fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,optimal_budget
1,1,10,1,0.16928539377165885,0.007775329736791469,0.0,0.8523737393639066,2.1312884867542858e-07,2.8104572172899694e-10,1.3453971087367503e-08,0.017081898631310558,0.0,1.0,0.1708860759493671,0.295774647887324,0.1779183438757907,0.1406712385430987,0.109555048208001,0.13762038595529735,0.1220110112625521,0.15504863033327043,0.11116686481304283,0.16638884711499813,0.14871459487923788,0.1464349738295544,0.2076672956005935,0.16483566749914536,0.08838722306313107,0.14210739245845905,0.154412267848122,0.12452442367807903,0.09736029393267154,0.7161271675054155,0.12499999999999994,1.6979832744624445e-07,0.18766756032171583,0.3103448275862073,0.8591351971864953,0.9255949491507636,0.9468989425879264,0.18500232686254053,0.6014212740658349,0.0,0.4821428571428571,1.1102230246251565e-16,0.48214285714285726,0.2843137254901961,0.5652173913043477,0.2600954096550225,0.20355168294639675,0.23849001104778597,0.3007059576287113,0.30734007147363945,0.3029820053223852,0.31064492275602085,0.330228589025448,0.35858756020494753,0.38395554397653087,0.3587462179109663,0.36186366553947236,0.40051255592469054,0.40302260792411493,0.38777387694086846,0.42195249888371095,0.4108284929447706,True
1,1,11,1,0.1612833222933801,0.005893747304896007,0.0,0.8737017969007862,2.1563417020367798e-07,9.59332839931014e-10,1.0368172384313313e-08,0.0038136945293509735,0.0,1.0,0.1455696202531644,0.1901408450704224,0.3052520605712096,0.201569819403152,0.16941059156751592,0.1571318749679167,0.16678484681891548,0.12509516149136635,0.1662452415632003,0.1801350286760841,0.17349171433930333,0.21100361759366082,0.26612225959364655,0.1896710982621218,0.14091750736573272,0.11511256060148989,0.20957039496852414,0.14289602335512563,0.12739399118162142,0.7957257028624602,0.13443396226415094,1.612210859384139e-07,0.18498659517426272,0.24137931034482785,0.8164582476669682,0.8333850716061448,0.9318760808837969,0.2470558601875606,0.5573686016412666,0.0,0.2857142857142857,1.1102230246251565e-16,0.28571428571428564,0.2843137254901961,0.5652173913043477,0.2600954096550226,0.3020982829993573,0.3073999540986504,0.3650928004479839,0.38416185574753603,0.3533557529739926,0.432282510473747,0.43017669866045083,0.46723941214799164,0.46485746894658314,0.48627582846877976,0.5063517454511196,0.5328973803673892,0.5210158927086836,0.5346828250017682,0.511479203426709,0.5011697599784215,True
1,1,12,1,0.1889273784550397,0.011627498197630318,0.0,0.8692808190236802,2.177539380075549e-07,1.972001589547175e-09,9.268887025927107e-09,0.001613235495461346,0.0,1.0,0.20253164556962022,0.32394366197183105,0.20606361861320383,0.14406717115175693,0.1868877151776791,0.22871695628217004,0.17416131168332916,0.1842849810248003,0.192476674558681,0.2665669639086894,0.20906877466709162,0.14522432370571225,0.27167981858846424,0.24816021541782374,0.13716681792556618,0.17146448796608182,0.23133672242891412,0.22985525785142613,0.16150080459817995,0.8562958282809192,0.1320754716981132,1.7882171603765113e-07,0.18766756032171583,0.6206896551724137,0.8679390169012486,0.8895908550582377,0.9284176181053057,0.22742744799957032,0.6287597859246361,0.0,0.5178571428571428,1.1102230246251565e-16,0.5178571428571428,0.31372549019607854,0.5217391304347827,0.29646604086140255,0.27373065909408617,0.3196639519667952,0.3519150880433938,0.3349381679290769,0.39242123429314874,0.4143063958464311,0.4068832238288199,0.46235611944171007,0.446929162518225,0.45655736304430145,0.4637059014848943,0.4618444127294501,0.45398832313889903,0.4440980417066516,0.454468801857121,0.42800491605978375,True
1,1,13,1,0.16733321459311445,0.005965431727241708,0.0,0.8554594823451793,2.1522850507363012e-07,3.3798875166267057e-10,9.817230840151877e-09,0.010410939835027888,0.0,1.0,0.15822784810126583,0.22535211267605637,0.2647455966604903,0.21249575210603688,0.1810305808544459,0.17331213579061755,0.17723354745798048,0.21998427505135665,0.1561173812072194,0.1867252631105507,0.18398124764697932,0.2208510080086904,0.2754145648846342,0.2041611823737145,0.15060513813965726,0.20640646758273506,0.1960553127882252,0.1448864887502851,0.13380376945138317,0.8071224156719947,0.12971698113207544,1.7882171603765113e-07,0.18766756032171583,0.4655172413793105,0.8836469859423928,0.9145171040256486,0.9422187612519513,0.19757613333764373,0.5589646986812961,0.0,0.4285714285714285,1.1102230246251565e-16,0.42857142857142844,0.4117647058823528,0.5217391304347827,0.3942020982882384,0.2821063635992143,0.2937284491726013,0.3046571283050898,0.30975652684763744,0.3200843379350682,0.34816026551536466,0.3469230546705392,0.37430833461837515,0.3856983767595645,0.3879951576359262,0.39385048090826547,0.4189143793197173,0.440078312059684,0.44869307714978474,0.43974889403576806,0.4160315639210222,True
1,1,14,1,0.16985488253226566,0.005637664513951008,0.4000000000000001,0.9047317363206965,2.1854325069998928e-07,8.539273507568354e-09,1.1003706110245771e-08,0.0003746368778187541,0.0,1.0,0.11392405063291138,0.23239436619718312,0.13423506763007237,0.18603444191778162,0.12585374145266592,0.14059315180979315,0.12495452300630605,0.19247328255542173,0.12581462227354234,0.17934683558185105,0.16144895600853615,0.19180959431732014,0.22298982400859457,0.1686332178350961,0.09240698225324073,0.18116152141901098,0.17030615299443697,0.14057160992377304,0.11323199012904339,0.7971238290548777,0.14150943396226423,2.437188018833831e-07,0.18766756032171583,0.3793103448275863,0.8189249706404031,0.8960256034806768,0.9609728545939418,0.1688179918687322,0.6568885705651459,0.0,0.5,1.1102230246251565e-16,0.49999999999999994,0.3921568627450982,0.4782608695652173,0.38376587520706795,0.2791494372162143,0.313532088269243,0.3645478828818724,0.39305179972261917,0.3941779687313254,0.42555492338496337,0.41176661443531015,0.4332520872646103,0.45045098040482345,0.4509109828383565,0.4542733910289365,0.47303996941660253,0.4867754108675697,0.488633970437268,0.49136223187605743,0.49150382801773196,True
1,1,15,1,0.16202850553613862,0.006789111014191865,0.2,0.8688101305771113,2.1667785448332923e-07,4.141347916090239e-09,1.0770617480754002e-08,0.0008484961740721677,0.0,1.0,0.12658227848101267,0.22535211267605637,0.17946883053266044,0.192747114972173,0.164164078329869,0.22634291033754494,0.21187088410414656,0.19209234268113473,0.14827102932342506,0.24237238049585375,0.22633859215286867,0.19944202350305307,0.2581522410353534,0.2527821647881885,0.18383607561922333,0.17962412596486588,0.19003359626537508,0.20494841338366532,0.18027381101572582,0.6652300723081583,0.13443396226415094,1.5714450921014833e-07,0.18498659517426272,0.39655172413793105,0.8764279554289014,0.8521315853570286,0.93223021921956,0.23518230727927086,0.5878751799036667,0.0,0.3392857142857143,1.1102230246251565e-16,0.33928571428571436,0.23529411764705888,0.3913043478260869,0.23833880670754742,0.32120414358103955,0.35554439916072256,0.3896871431808801,0.3980365471898406,0.3930842904386252,0.46815736411290665,0.4789766439243883,0.4666472868236855,0.4956259238052286,0.5027323156706288,0.5113579385168086,0.5424752944808309,0.5815143748864652,0.5622917797446146,0.5517877368608771,0.5408127776944398,True
1,1,16,1,0.1673707889021421,0.007479463602062803,0.0,0.8799797872238001,2.1512552672529662e-07,1.3896257441067468e-08,1.0696216409480486e-08,0.00018764519084668737,0.0,1.0,0.2341772151898734,0.32394366197183105,0.27110521989714204,0.12729665221491837,0.13525727951397926,0.18849541088839805,0.16128073186469227,0.14421037233722955,0.11667130773555323,0.20586229092409458,0.15736732979250423,0.10830173266895005,0.2038204807761469,0.1864850957029619,0.09984954950107883,0.10491489878894489,0.1286263254551302,0.13091024438047383,0.07110487563561807,0.5913621735849159,0.13679245283018873,1.7882171603765113e-07,0.19302949061662206,0.48275862068965525,0.8186382867419302,0.8325929184084551,0.8990226763344684,0.24339583168947182,0.6267191850110224,0.0,0.4285714285714285,1.1102230246251565e-16,0.42857142857142844,0.16666666666666646,0.4782608695652173,0.15516289342904466,0.30777078456103196,0.35322174385063265,0.4124153784886376,0.45374608240426784,0.4815659976234565,0.48928845821074474,0.5233546031608814,0.5000781219249895,0.5189219193828659,0.535270463942678,0.5383792623494897,0.5528106964329207,0.5553327318670854,0.540495399664931,0.5347762212272652,0.5405504131883714,True
1,1,17,1,0.15387665021495264,0.004631543156066077,0.2,0.9167827938288684,2.178846983929065e-07,9.128302072090017e-09,1.2806568832526381e-08,0.00041409844265132597,0.0,1.0,0.0759493670886076,0.07042253521126761,0.4345575918193865,0.20368217953137413,0.13625532979206878,0.16003880847003327,0.14552888665149988,0.21839762350009317,0.13957824482014347,0.18389033736491123,0.15197080202167235,0.22373556704477326,0.24966688481009625,0.20618418876689393,0.13334696666744816,0.21602406930751605,0.19499431409579016,0.15941517213902578,0.11714978543009003,0.7520610637701881,0.14150943396226423,2.1985935629793585e-07,0.19302949061662206,0.44827586206896575,0.9002092219162088,0.8587068230688786,0.9169725230660339,0.3390777104988027,0.6495386129916028,0.0,0.1607142857142857,1.1102230246251565e-16,0.16071428571428575,0.215686274509804,0.21739130434782616,0.24649156621485047,0.39446260114128184,0.43154209641766506,0.44743554275083774,0.4858067517008607,0.4724866322256318,0.5237462822389084,0.5810915132074482,0.5974429138448927,0.6371358021966381,0.6678442351061045,0.6581177163970421,0.7096527412821858,0.67227144102939,0.6829679236551737,0.677196390192512,0.6671797918865312,True
1,1,18,1,0.17865389464675102,0.007067826438606387,0.0,0.8921803487626394,2.1727286506289008e-07,5.929281728009958e-09,1.118643979910528e-08,0.000590101962155465,0.0,1.0,0.20886075949367083,0.295774647887324,0.26164462334675104,0.12654825550937976,0.11810292465986372,0.1260450277214269,0.14567485832841864,0.16403446031874735,0.1444183178145706,0.18058059451049902,0.1699317813586867,0.14457175239258824,0.22837501730827992,0.16798294881600428,0.12737707265013953,0.16566358682172344,0.20287089116947543,0.16013700283840948,0.13977333442977402,0.6328631587673113,0.13679245283018873,1.9830096730966064e-07,0.18498659517426272,0.3103448275862073,0.8239401770828043,0.8888585526217696,0.9535714397508017,0.1999070468912592,0.62726823846872,0.0,0.3392857142857143,1.1102230246251565e-16,0.33928571428571436,0.53921568627451,0.5217391304347827,0.5212589729431252,0.2659171998068829,0.3015018521038583,0.3514886923248816,0.3497028327427789,0.3952130321157686,0.4078113726854042,0.3934808355707549,0.42767040194121825,0.46705824312510885,0.4583882024194233,0.476977403023675,0.49177856815475146,0.4889690521868545,0.48450335441376174,0.4750912884917961,0.4702674486670017,True
1,1,19,1,0.1775734428772643,0.00712584556158856,0.0,0.8843660410283813,2.1605799453421147e-07,2.4889737609412783e-09,1.0989383594348345e-08,0.0015025372107059197,0.0,1.0,0.20253164556962022,0.30985915492957755,0.2261466393605251,0.1145669559775605,0.1647164670697503,0.1365053207735023,0.1876872754701029,0.08465678985740577,0.14891891138123192,0.16358973364893603,0.20645430834548129,0.10632117362644578,0.24206955914923167,0.1470606225898491,0.14053540659002794,0.05834041074296814,0.17637775501217856,0.10449824149122766,0.1432663385298103,0.6318418195906124,0.13915094339622636,2.843668072838192e-07,0.18230563002680963,0.5517241379310347,0.7689262234137968,0.8329796791633193,0.9147495823609533,0.26042151585389434,0.6074708805248243,0.0,0.4464285714285714,1.1102230246251565e-16,0.44642857142857134,0.5000000000000001,0.43478260869565233,0.504407928559188,0.2490452776281954,0.32459348356691087,0.37071446493956983,0.4219604888578276,0.44444230180327104,0.43440954362022294,0.4481317245109597,0.45302606154142017,0.48746128235790487,0.5024688405916935,0.502218913672165,0.5369844274170336,0.5126508814240478,0.5069817933068145,0.5228095856854508,0.5266429232877923,True
1,2,0,1,0.16953579552899165,0.008579950511189895,0.2,0.9146438911984214,2.859914694193306e-07,2.5142795650509652e-09,1.0233011601089109e-08,0.0013807203414822062,0.0,1.0,0.15822784810126583,0.18309859154929564,0.36182991502140455,0.18817314626126314,0.19736710867019047,0.17492776091343565,0.17598541894800568,0.20652132003561796,0.1985130949206173,0.20829585777139448,0.20421564986244412,0.16670353379257408,0.2569833006259282,0.1683235297944219,0.11101716896769742,0.17311995008239545,0.21300246480283747,0.1382438863145211,0.12739123765468519,0.5964860657442341,0.13443396226415094,2.3148668019915205e-07,0.19571045576407503,0.2586206896551726,0.8268213124169947,0.7900228991083615,0.898079668545559,0.2619311820385429,0.6995386681856731,0.0,0.39285714285714235,1.1102230246251565e-16,0.39285714285714274,0.10784313725490197,0.43478260869565233,0.09998286334469425,0.2858219363443284,0.3144820741603997,0.3453347926686094,0.35954002750909375,0.4024163366974459,0.460209088441971,0.4594745216151981,0.47976902928591386,0.5222195935367668,0.5132755725600524,0.5337199847338767,0.5490053851443346,0.5295117966942285,0.5488366743587945,0.5406174518696509,0.5461083528347214,True
1,2,1,1,0.1499606065895575,0.0036148279303772606,0.2,0.9404308213403456,2.8683439560390986e-07,1.5293080353384735e-08,1.1261520479620074e-08,0.0001752635850840308,0.0,1.0,0.08860759493670885,0.10563380281690145,0.3463676442399846,0.2006553126509001,0.1497253944970709,0.1993952224013873,0.22134655305957351,0.19451995825551427,0.14876213569525687,0.23497341593772458,0.2575315769422648,0.17144670773743054,0.20344355189356877,0.18319373429881036,0.1503508147896967,0.15463984514946694,0.15683021049534274,0.15891139844454216,0.17839342779836276,0.6920218740604489,0.14858490566037738,2.437188018833831e-07,0.19034852546916894,0.36206896551724155,0.8074809886133765,0.7533816696643498,0.8653870526040488,0.2899606839968007,0.6548081825741834,0.0,0.10714285714285715,1.1102230246251565e-16,0.1071428571428571,0.18627450980392163,0.43478260869565233,0.18086787638759305,0.2935731926266514,0.32070694327203364,0.3550148139132318,0.3861738281273972,0.43136272506539725,0.46077623240998145,0.4840257280284025,0.5000404287028268,0.5317828005236391,0.5472850855832394,0.5703739247506778,0.5940513656381309,0.5858746939537471,0.5652430659083024,0.5691244899033001,0.564616532958565,True
