fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,optimal_budget
8,2,0,2,0.23818479939381682,0.04441204496241675,0.5,0.7544348381538033,9.181653075657319e-05,2.6844446197048804e-05,3.1482905725331115e-05,0.0005072948637196196,0.0,0.9628634211130084,0.21578947368421042,0.21893491124260364,0.3146917681801404,0.23660778400552862,0.21141262402982053,0.23098852365624356,0.2027853690179171,0.22917825699394012,0.19149692620273473,0.21203334887718106,0.18721439081065716,0.2547403144655528,0.21894131537063033,0.2094099212267887,0.20590899203819113,0.2160781572483862,0.1780511765186129,0.1587059394244964,0.15356517898583666,0.6977766593006067,0.5235849056603774,0.0004727922225209347,0.6027027027027028,0.5074626865671639,0.8247767302076623,0.8449232423755575,0.961797170722428,0.18624430192861768,0.6548529852421565,0.0,0.6718750000000002,0.0,0.6718750000000002,0.346774193548387,0.4468085106382982,0.3497693653570859,0.34705916002847764,0.3492876490201466,0.3526021562930175,0.3401181573652074,0.31879825528165495,0.33705179687549425,0.30220016059341764,0.32324224492137105,0.3363517519083862,0.3693224993373165,0.3467256961176715,0.33247721990184204,0.34842712255116515,0.3508777904138086,0.3454251937762149,True
8,2,1,2,0.16913910412027205,0.012340086293384466,0.16666666666666666,0.8166897984919235,8.947817794621416e-05,4.360375533743118e-05,2.7924594832530168e-05,0.0002583435027789196,0.0,0.9670916923858468,0.17894736842105258,0.2366863905325445,0.2007254271636157,0.1242291658920821,0.11816394968862631,0.18653086733986746,0.17667494585979737,0.13297734105990422,0.12985813147329428,0.1956471765566301,0.19007807726183867,0.1537070856252769,0.13530634586897972,0.17208005304954865,0.18792646807507407,0.1399422690350971,0.13863352406086393,0.16539643856507935,0.17889981427455826,0.45905560602837747,0.5188679245283018,0.00038599462471754865,0.5972972972972974,0.4029850746268653,0.785985896519013,0.8636126270865176,0.9672240796872709,0.1525918503624088,0.6652705026832997,0.0,0.37500000000000006,0.0,0.37499999999999994,0.12903225806451604,0.19148936170212782,0.1772922480732246,0.36584900653910757,0.28774842178595106,0.30084924195687984,0.31200432256672883,0.3249545809687702,0.32934666927359457,0.3135031234614395,0.32788075845461184,0.34730115808560996,0.32452233005082914,0.32616971689584295,0.3376123819721608,0.32933876289971387,0.33501879083486885,0.3255428539190457,False
8,2,2,2,0.20236356635915037,0.02509728906691526,0.33333333333333337,0.709816122759206,8.765125584630906e-05,2.56358447733573e-05,2.6474733053759693e-05,0.0004417965559318316,0.0,0.9412976617232329,0.3,0.289940828402367,0.3614021637277451,0.2580271996129634,0.23915184230710362,0.2789528196620302,0.27391885866709575,0.26602751502351396,0.23845003274378895,0.27712925904299945,0.25290790464669266,0.23914338706727845,0.2037890849835593,0.21407357216715306,0.23331527773583205,0.22511177742876087,0.1900014218528926,0.18877611771266845,0.18414563846565213,0.6622504343543434,0.5165094339622641,0.0007462255537957726,0.6027027027027028,0.5820895522388057,0.8404523504221686,0.7025105897098989,0.892280402090881,0.3609705190414048,0.6295370556829969,0.0,0.6249999999999998,0.0,0.625,0.30645161290322587,0.48936170212766017,0.2905166630936161,0.44444159774918535,0.4424538086817746,0.4507012801260637,0.4281129706974379,0.4505175151791289,0.4222291060385552,0.4492418549320815,0.42953635310759763,0.43688797247218125,0.4744754610758514,0.44380687677899255,0.42113867445890435,0.4340599536564722,0.4188685060240612,0.4363122073491106,True
8,2,3,2,0.16405248883562104,0.012543452904614436,0.16666666666666666,0.7957967552640128,0.0001018339583369343,3.6375632503276124e-05,2.8773918890717867e-05,0.00032877015875267934,0.0,0.9622513728411984,0.13684210526315793,0.18934911242603555,0.176126673516327,0.21014818534833557,0.19254661445702503,0.17738663899250529,0.18540381548026597,0.20896454820525745,0.17327450153821544,0.17393665419002446,0.1665520676071477,0.1843524399614287,0.14837216768049777,0.09627578111986956,0.13290306921398387,0.15412929047203183,0.1060543488472715,0.055928332272095704,0.07431340073907011,0.3927918016952847,0.5047169811320754,0.0004727922225209347,0.6081081081081079,0.4477611940298507,0.8503026788418087,0.73971180028974,0.9013414981894261,0.35260629173283803,0.6431296922440335,0.0,0.28124999999999994,0.0,0.28125000000000006,0.20967741935483877,0.3191489361702131,0.23777140964832458,0.437479668816274,0.45586823434562945,0.4560290181582446,0.41856172542163445,0.4299782700300189,0.421626342510353,0.42756897496646246,0.4584384704200783,0.42274817153185507,0.41586762787935333,0.4495709033308211,0.42314958042957057,0.43351704171893496,0.42238438991892713,0.4383274664435912,True
8,2,4,2,0.18252811994588297,0.01938742645256774,0.16666666666666666,0.7640463097922153,8.701876607797273e-05,1.5412679059201916e-05,2.579121876699549e-05,0.0007413836153879706,0.0,0.9529081480117609,0.3,0.24260355029585803,0.45390255294024345,0.207969479191915,0.21028793300248128,0.2165058370520313,0.18007655358689556,0.19580270172101066,0.19640471004757243,0.2140540053639377,0.17087431889943439,0.2408361755987216,0.23321249949410727,0.21143787502477163,0.2004360751365073,0.19845479409235667,0.20157517628625476,0.18199766289834374,0.15732143855452996,0.5416443930453325,0.5117924528301887,0.0004727922225209347,0.5999999999999999,0.4328358208955221,0.9142443638043796,0.8288036916812409,0.9555379382758451,0.3119278070266394,0.6156134367938254,0.0,0.15624999999999983,0.0,0.15624999999999994,0.08064516129032248,0.1276595744680853,0.13034222021020184,0.3799097780876179,0.40495865387109636,0.37988996837894456,0.40050198183519453,0.3757571930133552,0.4229415097983785,0.40078865260463153,0.4064255312826103,0.41623217524928224,0.39458258275104974,0.38051473265016644,0.37980493611057525,0.3791148105640108,0.3937559394174421,0.3869458901835371,True
8,2,5,2,0.15721573566392177,0.010664922594021263,0.16666666666666666,0.7759724991463433,7.6280550587488e-05,6.888882320778533e-05,2.443341063140405e-05,0.00012472482098894568,0.0,0.9537468912402786,0.15789473684210525,0.21893491124260364,0.18012134291204074,0.19261698027654728,0.18142567465125203,0.20703389246163917,0.21174735520496357,0.17616228091101582,0.15775759934499556,0.1999266269612745,0.19377181230833118,0.19667734904590561,0.17146800385564032,0.16579565566539722,0.19641503125575654,0.14704280539526915,0.12352128621594405,0.12326273137893107,0.13939666842136522,0.6844126337669825,0.5047169811320754,0.0006409196660932757,0.6081081081081079,0.6268656716417906,0.8363758713054379,0.7740674112581019,0.9000458729358476,0.36184474569641595,0.5791727234310824,0.0,0.65625,0.0,0.6562499999999998,0.18548387096774174,0.2765957446808509,0.22235012792067574,0.4583212897100178,0.4491511687636742,0.42505886139240756,0.43558698435965104,0.46996392893733363,0.4780815726059862,0.5145094397136838,0.48344868451195877,0.5192440843408552,0.543740160601978,0.5033068518586239,0.49141209233490374,0.5117185225174526,0.5164408100823131,0.5132745999984892,False
8,2,6,2,0.18780480122825316,0.02154503592840251,0.33333333333333337,0.7758985481699732,7.828878836983174e-05,9.865666311499133e-06,2.109486480775993e-05,0.0009587542955440694,0.0,0.9467014387731805,0.16315789473684203,0.2011834319526629,0.2218597635834298,0.15838121642861724,0.26807920727776835,0.26511208137379094,0.2472690115998859,0.1557314713685588,0.23510295459655273,0.2538163477204842,0.23518956015199755,0.1705815850561493,0.2660998007736648,0.23475446991685944,0.24057210999663536,0.138265644004131,0.216407434833912,0.1968142939219676,0.19707725182420777,0.6548785852298127,0.5000000000000001,0.0005791075286288857,0.5864864864864864,0.6567164179104479,0.7729162035832795,0.8129864409781433,0.9475593290380662,0.21465988369904182,0.6477915642843989,0.0,0.6249999999999998,0.0,0.625,0.3951612903225805,0.38297872340425543,0.4316048989979321,0.365824362669661,0.3322718818481414,0.3543377153146243,0.34877151456409644,0.35349610382804264,0.3279859349755116,0.3794928743523116,0.3666362274428501,0.3897867970552407,0.38443671729177203,0.35206749836495477,0.3604719471617799,0.3559324708653708,0.35356219068532724,0.3660501427393262,True
8,2,7,2,0.21037791111157317,0.03075769325173469,0.5,0.7809149329511549,8.394882005192895e-05,6.158457020945902e-06,3.016779431942622e-05,0.002249580310552478,0.0,0.95740020633431,0.2736842105263157,0.3076923076923076,0.28437353007626026,0.3222467755840994,0.28185791951734507,0.2866707325676764,0.2431063643653686,0.3138839739325031,0.2809785943992026,0.29158272322471546,0.2456168079866201,0.3279401629137456,0.27683176246672003,0.2537636637806002,0.2330136148550941,0.2954429264792863,0.26239562262620686,0.23662866986090847,0.2072244340174506,0.5055615260245898,0.5094339622641508,0.000497384859356443,0.5756756756756758,0.7462686567164178,0.8483743233472074,0.7695292724083558,0.9196147281210214,0.3588343881298351,0.6713595489037774,0.0,0.6406250000000002,0.0,0.640625,0.4838709677419355,0.5531914893617027,0.4523266705547603,0.39064868821729787,0.40905369785965706,0.4248890063801732,0.4247338601580002,0.43030903723847125,0.4311643543077346,0.45296776619663764,0.4194225686788529,0.4326805841695435,0.4266202867970766,0.40137385226597627,0.4036737587673968,0.4046977701171487,0.3980456825036754,0.40223620752146083,False
8,2,8,2,0.18236876681403194,0.017025033654788455,0.16666666666666666,0.7523563615903427,0.00010065327365581406,2.1065243555310054e-05,2.2780214604642212e-05,0.0004645656618006684,0.0,0.953483667136175,0.1842105263157895,0.2011834319526629,0.2736729754513612,0.2026205544928774,0.2075248762399392,0.24482281926348703,0.23222730495731492,0.2045641714528792,0.19429122550072675,0.23276774264047018,0.230895808125412,0.1839510579155601,0.17242392431776765,0.17878747606214807,0.1911444015501187,0.1614090826467296,0.143511702261501,0.1394560824335912,0.16060692225098971,0.676205936265617,0.5117924528301887,0.0005232566875487074,0.6081081081081079,0.4925373134328357,0.8101662104595295,0.7982648730016422,0.9323740319193581,0.2620779779230082,0.6482834084127863,0.0,0.24999999999999983,0.0,0.24999999999999983,0.4677419354838711,0.48936170212766017,0.46349840826365873,0.367610762752209,0.3695477730742121,0.38041189813915466,0.36978775222788,0.3838328280995512,0.38530679524427636,0.39109214323172226,0.3993389527288796,0.40341726883496276,0.39630436788620166,0.3695125496814712,0.3805401287093887,0.3911508338669845,0.39659260426690585,0.4002133957976697,True
8,2,9,2,0.1794825134292019,0.019846400668882,0.16666666666666666,0.7639019637338411,8.420399555884652e-05,7.152248240873265e-05,2.524955429396475e-05,0.00012395352447203934,0.0,0.9577147035898883,0.3210526315789473,0.2366863905325445,0.5136499567344122,0.1942141201682468,0.1740381373772516,0.1584706018823544,0.197309840157609,0.21658190800182353,0.16939945335755002,0.16850653630215073,0.21154659601788883,0.20661327173013433,0.17371662067575966,0.12584924165880862,0.19173889549451928,0.20692162473938847,0.1600797079419909,0.11736754842300756,0.1830061754549107,0.5161196396698098,0.5094339622641508,0.0005232566875487074,0.6135135135135135,0.4477611940298507,0.8593708265802213,0.8369575612715998,0.9446865075150317,0.31405480469927244,0.6008670941785941,0.0,0.26562500000000017,0.0,0.26562500000000017,0.1693548387096774,0.21276595744680904,0.2237951328137426,0.33736909479780275,0.37010160468276176,0.3148701721977599,0.3717544443048982,0.3194441274232826,0.3378733124251948,0.32950196607966653,0.34354790909258787,0.3252811965893162,0.35409762235516895,0.3453631570884288,0.3549468220690142,0.30724819029393485,0.32865609458362904,0.31886808832429375,True
8,2,10,2,0.18020362738885606,0.016433032183599094,0.33333333333333337,0.7668204299862471,7.956474185117943e-05,7.938835805931441e-05,2.7057400651846754e-05,0.00011824540608450457,0.0,0.9536801147299355,0.24210526315789466,0.2130177514792901,0.38878629049756747,0.18704489903871047,0.19219426965150344,0.22360282728013525,0.22140875187376907,0.1663739553897592,0.1916693155056901,0.19563309752977642,0.21370872751212766,0.23928412875417848,0.23611168719461695,0.23995341391402536,0.2612035776325178,0.18843416745175423,0.21813900634249528,0.18747146753157584,0.22238949119992968,0.4124291687979955,0.5141509433962262,0.0007093293849806157,0.6081081081081079,0.4477611940298507,0.8121278042572913,0.8633248238861313,0.9654443437483433,0.20423356864464454,0.5692510204203582,0.0,0.24999999999999983,0.0,0.24999999999999983,0.282258064516129,0.4468085106382982,0.2785112136153969,0.30736915594527053,0.2673462147429214,0.2598324744602571,0.25762429872084536,0.257358545003043,0.27870399938792106,0.2634670826294718,0.25974180493648946,0.25885014374241866,0.2614603263985707,0.2561153619864006,0.2926573803554717,0.2774449215815053,0.2794859969488869,0.26957860219838475,True
8,2,11,2,0.16703957962946409,0.010993721285666978,0.33333333333333337,0.8110941798138579,9.34287841378429e-05,1.6452734667443814e-05,2.3644419864697767e-05,0.0006309003299736383,0.0,0.9562369258967621,0.2526315789473684,0.26627218934911256,0.30877224800705655,0.14687835147477768,0.18133000442281821,0.22454021771551835,0.24280460826829087,0.1489698974773923,0.1696511535035301,0.21398336926992356,0.23849810012192108,0.10164495431783183,0.11792557518487057,0.12856079522068342,0.17567224794450476,0.07907442459434932,0.08892749190136728,0.08723609758477524,0.14120832570654518,0.5472560712387717,0.5117924528301887,0.0004494155294620296,0.5999999999999999,0.5970149253731338,0.8214945666805198,0.7594706511949418,0.892713484246614,0.3090999470489491,0.6702527967662335,0.0,0.39062499999999994,0.0,0.39062500000000006,0.3629032258064516,0.4042553191489362,0.3851243714135396,0.4114625330846936,0.4579806872569365,0.4477041054382233,0.4474565996061199,0.45542320110706647,0.4368759093710899,0.4663763487015611,0.4553664131995832,0.4682194162856017,0.4610157131732361,0.43570514421700124,0.4404173302851624,0.4291532838756747,0.4312047873945395,0.4292219997674912,True
8,2,12,2,0.18115157127686493,0.017668184476880955,0.16666666666666666,0.7800422283009509,8.624572084307524e-05,1.3731862545907457e-05,2.058214080523309e-05,0.00065977660361743,0.0,0.9521660686795023,0.19473684210526307,0.18934911242603555,0.32442877483219207,0.16536260615400067,0.186040706572974,0.21162513065463362,0.20647937434722308,0.18921898758383482,0.18388563778568567,0.21753624391670145,0.20728232988983963,0.1995392890859391,0.20859921424829808,0.20517128437813736,0.22465447792226123,0.19524450169482044,0.19310123394098355,0.18983667680072003,0.197836215226748,0.32198344886813324,0.5000000000000001,0.0006409196660932757,0.6108108108108108,0.2388059701492531,0.8363162843974576,0.7801955073650255,0.9428099700048476,0.2865210626391211,0.6212058515848946,0.0,0.39062499999999994,0.0,0.39062500000000006,0.3951612903225805,0.38297872340425543,0.4316048989979322,0.4495834384329147,0.5030847317440079,0.3980919591091459,0.4293645510199181,0.41372900031231824,0.39836549289870926,0.4137432832681017,0.41079740032104256,0.39087098727631536,0.4019982391332933,0.38853158461723664,0.39171829112883394,0.40694173517395554,0.4154219189547505,0.4061500210199683,True
8,2,13,2,0.19245193456807144,0.021531098309043074,0.33333333333333337,0.7591421527652846,8.879508389499338e-05,5.5519246933096104e-05,2.6812458152303252e-05,0.00018470297100809809,0.0,0.9519062932090099,0.15263157894736828,0.20710059171597642,0.18623818042422696,0.13444671247236506,0.1586033292778407,0.19609915301011627,0.16515501470183902,0.1518430660835698,0.13405074951172147,0.1964052063059203,0.1665893676411041,0.13618922119302945,0.1450974121159514,0.15080928250458725,0.14556906973443562,0.12468525186519608,0.10185322320925405,0.12248731749445574,0.11351760315965898,0.5833536405151789,0.5212264150943395,0.0006092301792475298,0.6027027027027028,0.4029850746268653,0.7787068236896966,0.80471065683032,0.9434250606661623,0.23585988792046747,0.6746777353118012,0.0,0.28124999999999994,0.0,0.28125000000000006,0.19354838709677422,0.29787234042553234,0.22521605429192518,0.35733909899434496,0.36685167339357405,0.36651311030931977,0.37390559920264294,0.4252040498164368,0.38724527063072967,0.4039657642987152,0.36810255625180816,0.37705486645512826,0.37157152891476675,0.3771971533704228,0.3775498424030625,0.35115085291294973,0.36539138417647143,0.3624254985699873,False
8,2,14,2,0.17761338158299184,0.016412224518822977,0.33333333333333337,0.7530642286797876,9.365859424436306e-05,3.306947249384701e-05,2.9487133099577835e-05,0.00037583692810560344,0.0,0.9496531263055952,0.2526315789473684,0.3076923076923076,0.2460768082608326,0.14190499488073982,0.17351720951184246,0.2450834367075826,0.24388193667378233,0.09881728459714523,0.15631665192494348,0.2386390182950655,0.2332503461703026,0.11283328855597252,0.1271580846026793,0.16926077545038032,0.19391187121720654,0.040378407214336165,0.0912086304691424,0.13353824601474173,0.15160740600510625,0.4844547196886544,0.5141509433962262,0.0004727922225209347,0.6081081081081079,0.4328358208955221,0.8468542399080681,0.8343498389987616,0.9418823032553929,0.2661367758832684,0.6675337402774617,0.0,0.5781249999999998,0.0,0.578125,0.49193548387096786,0.4255319148936174,0.5208968964337184,0.33809961176930464,0.36624938725193623,0.35274203782903646,0.3607175322964848,0.3828594626908571,0.39977268364803215,0.38128998286380267,0.3637226020051183,0.40474894230697056,0.3666286635643491,0.3495286254523808,0.3695850458249092,0.38356813926070593,0.3723497562485864,0.3791610081027316,True
8,2,15,2,0.18250302576876826,0.017204963796724114,0.16666666666666666,0.7249020740550981,8.05368161662118e-05,1.6637046142538412e-05,2.14674761720817e-05,0.0005622672639287314,0.0,0.9501843180940491,0.23684210526315785,0.3195266272189349,0.20252102957638501,0.23724389128511159,0.24937217016191326,0.2815760126611132,0.276894851256418,0.23052658385204894,0.22053247938846232,0.2679766348718975,0.2561951830178948,0.22952219880314018,0.22745064690065275,0.23063587458024315,0.24976546261981658,0.19559033445457008,0.18022974102027534,0.1886291216026612,0.19714665108124785,0.6432655051350102,0.5094339622641508,0.0005232566875487074,0.5972972972972974,0.6716417910447761,0.8019022166807774,0.8447739486023735,0.9285176656467771,0.23751373795626313,0.6295790366226568,0.0,0.703125,0.0,0.7031249999999998,0.29032258064516125,0.38297872340425543,0.3103825353904882,0.36097114268311925,0.34084484285317296,0.3758823052181636,0.39094001112103993,0.3648115748105859,0.3535628581551347,0.34067827791673766,0.3431334307386075,0.34528169597679365,0.3642982547870244,0.36052911681380634,0.3622480647609851,0.3613191492132391,0.3548776340383202,0.36015900422257685,True
8,2,16,2,0.17392660014769556,0.015046514764014822,0.16666666666666666,0.7692259541106071,8.205488706502252e-05,8.385807123677822e-05,2.1691890418537093e-05,7.983039676215191e-05,0.0,0.9391969618693851,0.1421052631578947,0.27810650887573973,0.07269438410426787,0.2472657236106015,0.21409730485048917,0.22268318933140419,0.23618231937569356,0.2371944247712865,0.20763282276850836,0.2187045349484955,0.2281439550974409,0.25265213512232476,0.206855434290523,0.184876908829683,0.2237787636780646,0.21273684273464766,0.1798876203125087,0.14923287193460688,0.1807714290314506,0.6931902550242053,0.5094339622641508,0.0007093293849806157,0.6054054054054054,0.5970149253731338,0.7497524947925323,0.7780490254414687,0.9254879278411634,0.2859639878058278,0.6533293900567494,0.0,0.6406250000000002,0.0,0.640625,0.3951612903225805,0.5106382978723407,0.3772546524574518,0.39005740673674966,0.3816505705686834,0.38981218304840626,0.3786481961287558,0.40379197829484786,0.3988930792308612,0.40281888898249124,0.40607137032504304,0.44980861445945264,0.4103754130405512,0.43947755029761204,0.44165311646193905,0.45342740369446644,0.4536953879511302,0.4354494198275289,True
8,2,17,2,0.20070046382107026,0.02323571095536979,0.33333333333333337,0.7486633700171262,9.774737701903262e-05,2.1066764823627558e-05,3.286013881784273e-05,0.0006882749612170642,0.0,0.9506043995668108,0.1894736842105263,0.16568047337278116,0.36607320328250553,0.2633640293349777,0.21315690822734046,0.2582719343100127,0.2262607556316727,0.2684172192160642,0.2101447589214257,0.2482773084765315,0.22061504713748992,0.25590894160224353,0.19049643749604328,0.20600165773958512,0.19762984650098114,0.23875990089097143,0.17505102521306548,0.1731445304788466,0.1649957692156354,0.5680253742715702,0.525943396226415,0.0005232566875487074,0.5972972972972974,0.6567164179104479,0.8637610613842375,0.7820150089514932,0.9305252085028979,0.286956487222697,0.6414094845869749,0.0,0.42187499999999994,0.0,0.42187500000000006,0.40322580645161266,0.4255319148936174,0.4214323929609437,0.37028717217937607,0.4000104545544441,0.3730136769850527,0.349207118085323,0.3948981661217288,0.37781409927359505,0.40224432032679225,0.3750198219303051,0.391512775748768,0.4028303854591978,0.37052164448944763,0.3944031189830228,0.3922692174610401,0.3870904847185802,0.38483637683107186,True
8,2,18,2,0.19276364447773742,0.02132956749524298,0.16666666666666666,0.799891318119027,9.542161859867973e-05,2.5223214178260446e-05,2.3100308285272235e-05,0.0003871371483527417,0.0,0.9506498553418486,0.2,0.2603550295857989,0.2106052544481825,0.19555963328437354,0.2330419671401306,0.2752917904030089,0.24895057035329593,0.22095981135770182,0.23721371069604802,0.28739402573006645,0.2553293913985313,0.19445307971849812,0.217968273004016,0.23150335440037684,0.22845754656207384,0.1971432375945411,0.21125013701055995,0.2248884066693959,0.2103910415234621,0.591090337059661,0.5212264150943395,0.0003315234969233825,0.5918918918918918,0.47761194029850706,0.8502648860940951,0.8704355798604233,0.9617017065958811,0.18409302132277455,0.6964623822706948,0.0,0.8281250000000002,0.0,0.828125,0.5241935483870966,0.5744680851063833,0.4842325215545884,0.2620184960953238,0.2655888530134073,0.2616025441384284,0.2574133610536014,0.2733693887415712,0.2884949156804844,0.2993619925731409,0.2680819288987021,0.2821236271783965,0.29108314602234825,0.28743694859741015,0.2866923724752108,0.28226742943995037,0.26519470244135673,0.26977417820676924,True
8,2,19,2,0.17965675838020198,0.016882485170958972,0.16666666666666666,0.7776007000818291,8.888931752796098e-05,2.789452097423295e-05,2.9377269615821483e-05,0.0004513507933091481,0.0,0.9497002651818202,0.17894736842105258,0.16568047337278116,0.33671238322401115,0.13848981935550053,0.1373989460549364,0.16246648858322887,0.18954771765847167,0.1629396118104628,0.12544558706309972,0.1529085391744569,0.17773486457153154,0.16021137950307685,0.14608303295387493,0.13932345352226017,0.19267830394892338,0.1515713467062454,0.11272861616370922,0.09714401407759021,0.14500004859042104,0.48387907380613493,0.5212264150943395,0.00040607246561475573,0.6027027027027028,0.4179104477611939,0.7555893968509029,0.8249947364434824,0.9512764685584534,0.22325867310899067,0.6295967851976402,0.0,0.15624999999999983,0.0,0.15625,0.3306451612903224,0.21276595744680904,0.43693335454111637,0.3660988040630543,0.354739381923687,0.3452409063735432,0.3612671809548795,0.34840641172415837,0.32385724123475496,0.3380728830266947,0.3362346075506127,0.35453618803101894,0.3656784772087044,0.3350306430914945,0.3382216957105383,0.33343075256829335,0.3410100096846922,0.3330514109532101,True
8,3,0,2,0.182064407787154,0.018019215112067815,0.33333333333333337,0.8016880727456105,0.00010361687934886196,5.2411398368238127e-05,2.9545364630928308e-05,0.0002224778089496522,0.0,0.9637540173855902,0.1842105263157895,0.20710059171597642,0.26246338634531846,0.21851141373283656,0.2020172001741044,0.26605629742102,0.2633377281390197,0.2277397219718026,0.20047360884713472,0.26690138328716984,0.2605734766050667,0.21692662048937805,0.1860828817471567,0.22136740647912934,0.24278999079106878,0.20085180754071308,0.16954423007160013,0.19842935325030675,0.21200300969617103,0.4285779265328351,0.5212264150943395,0.0006409196660932757,0.6054054054054054,0.4328358208955221,0.8715574187016557,0.8071061396807515,0.9300629364622983,0.2889434579315306,0.6812803089298167,0.0,0.3593749999999997,0.0,0.35937499999999994,0.24999999999999992,0.3617021276595749,0.27115918208649237,0.37100992999674504,0.3705307898969905,0.38749227978170286,0.36170423345995756,0.3783361566306326,0.3578372234807543,0.35979466432474366,0.37143182160970595,0.35770804209170803,0.3487140819330822,0.3530859561855541,0.3628289005734819,0.3510630688174983,0.3711087814637797,0.3635910142331098,True
8,3,1,2,0.1801979927970611,0.01382488716044836,0.16666666666666666,0.8120873654015976,0.00010946743563339355,2.1046763346111633e-05,2.612211017067209e-05,0.0005392608215241154,0.0,0.9566547356513683,0.2578947368421052,0.30177514792899407,0.26395799822612426,0.31889499665976595,0.2808898298132424,0.3243643206734811,0.2604324300712333,0.3402661483940852,0.2884098148859898,0.33771852592906826,0.2827587069362463,0.30743965446137245,0.25477131361817096,0.27102640417783197,0.22723430760131003,0.31491294957305116,0.26041045613892877,0.2757443891412873,0.23551934546284536,0.4696954287083144,0.5094339622641508,0.00040607246561475573,0.5999999999999999,0.6865671641791042,0.9022846733876211,0.7558592412511587,0.9112103093969957,0.34029991567791235,0.6636167862752806,0.0,0.8750000000000002,0.0,0.875,0.45967741935483863,0.5531914893617027,0.42746054468656647,0.3757454792155381,0.35348513079953264,0.3714162651210193,0.3870808323136663,0.37157631147280573,0.37946433526664924,0.37359842254851566,0.37962247501967206,0.3949921497403956,0.37173102122813534,0.34687965362237194,0.36376409663829556,0.3602674368461822,0.33880820774190457,0.3456536158366816,True
8,3,2,2,0.2176236421737892,0.034648042421500734,0.5,0.7755367451612091,0.00011671762575124971,4.275311753417155e-05,3.461223267311142e-05,0.00033744970027872024,0.0,0.952551952704532,0.3368421052631578,0.33136094674556216,0.36044236107950683,0.11973420304059179,0.16650015974044774,0.13543557629504532,0.14877786227705214,0.13216395076605492,0.15689797595221033,0.13882233125750743,0.14185242511497798,0.12992276888870946,0.16181943571224555,0.09703231635422271,0.13834474688430987,0.11352701031700896,0.13552052333724762,0.0716979231015179,0.09839125244530011,0.7255722365964288,0.5306603773584906,0.0005232566875487074,0.6162162162162163,0.47761194029850706,0.7584086540589006,0.8288205465721816,0.9617091381051006,0.17439588671400724,0.7064705609545938,0.0,0.24999999999999983,0.0,0.24999999999999983,0.18548387096774174,0.25531914893617036,0.229674807895877,0.42439138059672693,0.39470637887520565,0.3753445978729601,0.38976464146029266,0.38448017297147025,0.4038377847140521,0.39122790514652933,0.39339354580524705,0.4120455915452663,0.40814033840025177,0.41854307240396227,0.40698190749196106,0.41377031969481265,0.4037155472688092,0.3943399115229419,False
8,3,3,2,0.17329703392985313,0.014799956794530618,0.16666666666666666,0.7943841071118829,0.0001043422970575642,4.114539197225393e-05,3.211530255974947e-05,0.00032386459804472896,0.0,0.9646283572922884,0.26315789473684215,0.28402366863905326,0.3005759893058643,0.18390442370197946,0.13460618357805332,0.17111067837405136,0.16863356445012756,0.1576365322306028,0.13101572082568658,0.1704562653404158,0.1645646805023191,0.19652262246529306,0.1344509562570465,0.1388345519877383,0.16294418907996333,0.14085274575295614,0.11151886984077908,0.10829196489004633,0.12446536365188388,0.49001059721790474,0.5165094339622641,0.0005791075286288857,0.6162162162162163,0.4179104477611939,0.8217900213091509,0.7923885304145024,0.9508814004678889,0.23411606019826997,0.6101904735292301,0.0,0.06249999999999989,0.0,0.06250000000000006,0.06451612903225812,0.19148936170212782,0.09048686322425784,0.43542662075090827,0.38241445924764456,0.41981642730012614,0.40930741514505536,0.3967838549568057,0.3734504607300596,0.3891719890988882,0.3902738675434325,0.4036694661949661,0.392458083129857,0.38351387060766023,0.3955839743896484,0.3874224237420792,0.3797823596980965,0.3717384932437963,True
