fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,optimal_budget
1,1,10,1,0.0637931693739773,0.0036785197864981065,0.1111111111111111,0.9297178937970115,2.490602225934338e-07,8.109013721433364e-10,1.3757987625452863e-08,0.0064261881306616865,0.9981414419411333,0.9999999999999999,0.0962406015037593,0.04729729729729726,0.3436168791130474,0.09516296975108576,0.1098867518720272,0.11911835476769073,0.1468805904760293,0.0946382563685757,0.10904754154045895,0.12284893221502866,0.16746986164730343,0.3038210158442729,0.3281006115429288,0.34419824594451687,0.3834302865923067,0.31383272680194885,0.3299234088224424,0.35503124346405135,0.3840405960534351,0.8720446854579391,0.12010443864229764,6.009986239476775e-07,0.12074303405572749,0.394160583941606,0.8470640470726636,0.8897633649834518,0.9871551845494526,0.19493351996022984,0.8201716564478071,0.0,0.24644549763033186,0.11498257839721236,0.2592605649319173,0.1135857461024499,0.05327868852459002,0.3205244323144982,0.5122900297709863,0.5280551791834822,True
1,1,11,1,0.07556085434693471,0.005612649894772258,0.2222222222222222,0.9277067465076282,2.4977786585655057e-07,1.797177703114622e-08,1.596604111023498e-08,0.0002874545367305068,0.9995091889729435,0.9999999999999999,0.08120300751879686,0.025337837837837954,0.40929887614809746,0.025796179205085534,0.025064427866581918,0.025683347872295093,0.02015083359536235,0.02590746240041039,0.02581752583827654,0.030285406403143672,0.030902880794913434,0.3500113783304093,0.36325150275512874,0.37488498346467747,0.39213356401079846,0.35587811274892245,0.36055002653790524,0.38369979450121583,0.38469898956721604,0.6423661129186473,0.11488250652741519,3.29705017661433e-07,0.10526315789473678,0.20437956204379537,0.8470738969152123,0.9904943197884997,0.9980372883183399,0.013050502535554231,0.7426966957901029,0.0,0.2274881516587678,0.09407665505226466,0.2847151463590769,0.21158129175946563,0.07786885245901642,0.3751551944941392,0.1476527887362133,0.14184123090770862,True
1,1,12,1,0.07983702293471745,0.006713837634061098,0.3333333333333333,0.893253183318234,2.550664925421112e-07,9.517185276002944e-10,2.040464048252946e-08,0.008090593707355,0.9991399381129754,0.9999999999999999,0.17142857142857143,0.03716216216216216,0.7187015461797638,0.056762321518633224,0.05495226444994289,0.05591834944854249,0.06474771498335546,0.05065327089162405,0.05237071676656713,0.060149832683132676,0.07623605950894252,0.3623435537284687,0.3747961687158988,0.38639079552203226,0.4118733487599937,0.3599278224840393,0.3659483652151999,0.39059235017097194,0.4010024684009411,0.7263945514002486,0.11488250652741519,3.9719813590989846e-07,0.10526315789473678,0.27737226277372207,0.8612980073816612,0.9849042130238814,0.9979287880603067,0.08889444555375448,0.7369603561734173,0.0,0.28436018957345954,0.10104529616724713,0.3068917339112087,0.29398663697104666,0.05122950819672129,0.645042085814001,0.13819593460600185,0.14651680941933878,True
1,1,13,1,0.07166623158018204,0.0053720275181355645,0.1111111111111111,0.8977254284721118,2.516787649194172e-07,6.030354468040132e-10,1.9125407769347636e-08,0.0119870938308025,0.9989172867374596,0.9999999999999999,0.07368421052631571,0.050675675675675755,0.2414102344685949,0.058059079088651544,0.06378018745211922,0.07052077879544227,0.07350371186765259,0.05610566962147284,0.05818636166887889,0.06856532199917856,0.07566746037729155,0.3338438611580362,0.3512721485898601,0.3662644517530893,0.3882659162123615,0.32437017290698866,0.33098718630504353,0.35540594778483525,0.3584214896082609,0.7547449444269261,0.10704960835509138,5.04745762872268e-07,0.10835913312693496,0.45255474452554756,0.8531381508904019,0.9550174282928623,0.99762220470034,0.02173049473801497,0.7596244349401388,0.0,0.39336492890995256,0.14982578397212531,0.2833513553823781,0.1670378619153676,0.024590163934426194,0.6090929771898769,0.28244588333639314,0.2763449979311991,True
1,1,14,1,0.06622877002261186,0.003921944403052892,0.2222222222222222,0.9278804893647713,2.5475972665948243e-07,1.0924563665995537e-08,1.44785872696534e-08,0.00045503977725412675,0.9992505673613213,0.9999999999999999,0.10526315789473686,0.025337837837837954,0.5231216840664044,0.052547830941987284,0.05604966033981873,0.054350543214628566,0.06359299936697543,0.05023854252535753,0.05289743288828039,0.05540266942484337,0.0710470150790749,0.2839519768285933,0.30001853441784365,0.30861018322610134,0.3360279573434676,0.2852176229789727,0.2925070944507856,0.3096098546032757,0.3171307319336676,0.6745965833020362,0.12010443864229764,3.9719813590989846e-07,0.11764705882352933,0.10948905109489049,0.7510102306952895,0.8411421835845339,0.984402128524362,0.13463143839021946,0.807007120168255,0.0,0.2559241706161137,0.0836236933797908,0.3259815802229763,0.27171492204899783,0.03278688524590167,0.7627271407183378,0.536191774186167,0.5281403315376725,True
1,1,15,1,0.07382923917168184,0.005127049780473852,0.2222222222222222,0.927620863588466,2.5460622935610483e-07,2.706265914756566e-09,1.827017923749968e-08,0.002519407544121966,0.9994627687890983,0.9999999999999999,0.15639097744360902,0.043918918918918956,0.6018758451788948,0.040589146599066345,0.04649145771745067,0.050183475558520624,0.04468392124002052,0.043397650431203916,0.04648639185174361,0.05597711491393681,0.0559560044175999,0.31420478591337,0.33184484729920105,0.34480566713640337,0.36182107224542415,0.32706480267306437,0.3341684245840987,0.35851740319660896,0.35718663003939477,0.7086760549259701,0.12010443864229764,3.7355047917305905e-07,0.10835913312693496,0.2116788321167884,0.8316961600693062,0.9647440208617546,0.9954377696034413,0.012986899431852217,0.7641746074714142,0.0,0.4360189573459715,0.170731707317073,0.2742962866876489,0.15590200445434302,0.05942622950819656,0.3653520077252369,0.239329181580962,0.25658755811789596,True
1,1,16,1,0.06424581292482626,0.003648713831381631,0.1111111111111111,0.9338953644834024,2.5159454520951314e-07,7.299860272900381e-09,1.635221454161269e-08,0.0008031226003549939,0.9985613396152268,0.9999999999999999,0.02406015037593985,0.023648648648648712,0.14620420784540095,0.10013872184277847,0.1154002914490482,0.12119973229156722,0.15969822577171366,0.10379793049723918,0.11520490496097349,0.1270717766035865,0.17443011061410457,0.2868045538245113,0.3118125815367653,0.3251523960675826,0.3730765758160498,0.3019648385801855,0.3163610728974585,0.3391857705552116,0.37031360050865614,0.7286358399397463,0.12010443864229764,5.672743765322507e-07,0.12693498452012383,0.3357664233576636,0.7825426359425283,0.8109895323670031,0.9772705592365334,0.22623106383901265,0.8108516918293875,0.0,0.15639810426540302,0.0836236933797908,0.2576028999557419,0.25835189309576845,0.11680327868852464,0.31320257772481225,0.56235416132451,0.5716075692989335,True
1,1,17,1,0.07411684748452603,0.005311462914997161,0.0,0.9345226601113408,2.52203668407559e-07,2.1079744861813598e-08,1.696902029002704e-08,0.00025533795799541977,0.9992329490453464,0.9999999999999999,0.06165413533834588,0.020270270270270396,0.34864330087584205,0.058335921951559955,0.0627833492613282,0.0671001125576951,0.09438456534551742,0.05909669460888278,0.06122918751224332,0.07141472899204152,0.1050857496133365,0.3200126021477042,0.33663241775796116,0.34985999770870624,0.388235363975893,0.3272608979911861,0.33392520108295165,0.35825885806564217,0.3794031084827686,0.744552628583051,0.12532637075718017,3.29705017661433e-07,0.10835913312693496,0.4160583941605842,0.7885642277843203,0.8831105863905542,0.9880456303836702,0.11253224580653248,0.7886655653249248,0.0,0.22274881516587663,0.038327526132404005,0.44172211695236424,0.22048997772828507,0.14754098360655735,0.21392122957880316,0.35143299896198,0.3413575838811191,True
1,1,18,1,0.08119667758225242,0.006677586966200151,0.1111111111111111,0.917339136895048,2.5361857690619273e-07,2.5273863593968197e-08,1.828418022648712e-08,0.00022394792499825866,0.9991052998806828,0.9999999999999999,0.12781954887218042,0.020270270270270396,0.6781303764288352,0.05984780907602125,0.07030150593186049,0.07398965265434954,0.08877134377649465,0.06431468749223768,0.0715094663666759,0.07912141877493387,0.10638062081043764,0.3339986788800766,0.35462615789135976,0.367528242583392,0.39711279186488935,0.34567254233040967,0.355550963926081,0.378930254517167,0.3960754880763697,0.7519760968718661,0.10966057441253264,3.9719813590989846e-07,0.11145510835913311,0.1897810218978102,0.8439595231099428,0.9207097531988246,0.9928728556408046,0.1285711776387954,0.7959434363171626,0.0,0.36492890995260663,0.1045296167247385,0.3490249450016779,0.18708240534521167,0.10655737704918025,0.25948697166106294,0.2736961599007085,0.28368337672157234,True
1,1,19,1,0.07718207231540664,0.005706256847273671,0.1111111111111111,0.9239320662665418,2.53473159147302e-07,6.386934119409515e-09,1.4810932862773825e-08,0.0008345485320634307,0.9992588141363855,0.9999999999999999,0.12932330827067673,0.04729729729729726,0.47225224422620227,0.06093468801761326,0.06515721426010723,0.07013685194406027,0.08557448859136879,0.057687610970301284,0.06058867179974975,0.06884649949906355,0.09552479484682153,0.3389527783886286,0.35535129905654306,0.36918877354826707,0.3991659364492377,0.33381731469730014,0.340916684938954,0.36433025844960865,0.38086020153102706,0.7437023745322389,0.11227154046997391,2.717363355029085e-07,0.10835913312693496,0.2627737226277369,0.8547212030105502,0.9477751729856188,0.9952540408699981,0.10297604872719784,0.7921143701769864,0.0,0.23222748815165895,0.15679442508710778,0.19743743714775613,0.1670378619153676,0.06147540983606548,0.3744797596162817,0.24673657974096147,0.23054265258410084,True
1,2,0,1,0.08962983717089797,0.008884147335836706,0.2222222222222222,0.9317863723725579,3.352008756142558e-07,3.3283985136419276e-08,1.680202938680454e-08,0.00014085158888412286,0.9995142900755871,0.9999999999999999,0.10375939849624058,0.028716216216216284,0.49007635273528316,0.024957267421229334,0.03584176244685494,0.03380521277135784,0.04400011174716195,0.02724185489513803,0.03835500517887952,0.038941735326849275,0.05764194184481913,0.3084113302589738,0.3294466151026315,0.33866563823867846,0.36622345957872193,0.3194020888442106,0.3316417843154219,0.35026858179588805,0.361407614996305,0.6545653992749587,0.11488250652741519,4.757805849371848e-07,0.10835913312693496,0.35036496350364965,0.8351969149364447,0.9701436271385013,0.9967443037891606,0.03603170459051919,0.7375921403357777,0.0,0.2274881516587678,0.1463414634146339,0.20662415172079504,0.14922048997772827,0.07377049180327858,0.3014663565901908,0.24690124446484468,0.25390142312184705,True
1,2,1,1,0.0851043224243566,0.006843840884968355,0.2222222222222222,0.948892911783213,3.3624719062522205e-07,8.68769123881226e-09,1.3867525274200622e-08,0.0005590520691594705,0.9991489874480388,0.9999999999999999,0.11729323308270673,0.030405405405405525,0.5387045684837916,0.06411933988354976,0.07589156453452187,0.08019352689217202,0.09537175315322821,0.07299829319639867,0.08329532668553391,0.0967821775005103,0.12774791122151014,0.28565103107343903,0.3077788554151557,0.3205103887514912,0.35162881066931806,0.32621277616473754,0.3386571664246022,0.36476588459943216,0.3840850739522007,0.7400693734203982,0.12793733681462144,4.757805849371848e-07,0.11455108359133129,0.3357664233576636,0.7883849889141796,0.8676062632621679,0.9855750466344535,0.1605637429841688,0.8180017276327171,0.0,0.48815165876777267,0.11498257839721236,0.39814920900718287,0.12694877505567928,0.07377049180327858,0.26949392692112223,0.5053551936247971,0.4950776799167392,True
1,2,2,1,0.0737002337103187,0.005200022033797819,0.2222222222222222,0.9392142289480859,3.35381033469887e-07,5.283456623751599e-09,1.447807777123062e-08,0.0009959018344182931,0.9991556995010741,0.9999999999999999,0.1082706766917293,0.0489864864864865,0.3812277106817584,0.05353691077416223,0.06153079292963806,0.06181068102883602,0.06636966756731666,0.05395320428865652,0.05803447947674398,0.06244305558373489,0.0773938350030558,0.2722306057038628,0.2916566494067253,0.30145649245475936,0.3256332279083296,0.278021500100464,0.2864635005367242,0.30439487760982575,0.3111170850975151,0.7775125637224649,0.12010443864229764,5.352175708409353e-07,0.12074303405572749,0.2846715328467151,0.80575495524287,0.8753523452863341,0.9859699533144308,0.15250433489340115,0.802021584787463,0.0,0.28436018957345954,0.1254355400696862,0.2640028749561235,0.11581291759465481,0.04303278688524583,0.3713191648889166,0.49425520451110017,0.5094311869007638,True
1,2,3,1,0.07336529743057814,0.005345643317550964,0.2222222222222222,0.955405629380175,3.343017968245856e-07,1.365235147471017e-08,1.2451082635115653e-08,0.00029794820080691436,0.9991538414285196,0.9999999999999999,0.04360902255639086,0.057432432432432554,0.10655181901095545,0.046679787633788855,0.05120081822005007,0.05317737786306714,0.06887254858015945,0.042159393048484844,0.04619416413849514,0.050481186621652824,0.0723968775649087,0.2488370782732442,0.2657783220396024,0.27665082504157934,0.30947905488159266,0.23996812906511855,0.24860380317999053,0.26483490509756125,0.27579967203787503,0.7046393693600819,0.12532637075718017,5.04745762872268e-07,0.11764705882352933,0.4087591240875912,0.7364712590448868,0.8352108426273546,0.982754367069079,0.11275671634691659,0.8573351975461052,0.0,0.23222748815165895,0.027874564459930154,0.5007270964614638,0.19153674832962134,0.05122950819672129,0.46561281051118836,0.6410518838437931,0.6421396767347415,True
1,2,4,1,0.08426643531348524,0.007241102110281204,0.1111111111111111,0.9279300198884695,3.35043820908874e-07,3.637677256076566e-09,1.303408669200325e-08,0.0013204128514248683,0.9993333646717463,0.9999999999999999,0.14436090225563902,0.021959459459459485,0.7424268355296938,0.03287650773435191,0.03290952199507938,0.03584017498932657,0.0300268984428661,0.027900954460123778,0.030019430873084924,0.03721525082044311,0.036185790321684175,0.29138237544032086,0.3050113674528827,0.3173287534976067,0.33456808594944254,0.28865139061871625,0.29523885078170775,0.3166475353688639,0.3129948298136789,0.6896992191805387,0.12010443864229764,2.90088107400342e-07,0.10835913312693496,0.17518248175182505,0.8047245173239883,0.9317118886852533,0.9891199447138135,0.10209349681790314,0.7815028660732711,0.0,0.2606635071090049,0.14285714285714285,0.22731574452369405,0.24276169265033412,0.05327868852459002,0.5423253267638402,0.41866161604229396,0.42141310654665476,True
1,2,5,1,0.08943508464998608,0.008576146323626773,0.3333333333333333,0.9453139486831286,3.3735297463782605e-07,1.2635641820593614e-08,1.2799452780329426e-08,0.0003364503549995472,0.9991200913996321,0.9999999999999999,0.10526315789473686,0.05912162162162164,0.32037480746192026,0.08542199264614486,0.0867602371843148,0.08956080496662655,0.10271811310944456,0.0840127047936968,0.08288857665603094,0.08951053265882394,0.11153437796418014,0.2958760321132282,0.3102719685975558,0.32177387122970547,0.35138082758382505,0.29687985876620393,0.30176859684498036,0.32117965168593976,0.3332367839532613,0.7502450460657131,0.12010443864229764,5.352175708409353e-07,0.11145510835913311,0.3430656934306566,0.8286521410538104,0.9109283863233202,0.987478955126111,0.1516682429423742,0.8018805661180842,0.0,0.3981042654028437,0.07317073170731696,0.4566053049859653,0.15144766146993324,0.05327868852459002,0.38553503930827077,0.5419004357810515,0.5370456115092215,True
1,2,6,1,0.07601123466089883,0.00586722780299229,0.2222222222222222,0.9402718684428444,3.340419345431865e-07,1.8614940607935611e-09,1.4552124558113791e-08,0.0029345740802774636,0.999130459579499,0.9999999999999999,0.14887218045112788,0.043918918918918956,0.5718170050596239,0.06031511572440701,0.06660832449876963,0.07141244925056756,0.08376936265542423,0.05848797477909218,0.06230146436273057,0.07060270555043327,0.08957442625342554,0.2781827152093611,0.296322322969115,0.3094278936125714,0.33888803492935804,0.2777451248443561,0.28606351450932743,0.3066548449302928,0.31628984024004025,0.7393941072041383,0.12793733681462144,5.672743765322507e-07,0.11455108359133129,0.386861313868613,0.7671066919122911,0.9023426360123352,0.9846612358477387,0.0946688067030636,0.7940549440725077,0.0,0.36492890995260663,0.0871080139372822,0.3913119707923804,0.16481069042316263,0.049180327868852396,0.42955182483586724,0.5171454896901418,0.5211091136948715,True
1,2,7,1,0.08309758098104653,0.007072208157586718,0.3333333333333333,0.9459605936560238,3.337133886858422e-07,8.479847572374818e-09,1.4295145642188342e-08,0.0005929807108288017,0.9991966043088394,0.9999999999999999,0.11578947368421041,0.057432432432432554,0.36589492566026216,0.08322620138165426,0.08793760993562438,0.08722901801116045,0.10386915436206484,0.08289251964833075,0.08583360107215349,0.08964196058329568,0.11788311723430406,0.2997583524420525,0.3166398424690272,0.3256475979145834,0.35762415548286874,0.3050075785918287,0.31276825542983056,0.3306363873913032,0.3474680162632947,0.7432964819674672,0.12793733681462144,5.352175708409353e-07,0.11455108359133129,0.2627737226277369,0.8149696779079498,0.8869092135641061,0.9887668017269764,0.15362590041365004,0.8437593492289946,0.0,0.3080568720379149,0.06620209059233452,0.4118321648558222,0.1670378619153676,0.03688524590163928,0.5090640859763286,0.5874263356454522,0.5650812981051673,True
