fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,optimal_budget
1,1,10,1,0.2789415328623748,0.013792242706023142,0.0,0.7925063486172661,1.4256734693875623e-07,2.464978428116556e-10,6.79437139205005e-09,0.019098686962018975,0.0,1.0,0.3870967741935484,0.3404255319148936,0.46297282898241865,0.23973353687425025,0.2673551180029714,0.2833352806324303,0.24783030282601048,0.23820795570409303,0.25339708239879766,0.260110212283287,0.25128538782097243,0.24398481506105446,0.26493340258436826,0.2825351791815003,0.2512601170623521,0.24135925537885938,0.2225327941232299,0.2589760389668715,0.25897505709697655,0.6878677372782445,0.18371607515657637,1.5237729934979593e-07,0.23095238095238108,0.4444444444444444,0.8285634424466224,0.8784480293466075,0.8789289845440165,0.2383042825231354,0.5238271527568584,0.0,0.5588235294117643,0.0,0.5588235294117646,0.43103448275862066,0.0,0.43103448275862066,0.24639554315939638,0.3018610014540548,0.38071854008496303,0.4257706091214196,0.4491428927353903,0.450950996158373,0.46824904205529166,0.5361692731026106,0.542387464919422,0.5808509339266119,0.6184778596809988,0.592394261789878,0.5713804926273852,0.587854998019134,0.6050638961962023,0.6056986950807802,0.588321892644447,0.6130886042551219,0.6070733404604457,True
1,1,11,1,0.2854582115104809,0.02037662140460296,0.3333333333333333,0.7362617944248595,1.4532976538049627e-07,4.185459877250615e-10,5.7569072348996815e-09,0.009509372688683114,0.0,1.0,0.5,0.6170212765957448,0.41022908897176336,0.17936787327761272,0.22195355519976556,0.22225552641224544,0.32553281570316805,0.17816988222157792,0.2497643599104835,0.2602929862077188,0.32757982853007306,0.18229121647020224,0.2161115285664944,0.21783517814752162,0.32546228884772366,0.18009093261208464,0.2162481730107949,0.2561270384427514,0.3316115210945205,0.880279858593704,0.1607515657620043,7.472166675417829e-08,0.21428571428571436,0.5555555555555558,0.7687517187960973,0.788865267112083,0.900152362143001,0.26037315202377,0.47859797161570805,0.0,0.7352941176470587,0.0,0.7352941176470589,0.4137931034482759,0.0,0.4137931034482759,0.2695031243649028,0.3392968094587493,0.43576665361070255,0.4529616742733812,0.5004212538371678,0.4924659009053913,0.4909788078022548,0.5233468842679091,0.5652840862075746,0.5568362425963371,0.5640410444459986,0.5700326251185883,0.5657888248505821,0.5845708091456993,0.5709487518784808,0.5698150518247915,0.586077474710997,0.5751150391201776,0.5848856597778973,True
1,1,12,1,0.29009362685590884,0.013449679637120978,0.0,0.8505259282022877,1.4631640885074348e-07,4.736514420750244e-09,5.168232116536126e-09,0.000689058580460613,0.0,1.0,0.22580645161290322,0.40425531914893625,0.24240809802876934,0.39422111788746317,0.23688206147557223,0.2814848027620114,0.22192136626239156,0.393466347467906,0.22536997995961694,0.2845271439266659,0.221121497269388,0.39839970580412615,0.24027142699860937,0.28689243568684586,0.23226665597549034,0.3969343391632708,0.1992365639887811,0.2899545878826686,0.2365686405584786,0.6592393112667532,0.16492693110647189,7.100764277544524e-08,0.21904761904761916,0.4722222222222223,0.8665973054618803,0.8611964431711705,0.8994554073367389,0.29063887407755784,0.6234016664204506,0.0,0.4117647058823528,0.0,0.411764705882353,0.4137931034482759,0.0,0.4137931034482759,0.22446006915184713,0.302367491707459,0.39567003042715043,0.40383438792943943,0.4515659324790001,0.4522510434805696,0.4699605395738909,0.49192639072504074,0.5277484969017611,0.545260544899046,0.5325083860508741,0.5435859359818518,0.552053936616447,0.5789041562753778,0.5766640583665046,0.574357065600751,0.5939113128107543,0.604405024050005,0.6176470489696577,True
1,1,13,1,0.2551806831978917,0.01063984239603491,0.0,0.7783148076412814,1.430926503020317e-07,7.466633940001265e-11,4.770058020556289e-09,0.04448444546708364,0.0,1.0,0.37096774193548376,0.4680851063829788,0.36520394506022835,0.18045100813721782,0.3911792418553113,0.286194815543646,0.16287922557843082,0.1786795893874873,0.37015808559816143,0.2478933265297858,0.14213837954523267,0.1837964645926919,0.3872765022100566,0.2827198597549715,0.163529801537993,0.1806643087788019,0.34204653158726095,0.24375296610946395,0.14738897373111526,0.6032951105810236,0.16492693110647189,1.308185088403354e-07,0.23095238095238108,0.30555555555555536,0.7965569554286298,0.9479057004042524,0.9594946719052679,0.14607232642328416,0.4917288696230264,0.0,0.4999999999999999,0.0,0.5,0.39655172413793105,0.0,0.39655172413793105,0.2400513155888641,0.3097944435844686,0.3932191545590636,0.43483407457641726,0.42898556104418356,0.4463934117133563,0.4889049983621042,0.5078604294723177,0.5033591056764415,0.5551322168598551,0.548991632837826,0.5588339931739373,0.551547101338452,0.5318069225921319,0.5711694579737032,0.5648048430150138,0.5544331899362738,0.5673929095540435,0.571943155219569,True
1,1,14,1,0.2508965676673829,0.012108905668347783,0.3333333333333333,0.8664882250167476,1.4536662621509534e-07,5.313237041498977e-09,8.268076136115661e-09,0.001009059466192626,0.0,1.0,0.32258064516129037,0.5744680851063833,0.271594357323203,0.50112119511349,0.3300623141858876,0.29020215439380115,0.2647553214687792,0.49761247937134245,0.3108697532730551,0.26402398925837645,0.2766541408449861,0.5005776413877707,0.3264607586653039,0.2876848769869945,0.2663059724228767,0.49597336675713677,0.2803155735321057,0.260219430978896,0.2813364832577496,0.7863788087064627,0.1691022964509396,8.273932060773308e-08,0.22857142857142865,0.5833333333333333,0.7973511993360614,0.7329488999512321,0.8361427120982474,0.3848427847059499,0.44649846275483085,0.0,0.2941176470588235,0.0,0.29411764705882354,0.32758620689655155,0.0,0.32758620689655177,0.2458718192633875,0.33511838690163415,0.4049571621187817,0.4419783142550958,0.45448347362836117,0.5110719182934159,0.516783866366896,0.5122898183671986,0.5608798327973816,0.5743807418563832,0.5612242082053877,0.5767023217752684,0.5987229352807577,0.5878424897515415,0.6055448210985002,0.6091579545841751,0.6419363670671884,0.6325565162769288,0.6418160870287182,True
1,1,15,1,0.2847742646097048,0.023317678570071526,0.3333333333333333,0.6979589101364416,1.447860188693793e-07,9.114748408602299e-10,5.023461711460173e-09,0.003772877462430267,0.0,1.0,0.532258064516129,0.7021276595744681,0.3973197819761486,0.27722273574412215,0.2670934182081248,0.20706519205831286,0.18643831195410154,0.2811033109528589,0.22467823914206897,0.16577193106176935,0.19784390147269892,0.2858724002086977,0.2727541074989649,0.2160319067049249,0.20029599882782212,0.290922762830564,0.20381290366285276,0.17915897056415309,0.22069276632796464,0.8221743059502131,0.1711899791231733,9.639854986228422e-08,0.21666666666666676,0.6666666666666665,0.8636495160967712,0.7830042239194519,0.9170966402892231,0.3300402705352976,0.48874839352989685,0.0,0.32352941176470584,0.0,0.32352941176470584,0.39655172413793105,0.0,0.39655172413793105,0.281010170827519,0.36132292310358916,0.43405536342420414,0.4181938819480686,0.49104018807787114,0.48970180852841905,0.4958315940941691,0.5178932225283479,0.5222977830229419,0.552359014509297,0.5894474802554198,0.5521977428253918,0.5499707457913479,0.5557705716914765,0.5678035591748571,0.5469036102402585,0.5845420317120628,0.5802082385324964,0.5733352898436265,True
1,1,16,1,0.2713852587482658,0.01091460119187573,0.0,0.8274823519960126,1.428091577242266e-07,1.4667323217316474e-09,5.399326213255339e-09,0.0024942453761545667,0.0,1.0,0.16129032258064516,0.3829787234042554,0.17890826361790663,0.21586191340653227,0.3089850369344842,0.2735064088188155,0.2690854890461636,0.21034355224573853,0.3361539551379529,0.2910806156348338,0.25158815097303,0.21310519109613763,0.29706455903688544,0.26123324350363053,0.26076541443470136,0.20414509008707488,0.2984431936102223,0.2760785206407982,0.24388178192260634,0.5438347054323445,0.17745302713987493,7.862887649839693e-08,0.21904761904761916,0.30555555555555536,0.7492095549584001,0.8356386027793832,0.8209635073437258,0.2945630884942184,0.49765557716652475,0.0,0.7058823529411764,0.0,0.7058823529411765,0.3620689655172414,0.0,0.3620689655172414,0.2160149531268767,0.29922458336080165,0.36364346471997655,0.4050528729749557,0.4309398583827033,0.4330994556629983,0.4088215875700653,0.4863310424464946,0.5270857580374219,0.5471020359929604,0.5369461737912143,0.5718131494427814,0.5700950918808368,0.5785571255461641,0.6004724602618946,0.611866896039471,0.5983952229648167,0.6029558701080593,0.615055818016836,True
1,1,17,1,0.28647124188564016,0.015413186437110682,0.0,0.833355033197819,1.4541792564121276e-07,1.219057255358492e-09,5.963739682624976e-09,0.0033350779833773003,0.0,1.0,0.32258064516129037,0.21276595744680854,0.4854591883600021,0.31187263966171064,0.24042972369994753,0.24506489027202072,0.21822872818860795,0.31389227967305733,0.26561135826384064,0.22325728622923569,0.20817303103981688,0.32879744315252746,0.2633462111113779,0.2724071498241286,0.2512321339966035,0.3309274544798812,0.2583726354644019,0.2524490037881657,0.24856481663517227,0.6109875847291084,0.175365344467641,1.3423105843679012e-07,0.23333333333333345,0.4444444444444444,0.8175692081717347,0.8688024117826956,0.9561457203882624,0.21634716726815795,0.4737224072359797,0.0,0.7058823529411762,0.0,0.7058823529411763,0.3448275862068965,0.0,0.3448275862068965,0.2029992920133853,0.3042839944642506,0.3547750012754954,0.4105593639788479,0.43532049903686265,0.4246015126417142,0.4488845617912983,0.4753127721595989,0.5030980469133273,0.551419824748474,0.5591689741524083,0.5490966854284697,0.5426041182615977,0.5444095247693503,0.5560141718832098,0.5469554498269875,0.5537984514196516,0.6034311445668622,0.595219236943766,True
1,1,18,1,0.25883224921077674,0.005254786014517345,0.3333333333333333,0.8890480491534964,1.444472322195969e-07,5.470415871080321e-09,6.220750658333393e-09,0.0007197349118528571,0.0,1.0,0.32258064516129015,0.3829787234042554,0.36033636193465696,0.2716361397376372,0.24337313586644305,0.30688892601844087,0.1451532888805831,0.2690677100827993,0.21181765148165077,0.273398633440066,0.1470601149688684,0.27894398096012574,0.24676254184948454,0.31211474786760374,0.15657302323304378,0.27485933422474623,0.18400749927795412,0.2775040377052307,0.16225212984075577,0.5048540455264932,0.175365344467641,7.862887649839693e-08,0.20714285714285724,0.6111111111111109,0.8138628982897429,0.7887853899823014,0.9311404803358407,0.1975682939841228,0.619437116865654,0.0,0.20588235294117643,0.0,0.20588235294117652,0.1896551724137931,0.0,0.1896551724137931,0.2572055467438726,0.34418951158686495,0.43429441807003555,0.4594988580430769,0.5018611371279834,0.542848110020682,0.5309941375852639,0.4968261434064171,0.5579394969809389,0.5487855896261652,0.5292857271757595,0.5511540541966168,0.5721568615225063,0.5611262708125588,0.5708620581105428,0.5872834862860268,0.5916413060280472,0.5967731267647529,0.6131791624497894,True
1,1,19,1,0.25285529494745396,0.004936663216571159,0.3333333333333333,0.8823290226094869,1.4390521767099775e-07,2.6831882192096492e-09,5.741703450546419e-09,0.0014189066440479308,0.0,1.0,0.35483870967741926,0.40425531914893625,0.3837310377702379,0.20263697157878402,0.24128543182416995,0.1995782916727471,0.13573413343779084,0.19733152199003123,0.24998378158025503,0.16979789951147062,0.1278592464578252,0.2023354800157957,0.23144938638500467,0.19014263441648505,0.13031740391258895,0.19361314495957788,0.2099893427696321,0.15621213881471896,0.12338152913463785,0.804249109592813,0.16492693110647189,9.161274690808815e-08,0.23333333333333345,0.6666666666666665,0.8159146847050516,0.7082442145420451,0.8664818397717842,0.3658742386454179,0.5265939298093564,0.0,0.4117647058823528,0.0,0.411764705882353,0.48275862068965525,0.0,0.48275862068965525,0.2720244553292257,0.32655874117637995,0.4201541333305973,0.46476391158878244,0.521355687257023,0.510265870859801,0.5096284178187285,0.5415659225792188,0.5616872870518811,0.5380754069554164,0.57660502698378,0.5893519076781508,0.5926993155917407,0.620416089682008,0.5851504631989555,0.6101351655360654,0.582629392266375,0.617490480375258,0.6238232409918445,True
1,2,0,1,0.300781573502531,0.017177813516037546,0.0,0.8898757372702086,1.910626722383905e-07,2.9780570301463905e-08,6.5219013522406664e-09,8.044499032575283e-05,0.0,1.0,0.370967741935484,0.6808510638297878,0.27531417468425834,0.24448224562280718,0.39356468350370766,0.38756476608717083,0.2763882725417841,0.24547483294417494,0.4207623151064157,0.3861023033931761,0.2730652417230459,0.2514923213539319,0.3950367903366375,0.39073923604055183,0.2843944130912256,0.2525952317937314,0.4002831347441221,0.3905143695574448,0.28726909821005553,0.5236653013568255,0.16283924843423814,9.161274690808815e-08,0.24047619047619057,0.41666666666666674,0.708400556834146,0.8327642709464591,0.9051958841224363,0.21089350487092196,0.7284124386958477,0.0,0.5294117647058822,0.0,0.5294117647058824,0.3620689655172412,0.0,0.36206896551724127,0.14926594866697315,0.24913746990642033,0.34038099168467356,0.3719680189811811,0.4150875260303928,0.4012603325254187,0.41494197889231693,0.4405587532420459,0.4735832421133776,0.5033278645724287,0.5107811257120494,0.5176945440663504,0.5408002527075945,0.5337047436616718,0.5677731784110199,0.5385879782497376,0.5563785063692506,0.5836690719830734,0.5585167520344729,True
1,2,1,1,0.26314476657060687,0.006576750213609809,0.0,0.9101074223962151,1.8975809277053008e-07,1.0867345649387333e-08,6.4597172901345374e-09,0.0003417400148593372,0.0,1.0,0.1451612903225805,0.23404255319148942,0.2200319659030367,0.25968192661840483,0.20575090303080357,0.30884042156722513,0.2942357785660583,0.25714367223821144,0.18744343473475933,0.29659846562112735,0.24171080875819273,0.26494406731756026,0.20535244652331808,0.3102332573902201,0.2997013071299459,0.2608629652185274,0.15527697923797734,0.29687473721837854,0.25103414520921685,0.3722015486553314,0.17327766179540724,7.100764277544524e-08,0.22857142857142865,0.30555555555555536,0.7264744957910421,0.7118211245453665,0.8461139307268117,0.28248239566839994,0.618434550425467,0.0,0.5294117647058822,0.0,0.5294117647058824,0.41379310344827575,0.0,0.4137931034482759,0.21663502830056783,0.21384873063995216,0.331675471082966,0.3500297876680671,0.36245749153184575,0.40119002646773905,0.423135805107085,0.44057911112098247,0.4634097260089022,0.4935622379948198,0.5162436446139564,0.5640400196404612,0.5657755103801814,0.5948441401999485,0.6174272844531181,0.6263100587926668,0.6300153880936176,0.6190635676130745,0.6370144199699831,True
