fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,optimal_budget
1,1,10,1,0.13226394068620714,0.006724007164476371,0.0,0.8760563222476359,2.0899735243827296e-07,2.3816766046009965e-08,1.3563064590902768e-08,2.30867843308122e-05,0.0,1.0,0.12616822429906535,0.13846153846153852,0.3220858895705521,0.21558770304396557,0.1559588222819588,0.17471359891611948,0.19267727248006072,0.21305652131200248,0.17436523441118867,0.17452243674973034,0.1935777573880928,0.28879907603176314,0.24523480809078324,0.2210443733458627,0.21546837292831067,0.2626509024819239,0.22787785926858584,0.20750389798217206,0.20289411601944007,0.6488448526874633,0.12652068126520682,1.7379089449737042e-07,0.16201117318435757,0.41333333333333355,0.8638730776742634,0.8413344627246175,0.955943757532518,0.23627053331455922,0.6499207578311531,0.0,0.670886075949367,0.0,0.6708860759493672,0.3150684931506852,0.298701298701299,0.3895091263512316,0.2834966104678267,0.29046135167508824,0.31343770690358924,0.33561210688881415,0.3262147069995639,0.3691867116076733,0.39006358753228143,0.4001321682777012,0.4104737787015761,0.42292432700270655,0.43195630216036035,0.45813218862674066,0.4372452926422315,0.46742202468792354,True
1,1,11,1,0.11816804266946976,0.004612515291664025,0.0,0.8980884782429568,2.1137036344667156e-07,3.6791196550281773e-09,1.103616880273476e-08,0.00013769711210812806,0.0,1.0,0.1542056074766354,0.17435897435897446,0.3109587393239503,0.134051936763117,0.1259305594879061,0.11601278135655635,0.16716619596125204,0.13990667973028137,0.13496730477143248,0.11888040008497514,0.16173348130853582,0.21247285834467255,0.21493952908102132,0.16185891316135104,0.18704748793260806,0.18895685165694853,0.18316127821254824,0.14560516740371598,0.16317982005765075,0.8483199794930014,0.13381995133819957,2.650940886036488e-07,0.17039106145251404,0.41333333333333355,0.7844250729946145,0.8152621916279053,0.952415944430185,0.2383415969402763,0.6613766026324429,0.0,0.2658227848101266,0.0,0.26582278481012667,0.1712328767123287,0.1558441558441559,0.2896270396270395,0.29730941919235776,0.33840306496471556,0.34090079285456587,0.36784864142330187,0.3887847266446211,0.38070945959960617,0.39993655188251537,0.4124169292233744,0.4553186958284999,0.4884526181486951,0.4959295235414002,0.49516710861406893,0.5248496635735929,0.5018861544139578,True
1,1,12,1,0.14065977575805247,0.009102827804368632,0.0,0.8903532208966348,2.13696659310119e-07,4.917740573309976e-09,1.1099202579317604e-08,0.00010269725128427053,0.0,1.0,0.18691588785046717,0.20512820512820518,0.3255838983962975,0.14633605037201125,0.09113406869903384,0.1285985464003936,0.1574268205089393,0.1490663533329014,0.10509887024771403,0.13584679132214117,0.16231900037922387,0.21867310508211169,0.17795297304758484,0.16778117524005365,0.17168289032559647,0.19904995848209983,0.15721351729453126,0.16405057836753567,0.1657677033347521,0.7066671158699558,0.13138686131386865,2.0377610552676783e-07,0.17039106145251404,0.4400000000000004,0.8522659376398831,0.8332341560630141,0.9565902759486216,0.2350659732702995,0.665557122813845,0.0,0.41772151898734144,0.0,0.41772151898734167,0.14383561643835616,0.1948051948051951,0.21618094823836448,0.2683518607841814,0.28071254576528304,0.2696186668342861,0.3141027263589967,0.3472828978287925,0.356208760978339,0.37620215217047287,0.3680272710416015,0.3488738811196086,0.3865081929023695,0.3909099756914498,0.4090529409144594,0.41950967868970074,0.4127597693265919,True
1,1,13,1,0.1265812321308658,0.005341903587010675,0.0,0.8857119548073161,2.109421894842894e-07,3.7073972756004746e-09,1.1187108371486285e-08,0.00013849060244163378,0.0,1.0,0.1915887850467289,0.19487179487179496,0.36196319018404904,0.14685047245909244,0.12194427596414092,0.11119918289222674,0.13732707549196932,0.15114283069184486,0.12592021310521884,0.10060436612732204,0.12365956536132794,0.22622796131736256,0.21393149847560733,0.16007721505781813,0.16068353967128268,0.19972508815379875,0.17516927483036226,0.12846015724742166,0.125792921983354,0.6563142037191865,0.12895377128953775,2.2645585892381922e-07,0.16480446927374304,0.3200000000000003,0.8858285896650999,0.8583781678662383,0.9646694832777198,0.26380136951166305,0.6112941472074955,0.0,0.329113924050633,0.0,0.3291139240506331,0.19178082191780824,0.1688311688311691,0.31259968102073366,0.2312133630356273,0.23201874430285283,0.2649290984855517,0.2675708244884095,0.29382618911644237,0.3347053387021754,0.31602962896217535,0.33124904359105173,0.3659091702930168,0.3883307836336569,0.40594578461466624,0.3968819933999231,0.4275758902701201,0.40553728991405313,True
1,1,14,1,0.13744812485743382,0.006346720778557326,0.33333333333333337,0.9125025065069428,2.1413335605355204e-07,6.725128248244809e-09,1.051077055265723e-08,7.01044512518931e-05,0.0,1.0,0.2242990654205607,0.16923076923076924,0.5263803680981596,0.15336972783663272,0.08283274313695,0.10050756146230144,0.13551773500697029,0.17206099823360654,0.12113990810677266,0.10432588700116241,0.1423667598984526,0.23043809149302052,0.17703247510340603,0.14786883006443874,0.1568672474931062,0.22863699758723455,0.18284745688630488,0.1449571936405063,0.15689225948732255,0.8017875251573763,0.1362530413625305,2.2645585892381922e-07,0.17039106145251404,0.52,0.8215218722119761,0.826112979188423,0.9676827655169093,0.22502974601487685,0.7141475191218025,0.0,0.5189873417721518,0.0,0.518987341772152,0.3424657534246577,0.25974025974025994,0.46182881446039337,0.23467449726705872,0.28717240422777024,0.30202650279867077,0.3351521603711939,0.3670308418662544,0.3560294238358175,0.4187795140775172,0.41608394964953527,0.41839756416865775,0.4180803631425777,0.42898006179073206,0.4436480052160509,0.4260446197991579,0.4291524017502099,True
1,1,15,1,0.11810585414272604,0.004802402339312161,0.16666666666666666,0.897239504926065,2.1299644933555634e-07,3.269639164489519e-09,1.0393854295384226e-08,0.0001463632257820543,0.0,1.0,0.12616822429906535,0.13333333333333336,0.3374233128834357,0.1355707610068695,0.15589616280993046,0.17748972174808086,0.1890726375937195,0.12436591039900502,0.165422123982905,0.17026126064592761,0.1783981934710166,0.2073326849871846,0.23463774204472332,0.21265398419058223,0.2009917398931511,0.16804589618385724,0.20438445702697183,0.18770568771734075,0.17218349932811927,0.7210635952504294,0.13381995133819957,2.386879806695884e-07,0.18156424581005592,0.28000000000000025,0.8218343494373626,0.8216415937820081,0.9479043571179648,0.21952474824303275,0.6689822472957483,0.0,0.44303797468354444,0.0,0.44303797468354444,0.06849315068493159,0.14285714285714324,0.126528442317916,0.33743013577454917,0.35814734320022007,0.36574112416997173,0.397899158884829,0.4104093225209937,0.4218557965710058,0.4325962228516439,0.4645460668564474,0.4819485745667345,0.520990156885357,0.5194744992796809,0.5308515902798918,0.535206064036799,0.5254151014963834,True
1,1,16,1,0.12264385803355005,0.005689759507816887,0.0,0.9038539873698619,2.111278697483309e-07,2.560847556804737e-08,1.0416824163690472e-08,1.5570299162494875e-05,0.0,1.0,0.04672897196261672,0.06666666666666675,0.24744376278118613,0.17806768829398356,0.1532503002054164,0.13783117774647913,0.18886014716879296,0.16675758967948862,0.14511992167864918,0.13145294012858455,0.1779874826122334,0.2178026622150523,0.1993764685611431,0.1388175604528712,0.1666501928959695,0.17872997624684783,0.15009527597589223,0.1126971616561826,0.13632085821507112,0.6668151484621889,0.13138686131386865,2.386879806695884e-07,0.16759776536312854,0.6000000000000001,0.8400651500077352,0.740667641092557,0.9171750183710508,0.31102241648666534,0.6886711535115773,0.0,0.31645569620253156,0.0,0.31645569620253167,0.21232876712328777,0.37662337662337675,0.2037075561103021,0.3973433684499216,0.4329072738573905,0.43977420168307757,0.4743701782184405,0.5065768468242505,0.5132605830918926,0.4944345621177936,0.5456978807687083,0.49542288495406855,0.592602291066717,0.5579966783108985,0.5848864070345214,0.573358493884796,0.5775606316547686,True
1,1,17,1,0.1232581640530675,0.0045760385834746975,0.16666666666666666,0.9257211429652105,2.1409570889350913e-07,1.891052560006967e-08,1.3593304579035055e-08,3.009025779969294e-05,0.0,1.0,0.09813084112149534,0.13333333333333336,0.2432586674275931,0.2147900483874925,0.17617693068231954,0.20571850493627641,0.2240856938389093,0.22610057227385905,0.17496566025168614,0.19127341506271323,0.2254246232565409,0.28261017980099423,0.256705400660721,0.2435174826408174,0.23927847051241324,0.26760790365925835,0.21949737309838013,0.2144151067000014,0.22545405986917288,0.6853734560597617,0.13868613138686128,3.441069830370297e-07,0.18156424581005592,0.29333333333333345,0.8811475815232663,0.8022935606937374,0.9432033315931339,0.2886096939905846,0.7212185772684525,0.0,0.5063291139240508,0.0,0.5063291139240508,0.3013698630136986,0.27272727272727315,0.39166470572855383,0.38785849477330947,0.4294277052866207,0.45446650886210144,0.49551506765511966,0.5218182827348242,0.549901494188137,0.5466257954411204,0.6055389393606131,0.6205757881216161,0.6505087304566363,0.6491128032584885,0.654605660163964,0.6530650266832203,0.6740065210805334,True
1,1,18,1,0.1410620464637977,0.007391890653254022,0.16666666666666666,0.9015515181391008,2.1305278833435238e-07,3.092146923273018e-08,1.2173372306806276e-08,1.4883520972489205e-05,0.0,1.0,0.2850467289719625,0.17948717948717946,0.6618688060405851,0.1143765494998098,0.07487788413610852,0.1088239932668873,0.14736767622207547,0.13916644733968342,0.10654201959014009,0.1237285531995006,0.15517450002865196,0.21152157731682797,0.18888281340145407,0.17528832710127373,0.18733503721399847,0.2163012639416635,0.19084515315741213,0.18525158347034165,0.19073044083691804,0.6720566690611598,0.1362530413625305,3.1008070047039004e-07,0.17877094972067042,0.3066666666666671,0.8183308093270814,0.8448764147190779,0.964018999079423,0.23836051696312527,0.6916983409356808,0.0,0.36708860759493656,0.0,0.36708860759493667,0.26712328767123306,0.25974025974025994,0.35334928229665075,0.22933404200686844,0.25631715681257744,0.3128686292215491,0.3464541415032956,0.3059360258108729,0.3380781668172479,0.35292607735670517,0.3756298636715588,0.37556415235048735,0.38319256212519115,0.36953407058306,0.3768376430872377,0.3792084897262052,0.3745792463348662,True
1,1,19,1,0.138170878117455,0.007042289475184512,0.0,0.8947923268878814,2.1210652513301764e-07,2.4931932797229866e-09,1.1146563861954038e-08,0.00020693349957327215,0.0,1.0,0.26635514018691575,0.18461538461538468,0.5920824169464058,0.14043960065581973,0.07696413753046583,0.08683543744307487,0.12794095663830296,0.12907743508004788,0.07932798516863049,0.08539784066486844,0.12887413110846002,0.2137458642730271,0.16569708843102116,0.12848050084003804,0.14325230547876577,0.18038578028178354,0.13279542311593717,0.11507047454093966,0.13223211520677103,0.7935467492345909,0.13381995133819957,2.650940886036488e-07,0.17877094972067042,0.41333333333333355,0.7372964216781872,0.8226269134590289,0.9549308128125107,0.1905920440893109,0.6500304145292812,0.0,0.670886075949367,0.0,0.6708860759493672,0.2328767123287673,0.33766233766233766,0.252041950606544,0.2238679052489748,0.2746898579479557,0.2821695271728836,0.30154567002744753,0.33952920731034664,0.3204190392058655,0.35812566183754996,0.35902379205336904,0.3749321697925784,0.3860013403682604,0.38660572288847816,0.40406733206941114,0.39181230118338534,0.3908796322234459,True
1,2,0,1,0.1290106843064116,0.0066105314378237315,0.0,0.9293330696523243,2.807531349200202e-07,7.341004471651832e-09,1.1044462199596256e-08,6.726118427424954e-05,0.0,1.0,0.051401869158878455,0.061538461538461556,0.29088216627882385,0.17897328770870302,0.1188857083953958,0.1464696106933958,0.18765302027783948,0.18535964818824568,0.13711549425331115,0.1496957838710048,0.18600422486156099,0.22427738438077183,0.1737548482707224,0.15452288785151225,0.1722141446354819,0.20536401765816925,0.15288544453112196,0.14232569158915875,0.1553749530851557,0.6984856573208136,0.1362530413625305,3.8176509551544004e-07,0.17039106145251404,0.3866666666666667,0.7521132093014291,0.803500113488667,0.948514446286219,0.20035899412502317,0.7528945550726864,0.0,0.4303797468354429,0.0,0.430379746835443,0.21232876712328777,0.27272727272727315,0.2655633121552017,0.27643084574239907,0.32537574737655156,0.3516485070408698,0.3876119547580022,0.3790508691309186,0.43036648870010125,0.44606717850718264,0.4582027800742569,0.4671304307687428,0.4929916649551707,0.49271975116269673,0.483468821490549,0.4921531399118254,0.49896793927980243,True
1,2,1,1,0.11556834433388474,0.003400681484855763,0.16666666666666666,0.9459873826008572,2.814190670929393e-07,1.4906038343429452e-08,9.416318921031291e-09,2.6266350111778692e-05,0.0,1.0,0.10280373831775691,0.09743589743589744,0.37491479209270634,0.2233879343791615,0.1957057986256039,0.18640236733131554,0.23631224777417703,0.2361032885386819,0.22548977818174065,0.19284488062218552,0.2425007255573759,0.23774752794032483,0.21209904125091728,0.15764178967747478,0.1873163247887275,0.23362828351760323,0.21414043561147178,0.15846738969880658,0.18818754511635727,0.6510441446686963,0.14111922141119235,2.7933598627451735e-07,0.18435754189944142,0.3466666666666667,0.7479726268768045,0.7306540465703328,0.9029500071758889,0.2643080955100597,0.7317899535915056,0.0,0.3037974683544301,0.0,0.30379746835443044,0.19863013698630153,0.3506493506493509,0.20012378299888117,0.37347737418992677,0.4275450413267321,0.46060778344731523,0.45079518559647225,0.49846377628144833,0.5208053715838759,0.5465011069395364,0.5393862926739467,0.5534810361024352,0.5649680748314928,0.5934481516119812,0.5948526076188346,0.6201896442054377,0.6180539443474475,True
1,2,2,1,0.11849714533166508,0.0037478761322402533,0.0,0.9274857941684964,2.79987225110134e-07,7.095981098302993e-08,9.063931753751977e-09,2.4260168475075057e-06,0.0,1.0,0.1635514018691589,0.17948717948717946,0.3244454931571496,0.10334325754946572,0.11473452930733685,0.1396910320123681,0.20545397194504988,0.09040849928417283,0.12881376815090906,0.13354751118177333,0.20233349219358931,0.1292223247151154,0.14376258809848397,0.12063749570927729,0.1650333949995305,0.09263383638051692,0.12104245704496308,0.10150340388620016,0.14959377742818325,0.5607868348045901,0.14111922141119235,2.943186793520026e-07,0.18435754189944142,0.28000000000000025,0.8341973631308761,0.8166617892411168,0.9459508637511878,0.21028637529042266,0.7117586537512379,0.0,0.21518987341772122,0.0,0.21518987341772156,0.19178082191780824,0.27272727272727315,0.23646299056135123,0.32358766908728387,0.38445511273909316,0.39071398140433333,0.41369447827465644,0.40066110899714985,0.42922158812531547,0.45535901561121134,0.4565805718624601,0.4685004613873685,0.46006172446986343,0.47169683007209456,0.4885892196861641,0.47563229377955196,0.4780995395970806,True
