fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,optimal_budget
1,1,10,1,0.07379277365519522,0.0036545333180463633,0.125,0.9201389859206797,2.454035082323456e-07,4.406109105520262e-09,1.3073385999986917e-08,0.001522097374553648,0.0,0.9999999999999999,0.12162162162162163,0.05869565217391305,0.4536708980255298,0.10786608985489388,0.11111038594412681,0.12332331830628096,0.15296496586717578,0.1032664494296967,0.09864665501698883,0.11962843380205856,0.14900641510725232,0.29801199413725155,0.3238964437403269,0.34214106514322473,0.34436135885712826,0.2832827933142448,0.2981561659876796,0.3289907941020902,0.32469593582667267,0.6993908278659964,0.11855670103092779,3.416433195022963e-07,0.13293051359516608,0.3448275862068968,0.8318465015420262,0.8853449776900355,0.981401709276077,0.21658010355222773,0.7995148024125822,0.0,0.2345679012345675,0.15789473684210528,0.4275463128959005,0.1033519553072625,0.060171919770773616,0.3128128039614466,0.5169561589969821,0.4932556071517311,0.5179673879003414,0.4963760001587253,0.5159963340568747,0.5272024442440746,True
1,1,11,1,0.08565168938917406,0.005644986936630866,0.25,0.9205485997003564,2.4590149818174863e-07,9.808162238814348e-09,1.541050675345438e-08,0.000757830334744914,0.0,0.9999999999999999,0.0675675675675676,0.05434782608695647,0.25086697797555674,0.006923667037701253,0.001600226638706237,0.006328020612846541,0.015244141627299701,0.005799519564402944,0.0,0.008486142030943833,0.02047363689859627,0.30705647427968796,0.33065747553856684,0.344355426868839,0.3308985701535526,0.30264464520486956,0.3192398978253892,0.34354720027451513,0.32564809915023396,0.5564392100050624,0.11597938144329892,3.416433195022963e-07,0.1178247734138972,0.248275862068966,0.8192873007086465,0.9828277961583609,0.9965225359002128,0.03409577981349138,0.7187439849661872,0.0,0.41358024691358,0.12781954887218008,0.6991858258489363,0.16759776536312854,0.09742120343839533,0.3088086185044362,0.19748015948322561,0.18605144539541194,0.18784023407988928,0.20780143015317062,0.1930466560227076,0.2098259961035094,True
1,1,12,1,0.09110727470239627,0.006998116598272264,0.375,0.8940778650455316,2.5023533412493123e-07,1.2211411153316048e-08,1.9513647047778272e-08,0.0007699839034550112,0.0,0.9999999999999999,0.1293436293436293,0.060869565217391244,0.472409109115501,0.035538091528571236,0.038958063608051985,0.0462278638472563,0.057665698437393775,0.03128162627708203,0.02939197062115495,0.03813387514633915,0.04854027699948782,0.3180675236748657,0.3467889136374662,0.36202175314131035,0.35076965517343683,0.2954798131890558,0.31408615156301767,0.337800384413778,0.318694460832495,0.7295882244305112,0.11082474226804125,4.057993458997337e-07,0.120845921450151,0.23448275862069012,0.8381990722527775,0.9708180434116436,0.9962363691239746,0.08752709843159462,0.7252304093296906,0.0,0.35185185185185186,0.15789473684210473,0.5555603362415845,0.27374301675977636,0.08595988538681948,0.5297845373891001,0.1995096044614355,0.19834816224554244,0.2031073426852604,0.2168507952241759,0.18941643928057608,0.20081520464396652,True
1,1,13,1,0.08353355051450556,0.00574054301495834,0.125,0.8916804274341172,2.480937724017786e-07,7.4009579492661165e-09,1.8963199959782174e-08,0.0012942602247573447,0.0,0.9999999999999999,0.05984555984555981,0.04565217391304349,0.25680959314214685,0.05630255517520211,0.0479643354150851,0.05907621078711883,0.1106976918500121,0.0532073344625551,0.042420385288746865,0.057738421352866276,0.11414025536510664,0.30793688338734126,0.32772683279579384,0.34541501771776906,0.36218966564668675,0.2974947389923098,0.30949563364291477,0.33735518518514807,0.3514324060368291,0.7741487470694839,0.11082474226804125,2.6995892158113985e-07,0.12990936555891228,0.29655172413793096,0.8344459774934929,0.9495696719067546,0.9956812457975532,0.05401435392154441,0.7179948882065743,0.0,0.31481481481481477,0.045112781954887216,0.8520138639894829,0.29329608938547486,0.163323782234957,0.3187884038439942,0.2413403250936127,0.2880616686653515,0.28109633129627365,0.28308189503871606,0.3145125237408386,0.3374376774854611,True
1,1,14,1,0.07558357632470833,0.003811556514905042,0.25,0.9268740041190983,2.5051922448343287e-07,2.7713494276738694e-08,1.2096346451462813e-08,0.0001404716673897145,0.0,0.9999999999999999,0.054054054054054,0.04130434782608691,0.2510211495954448,0.04145889442465078,0.03844451148173833,0.03972584236344229,0.056625199103179424,0.040317483609420446,0.02791833335973193,0.033827297764962405,0.056229083041278494,0.2476246954739293,0.2700075449804965,0.2802475340455316,0.2709136591454534,0.23640040739114598,0.24600530517866015,0.26598561117815145,0.25364282838278185,0.6480656826696167,0.11855670103092779,4.5432469581980205e-07,0.12990936555891228,0.25517241379310374,0.7271337518451819,0.8169381665258442,0.9766867205485346,0.21912565127672284,0.7861363646203694,0.0,0.5802469135802466,0.11278195488721807,0.9530775666308117,0.10614525139664792,0.0744985673352436,0.2695395014786649,0.5468741314797438,0.5348871455331724,0.554916377335061,0.5566652921584893,0.5679248480508108,0.5419593571333132,True
1,1,15,1,0.08392580229713337,0.005092965990988567,0.125,0.9212997424048509,2.503413964920882e-07,1.0327632092014906e-08,1.739209535902358e-08,0.0008179124033777323,0.0,0.9999999999999999,0.10231660231660236,0.06739130434782604,0.3323265181821959,0.0,0.010030490243758794,0.01883320263226862,0.0492295896235021,0.0,0.008562902422237284,0.02040212236898209,0.05953027605540917,0.25794492413648396,0.2912347847586828,0.3073501186723808,0.3082164356052134,0.25469958859768527,0.2806964551420301,0.3062554360256806,0.3068206201539684,0.7159996254474557,0.11855670103092779,4.2944700187396256e-07,0.1238670694864048,0.31034482758620685,0.7961337561838331,0.9756795654136283,0.9935669262660669,0.0,0.7370357134293459,0.0,0.29012345679012363,0.16541353383458632,0.4741234975914702,0.2821229050279328,0.06303724928366755,0.6712927756653994,0.29990023964743934,0.3375532405638124,0.3277301606991314,0.3268938962284046,0.35466204114529293,0.35990507218358153,True
1,1,16,1,0.07472732155955959,0.003612363154585972,0.125,0.9262603498196393,2.477184402229659e-07,3.963149046435414e-09,1.524678819466318e-08,0.001997904843096766,0.0,0.9999999999999999,0.1274131274131274,0.04347826086956527,0.579829244396457,0.13762077777912646,0.1354571601594391,0.1432806295281906,0.15936077152935835,0.14273003818266383,0.13924214090514592,0.15237683288268244,0.17933679631264188,0.3026280418206271,0.32336708943344716,0.3381503517444385,0.3299803726006145,0.31174501980000224,0.3270555661630824,0.3516406158087457,0.34641213577364216,0.6859517120844068,0.12113402061855667,4.804964084300236e-07,0.14199395770392748,0.39310344827586263,0.7792451794817357,0.794064701393232,0.9657201539168598,0.31168783255870974,0.7928098146787275,0.0,0.27160493827160503,0.2330827067669172,0.3540454382476613,0.11731843575418995,0.08022922636103141,0.2729226869455006,0.5139485686096182,0.5497910349002713,0.5754764036464172,0.5991207771169813,0.5921321496054723,0.6029823956214958,True
1,1,17,1,0.08486937981235845,0.005388847888259052,0.0,0.930421046951907,2.4857247966796875e-07,2.880470989884752e-09,1.5771376068777223e-08,0.0028834100568341835,0.0,0.9999999999999999,0.0868725868725869,0.07391304347826082,0.24714191957149972,0.08952092503830583,0.10000431065149701,0.10103868085333784,0.10770156754193827,0.08414853932931232,0.0975553372461046,0.10711514118159832,0.11844407251763445,0.31912122845308766,0.351210216887189,0.36167273836676783,0.34699062248328705,0.3142473356713448,0.3429003033655019,0.3662934669207707,0.3490786420758143,0.6721077822992667,0.12371134020618556,3.039852055129749e-07,0.1238670694864048,0.22068965517241423,0.7739479110873937,0.867111698801228,0.9823058526772472,0.18992361786434891,0.7856681725902103,0.0,0.37037037037037024,0.2255639097744361,0.453373703570907,0.1145251396648043,0.042979942693409726,0.4158394135580449,0.4749915233927021,0.4851804275536901,0.5120247683802368,0.5231437262517054,0.5329277009211407,0.5065732249911234,True
1,1,18,1,0.09308153694601598,0.006937411363428021,0.0,0.9130226696207129,2.485639564197088e-07,3.979584245696022e-09,1.8168883888010675e-08,0.002383890747200617,0.0,0.9999999999999999,0.08880308880308876,0.04565217391304349,0.38828995370294644,0.0822265060679494,0.06573492431300743,0.0650109404733838,0.07661123191282748,0.08197741401144126,0.06353230752171068,0.06903726787488246,0.08128684759671867,0.32563851951313083,0.3393467160038871,0.34883706112245116,0.33734717036903006,0.3244583294963481,0.33108652058567134,0.3522151501715629,0.33502740336101466,0.6371271819350657,0.11340206185567012,3.039852055129749e-07,0.1178247734138972,0.45517241379310347,0.8266786053185342,0.9167509237446296,0.9898369063357313,0.18381128096779625,0.7652755205947478,0.0,0.4814814814814814,0.1428571428571427,0.736848249351689,0.2178770949720668,0.04584527220630365,0.6479220865852845,0.28291438400534696,0.292769408091624,0.2594417947648966,0.284517229585857,0.28533751418827286,0.2698873575543854,True
1,1,19,1,0.08848341632549062,0.005800315786516725,0.125,0.9146263288421338,2.495443951378884e-07,9.419258499246627e-09,1.5188442895519398e-08,0.0007804998142376778,0.0,0.9999999999999999,0.11389961389961395,0.06739130434782604,0.37682756329508177,0.05602034177795201,0.05860558307206115,0.05942952273198643,0.08785440779435172,0.05639146642649817,0.056242894382323994,0.061497336404101266,0.09223703950346718,0.31292427336959494,0.34037365651516704,0.35103066785838144,0.35141684138374474,0.3071489538969576,0.3266525575731002,0.3476722085367533,0.3434550290663455,0.7232128867936058,0.11340206185567012,3.416433195022963e-07,0.1238670694864048,0.25517241379310374,0.8341106203774107,0.946456016844909,0.993221159349301,0.12106446721102043,0.7639244878336874,0.0,0.3086419753086421,0.1428571428571427,0.5394214814011858,0.24581005586592175,0.020057306590257798,0.9840916043879199,0.24552321511179087,0.23276633080858772,0.2573509996110105,0.24930358525087482,0.29547366894647703,0.29527775680969653,True
1,2,0,1,0.1023012756532066,0.009454585131820056,0.25,0.9249987072290791,3.3008338150097884e-07,3.288573609041282e-08,1.5950515172605197e-08,0.00016593119816241721,0.0,0.9999999999999999,0.10231660231660236,0.05000000000000006,0.4228900485873674,0.042645877317434244,0.04596120220656058,0.050476784922695694,0.061434729714875735,0.04555412570511563,0.04932108614051672,0.05760547257437543,0.07778899209797563,0.29408420093692444,0.32206452579126454,0.335168601655326,0.32283293141713154,0.3015424324237429,0.32385971935197644,0.34704496200362744,0.3352598427101673,0.6769822397971357,0.11340206185567012,4.5432469581980205e-07,0.120845921450151,0.3655172413793104,0.8194870287136649,0.9560130822235209,0.9943408755966212,0.12417692765582816,0.6981663859798068,0.0,0.3024691358024689,0.09774436090225544,0.644423555861347,0.13407821229050282,0.06590257879656164,0.3541191381495564,0.19421191571844848,0.22888283612336832,0.21622211389393875,0.21504054243540346,0.23367437228890822,0.2313813580344221,True
1,2,1,1,0.09591710633568604,0.006814942157902775,0.25,0.9505486426432375,3.3147155740551223e-07,1.4722478076925844e-08,1.313385896453641e-08,0.0003889716402405358,0.0,0.9999999999999999,0.11776061776061769,0.04130434782608691,0.5511932935172705,0.05910316073755417,0.0555884919473566,0.059201592909673306,0.07562326794719887,0.06280263703389405,0.061547931698438973,0.06448278322770346,0.09037811163904375,0.2578729656864992,0.2794800363033728,0.2913868337298158,0.2820282466035331,0.2699938340447555,0.2880825962086524,0.30612532357279154,0.29775690658480813,0.6706083031017469,0.12371134020618556,3.416433195022963e-07,0.12990936555891228,0.3586206896551727,0.7721210216874557,0.8491595336419131,0.9794274921153194,0.26035548111745127,0.7971359949993291,0.0,0.17283950617283933,0.18045112781954895,0.32774590653758806,0.21787709497206703,0.09169054441260749,0.41050556259681736,0.5338490189541495,0.5669556401565246,0.5524158662999032,0.5596421171231579,0.5492312091844179,0.5517393069670533,True
1,2,2,1,0.08438581741863449,0.00525539079288242,0.0,0.9345284170148238,3.2972107494495927e-07,4.375222825968098e-09,1.3576748892355788e-08,0.0015953686551015117,0.0,0.9999999999999999,0.05984555984555981,0.0782608695652174,0.13472068690711847,0.05569826256718008,0.05107738276235557,0.05446312605573733,0.08005954411890492,0.05774290816291394,0.05121595497089276,0.05742263008555776,0.08903876458337823,0.2489071265811691,0.26955725135084174,0.28122810001439025,0.27876253735557766,0.2501296979538854,0.2640344915008592,0.2840898473111655,0.27968622734911786,0.6617166655687123,0.12113402061855667,3.619538858020744e-07,0.12990936555891228,0.3655172413793104,0.7928871219214528,0.8636506477631478,0.9788492729755722,0.20896028816675954,0.784056154097293,0.0,0.19135802469135788,0.15789473684210528,0.38038325166328024,0.1033519553072625,0.03151862464183386,0.45407689057879164,0.5034142747584162,0.54306899917202,0.5357406566533391,0.5434776096355675,0.552718436866497,0.5387282432951994,True
1,2,3,1,0.08433295623170642,0.005502536328327635,0.25,0.9490417385064325,3.2900297617701034e-07,1.024156664731176e-08,1.2392333475245058e-08,0.0005631968135810397,0.0,0.9999999999999999,0.11003861003861004,0.04347826086956527,0.4994801351648572,0.03654419337789638,0.042865749108913775,0.06303390706574097,0.1001653487419063,0.03679378182431703,0.03489991340872367,0.055722145248690125,0.1028788628324393,0.22275199760979736,0.2518664738772207,0.27633519748276836,0.2830538389088674,0.2142101447232143,0.23155704685383016,0.2625165506155658,0.2703688772251377,0.7358375531297057,0.12113402061855667,4.2944700187396256e-07,0.1389728096676737,0.38620689655172447,0.715472765568153,0.8186572803432242,0.9742659282372168,0.18670779996043213,0.8329431503555155,0.0,0.4444444444444444,0.12781954887218008,0.73616035120552,0.16480446927374287,0.06590257879656164,0.4161442050415435,0.5059404446590041,0.5043068830168391,0.51501606215035,0.5107902865498755,0.5101803763789061,0.4954148656520384,True
1,2,4,1,0.09594598014956576,0.007482459307956718,0.125,0.9275057805184181,3.295527335963449e-07,4.1587623422535805e-08,1.2174661274795206e-08,6.185107277269399e-05,0.0,0.9999999999999999,0.11776061776061769,0.06304347826086946,0.4140294951883939,0.02075686400068516,0.030261189062799676,0.036015632348466387,0.04547995151650297,0.019444085483173584,0.02883758618814125,0.041631544179714486,0.052305604472119294,0.2505806868473015,0.28290161271168845,0.29665403731915885,0.2821130366789887,0.25058560291398524,0.2769790749383365,0.3027274279492086,0.28254955090505807,0.72091962247588,0.12113402061855667,4.057993458997337e-07,0.11480362537764341,0.38620689655172447,0.7805181953368656,0.9240095932723413,0.984261076482631,0.14742804595812703,0.7608790502747427,0.0,0.45061728395061706,0.16541353383458632,0.6454923846789408,0.1424581005586592,0.02578796561604582,0.6078580481622307,0.27483642448793755,0.3265871069965815,0.31356376106385847,0.3629647172467944,0.3609231872804993,0.34493928120132294,True
1,2,5,1,0.10277318985184783,0.009152037731549044,0.375,0.9424585066518828,3.316360259349097e-07,5.1993865176820674e-09,1.2485240762000563e-08,0.0012141236147879368,0.0,0.9999999999999999,0.03281853281853271,0.0478260869565217,0.12611185377516132,0.07222411359821546,0.08040478220001285,0.0888428023849191,0.11645605382562019,0.07838986179233348,0.08121148312634152,0.09839401989502028,0.135667349316976,0.2646677438604027,0.29477887242238454,0.31023114008001007,0.3101056044877707,0.27629187136515576,0.29719814105007736,0.32547876168266143,0.326779878084936,0.6769521706764223,0.12628865979381448,3.8332091062784294e-07,0.12688821752265858,0.33793103448275863,0.8163821518183774,0.8967950585284399,0.9812811190203314,0.20619678234870104,0.772610064563658,0.0,0.25308641975308654,0.11278195488721807,0.5410486250930855,0.19832402234636853,0.06590257879656164,0.4838079143782563,0.4734665816769871,0.46647334313073097,0.4959748162508064,0.5012508674699047,0.5051066238319195,0.5053241724050316,True
