fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean
1,1,10,1,4.8393473204964375,27.828959628343647,6,0.6208648956168198,95.26207687447648,0.1827248182551165,5.615627487183484,30.732702545874545,0.7423449259448061,0.9999999999999885,1.0000004057568967,0.9999999999999968,0.1031372549019608,0.0799999999999999,1.28921568627451,0.2597647058823529,0.0339607843137254,7.648960739030024,0.3644705882352941,0.0476470588235294,7.649382716049383,0.0005895816430934,0.0008714468758819,0.0012746457114479,0.0038342933638227,0.0014310903422834,0.0021864796517473,0.0030649590873341,0.0081224939868589,-1.1553132124978158,-1.1549873777640538,-1.1545212820205664,-1.1515623427321513,-0.4610730780226248,-0.4607242892002898,-0.4603186654987823,-0.4579834303830305,0.5870831700186268,0.8178178178178177,0.0122204468663148,-1.3623623623623624,0.5179282868525896,0.9743889591590188,0.9582977486429004,0.9959895122923996,0.1202469285483426,-0.153610424334792,0.0075850427,0.0800362067,0.0353162044,0.847913989,-0.0615614648,0.0355685968,-0.0012513776,291.5394356146,9.1211484097,2.9875302795
1,1,11,1,6.353530051331506,52.98397346345386,5,0.4355586687391864,97.13513514963348,1.7724670046194255,2.896868018083531,1.6343706317430324,0.7259343040666066,0.9999999999999896,1.000000310744431,0.9999999999999952,0.1188235294117647,0.068,1.7474048442906578,0.2891764705882352,0.096,3.012254901960784,0.332156862745098,0.0432549019607843,7.679057116953762,0.0007227013266364,0.0010248352728088,0.0014687243766101,0.0038290960624519,0.001806230973868,0.0022919325776739,0.0033239932894506,0.0087775607353677,-1.1631379790632128,-1.162786301437769,-1.1622696237590016,-1.1595222002398713,-0.5042842684545986,-0.5040388935729248,-0.5035174998343654,-0.500762375172933,0.6408600903972828,0.6636636636636631,0.0036187498124112,-1.4064064064064066,0.5099601593625498,0.9659245244954608,0.9552803375074234,0.9924629799359632,0.1271552786692137,-0.1669634487726936,0.0100722477,0.0851486815,0.0372076143,1.284286137,-0.0149570971,0.0457594627,0.0035050653,278.9774364408,6.7373303163,2.2724798295
1,1,12,1,6.155768037897031,46.4695738394977,6,0.4619695402016339,102.47420925862755,0.5797321800653149,6.378302359184389,11.00215337100277,0.7800818019925971,0.9999999999999928,1.0000001792178286,0.9999999999999964,0.1050980392156862,0.0819999999999999,1.281683405069345,0.2636862745098039,0.0379215686274509,6.9534643226473625,0.3247058823529412,0.0494509803921568,6.566217287866773,0.0012909864751869,0.0018615104913458,0.0026194737380574,0.00771825713326,0.0025610002682677,0.0036364220502057,0.0051869339666921,0.0137294001489618,-1.3872701424473426,-1.3864776484150991,-1.385424789407124,-1.3783422559852956,-0.689389746471837,-0.6886464581606723,-0.6875748066438421,-0.6816705973666601,0.6103083005958688,0.7957957957957954,0.0224569799553977,-1.2082082082082075,0.5298804780876494,0.976837729185328,0.9516674159967862,0.9939993640213444,0.1289266710420517,-0.1508308150556134,0.0201567959,0.0831107518,0.0362307343,1.589234358,-0.3965867314,0.0548829358,-0.0172103333,252.3116848018,7.2708480432,2.3297808521
1,1,13,1,3.844525682598175,16.678107013171186,6,0.6752059719861166,97.9364570231329,0.2191126211215671,5.001094868661983,22.82431218732625,0.8612779998935189,0.9999999999999876,1.0000003557686423,0.9999999999999952,0.1031372549019608,0.0839999999999999,1.227824463118581,0.2578039215686274,0.0319607843137254,8.066257668711655,0.3662745098039215,0.0317254901960784,11.545117428924598,0.0010385331111859,0.0013429966757662,0.0017484327224061,0.0048374962589223,0.0029556716530989,0.0038047024901949,0.0048734919340879,0.0124199332566768,-1.2733255869382687,-1.2729375026528178,-1.2724207138584895,-1.2684832410218505,-0.4479019560261672,-0.4475205461310904,-0.4470404141360631,-0.4436503283261088,0.60777904049656,0.6636636636636631,0.0019692202554791,-1.2962962962962965,0.5039840637450199,0.9449768641687866,0.9434459684000184,0.9911325246232618,0.1306535747643097,-0.1516634477692971,0.0123899683,0.0878165731,0.0386390809,1.5978511885,0.1424481274,0.0609612977,0.005090952,268.4565574368,8.1754815375,2.6475622143
1,1,14,1,3.5515787234074754,13.076752774160768,4,0.6410784600243143,95.36911978211344,0.8929485503397427,5.023311493652244,5.625532951188521,0.7672699036283466,0.9999999999999836,1.0000001953781104,0.9999999999999952,0.1168627450980392,0.0839999999999999,1.3912231559290384,0.2754509803921568,0.086,3.202918376652986,0.3267843137254902,0.0472941176470588,6.909618573797678,0.0031329816744484,0.0038598625216404,0.0048199303994766,0.011027164490681,0.0078176558765233,0.0104846084454696,0.0126394567308608,0.0288028420095081,-1.3674572035366177,-1.3664601011826096,-1.3651431233798568,-1.35662831968386,-0.5165728919017574,-0.5151843614473857,-0.5140624545549812,-0.5056470995289962,0.6503963519682122,0.7517517517517519,0.0183342548256228,-1.01001001001001,0.49800796812749,0.9393026419701248,0.9411925551182336,0.9841174071678064,0.1280630331861866,-0.1545395004467565,0.0420061494,0.0967590826,0.0425707583,2.7607883742,-0.6856434776,0.1069686048,-0.02667314,215.9447904962,7.3922752733,2.3754133894
1,1,15,1,4.716830986108769,25.042921793331537,4,0.7888021754787579,101.0063191327296,0.3117741732989513,6.066209211762262,19.457061332484223,0.9158739099272392,0.9999999999999905,1.000000407438435,0.9999999999999966,0.1011764705882352,0.052,1.945701357466063,0.2538823529411764,0.074,3.4308426073131946,0.3604705882352941,0.0412156862745098,8.745956232159847,0.0004850895559258,0.000635941020922,0.0008620221204107,0.0032779478169489,0.0011352328313276,0.0014756216027222,0.002001578000546,0.0076432045835724,-1.3987376993831628,-1.3985265953477026,-1.3982102137173051,-1.3948293273339742,-0.5880492303262177,-0.5878488374786477,-0.5875391977104916,-0.5842178730637725,0.6138714083408764,0.8178178178178177,0.001380829765218,-1.4064064064064066,0.549800796812749,0.9711526599443272,0.9526557082699691,0.993749564942221,0.1271458534863077,-0.1351769400499294,0.0095468951,0.075163401,0.0330126781,1.9335227194,-0.4161595568,0.0611238462,-0.0107252307,285.7570640294,6.6867354869,2.2407674166
1,1,16,1,8.058842362205624,93.6882953940048,5,0.6570822199017832,99.60457134741722,0.3612078412538204,4.855318555842408,13.44189688404516,0.8069634073807999,0.9999999999999908,1.0000001080777112,0.9999999999999978,0.1109803921568627,0.106,1.0469848316685164,0.2754509803921568,0.0319215686274509,8.628992628992629,0.3445490196078431,0.0432156862745098,7.9727767695099825,0.000692099428634,0.0008466657421008,0.001019144774352,0.0023972308589849,0.0018230486162139,0.0020258778241694,0.0025240631637686,0.0053125486888653,-1.0522410175723709,-1.0520782639156931,-1.0518966487075057,-1.0504455657097955,-0.4098720232215707,-0.4097887373695803,-0.4095841722042579,-0.4084391625921736,0.6172988251367778,0.7517517517517519,0.0010715933998226,-1.0540540540540544,0.4800796812749004,0.9714365067320658,0.9555122960040696,0.9933434151638488,0.1337064114955768,-0.1388985596946297,0.0098039013,0.0749761566,0.032979889,3.5042622599,-0.8828521659,0.1123432946,-0.0285685809,284.6251239086,6.4703645787,2.1239266037
1,1,17,1,3.999725944120185,18.15034421335078,4,0.686391042824757,104.74448055674652,1.6286634267781397,5.376286011874019,3.3010417766361435,0.7951803457564861,0.9999999999999862,1.0000000831656073,0.9999999999999972,0.1031372549019608,0.076,1.3570691434468527,0.2656470588235294,0.05,5.312941176470588,0.35,0.0333725490196078,10.487661574618096,0.0007110631459964,0.0010511241284498,0.0015679836532803,0.004057300630543,0.0020168101739984,0.0027989959779759,0.0041290942592174,0.0107369444478043,-1.4705998034148056,-1.4700993539496896,-1.4693387195750094,-1.4656753256131745,-0.5262826711848778,-0.5258701884512238,-0.5251687661391784,-0.521684141264239,0.6284496351708122,0.7957957957957954,0.0063212184758124,-1.3843843843843846,0.5199203187250996,0.9505788311119646,0.9402283735472836,0.9899001303119432,0.1236936284123505,-0.1631482352467059,0.0152052504,0.0866166943,0.0382742932,1.1130076147,-0.1870194766,0.0369107583,-0.0038979288,260.9095919477,6.672816744,2.1938997589
1,1,18,1,4.987787509706555,36.26502916093454,5,0.7588182141180778,102.8708362197525,0.9590242268092132,5.107286851461123,5.325503473935866,0.8301131830905992,0.9999999999999912,1.0000001907840603,0.999999999999996,0.1011764705882352,0.098,1.0324129651860745,0.2519215686274509,0.062,4.06325110689437,0.2970588235294117,0.0392156862745098,7.574999999999998,0.0021983574700444,0.0027258944285423,0.0035273367718649,0.0074837671657526,0.0041330426336267,0.004971416108989,0.0066127235298989,0.0134868991303451,-1.7458220162310991,-1.744899001478201,-1.743496743125364,-1.7365743018375126,-0.9277407554447678,-0.9269597342093264,-0.9254307068876256,-0.9190267863463886,0.6142141570774101,0.8398398398398399,0.0032697497445117,-1.1861861861861869,0.5039840637450199,0.9578909590583748,0.9526327420738786,0.9929772408418144,0.1190218501795095,-0.1573303453839497,0.0400571893,0.0960754686,0.0422309872,1.6814440642,-0.4083969868,0.0613998819,-0.0162557123,218.1892882138,6.7228269875,2.1318689311
1,1,19,1,5.014870763372801,29.77992016508633,6,0.5694344486627535,95.25686834753438,0.1929557224547752,4.317665151701659,22.37645557629745,0.8221123835161488,0.999999999999984,1.0000002555947811,0.999999999999996,0.1168627450980392,0.098,1.1924769907963184,0.2930980392156862,0.0839999999999999,3.4892623716153124,0.3759607843137255,0.0437254901960784,8.598206278026906,0.0019926318419056,0.0025174509173602,0.0034510651699847,0.0072064871539629,0.0073127025679869,0.0093493206328097,0.0128226633873174,0.0259053314471616,-1.0655637276133516,-1.0650033828822338,-1.064006571120197,-1.0599969399534508,-0.2829988770590623,-0.2824182706316062,-0.2814280775449114,-0.2776984233230331,0.6498710542964532,0.7517517517517519,0.0057115864781264,-1.4064064064064066,0.4880478087649402,0.9634051893347008,0.9484538181951114,0.9910935234524176,0.138846184745708,-0.1519874967240456,0.0262489153,0.0805598326,0.035173564,2.6390382499,0.831514308,0.083135402,0.0249915743,242.4676753511,8.7244446691,2.6680761694
1,2,0,1,4.816375391209919,26.133007324896376,7,0.8363383874008098,460.9284190304687,1.885554694383748,5.061561523689584,2.684388598626064,0.937061117054916,0.999999999999995,1.000000101392572,0.999999999999999,0.1011764705882352,0.066,1.532976827094474,0.2558431372549019,0.062,4.12650221378874,0.2968627450980392,0.0432941176470588,6.856884057971015,0.0005543194618725,0.0007295340437239,0.0010858169485358,0.0034132799636665,0.0016798734746623,0.00213245995722,0.0031326931351317,0.0099629330473323,-1.6864298557098156,-1.6861342047227297,-1.6855330253495493,-1.6816057452649893,-0.5694849296074501,-0.5692267547251528,-0.5686561785083869,-0.5647599145823657,0.5920013563401615,0.94994994994995,0.0017793043899185,-1.3183183183183178,0.4920318725099601,0.9252793130672416,0.9266006203311512,0.984832951775169,0.1273678962416955,-0.1214881406596909,0.0096065639,0.0877564575,0.0385404767,1.364005757,0.1562300346,0.0636036002,0.009367303,278.9248824887,8.1025044603,2.5996649815
1,2,1,1,5.2579093658921305,33.01476423300004,8,0.8240904878555606,448.4558154244072,1.8583017561640305,4.59774805663197,2.4741665563093465,0.9200794800590716,0.9999999999999928,1.0000004217576857,0.9999999999999972,0.1129411764705882,0.074,1.526232114467409,0.2774117647058823,0.052,5.334841628959275,0.3525098039215686,0.0516078431372549,6.830547112462007,0.0016553044681143,0.002128765817038,0.0029727731906384,0.0074312576347579,0.004690775972342,0.0058075263663667,0.0082663306174391,0.0200922191982834,-1.505197185946442,-1.504483351643276,-1.5032108477382151,-1.4964888225009303,-0.5334123666243092,-0.5328138707436072,-0.5314961329361316,-0.5251583285000218,0.6220330239653725,0.7297297297297298,0.0083572134087745,-1.3623623623623624,0.4741035856573705,0.9396821696097324,0.9432095533716524,0.9890937688432936,0.122118909179071,-0.1259115475267628,0.024415042,0.0907212373,0.0399740021,1.5961481138,-0.1685645576,0.0557456392,-0.0060608612,239.3615363171,9.9886977787,3.2191077007
1,2,2,1,4.396921481516024,23.41795308943077,5,0.867563169547934,456.1489997195787,2.683168610091557,6.3423297017323135,2.3637462356552743,0.9201543299450636,0.999999999999994,1.000000174687468,0.9999999999999972,0.1011764705882352,0.094,1.076345431789737,0.2519215686274509,0.054,4.665214233841683,0.3427843137254902,0.0557254901960784,6.151301900070372,0.0029570045294921,0.0036029389543754,0.0053635250960611,0.011845721863254,0.0089327472911437,0.0110208141943982,0.0161105584574346,0.0360244046980888,-1.7657118314621951,-1.7645679148391942,-1.7614500073920678,-1.749970370528166,-0.5724764395520078,-0.5712702962725742,-0.5683302751327683,-0.5568273142968856,0.6230916012153775,0.971971971971972,0.0135248087041787,-1.032032032032032,0.4840637450199203,0.961378838207187,0.9487763150519042,0.9923732822810564,0.1516425276971962,-0.1276634083030479,0.0421874911,0.0949972355,0.0422221474,1.2823750692,-0.1797821131,0.0637050864,-0.0102489012,214.9250517914,9.0556775195,2.8746323473
1,2,3,1,6.276735501326912,49.80274462721022,7,0.7134227130672481,454.0370613079344,1.055949377145412,6.611231823967091,6.2609363356409045,0.9422505190019672,0.9999999999999952,1.000000296705218,0.9999999999999986,0.1011764705882352,0.082,1.2338593974175034,0.2636862745098039,0.066,3.995246583481877,0.3070588235294117,0.0392156862745098,7.829999999999997,0.0004771537494766,0.0005989869976313,0.0008423670391204,0.0022684819952281,0.0011105383714683,0.0013665421063829,0.0019004714901965,0.0051464511988384,-1.6851390072051635,-1.68493360323705,-1.6845232782474542,-1.6821189290619296,-0.7302790436768879,-0.7300918816635793,-0.7297015307240803,-0.7273284243409606,0.5982488419675092,0.9279279279279278,0.0050331662083754,-1.4724724724724725,0.5199203187250996,0.9525291227106166,0.9229427455672649,0.9841702998360828,0.1472453807707677,-0.1251506577782932,0.0098048042,0.085281478,0.0372127942,1.2262649284,0.261840551,0.0401035642,0.0057847327,279.683492222,8.0171459107,2.7116891905
1,2,4,1,4.749591358423803,25.64074423731016,6,0.8612326411715894,459.7377579319696,0.7408014612361016,5.211993235107864,7.035614139328412,0.9518667114935974,0.9999999999999934,1.000000276174055,0.9999999999999984,0.1168627450980392,0.096,1.2173202614379086,0.2617254901960784,0.0559999999999999,4.673669467787115,0.3407450980392156,0.0432156862745098,7.884754990925589,0.000407982477874,0.0004909361556555,0.0006470156648071,0.0015967649103217,0.0012556713459973,0.0015251271430815,0.0019466780049802,0.0045938499552365,-1.7126774666050293,-1.712535335723412,-1.7122679127612062,-1.7106406347285643,-0.5635162036824183,-0.5633641700703349,-0.5631263206682998,-0.561632720909978,0.5860189895367471,1.0160160160160154,0.0008748668120479,-1.4064064064064066,0.4760956175298805,0.9440847208642172,0.9315218782386048,0.9857586705668446,0.1341151472593248,-0.0970984997467925,0.0075540985,0.0898991967,0.0394120457,1.8367309888,0.6676693392,0.0783033498,0.0277150609,287.872284184,7.1288428158,2.1956469945
