fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean
1,1,10,1,1.502171211017209,2.0954374706065,1,0.3735391139913363,99.11572166179302,0.2868093017310123,4.207536349685936,14.670153039987614,0.5686964918218251,0.999999999999977,1.000000372821838,0.9999999999999912,0.3238095238095238,0.0928571428571428,3.487179487179488,0.2904761904761905,0.1642857142857142,1.7681159420289856,0.2260482937781617,0.3433278035132605,0.3699859868455655,0.5088388625500089,0.2345981651946179,0.3911074650576587,0.3745468664906514,0.5246134706500208,-3.3885011663942537,-2.87503016770429,-2.7583157983330637,-2.150392684398041,-3.228939431522093,-2.568686180553359,-2.638549051650624,-2.0054750851529954,0.8171151387604325,0.861861861861862,1.1723818032865998,0.3333333333333329,0.5645161290322581,1.0275722730209411,0.9509025569425756,0.9774699831269926,0.1187196798167883,-0.4527148089781951,1.249667334,1.6082609701,0.7089405655,1.3964355147,-0.1008913598,0.9611545872,0.0222839063,-51.8462437141,7.6875143871,2.4336367723
1,1,11,1,2.504650397725604,7.441424459833559,2,0.4440888952612208,103.5078705419736,1.0442897794830577,3.1055188567790606,2.973809490232059,0.684816194500832,0.999999999999984,1.000000287168883,0.999999999999992,0.3452380952380952,0.1166666666666666,2.959183673469388,0.4261904761904763,0.219047619047619,1.945652173913044,0.3565119618768245,0.3189273104514882,0.4217707139248738,0.5056968993746329,0.3772519582557193,0.3675716941797949,0.4585913921475352,0.5340184597699731,-2.9659193350793243,-3.1391518394313067,-2.665133332829804,-2.278306723168342,-2.712525508207664,-2.7546901742876786,-2.358232480425938,-2.029692153968868,0.7816989579854052,0.7517517517517519,0.6886164740817027,0.2892892892892895,0.4193548387096774,1.0342955816334782,0.9299406404698122,0.9528053671840948,0.1465962168449561,-0.4015471491242198,1.2535258043,1.5921227769,0.7073217626,1.2798214312,-0.4571205339,0.8917439942,-0.3759433879,-54.9170656768,7.7912489121,2.633831447
1,1,12,1,2.3010793663603915,5.151909932321264,3,0.5406636000083878,110.54560060056436,0.1129130121598692,3.22062664549279,28.52307793306254,0.7537891574958953,0.99999999999999,1.000000193728982,0.999999999999992,0.2619047619047619,0.2333333333333333,1.1224489795918369,0.5119047619047619,0.2166666666666666,2.3626373626373627,0.3327847061074016,0.4200792127811646,0.4270972764546426,0.5166562740615069,0.3592909062996529,0.432845631872627,0.4673552916738032,0.5581035268858036,-3.434730528791725,-2.985350681218191,-2.949222676100581,-2.488185547569475,-3.054954170203466,-2.7042391298884283,-2.53969420589955,-2.1069990836899013,0.8446714182695181,0.8398398398398399,1.5107033044866556,0.1791791791791794,0.5806451612903226,1.0520107577026716,0.9312138328680156,0.96046810205301,0.1671141316025059,-0.3318354064847508,1.4379532035,1.5368752798,0.6778358268,1.3678638491,0.0369666192,0.8531996815,-0.0103700289,-52.6460627564,7.3785891773,2.3514036842
1,1,13,1,1.0243948226365944,0.6546672612775946,1,0.4085448994219181,101.13826761943804,0.1790368104451337,3.503230925158108,19.56709861200125,0.7393452233850576,0.9999999999999656,1.0000004115491772,0.99999999999998,0.1952380952380952,0.1047619047619047,1.8636363636363635,0.3476190476190476,0.1809523809523809,1.9210526315789476,0.3916565616475591,0.3980019736295033,0.4587889554011357,0.6039067674864101,0.4058350444455667,0.4049591353678574,0.4869842181607041,0.6296146273914822,-2.787475022118844,-2.758399870995942,-2.479869385293139,-1.8149287432969536,-2.6273930703384627,-2.631266333848042,-2.268552020071722,-1.6378413978291189,0.8232501966330781,0.9279279279279278,0.8017583181542541,0.3333333333333329,0.4354838709677419,1.067908245244542,0.91580815602096,0.8900668383498572,0.1606918251944342,-0.4564260206193502,1.3160121507,1.6969984676,0.7488887853,1.3608691906,-0.1141196213,1.0344511332,-0.0421929351,-60.0554150913,8.0759891873,2.672381103
1,1,14,1,0.6551689964409201,-0.5682182880750135,1,0.4133340316960143,103.52623266730946,0.0199421995667565,2.722706532035716,136.52990097313244,0.488216471271642,0.9999999999999584,1.0000002047194796,0.999999999999979,0.2476190476190476,0.1595238095238095,1.5522388059701495,0.2761904761904762,0.1857142857142857,1.4871794871794872,0.2873369508956036,0.4189209183604465,0.4348205605533423,0.510660770692826,0.2943886342036438,0.4665708825347929,0.4629882313159646,0.4933293265173638,-3.567100647321311,-2.9084818847647163,-2.8288992207978807,-2.449295335032355,-3.4472051474082974,-2.6060232142493973,-2.623525956299159,-2.475297080424653,0.8747790222377172,0.861861861861862,1.143398527376694,0.2892892892892895,0.5483870967741935,0.9854491786387009,0.9027984469284736,0.8714907318632572,0.16587462974074,-0.5397163282060995,1.3234244526,1.5895482699,0.7041378265,1.8939496183,0.0251092936,1.3575724315,-0.0132365122,-52.2602212047,7.3040830539,2.3965394194
1,1,15,1,1.3544846832119066,0.9107299081993974,2,0.699819799158147,102.16284088074072,0.1420149566445768,6.514491186204884,45.87186688025267,0.9107434457045332,0.9999999999999823,1.0000006069091782,0.9999999999999888,0.2833333333333333,0.0976190476190476,2.9024390243902443,0.1238095238095238,0.1476190476190476,0.838709677419355,0.1963056170876101,0.3672306839969332,0.485277572621335,0.5352960517532388,0.2055825508719805,0.3882800675598257,0.5138617720284094,0.5456354145983285,-3.5563331734490573,-2.799992829970648,-2.277637473303722,-2.0563066037539595,-3.356655405147844,-2.584702815775,-2.054081909153624,-1.919828602921968,0.8512960103078724,1.0380380380380387,1.5107033044866556,0.3993993993993996,0.5483870967741935,1.0199111469949858,0.9414728411760462,0.9623047521301384,0.1319601719629691,-0.360696316074986,1.3081384009,1.6032483014,0.7063893615,1.5606408168,-0.2910081434,1.1115321342,-0.2038809651,-53.792491793,8.0271259888,2.5309275675
1,1,16,1,3.4138269741072222,16.21853532931102,3,0.5710447107306158,102.89470439356722,0.2770035489227186,4.957967342448756,17.898569753819224,0.7673479352567697,0.9999999999999852,1.0000001145967308,0.9999999999999964,0.3261904761904762,0.1071428571428571,3.0444444444444447,0.2785714285714286,0.1547619047619047,1.8,0.2027927363606111,0.2560184948023133,0.3230172220120482,0.4057202289653898,0.2112470471167257,0.2544573424293848,0.3396356491121641,0.410514148263613,-3.438599347592104,-3.209020332698029,-2.920034280788312,-2.563310855495609,-3.265976653757361,-3.087056479604948,-2.734360036421285,-2.440874576067959,0.848773488490662,0.9939939939939944,1.0069386314760271,0.2452452452452451,0.5806451612903226,1.0135543488229797,0.9485579305679984,0.9757778482751174,0.1230366582699998,-0.3811319468922476,1.1315849846,1.5600982709,0.6902166506,0.7147239026,-0.0016544982,0.382048094,0.0100055958,-47.3339875436,7.7016271906,2.4689157822
1,1,17,1,1.0721319201721151,0.8078338940737035,2,0.5346933494628006,109.32299735536816,1.0915447264029352,4.136924629975195,3.7899726231173063,0.7388941659833939,0.9999999999999608,1.0000000987229642,0.9999999999999956,0.2666666666666666,0.0976190476190476,2.731707317073171,0.2809523809523809,0.1761904761904761,1.5945945945945947,0.2727232435683207,0.3601917045572244,0.4169832410563198,0.5238690717625853,0.2750476325384455,0.3850231687232131,0.4281687214477711,0.5208064952017071,-4.136408855780033,-3.638929301488873,-3.3159256960102748,-2.708009255974376,-4.0883443317258426,-3.4681410188325312,-3.22482313501311,-2.7023955463471685,0.8523039034739054,0.94994994994995,1.3650078065460138,0.443443443443443,0.5483870967741935,1.042367201199464,0.9105473073410296,0.8781114806930479,0.1792506327807767,-0.4932907067427817,1.6235306121,1.6918109274,0.7435965891,2.1912853859,-0.4686355122,1.5624711423,-0.3663676886,-66.1208415042,7.6856783836,2.5603392836
1,1,18,1,2.2773369992140835,8.039691366432969,2,0.6114542505702576,108.5466612387374,1.3513271254906638,5.028720220485583,3.7213196757666407,0.6819356310793253,0.9999999999999856,1.0000001954853588,0.999999999999994,0.319047619047619,0.238095238095238,1.34,0.2357142857142857,0.1261904761904762,1.8679245283018868,0.4732276827959308,0.4237873632327555,0.5239220501730414,0.5833776184231159,0.489247197992984,0.4517340355664599,0.5433337960101668,0.6112930346150705,-2.9485536093198883,-3.2252906889516866,-2.664797126641886,-2.3320007274529577,-2.7652769728067765,-2.968377736674544,-2.4724456394363963,-2.104506164870303,0.8552218829638223,0.9279279279279278,1.6719497597319883,0.3553553553553552,0.4354838709677419,0.9960542870416902,0.9273267841901258,0.9299796754696612,0.1436280709327465,-0.38046678905341,1.7789781926,1.6535391388,0.7343029305,2.0845458699,-0.1538367998,1.5612483239,0.0185510551,-72.345212781,8.2028717336,2.6684234694
1,1,19,1,1.571979572423034,2.2429588659078448,1,0.5043640022443703,100.58950104426788,0.0879132071912318,3.152684058066847,35.86132458128867,0.7821973822200243,0.9999999999999672,1.0000002391476497,0.9999999999999816,0.3309523809523809,0.1714285714285714,1.930555555555556,0.238095238095238,0.1547619047619047,1.5384615384615383,0.2509953102733064,0.3488160553654179,0.3677101149315472,0.5005063200789795,0.2594219542046563,0.3960795382481573,0.4071806529645559,0.5252138361041443,-3.4065042207793885,-2.961611437587797,-2.8756804754156358,-2.271717857366768,-3.2587729916887387,-2.6574372560173867,-2.6085889097548574,-2.08920631190151,0.8939764507518969,0.8838838838838833,0.8434619515486134,0.1791791791791794,0.5645161290322581,1.0505186234010604,0.9285283642177132,0.9385119339001478,0.1559904999988794,-0.4402383258618209,1.2265352065,1.6047958131,0.7134053128,1.2782869518,-0.1235945639,0.8772073111,-0.0890087074,-53.0060693546,7.6967997118,2.5291769992
1,2,0,1,1.387807306116366,1.0952099073014343,2,0.7811477545114589,463.899366188351,1.6389867173708064,4.460864267327065,2.721720816922175,0.9065504524739282,0.9999999999999898,1.000000203119402,0.9999999999999982,0.2547619047619047,0.1738095238095238,1.465753424657534,0.1904761904761904,0.1380952380952381,1.379310344827586,0.1759895414842469,0.3038154453535845,0.3358949436952354,0.498098875610951,0.18165351522133,0.3363450560773587,0.3521830077767861,0.4954631753240351,-5.27057697077532,-4.452970521439955,-4.2477820272331215,-3.210285112856476,-5.071141289662311,-4.112546520102499,-4.014401672778611,-3.126521065782293,0.7625015294712254,1.1041041041041042,2.5084150592775414,0.4214214214214208,0.5967741935483871,0.9228687597104088,0.910478786849654,0.8908989350296583,0.1475365568689875,-0.3597193374256174,1.9508985913,1.8380513209,0.8101459745,1.1121121702,-0.1372346929,0.9636558152,-0.057991826,-74.9215763967,7.1521527268,2.09346406
1,2,1,1,1.8023535553706225,2.8931264087444104,1,0.7544369774454074,450.68403100383074,2.2159428347361314,4.517731676193345,2.0387401720727625,0.9042468930043044,0.9999999999999868,1.0000005326213288,0.9999999999999868,0.1880952380952381,0.1404761904761904,1.3389830508474576,0.169047619047619,0.1404761904761904,1.2033898305084747,0.2305351836998357,0.4116202458137837,0.4757210535961713,0.5806708829088292,0.2409844535725171,0.4394323785946306,0.473544046411847,0.6227521541615434,-4.096254450881279,-3.1322461220287074,-2.7910047635917783,-2.232303187724659,-3.865422947895775,-2.854791259318016,-2.681071466367419,-1.9212023880297924,0.8193564118278329,1.0160160160160154,1.2333634979137746,0.4214214214214208,0.6290322580645161,0.9507425262109844,0.9030369666788038,0.8973044637167152,0.1564471277535424,-0.3342355098819016,1.7905331317,1.7143357691,0.7528673488,1.5977695554,-0.2378640626,1.1206160425,-0.1273166749,-64.3440154429,6.881886945,2.2592685542
1,2,2,1,1.2315671776151778,1.8901974047854484,2,0.7742477414634726,459.73697428553805,2.2741815034833923,6.193680679460889,2.7234768508907274,0.8590595430275144,0.9999999999999872,1.0000001995902803,0.9999999999999905,0.1404761904761904,0.1071428571428571,1.3111111111111111,0.1071428571428571,0.0452380952380952,2.368421052631579,0.2979155794188406,0.3941575161001028,0.46492078431469,0.5845900809604968,0.3068318673555232,0.4305481372604663,0.487757086331279,0.6163753653158783,-4.235983095828523,-3.655313300372637,-3.228367481357813,-2.5063501529263985,-4.060656216019808,-3.3359125113493078,-3.000776108338257,-2.2473158878574413,0.769742011336416,1.06006006006006,1.5892828656229765,0.4654654654654652,0.4354838709677419,1.038506827255981,0.9270119489100236,0.943947726263458,0.135338090436853,-0.3831326644928703,2.1171643854,1.6869357885,0.7344179471,2.0014870391,0.142626257,1.4761415626,0.1015367356,-70.3749180682,6.5307841542,2.1756496409
1,2,3,1,2.376789184069981,6.05375233018372,3,0.7315462705566074,458.8117849358331,0.2529742135297432,4.172338863035494,16.493138983689082,0.9306565507859272,0.9999999999999928,1.0000003096574068,0.9999999999999992,0.2666666666666666,0.1761904761904761,1.5135135135135136,0.2761904761904762,0.1928571428571428,1.432098765432099,0.3263200126639248,0.4039068324890134,0.4633092632907332,0.5013193900301133,0.351525869565176,0.4615520604837381,0.4975476291733714,0.586575481008455,-4.156659863783761,-3.677942926976964,-3.311425137275244,-3.0768995892332525,-3.714239593304856,-3.084046937298333,-2.87787654416189,-2.367955243259693,0.7986024527905464,1.28028028028028,1.850407019542302,0.4654654654654652,0.5161290322580645,1.064505729589985,0.8884516383829479,0.924049527760024,0.2708776619794678,-0.2749305942137823,1.8585994517,1.8270142039,0.7899364973,1.2422791702,-0.1455972596,0.9866919958,-0.0776574951,-70.5341634857,7.6843998388,2.573718373
1,2,4,1,1.3170809994354191,1.1614898069709678,1,0.7991467027393024,461.8804835152336,1.2211714327500096,5.94073584084857,4.864784486049077,0.9198109092811187,0.9999999999999848,1.0000002961923875,0.9999999999999888,0.1547619047619047,0.0928571428571428,1.6666666666666663,0.1714285714285714,0.0928571428571428,1.846153846153846,0.3726246755288938,0.3350043391246364,0.4368488380919468,0.5668573450362452,0.3891000510586298,0.3365634658016034,0.4537127854717406,0.5858904393149507,-3.817220788855824,-4.04611906490317,-3.426453414175896,-2.635425848891508,-3.559592302633421,-3.865712518900624,-3.183106770972196,-2.412933913672465,0.7833308969323163,1.1481481481481488,2.266498079273693,0.3333333333333329,0.4838709677419355,1.0495851017898306,0.903099823679496,0.8834152593073161,0.1697639012968858,-0.2612864030053272,1.9102728909,1.778086478,0.7706131038,2.1613371948,-0.259677719,1.9261837971,-0.2756086116,-63.7126950844,5.7011819486,1.7825238132
1,2,5,1,1.983096029872216,4.254457332131952,2,0.7958976041986132,455.881895802957,0.3136481760417459,6.368518555817132,20.304656753270883,0.955246438825438,0.9999999999999944,1.0000003453610726,0.9999999999999982,0.1595238095238095,0.0952380952380952,1.6750000000000005,0.2214285714285714,0.0904761904761904,2.4473684210526323,0.5230322072397802,0.4128065568222369,0.4773597374646724,0.4762444743155769,0.5468030190716923,0.4713124860393509,0.5108276448734046,0.508737974398748,-2.851940939783116,-3.511014885260282,-3.125031048485944,-3.131699558774931,-2.592006045772901,-3.023765140058221,-2.797762905030653,-2.809714525919407,0.7754791516204168,0.9939939939939944,1.4360089846512607,0.2452452452452451,0.4677419354838709,0.9884283907510092,0.8735009917990297,0.8429999243533611,0.2320890755195007,-0.2495694007683963,2.0987813827,1.8298982673,0.7879777405,1.4566271931,0.0143975607,0.9677919878,0.0762221651,-66.2773085442,5.3943260419,1.7835387629
1,2,6,1,1.670199816908771,2.3340922255202914,1,0.7468751547649521,456.054599247574,1.4876178622812062,4.5076193896079175,3.030092272954865,0.9014213612320234,0.9999999999999865,1.0000002242691832,0.9999999999999972,0.1476190476190476,0.1285714285714285,1.1481481481481484,0.1404761904761904,0.1214285714285714,1.156862745098039,0.2714741797428628,0.3433596455403404,0.3985636606152885,0.480841577145104,0.288920258503145,0.3741847645268104,0.3844784238192474,0.4987897600634253,-4.191382373413048,-3.7778081858272343,-3.4602063530670746,-2.9868419238660624,-3.843980490396259,-3.3830545512205705,-3.327408716884719,-2.709460376198247,0.8281977748108704,1.1261261261261255,1.850407019542302,0.5535535535535532,0.5483870967741935,1.0206336789851158,0.9403388744243892,0.9587679767610238,0.1157512827514608,-0.3904824196231031,1.8586003437,1.7634802595,0.7707114472,1.5474140686,-0.4404730893,1.175560192,-0.3298420415,-63.5024348326,6.0533289814,1.9645388577
