fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean
1,1,12,1,1.6602873224772563,2.037712814743053,1,0.615763134129895,112.00159058464996,0.1371260527443879,4.191321854551074,30.56546710612297,0.7334309601234368,0.9999999999999928,1.000000354464745,0.325,0.25,1.3,0.425,0.15,2.833333333333333,0.0,0.4033037361973358,0.4211067754418328,0.5274089562758351,0.0,0.4271246743859003,0.4381914400334924,0.5506083407472708,-5.783351165205529,-3.450904032536924,-3.347942804778062,-2.733159963387846,-5.4608110290563,-3.1283638963876945,-3.067930380483342,-2.454042929213214,0.8706681679354633,0.8398398398398399,1.6306163126774824,0.2892892892892895,0.7105263157894737,1.0561573960241908,0.956833593644391,0.9754233014906696,0.1081279503806352,-0.4195751588319448,1.698978286,1.8213435072,0.8026601206,1.6763390899,-0.1620492302,1.2879926873,-0.1982618416,-71.5248460049,7.6247132144,2.5227797278
1,1,13,1,0.8616168847160703,0.0757975557092773,1,0.3601169095431517,105.37160301413982,0.15264264951687,1.963349974789909,12.862394494619409,0.7679146889791936,0.999999999999957,1.0000005036043578,0.35,0.225,1.5555555555555554,0.35,0.3,1.1666666666666667,0.0,0.6113755125255886,0.6440942647098656,0.6203957700757972,0.0,0.6387891680237793,0.6424620384522125,0.6461349088806457,-5.09089439672548,-1.978446225713792,-1.8118785135510067,-1.9325250470944144,-4.872418517428312,-1.7599703464166248,-1.7420745845290115,-1.7241788226413988,0.8536048336568807,0.9279279279279278,1.2975171686575868,0.443443443443443,0.4736842105263157,1.0033340658191203,0.8847980281230993,0.7318231332873595,0.19154314184196,-0.5663588891429372,1.6524462344,1.9261155702,0.8559490398,1.1916821365,0.314492673,1.1497865121,0.2783332297,-69.4274731714,6.6779400867,2.1974394081
1,1,14,1,0.4785052021884847,-0.8016763594758309,1,0.2565423274906626,105.76431126708788,0.0323059862979871,2.1114109518757367,65.3566472913192,0.4519994680429523,0.9999999999999392,1.0000002508097123,0.3,0.225,1.3333333333333333,0.4,0.375,1.0666666666666669,0.0,0.4247938681161619,0.5278723800299179,0.6437086989592993,0.0,0.438300650954303,0.5133184046727995,0.6862446882695475,-5.419045339773778,-3.117068108394414,-2.5584809787773586,-1.9307587145065452,-5.252050678837268,-2.950073447457904,-2.556076403115828,-1.6478587979627215,0.8756301658055335,0.7957957957957954,1.6719497597319883,0.5315315315315318,0.5526315789473685,0.9639532482273708,0.8901805534872939,0.7880691699188724,0.1733861311999354,-0.6286591804190675,1.6187704934,1.902966376,0.841788099,1.4130028413,-0.2849365553,1.4333588931,-0.156108491,-78.0945448872,8.4845727775,2.7849321323
1,1,15,1,0.8645569378912745,-0.3413604062462685,2,0.7190698858228977,101.60996689928088,0.3156667820725253,7.551202857893238,23.921436422025323,0.8834592511257993,0.9999999999999766,1.000000807054305,0.2,0.2,1.0,0.2,0.2,1.0,0.0,0.4825638048071917,0.4872577665632576,0.5999808894131897,0.0,0.4962538436614529,0.4924989036551832,0.6367592932953205,-4.476738427785049,-2.31642649894653,-2.2954128599745967,-1.790780924212371,-4.353239690597329,-2.1929277617588103,-2.2092739156299155,-1.5812738616674338,0.84693648860687,1.0380380380380387,2.0479120966650832,0.5095095095095097,0.4473684210526316,1.0468672413866138,0.9483634720484188,0.9644377173666374,0.1314052599127316,-0.5000283907870551,1.2945989803,1.8237967283,0.8107065162,2.0559768298,-0.3362872517,1.7377375273,-0.2972930101,-51.9431678202,5.8111440477,1.8894670833
1,1,16,1,3.1093227211602223,12.361821235875835,3,0.5246743659641279,105.41057197116258,0.5747157820491862,4.983113273621547,8.670569748152618,0.7931385140763613,0.9999999999999828,1.000000208945767,0.375,0.15,2.5,0.25,0.125,2.0,0.0,0.313315165972475,0.3880046540339637,0.5604416590478428,0.0,0.3284151833416573,0.4061174688178825,0.5520354020008267,-5.001348891382203,-3.4343504333925337,-3.0608022450783032,-2.198384621218872,-4.771394678057522,-3.204396220067853,-2.8336479486736854,-2.137415898851433,0.8898491659124876,0.8838838838838833,2.154434690031882,0.4654654654654652,0.6052631578947368,1.04347951604412,0.9316640177815032,0.9366915800835685,0.1673915305910696,-0.3763611622178091,1.5450471664,1.8323907707,0.809861207,1.7064589136,-0.2410185342,1.3956506292,-0.2049007984,-68.9389154083,7.9324961268,2.4788942727
1,1,17,1,0.7324160626958,0.2818593078380691,1,0.4042610503652394,112.13835071502778,0.6185743880043857,3.558479503515884,5.752710704683516,0.7315071483931677,0.9999999999999442,1.000000218982475,0.3,0.125,2.4,0.2,0.275,0.7272727272727273,0.0,0.3902642946537915,0.4049963740545907,0.521274424313072,0.0,0.3948753521838534,0.4209215931232826,0.4968262662935079,-6.1871993960408,-3.772556387862572,-3.681406075091522,-2.961970592759445,-6.114949932489008,-3.70030692431078,-3.5410354650366256,-3.076882188958756,0.8710368381390391,1.0160160160160154,1.8985316814422828,0.3113113113113108,0.6578947368421053,0.971048969167112,0.9022548467062858,0.8661607569926855,0.1704020414312346,-0.5992173187615253,2.0134632436,1.9696908027,0.8637363711,1.9363205532,0.2366881115,1.4981571746,0.1398794331,-77.257045479,6.7543644939,2.1465417943
1,1,18,1,1.859480517058176,5.282881173121741,2,0.7387297636960314,103.94085180540816,1.5859427552889642,6.69028319671294,4.218489711814313,0.7542940467179444,0.9999999999999888,1.0000002036584528,0.25,0.15,1.6666666666666667,0.175,0.225,0.7777777777777777,0.0,0.3559476881671251,0.4381909059813305,0.5494884150366474,0.0,0.3616001817385627,0.4711937700525027,0.5305922079983035,-5.551060127597056,-3.5751731083021774,-3.1186360611284623,-2.5008168963106203,-5.4642865769449385,-3.48839955765006,-2.889548784106968,-2.564978696948232,0.7514238582269616,0.9939939939939944,1.8985316814422828,0.5095095095095097,0.3947368421052631,0.9878890587901072,0.917686954571314,0.9106982955001656,0.1501272570711474,-0.4623447667886816,1.6781077269,1.8478533425,0.8182756465,2.1080380487,-0.0932719934,1.8500570876,-0.0892661042,-68.0099115803,6.7551979468,2.2901600837
1,1,19,1,1.162297263426423,0.8499107010124196,1,0.4535080124801545,102.24372267732792,0.1548873908768487,2.9447821172951425,19.012407017925334,0.7838625290728146,0.9999999999999608,1.000000291437135,0.275,0.1,2.75,0.275,0.2,1.375,0.0,0.4365999628943859,0.464792012956748,0.5379414806658452,0.0,0.4548358385591832,0.489421539898265,0.5571681506361745,-4.916692844465183,-2.7700649310085907,-2.631453280196171,-2.271799815734416,-4.719566339048001,-2.572938425591409,-2.4097089137391112,-2.0899742901158853,0.8906724797425337,0.8838838838838833,0.8648423275731727,0.3993993993993996,0.5,1.0599587036333251,0.9349910865308354,0.9277617771240196,0.1374375449354462,-0.4814048716131385,1.5444736745,1.9077040775,0.8466768636,1.4328173428,-0.2457015994,1.230416665,-0.1967100633,-62.3072898958,6.038435994,1.9980201179
1,2,0,1,0.9042217599852492,-0.2973368026768579,2,0.7416579846860856,466.3632619526401,1.7674737499136242,5.047286575174825,2.855650091222845,0.8737511792353216,0.9999999999999866,1.0000003353928333,0.25,0.15,1.6666666666666667,0.225,0.3,0.75,0.0,0.4087892342133952,0.5452226833573786,0.66011072979929,0.0,0.4180798723556119,0.5230481593755231,0.6831608074529998,-6.846283464459819,-4.047596489815459,-3.1135344229417865,-2.3269782903224367,-6.69414425256962,-3.89545727792526,-3.1927844226688435,-2.1209672597773004,0.8215565010565609,1.1481481481481488,3.072468842709004,0.5095095095095097,0.5,0.9631417780935508,0.8742838534195814,0.8070395014766847,0.1819896916706131,-0.3769978614434678,2.5578741302,2.1263205354,0.9390396437,2.4519972516,-0.5590438564,2.0086666451,-0.3643130352,-90.4931539272,6.3720594369,2.0022068533
1,2,1,1,1.2717169060241462,0.8751877902070979,1,0.817558584894444,457.1552341561303,0.5797536151755381,6.01078105758293,10.367819881145516,0.9321144484267158,0.9999999999999885,1.0000006190954862,0.15,0.125,1.2,0.05,0.075,0.6666666666666667,0.0,0.4197349642415241,0.4469524423675748,0.570380323075557,0.0,0.4360637733752227,0.4643924173648673,0.5838270873588323,-5.374532565898976,-3.1186533315364624,-2.97237210898636,-2.309004944581416,-5.173278249879708,-2.9173990155171943,-2.7708470577169804,-2.1529782771556407,0.8544158395412564,0.9279279279279278,2.3843904700937206,0.3773773773773774,0.5789473684210527,0.9327621058170628,0.8998984798539492,0.8764394548751148,0.1565719698260244,-0.3370752468435193,1.9780601919,1.9598868562,0.86428946,2.1263315544,-0.0842784066,2.0303207735,-0.0731253866,-75.9363661144,6.5415909433,2.080500317
1,2,2,1,1.1466800152488474,2.0556338774300853,2,0.719975210441135,464.0663735095728,4.074802914386285,6.876720949683178,1.6876205043941117,0.910862602008961,0.9999999999999784,1.0000003308175385,0.15,0.125,1.2,0.25,0.2,1.25,0.0,0.4493405181445454,0.5210591430573677,0.6258634759908864,0.0,0.466175451743255,0.5917054770753302,0.6289358606432175,-6.146085123389133,-3.3844000494849777,-2.9436112758383555,-2.2994749243289343,-5.924132348833217,-3.162447274929061,-2.418790791109462,-2.198233071455472,0.7931905283081713,1.06006006006006,2.638890814457508,0.6636636636636631,0.4736842105263157,1.0078852032475316,0.8953005432495063,0.9134694241811624,0.1713056582011582,-0.4770244533114822,2.2002541674,1.916538976,0.8447558016,2.8643139839,-0.1513263591,2.5720553496,-0.1325573211,-79.7377704562,6.7939973107,2.205711763
1,2,3,1,1.7661559748760909,2.8455115530946875,2,0.8001892908821735,462.8538077885362,0.0093343092249589,5.390723481411721,577.5171307800157,0.9565199273597628,0.999999999999994,1.0000003539595748,0.175,0.25,0.7,0.125,0.15,0.8333333333333334,0.0,0.4176918162518044,0.4848240513013882,0.5233197791122904,0.0,0.4442454865837213,0.5388311195307207,0.595256776067484,-6.8226949601872295,-3.972911110534593,-3.514888348795693,-3.2522437406715112,-6.414885318402831,-3.565101468750195,-2.95834548062665,-2.5963813649277268,0.8135798601807787,1.28028028028028,0.9571521538991856,0.2892892892892895,0.5263157894736842,1.0610575594910785,0.8665675476415255,0.8546745427862324,0.2766104033714517,-0.3655336633418323,2.583623254,2.1743510482,0.9371528739,1.5110480939,-0.1094697023,1.058454384,-0.046721977,-79.3912751449,4.2973907691,1.4269576257
1,2,4,1,0.8577151025460441,-0.061696710601093,1,0.8498455821887757,463.99728128083416,0.3127280016658503,7.227410987948574,23.110853359626745,0.9301489889418731,0.999999999999981,1.000000498665288,0.1,0.125,0.8,0.2,0.15,1.3333333333333337,0.0,0.345692869104938,0.49799028679877,0.6200646830898378,0.0,0.3558623153146314,0.5424327402236951,0.6122414478469734,-5.814347394448332,-3.8043689616886662,-2.918858867939326,-2.209075919935503,-5.64819129831875,-3.638212865559085,-2.58442741506408,-2.1901344801194016,0.7881998726304695,1.0820820820820811,2.266498079273693,0.443443443443443,0.4473684210526316,1.0539800423280044,0.9007905464302002,0.8886387068209596,0.1868719950871494,-0.3305788590282691,2.0317092775,2.0167429545,0.8830594467,3.412079898,-0.4587449423,3.3246821778,-0.4788110562,-75.9069807994,5.7607837426,1.8742790528
1,2,5,1,1.5114286855411465,2.086288892400403,2,0.8081912560359189,459.29404422346346,0.1101734567973262,7.2553181885646,65.85359486279347,0.9550656477076354,0.9999999999999934,1.0000004502325397,0.175,0.175,1.0,0.15,0.125,1.2,0.0,0.4563421051927419,0.4102916812032263,0.6084545408786679,0.0,0.4787362811261976,0.4755655546203669,0.61928835228468,-6.059557096967031,-3.294326054801476,-3.5733712283054864,-2.3725920656038824,-5.776105031481046,-3.010873989315491,-3.0291884386392702,-2.1990304639118987,0.7186995972219213,1.0820820820820811,1.7589165903277326,0.3333333333333329,0.5,1.0123876104739238,0.8542994638821575,0.808884354190258,0.2380483561026945,-0.2841223812806741,2.3587277195,2.0422161403,0.8895933696,3.506015291,-0.6993708196,3.320219433,-0.6020338156,-80.3948015537,5.8087349685,1.8321659141
1,2,6,1,1.1717335653912084,0.5655493327120884,1,0.7752239117292733,462.8816386005517,1.587296465682694,5.599594930961167,3.527756189233868,0.8822138170112465,0.9999999999999836,1.000000257823624,0.125,0.175,0.7142857142857143,0.125,0.2,0.625,0.0,0.5971813129531708,0.5952017333607851,0.6137632360487337,0.0,0.6387851427457184,0.6611033783783972,0.6439760560433317,-5.725855637406331,-2.306481650079704,-2.31781643704846,-2.2115359522439366,-5.352932869773679,-1.9335588824470515,-1.8140908653335317,-1.905772272032112,0.8111205460746871,1.1261261261261255,1.850407019542302,0.6856856856856854,0.5,1.0357566537980003,0.9351174285016716,0.9206422083077656,0.1283712362345676,-0.4873556213696898,1.9499023542,1.9750073436,0.8713416254,2.4652248266,-0.5681108164,2.296612346,-0.5148771816,-78.4541529996,6.9879125147,2.0872871966
1,2,7,1,0.395075714132589,-0.9953298113160404,2,0.8439231344294698,453.31498386891656,2.4023590179462,6.663513492469504,2.773737581556901,0.9208373281187268,0.9999999999999744,1.0000003576562446,0.075,0.15,0.5,0.175,0.15,1.1666666666666667,0.0,0.6525224673937011,0.571614200741297,0.5625949509521843,0.0,0.6531314138261269,0.5987152500618953,0.589514650507476,-5.865420490218408,-2.0381018396395207,-2.5126628446905865,-2.5655645372100464,-5.859951871183117,-2.0326332206042297,-2.351509321277046,-2.405424391851972,0.836926519443835,1.1261261261261255,1.6306163126774824,0.3993993993993996,0.5263157894736842,0.9263520491396032,0.8542309148675562,0.8947147927080568,0.2039350891627129,-0.56155138189525,2.274984375,2.0976150069,0.9103019594,2.1315855731,-0.4487351095,2.0881201079,-0.4431599404,-80.2957537436,5.948962287,1.7935095209
1,2,8,1,1.222384048271677,1.9792571964036192,2,0.847527145888914,466.9311208484036,1.0097145921466106,9.248676421690789,9.159693732887916,0.8628977887642877,0.9999999999999888,1.0000002563041053,0.175,0.175,1.0,0.1,0.15,0.6666666666666667,0.0,0.443187544500742,0.580846701395074,0.668430172717125,0.0,0.4568432332324736,0.5786627648539874,0.6822480427309314,-6.402202846721683,-3.56482628768744,-2.683504441541241,-2.122777292117439,-6.210831971742017,-3.3734554127077745,-2.61685477093024,-1.9735040152903345,0.836926519443835,1.17017017017017,3.400411932703709,0.7517517517517519,0.5263157894736842,1.0636561669755835,0.912901439834942,0.8759852959520549,0.1849929162387707,-0.3981932681213528,2.0790834401,1.9585236999,0.8621708969,3.2438049885,-0.0825517166,2.9866680695,-0.0509799304,-79.0673784647,6.4977298616,2.0604906546
1,2,9,1,0.9445739177781016,-0.2730485267054057,1,0.799256465888692,460.0923373001818,0.3281287826249577,6.384151532618494,19.456237522190808,0.913808476053058,0.9999999999999908,1.0000005038035842,0.1,0.175,0.5714285714285715,0.075,0.125,0.6,0.0,0.2926530012691549,0.4036055388390969,0.6421463359491524,0.0,0.3034946498890798,0.3917310663761416,0.6371863035203075,-6.287825966690825,-4.44767482608063,-3.750024579278109,-2.2501215610943746,-6.063207840015391,-4.223056699405196,-3.6880609671859794,-2.1998148489606364,0.8161398595600203,1.1261261261261255,3.5772850993678698,0.6196196196196196,0.631578947368421,1.0135688693762075,0.917548521751282,0.8729221268548648,0.1757165095630036,-0.3746355557435394,2.0652103389,1.9672227334,0.8598171177,1.9931868882,-0.385564646,1.7033998328,-0.3384109346,-78.7693960979,6.9509300756,2.3481019278
