fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,19,1,0.4560126224901462,0.06816490487849135,0.0,0.49836155725755177,0.18710539308882496,2.489198485573294e-09,3.4577325175350484e-09,0.0009327882366238439,0.7543843835780014,1.0,5.293955920339377e-21,0.35000000000000003,0.24999999999999997,0.2222222222222223,0.0,0.2469874023058095,0.27478507412078995,0.2801663202223752,0.0,0.23966448873421167,0.28691011992211213,0.2912557210302464,0.7638711640525677,0.3737161182991307,0.4496897018691577,0.4342773311284141,0.7310166703767995,0.33886375029242627,0.41319533463345776,0.46631585789981356,0.8694788070206789,0.030226700251889116,1.8657908407938978e-07,0.06267806267806268,0.47999999999999987,0.9102680620713022,0.848177050621683,0.9235750094641294,0.2448987950183042,0.5721219484598887,0.030895932186976706,0.07717283431690874,0.04776763748313625,0.17390919069428187,0.04455925814207184,0.06737606212195449
1,2,0,1,0.42350483877285267,0.03938669493670095,0.0,0.8523563383383177,0.18710560791269779,6.103744515038203e-09,6.784651248139426e-09,0.000679003963814805,0.9315423271623118,1.0,2.117582368135751e-21,0.2,0.2222222222222222,0.14285714285714288,0.0,0.24164491029479232,0.23965513021917395,0.24444287384768104,0.0,0.21790098994959492,0.24296526552969602,0.2261729720583578,0.3566678850728542,0.26160718029427776,0.2891722451804777,0.2572253677667825,0.3411527960414005,0.22795122252238226,0.26768773591533657,0.2682167061663434,0.4385327739585956,0.05541561712846352,4.0643245747983446e-07,0.09971509971509979,0.44000000000000006,0.8803570935039449,0.6125303193363565,0.8362887491234948,0.5180214879755694,0.6632482853465023,0.2269387760334146,0.2480265980761513,0.24108413504693182,0.31422158699126257,0.2407754267730562,0.24927295235396912
1,2,1,1,0.45734619693342626,0.07677089934469662,0.3333333333333333,0.7830455635602213,0.1871056020944782,3.1200807993634143e-09,6.235220855110998e-09,0.001321053313568162,0.9478093941984922,1.0,5.717472393966527e-21,0.25,0.19444444444444445,0.20408163265306126,0.0,0.4163993523523006,0.4668559652218961,0.4107148636761878,0.0,0.3488372797791747,0.47093106143608543,0.4330799752721251,0.6597303562892858,0.48842077971989395,0.5648479883145094,0.5033296939164849,0.6434244334732662,0.4130850493710613,0.5290752398611032,0.5532819499123338,0.47188654306281896,0.052896725440805925,5.199017762359536e-07,0.09401709401709404,0.31999999999999995,0.7732556507475146,0.6679710479619883,0.7833066502871536,0.4846085183697289,0.6824216297549712,0.32731916694096214,0.5363332117652169,0.3555194348438395,0.8340357563499545,0.35890160762442386,0.4375607554604082
1,2,2,1,0.44850316930422607,0.09066291789091292,0.3333333333333333,0.8275280331416567,0.18710560597754897,3.230756952261635e-08,6.2137372896509614e-09,2.1209242854050122e-05,0.9433190662803801,1.0,3.3881317890172014e-21,0.17500000000000002,0.1111111111111111,0.25000000000000006,0.0,0.2927428137909191,0.47655650962194984,0.4609168198597837,0.0,0.25915081251038163,0.42242370427043846,0.41610411116105567,0.44101338599571926,0.3342317475370098,0.5310225702385479,0.49316781929178305,0.4173806166772478,0.28865577746810034,0.45240835695838166,0.48361331532958746,0.5645509102135591,0.05541561712846352,5.199017762359536e-07,0.09686609686609693,0.7200000000000001,0.8384166653544392,0.6369740666933734,0.7747918578424874,0.4436693049610632,0.5589992720023365,0.3942408826756003,0.6567118342230558,0.4282412938150426,0.8767575994671493,0.4213228490634105,0.5233815761151767
1,2,3,1,0.5303266801196352,0.15107264101072101,0.6666666666666667,0.7843081597565876,0.1871056064441962,1.2703306147558986e-09,5.663157939192912e-09,0.0031072506647939814,0.9269321077005737,1.0,4.0234064994579266e-21,0.275,0.3055555555555555,0.14285714285714288,0.0,0.1886257071856181,0.3057672977814689,0.18906153215909827,0.0,0.16396524321280606,0.3007099419416248,0.21226033858790777,0.30754518729439617,0.19172623687387325,0.3378295110706214,0.18194297359695244,0.3037988113587007,0.15898135890607185,0.3132003790248934,0.23919294450797668,0.4938824650888052,0.04785894206549125,4.6619702432630323e-07,0.09401709401709404,0.24,0.9208823612442307,0.73860306588807,0.878015622739848,0.5335875689394363,0.6326804421470114,0.17146844270789477,0.2945129599499625,0.20853516709188746,0.5625783519107811,0.20792435249550945,0.2662721496557791
1,2,4,1,0.43105165121648203,0.047056050790845405,0.0,0.8893345355512112,0.18710560728683306,3.9730526583506865e-10,8.663415570067538e-09,0.015197927362293286,0.9570313152727494,1.0,2.117582368135751e-21,0.05,0.1388888888888889,0.05714285714285714,0.0,0.32454752819137944,0.3451703485320808,0.319761726901047,0.0,0.31054462541926153,0.34908766104843264,0.313473747955301,0.48887919021988635,0.3755657639568292,0.4253594965985473,0.37506589701888143,0.48917864070741945,0.35376999902262085,0.4022448860864444,0.4058819178154763,0.20644338374952853,0.05037783375314861,2.9012219554917336e-07,0.09401709401709404,0.12,0.8634549942389025,0.6873626919151934,0.8072642859394518,0.4736523529341478,0.7270181197303123,0.21609578313133637,0.3618360965368864,0.2496623243526897,0.5817799567470702,0.24869480055386095,0.2831409766081566
1,2,5,1,0.48350548891676265,0.09713869965173166,0.3333333333333333,0.8727880883259315,0.18710560693910278,4.4628885330538536e-09,9.308893063185549e-09,0.001353198800835453,0.953453846481026,1.0,4.870439446712227e-21,0.2,0.1944444444444443,0.16326530612244902,0.0,0.24185859397648865,0.24825629874263472,0.2462886051027564,0.0,0.1910020728240814,0.22328194521901287,0.23407773019681094,0.36038358179017216,0.2628143127414901,0.29859426123589405,0.2604409097294429,0.3672784992225471,0.20557382794100126,0.25693613178159475,0.28622116286858623,0.7085180064544245,0.05541561712846352,3.636709323759107e-07,0.08831908831908841,0.44000000000000006,0.8954753693378794,0.6305825124075768,0.7999004786385454,0.5269002236905529,0.7351515992291001,0.22949090775181835,0.2679790666202135,0.24435273111692002,0.3618250393353705,0.2453786533937632,0.27191610582309383
1,2,6,1,0.4612357091041881,0.06759478950287309,0.0,0.7846996607992759,0.18710560535678428,1.3013425383230543e-08,5.478927936967968e-09,0.00018852713345209797,0.9045977180836462,1.0,2.752857078576476e-21,0.22499999999999998,0.1388888888888889,0.2571428571428572,0.0,0.2421961566516897,0.33475073335812977,0.28754606814296135,0.0,0.2609297777332527,0.3442753717482918,0.28139731852914335,0.45813259679581053,0.2890545250936378,0.4077984509001955,0.3350568284316403,0.4784764508439645,0.3031988916737458,0.3956786306143379,0.3723899888661051,0.5594774033940191,0.04785894206549125,2.6606923071283737e-07,0.051282051282051315,0.5600000000000002,0.8917767398436889,0.8232650330398292,0.9289912357793378,0.2537286396941851,0.644835523666782,0.2750101293758873,0.3557627608844461,0.28522751374946814,0.5452423122407716,0.28602146973827125,0.3203079735143375
1,2,7,1,0.36328371298576667,0.014683385522555215,0.3333333333333333,0.8534623565341621,0.18710560005419966,9.214797532702548e-09,6.450616703256823e-09,0.0003857570619536046,0.9120214223607406,1.0,3.8116482626443515e-21,0.25,0.2222222222222222,0.1785714285714286,0.0,0.24739123373671673,0.2742715631937267,0.20020510220980858,0.0,0.22891999430295784,0.2289218027381664,0.18991058109339204,0.44129275590416794,0.28970254387935673,0.34860820345632176,0.24670091276638118,0.3988393660341534,0.253282606072472,0.2718048294791032,0.25417978293691135,0.4656022028041227,0.05037783375314861,1.75526654329824e-07,0.08262108262108267,0.3600000000000001,0.7189723980966178,0.6679661839293893,0.840865696044745,0.3543688021458023,0.5761033817611975,0.15750215382321422,0.2514097192335399,0.18340384613870117,0.4257273230931234,0.18376004720480027,0.21743716541304248
1,2,8,1,0.4725775511447219,0.10645690315802597,0.3333333333333333,0.8420382112778073,0.18710561204468568,8.621757786706362e-09,9.762077075728074e-09,0.0006795622663920359,0.9568103619983488,1.0,1.0587911840678754e-20,0.2,0.24999999999999997,0.126984126984127,0.0,0.29339994600672453,0.3345264082893891,0.2672607532841308,0.0,0.2515829267194249,0.33638379830902604,0.26416537147032043,0.35416241194398057,0.31483371298154383,0.37895987425028793,0.2791475705815195,0.35467878608071546,0.2673919219352958,0.35998108674835616,0.3123388147972088,0.6289067147924838,0.06297229219143577,6.451198097216746e-07,0.09116809116809116,0.4,0.8829276462726372,0.7143138507204196,0.8722172222717922,0.4266824411687052,0.6481008216064775,0.45213097621111276,0.5886472790262903,0.49470487195265567,0.8657834689766972,0.49870235910851357,0.5089505121291602
1,2,9,1,0.4361594070715219,0.04685186755111234,0.3333333333333333,0.7938827624961847,0.18710560488118388,1.6383619095828126e-09,5.2786597010201515e-09,0.0022260966007052255,0.9031528529429897,1.0,5.717472393966527e-21,0.19999999999999987,0.2777777777777778,0.11428571428571428,0.0,0.14908120203639527,0.2958109613930122,0.20180138302085682,0.0,0.12914117661989993,0.32623503279858324,0.22359348624639014,0.22735728846063163,0.1231154101710169,0.3040528135658268,0.16322638508125709,0.2246329476832747,0.09599833892081217,0.31918772951186136,0.22087177899015598,0.737998386007215,0.0604534005037784,2.3684463913890466e-07,0.07407407407407406,0.5600000000000002,0.9209663064205902,0.6326192746119443,0.8573762459224231,0.5964586954381736,0.7298339016359523,0.22337934804409054,0.3309019639345346,0.2612582023082634,0.5277462367821595,0.2648921583765543,0.2701790659908513
1,2,10,1,0.48427387794002447,0.11564047895901985,0.3333333333333333,0.8104629547037341,0.18710560906167803,6.905996906173131e-09,7.26749970016152e-09,0.0006337126400825665,0.8765549385345563,1.0,3.8116482626443515e-21,0.325,0.3611111111111111,0.1428571428571429,0.0,0.2772037023918311,0.3206686289491403,0.3581624596165123,0.0,0.22984710151304005,0.3198578015370156,0.3036993956596879,0.38879350475521623,0.3063347661557861,0.37555473809721585,0.3804653017258209,0.3505753181591871,0.24308706128489826,0.3433571054733152,0.351540924836025,0.6449761577081248,0.04282115869017636,1.702736743517347e-07,0.06837606837606841,0.44000000000000006,0.9588464360557727,0.731432470500637,0.798619997055671,0.41645878987103163,0.5452361991187277,0.23080901711638685,0.3258286598397067,0.2364887964039969,0.5000508301515838,0.238591336743465,0.2799895736976645
