fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
1,1,10,1,0.23065984686031246,0.06618357251244406,0.7777777777777777,0.7029445205376618,0.0003324310767906533,4.42111366123914e-09,1.4849421951037274e-08,0.0007143503796392485,0.8528223209297568,1.0,4.0234064994579266e-21,0.5217391304347827,0.035256410256410256,0.48105500577360977,0.00020310347323187694,0.00041094703134597946,0.0006556873538066193,0.002161376263997619,0.000517186535557252,0.0010565265974844316,0.0018738864133960658,0.006408792311265351,0.6161145482818993,0.7120252693651212,0.7653068010801826,0.8111398113093593,0.6438694794180366,0.7419880291352966,0.8205406994159553,0.9247703331052112,0.3899294432578623,0.019498607242339865,1.416218251148789e-07,0.19109947643979064,0.557046979865772,0.7251533786211274,0.9710999781650327,0.9893198304421842,0.002419522715347497,0.8199432163420516,0.9999999999999999,0.16666666666666666,0.08739837398373985,0.0702459247127466,0.4740740740740738,0.062130177514792766,0.18255939567414975,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,11,1,0.2749182727304827,0.10500049037279256,0.4444444444444445,0.5064187250685944,0.0003324299031216797,1.3156070524976134e-08,1.2773450215099328e-08,0.00016080252637748233,0.8511436555916934,1.0,4.870439446712227e-21,0.5063938618925833,0.028846153846153907,0.5235619775898878,7.73238997236886e-05,0.00014832801273472474,0.000288876408519774,0.0010904339884760072,0.00016309505039364844,0.0003362177631928932,0.0007389738795519096,0.0024195992386888627,0.6010933433067441,0.6945237002751814,0.7463441585595705,0.7902127968721883,0.6356519850520959,0.7327282193312801,0.8101792064532702,0.9124115180776682,0.3604325905048461,0.019498607242339865,2.1686998667988926e-08,0.19371727748691092,0.6107382550335572,0.7621470266724483,0.9814952660569329,0.9949895911891133,0.015983619924606243,0.7625901488581579,0.9999999999999999,0.1481481481481481,0.08943089430894308,0.06285299237348625,0.4888888888888889,0.053254437869822445,0.21217443758427365,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.001937984497122093,1e-12,1e-12,1e-12
1,1,12,1,0.27476210430496584,0.09574318662725313,1.0,0.8144304050031493,0.00033243529780461795,4.355205114474673e-09,1.4546089668060173e-08,0.000710443483094942,0.9103904649805453,1.0,2.117582368135751e-21,0.48337595907928393,0.05769230769230764,0.3224554817747353,0.0001415653379422014,0.00023456294801947375,0.00039372034094021374,0.0015426955623197764,0.00030024252578780857,0.000486526870728174,0.0008942623928904229,0.003633735915276136,0.6013610644046197,0.6948362442896079,0.7466842088082289,0.7906489978814146,0.6312682866624881,0.72779496715459,0.8046637266847931,0.90598559696678,0.4477187167804507,0.030640668523676882,1.5600642642723912e-08,0.20942408376963345,0.5604026845637584,0.7428718294622904,0.9716856471931634,0.9932958286900775,0.0011567595581273432,0.8317641323541403,0.9999999999999999,0.14074074074074078,0.06504065040650407,0.08248549566972167,0.448148148148148,0.059171597633136,0.18034424591801637,1e-12,1e-12,1e-12,1e-12,0.003875968993244187,1e-12,1e-12,0.001937984497122093,0.001937984497122093,0.001937984497122093
1,1,13,1,0.1813174815401385,0.041555835774340445,0.5555555555555556,0.565070191760262,0.0003324314478928234,1.2145351157050297e-09,1.203479940529143e-08,0.002248152264557135,0.8944273371365266,1.0,2.329340604949326e-21,0.3887468030690538,0.04487179487179495,0.30898279493727515,0.0002963864484288556,0.000591801170250052,0.0010161824852162687,0.0036027699960297964,0.0005810892708185301,0.0011867625980855685,0.0022849984564855346,0.00793500703194561,0.5934821418841003,0.6857017277057913,0.736841267408711,0.7801164220092841,0.6284273212238838,0.7246306684465145,0.8011710796121927,0.9020843556075224,0.392769079119459,0.022284122562674154,8.318093501692299e-08,0.22513089005235598,0.5906040268456378,0.7170108516836896,0.9353863265259199,0.9782151119568361,0.020852550490893226,0.7901689681856539,0.9999999999999999,0.15555555555555545,0.08130081300813004,0.07157425024296096,0.5037037037037035,0.0384615384615384,0.27735508667346453,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.001937984497122093,1e-12,0.001937984497122093,1e-12
1,1,14,1,0.15731871454442323,0.02967984463745974,0.4444444444444445,0.7323557727108951,0.00033243356972822665,9.02368677983436e-09,1.0822126479090484e-08,0.000215807351595246,0.8492266020795526,1.0,2.117582368135751e-21,0.46291560102301793,0.04807692307692313,0.35082151358194175,0.00036808306805227877,0.000669334906234597,0.0012541720445235582,0.003481487369019164,0.0006383671067400949,0.0011782687942207008,0.002494156411257378,0.0069988988045804525,0.5784273834101878,0.6681806974575388,0.7179113808531851,0.7592818481668159,0.6159047704165179,0.7105429287690704,0.7854623178634409,0.8835181463453415,0.4669634674728066,0.027855153203342607,1.216355928705586e-07,0.22774869109947646,0.6476510067114094,0.7054656867053469,0.9229292754154483,0.9678451187662518,0.02298022891795748,0.8314079402486404,0.9999999999999999,0.14074074074074078,0.11585365853658532,0.046645085344320186,0.45555555555555555,0.07100591715976326,0.15768930523028882,1e-12,1e-12,1e-12,1e-12,0.011627906977732558,0.001937984497122093,0.0058139534893662794,0.001937984497122093,0.0058139534893662794,0.0058139534893662794
1,1,15,1,0.20677315554811412,0.05386875780361036,0.3333333333333333,0.7410524913719927,0.000332433992203461,8.850055395498755e-09,1.2434798335200999e-08,0.00026244128482385426,0.8643080286008119,1.0,8.258571235729428e-21,0.5268542199488492,0.04807692307692313,0.39896229863333643,0.0005547489948403556,0.0009670869964002877,0.0014362810400019963,0.0035541968874501675,0.0012758169717389605,0.00208519650710345,0.003465126582658121,0.008316025809454173,0.578624491338475,0.66842482479947,0.7181399017535801,0.7595015677506135,0.6265034866814596,0.7224685910511979,0.7987624971853872,0.8991678785779845,0.4435123810617706,0.04178272980501393,1.216355928705586e-07,0.2172774869109948,0.587248322147651,0.736478318907757,0.9478439453964251,0.9844507699856597,0.031627650487891526,0.8211661375507768,0.9999999999999999,0.14444444444444443,0.10772357723577237,0.05120659211300764,0.4703703703703704,0.10946745562130167,0.11111496204900703,1e-12,1e-12,1e-12,1e-12,0.009689922481610467,0.001937984497122093,0.021317829458343023,0.003875968993244187,0.01937984496222093,0.003875968993244187
1,1,16,1,0.35510950941390557,0.18859404417611073,0.4444444444444445,0.6556109911062495,0.0003324345391316119,4.244355259914988e-09,1.2177732120124848e-08,0.000604863166721226,0.7913712586475237,1.0,2.964615315390051e-21,0.45268542199488493,0.051282051282051294,0.3282755792495386,0.00048022551403155,0.0007157529549867897,0.0011310268007271335,0.003196597745279053,0.0011215167667734764,0.0016105089597092711,0.002893209841669372,0.008627735378877793,0.6185531675275087,0.7148545027275858,0.7683932779073328,0.8146061922994838,0.6410748223167534,0.7388311105575931,0.8170341500712753,0.9207062067615064,0.4641430335067672,0.0139275766016713,1.216355928705586e-07,0.22774869109947646,0.557046979865772,0.7407943470570496,0.9647803023305002,0.9875204673074454,0.03196818537711692,0.816709909919981,0.9999999999999999,0.17777777777777784,0.10569105691056915,0.06115897051741666,0.5296296296296297,0.13609467455621296,0.10150505232472444,1e-12,1e-12,1e-12,1e-12,1e-12,0.001937984497122093,1e-12,1e-12,1e-12,1e-12
1,1,17,1,0.1669732393551414,0.03587363414543866,0.3333333333333333,0.574032027576101,0.00033243357989407626,7.3275698212302775e-09,1.0219389682589384e-08,0.00026243624298395306,0.6972574913088176,1.0,2.117582368135751e-21,0.5166240409207162,0.07692307692307684,0.27752716834119334,0.00039037063010796414,0.0006552580117052649,0.0009224894334913974,0.0029345935480029756,0.001149212638368721,0.0018676591400101036,0.0028815394723821644,0.009096284678987349,0.5685518283629014,0.6566782845741299,0.7053837141439272,0.7455080482115375,0.6351305516321201,0.7321627725996013,0.8095647513762924,0.9119696435593486,0.4887025562984556,0.04735376044568249,1.9198523004463154e-07,0.1963350785340314,0.6543624161073827,0.7377061764027105,0.9634868049070955,0.9918928589885005,0.013811828869250059,0.7679154879330794,0.9999999999999999,0.1481481481481481,0.08739837398373985,0.06429613327532818,0.49999999999999994,0.1124260355029586,0.11485087192985848,1e-12,1e-12,1e-12,1e-12,0.0077519379854883745,0.029069767442831403,0.011627906977732558,0.02519379845058721,0.03682170542731977,0.04844961240405232
1,1,18,1,0.22957248914590928,0.07499079134719643,0.4444444444444445,0.704530890421396,0.0003324345094752701,9.233793108083841e-09,9.510508395673454e-09,0.00017735373612121628,0.8266010891677135,1.0,4.446922973085077e-21,0.4475703324808185,0.04487179487179495,0.3552854772867075,0.00018839345539313913,0.0003291949126877889,0.0005193037749523961,0.0013018726118726456,0.000361603062384216,0.0006353738404713072,0.0011149131410694416,0.0027903043010660614,0.5653519847347916,0.6529363083620567,0.7013227907571308,0.7407731370914347,0.6155581760813164,0.7101308964711794,0.7849266102661724,0.8826242153041892,0.45700204908244235,0.03899721448467964,3.6014229107807817e-08,0.21989528795811522,0.6241610738255035,0.7368087240730706,0.9668403548432969,0.9862705859759282,0.01694288272454743,0.8047223939594225,0.9999999999999999,0.15925925925925932,0.12398373983739834,0.047785462036492046,0.5111111111111108,0.07396449704142005,0.16946987438790714,1e-12,1e-12,1e-12,1e-12,0.0077519379854883745,1e-12,0.003875968993244187,1e-12,0.001937984497122093,0.007751937985488376
1,1,19,1,0.2201412758444224,0.06254198349953513,0.5555555555555556,0.6855783377133451,0.00033243160297216623,3.25139422101679e-09,1.0887624504036751e-08,0.0007200812682778767,0.8267606771709234,1.0,1.6940658945086007e-21,0.4347826086956523,0.08653846153846155,0.21212103459386625,0.0008006767957467086,0.001360322756537028,0.001996700351441584,0.00498815572603694,0.0024600543528244746,0.00388696255466674,0.0064720154153671645,0.01672364270399319,0.6092415871475143,0.7040644483596856,0.7567404591399792,0.8019694615227106,0.646012103841925,0.7444164197181748,0.8233098843126644,0.9282637952922874,0.5224735618690334,0.027855153203342607,1.734690994085698e-07,0.20157068062827224,0.6073825503355705,0.7324804073649157,0.967004283870825,0.9857920150279009,0.026189277304568062,0.7995184114679577,0.9999999999999999,0.1481481481481481,0.11585365853658532,0.04846968805179516,0.46296296296296285,0.08284023668639051,0.14036493882202655,1e-12,1e-12,1e-12,1e-12,0.015503875969976749,0.023255813954465115,0.01937984496222093,0.03682170542731977,0.10465116279159303,0.09302325581486047
1,2,0,1,0.2151196206628269,0.056084627633378,0.6666666666666665,0.8862486715780428,0.00033273750812568925,9.317193044230441e-09,1.198230012717155e-08,0.00023502716711038714,0.9345726649135321,1.0,1.0164395367051604e-20,0.524296675191816,0.03205128205128209,0.5109698585195817,0.00013808224576656756,0.00023882539509461874,0.00035563450900236556,0.0012502501307976941,0.00039712841634016434,0.0007076435686973347,0.0011733763676101923,0.003726516262351126,0.55584857449952,0.6418688879037413,0.6893231844949855,0.7276340716001445,0.6338889210539389,0.7307508358488775,0.8079675109176775,0.9098591395011769,0.34446102399016565,0.06128133704735377,1.7704374127567358e-08,0.21465968586387438,0.587248322147651,0.6748183901214343,0.9105053828498137,0.966051534577163,0.012712791964319098,0.8568839736774915,0.9999999999999999,0.20370370370370372,0.0792682926829268,0.09030522155890017,0.4962962962962962,0.0650887573964497,0.18335411660938594,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,2,1,1,0.19220777531586553,0.0494005385316722,0.5555555555555556,0.844374085196094,0.00033272896528739696,2.3383903100664305e-08,1.0498238912032507e-08,3.9701832420313904e-05,0.9533338197752248,1.0,2.117582368135751e-21,0.4757033248081843,0.03846153846153842,0.4164855443920443,0.00018784857033101517,0.0003480367819528735,0.0005621725839426076,0.002386180958302875,0.0005250849493019362,0.0009817410937663549,0.0017254982804796647,0.007150714132667851,0.540662186268648,0.6242083288407969,0.6702251858320754,0.7069177841486307,0.6279259182514717,0.7240544950731281,0.8005018260800549,0.9012897524422895,0.4020628382271195,0.0584958217270195,7.548730916544993e-07,0.2120418848167539,0.6107382550335572,0.7018497010270798,0.9339534340243791,0.9737583218773709,0.016139345038009845,0.8549960716167444,0.9999999999999999,0.14074074074074078,0.06504065040650407,0.08248549566972167,0.45555555555555555,0.07988165680473375,0.14269585357513823,1e-12,1e-12,1e-12,1e-12,0.0077519379854883745,1e-12,1e-12,0.0077519379854883745,0.0077519379854883745,0.007751937985488376
1,2,2,1,0.18576798903755873,0.047681422025945656,0.5555555555555556,0.8133570835688525,0.0003327339247810486,2.9544760736824852e-08,1.2743453631183542e-08,3.48301329424916e-05,0.9426989968396079,1.0,1.291725244562808e-20,0.5012787723785166,0.03205128205128209,0.4888250973959401,0.0003936716016196483,0.0006373208759929504,0.0010020647658221054,0.0030696211609701133,0.000909860980362937,0.0014572679172697501,0.002524825895618873,0.007921670865518997,0.5233213451458013,0.6040368079982404,0.6484228439314892,0.6830590578763174,0.613243752698134,0.7075423676622974,0.7820774834131743,0.8796343000815338,0.4280405556273358,0.06128133704735377,1.416218251148789e-07,0.2329842931937173,0.5838926174496646,0.6709840258563656,0.9008192034954874,0.9711273756395105,0.021863275837033472,0.8281661258965274,0.9999999999999999,0.14074074074074078,0.09349593495934953,0.05790921430373208,0.5185185185185184,0.08284023668639051,0.1559568685894626,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.0077519379854883745,1e-12,0.007751937985488376
1,2,3,1,0.27851170258396274,0.10701749058277249,0.5555555555555556,0.7308202151443381,0.00033273255448854706,3.806034754018867e-09,1.3134950859082041e-08,0.0007387754465228608,0.8765876853499615,1.0,7.199780051661553e-21,0.5191815856777495,0.035256410256410256,0.47872397828691066,0.00014352854618300258,0.00021056565013697143,0.00033816448773757034,0.0013832661886624335,0.0004012852820524733,0.000594662710136907,0.0010162741323526828,0.004143809209238603,0.5501286806519019,0.6352017132990327,0.6821080062270589,0.7197540561928897,0.6300202168252482,0.7263890802254062,0.8030915665988014,0.9041623163187418,0.32186943621315567,0.052924791086350946,2.4002512252761133e-08,0.18848167539267016,0.5033557046979866,0.7333859408269364,0.9427111083887614,0.9770062857027362,0.02400804490722848,0.8170303094398832,0.9999999999999999,0.14074074074074078,0.08333333333333338,0.06489111241907003,0.4703703703703704,0.04733727810650889,0.2240888768459558,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,2,4,1,0.21796989185370946,0.05842894732377964,0.5555555555555556,0.8864634116943346,0.00033273615114506004,1.0180313167988904e-08,1.4434278193731177e-08,0.00026385803403913746,0.9619037735349705,1.0,5.929230630780102e-21,0.46291560102301793,0.05448717948717946,0.3217059667828583,0.0008244043747705967,0.0015222654691115977,0.002362505376377485,0.005724617974587641,0.002295867059397835,0.0038200070228351255,0.006741371401294048,0.017716558521778118,0.5382870329412481,0.6215564410164602,0.6674977851112546,0.704278159595126,0.6259283221348739,0.7218638997862513,0.7981871224569188,0.898958764660563,0.5346541362740272,0.05571030640668521,3.3536417868657804e-07,0.23560209424083767,0.6040268456375841,0.7059350977952626,0.9442489295225192,0.9754812918456832,0.020277788016230702,0.8768958985975174,0.9999999999999999,0.15925925925925932,0.13414634146341461,0.044066842388105536,0.4592592592592592,0.08284023668639051,0.13932547683753083,1e-12,1e-12,1e-12,1e-12,0.06201550387690698,0.395348837209907,0.5658914728686512,0.26356589147360465,0.6201550387600697,1.0
