fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13
1,1,10,1,0.22530890517287092,0.06603257522253403,0.42857142857142855,0.6949082913827703,0.00031743910828595733,4.5169561070958515e-09,1.4449100147518902e-08,6.809938963514973e-05,0.8482297807122552,1.0,1.1519648082658485e-19,0.4029126213592232,0.02999999999999992,0.45186539868324804,0.005481977536783554,0.009314537525419496,0.011024470235872682,0.02244664238375636,0.003826064444362636,0.016859502929827543,0.018389143928675467,0.03974045331505818,0.5644530418257839,0.6793402806515375,0.6901873862343929,0.7091232383222285,0.49308512498800977,0.755885764902928,0.7427323144469234,0.7993377888319446,0.4477406425437762,0.024590163934426215,6.183243820117651e-08,0.019108280254777066,0.5582822085889569,0.7681104882961234,0.9523321711174417,0.9879729089060922,0.0,0.7807930603602335,0.9999999999999999,0.16949152542372875,0.11612903225806456,0.11132966168371362,0.6333333333333331,0.13658536585365852,0.10430205794746819,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,11,1,0.274207397182471,0.10809710458544257,0.42857142857142855,0.5002331840718462,0.0003174382416039003,1.3724842840633785e-08,1.2206246418110336e-08,1.4338470036691427e-05,0.8480195333160624,1.0,8.809142651444724e-20,0.4029126213592232,0.02999999999999992,0.45186539868324815,0.002397607967631028,0.005554762740465369,0.007400617611964788,0.01751211354795584,0.0013182802972430253,0.00813595882349629,0.009937798765671326,0.023710731457131425,0.5425144713228851,0.65303427896382,0.6634994307574935,0.6767852507464294,0.46500899692467595,0.7128394145632688,0.70028655002212,0.7519677020867053,0.26575060994104027,0.005464480874316988,4.774119795850636e-08,0.019108280254777066,0.5766871165644172,0.8158751669547089,0.9697214283726119,0.9941401510430277,0.02635101749772012,0.7081615194517865,0.9999999999999999,0.17796610169491534,0.0774193548387097,0.16907675194660732,0.6666666666666667,0.08780487804878045,0.16259261994436647,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.001937984497122093,1e-12,1e-12,1e-12
1,1,12,1,0.27141284562591395,0.09646386240119671,0.5714285714285714,0.8070907225554865,0.0003174431984582994,4.25260834720197e-09,1.4324152558913008e-08,7.208072618889557e-05,0.9069543869251699,1.0,3.6591823321385775e-19,0.36893203883495135,0.035,0.38712509144111207,0.003631836261977061,0.007041140553621842,0.009551163545541358,0.024676430027199218,0.0022802365782992736,0.012244556076011257,0.01463512983090445,0.03827720826878919,0.544111803286539,0.6549107437895707,0.6655821931038036,0.680754512972986,0.47619599318481654,0.7301186267812039,0.7174589709212535,0.7723352685612639,0.2662950233872099,0.021857923497267825,2.4630738739465243e-07,0.04140127388535034,0.5828220858895703,0.7917048613800342,0.9531243474905153,0.9922416807232572,0.017064609628331867,0.7925892113921003,0.9999999999999999,0.16101694915254244,0.06774193548387096,0.17928039702233253,0.6083333333333334,0.10731707317073162,0.12568476743943843,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.003875968993244187,1e-12,1e-12,0.001937984497122093,0.001937984497122093,0.001937984497122093
1,1,13,1,0.17431254461154025,0.04128911767735664,0.42857142857142855,0.5488806174548121,0.0003174393204719758,2.6674845152910596e-09,1.145805975758528e-08,9.475909953141208e-05,0.8902539687437355,1.0,1.4230153513872246e-19,0.2572815533980582,0.07500000000000007,0.17255721601003243,0.013368151873867043,0.019654670627347045,0.022892270591133447,0.03898197092743133,0.008929273316738982,0.03153510031473685,0.033846004764345294,0.059356917687416196,0.5378731685547322,0.6472796481896774,0.6579949875158768,0.671672313150762,0.4702984408367371,0.7203629250378103,0.7080946294957327,0.7620687963340183,0.37234897528492183,0.016393442622950838,1.4422306165240142e-07,0.06369426751592352,0.52760736196319,0.7636728775424335,0.8918895473920845,0.9750737731558994,0.05920397142966924,0.7524015069540758,0.9999999999999999,0.17796610169491534,0.14516129032258066,0.09129032258064516,0.6833333333333333,0.13170731707317063,0.11558047919778484,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.001937984497122093,1e-12,0.001937984497122093,1e-12
1,1,14,1,0.14839079379349568,0.028821245261775222,0.42857142857142855,0.7179341799965919,0.00031744159830527534,9.036048195424288e-09,1.046421067638245e-08,2.0899806699850513e-05,0.8411588900267665,1.0,6.776263578034403e-20,0.35922330097087374,0.035,0.37915705362669533,0.00811095055420516,0.012771101739352763,0.017236333185676644,0.03965534522659354,0.00543840185473537,0.019841744728284576,0.024027283329099678,0.05595424269689897,0.5157142474349355,0.6206502266754789,0.6313870869712215,0.6422510457199603,0.4549290517395789,0.6968139557156006,0.6852047301900043,0.7388994694329759,0.3250598054855234,0.03278688524590169,1.6380967166323533e-07,0.07961783439490441,0.5337423312883434,0.7510182105835126,0.8717391553296583,0.9624285050789672,0.062138500496515314,0.7968492465612895,0.9999999999999999,0.16101694915254244,0.04516129032258064,0.25127334465195245,0.6333333333333331,0.05853658536585368,0.21672759274302728,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.011627906977732558,0.001937984497122093,0.0058139534893662794,0.001937984497122093,0.0058139534893662794,0.0058139534893662794
1,1,15,1,0.2013163560713073,0.05394113034437584,0.2857142857142857,0.7339766747870353,0.00031744202890528575,8.856385256330719e-09,1.2110182905057964e-08,2.5611612906545763e-05,0.8617336249138047,1.0,1.0842021724855044e-19,0.43689320388349523,0.025000000000000026,0.5283766708784999,0.004738749864991671,0.007871950255925374,0.011527989712420111,0.028084957740162484,0.002555587033014132,0.01165675600603981,0.015212303878551391,0.03830118039384812,0.5128429825027294,0.6170728651318284,0.6275208911165235,0.6357254184491583,0.4467662680696073,0.6846861604584584,0.6730252624392079,0.7240497506523833,0.3243863134360092,0.03551912568306016,2.1139551251783941e-07,0.035031847133757926,0.5030674846625764,0.7883087466849668,0.9134292650221356,0.9818446641792629,0.07187570251856423,0.777028152092831,0.9999999999999999,0.16101694915254244,0.08709677419354844,0.14264112903225806,0.6166666666666667,0.11707317073170721,0.11753897334725932,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.009689922481610467,0.001937984497122093,0.021317829458343023,0.003875968993244187,0.01937984496222093,0.003875968993244187
1,1,16,1,0.3562994476779442,0.1943236634667139,0.42857142857142855,0.6500907698496505,0.0003174425141772136,4.483419423931588e-09,1.1871634787123264e-08,5.5818376068183166e-05,0.7878923279039014,1.0,2.574980159653073e-19,0.35922330097087374,0.050000000000000044,0.3029626920263352,0.00392987537465063,0.007940603791113034,0.011134787376739957,0.031055787492269848,0.003205607899456953,0.016968373302384574,0.02213249290705795,0.06351129848624698,0.5678601014586955,0.6836095288113602,0.6948856640178658,0.7170110761011808,0.505046796564949,0.7744820167109089,0.7614710937115639,0.8219072800074602,0.3941171438835287,0.016393442622950838,1.3353703511305236e-07,0.04777070063694262,0.5644171779141103,0.7889855887416319,0.9420631459902942,0.9862999777319792,0.05435700138359034,0.7756066787103998,0.9999999999999999,0.16949152542372875,0.06774193548387096,0.18486352357320102,0.6500000000000001,0.07317073170731699,0.18538629270169737,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.001937984497122093,1e-12,1e-12,1e-12,1e-12
1,1,17,1,0.1587178727448022,0.035432083446535124,0.2857142857142857,0.5636388253257435,0.0003174419300012304,7.0829782301457795e-09,9.824081550484549e-09,2.64629346479494e-05,0.6887434745047869,1.0,1.0842021724855044e-19,0.45631067961165045,0.02999999999999992,0.4993416239941479,0.006127111596781283,0.008670199477558203,0.010625711710161757,0.017648914507960647,0.0041926458865126585,0.015790210628694675,0.017781288044600645,0.030566927126615306,0.49683726159382613,0.5974317081281659,0.6070159616386073,0.6076485693050312,0.46346699651665507,0.7100122808749342,0.6976428990464875,0.7486575474205195,0.43068077997175425,0.038251366120218566,1.268806639975065e-07,0.054140127388535034,0.6073619631901841,0.7862899607476108,0.9393436020732748,0.9906216799337169,0.043051015809693616,0.7300470722607313,0.9999999999999999,0.16101694915254244,0.1612903225806452,0.07624633431085044,0.6583333333333332,0.1560975609756097,0.09510485302524299,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.0077519379854883745,0.029069767442831403,0.011627906977732558,0.02519379845058721,0.03682170542731977,0.04844961240405232
1,1,18,1,0.2262266733259497,0.07686895466521604,0.42857142857142855,0.6979043574179107,0.00031744294681276044,1.0412750983156128e-08,8.777805749220656e-09,1.3642723935625655e-05,0.8216301796783118,1.0,2.236166980751353e-19,0.3300970873786408,0.050000000000000044,0.2835405998536943,0.0023809317325259437,0.004502177275341912,0.006931227651355622,0.020250151821224503,0.0012620145530378116,0.006809305902868728,0.009479142106379507,0.025939399516287785,0.4929643649275432,0.5930591596534482,0.6027564736793245,0.6050587351906938,0.44100276369500824,0.6757631195564476,0.6639579917109787,0.7128231495980617,0.2866681713703072,0.03005464480874319,6.472644063480962e-07,0.057324840764331225,0.5644171779141103,0.784863813856131,0.9453748369194033,0.983993379731031,0.04440522782718201,0.7637851537880979,0.9999999999999999,0.1864406779661016,0.06774193548387096,0.19602977667493798,0.6583333333333332,0.07804878048780485,0.1776875169239101,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.0077519379854883745,1e-12,0.003875968993244187,1e-12,0.001937984497122093,0.007751937985488376
1,1,19,1,0.2152461568554003,0.06292004478492794,0.5714285714285714,0.6691412953549711,0.00031743951286211273,2.9457997800853123e-09,1.059723074517901e-08,7.868191847569796e-05,0.8162648373572864,1.0,2.981555974335137e-19,0.3106796116504853,0.044999999999999984,0.2904462326261888,0.0056283447407003495,0.011687271775920705,0.01538162026339483,0.02417567198450202,0.003001254148312625,0.018667943362262403,0.021856568479354757,0.03669682739451473,0.556091894880131,0.6698322671065883,0.6810230295795237,0.6972771906035334,0.4776279214006166,0.7329576787435963,0.720465767261321,0.7739670319505219,0.3327266405172957,0.013661202185792351,1.6380967166323533e-07,0.04458598726114657,0.38650306748466257,0.7783497726779749,0.9457856818406727,0.9839919800137729,0.028171938876620256,0.756207878600694,0.9999999999999999,0.16101694915254244,0.15806451612903225,0.07795698924731183,0.6333333333333331,0.17560975609756085,0.08181695098835634,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.015503875969976749,0.023255813954465115,0.01937984496222093,0.03682170542731977,0.10465116279159303,0.09302325581486047
1,2,0,1,0.20883387550977142,0.05551226691258329,0.42857142857142855,0.8825946688928338,0.0003177453832684044,8.66693832441353e-09,1.1783922378173688e-08,2.54743769200289e-05,0.9335731187831322,1.0,2.236166980751353e-19,0.4174757281553397,0.02999999999999992,0.46481346013167535,0.0036833407091650954,0.006398445837917763,0.008142109423004805,0.01924323362911231,0.0030396573869491904,0.012680808438743557,0.014856923172076047,0.03581954836513586,0.4787257935986835,0.575960927816975,0.5851312175901959,0.5830137451690305,0.46720968421420855,0.7159414666115552,0.7034737562164904,0.7566749381245067,0.3051407485922011,0.04918032786885254,5.282375834490558e-07,0.04777070063694262,0.52760736196319,0.7104670418756294,0.8518503750931359,0.9620118849274255,0.04209409450672505,0.8186255746031077,0.9999999999999999,0.16101694915254244,0.0774193548387097,0.15906562847608452,0.6500000000000001,0.12682926829268293,0.11443271053344166,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,2,1,1,0.18635691714104305,0.04982891539353471,0.7142857142857142,0.8360332476354244,0.0003177367435088335,2.229231121244553e-08,1.0226165431917169e-08,4.297516140073632e-06,0.9505024062516563,1.0,0.0,0.4077669902912621,0.02999999999999992,0.45618141916605726,0.004661675210251149,0.007296173715560387,0.008454833660352124,0.014532520906677055,0.00249269482284252,0.009987546936689223,0.010527491369913105,0.018653308943178952,0.4600474803050567,0.5532997344110574,0.5618619524383748,0.5528662232819309,0.4124679222138834,0.6316165446193295,0.6199259319125816,0.6622389858563282,0.4270769482530341,0.051912568306011,1.3703833696687941e-07,0.05095541401273884,0.6134969325153372,0.7437568393360674,0.8904947480992487,0.9691230876118158,0.04365325735726988,0.8288002050178369,0.9999999999999999,0.16101694915254244,0.1258064516129033,0.09934017595307916,0.625,0.09268292682926832,0.1465757779112069,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.0077519379854883745,1e-12,1e-12,0.0077519379854883745,0.0077519379854883745,0.007751937985488376
1,2,2,1,0.1792645608649564,0.048113280927871864,0.42857142857142855,0.809324092143118,0.00031774186427047053,2.7489447441931968e-08,1.2328837064871443e-08,3.943264054931546e-06,0.9414808622122312,1.0,8.470329472543003e-19,0.4174757281553397,0.0399999999999999,0.39452398369735625,0.0063482755508567825,0.010258402897266398,0.012565764910834498,0.02307549940313188,0.0036600136553778272,0.016022526576812243,0.017758296284031912,0.0331439703038278,0.4356899539445766,0.5242488245119421,0.5327921933708569,0.519742428837329,0.4166591882343167,0.6386177410771988,0.6273096996629453,0.6721617747887352,0.410796107704094,0.04644808743169403,2.8695539268986766e-07,0.07961783439490441,0.49693251533742333,0.7076444374561301,0.8354878710337603,0.9662821469746552,0.04863737630218515,0.785840230413347,0.9999999999999999,0.16101694915254244,0.10322580645161297,0.12118570183086312,0.6166666666666667,0.09756097560975603,0.13848271504648432,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.0077519379854883745,1e-12,0.007751937985488376
1,2,3,1,0.27761136733647573,0.1099293705010502,0.5714285714285714,0.7288963667383671,0.0003177405602682948,4.20246361594134e-09,1.2769461517739502e-08,6.4757059979071e-05,0.8778457262827445,1.0,1.9651164376299768e-19,0.4951456310679611,0.04000000000000008,0.4537151217473092,0.004002515212008268,0.006026949563974306,0.008080948336784535,0.01601467534668777,0.0021006993074875083,0.007963862649292571,0.00966638926808728,0.018510301975919106,0.4708259020256392,0.5661427620840904,0.5752719189048978,0.56984662717078,0.40771081513157326,0.6241052232529642,0.6128432853910492,0.654684954527986,0.3573963326767662,0.051912568306011,9.331162503353079e-08,0.04458598726114657,0.47239263803680975,0.7845685487616805,0.9050922041154026,0.9735638357397249,0.06286166468238885,0.7733357957222555,0.9999999999999999,0.16101694915254244,0.11612903225806456,0.10778914240755309,0.6333333333333331,0.07317073170731699,0.1812247922812718,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
