fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,BFGS,DE,MLSL,Non-elitist,PSO,Elitist
1,1,10,0.0,0.432460336029977,0.06657069822097397,0.0,0.41066591323786317,0.11298448954949936,1.732829735593218e-09,5.431265247127996e-09,0.001030220170630645,0.7057554897051952,0.9999999999999807,6.861338035821056e-12,0.7469879518072291,0.2183098591549296,0.2763098566146633,0.4246575342465753,0.2885906040268456,0.16882083913302848,0.0,0.32051388357782334,0.3350650326244708,0.2221292205301555,0.0,0.26902382650145934,0.3352337783754158,0.24261943266540037,0.7155658500112325,0.40922205996042027,0.46357057388870804,0.38982291986690076,0.700568905296894,0.30663789375712885,0.4245315566523478,0.42734376957031023,0.5770841118193752,0.03571428571428571,1.4082981372108514e-07,0.08446866485013622,0.46153846153846145,0.8671879682236409,0.8224862074050954,0.9431522731663695,0.2084358633843943,0.5828662374313104,0.20423363668161043,0.23143119372959609,0.23381759187369866,0.25275214888630604,0.4018974832732107,0.24186326633507832,0.39331392086189765,0.6636657305734509,0.49941673333515096,0.4913369081815692,1e-12,1e-12,1e-12,1e-12,0.16548362827599725,1e-12
1,1,11,0.0,0.5251245052232315,0.15895939855897442,0.3333333333333333,0.4982488243378639,0.11298449104364616,1.0153969093647666e-08,4.661962886984427e-09,0.00011396890149087096,0.7664576886607484,0.9999999999999907,5.590668346425491e-12,0.7228915662650603,0.21126760563380284,0.27500462763003647,0.4041095890410959,0.3087248322147651,0.14859813084112156,0.0,0.2587952799827807,0.2887469111762083,0.1743265037891628,0.0,0.1987738451613788,0.2674748652308191,0.2228155471903735,0.662507965551725,0.3509453153854342,0.4123177352782066,0.33469637873723734,0.6623672156615945,0.2480142454249983,0.3634920708654572,0.39951142509148824,0.6494234594074011,0.015306122448979623,7.522654454131613e-08,0.05177111716621248,0.46153846153846145,0.9037711426662226,0.8529283678267943,0.9425117217881782,0.19188622050306775,0.580238925393469,0.23580168388988187,0.23006952951442639,0.24551774747744126,0.46739081159901996,0.46555885776402484,0.4202256160264439,0.4655571942093659,0.6612594782565251,0.46275071077187363,0.42361741725325547,1e-12,1e-12,1e-12,1e-12,0.06847666088870098,1e-12
1,1,12,0.0,0.4955844350684686,0.10907753750742938,0.6666666666666667,0.5854157655243866,0.11298449471838946,5.938611836516347e-10,4.492176137726536e-09,0.002554941629587841,0.8145042315102718,0.999999999999996,4.323966142414206e-12,0.5903614457831327,0.30281690140845074,0.1604027308461486,0.547945205479452,0.08724832214765102,0.664650907091809,0.0,0.241562114874361,0.3086844154089605,0.24411623604935384,0.0,0.2127797852203459,0.30538745830389724,0.2906112219700689,0.48335086352203227,0.2918766774579441,0.37462003117675247,0.3298267489454159,0.5298026527921185,0.23544447444944575,0.3559808166255959,0.4084534739105689,0.6208577930028505,0.025510204081632668,6.921212799715235e-08,0.07356948228882834,0.576923076923077,0.9356372945373564,0.8804635855359102,0.9635786412296454,0.1478468702433579,0.6227796807233911,0.30903734137865646,0.2080150296488803,0.19723555790678615,0.390193585668396,0.5034921138154682,0.3031467654474457,0.5006195218001748,0.5280015717887399,0.6013566931365204,0.5695285001281538,1e-12,1e-12,1e-12,1e-12,0.05605312224097535,1e-12
1,1,13,0.0,0.37438849157455023,0.042292573432095075,0.0,0.4417632607542594,0.11298449059015873,3.6314277046325827e-09,3.456672437717213e-09,0.0002954993407802856,0.8626260898630893,0.9999999999999714,9.933660451421364e-12,0.7349397590361447,0.2323943661971831,0.25728419066136743,0.589041095890411,0.3489932885906041,0.19726301735647533,0.0,0.27455806089726714,0.38465340900790906,0.35910356924147235,0.0,0.21107889654921763,0.3474905732159008,0.38276222519950803,0.670882702199886,0.36499452457089515,0.4896582813668787,0.4797544821873797,0.6616870481153518,0.2572414525269652,0.42396459949982096,0.5181322848756234,0.6992894727826311,0.03571428571428571,4.565101680281048e-08,0.06539509536784735,0.4999999999999999,0.96646235816962,0.7329139437514329,0.7791249916500373,0.3317773389455711,0.37856469979244156,0.23498846053718214,0.4030017521405167,0.4308951671534542,0.1897801777025486,0.494108382503107,0.1882523783845363,0.47193500694560314,0.6299509524045133,0.3953638213072526,0.4253617832922884,1e-12,1e-12,1e-12,1e-12,0.0923816689028081,1e-12
1,1,14,0.0,0.33321317453751453,0.01581314468991018,0.0,0.3602728773109094,0.11298449117857647,4.936426067251919e-09,2.7571837243976824e-09,0.00015996259654136027,0.5722536819484572,0.99999999999996,3.136355927843993e-12,0.6867469879518073,0.08450704225352113,0.5193434935521689,0.5616438356164383,0.24832214765100669,0.2660132208798724,0.0,0.3337265809092506,0.3664226770886211,0.29624682903113764,0.0,0.21292280292257573,0.32552087121137196,0.3080145417062698,0.5472543662858453,0.38541220733271475,0.4431623624325619,0.39488478956680323,0.529157261963785,0.23545277494148328,0.37283973603405485,0.42268299068423465,0.7631442804027477,0.017857142857142808,1.8293474667515834e-07,0.08446866485013622,0.423076923076923,0.8311443886692839,0.6512586457666858,0.7117408464604109,0.42081520803806866,0.3101189965930621,0.2803492823634355,0.3402061730204955,0.3435006648687464,0.40258780888133383,0.3786524393095092,0.359733394321045,0.3767403556719752,0.5459843355549685,0.5024657887041359,0.4830618688302167,1e-12,1e-12,1e-12,1e-12,0.04476791730820719,1e-12
1,1,15,0.0,0.3985392779027057,0.03573166222510739,0.3333333333333333,0.7694036243102345,0.11298449010380067,2.5306372172003695e-09,9.02851369559871e-09,0.001145853223820313,0.9218562425415989,0.9999999999999871,1.404980956405612e-11,0.2530120481927711,0.12676056338028172,0.15005861664712783,0.14383561643835616,0.1476510067114094,0.10675772825305539,0.0,0.2758149694367408,0.2529419096231737,0.27351694855087694,0.0,0.23198575605661698,0.272977911826807,0.31141953825655727,0.7686972087904549,0.38892105586261144,0.4195886272784892,0.4443413840025282,0.7442911758737061,0.2865401355320661,0.39182008839071625,0.48980161046403886,0.5928509846313457,0.048469387755102136,1.6606865462198502e-07,0.1035422343324251,0.26923076923076905,0.8950912797395313,0.8922629127724093,0.9669564298295579,0.1774053917887311,0.5729245012102383,0.23202767466125962,0.2883440142745024,0.3023208654433729,0.7397804811758143,0.4761850020294014,0.6358595700382841,0.4504097757084685,0.6167362870134909,0.501195066384319,0.49422670618070114,1e-12,1e-12,1e-12,1e-12,0.03460796179482231,1e-12
1,1,16,0.0,0.6344808049813366,0.35148681542855253,0.6666666666666667,0.6028682949784838,0.1129844911966578,5.356781966106682e-09,6.2222627085663755e-09,0.0003506685905944807,0.8246065723342165,0.9999999999999893,2.2543794359498187e-12,0.710843373493976,0.17605633802816903,0.31525098582542915,0.3356164383561644,0.2214765100671141,0.1727709017428644,0.0,0.1667588649612709,0.21215197457040397,0.13348065144380383,0.0,0.126402892064015,0.21891413339196894,0.1656219618927562,0.6917052549540654,0.28926037931083776,0.36269763908912583,0.3147120768605648,0.6812038727385825,0.19741906401353576,0.3329199619091197,0.36444686262371884,0.7526832745186045,0.030612244897959134,1.1848281161046397e-07,0.07084468664850135,0.3846153846153846,0.895081391622225,0.8357947661886422,0.9475854273027546,0.27562047902441217,0.6613832007807838,0.2543709389855766,0.245351247115845,0.24526855528462477,0.41647885753276126,0.6215882362343272,0.35228244070410736,0.6488650959623431,0.5616511318430129,0.5589333811505821,0.5161684486023153,1e-12,1e-12,1e-12,1e-12,0.0443819305887676,1e-12
1,1,17,0.0,0.37227732383629875,0.041971667350590214,0.0,0.5414244371147703,0.11298449461734712,9.445725002590777e-09,4.99012547896233e-09,0.00013712316700299122,0.7905631408313739,0.9999999999999674,2.4926481167228225e-12,0.39759036144578314,0.05633802816901409,0.3918522860492381,0.29452054794520544,0.17449664429530204,0.19158878504672905,0.0,0.20415655812526035,0.3006970446975224,0.2510912264197115,0.0,0.17613755310134835,0.28834326891383655,0.24175218882539445,0.36536435833351466,0.22614218698237465,0.3317216555863963,0.2977611958073718,0.330872949285121,0.16471438931227816,0.28493229030703504,0.29950603035298895,0.8862372392218569,0.04591836734693873,1.5556269456644108e-07,0.08719346049046323,0.576923076923077,0.8921071154108423,0.7368677419143257,0.8525022082305183,0.3383897842344033,0.4090416163007413,0.4083765497565085,0.41619746524190715,0.4065007574872306,0.31232370389093567,0.3405300164200865,0.28774448780221584,0.3110926491607633,0.4401398596120636,0.48702331600720944,0.4631778162592641,1e-12,1e-12,1e-12,1e-12,0.2465735500972501,1e-12
1,1,18,0.0,0.5047216851280143,0.17437330982318722,0.3333333333333333,0.7298240693611588,0.1129844915535512,1.545705765592114e-08,6.991193975767971e-09,0.00010716168560440448,0.8255795648659378,0.9999999999999938,2.402200674841851e-12,0.3614457831325301,0.1830985915492958,0.15523067374663818,0.2328767123287671,0.17449664429530204,0.1495327102803739,0.0,0.3023407740350296,0.29284170035947193,0.2629084917753439,0.0,0.2332115405159954,0.2727772575745627,0.28635352084814486,0.5026872778623768,0.34939580390398123,0.3663433881135444,0.352586657176684,0.483664340622068,0.2453122924227527,0.31479118081850715,0.3903846509861235,0.47107299470462793,0.04336734693877557,1.5056943977334495e-07,0.1035422343324251,0.26923076923076905,0.8399987502365399,0.8246519070876932,0.918203967478755,0.1913030301297866,0.6541996953730598,0.3764910580379669,0.3243802614639777,0.343376521448445,0.6354800487879838,0.30909049334897815,0.5117024828007981,0.3500128100126799,0.5681304800740383,0.33645370631302257,0.31058943748552587,1e-12,1e-12,1e-12,1e-12,0.1717902587427732,1e-12
1,1,19,0.0,0.4277828398709056,0.06397504264388218,0.0,0.5767490984255197,0.11298448979616615,1.8465945774871867e-09,3.714511617324739e-09,0.0006683769924747418,0.8298215277931497,0.9999999999999754,4.120661748423888e-12,0.6506024096385543,0.09154929577464788,0.4682632724836712,0.35616438356164387,0.22818791946308725,0.1785538612887359,0.0,0.2245542795972818,0.3047767082797281,0.2192711867961653,0.0,0.2221509482785094,0.3115060722136095,0.2590227937721374,0.701770785190891,0.3351774835016439,0.4366820000567884,0.38296210574353134,0.6810107772412461,0.26891974080581416,0.401882452331344,0.43260886861924586,0.7499895150543008,0.030612244897959134,6.921212799715235e-08,0.08446866485013622,0.3846153846153846,0.9105288126112933,0.8113431721879207,0.9301584475058602,0.23793485913075957,0.5944640142894788,0.2049337909311425,0.275480802008071,0.2870983758707477,0.2285967159092294,0.4797054963656913,0.24490510210501953,0.4842770202255822,0.40353060218744585,0.8268447871770299,0.8190433460609414,1e-12,1e-12,1e-12,1e-12,0.016440417390012375,1e-12
1,2,0,0.0,0.4070749797657989,0.03973244262288735,0.3333333333333333,0.7753423120587706,0.11298467963112639,1.6436835102419284e-08,6.310826426876218e-09,8.473643480337681e-05,0.921489500229011,0.9999999999999933,4.208321140701391e-12,0.24096385542168677,0.2183098591549296,0.08693299666336009,0.30821917808219174,0.3489932885906039,0.09462616822429912,0.0,0.2979784686164948,0.31577619225534015,0.296547542137773,0.0,0.21598731187404233,0.29995488922259184,0.3549858836025784,0.2134954581876931,0.28167363052719446,0.3018557322737252,0.29643534274187566,0.22538029318649744,0.18551501859192032,0.2670615164279649,0.37944062175523285,0.5329093966257141,0.05612244897959187,1.7159486954903463e-07,0.09536784741144409,0.34615384615384615,0.8539746191044523,0.6040970404727917,0.746395670907144,0.4360057124628471,0.6119099905722463,0.6990581365648508,0.7392609729291522,0.7648502538194952,0.4892683102439713,0.32580376109857445,0.44977003582078284,0.3457660675117213,0.18883394261541064,0.3497915297041397,0.3214092988508264,1e-12,1e-12,1e-12,1e-12,0.10306499623916196,1e-12
1,2,1,0.0,0.44887657425257366,0.07341963416753809,0.0,0.7847047225462891,0.11298467333932223,1.7215977005426513e-08,6.206866625787877e-09,7.685755928720151e-05,0.9300788830439443,0.999999999999992,1.115128301859363e-11,0.3012048192771084,0.03521126760563381,0.3800162323022816,0.16438356164383564,0.18791946308724833,0.0946261682242991,0.0,0.29566663023737466,0.27332993241045805,0.3462879336933804,0.0,0.20795554106049016,0.2459336955101483,0.3552535015162647,0.5343236084135845,0.3506641651302457,0.3591869570989297,0.43376422030194023,0.5430620674055655,0.23371901112075477,0.3098485223086153,0.46561407216967354,0.6360028810089617,0.040816326530612276,1.6606865462198502e-07,0.09536784741144409,0.6153846153846153,0.7581218740654098,0.6285094935520368,0.797524780580599,0.40703106708825293,0.6606074791698963,0.46019794730368213,0.43800575089588545,0.43902541948641893,0.5007764792432615,0.32342176928586364,0.47871703531795134,0.3131490425965926,0.4996250636270463,0.28416138635068094,0.2469991956116378,1e-12,1e-12,1e-12,1e-12,0.7145399234571563,1e-12
1,2,2,0.0,0.4040116753489697,0.07439340139857939,0.3333333333333333,0.8084361829023177,0.11298467847106569,4.5845806526065664e-08,9.093665563045563e-09,1.9896817181272012e-05,0.9405789299193204,0.9999999999999898,4.9821641631047145e-12,0.14457831325301207,0.08450704225352113,0.12368112543962488,0.3698630136986301,0.16778523489932884,0.25233644859813087,0.0,0.41199044240943206,0.38662161367517855,0.2874044788728365,0.0,0.35177967160775564,0.37333540192406145,0.33084476201505814,0.3775627090409557,0.4253853267849342,0.4183363010711881,0.3362580791208053,0.3820647315349299,0.34104562375662845,0.3797052195912551,0.39950968330946784,0.5534839433432288,0.05102040816326532,2.9767733885002163e-07,0.12261580381471385,0.34615384615384615,0.8516885856284245,0.6627820718037163,0.846807324178817,0.38520706544934974,0.534240611960669,0.5637730742007152,0.37776523045331345,0.3564845618797361,0.5254030287351951,0.4835735441532954,0.47964566233053935,0.4624352838597141,0.2732834673264313,0.5882967209686645,0.5234225496164822,1e-12,1e-12,1e-12,1e-12,0.023983513788552475,1e-12
1,2,3,0.0,0.49844107547781125,0.12275298401034054,0.3333333333333333,0.7738618087871747,0.1129846778792855,9.256537226410404e-09,5.84097765978923e-09,0.00017030380926026748,0.9572220280166075,0.9999999999999978,3.4846918272213746e-12,0.3373493975903612,0.11267605633802816,0.21600234466588508,0.3013698630136986,0.2818791946308725,0.11824461600975215,0.0,0.24708235455607608,0.29832878796413187,0.11385665249608212,0.0,0.19983435979048395,0.28638360536870544,0.1854464647751521,0.2457807350105674,0.2367075826558096,0.29302973460516135,0.11716993988011104,0.3262307800424029,0.18708003723064442,0.2816890312994835,0.24379825237152553,0.4242861720474429,0.07653061224489796,1.455761849802488e-07,0.0980926430517711,0.34615384615384615,0.9534373315298147,0.6720147906448899,0.8384642848821204,0.7780324576872186,0.7008715373508474,0.6366290922282302,0.6898747182128626,0.6572139172442397,0.3282710758906422,0.541479447686547,0.27894149199954466,0.5439959451551086,0.19517234402511874,0.4298941181962976,0.4193291510013419,1e-12,1e-12,1e-12,1e-12,0.09315364234168733,1e-12
