fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,BFGS,DE,MLSL,Non-elitist,PSO,Elitist
1,1,10,0.0,0.5512999558550236,0.09162721928135155,0.0,0.4128951555380973,0.23861889650382354,2.7029274814396263e-10,4.285485012590806e-09,7.793543065452513e-05,0.8853326714514425,0.9999999999999887,2.0445731682672795e-11,0.5471698113207547,0.2962962962962962,0.16477272727272727,0.0,0.378651953963975,0.2493346169126242,0.134593865066561,0.0,0.3675564751763763,0.1619516078067397,0.12305646398651643,0.7047582985204075,0.43340111328731123,0.27491784678054804,0.17971887081406146,0.6826592947950658,0.4150572679519318,0.1961008502666643,0.22437437584241782,0.6628609788222024,0.049261083743842464,7.538952729735653e-09,0.07936507936507933,0.47058823529411753,0.8575736974832973,0.7035288561706561,0.8130174150156437,0.4790283663231366,0.5902543968662491,0.3902275989479026,0.4173071664222707,0.4156831030280479,0.4711501547993698,0.6241981538562479,0.5646201613730778,0.5884052819873511,0.6403857458273721,0.34017972212772596,0.28520459948685706,1e-12,1e-12,1e-12,1e-12,1.9401784049782502e-05,1e-12
1,1,11,0.0,0.62252968101004,0.1806923036770544,0.5,0.5995287107833007,0.23861889695067778,7.2836658781283945e-09,4.074595373329761e-09,1.618923076530653e-06,0.9464975182306758,0.9999999999999951,2.527689343235053e-11,0.5471698113207547,0.3888888888888889,0.12554112554112554,0.0,0.2287178838930276,0.12693781311812363,0.2665036743122844,0.0,0.2265611036268681,0.1428461193607222,0.22132139724771965,0.6401243047917982,0.2978675070838718,0.14485326459757697,0.2900706426211503,0.6549460896719359,0.2880963610883033,0.1716462851214955,0.3059822796585645,0.543127669960968,0.036945812807881874,2.4695781138116472e-08,0.10052910052910044,0.4117647058823529,0.8262598899694427,0.7764518832455618,0.9498331745482567,0.29852937649023914,0.45421771025204916,0.23123340081127342,0.3382100969740103,0.36705899111348206,0.28485637157318533,0.5917013405879467,0.35556209979766373,0.5616375219726623,0.5708918502573939,0.5300796153626427,0.6090497352977708,1e-12,1e-12,1e-12,1e-12,4.86818009797544e-05,1e-12
1,1,12,0.0,0.5668279241756998,0.0900096041771256,0.0,0.7618662114892207,0.23861889882280118,1.8328042881065821e-09,4.7628096922364e-09,1.1636349395650362e-05,0.9263213166370035,0.999999999999998,9.700965237276898e-12,0.4339622641509434,0.25925925925925924,0.1493506493506494,0.0,0.3113091742185071,0.331888037039438,0.23778431700712999,0.0,0.31421779337702455,0.27392128889651723,0.2449047712866132,0.5350664491139345,0.3543005689828094,0.3250402874438073,0.2359506479264286,0.5915557056727783,0.3558796938660805,0.2928324067048378,0.31321066186879437,0.48600145853808696,0.059113300492610925,5.5843438822630834e-08,0.11904761904761901,0.3529411764705881,0.8187304395015886,0.8792620287506883,0.9692653473974013,0.19689988002332484,0.6444262276555861,0.16253099340760035,0.08187026005482156,0.08661574145633466,0.26483484465838303,0.561940399040381,0.3282920230846431,0.5141541545860492,0.43361693285070535,0.8686354394257031,0.8444207677969968,1e-12,1e-12,1e-12,1e-12,4.333770821338185e-05,1e-12
1,1,13,0.0,0.4842410829503011,0.04701528320485339,0.0,0.6020669506273431,0.23861889798560548,2.3787874855851907e-09,1.5925312993545606e-09,2.7781765980061104e-06,0.8828062207058823,0.9999999999999778,1.889528878279206e-11,0.339622641509434,0.3333333333333333,0.09090909090909091,0.0,0.28026679839076674,0.26262519440330623,0.25219752402444584,0.0,0.2722197047317818,0.18809102869034092,0.16116818027609087,0.5483309446762625,0.3282503123520771,0.25757084047083045,0.2540474499748491,0.5435858226229437,0.3097558491675905,0.19586919979011852,0.22113160842907248,0.7352593005032555,0.05418719211822665,3.114101983533755e-08,0.08465608465608468,0.5294117647058824,0.7631460246480193,0.8134090053974634,0.7958947788284885,0.21662042889043406,0.5253504898936906,0.39948020506194093,0.5685086293771588,0.6039375756593959,0.4444808208246129,0.5855022730576389,0.5328159891683597,0.5443537578640414,0.5743941433603874,0.2905563224322073,0.3275052568179817,1e-12,1e-12,1e-12,1e-12,9.038637038389807e-05,1e-12
1,1,14,0.0,0.4350598615099473,0.04251459668024524,0.0,0.4774595707682896,0.23861889807885953,1.904155993251648e-10,2.4703802614070907e-09,6.882453056992247e-05,0.7831077844265473,0.9999999999999559,3.129910210403295e-12,0.39622641509433965,0.40740740740740733,0.08677685950413223,0.0,0.26782715939158375,0.2879946069741017,0.354917570045737,0.0,0.26173583154718155,0.1813992366532968,0.3460803240562296,0.5642942388044632,0.31957383853277,0.2858703763867109,0.362714400817646,0.567475124807687,0.30404142002665124,0.19332397691007458,0.40471338551660896,0.6475888685640314,0.03940886699507392,2.9405161118860123e-08,0.08994708994708989,0.4117647058823529,0.691300901121368,0.5831180499726498,0.6323362609784551,0.5090049064310229,0.2956903538796829,0.27903028597385593,0.44887947099344316,0.48093691881401046,0.3843232144676651,0.5605500253730088,0.4769059590324186,0.5204773562306295,0.28338619251300434,0.6786478067553762,0.7842542279422586,1e-12,1e-12,1e-12,1e-12,3.9539405529011056e-05,1e-12
1,1,15,0.0,0.49578597484374864,0.03304526195703843,0.5,0.7118711960009203,0.23861889564675856,6.645391487939943e-10,7.81976364488082e-09,5.459710727036803e-05,0.9476476327698036,0.9999999999999861,2.960098495935785e-11,0.2641509433962264,0.2777777777777778,0.08484848484848484,0.0,0.2309686934663996,0.21974812984155256,0.3231664519861861,0.0,0.23366392996990298,0.18027380632900944,0.35492562815934464,0.8600789299908451,0.33766752702955877,0.2801994584969584,0.39055999536762764,0.8761381473638337,0.3351922815693751,0.25057638257427295,0.4648910260758318,0.5236139021475785,0.06896551724137948,4.362548406938171e-08,0.08465608465608468,0.5294117647058824,0.8207699314423946,0.8309297714825266,0.9331640843153641,0.24454210267859952,0.32101889691595176,0.07340010516369533,0.18687995484312925,0.2080748444902074,0.16138476571749805,0.5909128239277489,0.24504831016002873,0.5512726939234841,0.8079435646614743,0.5441580213065166,0.6077410682039113,1e-12,1e-12,1e-12,1e-12,5.802271399239868e-05,1e-12
1,1,16,0.0,0.78290557188361,0.5076876914618255,0.5,0.6248622508351445,0.23861889760431995,1.8147314819950029e-09,5.40634577084443e-09,1.3337822020275902e-05,0.9133964066451301,0.9999999999999944,8.855984942233129e-12,0.5283018867924528,0.6296296296296297,0.0748663101604278,0.0,0.2598424890353919,0.1822839746173705,0.27086396103036015,0.0,0.26148279703871175,0.16343329104837426,0.20354888315285852,0.6528578868871773,0.32659096550370237,0.20084852432453,0.29728327499902263,0.688953596634821,0.32454291233060395,0.198796512189237,0.29817274342342476,0.7520500671670944,0.06403940886699519,3.2967169620703465e-08,0.10317460317460311,0.47058823529411753,0.8704490143366224,0.7897156964064682,0.9492533036112107,0.37441763288625896,0.5930352908758744,0.25313815434881926,0.2790698919867127,0.28610357236517814,0.34231869759418676,0.44468024482943136,0.4263773939301405,0.39022593681670814,0.759734310802846,0.40348049774848926,0.4121758540952061,1e-12,1e-12,1e-12,1e-12,1.317627330856989e-05,1e-12
1,1,17,0.0,0.547027328198302,0.08410337308721112,0.5,0.32736115849880115,0.23861889979499584,4.216675305427516e-09,1.8366193035232025e-09,1.3059098185954905e-06,0.8651042281151009,0.9999999999999543,1.1957960595570909e-12,0.4905660377358491,0.46296296296296285,0.09454545454545456,0.0,0.4151810499909979,0.30245789568057474,0.4545895426171931,0.0,0.39972968158183275,0.3043851658801955,0.38299514686584074,0.2681357961958972,0.42370427753502904,0.24986964345568263,0.4236295583343248,0.2735049935150302,0.4015807255376679,0.28641074297474417,0.39516981410012897,0.8760250335835471,0.061576354679803054,4.0153957768493584e-08,0.07671957671957667,0.588235294117647,0.7410231409904173,0.6568194045021727,0.6177981493149136,0.4795152842490098,0.3970963052386268,0.32862562938637885,0.4775043554612557,0.49910191319166763,0.5296800724592569,0.6846489549563182,0.6405808226863956,0.6556421788204868,0.3107250719336898,0.5848012146373361,0.64559889293064,1e-12,1e-12,1e-12,1e-12,0.0001485520160208654,1e-12
1,1,18,0.0,0.6513596818677666,0.3095556710388229,0.5,0.7794361864955766,0.23861889559423807,1.412710249942291e-08,7.124818136739411e-09,1.2168845693852104e-06,0.9158513361161777,0.9999999999999956,1.486629882510495e-11,0.2264150943396227,0.3333333333333333,0.060606060606060615,0.0,0.15029281334174366,0.17302683458331752,0.2764440698195265,0.0,0.14880156946977174,0.09318012491458053,0.2760127343536802,0.3967780285953757,0.18012671528433372,0.13222798165883198,0.24456802924258048,0.4378875986007771,0.17045929787277808,0.07059924805772155,0.3105094594014496,0.8036267119024945,0.06650246305418722,4.362548406938171e-08,0.11111111111111113,0.6470588235294117,0.670538700558547,0.6470844233906825,0.7801866075588877,0.3942703616857718,0.3483177736591193,0.32714160786907576,0.3356716980031411,0.3407485311718359,0.43115722425281694,0.62742769668945,0.5128635214407358,0.5820831670483121,0.33527195090893835,0.7313909246888942,0.6611813899979149,1e-12,1e-12,1e-12,1e-12,0.00045407054378636955,1e-12
1,1,19,0.0,0.527149135358321,0.07892979613687441,0.0,0.6044398149497523,0.23861889583224252,1.5338706230458036e-09,3.6770522146441662e-09,1.0994482589924733e-05,0.9025418003611936,0.9999999999999795,1.640552964473057e-11,0.2264150943396227,0.22222222222222224,0.09090909090909091,0.0,0.11124883292436442,0.34215796670792425,0.3723500339154511,0.0,0.11218869927189959,0.3918469275831429,0.447456332826698,0.8008194929209775,0.23321046347336333,0.3754892970577343,0.4228592966565865,0.8154798930580791,0.22725139778654263,0.42924072391611057,0.5313235129271692,0.48600145853808696,0.051724137931034496,5.432734310466162e-08,0.07142857142857144,0.47058823529411753,0.7579463478727244,0.6799018951180509,0.7746217674460869,0.40935237806077296,0.3215850796413532,0.2768472571161035,0.4696988903823698,0.4997876163179731,0.4649481520926883,0.5232447268849105,0.5602880664732681,0.48009370285285335,0.7710949684835748,0.24315310904140908,0.29216084552453214,1e-12,1e-12,1e-12,1e-12,1.745101814150287e-05,1e-12
1,2,0,0.0,0.49050582785558566,0.035600993801741275,0.5,0.8548012777756898,0.23861903807635826,8.221125984294673e-09,7.04772665492986e-09,2.903675052651097e-06,0.9693322715212213,0.9999999999999912,2.4584218754968804e-11,0.20754716981132074,0.40740740740740733,0.045454545454545456,0.0,0.42883879852120155,0.46298863386736305,0.5013362726693891,0.0,0.41390793391400793,0.3825908837682247,0.4568685257676978,0.36184452051378013,0.44566234981053343,0.4416282380787119,0.48900435353181293,0.3629420394748508,0.4251315139256134,0.3874761965051038,0.48754053167823874,0.6628609788222029,0.07635467980295577,4.486325002404216e-08,0.10317460317460311,0.588235294117647,0.8293656232395703,0.5824062436072066,0.8224891267134098,0.47341827991503094,0.5636813979441516,0.4984359459514883,0.6859662059941414,0.6978775389781671,0.5721445290063858,0.6266237768998917,0.6551013947567769,0.575586107132747,0.5411803795776646,0.22944387212423145,0.28669037601467084,1e-12,1e-12,1e-12,1e-12,3.124666524320361e-05,1e-12
1,2,1,0.0,0.5813421962009991,0.1012042068522476,0.0,0.8595388185591433,0.23861903601588838,7.457854195714847e-09,6.806950788685416e-09,3.179266848620733e-06,0.9802924896327769,0.9999999999999923,3.2224988926214324e-11,0.20754716981132074,0.2962962962962962,0.0625,0.0,0.45326347527689137,0.40056939853656676,0.2587613131361134,0.0,0.4406335246656053,0.3549789277578518,0.17700624691091277,0.6972886377268903,0.4947175001476467,0.41426395179866027,0.29595258860832574,0.6777471594685756,0.4777614422563876,0.3837584578531031,0.271513557127545,0.6588300685403892,0.06650246305418722,6.054944607393265e-08,0.10317460317460311,0.47058823529411753,0.6555458630783502,0.5702115907530567,0.842716855297867,0.4311283806333762,0.701267618882477,0.42151405537516007,0.5177072021248081,0.537550728915658,0.6107486278710318,0.5810192913349468,0.68318294375517,0.5408708130016279,0.6513960636657901,0.2528642964216685,0.2566766095778903,1e-12,1e-12,1e-12,1e-12,4.3123309246528864e-05,1e-12
1,2,2,0.0,0.620151992927102,0.22677836296851253,0.5,0.7846884498014737,0.2386190352350334,1.601936312550531e-08,6.326842780143983e-09,7.116197599058029e-07,0.9821340349144485,0.9999999999999857,2.4841695303731096e-11,0.20754716981132074,0.2962962962962962,0.0625,0.0,0.35326757446609874,0.2753142950351731,0.3703199735893188,0.0,0.3498811798569939,0.2611851144324526,0.2946250971053976,0.46662787346878787,0.3840897177264291,0.25531874611186833,0.3608485639812506,0.5016136124249497,0.3769801729568378,0.26688564405759235,0.3423001291872035,0.4929661172428559,0.07142857142857151,2.7755129173114275e-08,0.09523809523809523,0.588235294117647,0.7703280366864507,0.6140977151278748,0.8415606695893298,0.41002536865394723,0.5704087001430402,0.4873101594100445,0.5234061324861825,0.522005710283084,0.43565774966467213,0.4056455480779615,0.5102826556600201,0.3565141723853009,0.6210389359762152,0.23909950606262054,0.2521286010377404,1e-12,1e-12,1e-12,1e-12,1.4057691283409941e-05,1e-12
1,2,3,0.0,0.6108930572918791,0.17852232031187423,0.0,0.8316967872367089,0.23861903542650012,5.9100493272723355e-09,5.10064310550021e-09,3.0420217666687116e-06,0.9759834804007765,0.999999999999999,1.490384763980267e-11,0.1509433962264151,0.24074074074074067,0.05594405594405595,0.0,0.04089405711653564,0.28584158749174315,0.26087582347975147,0.0,0.04184840684857624,0.3641899467049259,0.2810923448201779,0.1043424745443069,0.0,0.20170013843426682,0.15866751604550622,0.20752868461616814,0.0,0.35307339829580087,0.2682014589168837,0.6991655132994314,0.09605911330049266,2.193148325228353e-08,0.11375661375661378,0.2941176470588236,0.6835940305929873,0.5422517496270984,0.7837351092288385,0.4874476759235421,0.7189125323745886,0.781964366004901,0.9615897020656963,0.9363358516234523,0.800590719038781,0.2881833946505866,0.942397835005368,0.1989988891376735,0.21001759953784838,0.2401017347336668,0.2936402385940933,1e-12,1e-12,1e-12,1e-12,4.385915667597491e-06,1e-12
1,2,4,0.0,0.475513167358708,0.05734952065661334,0.0,0.9410631636447896,0.23861903637790577,4.3263431896230535e-09,7.386092025962028e-09,6.935228798034152e-06,0.9776342196815727,0.9999999999999875,3.727839288343929e-11,0.11320754716981135,0.20370370370370366,0.04958677685950414,0.0,0.11323499905137104,0.12123023593271864,0.2993036126903367,0.0,0.10594159986877241,0.09784746639975672,0.237987713716116,0.5928141093994124,0.18824943046017018,0.1271327564388608,0.3120996742293774,0.5413536583162286,0.1539430651081109,0.1002459152893081,0.2951789064730995,0.7004734224316944,0.06896551724137948,7.916734941251985e-08,0.1349206349206349,0.3529411764705881,0.7857362930269212,0.7222831826600999,0.9056939617039976,0.371573614384315,0.7306153136365722,0.25124015587170134,0.4308303523304353,0.46532149447069493,0.37101562993360604,0.4547770982584359,0.4479648622792117,0.407232367353482,0.4511835889492022,0.5694808386566855,0.6566239741487385,1e-12,1e-12,1e-12,1e-12,1.8655358017035072e-05,1e-12
1,2,5,0.0,0.5745800938007628,0.12826399736329483,0.5,0.8974090239809785,0.2386190355056636,3.4287973780470087e-09,7.4075330240219066e-09,9.089638442856632e-06,0.9653168614398336,0.9999999999999966,1.987270084277161e-11,0.2264150943396227,0.20370370370370366,0.09917355371900828,0.0,0.232360507449009,0.24763408886445026,0.23980400663630097,0.0,0.22701078883458264,0.15418321074627225,0.24310081827011082,0.5140325989249064,0.27935881648558814,0.23576292714089686,0.23287805029452446,0.5223191399296028,0.26354325647772897,0.15579647861235413,0.2958411093532451,0.5027922252019259,0.0788177339901478,6.390528154984771e-08,0.10052910052910044,0.3529411764705881,0.835518729283617,0.515345981945142,0.6940197444904898,0.7024969310462071,0.8028311622911155,0.36041277632889146,0.4944433240973858,0.5094857322118651,0.5581711663873631,0.5876938748935095,0.6387516994310529,0.5583481917053817,0.49321945979609305,0.4604416861434607,0.5140795714153505,1e-12,1e-12,1e-12,1e-12,0.00010409731665918775,1e-12
