evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
242 17494.2284009714 0.0000000000 1.0000000000 1.0069003196 16.0000000000 6.0848098561 0.9617576557 4.2052814246 0.0908139919 3.6711320146 0.0920912519 17.6843918604 -893.1434632525 27.4689059966 6.9791306512 -1.815023 -1.457799 3.131195 2.026984 1.436501 0.522522 1.531663 0.205570 -0.767037 -0.612132 -1.640564 0.328999 -1.039057 -0.530217 -0.008348 0.505471 0.312737 -2.320074 -0.197598 -0.059090 -1.680079 -2.277199 -1.834905 -0.621942 -0.302890 -0.881942 0.670953 0.506411 1.734450 -1.280922 -0.272882 0.593104 2.046339 0.603716 0.472367 -0.136973 -0.655245 0.778716 1.145011 0.912770
252 17187.7982212546 0.0000000000 1.0000000000 1.0069003196 16.0000000000 6.0848098561 0.9617576557 4.2052814246 0.0908139919 3.6711320146 0.0920912519 17.6843918604 -893.1434632525 27.4689059966 6.9791306512 0.170529 -0.343961 0.206655 1.385579 1.837281 0.002937 0.140083 -0.616146 0.231799 -1.197717 -1.225637 0.417138 -0.778408 0.741658 -1.592097 -0.122256 0.372798 -2.457298 0.329443 -0.560308 -1.676873 -1.165176 -0.059539 1.658692 -0.735453 -0.695488 1.816811 1.222832 0.056548 -0.674558 -0.344144 1.584445 2.114580 1.021559 -0.177145 1.136447 1.250313 2.436721 1.609382 2.454058
262 15570.6096358417 0.0000000000 1.0000000000 0.9594693041 17.0000000000 6.0689940181 0.9592270976 3.6849638217 0.0195552458 3.1887187283 0.0355073502 13.5789583672 -845.8697983176 26.8287136022 6.8132507448 -0.339680 -0.037891 0.692802 1.133746 0.299850 1.040446 -0.482866 0.543856 0.507453 -0.595389 -1.270829 2.109076 0.326790 -1.421517 -1.201840 -1.300921 0.437504 -1.763016 0.344031 0.026445 -1.098690 -0.340826 0.563679 0.240971 0.586541 -0.755045 1.684912 1.461189 -1.208353 -1.722769 0.078291 -1.202819 1.824153 -0.111675 -1.941572 -0.642079 0.818728 1.965639 0.018457 0.930195
272 13439.8370493173 0.0000000000 1.0000000000 0.9240593133 18.0000000000 6.0550066312 0.9569950588 4.2587526192 0.0417063228 3.5861412435 0.0537834934 18.1369738719 -830.7210070719 27.2139923492 6.9136635713 0.531665 -0.764422 0.036241 1.014146 0.640426 -0.584812 -1.151950 0.929111 1.025821 -1.767548 -1.324212 2.128225 -0.472289 -1.209030 -0.946886 -1.602204 -1.160931 -1.595851 -0.199961 -0.798770 -0.424243 -1.393537 0.276441 1.903737 -0.114972 -0.445646 -0.045820 1.592376 0.958672 -0.648288 -0.465822 -0.410840 2.503276 0.771950 0.331922 1.321247 1.849076 0.925423 1.891725 1.837158
286 11206.8742807006 0.0000000000 1.0000000000 0.8928345421 19.0000000000 6.0404662264 0.9546712629 4.4327660349 0.0105565767 3.7422248770 0.0276036178 19.6494147198 -798.7903312966 26.8706696454 6.8195608898 1.162021 -0.950670 0.350907 -0.050699 0.271003 -0.588392 -0.704798 1.293882 -0.055553 0.451019 1.051463 2.628987 0.591792 -0.797623 -0.758156 -1.046747 -0.681371 -0.902283 -1.164368 0.711198 -1.513940 -0.641577 -0.249799 0.869394 -0.799736 -0.349713 2.537024 0.551486 -0.636020 -0.797469 -0.247070 0.578771 1.534673 0.719889 -0.950196 1.369893 -0.212371 1.679233 0.477101 1.204907
297 10204.2599175828 0.0000000000 1.0000000000 0.8928345421 19.0000000000 6.0404662264 0.9546712629 4.4327660349 0.0105565767 3.7422248770 0.0276036178 19.6494147198 -798.7903312966 26.8706696454 6.8195608898 0.568384 -0.983771 1.560383 1.802800 0.831035 -0.223370 -0.188834 0.866908 0.996853 -1.495924 -0.662103 0.978286 -1.399328 -1.233953 0.230190 -0.426387 0.808352 -0.687860 -0.986521 -0.273416 0.535157 -0.396788 0.809004 0.524740 -1.132593 -0.789932 0.253670 2.239339 1.285382 -1.221505 -0.306921 0.229993 1.650214 0.804318 -0.340292 0.395718 1.587975 1.040956 0.781448 1.176444
304 9371.7689440043 0.0000000000 1.0000000000 0.8549007349 20.0000000000 6.0249854996 0.9522031458 3.9455548604 0.0859503790 3.3519008313 0.0865931444 15.5674031568 -769.5833326419 26.8261349188 6.8174478052 -0.286903 -0.817249 0.912751 0.792948 1.726716 -0.329470 -0.491040 0.096438 -0.158959 -0.969962 -0.688309 1.896528 0.083224 -0.252036 -0.553682 0.006532 0.372477 0.199819 -1.955939 1.275698 0.668936 -0.597167 0.609237 0.884208 -0.728552 -0.120079 0.012642 0.865018 0.671689 -1.260265 0.558604 1.777181 0.462478 1.936094 -1.180084 0.466791 0.315833 -0.320161 0.163974 0.289686
311 4273.9993929452 0.0000000000 1.0000000000 0.8549007349 20.0000000000 6.0249854996 0.9522031458 3.9455548604 0.0859503790 3.3519008313 0.0865931444 15.5674031568 -769.5833326419 26.8261349188 6.8174478052 -0.005605 -1.278569 -0.009117 0.279292 0.837982 -1.118690 -0.965936 0.399605 -0.306375 0.751219 -0.274912 -0.078008 -0.059475 -1.212194 0.288381 -0.695335 0.207863 -1.596076 -1.056241 0.586173 -0.591593 0.465485 -0.987932 0.277336 0.262618 0.339979 -0.157395 1.170353 1.472438 0.589847 0.397913 -0.356158 1.634399 -0.394353 -0.052176 0.198172 1.940656 -0.417159 0.417013 1.464750
395 3295.3367039468 0.0000000000 1.0000000000 0.6818581253 26.0000000000 5.9383026156 0.9383502012 4.3559344613 -0.1144368830 3.6729805585 -0.0944264317 18.9741650309 -631.7178374883 27.2523523520 6.9298022433 -0.034389 -0.955840 0.833797 -0.088699 1.415227 -0.242176 -0.516311 0.807414 -0.251323 -0.172419 -0.313304 0.667131 1.282961 -0.981537 -0.580118 0.328311 0.612689 -0.312196 -1.314327 0.607322 -0.252467 -1.477678 0.354513 0.621841 0.008068 -0.384245 -0.101438 1.122188 0.625490 -0.518257 -0.583960 0.124136 0.594881 -0.483446 -1.083013 0.896972 0.631265 0.635621 -0.939913 -0.660694
407 2886.0504517436 0.0000000000 1.0000000000 0.6585014157 27.0000000000 5.9247289822 0.9361842040 4.4069014237 -0.0957063833 3.7129867323 -0.0835402409 19.4207801582 -584.3713729586 26.2369595707 6.6346322811 0.517860 -0.266243 -0.335504 -0.096564 1.501022 0.451841 -0.062308 1.202459 -0.134452 0.253675 -0.606026 0.449698 -0.104288 -0.926121 -0.243423 0.377838 0.154808 -0.195050 -0.180318 0.951728 -0.269086 -1.555412 -0.170262 0.907880 -0.593431 -0.600842 -0.044940 -0.027141 -0.064797 -0.738051 -1.586034 1.361521 1.746806 -0.425065 -1.093280 1.552140 0.791624 0.125239 -0.564158 0.165714
460 2718.7301234439 0.0000000000 1.0000000000 0.6034752518 30.0000000000 5.8858768973 0.9300074335 4.5703504112 -0.0283026043 3.9329458977 -0.0276639944 20.8881028808 -530.1292842652 26.4434350222 6.7680012535 -0.310488 -1.163762 0.813015 -0.094777 1.151571 0.317507 -0.598941 0.628773 -0.109862 1.110685 0.248921 -0.194034 -0.387503 -0.184626 -0.234544 0.108880 0.332664 0.088084 -0.755364 0.615549 -1.141690 0.079035 -0.412928 0.514766 -0.600573 -0.832647 0.658260 0.767805 -0.118484 -0.149473 -0.684202 0.675999 0.744474 -0.903327 -0.365787 1.506837 1.182099 -0.577575 -0.976345 0.122344
469 2504.5273322516 0.0000000000 1.0000000000 0.5792898102 31.0000000000 5.8712167975 0.9276739803 4.0810207766 0.0123630839 3.6678098764 0.0015581471 16.6547305791 -468.8028125331 25.0384277037 6.3509604565 0.125887 -0.736236 0.893353 0.210969 0.982619 0.179508 0.454654 0.394365 -0.816809 0.363310 0.324850 0.159446 0.072941 -0.641909 -0.786287 0.494224 1.242388 -0.936617 0.344314 1.411523 -0.426304 -0.285791 -0.494378 0.539914 -0.827271 -0.430533 0.506626 -0.309290 -0.624671 -0.429259 -0.803315 1.185194 0.524116 -0.451738 -0.683579 1.376384 0.923505 -0.662838 -0.758444 0.313840
491 2451.6863611577 0.0000000000 1.0000000000 0.5554796759 32.0000000000 5.8549187605 0.9250900408 4.0234278859 -0.0269780833 3.4951222159 -0.0285549500 16.1879719533 -482.5365261929 26.8016103797 6.7743646491 0.485868 -0.206207 0.345732 0.328701 0.979279 -0.009418 0.135438 0.538815 0.328076 0.704887 -0.366961 -0.118782 -0.885579 -1.237450 -0.826222 0.725319 1.147884 0.159359 -0.885333 1.508577 -1.258768 -0.736557 -0.548441 1.268765 -0.650275 -1.104184 0.175506 -0.404430 0.649655 -1.033404 -0.200226 0.738247 0.802817 -0.513359 -0.332788 0.720528 1.421342 -0.982992 -0.748532 0.687864
529 1834.4060117017 0.0000000000 1.0000000000 0.4930391977 35.0000000000 5.8130856786 0.9184187157 4.5660223382 -0.0270242276 3.8186936174 -0.0214213567 20.8485599927 -419.0293742668 27.3510005460 6.9207233983 1.162778 -0.244558 0.026779 1.265772 0.832692 -0.250433 0.482035 -0.034018 -0.916279 -0.546146 -0.397448 0.120000 -0.001869 -0.076451 -0.851039 0.060092 0.636698 -0.361018 -0.328445 0.317400 -1.759460 -0.390288 -0.978661 1.081558 -0.862410 -2.036473 -0.023624 -0.099929 -0.050856 -0.049822 -0.271676 0.495871 0.377935 -0.303441 -0.814908 0.930151 -0.038462 0.132121 -0.575324 0.447124
569 1484.0327133942 0.0000000000 1.0000000000 0.4595376132 37.0000000000 5.7860839255 0.9141042683 4.4517112777 -0.0063257287 3.7033174001 -0.0065026365 19.8177333001 -354.7376888554 26.6873436889 6.7963822200 0.621823 0.093100 0.899338 1.288103 0.700226 0.128973 0.646168 0.294141 -0.198903 -0.035805 -0.674457 -0.310741 -0.389113 -0.690936 -0.517396 0.521262 0.760328 -0.234225 -0.315833 0.694054 -0.956045 -0.000502 -0.811626 -0.005832 -0.928895 -0.639324 -0.089021 -0.280996 -0.085831 -0.468495 0.220242 0.293545 0.851245 -0.660986 -1.051924 0.001118 0.793497 -0.377936 -1.126513 0.455998
580 1193.3962470691 0.0000000000 1.0000000000 0.4451717783 38.0000000000 5.7746977721 0.9122813634 4.5736552800 -0.0662758945 3.6960640180 -0.0528543560 20.9183226204 -338.5465469775 26.7868773554 6.8188673796 0.049359 -0.176541 0.721406 0.757185 0.529145 -0.374381 0.546059 0.125768 -0.651054 -0.140408 -0.668416 -0.584352 -0.495904 -0.601348 -0.682079 0.440005 0.684836 -0.336156 0.001961 0.258232 -0.799150 -0.274466 -0.583997 -0.177409 -0.433367 -0.539574 0.149251 0.488018 0.303515 -0.099116 0.100705 -0.125826 0.233995 -0.938453 -0.547132 0.163629 0.869644 -0.532262 -1.202311 -0.009178
605 1141.0428828989 0.0000000000 1.0000000000 0.4221369535 40.0000000000 5.7502661027 0.9083699130 4.9372467460 -0.1328290813 4.0897643504 -0.1078661772 24.3764054305 -272.4571427643 25.5993580010 6.5135184421 0.665527 0.763391 0.314599 1.600715 0.739884 -0.356796 0.825691 -0.146415 -0.363807 -0.004948 -0.642269 -0.144634 -0.634467 -0.913016 -0.302221 -0.243248 0.490525 -0.467402 -0.132056 0.379320 -0.787280 -1.021167 -0.540973 0.444426 -0.575271 -1.049627 0.529866 0.255708 0.096854 -0.162557 -0.154062 0.301579 0.109415 -0.568641 -0.575040 0.163024 0.722016 -0.475534 -0.822044 -0.072775
612 1098.4126159377 0.0000000000 1.0000000000 0.4221369535 40.0000000000 5.7502661027 0.9083699130 4.9372467460 -0.1328290813 4.0897643504 -0.1078661772 24.3764054305 -272.4571427643 25.5993580010 6.5135184421 0.780244 0.463279 0.267565 1.081564 1.500465 -0.360947 -0.078837 -0.155392 -0.932791 0.621728 0.067155 0.412231 -0.269268 -0.830711 -0.473838 0.727046 0.347639 -0.741842 -0.248105 -0.302711 -1.448660 -0.819296 -0.536530 0.796245 -0.664687 -0.827819 0.091400 0.543147 0.355655 0.830413 -0.103944 -0.414493 0.568219 -0.397682 -0.162496 0.547447 0.523186 0.052254 -0.435301 0.592889
650 1074.4195475284 0.0000000000 1.0000000000 0.3938679092 43.0000000000 5.7124607439 0.9022853774 5.1716779817 -0.1407321975 4.3200932433 -0.1192709282 26.7462531469 -252.4912812262 26.6763092420 6.7509311718 0.274637 0.431525 -0.463746 0.940093 1.104145 -0.789077 -0.250007 -0.190685 -0.378877 0.323671 -0.881935 -0.737494 0.111558 -0.413473 -0.193800 -0.030278 0.211047 -1.239978 0.034350 -0.261726 -0.977261 -0.792492 -0.235573 0.736616 -0.953990 -0.723251 -0.047586 0.128241 -0.173825 0.982371 0.384032 -0.176768 0.507584 -0.396510 -0.809294 1.128167 0.395880 0.126202 -0.964288 0.926896
655 979.0709808840 0.0000000000 1.0000000000 0.3938679092 43.0000000000 5.7124607439 0.9022853774 5.1716779817 -0.1407321975 4.3200932433 -0.1192709282 26.7462531469 -252.4912812262 26.6763092420 6.7509311718 0.369482 -0.124343 -0.255048 1.381329 1.114269 -0.574258 0.496567 0.147237 -0.455868 0.159535 -0.138399 -0.075630 -0.205915 -0.252368 -0.664546 0.387986 0.344477 -1.133257 0.425706 0.610071 -0.164922 -1.217661 -0.636765 0.385187 -0.473650 -0.791479 -0.327407 0.929663 0.047840 0.180079 -0.003588 0.310985 0.116561 -0.125090 0.099569 0.549306 -0.299063 0.208376 -0.419925 1.020243
660 825.8208652557 0.0000000000 1.0000000000 0.3938679092 43.0000000000 5.7124607439 0.9022853774 5.1716779817 -0.1407321975 4.3200932433 -0.1192709282 26.7462531469 -252.4912812262 26.6763092420 6.7509311718 0.007238 0.695814 0.098226 0.963191 1.344612 -0.226702 0.469920 0.210549 -0.696745 0.215011 -0.330448 0.185670 -0.142029 -0.530484 -0.040295 0.229446 0.374785 -0.717764 -0.569563 0.079589 -0.147959 -0.802650 -1.139501 0.440281 -0.947649 -0.836552 -0.156237 0.776902 0.210741 -0.113801 0.752273 -0.117079 0.951363 -0.395685 -0.149159 0.157647 0.632847 0.054343 -0.442271 0.059125
684 692.6268612957 0.0000000000 1.0000000000 0.3722141345 45.0000000000 5.6867114766 0.8981375132 4.9596438734 -0.0748324743 4.2246262599 -0.0718903635 24.5980673514 -210.3382112629 26.6000975942 6.7538678298 1.183336 0.346776 0.258117 1.007547 0.627457 -0.374306 -0.135555 0.418118 -0.260103 0.623889 -0.355506 0.392372 -0.333803 -0.571642 -0.316861 -0.048114 0.333758 -0.652592 -0.089177 0.098367 -0.850587 -0.779192 -0.540206 0.481316 -1.021745 -1.142376 -0.055326 0.814385 0.462385 0.593369 0.792002 0.168903 0.904092 0.019009 -0.179364 0.394877 -0.461586 0.051393 -0.245438 0.374951
722 682.3949538316 0.0000000000 1.0000000000 0.3392960827 48.0000000000 5.6463885518 0.8916692321 4.5681362601 0.0594970251 3.9276705871 0.0337469020 20.8678688907 -163.4744933922 27.2809764762 6.9130320761 1.024906 0.862449 -0.243686 0.620555 1.089761 0.214005 -0.117080 0.144070 -0.103940 0.546674 -0.631874 0.085066 -0.841633 -0.413069 -0.085954 0.144892 0.124149 -0.622786 -0.784867 -0.111633 -0.550810 -0.839203 -0.656237 0.516308 -0.658353 -0.877535 0.333256 0.529543 0.219658 0.150778 0.049545 0.202599 1.033579 -0.028264 -0.607271 0.301362 -0.322916 -0.256335 -0.529746 0.111364
723 592.9383003564 0.0000000000 1.0000000000 0.3392960827 48.0000000000 5.6463885518 0.8916692321 4.5681362601 0.0594970251 3.9276705871 0.0337469020 20.8678688907 -163.4744933922 27.2809764762 6.9130320761 0.917489 0.658161 0.433673 0.745155 1.014657 -0.459109 0.042259 0.361471 0.025173 0.700951 -0.919166 -0.037310 -0.195817 -0.600200 -0.703453 0.084200 0.386718 -0.561007 -0.050765 0.457505 -0.236734 -0.426200 -0.648263 0.520964 -0.561704 -0.214621 -0.407331 0.245307 0.261249 0.753880 0.214738 0.823179 0.298444 0.007380 -0.402946 0.268656 -0.162589 0.238334 -0.553140 -0.062836
739 536.0902285519 0.0000000000 1.0000000000 0.3266471597 49.0000000000 5.6337933864 0.8896568162 4.2378166506 0.1079203418 3.5666952614 0.0738250655 17.9590899645 -96.6116692458 25.4227429524 6.4520424409 0.949540 0.398716 -0.226519 0.598095 0.965478 0.203465 -0.129849 0.366310 0.041914 0.388587 -0.886606 -0.470258 -0.314457 -0.101323 -0.325690 -0.062874 0.221995 -0.991959 -0.067543 0.684458 -0.282560 -0.832888 -0.358078 0.362868 -0.897719 -0.229405 -0.662189 0.569266 0.679954 0.281470 0.089386 0.435367 0.348613 0.242186 -0.341738 0.370540 0.064612 -0.242972 -0.548904 0.542492
842 529.8096930929 0.0000000000 1.0000000000 0.2701953444 56.0000000000 5.5429217697 0.8751519310 3.7172056546 0.0244032772 3.0984280717 0.0282249549 13.8176178788 12.1138332550 26.3203315370 6.7223139854 0.586000 0.149778 -0.051611 -0.149539 0.655573 -0.109110 0.057264 0.153185 -0.037738 0.285354 -1.058078 -0.334292 -0.064002 -0.510409 -0.132332 -0.277486 -0.013666 -0.877870 -0.008680 0.060044 -0.329284 -0.430182 -0.658484 0.723526 -0.804099 -0.499673 -0.070467 1.045924 0.632095 0.271158 -0.338897 0.040677 0.316928 -0.039230 -0.306781 0.242399 0.188972 0.261678 -0.032442 0.646882
857 522.9395961566 0.0000000000 1.0000000000 0.2595494052 57.0000000000 5.5288591110 0.8729076728 4.1189599941 -0.0787006647 3.3902600649 -0.0464888719 16.9658314332 32.1671070462 26.6051460184 6.7393195816 0.293577 0.266578 -0.153662 -0.261011 0.891288 -0.346410 -0.106324 0.250847 -0.043732 0.390473 -0.619535 0.147415 -0.091390 -0.158107 -0.499277 0.117920 0.179059 -0.571986 -0.036990 0.214726 -0.682738 0.010254 -0.817914 0.447073 -0.253070 -0.342506 0.021818 1.236281 0.753039 0.438245 0.118509 0.167673 0.304747 0.077996 -0.264252 0.174266 0.283089 0.143942 -0.055490 0.906350
