evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
146 728.9717654224 0.0000000000 1.0000000000 1.5740608022 9.0000000000 6.2011072392 0.9802377409 5.7464164675 0.1006527556 5.3182669225 0.0744969528 33.0213022176 -1125.1635281437 25.2855469642 6.3891249018 -1.470668 0.402017 0.626209 1.532470 -0.900674 -1.130239 0.800733 3.312440 1.325478 5.000000 -1.049598 -2.486967 1.084940 -3.427071 1.689173 -3.991723 0.168917 3.119559 -3.532430 3.743768 -0.717586 5.000000 -4.135254 2.810274 -4.178714 -3.205416 1.695352 -3.029017 1.443036 2.760777 0.589681 -3.199732 -2.294408 0.008134 -0.913601 -3.765832 -0.149064 2.632813 0.160566 -1.298113
214 592.8176174977 0.0000000000 1.0000000000 1.4605523875 14.0000000000 6.1390314669 0.9701932872 5.1525295198 -0.0014887506 4.8088483513 0.0079278354 26.5485604526 -1031.9829072442 23.7132738688 6.0326343097 -0.279521 2.581302 3.102139 0.820624 0.479292 3.023700 1.639196 4.902095 1.129236 3.434235 -2.312688 -4.188934 0.258050 -3.303255 0.299840 -2.401506 -0.472882 0.052268 -1.005803 2.512893 -1.683576 3.773115 -1.043559 4.134407 -3.280866 -3.901817 0.482467 -2.420779 3.179505 2.202808 -2.297863 -2.777892 -1.999355 1.315902 0.510623 -3.315212 -0.791623 4.046585 1.597846 -1.500530
290 556.4751366265 0.0000000000 1.0000000000 1.2607498485 19.0000000000 6.0709849695 0.9592795010 4.5664905390 0.0285028132 4.1930309097 0.0302482477 20.8528358425 -971.3422947724 25.3215351830 6.4613891172 -1.525458 3.921381 -0.968145 1.106915 -1.143398 1.488656 3.396146 3.122740 -2.216278 1.797354 -3.980612 -1.948754 -3.100804 -2.423925 -0.138597 -3.696452 1.754213 1.166957 -2.963945 0.411115 -1.207268 1.905777 -2.617700 3.578535 -1.589633 -2.012608 1.429609 -3.021059 1.711093 1.708909 -0.718611 -2.146834 -2.472668 0.386684 1.433505 -3.735172 -3.590498 2.909414 0.668458 -1.635365
318 532.9903176480 0.0000000000 1.0000000000 1.1720303989 21.0000000000 6.0396676198 0.9542692947 4.0855265059 -0.1588277452 3.5743956177 -0.1266083391 16.6915268302 -942.8332372766 26.1040906758 6.6186696571 -3.759389 4.892407 -0.558139 0.122664 -0.419655 1.270961 2.322762 1.660172 -0.390313 0.655473 -1.926141 -3.172954 -5.000000 -2.136550 -0.696934 -1.888759 0.987511 -0.219518 -3.154206 2.667849 -0.126408 1.203324 -2.107237 1.701758 -1.419238 -2.799807 1.485056 -2.305905 3.202294 2.995818 -0.725505 -0.832035 0.180791 1.200899 -0.048004 -3.098675 -1.010808 4.422861 2.555135 -2.001214
458 526.0470662017 0.0000000000 1.0000000000 0.8738576372 30.0000000000 5.9225169112 0.9355262875 4.9115163718 -0.0152821298 4.2339546713 -0.0352767632 24.1229930700 -747.3296724987 26.0344711993 6.6534852911 -4.967717 2.610655 -0.653282 2.506657 -1.089418 1.541391 2.626824 3.362147 -2.373279 -0.118074 -2.100752 -3.667656 -0.175500 -0.278326 -0.632885 -3.171112 -0.396743 0.716317 -3.244972 2.644681 -0.705699 2.690368 -3.570804 1.506096 -0.654817 -0.469971 0.926140 -2.968327 1.318447 4.507500 -0.329306 -2.079064 -1.020534 1.625067 2.963462 -3.429488 -2.344126 3.083515 1.417537 -3.348506
515 518.4640992764 0.0000000000 1.0000000000 0.8184988262 34.0000000000 5.8789600930 0.9285126208 5.6278238722 -0.0317842184 4.7384815512 -0.0472602022 31.6724015369 -688.5934151679 25.5473320237 6.5073974269 -3.926570 1.097123 -0.024982 2.973706 -3.086880 1.994126 0.957377 3.656706 0.223600 -1.059233 -1.690895 -4.346819 -0.170397 -1.038294 0.237292 -3.281847 -0.472867 1.112433 -3.291543 1.369536 -1.593938 3.969804 -2.332514 1.440251 -1.746013 -1.002344 1.142185 -2.112343 2.794261 2.754443 1.311629 -1.927719 -2.652569 1.310864 0.664481 -4.035891 -2.292306 4.005931 2.248721 -2.036023
530 452.9964517526 0.0000000000 1.0000000000 0.7997580288 35.0000000000 5.8705798999 0.9271506412 5.0369873474 -0.0290942734 4.2256128688 -0.0447110875 25.3712415377 -690.8287206830 26.2227780519 6.7426014360 -0.705596 1.265664 -0.350123 3.722338 -2.360556 1.972562 2.351265 3.355564 -0.654535 -0.806046 -2.168197 -3.559286 -0.263702 0.191930 -0.083260 -3.764564 -0.287369 0.982368 -4.325965 1.852271 0.414239 3.541517 -2.257584 0.611394 -2.147483 -1.441590 1.719805 -1.876299 1.697628 3.376094 0.574659 -1.627575 -2.405457 1.230013 1.923177 -3.860865 -1.128845 3.312598 1.184180 -1.801060
646 437.3462404755 0.0000000000 1.0000000000 0.7180779539 43.0000000000 5.7797361273 0.9124701066 5.9966720982 0.1149913964 5.2502171984 0.1077217057 35.9600762535 -600.4657157020 25.7833883614 6.5728639948 -1.095181 0.941098 2.159409 2.402925 -0.517184 0.831925 0.276988 1.092140 1.038961 0.973801 -3.499140 -4.637769 -0.179878 -2.185198 0.538676 -4.732249 -1.580818 2.699086 -3.596663 0.775509 1.197991 4.340056 -1.196039 2.022140 -2.078892 -2.363552 1.102131 -1.929534 1.991870 2.939877 -1.995226 -0.823135 -1.711869 0.981632 2.723127 -4.325265 -2.124114 3.511457 1.797494 -1.271547
716 419.5964625533 0.0000000000 1.0000000000 0.6863769156 47.0000000000 5.7364658938 0.9054850028 5.1664861935 -0.0311162827 4.3971721012 -0.0047068262 26.6925795878 -550.2169076011 25.1507603657 6.4231126748 -0.998206 1.490849 0.981143 2.262097 -0.511467 0.728767 0.530852 3.270599 0.661129 0.862529 -1.896559 -3.087614 1.433872 -1.513924 0.378990 -3.982906 -1.612558 1.455605 -2.933417 1.914427 0.957458 3.410196 -3.363658 3.028805 -2.104937 -2.396951 -1.263157 -2.454570 1.969941 3.235951 -0.202513 -1.126912 -0.828600 2.527031 1.328487 -3.926203 -0.603369 2.788284 1.571341 -2.062781
870 408.6553599214 0.0000000000 1.0000000000 0.6960426321 57.0000000000 5.6298191283 0.8881407806 6.2721954717 0.0144754711 5.5840157677 0.0149316786 39.3404360346 -535.9112135151 24.9035441168 6.3409510956 0.603517 1.295196 1.435263 2.700823 -0.496340 -0.346172 2.598400 3.147167 2.581308 -0.559030 -1.843853 -5.000000 0.451299 -2.413354 -0.275870 -2.094434 -1.054654 1.036607 -3.229042 1.406863 -2.832535 0.369905 -2.890935 2.547099 -2.623928 -1.444594 -0.635625 -2.768541 3.268870 4.269514 0.193125 -2.178125 -2.743052 0.256372 0.616408 -3.501971 -1.672064 4.188773 1.830198 -2.864116
1005 614.6539102733 0.0000000000 1.0000000000 0.6450077087 67.0000000000 5.5329046003 0.8722836096 4.9983766535 0.0868279467 4.2123423234 0.0802543998 24.9837691703 -499.2208857241 25.8904982917 6.6169899766 0.630239 0.693658 2.640438 5.000000 1.802113 -0.603676 0.804211 2.232208 3.048720 -0.476740 -1.564296 -5.000000 1.158943 -1.896206 -0.158754 -2.866916 -0.074868 1.386626 -3.484364 0.380503 -1.868532 2.750212 -3.926498 1.145474 -2.619464 -1.872349 -0.478466 -1.254876 3.111307 3.857446 1.666132 -0.534355 -3.070362 -0.646132 -0.191019 -3.444268 -2.693033 3.744919 1.639769 -2.491580
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 1814.6197339358 1.0000000000 1.0000000000 0.6450077087 67.0000000000 5.5329046003 0.8722836096 4.9983766535 0.0868279467 4.2123423234 0.0802543998 24.9837691703 -499.2208857241 25.8904982917 6.6169899766 3.248691 -1.223513 -1.056344 -2.145937 1.730815 -4.603077 3.489624 -1.522414 0.638078 -0.498741 2.924216 -4.120281 -0.644834 -0.768109 2.267539 -2.199783 -0.344856 -1.755717 0.084427 1.165630 -2.201238 2.289447 1.803181 1.004989 1.801712 -1.367456 -0.245780 -1.871539 -0.535776 1.060711 -1.383322 -0.793507 -1.374345 -1.690411 -1.342492 -0.025329 -2.234621 0.468831 3.319604 1.484088
3 1737.6658912727 1.0000000000 1.0000000000 0.6450077087 67.0000000000 5.5329046003 0.8722836096 4.9983766535 0.0868279467 4.2123423234 0.0802543998 24.9837691703 -499.2208857241 25.8904982917 6.6169899766 -0.444656 -0.401516 0.373123 0.820103 0.396599 0.238017 -1.341325 0.755128 0.243643 2.258968 2.397836 0.370313 -0.750570 -1.277461 0.846989 0.154680 -0.687707 0.087194 -1.240002 1.396064 -0.894257 2.449015 0.806983 1.187157 -2.189824 0.338765 1.481113 -1.907401 -0.532437 0.065229 -2.746235 0.630319 1.692321 -1.719032 0.701092 -2.624567 -0.077391 -3.231545 2.242835 0.817801
40 1651.4878196735 1.0000000000 1.0000000000 1.8148361165 2.0000000000 6.2939841401 0.9951226231 4.4194224499 -0.2832565826 3.8006553634 -0.2401466399 19.5312947907 -1239.0980047232 25.8451920509 6.5846702429 -0.596242 -2.034251 1.884538 -1.386060 -0.827328 0.000633 -2.888487 -3.063864 -0.486222 2.721179 0.851229 -4.232291 -3.307517 -1.271661 2.170779 -1.889264 0.611357 -4.653231 -3.361029 -2.516165 -2.287411 4.956137 -2.177111 2.696671 -4.484358 -1.450703 3.877651 0.870649 1.288935 -0.944354 -0.053089 -3.231167 -0.320557 3.896448 1.782882 -4.272950 -1.801634 -1.485691 0.861591 -1.610296
63 1552.3072472109 1.0000000000 1.0000000000 1.7668440802 4.0000000000 6.2687078923 0.9910617740 5.7292474369 -0.2857896214 5.1310445600 -0.2574007308 32.8242761930 -1178.3701827950 24.2269127597 6.1669442977 0.684997 -2.866302 -0.164377 -3.045304 1.633406 3.407094 1.592162 2.453328 -0.563605 -0.100740 1.562578 -4.582071 -2.458718 -1.608179 2.142896 -2.771427 -3.190247 -3.064953 -3.211488 -0.575674 -2.906844 1.613799 -1.511972 1.159934 -4.830884 -2.818808 1.388712 -2.694465 -1.073700 -3.473704 -1.362716 -0.865636 -1.002416 -1.600237 1.569805 -1.980834 -3.760606 -3.126895 2.054248 -3.084437
74 1536.9964164874 1.0000000000 1.0000000000 1.7668440802 4.0000000000 6.2687078923 0.9910617740 5.7292474369 -0.2857896214 5.1310445600 -0.2574007308 32.8242761930 -1178.3701827950 24.2269127597 6.1669442977 -0.327798 0.207474 -1.427087 -3.206926 0.646689 1.967789 1.254932 -1.383096 -1.109983 -0.403277 1.242465 -3.949651 -5.000000 -5.000000 3.371866 -3.963945 1.903623 -1.516190 -4.044179 4.245947 -1.312537 3.308081 -1.127797 0.649738 -5.000000 -1.916152 2.292940 -1.587420 -2.261684 -4.419476 0.365300 -3.408508 0.517373 2.207211 2.958425 -2.070336 -1.572594 -1.058617 0.275844 -2.073146
78 1528.2088593866 1.0000000000 1.0000000000 1.7491784979 5.0000000000 6.2564746908 0.9890897347 5.7436960104 -0.3629392669 5.2385393292 -0.3317369568 32.9900438603 -1163.3981107395 23.9376151496 6.1000679403 0.237418 0.271114 -0.570576 -3.558714 0.985428 3.575880 2.482831 0.612406 1.020114 1.873357 2.609088 -2.910764 -1.337521 -3.845439 4.305579 0.643662 1.992661 -3.355182 -2.671483 2.982744 1.382305 3.017969 0.338793 4.812192 -2.588485 -2.344384 0.443419 -3.453803 -2.244782 -4.176821 -0.080691 -1.656460 -0.725550 1.578408 -0.746244 -0.520303 -3.600189 2.730333 1.258759 -2.982840
100 1470.8929935092 1.0000000000 1.0000000000 1.7075223355 6.0000000000 6.2434514728 0.9869953594 4.9863253350 -0.1534191986 4.6112224034 -0.1621323501 24.8634403465 -1182.5756385509 25.3885463652 6.4943259468 -0.287344 -0.817987 -3.098406 -2.120838 0.727487 4.025652 1.138004 0.315346 0.075276 3.473082 1.856264 -2.227830 -0.773191 -2.900781 1.739170 -3.773751 -1.067710 -2.343633 -5.000000 2.380218 -0.846383 0.271299 -2.750811 3.639167 -3.849575 0.118126 4.040622 -0.052993 -0.904022 -4.997008 -1.408116 -0.794639 0.272197 0.832628 -0.516125 -3.411624 -0.988060 -0.454076 0.809681 -2.524808
105 1412.4412305825 1.0000000000 1.0000000000 1.7075223355 6.0000000000 6.2434514728 0.9869953594 4.9863253350 -0.1534191986 4.6112224034 -0.1621323501 24.8634403465 -1182.5756385509 25.3885463652 6.4943259468 -1.049074 -2.657806 -3.237056 -1.965028 2.366653 0.489609 0.830645 4.593705 1.451094 0.422763 4.307553 -1.706489 -3.548330 -2.666367 1.426637 -2.224831 1.036154 -2.371467 -2.544694 2.538364 -0.750441 4.196693 0.200082 2.510522 -3.408516 -0.413600 -1.623701 0.133623 -0.023108 -0.277703 0.148378 -5.000000 -1.927230 -0.923797 -0.391342 -2.839168 -1.288542 0.272358 -1.342548 -2.881824
112 1193.7397482475 1.0000000000 1.0000000000 1.6438118252 7.0000000000 6.2279727234 0.9845200338 4.2360380630 -0.0883890002 3.9958316941 -0.1074257256 17.9440184710 -1151.0541191880 25.1594776897 6.4243121514 0.407582 -0.094862 -3.305879 0.090561 5.000000 3.339251 1.728706 -0.109026 -0.591884 -2.231409 1.927432 -3.589294 -2.896143 -2.245586 2.759193 -3.723477 1.158024 -1.097951 -5.000000 3.145967 -0.729145 2.752904 0.128455 3.168590 -4.476915 -2.895487 0.482653 -1.278410 2.517998 -1.470014 -1.682161 -1.254988 -1.657300 0.912941 0.793584 -0.969351 -1.833836 0.942692 0.826914 -5.000000
141 1044.2903074739 1.0000000000 1.0000000000 1.5538825191 9.0000000000 6.2000759700 0.9800528134 4.7592500406 -0.0774405481 4.4152898902 -0.0976907637 22.6504609486 -1112.9129564309 25.1314525149 6.4145766985 -1.064086 -5.000000 -2.482206 -2.014632 1.154205 1.803598 -0.022998 2.402487 0.613359 -2.461668 0.185770 -1.129690 -2.754105 -2.313151 0.986554 -0.828719 3.272117 -1.224516 -1.640632 3.686279 -2.672988 4.289043 -2.412256 2.065213 -3.281984 -4.243958 1.195778 -0.258360 3.285149 2.120032 -0.475441 -3.672822 -2.130074 -0.119361 -0.569758 -2.207347 -1.114573 2.587866 0.030137 -3.657863
161 968.3323063717 1.0000000000 1.0000000000 1.5169378199 10.0000000000 6.1855487757 0.9777329034 4.9884763522 0.0087549786 4.5641466228 -0.0241915492 24.8848963166 -1100.3829242593 25.3125708288 6.4313965468 -0.350824 -4.247139 -1.774726 -1.221234 4.270125 4.133230 -0.843058 1.994139 3.728121 -0.091913 1.130126 -1.487012 -2.264267 -1.490309 0.168205 -0.646757 0.377057 -2.465649 -2.026819 1.921240 2.953461 3.005937 0.519138 0.241900 -1.160725 -1.964328 2.810655 -3.599424 0.451797 1.528127 -1.994939 -1.812969 -4.115190 2.083539 0.720282 -2.259479 -2.176024 3.163452 0.785815 -3.796802
174 880.5298379868 1.0000000000 1.0000000000 1.4886402429 11.0000000000 6.1722123399 0.9755979581 5.2704444923 0.0977612244 4.7658864465 0.0563842865 27.7775851463 -1103.4251459608 25.9372033590 6.5914554749 0.733491 -1.024835 -3.805064 -3.623378 2.220459 2.349932 2.353617 3.267047 -0.572002 1.390384 -1.170240 -1.305455 -2.377600 -0.029701 2.441593 -0.500145 2.473309 -2.411851 -1.603935 2.063551 -2.264373 4.612990 -1.241423 2.487737 -1.956893 -0.142521 0.501114 -2.076861 2.509377 -0.253643 -1.758653 -0.743535 -3.792769 1.823060 -0.980711 -3.040407 -1.309869 2.540264 0.399410 -0.458632
187 797.3439721773 1.0000000000 1.0000000000 1.4374763271 12.0000000000 6.1607058083 0.9737467326 4.4004804187 0.1442896979 3.9723276669 0.1042381830 19.3642279151 -1073.4500175266 25.5775863437 6.5408633254 0.399343 -2.900492 -2.278127 -0.999143 0.875560 4.940562 1.938119 1.738522 1.113899 0.776302 -1.406700 -1.418214 -3.261893 -2.718513 -1.168529 -3.697801 0.875705 -0.567488 -2.422301 2.547620 -1.027915 4.318019 -0.154345 5.000000 -2.901843 -2.861155 1.871877 -3.504681 2.119494 0.067063 -0.329579 -3.289804 -2.762227 0.714292 2.709774 -2.559819 -1.827809 3.633545 1.700597 -1.166724
202 744.0570579066 1.0000000000 1.0000000000 1.3904936406 13.0000000000 6.1446843604 0.9711876610 4.4944574342 0.0960378807 4.0514183976 0.0697811837 20.2001476278 -1069.2216932395 26.3986991059 6.6853811905 1.628496 0.274545 -1.562057 -0.787673 1.996959 4.142526 2.656154 5.000000 0.366933 0.674678 -1.737271 -2.551461 -2.177922 -2.180423 -3.114854 -3.510547 1.509598 0.953577 -2.864703 1.726625 -2.198684 1.697811 -0.338038 1.221966 -3.244759 0.051418 2.115501 -1.729874 2.881377 0.046945 -2.764827 -1.159865 -2.411266 1.529055 -0.509805 -4.084521 -3.564440 2.701123 2.808028 -2.157500
269 740.1177616907 1.0000000000 1.0000000000 1.2787674247 17.0000000000 6.0895255892 0.9623333353 4.7201709785 -0.0212356620 4.2983547931 -0.0155780954 22.2800140665 -958.6310491187 24.2589329565 6.1812121593 -2.074898 -3.422811 -4.237925 0.824986 1.795603 3.394024 3.218692 3.361565 0.908092 3.257463 -1.515271 -4.247554 -2.327111 -3.099644 -1.916643 -3.979629 2.685669 1.680079 -0.199152 -0.635929 -1.024120 3.971281 -2.458006 0.743245 -4.666950 -2.742435 0.375651 -3.728736 3.302784 0.185326 -0.557553 -2.190260 -2.305575 0.164626 0.703368 -2.950582 -2.104022 1.594018 2.672985 -2.030565
302 726.6783138228 1.0000000000 1.0000000000 1.1918985232 20.0000000000 6.0517903359 0.9562741659 5.0713573657 0.2044459391 4.7178901901 0.1666120681 25.7186655305 -933.1619640384 25.2110601403 6.4069829690 -2.534329 -0.239000 -0.666170 0.456579 3.720955 5.000000 1.034481 4.710505 -0.108591 1.370385 -0.404266 -2.984615 -3.548758 -3.432521 -2.508989 -4.768256 2.985683 0.626896 -2.243499 3.384920 -1.462739 3.607368 -2.247387 1.107334 -0.862176 -1.839976 1.473663 -4.345046 3.327824 2.777190 0.402858 -2.768650 -2.140678 -2.049061 0.647483 -4.083901 -1.720199 3.039520 1.436216 -2.840147
313 700.4201291722 1.0000000000 1.0000000000 1.1918985232 20.0000000000 6.0517903359 0.9562741659 5.0713573657 0.2044459391 4.7178901901 0.1666120681 25.7186655305 -933.1619640384 25.2110601403 6.4069829690 -1.233932 -0.724288 -1.534027 0.616945 0.788541 3.734464 1.674911 5.000000 -1.182766 2.206530 0.794679 -3.214780 -2.888591 -4.280606 -2.612087 -3.412321 2.857583 -2.213204 -1.141199 2.851778 -1.625851 3.492197 -0.578215 1.627593 -3.733988 -1.428278 1.563539 -2.234146 3.593889 2.483414 0.665386 -1.551925 -2.933690 -0.470400 0.428365 -1.580074 -1.937988 2.925421 1.186013 -4.323258
316 683.1793723469 1.0000000000 1.0000000000 1.1584511418 21.0000000000 6.0396769342 0.9543254930 4.7513302061 0.0814874382 4.3693095206 0.0726573876 22.5751387274 -939.8505753694 26.2701136638 6.6774930841 -0.853741 -0.886370 -2.567123 2.063766 2.498322 4.993163 -0.256107 3.483878 -0.867098 1.034637 -0.858475 -1.983620 -4.416262 -4.432236 -1.396513 -4.903703 1.887333 -1.268562 -2.871158 3.533944 -3.064665 4.393732 -1.000810 1.455090 -3.047049 -1.029285 2.284437 -3.432712 3.829132 3.347441 0.554032 -2.525251 -2.247956 0.278239 1.561677 -2.809304 -2.253806 2.739835 2.783331 -3.448328
327 680.0108510801 1.0000000000 1.0000000000 1.1584511418 21.0000000000 6.0396769342 0.9543254930 4.7513302061 0.0814874382 4.3693095206 0.0726573876 22.5751387274 -939.8505753694 26.2701136638 6.6774930841 -2.626188 2.155884 -1.371984 1.984762 3.869286 5.000000 0.915910 4.136035 -2.066973 1.430671 1.199343 -2.922541 -3.492068 -3.090736 -2.247492 -4.664386 1.684737 -0.642649 -1.791724 2.015434 -1.579079 4.418177 -2.192423 3.638279 -2.991500 -2.036150 1.978351 -3.440324 3.812630 2.888766 0.980183 -1.571347 -0.503360 -0.130355 1.250995 -2.026955 -1.283440 1.521104 1.909197 -4.507428
