evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
542 520489.4279808255 0.0000000000 1.0000000000 0.7684700043 36.0000000000 5.8728119092 0.9271860746 4.0288372928 0.0302383145 3.6943190138 0.0151088384 16.2315299316 -648.7096916276 25.5511710515 6.4991838317 1.939191 2.621269 1.473568 -0.582290 -1.305653 4.221317 -2.429793 -0.386857 -3.955600 2.854560 -3.042077 -1.636358 3.330623 0.756110 1.926958 4.956963 2.157208 0.525029 -0.113279 0.560202 -1.886084 -1.401576 -4.722736 -0.899880 -0.590050 -2.908481 1.281074 -1.659323 -1.368926 -3.578988 4.852244 3.154075 -3.414182 1.142474 -2.813273 -3.307567 -2.930946 -2.864520 0.743197 1.953965
594 396018.3552977653 0.0000000000 1.0000000000 0.7116085167 39.0000000000 5.8355344668 0.9211548189 4.9303988959 -0.0256679438 4.4503136547 -0.0246302339 24.3088332730 -611.7165349352 26.1432037767 6.6472291843 2.621599 2.047206 1.287828 0.783547 -1.206231 4.788795 -0.450559 -0.228280 -2.967879 2.121098 -2.352669 -1.584066 3.154643 1.406423 0.716602 4.721300 1.805620 1.139987 -0.534473 0.104753 -3.200550 -2.267902 -4.339965 0.100884 -0.540325 -4.107642 1.756648 -2.847755 -1.781915 -4.456573 3.769668 3.203545 -3.203075 2.147912 -4.213967 -1.873283 -4.140364 -2.872810 0.935591 1.378670
893 395574.2135209951 0.0000000000 1.0000000000 0.6770404617 59.0000000000 5.6145842157 0.8848587941 5.9436142852 0.0382078143 5.4532391143 0.0887965468 35.3265507711 -523.2833371213 25.1206509616 6.4002044956 2.330408 3.040648 -1.446850 3.793446 -1.979438 5.000000 0.182155 1.473477 -2.257647 2.165335 -3.159983 -3.093183 3.747461 2.233398 2.127255 3.698598 0.031486 3.009262 -2.431044 -0.714426 -2.071996 0.568457 -4.225159 1.433661 -0.580925 -1.590378 3.032308 0.277280 0.220698 -4.050390 3.637192 1.708890 -4.011392 2.829551 -4.351839 -3.098051 -4.412788 -3.032514 -0.529994 2.892798
951 297594.6571260659 0.0000000000 1.0000000000 0.6352843244 63.0000000000 5.5719104693 0.8778355944 5.4783230945 -0.1794120857 4.9639932051 -0.1113317605 30.0120239277 -477.4966039204 25.2014912197 6.3732920087 1.200130 2.700766 -2.169598 3.112732 -2.378046 4.066084 0.035107 0.990502 -1.790941 2.075220 -2.405488 -2.657545 3.142324 2.118100 3.199158 3.149333 -0.261679 3.269740 -1.952815 -0.489823 -1.230629 0.811565 -3.302378 0.860463 -0.156837 -1.001301 2.570468 -1.017104 -0.091657 -4.675127 2.984392 2.561756 -3.672938 3.409128 -4.260011 -3.493730 -4.665890 -2.643086 -0.985023 1.648004
1004 254517.8097008756 0.0000000000 1.0000000000 0.5907758740 66.0000000000 5.5374474705 0.8722286647 5.4816154600 -0.1024557841 4.8928821000 -0.0778572041 30.0481080516 -462.1623937899 26.5355915835 6.7825800746 1.913373 2.942039 -1.280450 3.496776 -2.179843 3.900604 -0.600897 1.935412 -1.468968 1.356614 -2.078558 -3.780928 3.317163 2.421779 2.726353 4.211911 -0.255382 3.199249 -0.582344 -0.437741 -1.599557 0.334113 -3.283801 0.470513 -0.921841 -1.629259 2.784439 0.562684 0.432828 -3.986117 2.995311 2.021750 -4.853628 2.831922 -3.901433 -3.068906 -4.782514 -2.966945 -0.176599 0.358088
1005 1508908.4784348905 0.0000000000 1.0000000000 0.5897192428 67.0000000000 5.5282250905 0.8707074876 6.1887448859 0.0161066353 5.3009666167 0.0022944358 38.3005632626 -427.4896045363 25.1974403974 6.3972046035 1.294974 4.071419 -1.545412 4.564457 -1.678101 4.394947 -1.182431 2.061941 -1.646360 1.928248 -2.365579 -3.187331 2.990060 2.304694 2.011751 3.639546 -0.245683 2.649195 -0.784920 0.693832 -2.037118 1.271310 -4.378307 0.635157 -0.531640 -1.562449 2.464708 -0.449394 -0.931767 -4.504925 3.171298 2.393150 -4.436695 3.327194 -3.197299 -3.296218 -5.000000 -3.606682 -0.728987 1.468682
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 76676555.2117448598 1.0000000000 1.0000000000 0.5897192428 67.0000000000 5.5282250905 0.8707074876 6.1887448859 0.0161066353 5.3009666167 0.0022944358 38.3005632626 -427.4896045363 25.1974403974 6.3972046035 3.248691 -1.223513 -1.056344 -2.145937 1.730815 -4.603077 3.489624 -1.522414 0.638078 -0.498741 2.924216 -4.120281 -0.644834 -0.768109 2.267539 -2.199783 -0.344856 -1.755717 0.084427 1.165630 -2.201238 2.289447 1.803181 1.004989 1.801712 -1.367456 -0.245780 -1.871539 -0.535776 1.060711 -1.383322 -0.793507 -1.374345 -1.690411 -1.342492 -0.025329 -2.234621 0.468831 3.319604 1.484088
2 22723494.0552865714 1.0000000000 1.0000000000 0.5897192428 67.0000000000 5.5282250905 0.8707074876 6.1887448859 0.0161066353 5.3009666167 0.0022944358 38.3005632626 -427.4896045363 25.1974403974 6.3972046035 -0.383671 -1.775258 -1.494317 3.384909 0.101616 -1.273991 0.381831 4.200510 0.240318 1.234406 0.600341 -0.704500 -2.285036 -0.698685 -0.417788 1.173246 1.677967 1.862204 0.571175 1.770282 -1.508796 2.505736 1.025860 -0.596186 0.977036 -0.151143 2.263259 3.039634 4.371151 -2.792993 -2.888228 -1.008932 0.320074 1.752338 0.631270 -4.044402 -0.612408 1.655949 0.460189 1.524022
6 19560714.2906510718 1.0000000000 1.0000000000 0.5897192428 67.0000000000 5.5282250905 0.8707074876 6.1887448859 0.0161066353 5.3009666167 0.0022944358 38.3005632626 -427.4896045363 25.1974403974 6.3972046035 -0.801756 1.648011 -1.124611 3.909756 -2.663903 -3.521377 -3.301443 -1.781111 -2.238231 3.912158 -0.652999 -2.685352 2.228766 -1.173048 -2.473707 1.751678 1.246724 -0.869913 2.815080 0.258203 3.233899 1.005482 3.117611 0.218805 -2.439489 4.898737 -1.091548 -0.397676 -1.400797 -0.406789 0.485339 0.403660 1.322041 3.584316 -0.240929 -2.466241 -2.364636 -1.331509 -3.348392 1.650060
12 12863226.0566312410 1.0000000000 1.0000000000 0.5897192428 67.0000000000 5.5282250905 0.8707074876 6.1887448859 0.0161066353 5.3009666167 0.0022944358 38.3005632626 -427.4896045363 25.1974403974 6.3972046035 0.902568 -3.368120 -2.320340 2.700214 -0.662566 0.773078 -1.702911 2.001763 -0.769664 2.916216 -1.064468 2.236267 1.348792 -1.444784 2.197993 -1.803269 -1.644934 1.443423 -1.250684 -1.187686 -0.687801 -2.000338 2.089989 1.217029 -0.138657 -0.216784 0.900311 3.530670 1.741940 -1.016914 1.554838 -0.237542 -0.397996 3.732943 -0.837876 -0.958370 -3.904211 -2.804658 0.902246 -1.389842
19 11388687.3308123350 1.0000000000 1.0000000000 1.9006090398 1.0000000000 6.3116757856 0.9979399941 3.5383186683 0.0550919411 3.0006276351 0.0467200431 12.5196989983 -1289.5183507838 26.6108228753 6.7753699076 -3.478581 0.186057 -3.327055 -0.128655 -0.167108 2.965082 -1.068047 2.084152 -0.264438 2.760690 -0.052623 1.898825 2.734331 -0.459352 -2.718057 -2.157494 -2.177362 -0.207170 3.302143 -0.575469 -2.253132 -4.022302 -1.488580 0.887379 -0.147720 3.304212 -2.909999 1.889083 0.966838 -2.376917 -0.499191 1.735686 4.204949 4.295614 -0.820390 -3.403802 -2.177752 -2.610540 -2.391702 -1.685591
21 7013967.5362826930 1.0000000000 1.0000000000 1.9006090398 1.0000000000 6.3116757856 0.9979399941 3.5383186683 0.0550919411 3.0006276351 0.0467200431 12.5196989983 -1289.5183507838 26.6108228753 6.7753699076 -3.574985 0.220180 -1.175262 0.403730 -0.649234 -1.633306 -3.464555 0.810884 -1.287908 1.468211 -1.712148 -1.676260 1.232418 -0.676610 -1.279964 -1.958622 0.019127 -3.701745 2.248421 -0.723032 -1.405498 0.797699 1.664365 -0.500291 1.815930 -0.666092 2.418916 2.761343 1.605109 -0.741668 0.561091 2.981278 0.570769 2.358812 0.096320 0.511144 -2.026028 -0.687431 1.211984 0.717140
45 5044635.2839773903 1.0000000000 1.0000000000 1.8283462934 2.0000000000 6.2982119148 0.9957974503 4.1963256333 0.0328653781 3.6256812667 0.0296419802 17.6091488207 -1236.8165917178 25.5868787908 6.5061318430 -0.390322 -0.013663 1.535191 0.556262 -0.043922 -0.714268 -3.983708 4.343356 -1.109318 2.890551 -3.331321 1.526201 2.472735 -3.537639 0.180337 -2.203329 1.670583 -2.783801 3.689668 -0.801272 -2.338375 0.718040 -1.456978 2.264688 2.113258 -0.176277 4.333020 5.000000 3.631067 -1.089446 0.611207 1.306664 0.120475 5.000000 -0.619491 -2.433721 -3.157436 -0.090085 2.717520 0.314882
54 4930567.3468750147 1.0000000000 1.0000000000 1.7920040889 3.0000000000 6.2842657040 0.9935592926 5.2032604474 0.0316262422 4.5884548539 0.0298213745 27.0739192839 -1250.0827141976 26.6395605327 6.7705539888 0.057445 -1.422791 -1.619388 0.230335 1.424567 1.719641 -2.322456 2.465335 0.248554 -1.223152 1.763522 0.670092 1.812749 -4.289889 -3.297568 -0.829612 -0.293255 -0.940760 1.455897 1.086998 -3.444645 -2.419968 0.692217 2.766137 0.674436 1.396786 1.376483 5.000000 1.717693 -1.471877 -2.261802 3.865044 -1.269147 3.321289 -2.262910 -4.759323 -4.073522 0.291062 0.624268 -1.787501
63 4460194.1930713821 1.0000000000 1.0000000000 1.7490468015 4.0000000000 6.2718250293 0.9915686713 4.9776606160 -0.0634759859 4.4518944360 -0.0496398913 24.7771052083 -1178.9220622066 24.4613586048 6.2568011387 2.504514 0.326445 -1.802118 0.787370 -0.253454 2.413808 -1.424080 5.000000 -0.181602 1.794230 0.078256 -1.391007 2.903944 -5.000000 -0.228149 0.496625 2.086829 -2.351904 2.402485 0.100766 -3.454418 -1.104186 -0.900737 -1.034160 0.522397 0.262030 -0.630310 4.626588 2.193215 -2.285945 -1.420610 1.197629 -2.019798 0.886732 -0.574468 -5.000000 -0.975268 -0.666034 -1.957455 0.034487
93 4351570.6211612895 1.0000000000 1.0000000000 1.6654827183 6.0000000000 6.2455911924 0.9873642439 4.9014784938 0.0682631705 4.4501040126 0.0551102826 24.0244914254 -1189.8331350512 26.2277731619 6.7142658589 0.466579 -2.177297 -2.679627 -0.854425 1.516801 5.000000 -0.023887 2.589830 -2.802533 2.872901 -0.535718 1.422702 3.851137 -4.260315 -0.874867 -0.730729 0.661424 0.290752 -0.421111 -1.283588 -5.000000 1.127781 -1.468487 0.688938 3.110671 -0.571632 1.272019 0.894483 1.114211 -0.937378 0.289518 -0.934040 -2.611769 1.529135 -1.794431 -0.360803 -0.726047 0.775246 3.778187 0.712792
105 3803931.7020652369 1.0000000000 1.0000000000 1.6654827183 6.0000000000 6.2455911924 0.9873642439 4.9014784938 0.0682631705 4.4501040126 0.0551102826 24.0244914254 -1189.8331350512 26.2277731619 6.7142658589 -0.596786 -1.507462 0.689618 1.276973 2.050989 3.849038 1.302208 0.943117 1.726626 3.393162 -0.005291 2.251467 3.984194 -5.000000 -1.311824 -1.781731 1.309235 0.871703 4.385595 1.085398 -4.132257 0.395928 2.059335 0.353475 0.641542 2.841933 0.009318 3.230519 -0.032428 0.239047 0.540856 4.026192 0.350191 1.322749 -2.224880 -2.068144 0.235054 -0.500800 1.379818 -0.718706
117 2942687.1670277393 1.0000000000 1.0000000000 1.6173667895 7.0000000000 6.2319091720 0.9851778416 4.7054125671 0.1549604617 4.2933421237 0.1300314390 22.1409074266 -1143.1201113833 25.1793816292 6.4373325255 0.810813 -0.383533 -2.074434 0.522519 2.344190 2.710857 -1.023455 1.049144 -0.579054 1.307181 -0.829306 1.289083 1.919929 -5.000000 0.603755 -0.558286 -0.694549 0.664992 0.771340 2.103581 -3.224852 0.294160 0.329089 4.648914 2.860663 3.436736 1.487515 0.495473 -2.533229 -0.475960 -0.368918 1.477569 -2.690554 2.003634 -0.193399 -3.013035 -1.337855 -1.661889 1.710478 1.153014
154 2747515.3231380288 1.0000000000 1.0000000000 1.4857631397 10.0000000000 6.1905367658 0.9785554452 4.7665590570 0.0589806950 4.4333250737 0.0631234223 22.7200852441 -1083.9716195419 25.1193843732 6.3757890182 0.116056 -3.747839 -0.480721 -0.765477 0.738008 3.665392 2.791087 0.114235 -1.899208 3.767819 0.197022 -0.658957 5.000000 -4.211071 1.746289 -0.448443 0.422895 2.821433 5.000000 1.737017 -3.911565 -4.664677 0.492688 1.445042 1.990260 1.807701 2.250084 1.031331 2.327904 -0.082602 0.421768 1.505494 -4.775520 -0.690639 -0.085706 -1.683877 -2.553569 -0.018264 2.574054 1.561445
