fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Elitist
1,1,11,0.0,0.5315394907010121,0.15700815171737487,0.3333333333333333,0.6025637876283491,0.1518701978077616,1.554570721329715e-08,5.459860380138626e-09,0.00016548039245443472,0.7961929491377191,0.9999999999999915,9.847600767262112e-13,0.7368421052631579,0.10714285714285714,0.5249999999999999,0.375,0.17241379310344826,0.36363636363636365,0.0,0.15914298718524592,0.15220403183118397,0.2036548046464191,0.0,0.16399753899229663,0.139739215977067,0.2231937822372092,0.7282497365279865,0.24669840302789678,0.3116192730095924,0.38138432627795865,0.732737730484964,0.2513326323438996,0.3283659252634321,0.4170285654413337,0.5334609170809546,0.040302267002518904,1.176193156852764e-07,0.07022471910112368,0.44999999999999996,0.9020755260310742,0.8151157200679298,0.9475646150899013,0.3261177208175093,0.5524903248815723,0.20965125579939425,0.23472845271357512,0.2677701232701839,0.4033224011744508,0.48045544250652744,0.30887140794273804,0.5515022463033763,0.6653188491504187,0.4711052541414158,0.4541284760783403,1.1548119134278323e-08,0.23782923236025655,9.786000666676247e-09,0.22137133583747726,4.9235692103877275e-09,0.2766491280862733,1e-12,1e-12,1e-12,1e-12,0.1332446717044312,1e-12
1,1,12,0.0,0.4993329088249102,0.10374357031147297,0.0,0.6622626670314443,0.15187020132512907,1.2913983929422994e-09,4.913819730954881e-09,0.0031119655588195826,0.8186195896923606,0.9999999999999971,1.038362638263574e-12,0.6842105263157895,0.2857142857142857,0.24374999999999997,0.53125,0.17241379310344826,0.5151515151515151,0.0,0.19023533526985067,0.1893251403071966,0.22642425450173048,0.0,0.19848475060335052,0.18430735277901955,0.2492853325596729,0.4769416332337926,0.230540631245675,0.2625907919970635,0.3214827131228764,0.524207309321191,0.24295288538920615,0.2999312833444304,0.37002065766273123,0.7192174669408842,0.02518891687657432,1.6323635067106362e-07,0.07022471910112368,0.8,0.912757567591322,0.9048007838980152,0.9787798493508661,0.18682017817639596,0.6030808726200629,0.31802844564905375,0.23311383665170693,0.22813036814280085,0.40683429983209196,0.3946920575586052,0.28290518338661297,0.4185535180935072,0.5036932832899204,0.5666806503276733,0.586734443107045,2.5171449590339197e-08,0.2976476062623983,1.3875269142633547e-08,0.366638371531502,7.062248426261989e-09,0.5289497429428005,1e-12,1e-12,1e-12,1e-12,0.1410350480959715,1e-12
1,1,13,0.0,0.40401790564495776,0.047185761162370145,0.0,0.43755420788896215,0.151870197905792,1.4383396428673309e-09,2.0100789473471112e-09,0.0012328234217956712,0.8420832030650574,0.9999999999999691,1.6427859735455744e-12,0.7368421052631579,0.25,0.2916666666666666,0.4375,0.3793103448275862,0.21212121212121213,0.0,0.2883812252713033,0.39270441199253575,0.33796403191498997,0.0,0.29684519838525875,0.3591809685991189,0.36554131147081903,0.6675536956120096,0.33688802815678076,0.490613951648948,0.4629542145489557,0.6766934139443919,0.3423089271096987,0.4797493714973472,0.5010835844398673,0.6754733415454628,0.03526448362720401,1.249861615175152e-07,0.0898876404494382,0.34999999999999987,0.8363571570735298,0.5961724398442603,0.6669026383181325,0.5328449211270216,0.4046487225639668,0.2963370851417577,0.4176833941449982,0.4600322776144603,0.2778540483391643,0.5627967047564004,0.2404105002562154,0.6062693607924229,0.5427778677099075,0.42433731097255434,0.4425106929120619,1.617793777509212e-08,0.27230492590065203,8.827954399499763e-09,0.2985217281613475,2.5953990635502885e-09,0.32375505877901833,1e-12,1e-12,1e-12,1e-12,0.5417665065411642,1e-12
1,1,14,0.0,0.35829655487009326,0.021890070127887497,0.0,0.3465140027110278,0.1518701981083266,2.9875858882144085e-10,2.203048482344573e-09,0.006804972649594936,0.6271263857903343,0.9999999999999551,6.182762550495163e-13,0.631578947368421,0.25,0.24999999999999994,0.5,0.4827586206896552,0.193939393939394,0.0,0.20037206866368878,0.2867024011277323,0.36592841516733926,0.0,0.20367822467533575,0.24862264853751276,0.41435497407676936,0.5772238282860105,0.25465173403140917,0.3797835299686133,0.46326632399876655,0.5783090389924244,0.25589816219397343,0.36935105275264374,0.5147884998015415,0.7319382080045229,0.020151133501259397,1.6798272182387752e-07,0.10112359550561806,0.5000000000000002,0.7793991686457733,0.6192332692825704,0.738913495969268,0.45752560782098756,0.3204269854487479,0.2806388166738072,0.3769030906224815,0.3984069104511656,0.33675344092073783,0.3513423955618378,0.32760138342543116,0.4351564000932687,0.38126681410053087,0.6959569024805234,0.7029469154329032,3.513292638824042e-08,0.3536420947431569,1.6711693387416428e-08,0.4518883319931065,2.7494262292601743e-09,0.3985067940770579,1e-12,1e-12,1e-12,1e-12,0.19059193102817604,1e-12
1,1,15,0.0,0.40436877775001445,0.03515999180833085,0.3333333333333333,0.7530674541135743,0.15187019596577306,2.982168496379521e-09,9.29279039306193e-09,0.002406716346315375,0.9207026860352951,0.9999999999999845,2.8725882078844273e-12,0.42105263157894735,0.2142857142857143,0.18749999999999997,0.25,0.24137931034482762,0.18181818181818182,0.0,0.22762171276209797,0.2496591995842496,0.3134759227737946,0.0,0.23060906171415768,0.2307993227593319,0.3541311730238401,0.8366119548280873,0.312477602201585,0.41883503581747644,0.48800027920883876,0.8112422998356417,0.31087284278816396,0.4163858513006305,0.5267452689474028,0.658378152686991,0.04785894206549127,2.111549447505208e-07,0.09831460674157311,0.30000000000000004,0.8993208602627762,0.8685114928626558,0.9647151901864719,0.2833796286352523,0.494318765525563,0.1295231681033553,0.2374355033240545,0.26314655034385304,0.507866113829602,0.333227953487139,0.4211896300669038,0.3795482484885804,0.8685982452836166,0.29401818897678744,0.305986195487701,1.8013918217110303e-08,0.2964953022572654,1.2635631174896979e-08,0.14858119670761138,5.658510488889382e-09,0.16533750468593267,1e-12,1e-12,1e-12,1e-12,0.09472272221866895,1e-12
1,1,16,0.0,0.6722638288931311,0.40136547371857656,0.6666666666666667,0.5821972689493725,0.1518701979258898,5.4353471415774354e-09,5.945770383721678e-09,0.0007878704644775853,0.8592461404705827,0.9999999999999893,4.4861277659938e-13,0.7894736842105263,0.14285714285714285,0.46874999999999994,0.3125,0.13793103448275862,0.36363636363636365,0.0,0.14778840435720325,0.1591338261430203,0.2660477254432589,0.0,0.1526144698936979,0.1568492096903788,0.2510220682787523,0.69220282062186,0.23173620518358903,0.3052157641814285,0.41597705635304655,0.7028744604997081,0.23743234583110057,0.3317056430480853,0.4268779067345965,0.7683905046964319,0.030226700251889102,2.233870666834526e-07,0.09269662921348318,0.6000000000000001,0.8944210630352396,0.796964544078361,0.9291922758280848,0.4326586729325604,0.6615004688688553,0.24627198330267186,0.25257502198416315,0.25946794660189587,0.414849995074872,0.36683489138028486,0.31600710608211374,0.41593864134508773,0.5518821513312686,0.6129545107337984,0.5672799687296547,2.3874578651762966e-08,0.3308116692511225,1.232262352171673e-08,0.31855622529412675,5.008225448691214e-09,0.30520354288075024,1e-12,1e-12,1e-12,1e-12,0.04643843940340475,1e-12
1,1,17,0.0,0.38859880888179843,0.05312607953043749,0.0,0.47635611814730927,0.15187020139566146,5.850685535267969e-09,4.089029184454763e-09,0.0004781461584881187,0.8173105788591729,0.999999999999959,4.892888953836371e-13,0.631578947368421,0.10714285714285714,0.4499999999999999,0.25,0.3448275862068966,0.1322314049586777,0.0,0.18408472888778127,0.17463139353489515,0.2190657452497295,0.0,0.1834984970379169,0.16952284342120488,0.18383246603604164,0.3657746294997204,0.20730947953409484,0.21308938182888326,0.2810520716148778,0.354682559607838,0.2014253618596833,0.23576680025404934,0.25817636287013146,0.7201626020095331,0.04534005037783369,1.9400140580967488e-07,0.07303370786516852,0.7000000000000002,0.7896619822664088,0.6709642315486399,0.8388928455786404,0.4451469406134079,0.36022848046445766,0.4646286138097737,0.49444680940954555,0.4939210677282295,0.4760223601388594,0.535350412471276,0.34752511285179033,0.5517367550885055,0.3968736322106228,0.4358273976795044,0.41994772025321403,2.800007866804696e-08,0.44472135825301007,2.4806775164436752e-08,0.4772690268515347,4.693010972609475e-09,0.6039113207436746,1e-12,1e-12,1e-12,1e-12,0.018802380107145855,1e-12
1,1,18,0.0,0.5231050419567269,0.19729481408959645,0.3333333333333333,0.7703481351443332,0.15187019716789915,1.5011606522711694e-08,8.170744125652577e-09,0.0003152919817880933,0.8328153687991464,0.999999999999994,4.27184692953803e-13,0.5263157894736842,0.14285714285714285,0.31249999999999994,0.21875,0.27586206896551724,0.1414141414141414,0.0,0.1678978440305573,0.20490699217658043,0.2529090625615508,0.0,0.16803553199939902,0.21256025273421758,0.22492566851838047,0.5408842153067739,0.2215653705197348,0.29663054444433756,0.3625375333367235,0.5233065963642849,0.21681148901825348,0.32412413879669094,0.35009973502425185,0.4135188296513117,0.04282115869017637,1.9400140580967488e-07,0.09831460674157311,0.19999999999999996,0.8140184504284587,0.73708137606158,0.895913509391906,0.36104263151005606,0.5452620309410132,0.30829943508836466,0.27981434469210953,0.29608577665883873,0.5217210045097909,0.41895387598394285,0.45572487509041326,0.4614835186930134,0.5691941561222171,0.43595270380143614,0.48361387854849147,2.7324280300607308e-08,0.24676353682898744,1.78855434373041e-08,0.25618106728373424,7.73569172964039e-09,0.4592544066415656,1e-12,1e-12,1e-12,1e-12,0.045704687984628324,1e-12
1,1,19,0.0,0.43990173193664295,0.06950178288159012,0.0,0.5196433170573636,0.15187019629262502,1.4595972102340774e-09,3.2891904857034645e-09,0.0018856336954347949,0.8529345224119742,0.999999999999972,7.829284350149108e-13,0.5789473684210527,0.07142857142857144,0.5156249999999999,0.34375,0.24137931034482762,0.25,0.0,0.20594091466432227,0.22916895315225294,0.23905825472232883,0.0,0.2113621230421368,0.22816482845847857,0.25726863118546195,0.7155060280279482,0.2797138339190005,0.36895105711469695,0.4030046545950957,0.7163061432089015,0.283281105476349,0.38920202160444045,0.4353970763113852,0.7705011791304739,0.030226700251889102,7.530157117683319e-08,0.08426966292134841,0.4,0.918255544729734,0.8112189989608711,0.9177595988203597,0.30840288684305134,0.5194952952639849,0.2460046445732763,0.3852491653713419,0.4196817620097515,0.3420266127358706,0.3651828959986324,0.26520210449012666,0.4191647148699905,0.6754626245047082,0.3281905727277531,0.3541078846760999,2.1406501112440094e-08,0.5480957344455711,9.573032723960376e-09,0.34932985609888345,3.549004263122272e-09,0.27114348262792554,1e-12,1e-12,1e-12,1e-12,0.5073432466212233,1e-12
1,2,0,0.0,0.40910246071268586,0.03642909788071071,0.3333333333333333,0.7729219890229398,0.15187038408293593,1.673069426091904e-08,6.029408168664901e-09,0.00017062956000064744,0.9140970649789029,0.9999999999999922,9.610692335005038e-13,0.5263157894736842,0.14285714285714285,0.31249999999999994,0.28125,0.3793103448275862,0.13636363636363635,0.0,0.19282280337527027,0.3025270201045268,0.3856030205684195,0.0,0.19428163291219958,0.2569521751511282,0.41060188642609097,0.1843490455780945,0.18744487033896834,0.2973878640860807,0.3932546655707511,0.20458023175085827,0.18725592451039214,0.2829980578515324,0.42983161655419905,0.5933131812219195,0.06045340050377841,3.288060706639015e-07,0.09831460674157311,0.4,0.7782255082365168,0.5511256313080035,0.7632008933970025,0.4932150877367259,0.6606397358978453,0.7184109509147479,0.7703703679132241,0.8216247060749597,0.6132578001383768,0.2546484619615924,0.5044930497227076,0.3531511637368796,0.15021848832164353,0.3783494477107211,0.3559638694523457,7.23919045851667e-08,0.8132814354936401,3.616668837077755e-08,0.7771906519993562,1.1546015903430486e-08,0.8171733724300438,1e-12,1e-12,1e-12,1e-12,0.6177499054152384,1e-12
1,2,1,0.0,0.4529601013078526,0.0702304671506658,0.0,0.839637259113004,0.1518703793340054,5.483055122093673e-09,7.285141353075373e-09,0.0009680298250568283,0.9538089299341592,0.9999999999999938,2.1108409167648156e-12,0.3157894736842105,0.10714285714285714,0.22499999999999995,0.0625,0.06896551724137931,0.12121212121212123,0.0,0.19798582180229404,0.21289809021947148,0.2779693767842886,0.0,0.2026387481125445,0.20673769605615605,0.28971259778013403,0.5894768266198633,0.2545372422246498,0.3183428963954215,0.39643054031201747,0.5987234742649123,0.2582705807304121,0.34022296158347415,0.42408334425399624,0.677552462924869,0.03526448362720401,2.4979317502155073e-07,0.08146067415730343,0.55,0.7342862218585275,0.6608686406504911,0.8520524901399062,0.38777673156221343,0.7146098198720323,0.44812514295307204,0.4771758879885093,0.49632799160552166,0.5265893984311424,0.4221264484815648,0.5111511120234068,0.46784084084866373,0.4214845184073823,0.4038377933775473,0.390671454915411,3.765107233220547e-08,0.36872461515701005,3.813401869081781e-08,0.4059962919185208,8.629236453884573e-09,0.40027784893781737,1e-12,1e-12,1e-12,1e-12,0.13771596941260003,1e-12
