fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
4,5.0,17.0,1,0.8137835393751356,0.6388643594830137,0.3333333333333333,0.4143135891928117,0.10030969443854634,3.284361765800205e-07,3.71961248287997e-07,0.00017477888849855693,0.7939826636277693,0.7533319279968627,0.0003513251949203182,0.6341463414634146,0.12272727272727274,0.3338165651879772,0.48444444444444446,0.10101010101010093,0.23377369327972425,0.24216847612336123,0.33075691911251626,0.3573205802989891,0.22489005007652108,0.24827387348754518,0.2532949655094995,0.37916117688066686,0.24179671929675356,0.31545997848399177,0.43011937096678515,0.45349366677601244,0.34812099767130256,0.33101583619303754,0.3285544585515362,0.470243001177898,0.3849710422826645,0.594294183979027,0.27040816326530626,1.7174197878151076e-06,0.19461077844311372,0.8214285714285713,0.816049668299597,0.7231518385500371,0.8690213036020836,0.470939619810583,0.8247472216034404,0.240154206263143,0.2401542066207529,0.1195420409768798,0.2160317494205932,0.1798480317730758,0.1034365073805254
4,5.0,18.0,1,0.7624614789155115,0.5051397021105353,0.6666666666666667,0.408761304077997,0.10030940946837205,1.2974885476877435e-06,4.680395964274996e-07,3.759632538033987e-05,0.6975649111630619,0.8358150673393341,0.0022521537421889594,0.7398373983739837,0.24090909090909085,0.20868736209463812,0.6311111111111112,0.3232323232323232,0.1139838862412096,0.1609800539414633,0.22386976239971054,0.4594234693483169,0.40136226708516254,0.16240837902487204,0.16569292687022247,0.47639710496030674,0.4128148072319448,0.26844385194668086,0.36390347861763467,0.5561106936903344,0.5159564486267998,0.27803262722789013,0.2738506465428375,0.5628903643473346,0.5368590296314337,0.692249239015539,0.29336734693877553,1.5492887956303001e-06,0.21556886227544908,0.4642857142857143,0.8991909600924692,0.8548201654477472,0.9267320778124929,0.21335660221581726,0.8900340420194393,0.3004597051470006,0.3043786316559626,0.1195420414787458,0.2160317494593847,0.1677867755285429,0.108143280526484
4,5.0,19.0,1,0.7715845541560438,0.5654870752469245,0.3333333333333333,0.14598734784519057,0.10030959699110725,3.8691155344553715e-09,7.106830268651637e-08,0.0032492793718434483,0.3947672202407594,0.48074958617592617,0.00018820897823566515,0.6666666666666669,0.20909090909090908,0.2162053661038875,0.5555555555555556,0.383838383838384,0.08261758144877974,0.19862961786199895,0.2937142758523675,0.4073340487380169,0.3660840781842072,0.1968241587475645,0.20080473148900055,0.4490588478706804,0.33716432459887163,0.30867297283100936,0.43394274026496343,0.5356682351488709,0.508810791782025,0.3113771564379138,0.30827802255593595,0.5527166496236976,0.4946156584633837,0.6073836178540233,0.25255102040816335,1.2927063292339333e-06,0.20059880239520955,0.4285714285714285,0.8414467575025537,0.6276054462981109,0.823211960366942,0.4482712037231085,0.8055612412138644,0.4331331297690004,0.3387911215508065,0.4523176856890845,0.2160317494205932,0.0954195238364618,0.2650022285533792
5,1.0,0.0,1,0.33512072719965746,0.01993495284981334,0.0,0.9999999999999961,0.10030948301936092,1.0920632196894874e-08,1.3387016769221347e-08,0.00019698844581642806,0.999999999999997,0.9999999999999958,9.165582664732475e-05,0.1138211382113822,0.10454545454545444,0.09280051189250257,0.1111111111111112,0.005050505050505,0.1629157746331784,0.20955353869851162,0.44408662731216814,0.5107526175515327,0.3997982861528453,0.2101072893340314,0.3323044266116718,0.44537492534875445,0.4182761848435465,0.25194439677178576,0.4979054865771615,0.5339678418767113,0.4350961022245092,0.26226944622832205,0.36720857993027994,0.47013414286932126,0.4669802601141701,0.5790576330811026,0.04591836734693873,3.955525054771188e-07,0.06886227544910173,0.2142857142857142,0.7974070379297473,0.5304606646283441,0.8220545699939371,0.5378854892721565,0.652679051348321,0.4070933447923495,0.0125845374002256,1e-12,9.7062977420555e-06,0.2738084064312857,1e-12
5,1.0,1.0,1,0.2935812249938117,0.00614414148276235,0.3333333333333333,1.0,0.10030948301936153,1.0920633531347625e-08,1.3387016949540396e-08,0.00019698842144443652,0.9999999999999998,0.9999999999999996,0.00040406770715729895,0.14634146341463414,0.0,0.5959215231468059,0.031111111111111197,0.050505050505050456,0.022400919012062027,0.036932886668523776,0.1580489953670755,0.13144057492982864,0.1048241666728017,0.03740778250298949,0.15437245292472435,0.1387938717084817,0.12420594087853082,0.06770088275960556,0.1900134539064252,0.1333191478151161,0.10931526531218017,0.08557383122447532,0.1881662941067188,0.13753505693567047,0.15497585426051153,0.4573739334363143,0.04591836734693873,2.696206631389458e-07,0.09580838323353297,0.1785714285714285,0.7135689972751704,0.39176154672314567,0.8171133105582723,0.7374573394901942,0.8057097129317533,0.1535825244302135,0.0095720521625153,1e-12,0.013180720401117,1e-12,1e-12
5,1.0,2.0,1,0.3348365498126018,0.019252337041298785,0.3333333333333333,0.999999999999996,0.10030948301936135,1.092063284624064e-08,1.3387017523640326e-08,0.00019698844479379275,0.9999999999999966,0.9999999999999962,7.903678492015306e-05,0.23577235772357705,0.14090909090909087,0.12247968467162437,0.14222222222222225,0.10606060606060609,0.06160715940041875,0.15805282192328535,0.19480873752466896,0.2770964824442391,0.3421581946332747,0.15666089585683532,0.1526567316337678,0.26598207233073023,0.3637154148155965,0.18307867166842623,0.2225451979744107,0.27386738934060406,0.3482574057943331,0.18989328528620886,0.1756282862065207,0.2512532288066023,0.38172261980463684,0.47013388676662626,0.048469387755102136,1.7606347458325498e-07,0.09580838323353297,0.2857142857142855,0.8094678076858239,0.5983318844913779,0.7805547581822,0.5188490456309653,0.7804356053444881,0.4621850394725054,0.0247201303498215,1e-12,0.0001745803437166,1e-12,1e-12
5,1.0,3.0,1,0.330644574915063,0.009254043106849009,0.3333333333333333,0.9999999999999963,0.10030948301936149,1.0920625986096072e-08,1.3387017573427268e-08,0.00019698858596260655,0.9999999999999978,0.9999999999999967,1.43138783350208e-05,0.3577235772357724,0.040909090909090916,0.4561322122354306,0.05333333333333333,0.010101010101010159,0.07634501244495498,0.12305539245001276,0.16661533239566167,0.21411736969192458,0.17560979445937785,0.1257186216201608,0.12826115563375184,0.1804950365786081,0.18534740240421504,0.1866640055059186,0.24559392088337667,0.2765976487130085,0.2442700761054769,0.20475517315300673,0.19819354402899525,0.24518060181564838,0.2794326903419593,0.6358450738524091,0.04591836734693873,3.848689933090486e-07,0.1017964071856287,0.4642857142857143,0.7250490485069543,0.729780221009876,0.8544898425366451,0.3460612298210554,0.7829107418181225,0.4233968921747062,0.0393586489642306,1e-12,4.53944268965756e-06,1e-12,1e-12
5,1.0,4.0,1,0.3749566054992043,0.05664052877854467,0.3333333333333333,0.9999999999999978,0.10030948301936192,1.092063517981961e-08,1.3387017529175987e-08,0.00019698839713845932,0.9999999999999982,0.9999999999999989,4.9851918690763485e-05,0.2682926829268293,0.08181818181818182,0.21914564608098963,0.05333333333333333,0.09090909090909093,0.022872733240338058,0.055136465315412796,0.24496347554330453,0.4754494559345497,0.4581558445632792,0.055283553973535036,0.2551859162480543,0.46485241151139944,0.462885387914219,0.13764512938235768,0.32994343575349183,0.5246021294924763,0.5163478984118921,0.1484921241699806,0.31080879720059706,0.5120988274260679,0.5326508795593967,0.5486350899910659,0.05357142857142849,4.062360176451891e-07,0.08682634730538916,0.3571428571428571,0.7517014498819086,0.6297040556284825,0.8365610604465267,0.413436197652205,0.6303607079388801,0.1883352207752719,0.1494203256882856,1e-12,9.7062977420555e-06,1e-12,1e-12
5,1.0,5.0,1,0.3256348121966361,0.015085074001355142,0.0,0.9999999999999989,0.10030948301936171,1.0920633958359213e-08,1.3387016411359026e-08,0.00019698840395960182,0.9999999999999994,0.9999999999999993,0.00013808131697459988,0.0975609756097561,0.1545454545454545,0.0564221513482169,0.12888888888888891,0.22222222222222232,0.0243580743293552,0.3268329706117191,0.2883766986666778,0.3137790847450211,0.259802663526039,0.3312277781317291,0.24536084974071593,0.2833209590016354,0.22917310271471697,0.3632138340733289,0.34899024306285276,0.35174621614352924,0.3055005021129882,0.3764250200178735,0.29148505645001677,0.32112831680754467,0.29766957366058855,0.6213595154427562,0.048469387755102136,3.4525208523338377e-07,0.09281437125748503,0.2142857142857142,0.8026613356131471,0.4000873333012698,0.718219083972791,0.7747733761961266,0.770563358899241,0.0406700646800909,0.0013021877969386,1e-12,9.7062977420555e-06,1e-12,1e-12
5,1.0,6.0,1,0.3611468884553297,0.026152626308154563,0.0,0.9999999999999941,0.10030948301936136,1.0920630640884787e-08,1.3387016880098593e-08,0.00019698847945490836,0.9999999999999963,0.9999999999999944,7.271510134127243e-05,0.3739837398373983,0.1227272727272726,0.20673537345036336,0.10222222222222226,0.03535353535353532,0.09156333412170152,0.3357647975217816,0.3391813237967404,0.40867624743309316,0.25596328194605045,0.33603454682175155,0.2503839656506424,0.38383266822728956,0.22597742302395013,0.3737862735693742,0.4034513127967021,0.44849096934037985,0.31125183214687835,0.38142554615474,0.29727121654887745,0.42058261880584585,0.29782607491270274,0.7314052074832802,0.04336734693877557,2.411185535820192e-07,0.10479041916167661,0.4285714285714285,0.5956364652815007,0.5127292276902566,0.7040992899273154,0.6142573211306028,0.6375400991589545,0.6005723785394859,0.0440164005823876,1e-12,0.2361640175791107,1e-12,1e-12
5,1.0,7.0,1,0.33382052082564634,0.024002128357789677,0.0,0.9999999999999943,0.10030948301936177,1.0920630251221628e-08,1.3387017237675465e-08,0.00019698849323987474,0.9999999999999942,0.999999999999996,0.0002739081524179867,0.19512195121951217,0.11818181818181811,0.12358654682516673,0.11555555555555559,0.08585858585858593,0.058608292381985644,0.11475402889937299,0.3219325241980079,0.4534605726146733,0.30272498268588843,0.11267468069723816,0.2713136471632836,0.4149773191128063,0.2803084711655482,0.15192433367829422,0.3673156233083423,0.46719674181762566,0.3240373946462954,0.15465668728298054,0.3000191137853263,0.4203927524117243,0.3073778025843298,0.5194226415044076,0.04336734693877557,3.2690031434830744e-07,0.10778443113772455,0.1428571428571428,0.7203585200395928,0.6931737955914219,0.7619035162853721,0.3511508025194266,0.5502220380157667,0.3688546311841919,0.2134478182017693,1e-12,0.0384359144163161,0.0172506738369506,1e-12
5,1.0,8.0,1,0.34270147665830597,0.02361864603788915,0.0,0.9999999999999978,0.10030948301936168,1.0920629853780104e-08,1.338701706307876e-08,0.00019698849853351733,0.9999999999999978,0.9999999999999973,0.0013898742345532956,0.048780487804878064,0.1227272727272726,0.04788388377834594,0.15999999999999998,0.09595959595959593,0.07615520212323475,0.16653280106647925,0.18497214834308065,0.2369653415125444,0.24044403477901766,0.16610410816474408,0.13850671433399409,0.21750739876476066,0.23872402208704097,0.20424604675612684,0.23122468944140862,0.25705396038882355,0.26551228171367636,0.2132199214480776,0.17724419441509381,0.22707015519252627,0.2778110121384654,0.687459396204259,0.048469387755102136,4.52362107834323e-07,0.10479041916167661,0.2857142857142855,0.7012444106445295,0.6406798255185482,0.8652968045857689,0.4619083481496499,0.710806353651269,0.2928551461531831,0.0262189023201181,1e-12,9.7062977420555e-06,1e-12,1e-12
5,1.0,9.0,1,0.31731759496543943,0.016380744376893523,0.3333333333333333,0.9999999999999969,0.10030948301936134,1.092062984936353e-08,1.338701701936177e-08,0.00019698849791326223,0.9999999999999966,0.9999999999999962,0.0004427373012792628,0.13821138211382122,0.06363636363636355,0.16126413453174837,0.14666666666666664,0.18686868686868685,0.036173879037481496,0.5078824923708084,0.4969153033183266,0.5037388077407187,0.5375347955427847,0.5147560115293213,0.5251664396039151,0.41732682583970715,0.5269408475308175,0.530726221657465,0.5478842210238888,0.5222729756288162,0.565449541988041,0.5423716317005735,0.546773927138249,0.44028238290375526,0.5701555306092085,0.6494409321906451,0.05357142857142849,3.4525208523338377e-07,0.10479041916167661,0.2142857142857142,0.4376217133122309,0.4548752886976568,0.313484555653995,0.5429662922432499,0.7321845343063988,0.0380146027154521,0.0056853734542869,1e-12,4.53944268965756e-06,1e-12,1e-12
5,1.0,10.0,1,0.3060035785683771,0.011372828846648576,0.3333333333333333,0.9999999999999969,0.10030948301936159,1.0920630823922955e-08,1.3387016940808767e-08,0.0001969884766967652,0.999999999999997,0.9999999999999973,4.8366880921615104e-05,0.16260162601626024,0.14090909090909087,0.09060205464960469,0.07555555555555561,0.055555555555555455,0.051967943984026696,0.07393780817891146,0.1255738234241704,0.22612516800170196,0.06655947200191531,0.07293048185164085,0.07440542827044286,0.2333386933768023,0.03779515753825402,0.11045672432836368,0.16440904700468373,0.2386597578050056,0.08163347581409008,0.11578490745777636,0.1063340137359659,0.22977263061618902,0.06016489254806656,0.7102795456553606,0.048469387755102136,2.9287403119618936e-07,0.09580838323353297,0.4642857142857143,0.563604640757573,0.4523338569496911,0.7913985488788374,0.6853434588989396,0.8337091282249802,0.0795660741136523,0.0043188268786854,1e-12,1.6339044131040971e-06,1e-12,1e-12
5,1.0,11.0,1,0.3703348653601424,0.03171039041861221,0.0,0.9999999999999963,0.100309483019361,1.0920631107583917e-08,1.3387017069785193e-08,0.00019698847298953284,0.999999999999997,0.9999999999999962,5.1739636042862246e-05,0.4065040650406505,0.06818181818181804,0.35877894213643713,0.12000000000000001,0.06565656565656564,0.07466973004020677,0.05774589684991894,0.13320858517182207,0.29493094137683185,0.322148897411885,0.059202184445510876,0.12320037991770273,0.3814193020162724,0.32293669228185423,0.12257683500136268,0.20673742336170847,0.34270634084600327,0.3735370598588379,0.1431972741230873,0.18992733936712963,0.4268461271445223,0.39810335747902875,0.5833566101572221,0.05357142857142849,2.849930205013897e-07,0.12275449101796405,0.3214285714285714,0.8816913603230907,0.6580922619221132,0.8479527857093602,0.5953584994665488,0.7338174072155645,0.2682032006035854,0.0133169187550096,1e-12,9.7062977420555e-06,1e-12,1e-12
5,1.0,12.0,1,0.3567935207914681,0.030526998447643623,0.0,0.999999999999998,0.10030948301936143,1.0920630498346483e-08,1.3387016930920359e-08,0.00019698848319736829,0.9999999999999978,0.999999999999998,2.5222607349478117e-05,0.23577235772357732,0.14545454545454536,0.11884451633578005,0.12444444444444454,0.08080808080808079,0.06660628286130871,0.3031461165895319,0.28124823932992893,0.4642479460055259,0.42554903285476686,0.3081097879001505,0.19615031904801628,0.5363810787844498,0.45434005613231093,0.3202153995612985,0.29740250040689237,0.44971980112406335,0.4183046185705172,0.3375554200838744,0.21398860919001395,0.5366576090984811,0.46968148801332593,0.5662160035888182,0.05357142857142849,2.214813101669563e-07,0.06886227544910173,0.3928571428571429,0.5926612058228238,0.5398871301463672,0.6186367888538947,0.46553116107816944,0.7468900476597184,0.2724572578533731,0.0494248116598031,1e-12,0.0001745803437166,1e-12,1e-12
5,1.0,13.0,1,0.32994590815946917,0.017201380585447623,0.0,0.9999999999999957,0.1003094830193623,1.0920631338760466e-08,1.3387017567610807e-08,0.00019698847635177437,0.9999999999999976,0.9999999999999962,0.0001627133555502202,0.2764227642276422,0.09545454545454546,0.19791029069080682,0.18666666666666665,0.24747474747474746,0.03538780556664298,0.0409799890432878,0.3108289626155648,0.4164977716984347,0.3480506699251985,0.04195319495258231,0.34866370802324126,0.41789706322208425,0.2893035315545546,0.1207769928645846,0.38636322653326255,0.46803416800786535,0.41212430741410244,0.14014936421980756,0.39195915950615196,0.4717598375625046,0.3818826404994337,0.5662160035888182,0.048469387755102136,3.747137103918689e-07,0.09281437125748503,0.4642857142857143,0.7181581552024612,0.5987737723528377,0.8339069678081431,0.44647992122684105,0.8380225786328768,0.2308495537194725,0.0193740565472929,1e-12,4.53944268965756e-06,1e-12,1e-12
5,1.0,14.0,1,0.34096848224120646,0.022243768100535213,0.0,0.9999999999999982,0.10030948301936145,1.0920631218343793e-08,1.338701698920768e-08,0.00019698846941358522,0.9999999999999989,0.9999999999999989,1.3416697634500436e-05,0.19512195121951217,0.09545454545454546,0.14937233551324594,0.16888888888888892,0.11111111111111109,0.07152857553130386,0.0,0.0,0.0762258405611604,0.05491530566051789,0.0,0.0,0.09436052259643268,0.058795961012303555,0.03387630295159094,0.028984766407101015,0.08150715312055301,0.06199512652310979,0.04556074618928646,0.03382935817561672,0.08509474941214856,0.08251568329805092,0.6119720532602682,0.05102040816326532,3.1817811595337333e-07,0.12275449101796405,0.18907563025210072,0.6931172543850332,0.6078945102835194,0.9045839952537141,0.49169666739116297,0.7336439395727792,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,1.0,15.0,1,0.3730223388881514,0.047271923273320554,0.0,0.999999999999995,0.1003094830193612,1.0920633857670762e-08,1.3387016731798814e-08,0.0001969884112284406,0.9999999999999966,0.9999999999999967,3.6452600957529775e-05,0.33333333333333315,0.018181818181818132,0.652710930704552,0.22222222222222224,0.16666666666666674,0.06725618797002524,0.0903064174726908,0.28532922171127456,0.3826254389548073,0.3008560031225369,0.09157905640628367,0.26223374804974664,0.3342861881141555,0.27654015862301323,0.16123039619532215,0.36046630607733915,0.434703744793587,0.36561923266343194,0.17651441980546012,0.31527546867634115,0.3890740612404126,0.363044956993286,0.5937877595157868,0.05102040816326532,4.52362107834323e-07,0.1017964071856287,0.2857142857142855,0.6500280833036625,0.5197690743394361,0.7868159091142389,0.5103127429933163,0.6520918921194105,0.6917121733116334,0.1686787702342484,1e-12,0.1403821929295426,1e-12,1e-12
5,1.0,16.0,1,0.335954702556568,0.035130572138808686,0.6666666666666667,0.999999999999996,0.10030948301936078,1.092062955822144e-08,1.3387016772582425e-08,0.00019698849985867644,0.9999999999999963,0.9999999999999962,0.000116144081923355,0.24390243902439027,0.12272727272727274,0.14319477758155638,0.04888888888888894,0.025252525252525318,0.05322611525942943,0.08652122155090332,0.2574188423967902,0.37091166673869375,0.28645800420948264,0.08481076034103195,0.2145984112714909,0.3155664254785538,0.241973834038602,0.13389686778026,0.31070001744434783,0.39610375960300925,0.32002829374544534,0.1360380134494018,0.25012164784199076,0.32714870541761676,0.28082775691158657,0.60827331792544,0.05102040816326532,2.7711200980658994e-07,0.11077844311377247,0.1785714285714285,0.7279010725053316,0.6875532727079392,0.8534019565958361,0.2735301809095067,0.6468412777676332,0.655081458250976,0.0617221389681131,1e-12,0.0817866014747993,1e-12,1e-12
5,1.0,17.0,1,0.3078181076053493,0.016412045032003893,0.0,0.9999999999999938,0.10030948301936181,1.0920631198975562e-08,1.3387017163772773e-08,0.00019698847264741358,0.9999999999999944,0.9999999999999944,0.000497570700104903,0.1869918699186993,0.17272727272727267,0.08263264714409976,0.1511111111111112,0.3030303030303031,0.01957003364240584,0.24172316876046088,0.2591391543250578,0.4396293957128409,0.3797431340202775,0.2383390015091218,0.19419254035267072,0.3656279401007703,0.4104834764044924,0.27722234206701535,0.3078754619843502,0.4580414019037688,0.40688437313265924,0.28017933933059846,0.22877407601142158,0.37563325884171317,0.44584018739579195,0.5726620976878667,0.05102040816326532,2.849930205013897e-07,0.125748502994012,0.3214285714285714,0.85355596418992,0.5823241874399767,0.7587141040655226,0.5486602641009755,0.5801482478012594,0.4638936858107553,0.018311867515546,1e-12,0.2413982420386851,1e-12,1e-12
5,1.0,18.0,1,0.3408892054364657,0.02157910601080638,0.0,0.9999999999999998,0.10030948301936177,1.0920634575699384e-08,1.3387016969116495e-08,0.0001969884003950799,1.0,1.0,0.00014579614657471757,0.2845528455284554,0.18181818181818177,0.11254679995461825,0.05333333333333333,0.010101010101010159,0.07634501244495498,0.2994817352390483,0.4508284217271515,0.48640836429863377,0.40052531542380443,0.2975644116712566,0.3404558619039673,0.4587650706527996,0.3734065611681657,0.3303738201105991,0.4989164984531724,0.5002279794089883,0.42323857359692657,0.3361274518585973,0.3695757466678211,0.47037901192740045,0.407294798965735,0.6144322438784531,0.05102040816326532,2.0924918821071304e-07,0.1017964071856287,0.4285714285714285,0.6332227324011039,0.38447786456980015,0.6657163762058834,0.6492356652279654,0.7052619754371101,0.2580436492730125,0.0767466940316227,1e-12,9.7062977420555e-06,1e-12,1e-12
5,1.0,19.0,1,0.3183451300450686,0.012878408852723948,0.0,0.9999999999999982,0.10030948301936053,1.0920637909792759e-08,1.3387016210954928e-08,0.00019698831985525363,0.9999999999999983,0.9999999999999978,0.0011053812962052345,0.24390243902439027,0.0727272727272727,0.22262052241756508,0.1244444444444444,0.1717171717171717,0.032309017805858695,0.1507426950734565,0.16967998728946976,0.3486558425191352,0.29452401338130807,0.1517252295127173,0.1547937212905028,0.2844694478890631,0.3181787874272662,0.20325207474099688,0.2366223636805856,0.38767701825675654,0.3421309888369065,0.21554184398105503,0.20933050656302038,0.3222162612160589,0.3812384340122938,0.5441468466259887,0.04336734693877557,1.3083043874960774e-07,0.09281437125748503,0.2142857142857142,0.7658348659192475,0.563527972629279,0.765118473895367,0.5295580097585906,0.5715688212483924,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
5,2.0,0.0,1,0.3421694415982706,0.02158770489392605,0.0,0.9999999999999982,0.10030985789471636,1.0920632028779274e-08,1.3387016871254001e-08,0.0001969884509146337,0.9999999999999986,0.9999999999999984,8.998966224674846e-05,0.4715447154471544,0.11818181818181811,0.26282980574079445,0.05777777777777786,0.14646464646464658,0.013254981663942036,0.3068467645902002,0.29079902633531607,0.3389809884489321,0.37474067156149937,0.304451908772127,0.22750943245917568,0.3381969608861346,0.33106574761319346,0.3301423297780831,0.3206207762127187,0.33293353882832816,0.3783804230112684,0.3356394427258673,0.2489885646328632,0.32503129801019237,0.343936207776348,0.5961826809214277,0.04591836734693873,1.7606347458325498e-07,0.11377245508982041,0.2857142857142855,0.8041355123109939,0.6315337713340012,0.8183105591627126,0.4032533401404264,0.6998454901147668,0.3409572137373204,1e-12,1e-12,4.53944268965756e-06,1.00610119492051e-05,1e-12
5,2.0,1.0,1,0.29478112498778086,0.006980949375288811,0.0,0.999999999999995,0.10030985789471612,1.092063179198418e-08,1.3387017302902949e-08,0.00019698846277593635,0.9999999999999958,0.9999999999999956,7.517749313460515e-05,0.0975609756097561,0.1090909090909091,0.0804484391611095,0.05333333333333333,0.060606060606060635,0.03381024489582789,0.18728323382825762,0.25107264742394164,0.4725582142611686,0.3538930554862778,0.1885833684251326,0.19239727938310622,0.38331590144586347,0.33338082016870224,0.23960242088434858,0.31923337706241395,0.5075894393692335,0.4035645201114884,0.25145141192659626,0.24640621965353304,0.42213603258485877,0.40036665363482293,0.5662160035888173,0.048469387755102136,3.094559175584393e-07,0.09880239520958088,0.1785714285714285,0.6017462540358913,0.48708149588479355,0.6545603865857744,0.5662800444931315,0.7162335582674602,0.6071370531307825,1e-12,1e-12,9.7062977420555e-06,1e-12,1e-12
5,2.0,2.0,1,0.33911567651110036,0.019979318002530565,0.0,0.9999999999999971,0.10030985789471607,1.0920628555066828e-08,1.338701701912388e-08,0.00019698852439088886,0.9999999999999979,0.9999999999999987,0.00016432701839561408,0.19512195121951217,0.09090909090909083,0.15571960657492698,0.14222222222222225,0.08080808080808079,0.07676843547033091,0.23594527959282177,0.2396714262992382,0.3718789152205455,0.33251939809727427,0.23680717003028517,0.16505137799831054,0.34943290559418766,0.300625816017622,0.24810570397378628,0.24824130157846758,0.3469351829581767,0.31278297136706806,0.26053067867700475,0.17559074075804681,0.3226946191920804,0.2959481290127888,0.5402849402215375,0.04591836734693873,3.4525208523338377e-07,0.09580838323353297,0.3928571428571429,0.8812072221421694,0.6540224059669457,0.8816534414463525,0.46962978898105284,0.6478899251485333,0.0243309240838042,1e-12,1e-12,9.7062977420555e-06,1e-12,1e-12
5,2.0,3.0,1,0.3378542418837823,0.012857211294246853,0.3333333333333333,1.0,0.10030985789471522,1.0920631674805204e-08,1.338701686944842e-08,0.00019698845812763993,0.9999999999999994,0.9999999999999996,0.00011112277042775947,0.24390243902439027,0.41363636363636364,0.03838554728249337,0.08,0.060606060606060635,0.0518249699754582,0.21038725500642116,0.2642614185340285,0.3023944429378957,0.24696812026735104,0.21774204783767723,0.22214566406955835,0.30590814022639873,0.28618126258243787,0.25582591311114594,0.32516360589194104,0.3404438917580517,0.2925614619899721,0.27902467422135974,0.27487490976310136,0.3517106755064632,0.36021019437657964,0.6260897772684271,0.04591836734693873,3.094559175584393e-07,0.10778443113772455,0.3032345013477088,0.7585159957953254,0.4874973844857853,0.8463724121624824,0.9166253872486607,0.7990964919532406,0.0645521089144062,1e-12,1e-12,1.6339044131040971e-06,1e-12,1e-12
5,2.0,4.0,1,0.3433272075805725,0.03569168549207467,0.0,0.9999999999999982,0.10030985789471655,1.092063126761727e-08,1.338701705438971e-08,0.0001969884694649758,0.9999999999999978,0.9999999999999984,0.0001062065410313207,0.1869918699186993,0.09545454545454546,0.14451853999548986,0.02666666666666666,0.055555555555555455,0.017368233910451027,0.13912651476031154,0.19548486480696764,0.2051318996053117,0.2539610509158061,0.14204689216055336,0.1449196491967726,0.1934329652846839,0.2158049680493222,0.18615581869832726,0.25281117769030725,0.24088768556686302,0.29258222934001143,0.20494133500699324,0.1983857513954907,0.23046915930563538,0.28157090818382513,0.49349157813712785,0.05102040816326532,3.2690031434830744e-07,0.1287425149700599,0.1785714285714285,0.8097321089569911,0.5112510847346874,0.8040086713632436,0.6145186897476671,0.6868117949499198,0.1596312884339267,1e-12,1e-12,4.53944268965756e-06,1e-12,1e-12
5,2.0,5.0,1,0.3271747007473554,0.023738386323870767,0.3333333333333333,0.9999999999999974,0.10030985789471596,1.0920633067497777e-08,1.3387017434149199e-08,0.00019698843881216718,0.9999999999999976,0.999999999999998,7.955714207952829e-05,0.31707317073170727,0.14090909090909087,0.1578992735849796,0.02666666666666666,0.08585858585858593,0.009679409449656434,0.002935987349596187,0.19753387808734948,0.2522967710814191,0.39071948363222386,0.0030355360287079836,0.23554550044903516,0.2494287856879598,0.44752119051449063,0.06699718370191515,0.2623509752298046,0.29573796151518006,0.4330381408030441,0.09204201517694482,0.2876462122077846,0.3001750703173104,0.5099773615866512,0.8958972139529633,0.048469387755102136,4.062360176451891e-07,0.1377245508982036,0.2499999999999999,0.7585599255384037,0.5136537205246494,0.7989178028585285,0.6202220640997347,0.8301149167189944,0.1591523381276435,1e-12,1e-12,4.53944268965756e-06,1e-12,1e-12
5,2.0,6.0,1,0.3284434300166809,0.026999260102650115,0.0,0.999999999999995,0.10030985789471639,1.0920629593945175e-08,1.3387017037498775e-08,0.00019698850343397413,0.999999999999996,0.9999999999999953,2.6190269258109388e-05,0.17073170731707318,0.08181818181818182,0.15361940659128248,0.1511111111111112,0.025252525252525318,0.15450890292935093,0.2248563159624952,0.2991919168437639,0.5609786803982152,0.4393861147850444,0.22554511642179634,0.23010654195058058,0.5299482881781504,0.45636859772816446,0.2657114186620314,0.3544438462554092,0.5815802397052497,0.47300088176692595,0.2760675363891666,0.27182174036819895,0.553534002113296,0.5031084272764212,0.5053047999748512,0.04591836734693873,2.4788741855537746e-07,0.11077844311377247,0.1428571428571428,0.7993756081226571,0.5637334613347691,0.6639196249253462,0.5684005983748162,0.6015111583348187,0.1495802034220533,1e-12,1e-12,4.53944268965756e-06,1e-12,1e-12
