fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,optimal_budget
1,1,11,1,0.3173287863601911,0.1175939541851258,0.33333333333333337,0.44415853342598016,0.017489220664804486,1.1463226390442814e-08,4.049427269122862e-09,1.94601996603718e-06,0.7239514271124976,1.0,2.456395547037471e-20,0.38888888888888895,0.0390625,0.436212814645309,0.031344934124586776,0.06124904571250609,0.08739560113794158,0.15678774733558523,0.031671566972691585,0.06689047398234772,0.09596539321952925,0.1832666016869972,0.49777703365662457,0.5602624076694885,0.5945502850448507,0.6065276045853334,0.5319053627071955,0.5831600199372288,0.6371989738182176,0.7017012817005259,0.45041571406827385,0.018469656992084346,4.0863978292309766e-07,0.04807692307692306,0.41331603977518394,0.8666110928097992,0.8938060933841752,0.9835107756921605,0.12927597371200272,0.6946782814227921,0.9999999999999999,0.17142857142857187,0.03954802259887007,0.288135593220339,0.6610169491525422,0.16831683168316838,0.12000000000000005,0.1503806365207337,0.15015770204575696,0.17467280194847323,0.15688085786242487,0.16497241369917273,0.14969497151285874,0.15575002501949078,0.1653800411697943,0.16044051864719922,0.15265123146016887,0.1498464267986908,0.15406456425022538,0.165350963117356,0.15529725735251232,0.1433221892820995,0.14988524306517514,0.1449149472123297,True
1,1,12,1,0.3082890141263276,0.10171565639160232,0.33333333333333337,0.4514538619149701,0.017489224266551674,4.320090418968123e-09,7.980875754478534e-09,2.9238576351875334e-05,0.776836133235786,1.0,2.456395547037471e-20,0.2936507936507938,0.046875,0.299771167048055,0.036104257163996345,0.08837526388107839,0.10691433520270041,0.17216293020025175,0.03857112327677513,0.09288944793955006,0.11572309022330032,0.18640227598507828,0.4582544148133131,0.5261668533186081,0.5529950852942564,0.5594161729213933,0.48847907126818346,0.544951584565936,0.5918457914085021,0.645201089109481,0.4054328076340532,0.02374670184696566,3.01529755639057e-07,0.04487179487179483,0.42607003891050577,0.9093431065279676,0.8726266024708882,0.988265463095705,0.19294470182538026,0.743720767217336,0.9999999999999999,0.22857142857142904,0.10734463276836159,0.13559322033898305,0.7457627118644063,0.17821782178217827,0.12457142857142858,0.18774070075160215,0.18864548789891872,0.20831500198057568,0.19429259528309395,0.1942785782154815,0.20624795238577645,0.18514024810535834,0.19377656639757537,0.19856720172835118,0.18320301086309,0.17480280281868074,0.1895258195802426,0.19086741091464737,0.18666484734937114,0.18715398441625616,0.19016205607622746,0.17177941015370465,True
1,1,13,1,0.18837196896741784,0.033683784627803234,0.16666666666666666,0.6384736745642228,0.01748922029205909,3.1621121649128714e-09,6.676034773659006e-09,3.435714957600716e-05,0.8380997107914132,1.0,5.082197683525802e-21,0.261904761904762,0.046875,0.2723112128146454,0.040175489346824016,0.05734270608070729,0.07967087883377341,0.12314758686436533,0.04013841845716184,0.05450668225615789,0.08123950084117845,0.129224677796996,0.47818228609286634,0.5321718151840034,0.5622806386799131,0.559857237305008,0.49531859475580403,0.5356754853479571,0.584731705133035,0.6299953647923312,0.6229608104631015,0.029023746701846848,2.184069832426524e-07,0.04487179487179483,0.41331603977518394,0.8124073662867737,0.8327562189895006,0.9775037911933734,0.1214556409094012,0.6910989636531999,0.9999999999999999,0.17142857142857187,0.11864406779661017,0.11016949152542373,0.5084745762711864,0.19801980198019786,0.08243478260869569,0.20109140431182837,0.19770084964286908,0.20577888870475303,0.2111294076123868,0.20737398196694581,0.21440640408626463,0.210745874013651,0.19530365277920206,0.2320806532113908,0.2012551201950499,0.21117617018169768,0.21330039620981775,0.20349737197548257,0.19543493541119636,0.20584984542025608,0.19928450975117726,0.19465083709268127,True
1,1,14,1,0.1716679542984912,0.02466159426777384,0.0,0.596355099003848,0.01748921873393917,7.32470806576959e-09,6.9306464389123585e-09,1.2737102615521092e-05,0.7192021911325092,1.0,6.776263578034403e-20,0.19841269841269854,0.0546875,0.19061784897025175,0.05135595204493469,0.05943441629045845,0.07689446518347964,0.12416257878814305,0.05307203328895742,0.05695797925081005,0.07695404977902771,0.13104051044415926,0.4696136292246727,0.5171544638219208,0.5434622568954015,0.5409014271542524,0.49423127000803413,0.5291258151089777,0.5746297324074361,0.6213528639506453,0.645242855939312,0.015831134564643703,2.4127068827239505e-07,0.04487179487179483,0.5408560311284049,0.7952679015878208,0.820276101370879,0.9596105062892027,0.1292845606913805,0.6867676717156145,0.9999999999999999,0.20000000000000046,0.09604519774011301,0.14322033898305087,0.6101694915254235,0.20792079207920797,0.09000000000000002,0.20119012540764436,0.18499312740093002,0.20712948937055875,0.2312577660049673,0.21494870878837963,0.22110223630073408,0.22065207866024467,0.2157656311631642,0.22782557680311416,0.21489341040107757,0.20627200314992106,0.2231884311448665,0.19537705085795684,0.20229495685505172,0.2252444121855307,0.20207746889378544,0.23150613044141446,True
1,1,15,1,0.2329297911935661,0.051208656954798135,0.16666666666666666,0.7648816304491173,0.017489222658733754,2.2377310868707675e-09,8.431931026685672e-09,6.447254923088052e-05,0.9155280751405559,1.0,0.0,0.21428571428571436,0.05468749999999985,0.20297482837528613,0.05670712112215299,0.07355822103294699,0.10005490337086931,0.14314274077845657,0.06938123131580042,0.07654570555880655,0.10329164499301231,0.15896307801608303,0.4658714800339525,0.516309796726401,0.5464254412527649,0.5413483056129907,0.5051207951542547,0.5412176002842621,0.5900066669930523,0.6377123137494318,0.5122126922915022,0.04485488126649065,6.47918689706815e-07,0.05128205128205131,0.3112840466926069,0.8970313416964055,0.8759701099520272,0.9855883826470105,0.18664763783846106,0.7462153574275783,0.9999999999999999,0.20000000000000046,0.11864406779661017,0.11652542372881357,0.6440677966101693,0.09900990099009904,0.19384615384615392,0.3188779432141373,0.35577400344087673,0.3462556289288702,0.3443997553548192,0.3115716093563182,0.37291087831938974,0.3440503202604849,0.32721766488024095,0.33364710431633293,0.3272593098572224,0.3056093189235788,0.31583929014415335,0.3255474746706264,0.33231742739233455,0.33333535548045157,0.3450708026322513,0.32995453709668393,True
1,1,16,1,0.39644290393780185,0.2087674493613468,0.33333333333333337,0.6586392781717701,0.017489221778178743,1.7845378945100832e-09,7.2037634404467995e-09,6.982102869807341e-05,0.810484375896307,1.0,6.776263578034403e-21,0.2936507936507938,0.078125,0.19204365428621722,0.0653082193432713,0.0935459484159239,0.10922172737903019,0.14435988600516259,0.07750668005804506,0.11810319586394809,0.13931657494435032,0.1911488202353712,0.5355641903255458,0.5992692582545367,0.6325771962964376,0.6339574922514102,0.5820292746364045,0.6356609702782482,0.6912339092978742,0.7491286194901617,0.3746808386432865,0.029023746701846848,3.01529755639057e-07,0.019230769230769253,0.4770860354517942,0.8830109615162831,0.8805834888196986,0.9875678590984324,0.20640456924494588,0.7817852136269876,0.9999999999999999,0.20000000000000046,0.09039548022598871,0.15165031222123107,0.6271186440677964,0.20792079207920797,0.092,0.16303010491918477,0.16461173452619288,0.16681937632562804,0.1691594854207378,0.15603305734440734,0.1570666567597918,0.17146602534053693,0.1705770737978298,0.18650845397300075,0.16696660743764233,0.15936005676559822,0.18618303416989715,0.17427053433498163,0.14224107561302393,0.16289508633624197,0.1640017848505699,0.16721822093785704,True
1,1,17,1,0.1954626162945314,0.03649314160933713,0.33333333333333337,0.6611486123543852,0.01748922572906546,1.2505987327291336e-08,7.220468868218151e-09,5.8940358464549e-06,0.7764088796787724,1.0,1.4399560103323106e-20,0.3730158730158731,0.0703125,0.2637299771167049,0.032792064057978,0.05496012366962137,0.07162727390317171,0.11274096138815248,0.03207863325313314,0.05833713888878225,0.07677150483011987,0.12384674897455047,0.4318231769200146,0.4828612296177862,0.505360144049024,0.49565004334820006,0.4725994284538642,0.5167305452838516,0.560157138386373,0.6020917894839131,0.6129099767466086,0.034300791556728175,2.184069832426524e-07,0.022435897435897356,0.5663640293990487,0.8363506420851023,0.8164696901111337,0.9753268595384404,0.19507848081385504,0.6853024864538375,0.9999999999999999,0.17142857142857187,0.1016949152542373,0.12832929782082325,0.576271186440678,0.17821782178217827,0.10171428571428576,0.3213440644510052,0.29764562501150504,0.32881237819133524,0.3208804017178761,0.3235485912894809,0.3184860917818244,0.3551221147945391,0.33878235204035384,0.3494371777227312,0.3561694679220311,0.328597902689487,0.34191180580376096,0.346432208959462,0.35083671592536747,0.3401517544151454,0.3440426020836929,0.3524847208229981,True
1,1,18,1,0.257715199028728,0.08752015376445454,0.33333333333333337,0.7116154409901658,0.01748922450941366,8.612451996122419e-09,7.3575593309207365e-09,1.1000108219643258e-05,0.7974983903170606,1.0,1.1858461261560205e-20,0.22222222222222232,0.03124999999999984,0.3203661327231122,0.05734523497016785,0.10081301807358321,0.13784482601823267,0.20871922949746424,0.07323792311475344,0.10407522804772276,0.13643350609319216,0.2268666562808628,0.40806060258079685,0.46510776258161174,0.4957449370488687,0.5000338147907627,0.4520812037616558,0.49381291379644204,0.5394970470171251,0.5960001468265598,0.7544257770686036,0.034300791556728175,5.787160215994972e-07,0.06730769230769232,0.5408560311284049,0.8507960453543868,0.868466893646787,0.9804886270019822,0.1322949349654694,0.6683960327957144,0.9999999999999999,0.17142857142857187,0.07344632768361582,0.17372881355932204,0.559322033898305,0.15841584158415847,0.11242105263157898,0.48902056189914067,0.46468620672157773,0.4948184013814686,0.4821300948463567,0.5017887652619555,0.4912896053803251,0.5196965890187388,0.5399283409889027,0.4881485644865718,0.4613789524232565,0.4672187594890554,0.5162904871819641,0.5006756518046372,0.4606219518104615,0.48529229216917824,0.4644500323800221,0.47887148127851636,True
1,1,19,1,0.24547128719517466,0.06130135254954386,0.33333333333333337,0.5572483348660717,0.017489218355189785,2.8907060931539544e-10,5.916249064465856e-09,0.00037643384537214036,0.8185535584925763,1.0,1.2112571145736495e-19,0.3253968253968255,0.015625,0.6292906178489703,0.031138039490518202,0.043121128775116806,0.05974712859085964,0.08531311163417066,0.036132196858329774,0.04830617332656283,0.06852204881735101,0.10261797744513895,0.5130497392996313,0.5705924345561217,0.6025402457792888,0.597953294354604,0.5525826337181206,0.5977383000133318,0.6509225929979418,0.7013007837256187,0.3499281782835926,0.015831134564643703,8.710809978026302e-08,0.0,0.27302204928664076,0.8625163307273209,0.8633122917531515,0.9812347546474282,0.1683573698643861,0.6959950141924686,0.9999999999999999,0.17142857142857187,0.15254237288135591,0.08474576271186443,0.5423728813559322,0.14851485148514854,0.11733333333333337,0.19701557822401217,0.16570710073959233,0.20145901012767858,0.19765898570175244,0.18379874089531464,0.17172564563489984,0.18527168305439262,0.19090260104154674,0.22732811105146222,0.19365078620602963,0.21343905997334114,0.18990363149798156,0.21006661496995374,0.18840453557636833,0.21057800095038728,0.2123206312211528,0.2151731860040436,True
1,2,0,1,0.23551061916965188,0.05263981016341411,0.16666666666666666,0.8206800127812499,0.01748951236874147,1.3168106712071321e-08,6.413517038453293e-09,4.268012121223283e-06,0.9299180397354087,1.0,2.286988957586611e-20,0.3174603174603174,0.0546875,0.2832951945080091,0.03497588574508629,0.04588820425996551,0.06185015734198614,0.10545277760098212,0.04003973315596923,0.047999462120890214,0.07117323393908094,0.1273692367143791,0.38628276640450676,0.42490279871022,0.441300899767602,0.42629021194696004,0.45798579315726595,0.4919212610862376,0.5353643343201875,0.5786648205704371,0.33378865364913946,0.03957783641160946,4.210786301548359e-07,0.06410256410256408,0.27302204928664076,0.764205025582418,0.7543562931518308,0.9607472661717912,0.18369637728126975,0.7868546196613219,0.9999999999999999,0.17142857142857187,0.06214689265536712,0.20096852300242135,0.5932203389830505,0.14851485148514854,0.12533333333333335,0.5559596619098053,0.5613012217929133,0.5651505239766068,0.5467360732215366,0.5497661394892432,0.5449072975700443,0.5549694053447856,0.5672751969798084,0.5901824612980294,0.5656789301180475,0.5818229574450553,0.5736793085615732,0.6056416205365903,0.5384341706741427,0.5945258859007277,0.5801184165888116,0.5489307730913966,True
