fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,optimal_budget
1,1,10,1,0.4180930239778251,0.06715809045137822,0.0,0.3745180266637557,0.09681002903009192,4.850284825879208e-09,5.072709612655299e-09,2.885713231253312e-05,0.6408929319455234,1.0,8.131516293641283e-20,0.43243243243243246,0.32352941176470584,0.12922705314009658,0.0,0.3175205062406813,0.3157842382774238,0.25601866178040894,0.0,0.2652597908844915,0.33263576472330586,0.2611603471741306,0.6992219651016414,0.4014768777799145,0.4363917516492323,0.39406556775579454,0.6799985476395454,0.30645373521749186,0.4470677322257192,0.43112222421858254,0.6309815886632506,0.03526448362720401,6.34627741402782e-08,0.0934844192634561,0.28,0.8760614870969717,0.8360107150219025,0.9444617714396191,0.20237748021397794,0.5669864075058736,0.27278050943465965,0.3225842804079132,0.3288101883517454,0.3206672971842726,0.33710588594382385,0.3138754738996666,0.3179638168602048,0.3272901400049992,0.32259489941889374,0.33431021261776955,0.30833210410100653,0.3149590703672433,0.36364106090458853,0.3697346780734739,0.34376814880005846,0.3501922809477788,0.3716373948455257,0.33713222117550834,0.3242076340297339,0.3142798540557584,True
1,1,11,1,0.5114494962432815,0.15685030747491377,0.3333333333333333,0.5064863898640167,0.09681003085185472,1.1396935262320891e-08,4.7065227519780656e-09,8.932377869231929e-06,0.7652061445839677,1.0,8.131516293641283e-20,0.40540540540540543,0.3529411764705882,0.11036789297658865,0.0,0.21179107689269874,0.2267748854207504,0.18381601003830922,0.0,0.16147584888355487,0.20043300039381845,0.22745628627917924,0.666005346657919,0.3142130371532997,0.361249834998857,0.325709881665106,0.6616240055047646,0.22602895208292068,0.34489082820212275,0.3999221668213157,0.5724017592562334,0.0151133501259446,8.469014002356934e-08,0.0793201133144476,0.47999999999999987,0.9027914896487857,0.8431648081276593,0.945219592431052,0.1863488084076007,0.5944265774998525,0.21472373985872079,0.2741543803456326,0.2668841591474202,0.2554989530311136,0.27137779890911096,0.25488468054979474,0.2692261803245655,0.26929334095069973,0.2508310578830283,0.2481367048286564,0.26738058781758683,0.247999620186322,0.26255416417877675,0.26590348362734095,0.24856834373800013,0.23151140318636668,0.24158291491127287,0.24681515899970907,0.20788702855095315,0.2541087696259762,True
1,1,12,1,0.48447059040043083,0.11028374887650244,0.6666666666666667,0.5910522090574666,0.09681003458889754,1.9404002541996427e-10,4.676671082959748e-09,0.000748822744512362,0.8148153188338271,1.0,4.743384504624082e-20,0.5405405405405406,0.2058823529411763,0.25181159420289856,0.0,0.24177782861776032,0.2965511377670785,0.2691524468897107,0.0,0.211704854391011,0.3085350581846863,0.2982090018691226,0.47863619005900615,0.28968872517508054,0.36745077569910495,0.33333928723497996,0.5226143734739328,0.23936833034552696,0.3899104803552685,0.4089545631466573,0.6862820665240636,0.02518891687657432,1.6604745054051237e-07,0.08215297450424933,0.5600000000000002,0.936882604811868,0.8871259357862429,0.9670107371718215,0.13130030846682028,0.616693272713701,0.289408475331038,0.3013864246555745,0.3279505613063775,0.33509582432013746,0.3184816470479024,0.3039308814896382,0.3386639255080539,0.28809187041820244,0.3090339731556693,0.30152647490222134,0.33358459311255045,0.29756806141510656,0.3363506902413438,0.33171178940299706,0.30453336129830055,0.2896966486250364,0.30588000469125964,0.29678026951633785,0.3036529209943031,0.320718979849992,True
1,1,13,1,0.35796413980698105,0.03997559597750162,0.0,0.4422744641816031,0.09681003018815268,5.601856273392702e-09,3.7107666645979595e-09,1.7238735670433453e-05,0.8659414727452873,1.0,3.8624702394796095e-19,0.7297297297297296,0.32352941176470584,0.22222222222222218,0.0,0.27718029697096314,0.32230239752173623,0.3194027644098965,0.0,0.21244642675914216,0.2962080030645131,0.34430588897712255,0.6772823471204903,0.3665537431936353,0.4360822742464741,0.4367592818990447,0.6645762893375993,0.26478888149013324,0.41654402021115994,0.4874333052171291,0.8820115268637856,0.03274559193954657,1.5156145345330338e-07,0.09631728045325783,0.5200000000000001,0.9519334962336351,0.7675850655620389,0.8121997667029766,0.27497158363879803,0.35887748646265827,0.29202176522587187,0.35387913561328266,0.34200074550912324,0.35590310579557743,0.3495352297901066,0.33594587332936093,0.36012247647035783,0.4113280522300898,0.39705617520094416,0.40015134009406866,0.4574059253307065,0.42963062284538006,0.4430689296441199,0.4355137514405439,0.43589871240900924,0.4408076859893608,0.46953529058809235,0.4619016730660715,0.48308931245346737,0.46920767395080465,True
1,1,14,1,0.32192231889500494,0.016366213013337606,0.0,0.3671715677553829,0.09681003100722756,5.457728055412818e-09,2.949428482549037e-09,1.3679958740005425e-05,0.5589211547487001,1.0,0.0,0.5135135135135136,0.20588235294117646,0.23913043478260868,0.0,0.33420410687867247,0.3472122978302595,0.3072466759779761,0.0,0.21131371010123914,0.3262215167537835,0.3057379573042396,0.5434497880048363,0.3833423390485527,0.42564557579317913,0.3874576054596408,0.5188266187938988,0.23837365444466388,0.40373067412852226,0.4140737691691629,0.8656123745032829,0.03526448362720401,1.0368818542048184e-07,0.09065155807365438,0.68,0.8214264254264735,0.6485015020724565,0.7043968126585147,0.41181414826061014,0.3030506240323618,0.31688624190301856,0.3527712998819067,0.3883096099993492,0.3815784060019901,0.39369803956093286,0.3505946560068707,0.4048867281445421,0.36050120217581855,0.3963669506749524,0.40745949024063866,0.40614177570521076,0.4081349884321162,0.42770733295909025,0.4559999846202742,0.4364784813402677,0.4520478463728197,0.4309247368321519,0.4476062324076807,0.4504253876225992,0.46226019644617555,True
1,1,15,1,0.3843315892836716,0.03596483728455808,0.3333333333333333,0.7758611907028937,0.09681002987503644,3.5251483002808905e-09,9.217460671189255e-09,7.601542631504565e-05,0.9240180569973296,1.0,8.131516293641283e-20,0.2162162162162162,0.23529411764705876,0.08695652173913043,0.0,0.16769521269530335,0.22755748739465517,0.25215965634374166,0.0,0.12811713891053078,0.24137531640951537,0.2517329363524231,0.7724242742889595,0.31241153322870235,0.39277015829954703,0.4154050253415856,0.7412055425432391,0.21943323194770695,0.3987870097926577,0.44527725777191696,0.5418087088877221,0.04785894206549127,1.0368818542048184e-07,0.0934844192634561,0.24,0.8877827443060876,0.8882391212677354,0.9673337491543876,0.19814887066674614,0.5785010771255814,0.46714548268200656,0.5626285735363039,0.5710432287971469,0.5608914055022924,0.5697514696295197,0.5766336919440811,0.5512870161839288,0.5290835853453234,0.5663357047092663,0.5531588325537092,0.5688230703054216,0.5792224810878948,0.5735501820850006,0.603993115317309,0.5881372005609272,0.5462327473324552,0.573658613042163,0.6073317212018999,0.5543754429566843,0.5570802526051908,True
1,1,16,1,0.6180092106041433,0.34046983563917976,0.6666666666666667,0.6062739666161604,0.09681003075390987,5.134605189318555e-09,6.337038605404216e-09,3.4308302176690785e-05,0.8195287174754572,1.0,5.421010862427522e-20,0.2702702702702703,0.1764705882352941,0.1449275362318841,0.0,0.16841496892489832,0.188354851022791,0.1388667798122722,0.0,0.12714571307391254,0.1827518140574003,0.1671639156317285,0.6984377263445014,0.2908779888105923,0.34241237573147176,0.30311817147189013,0.6828145001465822,0.20519273954834744,0.3389148280693306,0.3636760311323716,0.9298604958123253,0.030226700251889102,8.469014002356934e-08,0.09065155807365438,0.44000000000000006,0.9050864190019156,0.8376942799520442,0.9539519135142196,0.2811086513878204,0.6542895310739292,0.28935031148935936,0.30191074444765253,0.30111528174440666,0.2868139188938043,0.2873088196539404,0.30583297639380735,0.29542088180715387,0.29973169048846826,0.31875849948857454,0.31543444973568724,0.32557105880646414,0.3087858567355805,0.32500286869762074,0.337397526138558,0.30247993682100116,0.3093974316075794,0.33260279812752735,0.34541879730020075,0.29800567724100924,0.2949565158274375,True
1,1,17,1,0.3607972405052855,0.04232272305995744,0.0,0.544838122911362,0.09681003423573183,1.094802046929253e-08,5.223324239836758e-09,1.0866114627096752e-05,0.7953936949327678,1.0,1.2197274440461925e-19,0.2702702702702701,0.11764705882352941,0.20869565217391306,0.0,0.20456363471125263,0.28995002914396956,0.2886164200089179,0.0,0.17506845504868068,0.29237389727426377,0.26419798912069403,0.3620088577645675,0.22495133092571495,0.33226233963955076,0.3151431035150549,0.32636364211322144,0.1692051878075015,0.3249400180983171,0.3147632724201139,0.6918584819599694,0.037783375314861464,1.5156145345330338e-07,0.0934844192634561,0.44000000000000006,0.9340011317488616,0.7942057705666379,0.8471007656105214,0.30679300079837,0.3792587364547776,0.38458108920282896,0.4636026051340322,0.4567430914447851,0.45377882425850324,0.47262577387596694,0.44608958771906465,0.4296707474023266,0.43938115281578766,0.4479799790036599,0.4506926290235798,0.4533515573575466,0.4564665911141571,0.49461605132305353,0.48521519031835675,0.4736113038820796,0.4669420688282594,0.45544578191987956,0.4688806151217357,0.4792641896915477,0.46054767435781857,True
1,1,18,1,0.49377684420356716,0.17388665897059763,0.3333333333333333,0.7234987852836643,0.09681003164148866,1.5335756095538792e-08,6.742167282995172e-09,9.489984694024213e-06,0.806257975623009,1.0,3.3203691532368573e-19,0.2162162162162162,0.20588235294117646,0.09963768115942029,0.0,0.2997464901419898,0.2795258118571793,0.2666948825856324,0.0,0.22971173492446267,0.27491431408929784,0.2785506574708768,0.4846216449001093,0.34177053684732944,0.3541779448910065,0.3330220488829727,0.4643557767561466,0.2450750758011059,0.3459421209709089,0.37357073478836317,0.6438293262388635,0.04282115869017637,1.1805763522043667e-07,0.08215297450424933,0.44000000000000006,0.8409435214065385,0.831173862499035,0.9182437005280266,0.18495936848976136,0.6506237937442326,0.3729012620950507,0.3963503105363011,0.4393302496618697,0.39881269466036284,0.4142860082673901,0.4263722387810146,0.418135728782489,0.4155299887249989,0.43700426998054526,0.3898498147582619,0.3955521234517409,0.39590361131368945,0.4258659361037064,0.43945814499255015,0.4157326306215134,0.4209302715280014,0.4265848995754898,0.430778292761826,0.4058922960531608,0.40387120712001934,True
1,1,19,1,0.41393024539390944,0.06336567307370501,0.0,0.5900526514741968,0.09681002966558833,1.8721731515703903e-09,3.740333590920239e-09,6.030792561964875e-05,0.8337331678794258,1.0,2.1006417091906648e-19,0.29729729729729726,0.23529411764705876,0.12077294685990338,0.0,0.22376969477556377,0.27575713145119546,0.20772544157113476,0.0,0.2195339916993874,0.28484073122318637,0.21376492782391143,0.6923761268671773,0.33027881083456706,0.40516155355398353,0.354234893539786,0.6631627892666838,0.2698525850507295,0.4077750329728731,0.39033369783181016,0.9393649572729601,0.030226700251889102,6.112902919390668e-08,0.06798866855524084,0.5600000000000002,0.9178967638715724,0.7947546124588896,0.9298886689041104,0.24654512844295917,0.5639933463697363,0.30276333579706544,0.33064831318412286,0.3654120011805583,0.33716242471578944,0.3404024648727603,0.35033992265777125,0.3265288555685136,0.31192821851106584,0.3295006062721205,0.2827362457336325,0.2977403216890797,0.2634604369514858,0.2826397420896343,0.2900684153643369,0.27927944498196206,0.2631173206923816,0.28124791607246863,0.2610824063921704,0.24684809137585967,0.2214570044254927,True
1,2,0,1,0.39271975562811695,0.040400586298047235,0.3333333333333333,0.7761281618739756,0.09681021997126936,1.8315487528583614e-08,6.298865530370396e-09,6.549731663595037e-06,0.9220143525534541,1.0,1.6263032587282567e-19,0.2702702702702703,0.41176470588235287,0.05990338164251208,0.0,0.27932383272581107,0.22989703911700818,0.29217960964615103,0.0,0.2304221160260986,0.24200888027710027,0.3528876294846396,0.21591558185573279,0.2622877166904833,0.23344387149942952,0.27389075879889935,0.23200867394442293,0.20794411421958492,0.2484753530228575,0.37436921497720865,0.541808708887723,0.055415617128463504,2.4998559858293e-07,0.13031161473087813,0.4,0.8196831359971187,0.6037340007176684,0.7239761345405185,0.4502811028804349,0.571656621111027,0.38074837667720707,0.4438820453401707,0.4438970287278598,0.48002743503760853,0.45986252357076796,0.47175002288788975,0.47257798966444553,0.4569045435856543,0.3955188336842581,0.4063176971539924,0.4436968572699324,0.4026551521549889,0.3927759564203253,0.3965708946125402,0.3881225793029838,0.35605423495828803,0.3719168774931916,0.3777254783165475,0.36258008613959175,0.33980246587758106,True
1,2,1,1,0.4366871935925778,0.0739790653724226,0.0,0.7854387231835963,0.09681021365128405,1.7714684619820275e-08,6.3478886225419555e-09,6.995589364502347e-06,0.9298063533788238,1.0,1.0842021724855044e-19,0.18918918918918903,0.1764705882352941,0.1014492753623188,0.0,0.29668757706518634,0.26647857720489354,0.37005581231483703,0.0,0.20723462485759206,0.2539233718269781,0.4074163796439,0.5332509839351631,0.3497421746684827,0.3558417382880213,0.4397307153789084,0.537563242040761,0.23825789292124783,0.34873777625216995,0.503688166838675,0.49941413316887373,0.04534005037783369,9.70318141062512e-08,0.09065155807365438,0.4,0.7394341374513395,0.6142133365952445,0.8120030106379121,0.40783612081565146,0.6522487983550316,0.3531704947165444,0.3589791020089771,0.40613580021321527,0.4870105127921697,0.41387444572572735,0.4296587424828633,0.42383037591295697,0.4132334866904474,0.41139299069104224,0.3849716336218987,0.4003118671994822,0.3558391180030147,0.371732701657908,0.37699767566343517,0.3539263155494752,0.3504326172167314,0.3522690489709195,0.3287732776372596,0.3462788873666987,0.33552288794398316,True
1,2,2,1,0.38613682466855953,0.0698237662567785,0.3333333333333333,0.817064446786256,0.09681021886354915,4.6710163883075286e-08,9.040624643882568e-09,1.7609436637691254e-06,0.9435429243149147,1.0,2.1006417091906648e-19,0.29729729729729726,0.14705882352941174,0.18840579710144933,0.0,0.33278003839459147,0.38684795242794395,0.2899000738036092,0.0,0.29193276518256955,0.4061604039930625,0.3128369058136956,0.3662331178098348,0.34731621194992424,0.42435338157449626,0.3177158796169986,0.3693180419349198,0.2885599415455159,0.44260003105696444,0.37474406162742113,0.46281337078902696,0.055415617128463504,1.1437421227879658e-07,0.09631728045325783,0.3600000000000001,0.8572580908838657,0.6901172480145239,0.8805837272337835,0.3492502615821088,0.5531464046522973,0.4042031382825332,0.49982379716423286,0.46836635552591266,0.538371875400944,0.5085767565011268,0.4719591960709328,0.44578047282738337,0.47288976918551995,0.4538035300655157,0.4659206587032156,0.4668129223241218,0.46827596334263527,0.4550118299405874,0.5092352246858192,0.44919031905252504,0.4223269126063934,0.4936383831521105,0.47700758618680833,0.4503269362344231,0.48168737051552407,True
