evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
124 2107.4649702983 0.0000000000 1.0000000000 1.5720389868 8.0000000000 6.2180596815 0.9829787434 4.5704014570 -0.0110293888 4.2038725618 -0.0231568965 20.8885694779 -1130.5069546962 25.4603611034 6.4772163468 2.154657 -2.327760 0.984622 -2.251966 0.171956 2.680514 -4.385283 -3.437203 2.007050 -1.071911 0.727031 -0.863410 5.000000 -1.491877 -1.450389 -0.055561 -3.735188 1.271854 -0.969188 -0.965739 0.754295 -3.913042 2.029508 -1.930201 1.217147 0.456697 -5.000000 0.302004 -0.518450 3.164822 -1.811983 0.574319 -5.000000 0.124472 -2.772862 -4.123201 -3.536536 5.000000 -0.426324 -0.407086
150 1958.3808047093 0.0000000000 1.0000000000 1.5399011280 9.0000000000 6.2036554642 0.9806688242 5.1721131222 -0.0530129997 4.7913160913 -0.0569624173 26.7507541489 -1108.4621444642 25.1510678595 6.4054968900 3.231392 -0.018430 1.100595 0.311321 2.542740 2.884221 -3.589598 -0.004706 1.619229 0.173910 0.561876 -1.041445 4.380443 -0.764506 -1.534556 -0.070731 -3.602000 1.011773 0.982144 -0.317371 2.057529 -4.709550 -2.234279 -2.224921 2.292120 -1.826764 -5.000000 -1.422926 0.039698 4.036030 -0.516211 2.714319 -5.000000 -0.617630 1.749067 -1.684108 -0.059011 5.000000 -1.389331 -2.952094
157 1852.6026183143 0.0000000000 1.0000000000 1.5004325853 10.0000000000 6.1902397090 0.9785243365 4.8859885384 0.0718684434 4.5861864131 0.0452439490 23.8728839976 -1078.8490990049 24.6721455590 6.3038358737 2.431317 -1.006334 -1.988617 0.087167 3.586810 3.968715 -4.099650 -1.594573 4.503420 -1.933522 1.549759 0.233236 2.450449 -0.660833 -0.530713 0.431485 -2.994346 -1.198315 0.152730 -1.367360 1.860481 -3.275838 -1.645694 -2.486946 3.145750 2.254168 -4.221258 -1.345898 -3.052201 2.333653 1.354383 1.653807 -1.194778 -2.702148 -1.169421 -1.903678 -2.031760 1.870083 -1.324098 -2.736239
190 1805.9265757125 0.0000000000 1.0000000000 1.4164928304 12.0000000000 6.1616246826 0.9739511601 4.9301841574 0.0487657343 4.5223051117 0.0309942943 24.3067158262 -1013.4014648657 23.5503122866 5.9703056250 1.502582 -0.965020 -3.295893 -2.435377 2.427841 5.000000 -5.000000 -2.294992 0.462355 -1.655153 1.929302 1.154525 4.823950 -0.632707 1.628218 1.606921 -5.000000 -1.868392 1.514385 -1.071781 -0.545905 -3.485557 -0.830618 0.646392 5.000000 -0.269988 -3.044388 0.177962 -0.379684 1.164107 1.263881 0.575058 -3.143818 0.312864 -0.088567 0.801940 -1.767860 4.210085 -0.912533 -5.000000
197 1506.7290019563 0.0000000000 1.0000000000 1.3964145982 13.0000000000 6.1489155780 0.9719065999 5.5158876650 0.0118788786 5.0059908882 0.0028705752 30.4250167330 -1053.8240862327 25.6141327255 6.5222364992 1.124117 -2.100656 -2.388415 -0.785174 1.652357 3.330398 -4.488640 -3.583448 2.910638 0.309763 0.399216 1.395079 3.513513 0.170705 -1.039327 0.240667 -2.797026 -0.487588 1.003372 -2.221204 2.381316 -3.722988 -1.614853 1.995680 2.680077 1.463643 -4.189240 -0.921463 -0.911161 2.009932 1.153103 1.598075 -3.507494 -1.104949 -0.144997 -1.222793 -1.074165 4.541668 -1.150566 -5.000000
276 1453.2331217838 0.0000000000 1.0000000000 1.2612363674 18.0000000000 6.0853673299 0.9617001390 5.3267287025 -0.0493127807 4.9850241924 -0.0400155214 28.3740386698 -973.3981010471 25.2913802988 6.4549170742 1.828476 -2.545001 -4.441368 -1.756605 2.328402 5.000000 -3.348375 -5.000000 2.414018 0.954468 -2.316493 -1.879784 3.877586 4.236631 0.356706 3.643406 -3.431581 -0.437005 1.613906 -2.835121 1.520787 -4.345905 1.628870 -0.916802 4.803612 5.000000 -2.336873 -2.592918 -1.785376 2.215645 1.114210 -1.127379 -2.259332 0.716436 0.014365 -0.292808 -1.589870 3.254903 -1.300279 -3.286477
285 1330.1263246539 0.0000000000 1.0000000000 1.2612363674 18.0000000000 6.0853673299 0.9617001390 5.3267287025 -0.0493127807 4.9850241924 -0.0400155214 28.3740386698 -973.3981010471 25.2913802988 6.4549170742 2.480294 -1.281800 -4.883803 0.521499 2.581490 3.005174 -5.000000 -2.346104 1.852172 0.324298 0.000278 -3.154587 2.672026 2.348808 0.190665 0.596274 -1.536185 -0.457860 -0.229960 -2.361361 4.474762 -4.260191 -0.910924 -1.991869 3.426560 2.496831 -2.188978 -2.265455 -2.031781 1.400800 -0.354942 -0.896737 -2.607760 0.295257 -2.008586 -2.319521 -0.001210 4.116626 -1.524125 -1.480671
355 1303.0301738079 0.0000000000 1.0000000000 1.1058765101 23.0000000000 6.0159911953 0.9505482453 5.0647197661 0.0142458118 4.6034575384 0.0034795277 25.6513863091 -863.9704069448 24.3820567581 6.2251306600 3.698684 -2.167179 -4.523575 -0.937842 2.556893 3.645296 -3.582668 -4.658142 0.405169 -0.091354 -0.074606 -4.105987 4.591628 2.797215 -0.416741 1.156638 -1.506516 -0.682178 2.374097 -3.284905 2.548925 -3.339006 -2.624116 -0.200903 3.605285 4.433743 -1.729572 -3.004438 -0.196952 1.555548 0.635012 -0.201162 -2.911794 -0.549089 -0.036320 -1.434548 -1.800934 3.467654 -2.162603 -2.693054
359 1200.3978753289 0.0000000000 1.0000000000 1.1058765101 23.0000000000 6.0159911953 0.9505482453 5.0647197661 0.0142458118 4.6034575384 0.0034795277 25.6513863091 -863.9704069448 24.3820567581 6.2251306600 2.169609 0.157862 -3.107840 -2.772941 3.463545 3.564494 -5.000000 -2.987240 0.686727 -1.005520 -0.223416 -3.693400 4.654312 1.760869 1.151461 2.943203 -1.244114 0.158397 1.031512 -1.561310 2.183458 -3.084268 -0.822087 -1.462058 4.598286 4.135685 -2.363055 -2.430344 -1.630509 0.889828 -0.403624 -0.418329 -2.361177 1.429617 -0.150662 -1.160107 -1.408454 3.690018 -0.620096 -3.094483
368 1102.1968440424 0.0000000000 1.0000000000 1.0547849686 24.0000000000 5.9997640560 0.9479629878 3.7361727873 0.0247464976 3.5818202938 0.0137336972 13.9589870965 -856.2438371015 25.3850503901 6.4313786618 2.544497 -0.616614 -2.319503 -1.891935 3.022596 3.200355 -4.520415 -2.915976 1.713614 -2.265094 1.506345 -2.451547 3.934573 0.561091 0.252164 1.273366 -0.815331 -0.899009 1.444936 -2.937072 2.998587 -2.796903 -0.513167 -2.119011 3.245672 3.955395 -0.944535 -1.505523 -0.467523 0.873404 1.266528 2.190048 -3.039357 -0.568345 0.313370 -1.566534 -1.804486 3.672798 -1.498137 -1.466966
408 984.7453865605 0.0000000000 1.0000000000 0.9117152140 27.0000000000 5.9557518316 0.9409253020 3.6896654151 0.0237480029 3.4291680508 0.0214030404 13.6136308754 -757.6758678315 25.1554247396 6.3780822267 1.502977 -1.199386 -3.393763 -3.588859 4.039615 2.426083 -5.000000 -3.566200 1.299648 -0.072217 1.599100 -1.459266 5.000000 2.079381 -1.023763 2.014046 -1.235520 0.641290 0.439826 -2.504105 1.920401 -5.000000 -0.565319 -1.255565 3.748881 4.419384 -1.609408 -2.324337 -0.869467 0.502995 1.367166 -0.994392 -3.105137 2.119139 -0.343994 -1.492443 -1.092765 1.836114 -0.163492 -2.685568
483 921.0559480653 0.0000000000 1.0000000000 0.7821267981 32.0000000000 5.8892734424 0.9302928156 5.7649669783 -0.1424297286 4.9433390660 -0.1057738396 33.2348442606 -677.4235037969 26.0773201110 6.5561519372 1.094720 -0.988584 -4.516915 -2.307181 3.874765 2.014387 -5.000000 -3.772137 -1.092383 -1.547371 0.887022 -2.474471 4.836395 2.818635 -1.979274 2.351591 -2.083614 -0.781922 1.412042 -2.679510 2.903355 -3.539075 -0.913972 -1.625307 3.569530 4.469761 -1.095082 -2.563772 -0.032514 1.913274 2.100028 -0.442045 -3.656128 0.118831 -0.278892 -1.216847 -2.562276 3.521756 -1.379225 -4.686940
524 909.2168422546 0.0000000000 1.0000000000 0.7619922502 34.0000000000 5.8648126741 0.9263564137 6.1102967466 -0.2843708773 5.2215219203 -0.2287076291 37.3357263317 -614.9867936026 24.2910142856 6.2144166094 0.930901 -1.025953 -5.000000 -1.941680 4.525008 2.264790 -3.855843 -3.873892 -1.230848 -1.723610 0.913673 -2.311299 2.778253 2.727197 -2.863938 2.227197 -2.107164 -0.877108 2.230802 -2.988349 3.194303 -2.791161 -0.709508 -1.587208 3.548517 3.384274 -2.051455 -3.263725 0.129724 1.599544 1.953956 -1.140643 -3.680594 0.426540 -0.497682 0.424881 -1.972210 2.881666 -1.125060 -5.000000
536 884.4968250415 0.0000000000 1.0000000000 0.7552924790 35.0000000000 5.8505178342 0.9240622482 5.8092999536 -0.2849087149 5.0527790771 -0.2360433879 33.7479659508 -632.7109459589 25.4445247480 6.4479187957 0.243233 -1.839260 -3.608013 -0.845615 4.152455 3.902459 -4.804625 -2.756705 -0.204770 -1.162788 1.383608 -2.519539 2.865140 2.293046 -3.070021 1.863042 -2.008738 0.002371 1.888674 -2.683677 3.311381 -3.500394 -1.459723 -2.738977 3.514399 3.754800 -2.182532 -3.582104 0.511113 1.395630 1.060182 -1.494621 -3.752989 0.734450 -1.026298 0.397414 -0.954152 2.519957 -0.717902 -5.000000
542 833.5570468564 0.0000000000 1.0000000000 0.7457930102 36.0000000000 5.8359528534 0.9217446492 5.6031379449 -0.2586369972 4.8352585275 -0.2207540376 31.3951548301 -623.6200009590 25.4486303963 6.3787955181 -0.090030 -2.472025 -3.447817 -1.107979 4.271097 3.681231 -4.123398 -4.213181 0.814708 -2.053607 1.249741 -2.109173 3.654400 2.287967 -2.454806 2.477941 -2.068701 -2.030604 1.121503 -3.691767 4.015077 -2.596495 -1.126734 -1.626924 3.435891 2.978394 -1.299462 -4.525814 -0.088057 0.784717 1.479874 -0.620279 -3.853627 1.316865 -0.407991 0.369025 -1.799728 2.777672 -1.335182 -3.905087
605 711.0797974946 0.0000000000 1.0000000000 0.6682024546 40.0000000000 5.7840760288 0.9134250900 4.5080613952 0.0027098115 3.9355154508 -0.0213933385 20.3226175428 -548.7863057470 25.4299710655 6.4769459944 -0.432038 -1.598680 -3.873906 -1.370806 3.306571 2.688558 -5.000000 -3.651548 0.284905 -1.799789 2.486053 -1.259583 2.772406 2.226225 -2.306456 2.699161 -2.048376 -1.821866 0.820342 -3.242252 2.787637 -3.322468 -1.143783 -1.818044 3.632553 2.364481 -0.968937 -4.638449 -0.266350 1.868890 0.393648 0.502952 -3.499795 1.123348 -0.578737 -0.590618 -1.690194 2.903503 -0.700624 -3.955681
625 708.3499940172 0.0000000000 1.0000000000 0.6430960170 41.0000000000 5.7689232618 0.9109881115 4.2214017349 -0.1062635214 3.6957386861 -0.1044915238 17.8202326070 -518.2950782636 25.2202478725 6.3570624464 0.507880 -1.348679 -4.168971 -1.420910 2.903697 3.484315 -4.343917 -3.222415 -0.228008 -2.885370 1.709635 -2.338703 2.470038 1.699655 -1.322674 3.505317 -2.255477 -1.334808 1.862156 -2.918390 4.093347 -3.995241 -2.353821 -1.466004 3.075576 3.366141 -0.843918 -3.108957 -0.478382 1.897792 0.934278 -0.398722 -2.963930 0.805037 0.185035 -0.656117 -1.363608 2.783713 0.207283 -3.918524
643 691.4463365597 0.0000000000 1.0000000000 0.6193547361 42.0000000000 5.7565765519 0.9090147755 4.2581172647 -0.0883290759 3.6883348456 -0.0950353134 18.1315626400 -511.1600545352 25.8861324950 6.6136873146 0.448656 -1.612393 -4.203140 -1.033681 3.397502 3.568910 -3.363439 -3.344306 -0.131645 -2.964247 2.655082 -1.976400 3.086039 1.039084 -1.307765 2.721515 -1.867146 -1.360348 0.746972 -2.974232 3.818692 -3.562176 -2.430220 -2.190172 3.085561 2.147167 -1.035200 -3.743647 0.279691 1.971900 0.362692 0.519049 -3.537951 -0.163241 -0.189764 -0.781724 -0.898664 2.358406 -0.709816 -4.087896
663 681.1137601858 0.0000000000 1.0000000000 0.5807207795 44.0000000000 5.7307983214 0.9048866963 4.5554576376 -0.0617734172 3.9063122322 -0.0713220869 20.7521942875 -473.7904107880 26.1763327769 6.7022631172 0.748568 -1.532068 -4.664223 -1.490982 3.596161 3.212365 -3.261940 -2.997578 -0.087915 -2.668624 1.103598 -1.165054 3.401070 1.472434 -1.518733 2.588899 -2.476426 -1.586733 2.464444 -3.354223 3.660047 -3.053752 -2.057633 -1.776739 3.251745 3.009735 -0.658851 -4.105938 -0.017059 3.021951 0.093882 0.418826 -3.055924 1.087085 -0.629854 -0.716826 -2.112280 2.340921 -0.914908 -3.641209
684 622.9758408247 0.0000000000 1.0000000000 0.5636263242 45.0000000000 5.7161417432 0.9025419017 4.6750752244 -0.0109278050 3.9831168749 -0.0348226139 21.8563283535 -469.5134401640 26.8983972252 6.8255085084 1.408584 -0.997954 -4.411323 -0.973728 2.980543 2.933705 -3.865552 -3.046750 0.593670 -1.867938 1.201105 -0.894700 3.976080 2.119129 -0.835965 2.209721 -1.673702 -1.093066 2.502153 -2.363357 2.695085 -3.341353 -2.084618 -2.325979 4.318223 2.786979 -1.341148 -3.848526 0.739365 2.824394 0.343220 -0.438757 -2.809378 0.643896 0.089793 -0.594592 -1.276626 2.749155 -0.523515 -2.990482
713 554.7222234007 0.0000000000 1.0000000000 0.5225336945 47.0000000000 5.6878640952 0.8980325759 3.9341820703 0.0832324706 3.3272967999 0.0443229321 15.4777885622 -405.3014799713 26.2969887985 6.6882418344 0.883687 -1.268303 -4.354572 -0.325212 3.568456 3.988800 -4.099332 -3.699356 0.998556 -1.846040 1.328334 -0.802803 3.837629 1.959501 -0.481650 2.372338 -2.020149 -1.387568 2.089704 -2.469212 2.994155 -3.024917 -1.561830 -2.154484 3.270388 3.254145 -1.688371 -3.542501 0.155546 2.147413 0.033553 -0.959047 -2.466504 1.281471 -0.284675 -0.601011 -1.179349 3.044037 0.087827 -3.512057
764 535.6055129207 0.0000000000 1.0000000000 0.4621742418 50.0000000000 5.6448378041 0.8911977457 3.4645999696 0.0946893444 2.9124419519 0.0734249245 12.0034529494 -347.6782319719 27.1900262202 6.9384437288 0.512617 -1.398206 -3.992653 -0.806522 3.476901 3.596865 -4.195725 -3.636055 0.151865 -1.313114 1.063905 -1.394250 3.617352 2.256718 -0.771074 2.592774 -2.030190 -0.777726 1.932914 -2.873612 3.298420 -3.385651 -1.338320 -1.879134 4.002473 3.121423 -1.498046 -3.271056 0.019283 1.314670 0.968064 -0.561312 -2.036966 1.605386 -0.400291 -1.459077 -0.845556 2.758619 0.368583 -4.025873
776 498.5176375496 0.0000000000 1.0000000000 0.4421731824 51.0000000000 5.6326972737 0.8892269990 3.9011268723 0.0886160428 3.2482443953 0.0697553030 15.2187908736 -338.6883469295 27.8716832830 7.1205996763 0.477447 -1.832444 -4.186307 -1.551582 3.308136 2.999267 -3.826796 -3.639761 -0.105654 -2.007403 1.024493 -1.854066 3.632125 2.440910 -1.859933 2.637623 -2.089806 -1.430565 0.911029 -2.470935 2.951166 -3.046685 -1.837934 -2.143454 3.760737 2.644174 -1.439596 -3.849263 0.334451 1.794822 0.562071 -0.886547 -2.548377 1.441284 -0.319907 -0.796450 -0.229385 2.649697 -0.341007 -3.946331
780 467.3575406228 0.0000000000 1.0000000000 0.4421731824 51.0000000000 5.6326972737 0.8892269990 3.9011268723 0.0886160428 3.2482443953 0.0697553030 15.2187908736 -338.6883469295 27.8716832830 7.1205996763 1.093768 -1.998170 -4.024183 -1.444515 3.724452 2.827352 -4.334783 -3.322355 0.269917 -1.140794 1.721586 -2.140199 3.889298 2.680241 -1.332813 2.662185 -2.168537 -0.548570 2.472070 -2.490334 3.243135 -3.771720 -1.729062 -2.366719 3.587329 2.716738 -0.476347 -3.885442 0.240653 2.126143 0.776147 -0.717345 -2.727721 1.063749 -0.058310 -0.150686 -0.923121 2.603842 -0.355865 -3.831472
801 457.2968109773 0.0000000000 1.0000000000 0.4026122151 53.0000000000 5.6042099549 0.8846912434 3.7793517163 -0.0166451467 3.0299871983 -0.0122863839 14.2834993956 -225.6253938603 25.8901341915 6.5762720017 1.093966 -1.846637 -4.371345 -1.889563 3.360055 3.061659 -3.993594 -2.891293 -0.070402 -1.689358 1.923721 -2.011433 3.455709 2.405467 -1.539289 1.940967 -2.332826 -1.145858 1.742997 -3.019262 3.094116 -3.612202 -1.725352 -1.679458 3.488280 3.459861 -0.898605 -3.954411 0.375194 2.410308 0.244740 -0.857087 -3.233318 1.164255 -0.200745 -0.848748 -0.910273 2.085901 -0.336005 -3.874593
835 406.7400437921 0.0000000000 1.0000000000 0.3831261012 55.0000000000 5.5801803347 0.8808618398 5.6950182381 -0.2389392821 4.4763647458 -0.1779589454 32.4332327324 -238.5622138678 27.6831162282 7.0774367163 0.360493 -1.957317 -3.839859 -2.084463 3.477018 2.999239 -4.078030 -2.719436 0.638432 -2.068037 1.262323 -1.821745 3.827734 1.987078 -1.129299 2.586448 -2.200559 -1.052858 1.334160 -2.992702 3.015551 -3.110281 -1.606656 -1.786257 3.804164 2.803481 -0.988557 -4.317734 -0.046882 2.086817 0.718982 -0.795578 -2.760211 1.253871 -0.286680 -1.064674 -0.688090 2.942390 -0.911170 -4.245414
887 405.2595144934 0.0000000000 1.0000000000 0.3460590720 59.0000000000 5.5260812894 0.8722312416 4.7246849874 0.0476547221 3.8189566767 0.0255408507 22.3226482304 -145.1818823368 26.8114182465 6.8098811145 1.016464 -1.679044 -4.378179 -1.649915 3.750030 3.016278 -4.669073 -2.719754 0.571264 -1.782378 0.862730 -1.624289 3.072700 2.592317 -0.939133 3.071316 -2.508269 -0.932160 1.266462 -3.268986 2.875270 -3.554193 -1.724319 -2.071381 3.643176 3.747988 -1.168803 -4.213000 0.449938 2.263933 0.711398 -1.070783 -3.209575 0.950391 -0.159153 -0.474043 -1.378092 2.911978 -0.349298 -3.702009
890 385.5060399324 0.0000000000 1.0000000000 0.3460590720 59.0000000000 5.5260812894 0.8722312416 4.7246849874 0.0476547221 3.8189566767 0.0255408507 22.3226482304 -145.1818823368 26.8114182465 6.8098811145 0.391478 -1.496348 -4.170064 -2.564379 3.388371 3.204916 -4.053194 -2.494657 0.538645 -1.663800 1.417017 -2.345397 3.698491 2.930713 -1.462196 2.452959 -2.265485 -0.909253 1.856787 -3.297534 3.203551 -3.561561 -1.902984 -2.201634 3.557032 3.374288 -0.820311 -4.527534 0.737519 1.850723 0.421522 -0.527019 -3.033212 1.304354 0.609608 -0.602937 -0.305366 3.085460 -0.284610 -4.012841
895 365.9622799722 0.0000000000 1.0000000000 0.3460590720 59.0000000000 5.5260812894 0.8722312416 4.7246849874 0.0476547221 3.8189566767 0.0255408507 22.3226482304 -145.1818823368 26.8114182465 6.8098811145 0.909413 -2.008677 -4.316004 -2.452283 3.487063 3.176807 -4.734432 -3.021325 0.294950 -1.763636 1.671820 -1.984893 3.440291 2.494390 -1.817983 2.721455 -2.232791 -0.952275 1.452405 -3.366979 2.809341 -3.485354 -1.665830 -2.456005 3.439356 3.188949 -1.152716 -3.603959 0.587494 1.694926 0.906461 -0.612146 -3.195980 1.385915 0.042944 -0.584010 -0.881047 2.948032 -0.488771 -4.340392
900 333.2658629732 0.0000000000 1.0000000000 0.3460590720 59.0000000000 5.5260812894 0.8722312416 4.7246849874 0.0476547221 3.8189566767 0.0255408507 22.3226482304 -145.1818823368 26.8114182465 6.8098811145 0.623617 -1.642536 -3.908187 -1.677208 4.002375 2.898244 -4.346924 -3.056510 0.695302 -1.862586 1.159674 -2.046570 4.379504 2.620936 -1.313901 2.885718 -2.242799 -0.916916 1.519622 -4.136792 3.137935 -3.221242 -1.487306 -1.974976 3.617991 3.133305 -1.490441 -4.251928 0.517449 2.276653 0.750979 -1.099653 -3.332582 1.003846 0.138324 -0.433623 -1.189817 3.298239 -0.244199 -4.054963
963 313.4800113153 0.0000000000 1.0000000000 0.3018900012 64.0000000000 5.4613458081 0.8618623195 5.0976186531 0.1045426206 4.1461360452 0.0740110279 25.9857159327 -45.1260825877 26.6425545817 6.7829190264 0.551543 -1.552296 -4.120642 -2.204570 3.791665 2.937955 -4.287272 -2.513989 0.920314 -1.511614 1.212341 -2.101503 3.800687 2.302590 -1.199084 2.797206 -2.232298 -1.016223 1.861677 -3.358560 3.344986 -3.661288 -1.005794 -2.148583 3.292769 3.005474 -1.704873 -3.810139 0.254258 1.448508 0.390130 -0.864226 -2.654518 0.748715 0.547447 -0.818536 -0.328946 2.764998 -0.105402 -3.525208
