fid,iid,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
3,1,1,0.2979507323136662,0.012085729540946649,0.0,0.2689450222879648,0.6068455948418818,4.127449214292363e-07,1.3140361325302667e-08,5.47237178596386e-08,0.2827367522419914,0.624161582656208,0.9716582680596527,0.006369076469508553,0.9869011932839771,0.2872830322352602,0.1970268816805837,0.22018470992951777,0.23530346881251774,0.19027623537667138,0.17250433076714577,0.2222358673801863,0.1748929337229943,0.19381961758502309,0.19737884873738198,0.220478842750381,0.23491703595558744,0.18956181504063574,0.17347124450183182,0.22226238454402436,0.1755773279666999,0.18987048933671902,0.21848739495770264,0.8384811002979249,0.10466439135381125,1.1011378066006038e-06,0.14267015706806277,0.4153846153846157,0.1287396562698917,0.7876662213055141,0.8480747698057032,0.786446225430562,0.22199292554254946,0.4500586173147336,0.1250560890244996,0.7766088423730472,0.03832326432093361,0.023345047225346402,0.019420726658429248,0.011513049533893684,0.008294158540517849
3,2,1,0.41407585091074417,0.05652292191414303,0.3333333333333333,0.7994056463595838,0.5955143724490874,1.1036964645239517e-06,9.384946417528988e-08,5.218187721107137e-07,0.4013101442212284,0.5982740891147426,0.9115816268554938,0.06475714543368816,0.9880674803062287,0.6981934112646329,0.11907200103371551,0.1585061733905231,0.16239129200436997,0.21870043884490586,0.06323166927488222,0.11482360156047577,0.11539965312988754,0.17880268805885935,0.11851821896678438,0.15868855409996574,0.16260978728700948,0.21903340947392802,0.0626634785687652,0.11524946571219064,0.11537693909470526,0.17946322525999092,0.5882352941176467,0.32581215672966657,0.2343572241183165,1.4396148891420852e-06,0.1858638743455498,0.20000000000000062,0.39819744227764575,0.814145918254289,0.8640500098586541,0.8864326610924129,0.1161415400133774,0.6924676752356136,0.16849142959705632,0.7423817589183437,0.05811243686839864,0.019420725850873267,0.05500803773922546,0.007558307640088167,0.0043970088103903356
3,3,1,0.3633173376993287,0.023212189882079685,0.3333333333333333,0.6909361069836555,0.6989083320017206,1.5363795465771506e-06,1.0078022435866109e-07,9.686328753026443e-07,0.7031471569767611,0.6969438823481185,0.9655814500093097,0.20440390890412244,0.9946515816098883,0.6896918172157491,0.1451914486109841,0.153398686528033,0.18425188718763907,0.28759122875004817,0.07464517449193464,0.12710817286436904,0.1633599767173488,0.23972296878661137,0.14443101094573785,0.15393507699802766,0.18378277305871193,0.2875968905801404,0.07325598385282595,0.1246561337002664,0.16391128463186644,0.23957731791612635,0.606442577030812,0.11717223796707543,0.25255972696245754,1.1853452001989722e-06,0.24345549738219902,0.12307692307692308,0.4036080087957874,0.7785888666022209,0.8618761283084995,0.8850225482810328,0.09824911204519626,0.6889340630603519,0.11540877681055361,0.9861679222835411,0.04425674368525017,0.019420725832790704,0.0075582694526657584,0.009541030854978639,0.00367230348376954
3,4,1,0.27898108246619285,0.009438738999191777,0.0,0.31054977711738463,0.8560132591133545,7.14538721276143e-07,7.821385022833143e-08,7.86193737585243e-08,0.06239434691487,0.8609780780486626,0.9924060560283576,0.006662947219033543,0.9939107599704085,0.4158696422246244,0.1337400273542,0.14902379975482094,0.14562813485773884,0.18761443253888777,0.11220634504062188,0.09926003987627552,0.09623080982721333,0.19820859957343595,0.13331463595013582,0.14919507752602157,0.14595456593860867,0.18753566831289425,0.11235716811525343,0.10164397741886266,0.09768294588727455,0.19827317697583624,0.32913165266106414,0.7155177744111865,0.11376564277588178,1.4048170184935887e-06,0.15314136125654457,0.20000000000000062,0.2313089520282392,0.8728323906333477,0.910102851076874,0.893818525512228,0.12255619854138411,0.5436006333097388,0.08642196894910703,1.0,0.04282412321165149,0.032130737146679904,0.019420726374473174,0.009535453703913729,9.999986949615902e-13
3,5,1,0.400836001174647,0.05077611973071477,0.3333333333333333,0.6077265973254082,0.5930229552015209,1.2092450724391036e-06,9.04185988083089e-08,5.281832519719141e-07,0.4247842554193727,0.6001038854876501,0.9113570249783355,0.0645297816617785,0.9878734330739867,0.48246546227421305,0.18658534142843708,0.21754284869698348,0.20656819682191996,0.24771178873394195,0.19936968495178864,0.16176765350630617,0.16260782097526794,0.24249896197460474,0.1864869995964964,0.21832672919927576,0.206455244985985,0.2475544381446535,0.19849462131047346,0.1586760376251113,0.1633776308053031,0.24148464663024316,0.3543417366946784,0.19100943990407204,0.23663253697383413,2.5262626353126017e-06,0.23167539267015708,0.24615384615384617,0.3281638794051269,0.8188963000273031,0.8818962861179829,0.8832520157602506,0.14250599688544519,0.6345770850393521,0.11890873193933404,0.6003759301752698,0.05709285518123059,0.06222721238100299,0.05500795819357091,0.005581201792709142,0.022371311844507517
4,1,1,0.46355699771075554,0.09588386362281992,0.3333333333333333,0.4517087667161963,0.3140264146014759,9.163827488012668e-07,2.236066202159138e-07,4.324181841410327e-07,0.13254497425874068,0.3295549366185252,0.7278307736377654,0.036758229140424634,0.9316611318675738,0.4612114771520037,0.21921734822642003,0.22216995476453638,0.24950352205350734,0.2424146711897035,0.17957000551518765,0.23960087069627534,0.22481127731255324,0.22645471852485288,0.21869950547453876,0.22292934649854312,0.24907665438114823,0.24224199533724777,0.1790884610031448,0.23613190642811632,0.22450165101813424,0.2257884590455026,0.408963585434174,0.47089678832632087,0.2605233219567693,2.3515001650111693e-06,0.23298429319371727,0.4153846153846157,0.3390284127075982,0.8026389267751068,0.8564450181651173,0.6778579571716907,0.23450532995335438,0.6221028877692123,0.19011935744413522,0.642894686772532,0.04438382364308452,0.04762314383758086,0.0059529170885824975,0.016370489431976387,0.004996239514705531
4,2,1,0.4179831644060355,0.07138773146427323,0.3333333333333333,0.28974739970282304,0.3521324886441574,1.3179652308267742e-06,1.7648865430929898e-07,3.714739314654372e-07,0.1396127707733265,0.37921300858344675,0.7634532350741026,0.028385878002164692,0.9417070139209138,0.13956783563590935,0.2220352659072471,0.2437394183056587,0.19994169352816726,0.2075094218804141,0.17081017720306002,0.19865775061281332,0.1571101819042373,0.18648008674587224,0.22190573791724022,0.24345729601328958,0.1996778047743959,0.2079012462922164,0.170906717573019,0.19564819965460523,0.15813573620411803,0.18621542207878383,0.16246498599439807,0.4215452054938864,0.25483503981797523,2.742376901944651e-06,0.25130890052356025,0.4153846153846157,0.25687170881314714,0.8127865675754364,0.8517925590123747,0.7785767322252211,0.17666655169097956,0.5850798177130412,0.15718388225791968,0.9999999999999999,0.0502417732100975,0.03274102061177344,0.026788103459872696,0.011905870436844782,0.006811769437269646
4,3,1,0.3784454485580746,0.035815707406718786,0.16666666666666669,0.5170876671619613,0.5975024353574974,1.4383610310316655e-06,8.137458745880648e-08,7.018162710680708e-07,0.6894321715930937,0.600258231030918,0.9296160843357607,0.05000262600171434,0.9886379352830168,0.4541268154446012,0.22139266773405253,0.214554544345138,0.15893455279626179,0.20119869589367667,0.18283545120714895,0.13876395240764894,0.11952817863678766,0.20220836587011437,0.22047589778538823,0.21537607362036193,0.15845758303542323,0.2014150691547132,0.183156115157444,0.13716052249019905,0.12009585034068626,0.2007648285718281,0.45238095238095166,0.4016533302477092,0.2423208191126282,2.8419000737968793e-06,0.24738219895287977,0.26153846153846194,0.2822319310225101,0.7839275485290162,0.8759894823413008,0.789919896390959,0.15498809213301934,0.6515361688556287,0.16938885398905146,0.96879040587476,0.05298273952520091,0.010417587030192813,0.014882254795602914,0.007441166307097832,0.0019056448578138735
4,4,1,0.3927669596529206,0.04809847276368094,0.6666666666666667,0.566121842496285,0.31246068910672065,1.010049003064232e-06,1.052392839074168e-07,2.3427992819115496e-07,0.1592001733944719,0.3211100787102219,0.7500109137484321,0.026997494005439986,0.9235467245930841,0.38469713071198,0.09865769857683904,0.19691192398687374,0.2067699552319029,0.21031937532764733,0.08860870229976958,0.1856452126543615,0.17289234008468046,0.19531552863457913,0.09769310232153428,0.19719562363505616,0.2066621247283349,0.20981042662577098,0.0880970888959064,0.18496332157496576,0.1725134538287646,0.19443174698541188,0.31652661064425747,0.5645200052042365,0.2207053469852106,2.6487646140370934e-06,0.21204188481675396,0.3846153846153846,0.2733059429431166,0.8058347930821474,0.8672569860426647,0.7345159504331042,0.17673691874458575,0.48648088157544367,0.15108139639235385,0.9195028873927902,0.050415752641209705,0.027661007094876476,9.999986949615902e-13,0.008930926285408314,0.0074476933063400835
4,5,1,0.5104633093535919,0.13906690288583892,0.6666666666666667,0.35512630014858804,0.268644712654259,1.0506888890904644e-06,1.6254192069755617e-07,3.2992447033043014e-07,0.1374055729117093,0.2751180899152173,0.6816619872987827,0.0460298443375528,0.9063446900883885,0.24477506199084242,0.22208441839483128,0.22469209610174978,0.24942409922640052,0.22131211899270475,0.2552710065816639,0.25502863781013296,0.22593188730180747,0.22315812763207798,0.220977037757758,0.22475165401032926,0.2501879275279857,0.22119269322607538,0.2561498634977888,0.2516352887731109,0.22210237970017654,0.22188951170121296,0.12044817927170914,0.664133221854287,0.25255972696245754,2.0386960050079933e-06,0.18717277486911,0.36923076923076925,0.24544297205022847,0.7655444660768433,0.8306464166612946,0.669978502931841,0.20545889885805124,0.6780098644009738,0.16328636812348563,0.6711615523387038,0.05727128682282344,0.040032386791631284,0.03571748491481444,0.020836346071458886,0.012586516947309931
5,1,1,0.22173039025867886,0.002202088853040846,0.0,0.1976225854383351,0.9999999999999999,5.399121204515013e-07,1.1621614584275799e-08,1.3305841407272247e-08,0.07198366042804383,1.0000000000000002,1.0,0.008262272494058021,0.9999999999999999,0.18951470067309906,0.4812778105652149,0.4448048482584164,0.44765885713680564,0.4503462536828886,0.4998237213845187,0.4240690532985645,0.46427231736358743,0.4515167447316477,0.4809590583958474,0.4445261553855079,0.44756952507049275,0.4503439770833255,0.49890291107943724,0.42486530343870255,0.46273228181912734,0.4509849743268909,0.13445378151260545,0.6107608198698586,0.0,1.3283897300671305e-07,0.037958115183246044,0.09230769230769287,0.10381343672240861,0.4771511097156287,0.6576544104576039,0.7101378564813099,0.309076669728813,0.575821004715995,0.16144664811989595,0.9562593603595615,0.06305090079528301,1e-12,0.05368244263588884,1e-12,1e-12
5,2,1,0.22230712555428517,0.0037935268701599235,0.0,0.029717682020802272,0.9999999999999999,8.910019110581372e-07,1.1621614584275819e-08,1.3305841407272249e-08,0.0719836604280437,1.0000000000000002,1.0,0.009455162565677014,0.9999999999999999,0.007438894792771933,0.3696983493774645,0.4072718774944175,0.3975820961024523,0.4892225914458166,0.38802557223754985,0.3804617947249509,0.34315072973559824,0.4962912863084963,0.3693253569172822,0.40730764580130346,0.39762211948153636,0.48888216262447237,0.38751999452705443,0.37839858224394773,0.34345421225904693,0.4936898109292412,0.05042016806722671,0.6714358120259818,0.0022753128555176305,1.3283897300671305e-07,0.04319371727748689,0.03076923076923066,0.05765002025345467,0.5053602310550742,0.608256198909527,0.7848534463125101,0.3365441103111091,0.5765530830463822,0.11608184510454989,0.9727186298711376,0.05854870315722945,1e-12,0.061729514246169834,1e-12,1e-12
5,3,1,0.22047393541862456,0.0034590879931778156,0.0,0.22585438335809815,0.9999999999999999,5.799823803776224e-07,1.1621614584275819e-08,1.3305841407272249e-08,0.0719836604280437,1.0000000000000002,1.0,0.004079191773541661,0.9999999999999999,0.27205100956434425,0.5170277203913141,0.43376630322215326,0.38042400374688845,0.4894882403579599,0.5672368100789664,0.3734408391678101,0.3157005569657867,0.4797515349152417,0.5165979297558764,0.43424248518365766,0.3807003575695863,0.489148776244449,0.5672123910929725,0.3716818614478783,0.3163375697205455,0.4784976088213256,0.18487394957983216,0.6632040511103439,0.0022753128555176305,1.3305494649721365e-07,0.04319371727748689,0.061538461538461764,0.0,0.498650574894135,0.5908945814455651,0.7987423320684743,0.3332438330521943,0.5577905961805807,0.1404917885668132,0.936719573709715,0.0650725004716055,1e-12,0.05077853309606257,1e-12,1e-12
5,4,1,0.22139220773789056,0.00299857530816775,0.0,0.4531946508172364,0.9999999999999999,1.0417826257011073e-06,1.1621614584275832e-08,1.3305841407272249e-08,0.07198366042804358,1.0000000000000002,1.0,0.004540966644146353,0.9999999999999999,0.39142755933408413,0.48036556437587885,0.45765354222770216,0.4509240904527483,0.47399095897780485,0.5024699209967942,0.44573896959988435,0.40603756064173857,0.46292502336176966,0.4799664224006821,0.4580017971152687,0.450756844124242,0.4742015585826655,0.5028350623972754,0.44419845342580255,0.4062474092659162,0.46385738558382306,0.3585434173669464,0.6507096397007484,0.0022753128555176305,1.524670231834921e-07,0.04319371727748689,0.046153846153846434,0.03768589780683973,0.5047219864756813,0.6508878530503202,0.7458565862710933,0.32546847139209145,0.5599901197803797,0.2365161985102754,0.9999999999999999,1e-12,1e-12,0.09354845644419145,1e-12,1e-12
5,5,1,0.22397843746846552,0.00282132294515116,0.0,0.4621099554234771,0.9999999999999999,5.250071660216585e-07,1.1621614584275809e-08,1.3305841407272247e-08,0.07198366042804379,1.0000000000000002,1.0,0.009365412693548106,0.9999999999999999,0.3375841303578211,0.41828577087468144,0.4211387709871073,0.5150488123699806,0.5093426295697183,0.42202282682753833,0.3906520866950449,0.4919394101563834,0.48113458250405383,0.4174447750422862,0.421224098276973,0.5149090668983688,0.5090129660148367,0.422210991287109,0.38945134095255257,0.4930368323120972,0.48027521156915765,0.2535014005602241,0.7326306397666307,0.0022753128555176305,1.42426835662227e-07,0.041884816753926676,0.1076923076923082,0.04639488455528884,0.554636983830004,0.6748156067477256,0.7308157265558206,0.29780869023912704,0.5400108834465256,0.18729247060934218,0.7633746596554621,0.06776224184166492,1e-12,0.054721990820061926,1e-12,1e-12
6,1,2,0.3103160835243709,0.017610907691708165,0.3333333333333333,0.0995542347696885,0.6039781794091752,0.0001222979225801553,3.531103380993441e-05,4.645694934196026e-05,0.08098501347137896,0.7881869324068232,0.7541265496805382,0.002228854994473233,0.9752943069019003,0.2440665958201027,0.14015294185139582,0.2345797732642525,0.2737144480701712,0.2745327627591849,0.07425252788018544,0.20309578513673499,0.21755782829725256,0.24779381441626347,0.1388856333264087,0.2353018101171125,0.2738538149316695,0.2744578139941535,0.07354392458163095,0.20156718890152203,0.2195303684790042,0.24836905079967164,0.05042016806722671,0.5700244070136629,0.4573378839590446,0.0009367510200027485,0.5340314136125655,0.1076923076923082,0.4505670968115272,0.7993623708105826,0.8087077963509222,0.7695411394729654,0.17226785802992017,0.5139876593155874,0.09090909090909094,0.0003709796761521141,0.17677228504327344,1.60439430153603e-06,0.5769007363515881,1.1202967095003186e-05,0.0017579229414242338
6,2,2,0.3747895423687476,0.0423612901106921,0.3333333333333333,0.4101040118870731,0.7424644554598009,0.00012463490161129223,0.00012287355708915797,6.897151277912363e-05,0.02706513005999152,0.8995653955355787,0.8115335524759327,0.003501970548728199,0.9847018636413599,0.09528869996464007,0.21371024398499427,0.1750933654374387,0.21833603201095797,0.29432591832219845,0.21543444590538852,0.16808692891314414,0.17249640431404667,0.2766308447379817,0.21291721431164656,0.17562594002283383,0.21800240175320185,0.2946808389594041,0.21474208474517642,0.16785559979616782,0.17203997384939795,0.27781456634087276,0.16946778711484622,0.45116803690681984,0.4709897610921505,0.0008069990855493918,0.5287958115183247,0.23076923076923084,0.43200624963833123,0.7988786075529455,0.8357546329625896,0.7772471367364511,0.18535392431787745,0.660781866559915,0.05420443327649649,0.0014043574083524438,0.2489734160890248,1.0435280776112795e-08,1.0000000000000002,2.7948835774758853e-05,0.0018793430533274322
6,3,2,0.3150926090297196,0.025001384330197912,0.3333333333333333,0.06686478454680511,0.723372080129338,0.00017251407077388084,0.0001350578828832028,5.083127989693236e-05,0.01417420127130022,0.8595790231241106,0.831902085499399,0.0019576489121310454,0.9858161033359734,0.18384697130717775,0.33918642625762574,0.29651782995946174,0.2792292988909302,0.2530503825750192,0.1996449595852906,0.2848429117358371,0.22821158995928803,0.243730532423446,0.3383828072547226,0.29629850676131564,0.27816612457089984,0.2524182403489498,0.19850818844253537,0.28656991429984613,0.22867536804789867,0.24435945642508283,0.2591036414565826,0.6185131170921085,0.4607508532423211,0.001386501296770946,0.549738219895288,0.0769230769230771,0.4332937908685839,0.7155193272819087,0.8145862901332537,0.8677053224760103,0.2150903893833358,0.5097675879140622,0.0876783630979,0.005702977233242808,0.1649173640325914,1.3171132147512157e-07,0.4583568317158594,1.1727278051168557e-05,0.0028066567076467917
6,4,2,0.309675393248019,0.01710951928286705,0.3333333333333333,0.05497771173818755,0.8971400283782026,0.00045576148570474097,0.00016646811803561762,0.00018548298739487517,0.06541704107244803,0.9541657699019408,0.9363841597764001,0.002136826062320098,0.9937154740989782,0.0007084661708107731,0.21724325699173386,0.2955734832168573,0.270356675663179,0.3646940611680627,0.1668312928106157,0.2479992834825231,0.28316146775797435,0.3613983421836213,0.21656842789618824,0.2962110225697431,0.2703068737196411,0.3641530119893457,0.1641357536451894,0.24937293756487,0.2828607236190457,0.3612375125880004,0.15406162464986028,0.6444049431312555,0.49601820250284445,0.0026146030023367402,0.5850785340314135,0.1384615384615384,0.458957814941265,0.7544609286319186,0.7941752939668403,0.8262562593076459,0.15569878780331425,0.6141078554502037,0.08166561967154262,0.004949475839341546,0.13390160751796157,1.0000000000276037e-12,0.8997299013639611,1.2353978578106553e-05,0.0023450800368175076
