fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,bsf-progression_0.5,bsf-progression_0.9,bsf-progression_1.0,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_4,mean_std_x_last_4,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,10,1,0.4747237820807893,0.06747531149498517,0.0,0.4139366349597192,0.20711656063725464,1.0435917607804504e-09,5.0999226694388754e-09,0.005477291082386548,0.8370980884714722,0.9999999999999813,1.1061435926560618e-11,0.3689320388349514,0.2842105263157895,0.08444444444444443,0.0,0.2802248855545398,0.23511217721599525,0.2395923885700016,0.0,0.2749208258178982,0.18687146274697763,0.2607001711887794,0.6467436999289158,0.3416195714869126,0.30757201873697926,0.37341679721944154,0.6523928370210341,0.33854960547284096,0.2894598070899315,0.3887843069608297,0.5924443241725659,0.04010025062656644,1.730566546385851e-08,0.10129870129870122,0.38888888888888895,0.8536362663115368,0.7493423571985782,0.7918030525445425,0.43776276734788167,0.45449804620751444,1.0,0.9999999999999999,1.0,0.2197837982231312,0.20444873608190228,0.2140101032832309,0.07677640734805063,0.6669345211724447,0.2170132330582298,0.6178271182208741,0.496787959122599,0.7296286792106497,0.6569704447479038,0.269578202854546,0.41392531624543094,0.18259645151894738,0.5616662603819456,0.18689868332362658,0.28393689788037646,1e-12,1e-12,1e-12,1e-12,1e-12,0.040891394544339384
1,1,11,1,0.5609301843403512,0.16054532823023054,0.5,0.6033357266048873,0.2071165618628426,9.23104140740326e-09,5.419653086978266e-09,0.00039813302448760027,0.8705448425507232,0.9999999999999942,2.014690993787198e-11,0.5242718446601943,0.26315789473684215,0.1285714285714286,0.0,0.16034631180429065,0.21152786885514063,0.13578876175906124,0.0,0.16056743118891378,0.16730748041694765,0.20710904832806787,0.6957862413491127,0.2531941302308346,0.3003969994840719,0.3081763223993433,0.7287008147378615,0.2573619122851031,0.29095991593909754,0.3682478377506087,0.36048078061719413,0.04511278195488727,1.8785076535824411e-07,0.11168831168831159,0.38888888888888895,0.8731920806255248,0.7322318647375128,0.9235779360401581,0.42761187252101374,0.4412708583385675,1.0,0.9526843623110725,0.8495040258562465,0.16716743968695202,0.10009485617498548,0.13193066853601731,0.2922649004189572,0.423482200356024,0.3267574537329533,0.37871394197905656,0.3200263152728624,0.9863184911406548,0.863465933715225,0.14776839656793872,0.19082162453204143,0.1263361801256082,0.27030129397061775,0.2811047255945143,0.23178947931810878,1e-12,1e-12,1e-12,1e-12,1e-12,0.03413328967861296
1,1,12,1,0.5280510790660681,0.09976181311954671,0.0,0.6638055955852297,0.20711656502731193,1.1418517835337146e-09,4.3510365805014096e-09,0.004267324755387278,0.9037794249499255,0.9999999999999971,5.529631392803703e-12,0.3300970873786408,0.2526315789473685,0.08395061728395062,0.0,0.09282960473499594,0.2572926655501889,0.1676678588885709,0.0,0.0952793270288105,0.2597479033328468,0.24264191130463353,0.451264544905535,0.15776385523344466,0.2816563446133568,0.26036608053089194,0.5301708599828843,0.17301651254278166,0.328802961193568,0.3439513599548908,0.6777779527812566,0.030075187969924866,1.321117697558536e-07,0.10129870129870122,0.5555555555555556,0.8328450828081267,0.871418994978467,0.9557059277923572,0.2529752858493155,0.640324726973527,0.9079690099609156,0.9999999999999999,0.9525312518613982,0.3310776948310459,0.09961729730615243,0.08734058379872423,0.842991121538375,0.8604635237962646,0.8116028715458513,0.8103068712016744,0.6291139603940747,0.4420151882858816,0.4032930831838032,0.1425771142458223,0.39485969315350034,0.10410225445442539,0.3965004482669281,0.45275701790146544,0.5830650292131456,1e-12,1e-12,1e-12,1e-12,1e-12,0.06995994249820582
1,1,13,1,0.4365622222803923,0.046231945559260294,0.0,0.476784063631123,0.20711656235279,1.6327279520610735e-09,2.075137030203942e-09,0.0013781370954268118,0.8841837468724283,0.9999999999999707,1.739870189788233e-11,0.4757281553398059,0.45263157894736844,0.07101449275362319,0.0,0.22329135879320866,0.4074214640869707,0.2859237550847063,0.0,0.22059540047264986,0.3369158835249069,0.32282407563448257,0.5972091709860983,0.2907618501409216,0.44221239889258923,0.3976364226294382,0.6149255661247843,0.2908535563120732,0.41218325231462716,0.4285732505452037,0.5825208139756219,0.04010025062656644,1.7734480553154222e-07,0.11168831168831159,0.33333333333333337,0.8013982865205024,0.5955195368088133,0.5791176248186576,0.5398171317393924,0.3673455200148372,1.0,0.9999999999999999,1.0,0.37184827556375155,0.3913294059503558,0.4702401426734122,0.4019044074730039,0.7994470987368573,0.4450860560212333,0.7857779186226213,0.6451387038677174,0.24492376775268232,0.2679758485352418,0.089002125028687,0.3771920635318756,0.03707018524752631,0.3073993857302746,0.10091612283703433,0.35606397505318643,1e-12,1e-12,1e-12,1e-12,1e-12,0.021287262942928584
1,1,14,1,0.40161990845550966,0.02929463543889979,0.0,0.33299170355420915,0.20711656218874286,1.6217153075763733e-09,2.1061612901365335e-09,0.0014103396336081714,0.6642779903131578,0.999999999999948,2.8909725497848135e-12,0.5533980582524272,0.3684210526315789,0.09999999999999998,0.0,0.2011634993535495,0.3857855304706555,0.3606343010481348,0.0,0.1985194983826666,0.36942555432734564,0.41990507295567736,0.5141473245448642,0.26239999068394676,0.41061187690150663,0.4407925403680052,0.5332618976920889,0.2628973210024339,0.430297013774496,0.4916051871348435,0.6764828004248751,0.022556390977443594,1.4455354422703175e-07,0.09870129870129862,0.5,0.8040146870828134,0.5923957541340035,0.6663042267638797,0.5465853475668926,0.3509510280686906,1.0,0.778160145875167,1.0,0.31273127410078017,0.32392139738075176,0.378701805346231,0.5291888949240715,0.2660915573055067,0.5914287963531989,0.2176502892495995,0.5318945426815951,0.5318462755171678,0.5029286291044058,0.07881798292567067,0.5277799947698262,0.1514544749139417,0.47870659464311416,0.0912431660350051,0.437932896028443,1e-12,1e-12,1e-12,1e-12,1e-12,0.13870230062142005
1,1,15,1,0.43247306102281424,0.031939815000811014,0.5,0.7833368549693467,0.20711655973097645,1.6241707608929637e-09,9.894322305700715e-09,0.006639268625003424,0.9396580730415733,0.9999999999999842,3.885642160675676e-11,0.233009708737864,0.22105263157894725,0.06666666666666667,0.0,0.2125910147027293,0.21111340281091306,0.16090377828737662,0.0,0.2099116342520687,0.17952752432079144,0.15382875570947085,0.8681076339883556,0.3136540398849823,0.34316684096529476,0.3781480823804406,0.8761849545380636,0.31183919620192124,0.3350686813390166,0.3731946234754622,0.5105958610840753,0.050125313283208,1.4455354422703175e-07,0.1090909090909091,0.38888888888888895,0.8613208618000198,0.7844227575951495,0.9313862164238367,0.40948880672495847,0.4145092190267555,1.0,0.9999999999999999,0.35429287456707526,0.0,0.005207817129918801,0.016029732935230356,0.22475640648025524,0.5377775684877246,0.2834417227768201,0.5151002241656992,0.6475421049811729,0.904436839244102,0.8774882343618008,0.17325280676977145,0.0,0.368409439751371,0.0,0.3076582040565056,0.0,1e-12,1e-12,1e-12,1e-12,1e-12,0.04825317569633055
1,1,16,1,0.7248910420442314,0.45209387646638377,0.5,0.6259450529685908,0.2071165623660681,4.177201895280752e-09,6.412587620620848e-09,0.001494715736335095,0.8982277078500671,0.9999999999999947,7.344348321506027e-12,0.3689320388349514,0.3157894736842106,0.07676767676767676,0.0,0.13321747777974702,0.08604476947121226,0.24834018673969332,0.0,0.13526051553757842,0.08032617193590103,0.2946848721936268,0.6664410915395085,0.22765892385536635,0.1909670774562618,0.38519208947235684,0.7187413234977522,0.23651992608507194,0.2175050462156055,0.42999241108300756,0.6454233661466862,0.030075187969924866,8.527719767453175e-08,0.09870129870129862,0.5,0.8545782577074835,0.8087576174458508,0.9398507353279317,0.3765955079631913,0.6681290125635276,0.8539937717240431,0.9999999999999999,1.0,0.2172466269677893,0.15084829866550997,0.15811706683894666,0.36594409387862387,0.49407794922363435,0.42551686739765315,0.4627277928795539,0.5144434854454976,0.708609749005042,0.7079809192374268,0.1131787847329722,0.2951186153519618,0.025237112034372344,0.3274040596334782,0.29005157092186135,0.27190263579073815,1e-12,1e-12,1e-12,1e-12,1e-12,0.07968526978794536
1,1,17,1,0.44919434332479496,0.063952095656594,0.0,0.383760532578614,0.20711656547791069,3.3091313204565104e-09,3.089750204457904e-09,0.0008667395618308436,0.7782377242562643,0.9999999999999465,5.815826742720451e-12,0.42718446601941745,0.46315789473684227,0.06241134751773048,0.0,0.19854666896218623,0.18675430552714467,0.3568115823512517,0.0,0.19116022903330993,0.14371370621342838,0.38724540535487195,0.2745233419564028,0.23042555695811376,0.1699076389618781,0.3894828686680137,0.25867140090629914,0.22254574125127513,0.1535035743093136,0.41486383687349326,0.7759864242195642,0.050125313283208,1.9890319497159855e-07,0.12207792207792206,0.7222222222222222,0.7222994213478918,0.6697911176223013,0.615408044757471,0.42861527874344285,0.30165492830624574,0.7776904097571057,0.9999999999999999,0.5593766702333585,0.5090374859648736,0.47840007930783734,0.5022377831224745,0.825491216533708,0.791141140179406,0.9420480934487935,0.7761268353642575,0.2073542915131794,0.6525462858012949,0.6206171817389815,0.32924832454929626,0.5424824878767024,0.424502109557288,0.7137241703372268,0.21462213645774053,0.7621524213859971,1e-12,1e-12,1e-12,1e-12,1e-12,0.2850477569340394
1,1,18,1,0.5896052192070435,0.2566432361246538,0.5,0.7665055104840128,0.20711656060855774,1.4077946403999322e-08,8.43948256703684e-09,0.0003943167512790876,0.8380703391276252,0.9999999999999944,5.098927166992742e-12,0.3980582524271845,0.3157894736842106,0.08282828282828283,0.0,0.288052657966058,0.29186161639982966,0.32437138387120673,0.0,0.2806803771462567,0.2991129038134751,0.34705913993488813,0.48980246717850795,0.3354623568494518,0.32167569645952776,0.40507929537584314,0.4887903487876948,0.33057327659391117,0.3582437520372448,0.42230947465939855,0.6316250496947753,0.0476190476190477,1.5335385946107124e-07,0.13246753246753246,0.38888888888888895,0.7796128191899531,0.6860041829223418,0.8196814400519719,0.4209719482778692,0.40623110978036525,0.5235414658710155,0.9999999999999999,0.976395158947431,0.25308201577843303,0.07252925360738871,0.0824470752654678,0.28781541317465453,0.6126632635910143,0.3172662021392849,0.572239812068492,0.2705306620355268,0.9468789105693809,0.8993477313009789,0.170983358473366,0.2820971190104238,0.5147425441231419,0.561865537514054,0.45484325067545134,0.5118915146953831,1e-12,1e-12,1e-12,1e-12,1e-12,0.12169704659138626
1,1,19,1,0.4801831414906645,0.06975749328704157,0.0,0.6221062271151329,0.20711656004910933,9.543637992432068e-10,4.243412773614766e-09,0.005037253306256317,0.9156734040908346,0.9999999999999789,1.644966515703273e-11,0.2815533980582525,0.30526315789473685,0.06041666666666667,0.0,0.21585503935317749,0.2363201809681461,0.18343148235338697,0.0,0.2164936820978301,0.2459490414405252,0.20428316304186322,0.7553090939135882,0.30288382667842073,0.334295752892593,0.36093266178346994,0.7873612324079109,0.30653896693899096,0.36622529394622344,0.3821594589684238,0.6068307901003751,0.035087719298245584,1.7734480553154222e-07,0.11948051948051944,0.2777777777777778,0.8247741007158841,0.8490534867834123,0.91820443687333,0.24501824480918796,0.4569675209653643,0.8419709899546858,0.8388720650479828,1.0,0.25518715699612615,0.3106421070473946,0.37391426019091334,0.40274237976489685,0.5530635517448619,0.4439475427171853,0.5326125167096286,0.4343560033947811,0.6849745329638262,0.6761204091559937,0.012859233116468527,0.19309788955284457,0.16289865250059887,0.23356004380881745,0.173958700879908,0.12385815563707192,1e-12,1e-12,1e-12,1e-12,1e-12,0.07889742107536257
1,2,0,1,0.4509083842211512,0.03813976700613006,0.5,0.7818158582680668,0.20711673408640163,1.514306520428227e-08,8.065674801969841e-09,0.00031891612105048694,0.9257372372760635,0.9999999999999925,1.8429153975172818e-11,0.22330097087378636,0.3157894736842106,0.04646464646464646,0.0,0.372269922625189,0.3894844388201129,0.35831974153617746,0.0,0.36709504550639704,0.3460710059979181,0.4092133166885872,0.18608977675805516,0.3980744127633963,0.3623475473233912,0.3732394663068362,0.212998764612653,0.3985575569289687,0.36416464816015254,0.42831786172986575,0.4539312983247512,0.057644110275689164,1.1699488999282835e-07,0.10649350649350647,0.5,0.6522793930030969,0.4942466576522513,0.7422832244026307,0.5117233893036677,0.6405264348006193,0.8685330542574146,0.34433840340664645,0.9371780326885368,0.7737892083531701,0.7862158883253754,0.8875137530127475,0.9481832658996892,0.07130804104147603,0.9999999999999999,0.04570609523768021,0.13865869306260903,0.2882287335025462,0.2993586671497189,0.2633132764390885,0.7554645331124504,0.6363263719300085,1.0,0.747549220916816,0.9427888936973474,1e-12,1e-12,1e-12,1e-12,1e-12,0.13636944988805802
1,2,1,1,0.49841587297375967,0.07454440444395707,0.0,0.8324820917010908,0.2071167308595908,4.100672157653227e-09,7.2960008077642025e-09,0.001763420255999675,0.9623648304369556,0.9999999999999944,2.8992088244028658e-11,0.1553398058252427,0.22105263157894725,0.044444444444444446,0.0,0.2470411948149194,0.26231286892104855,0.339600365422483,0.0,0.24740803832831856,0.26875276510296947,0.3927062666951334,0.6038146413663872,0.3109223052893503,0.32039013468762806,0.441891487404811,0.6408040000304129,0.3153570424146204,0.3572730063281563,0.48823357640308473,0.5825208139756219,0.04010025062656644,1.6735829616287729e-07,0.11428571428571421,0.33333333333333337,0.6757427717460994,0.628540814294333,0.8318041084045373,0.4158771553830025,0.6273406329557811,0.6744054507118289,0.7742449609480283,0.516912100828318,0.45244395820626426,0.44079438581797703,0.5114160526023159,0.5233610396558421,0.43875723724527144,0.5459389945616436,0.41067013955468834,0.6715547183432564,0.05464473867016284,0.09455295902892946,0.5923018015641495,0.43708996135120837,0.45530733781586713,0.3641379880687825,0.5265008262783939,0.3304668808548552,1e-12,1e-12,1e-12,1e-12,1e-12,0.009633241077580517
