evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
13 10502100.5131116956 1.0000000000 1.0000000000 0.4503072469 67.0000000000 5.5205258504 0.8697879141 5.1512643301 0.0344541129 4.5669129944 0.0556496501 26.5355241989 -271.7088837974 25.4712088989 6.5173447644 1.030828 -2.229742 -1.534620 1.349141 2.921785 1.184946 2.395662 3.409188 2.080178 -1.836880 -0.210689 1.260391 -0.829694 0.903892 -3.158313 -1.657256 1.057759 -4.474173 -2.215425 -0.035437 -3.438789 0.114242 -1.599095 -0.583189 -0.517966 0.378586 -1.127577 0.179373 -1.202314 1.112147 3.387618 0.393740 0.339739 -2.328016 1.386732 -1.516135 -1.617694 1.114879 0.362077 2.214351
30 10459899.1141201314 1.0000000000 1.0000000000 1.8853713451 1.0000000000 6.3107711075 0.9977979611 3.1045311481 -0.0213014757 2.6327594630 -0.0180644545 9.6381136494 -1280.1933696062 26.4581217294 6.7438767344 -1.710532 -3.677980 -0.739486 -2.889522 4.023749 0.740281 2.285600 0.411158 -1.968118 2.466331 0.564163 1.044675 1.555400 1.684049 -0.245394 2.029984 -0.609108 0.256680 -1.748990 -1.415988 -1.767893 0.089637 -1.090322 2.193980 -0.688288 2.824799 0.926704 -1.627707 4.642192 -1.457682 0.271621 -1.547580 2.766260 -1.225028 0.669156 0.318983 1.888319 -0.071690 1.401861 0.678062
32 6687380.1216297802 1.0000000000 1.0000000000 1.8009087143 2.0000000000 6.2974548430 0.9956732017 3.8152768345 -0.0622735478 3.2903617329 -0.0534208338 14.5563373241 -1239.2644266321 26.0359955420 6.6400435562 -1.562391 -3.230060 -0.883987 -2.668857 1.791636 -0.013561 -1.155140 0.774479 -1.486643 -1.091027 -0.109281 0.956139 -3.327265 -2.287528 0.418019 4.322812 0.343433 0.745114 -4.370166 0.093806 0.949261 -3.229451 -1.883930 1.587216 1.105966 2.648565 -0.042452 3.968132 0.912244 -2.811866 1.474460 -2.745278 1.604302 1.135600 1.738836 2.720210 0.749563 -0.166555 0.229278 0.650998
34 5722621.9181967061 1.0000000000 1.0000000000 1.8009087143 2.0000000000 6.2974548430 0.9956732017 3.8152768345 -0.0622735478 3.2903617329 -0.0534208338 14.5563373241 -1239.2644266321 26.0359955420 6.6400435562 0.414070 -2.580037 -3.416412 -0.144625 -1.203078 2.099565 0.787237 -0.846066 -3.764102 -1.808393 2.101085 1.197353 -1.458511 0.242587 -2.150668 4.004177 0.623361 -0.244304 -2.442211 1.654368 -4.401205 -1.469767 -1.386982 1.597302 -3.846741 0.732730 1.594712 -1.459905 -1.047914 -2.855266 0.999374 -1.753071 0.798967 3.777292 -0.506803 0.804234 0.765446 -0.408884 -1.166296 1.813470
68 5063928.8669658527 1.0000000000 1.0000000000 1.6853328728 4.0000000000 6.2709975294 0.9914411304 5.0631156431 -0.2532119494 4.4658137336 -0.2192047479 25.6351400153 -1167.8008354906 24.9150597551 6.3634838996 -1.720704 -5.000000 -1.760711 0.953544 -0.186108 1.367187 0.053879 -2.942180 -1.116229 -3.317568 -0.452914 -0.706526 -1.824932 1.730350 -2.845309 1.473010 1.291725 -1.331882 -1.464590 -0.385659 -1.181523 -0.436818 -5.000000 0.635306 -5.000000 1.981730 0.956627 -0.194520 -2.057770 0.713707 2.162452 -1.647928 1.355086 3.281907 0.900987 -1.024357 -0.111636 -0.938404 -1.501176 1.683665
94 4704107.2274915408 1.0000000000 1.0000000000 1.6099207986 6.0000000000 6.2464529368 0.9875026747 5.5563960079 -0.2324852012 5.0166803011 -0.2168988420 30.8735365971 -1169.9160151618 26.2202165091 6.6878717758 -3.465373 -4.588799 -1.471786 0.273118 -0.332492 4.500862 2.664643 -2.166341 -3.181905 -1.934414 0.168238 1.900245 -2.667729 1.603152 -5.000000 3.111122 3.365939 -3.619948 1.104397 -1.169467 -1.123159 -3.543975 -2.824060 -1.595124 -3.037101 1.442793 -1.583496 0.654235 0.512324 -1.731178 0.837402 -3.449392 -1.189929 -0.251438 -0.416298 0.840722 0.907664 0.368316 -1.754947 0.297746
136 4239899.1942036636 1.0000000000 1.0000000000 1.5100458790 9.0000000000 6.2093503453 0.9815425210 5.5684255677 -0.3419077943 5.1743692701 -0.3241858801 31.0073633027 -1088.1822031859 24.7620405761 6.3050106577 -3.185846 -4.712023 -4.191438 -0.980035 -3.803635 -0.572270 3.833921 -0.954049 2.646327 0.690510 0.183583 -0.089815 0.259160 1.906226 -2.502197 2.432103 1.996106 -1.935957 -4.319508 3.011756 -0.746041 -0.718396 -1.817260 0.559663 -3.156831 -0.755623 0.057444 0.300872 -2.429004 -3.376454 4.001901 -2.282170 -1.348084 -3.778805 0.121431 1.642303 -0.203248 -2.378815 -1.070165 0.662936
152 3726374.1784299766 1.0000000000 1.0000000000 1.4745706232 10.0000000000 6.1964830777 0.9794726737 5.0040908259 -0.2653408051 4.6581640114 -0.2660737554 25.0409249939 -1082.5161754963 25.2062110371 6.4188727121 -3.113547 -4.651958 -2.561427 0.038591 -0.507817 1.605780 2.415522 -0.078431 0.919577 -1.346238 -1.209345 0.657746 -2.590272 -0.404287 -4.076545 1.136385 2.996925 -3.292244 -4.260153 0.267156 -0.306523 -3.451644 -1.373747 0.199436 -3.617913 0.498409 -2.572454 -1.722400 -0.831706 -5.000000 1.659909 -4.159713 0.747263 -1.685437 -0.709303 0.880951 -1.070284 -1.742186 -0.107946 1.219062
171 3588577.8652807306 1.0000000000 1.0000000000 1.4234664537 11.0000000000 6.1814281926 0.9770566635 4.3844378537 -0.2112846447 4.1223693740 -0.2234145863 19.2232952929 -1081.9102526082 26.1132540738 6.6321259199 -3.102727 -2.822285 -1.753351 0.168049 1.014213 -0.142578 4.073447 -2.850030 2.426246 -0.343235 -4.526512 1.411702 0.879662 2.212814 -2.202842 1.222047 1.447882 -1.443603 -3.781248 -1.869238 -0.439071 -2.267574 0.830438 0.544189 -2.215672 -1.635827 -3.377659 -0.213995 -1.697602 -3.348446 2.603231 -2.290253 -1.338031 -0.220178 0.383795 1.482555 -1.581197 -0.243417 -1.132926 1.236622
203 2488073.7861928036 1.0000000000 1.0000000000 1.3120702824 13.0000000000 6.1509257689 0.9721871858 3.8326773604 0.0250541823 3.4618216948 -0.0225175380 14.6894157493 -1016.5137603307 25.6639708471 6.5479606039 -3.510849 -2.385087 -2.671644 2.142412 -1.040400 0.254362 3.178663 -1.175362 4.529992 -1.388413 -4.230219 -0.343141 -0.798500 -1.980956 -2.228791 1.963928 1.078600 -2.795918 -2.559913 -0.757459 -0.471740 -1.698209 -3.464538 1.083638 0.156840 -1.073265 -4.329461 -1.891908 -2.039000 -3.056888 5.000000 -4.169018 0.030909 -2.759644 0.778110 1.629517 -0.384683 -1.368058 -0.755033 0.779718
232 2384878.6477674856 1.0000000000 1.0000000000 1.2441560607 15.0000000000 6.1241440642 0.9678907426 4.7376122662 -0.0155027802 4.2523701436 -0.0491177538 22.4449699847 -1011.0663738575 26.8432878293 6.8540477241 -1.442161 -3.324380 -0.593815 1.112250 -1.687648 -0.035622 1.941430 1.544835 3.901339 1.420513 -1.718640 -0.088082 -2.300994 -0.463308 -3.514929 3.481285 2.932455 -2.467387 -1.477609 -0.304464 -2.496990 -1.737678 0.664197 2.342768 0.279052 -3.938122 -3.967574 -1.875259 -0.845860 -2.393661 4.625224 -2.753812 0.825585 -2.346596 -1.017567 1.168065 -1.203361 -1.112140 -0.947434 1.583956
257 2320813.3689846965 1.0000000000 1.0000000000 1.1736172685 17.0000000000 6.0983394555 0.9637566181 4.8607333211 0.0659740652 4.4263731265 0.0225046841 23.6267284186 -912.2459580338 24.4094007809 6.2253738068 -2.479413 -3.124084 0.562777 -0.969818 -1.429841 0.436983 1.030225 -0.682695 3.100038 -0.143630 -2.162574 0.693166 -3.046161 0.057555 -3.332854 2.456253 -0.275735 -3.467050 -3.208438 -2.974248 -0.817586 -1.454838 -1.336645 -0.409881 1.205032 0.353936 -3.474424 -3.375285 -0.325373 -1.051093 5.000000 -4.189897 1.309627 -1.514498 -0.123717 1.104678 -0.127714 -0.158687 -1.970837 1.045557
284 2106588.1431905855 1.0000000000 1.0000000000 1.1334589130 18.0000000000 6.0870687941 0.9619262163 4.4089609902 0.0659978309 4.0495220110 0.0261103791 19.4389370129 -933.3817307714 26.2289933963 6.7177225368 -3.246234 -1.711505 0.105921 -2.462697 -1.335566 2.013872 2.409681 -0.792733 3.836963 2.416305 -1.402622 1.338561 -2.920834 0.811639 -4.124134 4.713875 2.867173 -0.885274 -3.768377 -1.383308 0.605987 -3.098671 -2.830013 1.648834 2.626902 -1.025613 -1.648240 -2.328521 -2.846120 0.071097 2.344877 -3.485475 0.317992 -1.096686 -0.365402 1.271031 -0.193505 -0.110660 -1.572471 0.698491
