fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19
1,1,10,1,0.359515901766796,0.02593559240131049,0.0,0.9493795954024651,0.3642426589991683,3.805649576234105e-09,4.944859973599901e-09,0.0005501491155863462,0.0,0.0,0.6428571428571428,0.2692307692307693,0.5836814257866889,0.0,0.24814552663849265,0.404347516650172,0.2715308457894352,0.0,0.31446405694190227,0.47345951091623584,0.29477529776966627,0.6400123366701482,0.27226789381480887,0.4016064157023985,0.3000537254602498,0.6256178216767392,0.33619352304247496,0.47190662024327923,0.32515090153569615,0.6310804655727229,0.19718309859154948,3.246083093245563e-08,0.2625570776255708,0.33333333333333326,0.7573438209226839,0.8486202537668568,0.9257022784926298,0.24080250226253358,0.48057962995560066,1.2288276850202963e-12,1.160393237163759e-12,1.2074419200651284e-12,1.7677489618905272e-12,1.7634718088994934e-12,1.3999138046616394e-12,8.21769567236916e-12,5.732669784578653e-12,2.3879361455903957e-12,4.381089439412043e-12,4.061682871111241e-10,1.1944261975936572e-09,2.9836235778848306e-08,2.4018392099434225e-07,2.9245979810911353e-07,2.8326975318351668e-05,0.0006333530581468605,0.0020546954489794587,0.34045936116659464,0.4092576142461282
1,1,11,1,0.39421349055396626,0.034048477594645694,0.0,0.9240204333523492,0.36424266135160277,3.236282726339501e-09,3.06692704079675e-09,0.00037400032637637643,0.0,0.0,0.28571428571428575,0.5,0.18285714285714283,0.0,0.4092919782364153,0.5307140141297901,0.4635409821618097,0.0,0.4806290327055712,0.5767788361492645,0.5253983801732267,0.3565668340278805,0.4160634996605751,0.5161328997127301,0.470620710041315,0.3647170419995316,0.4918446183910429,0.5655525190744084,0.5351870091744132,0.6375670837858727,0.19315895372233416,6.12796502395802e-08,0.23515981735159816,0.8571428571428572,0.8825091161105432,0.6675007563353095,0.7674647585165059,0.4818765798279306,0.4698180064738239,1.1090674012713562e-12,1.211719073056162e-12,1.5025654764464452e-12,1.3699737337244044e-12,1.2544906029664979e-12,1.3100935918499344e-12,3.0124004822812976e-12,2.554745112240705e-12,2.755771302819283e-12,9.94322603591512e-11,1.0780264876260392e-10,2.143550840752324e-10,2.2152937786181217e-08,8.179722033611373e-08,2.59123344898794e-06,2.7206546486751217e-05,0.0010016351565459774,0.0012699186142061316,0.4413622637858498,0.37450297629439977
1,1,12,1,0.3715486536713161,0.022433834958976346,0.0,0.9055618314149232,0.36424266257469173,4.5077725020002796e-10,3.1168311726098714e-09,0.0033895703034419094,0.0,0.0,0.46428571428571425,0.3076923076923077,0.4084656084656084,0.0,0.3255527440090007,0.3314691556223963,0.28889484942029275,0.0,0.3008247925280322,0.34964663262700424,0.30568145984851913,0.47751345190296846,0.3385839044934379,0.3180879562840673,0.3057301474513078,0.5079788344594842,0.3176640307802707,0.34139784769827,0.32813889640768634,0.6767986142517204,0.1891348088531188,4.294389897233354e-08,0.226027397260274,0.6190476190476191,0.8762142577113845,0.7988902656671737,0.9041639255208019,0.31752473282156374,0.5800251071371254,1.2245505320292629e-12,1.1903333081009943e-12,1.2587677559575315e-12,1.5496141593478145e-12,1.2202733790382292e-12,1.455516793545076e-12,1.6094943012222847e-12,5.68134394868625e-12,5.386220392304933e-12,1.4823457598684433e-10,8.080196420777017e-10,9.489639360075959e-09,1.4248309957687105e-08,1.9784160639534007e-08,6.583456030994911e-08,3.2354128400531014e-05,0.002044806728329941,0.003951125562777262,0.374087614300246,0.43677742400904135
1,1,13,1,0.3586670130703001,0.01977878459052454,0.0,0.8866474710282964,0.36424266154801765,1.0303798789659144e-09,2.6342930300826065e-09,0.0011889532487117651,0.0,0.0,0.39285714285714285,0.5384615384615385,0.2328042328042328,0.0,0.3361006038569745,0.4665355180778781,0.21985955452622807,0.0,0.2848084066300923,0.5361147086575042,0.21840941282406146,0.4739639055952143,0.34881163634767076,0.45555232926937084,0.2380529883376059,0.45032327339291633,0.2991650862727273,0.527219001419857,0.23957875504970272,0.5977289532090175,0.18712273641851115,3.246083093245563e-08,0.2237442922374429,0.5714285714285714,0.7927559384877774,0.7399354123644937,0.7121669149687494,0.46850001666432867,0.5748003236409527,1.2459362969844306e-12,1.0834044833251548e-12,1.2074419200651284e-12,1.455516793545076e-12,1.3785280397064716e-12,1.7335317379622584e-12,2.7942656797385856e-12,1.656542984123654e-12,2.8926401985323576e-12,5.409016150120427e-11,1.7817892407707038e-10,1.8222938795957916e-10,1.1757082198059598e-08,4.349065748180081e-08,7.80876113297664e-08,5.717061247340945e-06,0.00035030461942711714,0.0014869422566403479,0.2714843621942838,0.32644540630686575
1,1,14,1,0.3827266208632117,0.04894996983560674,0.3333333333333333,0.9537788587682272,0.3642426648647491,2.3761708192867395e-09,2.686425972313087e-09,0.00046703913925268744,0.0,0.0,0.14285714285714285,0.23076923076923073,0.1975308641975308,0.0,0.43458095590571366,0.3283061642528924,0.24556762258475473,0.0,0.49795185257383257,0.3425225735538018,0.24418620350084685,0.36893704099933977,0.4418811439044734,0.3076614350321658,0.2555534274533039,0.3188002182930525,0.5082849973767716,0.3221404776724561,0.2554336170390188,0.5534000461267738,0.2012072434607646,3.780842406834527e-08,0.23059360730593612,0.19047619047619047,0.7294195625769682,0.7624801020020016,0.9115717888270815,0.3069421904712768,0.4274399856589518,1.1005130952892891e-12,1.2715992149306322e-12,1.455516793545076e-12,1.2459362969844306e-12,1.5239512414016131e-12,1.6351572191684862e-12,2.3537189216621267e-12,3.675359195891502e-12,1.2544906029664979e-12,7.080283594533186e-10,5.072160265242924e-10,1.058724964647135e-09,3.499066166670685e-10,4.258517991644602e-08,4.545334033771434e-08,1.899216231992052e-05,0.0012879039105233765,0.0011833117379208937,0.4292100045707432,0.3884851738884686
1,1,15,1,0.4143768255341354,0.05906264315080065,0.3333333333333333,0.8311985289249615,0.36424266334758,1.9808547035641605e-09,2.5708607297628516e-09,0.00055193848604423,0.0,0.0,0.35714285714285715,0.3076923076923077,0.3259259259259259,0.0,0.0,0.08035479162039505,0.12723457195790155,0.0,0.052837246988122755,0.16559107684061103,0.12928563756176326,0.5497324627645508,0.023896930876323164,0.06919693830957196,0.1541259276887751,0.5397214877348535,0.07526869446684281,0.15843321331941784,0.16033505045018404,0.7308631462866657,0.1891348088531188,2.7867874867419453e-08,0.22146118721461183,0.523809523809524,0.8122749946231897,0.8421962268124705,0.9502839385039062,0.314198138151784,0.41630748514811156,1.1561160841727257e-12,1.23310483801133e-12,1.4469624875630087e-12,1.1689475431458263e-12,1.8917863986305006e-12,1.5111197824285125e-12,2.9781832583530294e-12,8.487283157767292e-11,4.543621253071318e-12,5.250560316498935e-10,6.752097645531181e-10,5.733664746836177e-10,3.8150234197267226e-08,1.0916394645344641e-07,8.860915760110596e-07,1.6412613220144027e-05,0.000963135871426817,0.001870751679749038,0.5631798810055825,0.535882523943992
1,1,16,1,0.38567222184421635,0.033921354717472575,0.0,0.7599300484044279,0.36424265980756915,1.6570096807306227e-09,3.2964319941065612e-09,0.0009002782522499994,0.0,0.0,0.46428571428571425,0.15384615384615385,0.5529100529100529,0.0,0.473429129333901,0.548847668714395,0.328277852035201,0.0,0.4217197221163048,0.6148268005402877,0.32609581565827384,0.37375762829091563,0.4808981779360425,0.535554743411603,0.3376820393846859,0.34997080497813293,0.43223474802000933,0.6041677151128833,0.3383105546199432,0.7061857545916395,0.20925553319919526,4.5182123362254634e-08,0.2397260273972603,0.38095238095238115,0.7804942691153725,0.6524846693897146,0.45832722846194895,0.6475262096917291,0.36883066792190633,1.1689475431458263e-12,1.3913594986795723e-12,1.1775018491278934e-12,1.1775018491278934e-12,1.455516793545076e-12,1.6993145140339898e-12,3.0466177062095666e-12,8.025223787772648e-12,1.4329747296556142e-11,2.606638195091529e-10,8.637851627747975e-10,1.474258932032029e-09,5.1397860156395525e-08,2.565342963848381e-07,1.1327976951081119e-07,2.279451186365872e-05,0.0009450491029226123,0.00271720256850998,0.4810177513625597,0.47630650402890284
1,1,17,1,0.400501347936434,0.028395258226557987,0.0,0.9157506985204551,0.36424266338042627,4.0899301400027355e-11,3.994936345240652e-09,0.04893338779259677,0.0,0.0,0.42857142857142866,0.6923076923076923,0.1975308641975309,0.0,0.4188858809488021,0.4486451168916432,0.22103106859254185,0.0,0.38136269866188954,0.4491990356543374,0.21433508009158908,0.61429241203445,0.4363917206829712,0.444533826065255,0.24977726306717019,0.5620425764246662,0.39904729949851186,0.44456734940527004,0.24385014567470775,0.7241848673257469,0.20523138832997995,4.753676948089129e-08,0.25114155251141557,0.4761904761904763,0.9056496430603846,0.6856669470114181,0.8501064990565533,0.5026840549064606,0.5571270986026545,1.2245505320292629e-12,1.160393237163759e-12,1.3357565097961358e-12,1.0791273303341212e-12,1.2288276850202963e-12,1.322925050823035e-12,1.5068426294374788e-12,3.4315614754025886e-12,8.56414506464288e-12,4.770578207845145e-10,5.609186910100797e-11,5.935204195773678e-10,2.512496886783679e-08,1.3744003379104977e-07,4.5676829407218196e-07,2.8504164225303824e-05,0.0032331585102249845,0.006811396687368329,0.6175902041123454,0.5567308487833645
1,1,18,1,0.35115537475131386,0.019696418171004888,0.0,0.9063414741526583,0.3642426592552477,2.5679916757589536e-09,4.451048699449609e-09,0.0007694207912341094,0.0,0.0,0.21428571428571447,0.5,0.13883597883597892,0.0,0.36524967651396634,0.43426843955536265,0.4261418137260371,0.0,0.4164688143642986,0.4746182197741986,0.46948698507154907,0.45485597965437385,0.3766761475359057,0.4216392687821518,0.4385867307109777,0.4459769765602015,0.4299015464996568,0.4645331589331338,0.4837399403827913,0.7564404752237048,0.19315895372233416,4.632960321446161e-08,0.23287671232876708,0.4285714285714286,0.7748213965990005,0.7418422004089678,0.8737826313949283,0.3668755313163794,0.5441692930601185,1.23310483801133e-12,1.1347303192175577e-12,1.203164767074095e-12,1.2074419200651284e-12,1.2673220619395985e-12,1.181779002118927e-12,1.8618463276932654e-12,9.359695520975125e-12,2.0072695293884075e-12,7.777703476554821e-11,4.288970781054765e-10,7.2824701620419676e-09,3.027331376584904e-08,6.019520680287218e-08,9.963566430087307e-08,5.0126781530350715e-06,0.000869621217394129,0.00230015421627638,0.297468594050146,0.3639466997497071
1,1,19,1,0.34225801422606833,0.017695427571919053,0.0,0.8881134568097293,0.36424266074593475,8.605829164435042e-10,2.0335483587194053e-09,0.0010936976424414807,0.0,0.0,0.35714285714285715,0.34615384615384615,0.30234315948601653,0.0,0.2801036771828185,0.42137589333096104,0.5315526649111146,0.0,0.24546443058832568,0.44668823221582854,0.5504036068730684,0.40326620939161906,0.2894032666938152,0.4056364207657036,0.5398071610314369,0.41066080123518667,0.2580175529221949,0.4343435473949612,0.5613331606695805,0.5759243355479953,0.19718309859154948,2.0534932916099597e-08,0.22831050228310507,0.2857142857142856,0.6767591859074802,0.6139086663962541,0.6405961172188178,0.5623568362965607,0.4003635107252652,1.314370744840968e-12,1.404190957652673e-12,1.545337006356781e-12,1.9302807755498027e-12,1.2502134499754642e-12,1.5153969354195459e-12,2.956797493397861e-12,2.191187108002851e-12,1.6900316244167318e-11,3.927410354026395e-11,2.9900849607376894e-10,8.507868948350464e-10,1.606996652518027e-08,4.816448647268182e-08,8.620102410436481e-08,6.033949485938057e-06,0.0006284981417438387,0.0017321058403125796,0.47554232083458947,0.5166530070832356
1,2,0,1,0.3673706808472901,0.023282253704710897,0.0,0.9571346546136923,0.3642426873628306,1.898208008958275e-09,3.8502627320613865e-09,0.0009190578824314861,0.0,0.0,0.39285714285714285,0.3846153846153846,0.30591630591630586,0.0,0.2609338015092182,0.293704661584816,0.18874411087542242,0.0,0.1744031235308291,0.2978500055859632,0.2397731192093735,0.549888258066666,0.2791862151751008,0.28471549974829347,0.21367223939664726,0.5887659210869565,0.19773331901040458,0.29474375082963655,0.27015938475711365,0.7377975798828404,0.1951710261569417,4.632960321446161e-08,0.2397260273972603,0.7142857142857142,0.7263928855974242,0.7910099177936605,0.9201019638750182,0.2765710043035117,0.6055392962581827,6.930272622068053e-12,9.582107476508871e-12,3.9704827522728195e-12,9.359695520975125e-12,6.194602307610279e-12,4.843021962443669e-12,8.008115175808516e-12,1.1669358136133255e-11,3.781131721733047e-11,9.403761413852357e-10,2.2130344595612938e-09,9.173536368273623e-09,1.2887525179283791e-08,1.753128177533109e-06,7.228091037369465e-06,7.488503846800528e-05,0.0015372756868542556,0.004409528224358015,0.3876658447867634,0.4844581027422495
1,2,1,1,0.3499930865106482,0.012901594777016117,0.0,0.9354907494207825,0.36424268456569786,4.162490937452765e-10,3.5201066776421794e-09,0.004165668589011374,0.0,0.0,0.42857142857142866,0.5769230769230769,0.2382912012541643,0.0,0.278788523611317,0.44819318474640757,0.516636289896915,0.0,0.15891037288051957,0.5277105598010741,0.5417640804470696,0.48335917622388713,0.29276957525025016,0.4373365038616337,0.5283426335771937,0.4515217830119518,0.17409705278768473,0.5187295104899798,0.5543112822748072,0.6252677236720929,0.20321931589537234,3.246083093245563e-08,0.2465753424657534,0.4761904761904763,0.7918323997543955,0.6304699102138969,0.7233650422539469,0.4912938593403953,0.4562843520548765,3.2005952138867755e-12,6.930272622068053e-12,5.407606157260101e-12,4.877239186371937e-12,5.92086451618413e-12,4.535066947089251e-12,1.649398671001913e-11,1.7537612039831325e-11,3.557008905002888e-11,4.004454564091212e-10,3.4702779183576684e-09,3.089645519379608e-09,3.1473346026237346e-08,2.1528911129088257e-07,1.5439513018002986e-07,0.00011304311283904637,0.0012397636849066967,0.012649731933327765,0.4232564136599167,0.5535548040973621
