fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2
1,1,13,1,0.0741724862249301,0.005423263150138887,0.1111111111111111,0.8973534869543663,2.520126885644102e-07,4.090840226349539e-09,1.8895877441349002e-08,0.002030680934728333,0.9988592632502321,0.9999999999999999,0.06535947712418293,0.0377697841726618,0.2940067847719563,0.05369359910380675,0.06421064035963306,0.0723447364260264,0.08555386175519836,0.048720300002927486,0.06301435221973128,0.07456073530446267,0.08287655709231306,0.3431501822737355,0.3555837986825149,0.37211185565589733,0.38370905947746636,0.3177839349535676,0.32470886013793787,0.3474894030650767,0.35849433956989707,0.7106870566091934,0.11227154046997391,2.8989396868253693e-07,0.10769230769230766,0.4375,0.8496712355014218,0.9487396464494466,0.997182074664984,0.0684571034184212,0.7513164001035169,0.0,0.38990825688073416,0.14901960784313717,0.394475138121547,0.152744630071599,0.0,1.0,0.003307134703101679,0.4243442777897085,0.4243442777897085
1,1,14,1,0.06829869894962162,0.003884897112467503,0.2222222222222222,0.9261319066236884,2.5486382205440116e-07,2.288466746202431e-09,1.4435460177569182e-08,0.0028128046594164506,0.9993471043248682,0.9999999999999999,0.07352941176470588,0.02697841726618709,0.3899458408554366,0.0388035801629486,0.040830179462612304,0.04945612120145998,0.06655323817877312,0.037032512223091396,0.04201217315360797,0.054029627282394355,0.06893939207935296,0.28721306973902205,0.29395181799344816,0.3106284898012446,0.3254612505232367,0.2690122414937838,0.2691125062428602,0.2900793820464499,0.304247656776939,0.6963083931974512,0.12271540469973889,3.47862649788487e-07,0.11692307692307682,0.11111111111111072,0.7437416737199367,0.836416856303348,0.9830815414144443,0.1923750691451504,0.7966540897872912,0.0,0.25229357798165125,0.09019607843137234,0.413783966625324,0.3221957040572792,0.07641921397379914,0.5719880995711415,0.0016611642971617647,0.4441334425928774,0.5092395759126989
1,1,15,1,0.07607597848738207,0.005108640495732652,0.2222222222222222,0.9269203551696892,2.548819694822313e-07,3.0132976679952005e-09,1.786126048720511e-08,0.0026301111786562,0.9994490591659994,0.9999999999999999,0.14542483660130723,0.0377697841726618,0.6141475059680865,0.03684075941299181,0.0393177274305104,0.040039303719017816,0.048057122227788684,0.03907611199869809,0.04457748453352775,0.049209599703478046,0.05692436046735294,0.3235910460825314,0.3306493942102068,0.3422307998290043,0.35068539617394856,0.31949968781120597,0.3204312757704241,0.33873003410293445,0.3496436575891615,0.7143010913130174,0.12532637075718017,2.8989396868253693e-07,0.11384615384615385,0.49305555555555536,0.8225034835293048,0.9646641504827009,0.9950700045194445,0.04571854418919846,0.7671880644418901,0.0,0.3623853211009175,0.21568627450980388,0.2710030077433392,0.1646778042959426,0.0436681222707423,0.5041997075680116,0.0012655977268078197,0.3087681377740171,0.32604542809676346
1,1,16,1,0.06661256832991547,0.003635450492721423,0.1111111111111111,0.9332902865053994,2.5210352656008563e-07,1.9198740481386707e-09,1.6043804735068468e-08,0.0037450522703500033,0.9984566828872512,0.9999999999999999,0.03267973856209146,0.039568345323741094,0.15649736147757254,0.09349647455608048,0.10172551110019848,0.11436482497739475,0.1674813948198799,0.09611340618398903,0.10593072420766655,0.12414615364531073,0.18821895388033205,0.2973142767955955,0.3086900813842698,0.32787655160623386,0.3692151309493905,0.2966860373068795,0.30100349402242776,0.3266378081423359,0.3775442884759185,0.716176789379023,0.12010443864229764,4.939382144118515e-07,0.12615384615384614,0.4375,0.7755518841054982,0.8098118445352362,0.9753030431947387,0.2450743909241368,0.8050132666787405,0.0,0.08715596330275222,0.03529411764705882,0.3917719021310181,0.20763723150358,0.11790393013100434,0.2771794520303009,0.008940785751192303,1.0,1.0
1,1,17,1,0.07648994076975962,0.005315481841046017,0.0,0.9327532247517417,2.5245111359045124e-07,1.5095971965473586e-08,1.7007720819939185e-08,0.0004355067985068608,0.9992998026802912,0.9999999999999999,0.076797385620915,0.04136690647482022,0.3208443271767808,0.049364821062095776,0.06342845236994973,0.07515768189345035,0.10876333003291361,0.05022357943511602,0.06460361877052012,0.08452493212084239,0.118365661863915,0.32662547260836183,0.3416237934880292,0.36050948575144615,0.3858935159565492,0.3171165497896449,0.3241209586980589,0.35260858981463705,0.3811584812598636,0.7292100361547447,0.12532637075718017,3.917081105039832e-07,0.11076923076923074,0.48611111111111116,0.7820291510775359,0.8786965203760992,0.9869837402275898,0.13167918283489694,0.7908941145005974,0.0,0.4036697247706422,0.05882352941176447,0.7271321788383862,0.17422434367541761,0.12445414847161562,0.2273347865993574,0.0012960170822830807,0.3831187294119056,0.4670168640679708
1,1,18,1,0.08377946411835624,0.006716984580390998,0.1111111111111111,0.9154472596017841,2.536868270843988e-07,1.6433958177352963e-08,1.8495416436623443e-08,0.0004343583997877627,0.9989608922578077,0.9999999999999999,0.1225490196078431,0.043165467625899345,0.48644758934996424,0.05298138521286441,0.06567013989090517,0.07537976472344887,0.09521085508262872,0.05634210209189475,0.06941703718792502,0.08416098701810848,0.10972433742348936,0.34186126818048457,0.35576145350402544,0.37332783854244955,0.3892667575204366,0.3355077692278482,0.3416871368293056,0.3672877766198891,0.39042159878947114,0.6704250170443475,0.11488250652741519,3.0824574024674565e-07,0.11076923076923074,0.2638888888888884,0.8382290662934331,0.9184805268623606,0.9922863035795952,0.15700343758897545,0.7908105236775584,0.0,0.3990825688073395,0.12941176470588212,0.4470842693218383,0.20763723150358,0.09606986899563319,0.3358791174919345,0.005341900439438936,0.6294360170372809,0.7259582063387905
1,1,19,1,0.0796120774305093,0.00570926193675415,0.1111111111111111,0.9217487231709358,2.5372667535071727e-07,5.825142920755169e-09,1.4853783658223155e-08,0.0010894172195600625,0.9992103887857149,0.9999999999999999,0.10620915032679736,0.06654676258992805,0.3091413112454494,0.04934777819612274,0.06275366603772642,0.07137392201185977,0.09473534816015089,0.04565811999314162,0.06012332972354223,0.0752201935872463,0.10202955337617403,0.3442618641818068,0.35858543495192885,0.3754700630314147,0.3936826168219698,0.3234553527292453,0.33044326088735254,0.35596741348683036,0.3798361482375926,0.7271772261622766,0.11749347258485646,4.6640517408684726e-07,0.11384615384615385,0.36111111111111116,0.8474554353700672,0.9468009227443233,0.9949849682934424,0.09265397573210166,0.7858644847673582,0.0,0.28899082568807327,0.1686274509803919,0.2840784683147898,0.11455847255369922,0.045851528384279396,0.3943844132003837,0.0021870647836545916,0.3910380659033357,0.461196856963825
1,2,0,1,0.09236305013924498,0.008982794442116946,0.2222222222222222,0.9300177941108226,3.35514989662768e-07,2.7414473103811238e-08,1.6825949201464432e-08,0.00020071479769364318,0.9994593555651647,0.9999999999999999,0.11764705882352942,0.043165467625899345,0.4677380666826577,0.03260874618741727,0.03420355976116313,0.03738613165440963,0.05607056217841633,0.037468776901812856,0.03944655895431709,0.04697766568564643,0.06777636417866856,0.32589875470261676,0.3323651402990726,0.3456952548520841,0.3612203978948656,0.32341374193580397,0.32204058778303546,0.3425115009390416,0.36242085347651654,0.6145149534080216,0.12010443864229764,4.6640517408684726e-07,0.11076923076923074,0.4166666666666665,0.8313382876181432,0.9627732816639814,0.9963143068389204,0.10560966698707852,0.7340072902235011,0.0,0.3348623853211008,0.03921568627450976,0.758386631467218,0.12887828162291165,0.07423580786026204,0.29906685023711194,0.0008784952013291423,0.33395604841095883,0.35108009573818566
1,2,1,1,0.08749375629863201,0.0068281938841420154,0.2222222222222222,0.9502925869217453,3.3690208196370664e-07,2.138919937672312e-08,1.385478375634916e-08,0.00021721286598669673,0.9991235074219337,0.9999999999999999,0.12091503267973851,0.03417266187050358,0.5420649682079672,0.06663712888233003,0.06867592855775032,0.08097990127731636,0.10327019724687486,0.07668749665586075,0.08165626245375676,0.0999075232275432,0.1251624164102988,0.3001458088322849,0.3068648664060549,0.32602570972138145,0.34437752072813554,0.31972725163543536,0.32051841668953174,0.3474190198828747,0.3697355732633948,0.6590324329187971,0.12271540469973889,4.6640517408684726e-07,0.11692307692307682,0.22222222222222188,0.7810510150089875,0.8616140619079182,0.9842890122308674,0.19552645020025866,0.816706141825344,0.0,0.47247706422018354,0.1098039215686274,0.5720834942652269,0.14797136038186137,0.091703056768559,0.2726515338722773,0.004111734674026974,0.49477071151670104,0.6459857897418934
1,2,2,1,0.07600938705734447,0.005194300521472214,0.1111111111111111,0.9381431603475423,3.3572821681577054e-07,2.0282090463829423e-08,1.4439857133491717e-08,0.00024647360129937963,0.9992143344866903,0.9999999999999999,0.08169934640522865,0.05575539568345335,0.27252683702605995,0.04050594961554413,0.046352343515292854,0.0586288040250722,0.07091235306333304,0.03961280570336473,0.04732347431147246,0.06603018321339521,0.07833959214523861,0.27631639627431104,0.28586156387641204,0.30510362549050574,0.3165074084898969,0.2655356484747097,0.26761871647575075,0.2933658045244937,0.305432368949637,0.664667468687647,0.12010443864229764,4.1535576681143673e-07,0.11999999999999993,0.5347222222222219,0.7947995959265999,0.8793363152466611,0.9849391569363153,0.1565980639272712,0.7946931620500545,0.0,0.42201834862385346,0.1098039215686274,0.5240004030294378,0.11455847255369922,0.0480349344978167,0.3830401305389831,0.009745780526723466,0.6507893279627289,0.6772721697825947
1,2,3,1,0.07577267423562195,0.005364130688197366,0.2222222222222222,0.9539346353112302,3.3463110902992935e-07,1.0876097645977468e-08,1.2512108222750173e-08,0.0004491281174953391,0.9991728311400833,0.9999999999999999,0.01633986928104572,0.05575539568345335,0.04698738569414823,0.034849048118414466,0.04368470814721029,0.05326756428844509,0.07967925433762763,0.0329945882488262,0.04368804354947112,0.05466307201817583,0.07822711453850606,0.25500136736754075,0.26687828304170846,0.28407613649278374,0.306086553394201,0.23225790489756004,0.23636795761472995,0.25496096095283205,0.27475331195871877,0.6297733451618077,0.12532637075718017,3.917081105039832e-07,0.11999999999999993,0.4722222222222223,0.723030413552026,0.8363975659419474,0.9813627536891847,0.10972559752118627,0.8540768290830187,0.0,0.2798165137614679,0.05882352941176447,0.5639839361158827,0.18138424821002375,0.06331877729257634,0.4238359162636353,0.0021701274975825333,0.4464115591167,0.45749685619609765
1,2,4,1,0.08676455148175186,0.007270403003467792,0.1111111111111111,0.9274278816435902,3.355058183624335e-07,7.545698939405926e-10,1.3113241207989113e-08,0.007885457792617692,0.9992804400319676,0.9999999999999999,0.16013071895424835,0.050359712230215806,0.5782133433848475,0.024474661176022178,0.028968506039344033,0.024998621320225872,0.039021609657612366,0.02210182535195382,0.030764202392007223,0.03154707554103911,0.04339116620207073,0.2972353330835218,0.3057197792905445,0.3138240933331825,0.3265430004348532,0.28245126389573494,0.28516190887711634,0.29916765139758217,0.31192872863493015,0.6510020671424224,0.12271540469973889,2.8989396868253693e-07,0.10769230769230766,0.19444444444444464,0.7960349944692773,0.9285804676749265,0.9882295202615783,0.10277729169863975,0.7775290612142648,0.0,0.30275229357798183,0.08235294117647046,0.4944948697711128,0.16229116945107386,0.07860262008733623,0.33258142049299544,0.006528654703475289,0.4331156582287072,0.525432015071469
1,2,5,1,0.09226296209920556,0.008672480333257957,0.3333333333333333,0.9457696131496607,3.37628910202501e-07,1.2714763691240739e-08,1.2764922427993791e-08,0.0003815404073922636,0.9989546726709752,0.9999999999999999,0.057189542483660136,0.07014388489208644,0.1422847649760578,0.06817448216238334,0.07268155859726774,0.0886700286508651,0.11115233180224426,0.06585821948310461,0.07448713064423515,0.09742158800197742,0.12002030036579692,0.2965499537331703,0.30508329780933396,0.3269070159024573,0.34540596777217103,0.2844407891871791,0.2875287537548954,0.31671719391021047,0.336466112524882,0.6659840630526084,0.12793733681462144,3.917081105039832e-07,0.12307692307692301,0.05555555555555536,0.8203238188859334,0.908707217847148,0.9863038849550598,0.15745200544823562,0.7959708560970453,0.0,0.4036697247706422,0.12549019607843118,0.461260968475788,0.13126491646778043,0.06113537117903927,0.3518433532201316,0.0014524881533931526,0.6220564714882262,0.6637255308223925
1,2,6,1,0.07839902555571636,0.005888982779868442,0.2222222222222222,0.938495602876229,3.343641472413037e-07,1.509966429976993e-09,1.4658203701777557e-08,0.004368307064290115,0.9991323032501956,0.9999999999999999,0.09150326797385618,0.04676258992805757,0.34906099643023425,0.05601737978610988,0.0677022698086232,0.07462289689028523,0.09612850980752918,0.054249325164891476,0.06619328714099143,0.07853391857878339,0.09909624240271869,0.28863576851657624,0.30245442404754597,0.3176810782236108,0.3355853627829194,0.27153101530173473,0.2768965913838999,0.2979052707823703,0.31600194539656057,0.7942137318764275,0.12793733681462144,4.939382144118515e-07,0.11692307692307682,0.36805555555555536,0.7586946908066352,0.8957259232559842,0.9832135619925602,0.11044537056321196,0.7911803641974166,0.0,0.37155963302752326,0.15686274509803907,0.3647853597848915,0.12410501193317425,0.08296943231441042,0.26526681663268603,0.002636465945899654,0.6251495740769836,0.32696213308340016
1,2,7,1,0.08561696460722301,0.007107038829931762,0.3333333333333333,0.946017048779293,3.3451246506143206e-07,1.3625536438554467e-08,1.4103988557240743e-08,0.0003950126952899054,0.9991301815052729,0.9999999999999999,0.10947712418300644,0.08273381294964026,0.258815063564404,0.06257491626077355,0.07057251667972272,0.07664325133554045,0.10687713577298502,0.06369841596463185,0.07228027720146271,0.08131195757038567,0.11867583890253297,0.2987441268933553,0.30981135475223165,0.32445369105105015,0.34849852999926734,0.2864751462581985,0.28951793007618043,0.3085336133384844,0.33927748520773704,0.7105399945648596,0.12793733681462144,4.402334611078348e-07,0.11384615384615385,0.3888888888888893,0.8046794809356292,0.8880704621014459,0.9879896104726811,0.14199781246837578,0.8347829975329165,0.0,0.45871559633027503,0.04705882352941165,0.8838480535682458,0.1312649164677802,0.06113537117903927,0.3518433532201314,0.0016886539423552024,0.5989345261922797,0.5716238437010243
