fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17
1,1,10,1,0.25719777327304283,0.010928121466605139,0.0,0.8247571068462108,1.700653280888295e-07,3.3898997348792416e-10,6.947006764410701e-09,0.0004189591687900383,0.0,1.0,0.29787234042553196,0.33749999999999997,0.3339440436657888,0.18076967620766926,0.22785074860913124,0.1982535419446516,0.07343379044376519,0.16873810571933734,0.16922382966834104,0.2079615590418944,0.10478453207858607,0.20894444577971372,0.24468655718439025,0.18735974381246567,0.07137844870298804,0.16594273033204188,0.1535697864561293,0.1718181333983989,0.06930642583521074,0.7064430354806728,0.14346895074946467,1.6378134878465789e-07,0.21052631578947362,0.2708333333333335,0.8880103387846336,0.8465165868439684,0.910725774091897,0.3086286831730857,0.47900917502244666,0.0,0.29268292682926833,0.0,0.29268292682926844,0.48648648648648646,0.0,0.4864864864864866,1.205303343569612e-12,1.765610385395012e-12,1.7613332324039783e-12,1.3977752281661235e-12,8.215557095873659e-12,5.7305312080831464e-12,2.385797569094882e-12,4.378950862916533e-12,4.0616614853462945e-10,1.1944240590171643e-09,2.983623364027188e-08,2.401839188557663e-07,2.924597959705377e-07,2.8326975316213154e-05,0.0006333530581447233,0.0020546954489773245,0.3404593611665932,0.409257614246127
1,1,11,1,0.2414396286440203,0.01027069298999388,0.0,0.8316732020605555,1.729432306261553e-07,2.969158693421253e-10,5.456658268268288e-09,0.00037700013531183536,0.0,1.0,0.2765957446808512,0.35000000000000003,0.293539011848871,0.25327714351121167,0.22306337526975395,0.2134692225993886,0.18022621011635387,0.2202766057702794,0.2561601608921351,0.2166360634931983,0.1991214211681709,0.27507154241768494,0.23563484738789742,0.19810965491633814,0.17340295388702043,0.21564802380584813,0.2384647265066574,0.17682746559349938,0.16288048717607229,0.73513852170906,0.14132762312633831,1.3350871223361716e-07,0.21052631578947362,0.4375000000000002,0.8434974191334601,0.7834600341667546,0.8897634042114824,0.3034824834371686,0.4443064080721417,0.0,0.29268292682926833,0.0,0.29268292682926833,0.2702702702702702,0.0,0.27027027027027034,1.5004268999509295e-12,1.3678351572288885e-12,1.2523520264709816e-12,1.307955015354418e-12,3.0102619057857855e-12,2.5526065357451916e-12,2.7536327263237703e-12,9.943012178265591e-11,1.0780051018610865e-10,2.1435294549873733e-10,2.2152935647604766e-08,8.179721819753741e-08,2.5912334468493693e-06,2.7206546484612703e-05,0.001001635156543841,0.0012699186142039957,0.4413622637858486,0.37450297629439844
1,1,12,1,0.2762418942322368,0.014041001188035316,0.0,0.840798519611626,1.7332344247889166e-07,2.1377570716160204e-09,4.738097393098656e-09,4.07207558224955e-05,0.0,1.0,0.372340425531915,0.5124999999999997,0.29036847346706507,0.16528451875437267,0.19798067832826494,0.2634702579286323,0.22782079955724654,0.17523592654315745,0.20121907652518334,0.2854201597376307,0.270387919455632,0.18933633049413345,0.20965681986136142,0.24775899649153332,0.22001872806522538,0.17201376093111798,0.18536584947866597,0.25211084696304276,0.24078445049928787,0.8226693186623839,0.14132762312633831,1.4787816160506737e-07,0.21303258145363405,0.5000000000000002,0.876595439750393,0.8612267769216828,0.9349793028063011,0.207496334546114,0.6020122328342545,0.0,0.4878048780487803,0.0,0.4878048780487805,0.32432432432432434,0.0,0.32432432432432434,1.256629179462015e-12,1.5474755828522988e-12,1.2181348025427127e-12,1.45337821704956e-12,1.6073557247267692e-12,5.679205372190743e-12,5.384081815809426e-12,1.4823243741034915e-10,8.08017503501208e-10,9.489637221499486e-09,1.4248307819110642e-08,1.9784158500957557e-08,6.583455817137276e-08,3.235412839839251e-05,0.002044806728327807,0.003951125562775132,0.3740876143002447,0.4367774240090402
1,1,13,1,0.23310912123208682,0.0064769652895607585,0.0,0.8211192626580218,1.7163252577215334e-07,4.1180495141118097e-10,5.584586585956478e-09,0.0002765868965959933,0.0,1.0,0.351063829787234,0.4874999999999999,0.28366846783004096,0.17746738554620123,0.2204645123320612,0.14953440153869435,0.14086904641674813,0.1929125292023265,0.20762026226692143,0.1692482445487722,0.1840902642790816,0.2109746066693955,0.2437295246141853,0.145243552857251,0.14648784722889674,0.1957741692753891,0.1998802522064218,0.14013299811245894,0.16118248569253746,0.7928993979860453,0.14561027837259102,2.113671896406096e-07,0.21804511278195488,0.5208333333333335,0.9077720151130735,0.8926380102929983,0.9513826922193727,0.18447946894477535,0.45209587946899465,0.0,0.4634146341463416,0.0,0.46341463414634154,0.2567567567567568,0.0,0.2567567567567568,1.205303343569612e-12,1.45337821704956e-12,1.3763894632109555e-12,1.7313931614667431e-12,2.7921271032430727e-12,1.6544044076281385e-12,2.8905016220368448e-12,5.408802292470887e-11,1.7817678550057525e-10,1.8222724938308405e-10,1.175708005948313e-08,4.349065534322442e-08,7.808760919119007e-08,5.717061245202381e-06,0.0003503046194249793,0.0014869422566382124,0.27148436219428224,0.3264454063068643
1,1,14,1,0.23465414757914255,0.005615544757484568,0.25,0.8893046113451603,1.7426912469305012e-07,2.546474068045994e-09,7.25168889975008e-09,5.3371459028259055e-05,0.0,1.0,0.2659574468085107,0.29999999999999993,0.3233671032040193,0.13516754506986717,0.21545522895263058,0.23302992713280868,0.148604239572812,0.16026238089724687,0.21852134553604396,0.2573582284316245,0.19596694547138638,0.155686524677075,0.22160246285226282,0.21131729462583526,0.133763542721979,0.15076604506807767,0.19530027236361447,0.21453855306061265,0.15349295623000514,0.6170521609278605,0.14561027837259102,1.8138197883883245e-07,0.20802005012531333,0.6666666666666672,0.8222764684803012,0.8247423128867126,0.9309369021889733,0.22865181165626575,0.49156607145100517,0.0,0.29268292682926833,0.0,0.29268292682926844,0.2837837837837838,0.0,0.2837837837837837,1.45337821704956e-12,1.2437977204889143e-12,1.5218126649060974e-12,1.6330186426729707e-12,2.351580345166613e-12,3.673220619395991e-12,1.2523520264709816e-12,7.080262208768247e-10,5.07213887947798e-10,1.0587228260706417e-09,3.499044780905737e-10,4.2585177777869624e-08,4.545333819913795e-08,1.8992162317781985e-05,0.0012879039105212406,0.0011833117379187576,0.429210004570742,0.3884851738884673
1,1,15,1,0.24114728625176576,0.011961839730900165,0.25,0.8052891307130436,1.729728958894449e-07,1.888473437997675e-09,6.550757102480857e-09,6.636030844414884e-05,0.0,1.0,0.3191489361702128,0.5250000000000001,0.22814665772412238,0.199888004686406,0.10755871648048876,0.10301271709632487,0.1119162348404612,0.2559337417398496,0.13753874410927458,0.1548454719095782,0.17342530968790593,0.23723755795468493,0.14168841715956304,0.10621000412773351,0.12551529461207855,0.2661815496916348,0.1424108967701737,0.1393888206109355,0.16524180386245602,0.8074990798385899,0.14346895074946467,1.8138197883883245e-07,0.21553884711779447,0.41666666666666674,0.8559167262524965,0.8253085221962877,0.9327726712497864,0.24937280457284744,0.458481970043479,0.0,0.34146341463414626,0.0,0.3414634146341463,0.2972972972972974,0.0,0.2972972972972973,1.444823911067493e-12,1.1668089666503098e-12,1.8896478221349857e-12,1.5089812059329968e-12,2.9760446818575165e-12,8.487069300117759e-11,4.541482676575809e-12,5.250538930733991e-10,6.752076259766242e-10,5.733643361071234e-10,3.815023205869082e-08,1.0916394431487014e-07,8.860915738724851e-07,1.6412613218005486e-05,0.0009631358714246806,0.0018707516797469034,0.5631798810055816,0.5358825239439912
1,1,16,1,0.25968491105522584,0.010054737205431244,0.0,0.8484739992345799,1.707622954158315e-07,4.360770936318344e-09,6.354493975559678e-09,2.4659417263431363e-05,0.0,1.0,0.29787234042553196,0.37499999999999994,0.3014653578033859,0.3000684676557742,0.21626785116173752,0.1772616328167156,0.21953302518452178,0.27056173297983444,0.20141731604412416,0.1797874502140555,0.24507973299703245,0.3176641791512225,0.22529351342675052,0.15718872535937733,0.20908162052787937,0.263412308966964,0.17687326226453148,0.13141074591644786,0.20425812827200984,0.7254742993869767,0.15203426124197,1.55628195349001e-07,0.1929824561403509,0.7500000000000002,0.795184932981372,0.813743456693544,0.8788707522521815,0.26405525944851144,0.5615418790421931,0.0,0.5609756097560974,0.0,0.5609756097560975,0.5135135135135136,0.0,0.5135135135135136,1.1753632726323769e-12,1.1753632726323769e-12,1.45337821704956e-12,1.6971759375384743e-12,3.0444791297140537e-12,8.023085211277146e-12,1.4327608720060653e-11,2.606616809326579e-10,8.637830241983039e-10,1.4742567934555367e-09,5.139785801781915e-08,2.5653429424626217e-07,1.1327976737223494e-07,2.2794511861520196e-05,0.0009450491029204757,0.0027172025685078477,0.4810177513625586,0.47630650402890173
1,1,17,1,0.24216104375297542,0.010434990939534849,0.0,0.8803104345757741,1.7317723675539764e-07,1.3184184536022687e-11,7.834274955242022e-09,0.012271764450247765,0.0,1.0,0.24468085106382986,0.37499999999999994,0.23210983070138,0.26352568838214074,0.16874787947638437,0.1724381639719903,0.11446758449227357,0.260845507366646,0.1714305960117719,0.183156519511249,0.15719048222259735,0.3103094892198044,0.22037868073182765,0.1960912942077655,0.15111947855755758,0.27971208478307524,0.19056273125213097,0.184524247949577,0.1673197809859519,0.829884620714135,0.14561027837259102,1.7235859027052807e-07,0.22305764411027573,0.41666666666666674,0.8574953101631779,0.8520576047679249,0.9200592747510812,0.2614539622159235,0.44646737211120524,0.0,0.0487804878048779,0.0,0.04878048780487812,0.2972972972972974,0.0,0.2972972972972973,1.3336179333006197e-12,1.0769887538386045e-12,1.22668910852478e-12,1.320786474327519e-12,1.504704052941963e-12,3.4294228989070765e-12,8.56200648814738e-12,4.770556822080201e-10,5.608973052451258e-11,5.935182810008737e-10,2.5124966729260345e-08,1.3744003165247355e-07,4.5676829193360647e-07,2.850416422316531e-05,0.003233158510222853,0.0068113966873662056,0.6175902041123447,0.5567308487833637
1,1,18,1,0.24116323171425424,0.005098412113887566,0.0,0.8955365589787929,1.733850062492169e-07,1.0134650457489061e-09,6.980030972741596e-09,0.0001370883494166923,0.0,1.0,0.17021276595744686,0.4124999999999999,0.11730429860486793,0.2241706959977764,0.11344839464561662,0.08129225796448858,0.07311609798286023,0.27950939732859215,0.14009413384894143,0.12029981155638314,0.10478390934815662,0.25061523991835366,0.13322260611644887,0.06926316707736468,0.07136071992805704,0.2786907420101632,0.125070544619314,0.08141231552977113,0.070664221002676,0.582606305665716,0.14132762312633831,1.8138197883883245e-07,0.21303258145363405,0.3750000000000002,0.7888952550182351,0.8673029322960097,0.9528036550635446,0.17577873911181652,0.5732541808570316,0.0,0.3658536585365853,0.0,0.36585365853658536,0.2837837837837838,0.0,0.2837837837837838,1.2010261905785784e-12,1.205303343569612e-12,1.2651834854440822e-12,1.1796404256234105e-12,1.859707751197751e-12,9.357556944479627e-12,2.0051309528928926e-12,7.777489618905288e-11,4.2889493952898194e-10,7.282468023465488e-09,3.027331162727262e-08,6.019520466429581e-08,9.963566216229679e-08,5.0126781508965065e-06,0.0008696212173919923,0.0023001542162742468,0.2974685940501445,0.3639466997497057
1,1,19,1,0.24135269515230912,0.004843227679456586,0.0,0.8916955424465236,1.7214326382613507e-07,1.4279531695047844e-09,6.814036651631934e-09,9.331192760473909e-05,0.0,1.0,0.24468085106382986,0.3125,0.2801251956181533,0.07297356198408844,0.09932548941343544,0.08417775986063236,0.09938514490109629,0.09720021221068453,0.09912934118296635,0.1187697638106735,0.11955968803128281,0.09307138416538674,0.10374602218365858,0.055463136189992546,0.08075648280860404,0.08155915223882948,0.06652781567182908,0.06120837864698203,0.06588042942735683,0.5991228806575704,0.14989293361884373,2.224196189940499e-07,0.21052631578947362,0.6666666666666672,0.8347123820385591,0.7344261317529295,0.8713983519388022,0.356853980025655,0.5494472610797996,0.0,0.17073170731707332,0.0,0.1707317073170732,0.2837837837837838,0.0,0.2837837837837838,1.5431984298612654e-12,1.928142199054288e-12,1.248074873479948e-12,1.5132583589240302e-12,2.954658916902349e-12,2.1890485315073368e-12,1.6898177667671836e-11,3.927196496376852e-11,2.9900635749727407e-10,8.507847562585527e-10,1.606996438660381e-08,4.8164484334105445e-08,8.620102196578849e-08,6.033949483799494e-06,0.0006284981417417015,0.0017321058403104446,0.47554232083458836,0.5166530070832347
1,2,0,1,0.2734142542235418,0.015306400795147994,0.0,0.8835163026188301,2.285342478486493e-07,5.735490768852402e-09,7.414412217703331e-09,2.117137430364225e-05,0.0,1.0,0.2872340425531916,0.46249999999999997,0.22857405873147382,0.25806222758756425,0.2771716239951081,0.2743258311952852,0.2623146503859308,0.25722362015554956,0.2540970050168614,0.29142854915200256,0.3014477270120137,0.27118981352312976,0.27794924001470844,0.24863972138704282,0.24408489595814342,0.2490985380154216,0.23020453487211412,0.24881065030139748,0.2626616464019337,0.47364432115300126,0.14561027837259102,1.6378134878465789e-07,0.21303258145363405,0.3750000000000002,0.7940313529944478,0.7664313755023855,0.8690511502497595,0.24428847716990026,0.66870630433364,0.0,0.29268292682926833,0.0,0.29268292682926844,0.554054054054054,0.0,0.5540540540540541,3.968344175777309e-12,9.357556944479627e-12,6.192463731114773e-12,4.84088338594816e-12,8.005976599313014e-12,1.166721955963776e-11,3.780917864083503e-11,9.403740028087422e-10,2.2130323209848033e-09,9.17353422969715e-09,1.2887523040707324e-08,1.7531281753945363e-06,7.228091035230905e-06,7.488503846586687e-05,0.0015372756868521204,0.004409528224355886,0.3876658447867621,0.48445810274224843
