fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,BFGS,DE,MLSL,Non-elitist,PSO,Elitist
1,1,10,0.0,0.4944432305934,0.1188688938327564,0.0,0.9434666667449031,0.42224881249404567,4.614286621821463e-10,5.607386674431135e-09,0.005649798550959831,0.0,0.0014638438695080355,0.0,0.0,0.0,0.21519478097120653,0.0,0.0,0.0,0.20247485955063865,0.6178880144963861,0.6178880144963861,0.6178880144963861,0.2008037879714063,0.7943139184529362,0.7943139184529362,0.7943139184529362,0.18967515996911452,0.5565735963827291,0.09004739336492887,8.147347941559051e-10,0.27442827442827433,0.4,0.8108800302644092,0.952748966673032,0.9934470478280345,0.11979686084602305,0.0771233794921431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3516456921536947e-09,0.4884050971452467,1e-12,1e-12,1e-12,1e-12,1.3698160421594118e-05,1e-12
1,1,11,0.0,0.6532680460438499,0.1702112449670214,0.0,0.9911603052410106,0.4222488130326554,2.6845148452921828e-09,3.814926190296822e-09,0.0005845674915765064,0.0,8.998330798939448e-05,0.0,0.0,0.0,0.046854261454169224,0.0,0.0,0.0,0.0373553124485419,0.9013707283620036,0.9013707283620036,0.9013707283620036,0.0622905170730052,0.8664212471250243,0.8664212471250243,0.8664212471250243,0.032758596684776764,0.5565735963827291,0.08530805687203792,7.100200811137636e-09,0.2515592515592515,0.4,0.7877759413480137,0.9325964022792101,0.9917459420771816,0.14403494319207227,0.4691791149284491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52974062964941e-09,0.09360087786182358,1e-12,1e-12,1e-12,1e-12,1.932288702833904e-05,1e-12
1,1,12,0.0,0.45996710659913226,0.07201159663438561,0.0,0.9317253600453066,0.4222488139671871,1.7702057373766645e-10,3.3097080962116885e-09,0.009095037093004018,0.0,0.0021201312231723,0.0,0.0,0.0,0.2620131507718669,0.0,0.0,0.0,0.24375267972210846,0.5814013157500311,0.5814013157500311,0.5814013157500311,0.24493303097125146,0.7439936329220735,0.7439936329220735,0.7439936329220735,0.22816318537019353,0.4999999999999999,0.0947867298578199,4.9758648426789024e-09,0.2307692307692307,0.4,0.8005754563412759,0.9180449781279734,0.9908124728020331,0.10446032757040176,0.44601460904047485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7552968846565205e-09,0.5159658503644877,1e-12,1e-12,1e-12,1e-12,4.468751848599022e-06,1e-12
1,1,13,0.0,0.2605088405426912,0.4040864096930049,0.0,0.989010994169157,0.4222488172580486,1.8262528003266303e-09,1.047076140511981e-09,0.0002486023958451069,0.0,0.00015073537139144916,0.0,0.0,0.0,0.48484112715273475,0.0,0.0,0.0,0.4529248350178545,0.399315045742088,0.399315045742088,0.399315045742088,0.4653886205992268,0.6230137487360135,0.6230137487360135,0.6230137487360135,0.44407988041595137,0.4999999999999999,0.0545023696682464,1.66683788908704e-09,0.239085239085239,0.4,0.4832218098132065,0.4727258870548918,0.3351306997923191,0.5381214131529558,0.610545437727177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1270929203746004e-09,0.5500209404288361,1e-12,1e-12,1e-12,1e-12,1.5217180025269127e-05,1e-12
1,1,14,0.0,0.4966445742833611,0.14891465325576514,0.0,0.9192807186943677,0.4222488152167548,2.2435629403854454e-09,1.0138958594287804e-09,0.00017325032242968615,0.0,0.0009918070817975283,0.0,0.0,0.0,0.46838844002006463,0.0,0.0,0.0,0.42481351529388567,0.7928992101116661,0.7928992101116661,0.7928992101116661,0.44768559744492137,0.8164999079322088,0.8164999079322088,0.8164999079322088,0.4140403817279161,0.4999999999999999,0.05213270142180089,3.859392118122365e-09,0.21205821205821201,0.20000000000000004,0.44593189054853233,0.4510569487889695,0.45204770771793495,0.6083033790562445,0.38617307758795993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4824660279482662e-09,0.21076155547711206,1e-12,1e-12,1e-12,1e-12,1.2541571413709153e-05,1e-12
1,1,15,0.0,0.5512014972240302,0.058348116956083274,1.0,0.9122328102606623,0.4222488128293178,5.31073268318206e-09,3.565836911623844e-09,0.00021464923626517032,0.0,2.1517999102901618e-05,0.0,0.0,0.0,0.18713801762148785,0.0,0.0,0.0,0.1625299915695907,0.7539168898326407,0.7539168898326407,0.7539168898326407,0.18159388744900812,0.7391999841594199,0.7391999841594199,0.7391999841594199,0.14434322592955795,0.6131471927654585,0.10426540284360196,4.49506463055989e-09,0.2598752598752599,0.4,0.7183133080609928,0.8506417237610577,0.9102535137391041,0.2575443760486847,0.27641228190024036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50224237507162e-09,0.32105182130366305,1e-12,1e-12,1e-12,1e-12,1.8829220988388137e-05,1e-12
1,1,16,0.0,0.8040410328467036,0.5548045111768631,1.0,0.9693769425680689,0.4222488124429856,6.54290586415924e-09,5.660972310165897e-09,0.00029249868001394135,0.0,0.00019011435968239735,0.0,0.0,0.0,0.2649588180592265,0.0,0.0,0.0,0.2600642456613623,0.42349061052856296,0.42349061052856296,0.42349061052856296,0.24105082758852733,0.7549021987793227,0.7549021987793227,0.7549021987793227,0.24553312158087204,0.4999999999999999,0.06872037914691939,8.69892287653114e-09,0.16839916839916838,0.20000000000000004,0.8631655229305688,0.8593836396358907,0.9670428331245103,0.2349887744828131,0.4498968122476735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.091073414373543e-09,0.7609877121917483,1e-12,1e-12,1e-12,1e-12,2.5906122977249493e-05,1e-12
1,1,17,0.0,0.6808554283142798,0.23717569391752485,0.0,0.6921007015520103,0.4222488187946747,2.92387975095211e-10,3.5783152431359947e-09,0.005918536502172705,0.0,0.0003731745785730965,0.0,0.0,0.0,0.3311851499406012,0.0,0.0,0.0,0.30208832958559045,0.3192076811812239,0.3192076811812239,0.3192076811812239,0.3056284389421563,0.5180151090922358,0.5180151090922358,0.5180151090922358,0.2784129390139585,0.8065735963827291,0.09241706161137438,2.441751440814242e-09,0.17879417879417875,1.0,0.5044046978784036,0.6555926130496572,0.3076264628929379,0.43389975057445157,0.3347145538263052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.063984086072418e-09,0.7027868645801991,1e-12,1e-12,1e-12,1e-12,1.6436933756278245e-05,1e-12
1,1,18,0.0,0.5613601570944431,0.12426103959724732,0.0,0.9625411669466579,0.4222488145645213,7.2147355335033605e-09,5.1262440855248595e-09,0.0002212005083260101,0.0,0.00014614253434522623,0.0,0.0,0.0,0.37143166080979967,0.0,0.0,0.0,0.35464400487341535,0.5014119966313295,0.5014119966313295,0.5014119966313295,0.3511216864696747,0.7452720566763436,0.7452720566763436,0.7452720566763436,0.3420352080560004,0.5565735963827291,0.08056872037914689,2.441751440814242e-09,0.24948024948024947,0.4,0.6530478704163486,0.8920168565660855,0.9751602612694636,0.14901521237166554,0.251659995668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.372528474002945e-09,0.4954273391003037,1e-12,1e-12,1e-12,1e-12,2.4916337898391416e-05,1e-12
1,1,19,0.0,0.4379248395408137,0.1011531060138573,0.0,0.9348277089753968,0.422248813755852,2.3613972218826153e-09,3.517274494207181e-09,0.0006255574921747307,0.0,0.0001666669038641018,0.0,0.0,0.0,0.3423057248813174,0.0,0.0,0.0,0.3156636044066477,1.0,1.0,1.0,0.33479578424027273,1.0,1.0,1.0,0.3116974321480693,0.5565735963827293,0.08767772511848333,5.945938121314738e-09,0.2702702702702703,0.20000000000000004,0.9828661775468239,0.7472670790175147,0.8893019036749528,0.5095064468510727,0.42248000624593984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.591986911881717e-09,0.0,1e-12,1e-12,1e-12,1e-12,1.1254973461141463e-05,1e-12
1,2,0,0.0,0.24199885936277535,0.3592942932432104,0.0,0.922420735521066,0.4222489454100316,8.571319475515056e-09,4.750806229076772e-09,0.00014753763706493183,0.0,3.930806842172384e-05,0.0,0.0,0.0,0.2899849435056272,0.0,0.0,0.0,0.2735421645382711,0.35300332780123433,0.35300332780123433,0.35300332780123433,0.26393152630108313,0.6216962783906861,0.6216962783906861,0.6216962783906861,0.2523162709054152,0.7499999999999999,0.10900473933649278,1.4092751451239497e-08,0.27650727650727647,0.8,0.9618645728490838,0.7342339974537273,0.9511860375228355,0.3729059624272126,0.5673910497326735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.312868608999833e-09,0.637275428019846,1e-12,1e-12,1e-12,1e-12,8.055649572416186e-06,1e-12
1,2,1,0.0,0.5711359549055749,0.15683782364758103,0.0,0.8473794669792645,0.4222489471352636,7.894676339865417e-09,6.110351241521986e-09,0.00024663045015362506,0.0,4.389327223387283e-05,0.0,0.0,0.0,0.36841619039129153,0.0,0.0,0.0,0.35371388060280234,0.7097866584251369,0.7097866584251369,0.7097866584251369,0.35227153492338936,0.8935281485293443,0.8935281485293443,0.8935281485293443,0.344744209582057,0.5565735963827291,0.0947867298578199,1.5597970537530032e-08,0.27442827442827433,0.6,0.658492285151102,0.7487236723367068,0.902677974500961,0.3513541923499406,0.4751278394252284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.504683770045521e-09,0.26987525421194203,1e-12,1e-12,1e-12,1e-12,4.273308256757591e-05,1e-12
1,2,2,0.0,0.7067567487036913,0.5450379330479944,1.0,0.9698485501202218,0.4222489440174046,6.458837128954831e-09,4.452361714636228e-09,0.00021534657812665342,0.0,0.00012084485883192788,0.0,0.0,0.0,0.5749427983765455,0.0,0.0,0.0,0.5514098250162736,0.5390848715935501,0.5390848715935501,0.5390848715935501,0.554142858420223,0.7798991717851345,0.7798991717851345,0.7798991717851345,0.5424243403694617,0.4999999999999999,0.10663507109004738,3.3134238951881654e-09,0.17879417879417875,0.6,0.689585175046879,0.5206024790474513,0.6363144674616593,0.5990536515188463,0.5891282399926103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.036672751583115e-09,0.5005962731941942,1e-12,1e-12,1e-12,1e-12,0.00011635003424442795,1e-12
1,2,3,0.0,0.6138756815898552,0.25191889375244836,0.0,0.9399318707639689,0.4222489469866115,1.5122052354203158e-09,4.19666514529645e-09,0.0012418209468782978,0.0,7.544836393581192e-05,0.0,0.0,0.0,0.32316506832357456,0.0,0.0,0.0,0.3299965555182668,0.463536945169551,0.463536945169551,0.463536945169551,0.30160301825623304,0.8702695254918162,0.8702695254918162,0.8702695254918162,0.3208619253004326,0.4999999999999999,0.10426540284360196,1.445022059681531e-08,0.2598752598752599,0.20000000000000004,0.8482573842228658,0.7026702220393108,0.8633505557436222,0.34579117113626695,0.5158781582443372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.540207743632117e-09,0.4728754574263423,1e-12,1e-12,1e-12,1e-12,8.222453501443074e-06,1e-12
1,2,4,0.0,0.5880842788695718,0.1998692362863273,0.0,0.9578635402632107,0.42224894386749084,3.582031970021889e-09,5.154780170839931e-09,0.00057260073504583,0.0,0.0001818614895091552,0.0,0.0,0.0,0.35706208279993823,0.0,0.0,0.0,0.32217115091972154,0.1638282284680228,0.1638282284680228,0.1638282284680228,0.3291090725699646,0.38313531502546905,0.38313531502546905,0.38313531502546905,0.29579562080109767,0.7499999999999999,0.0971563981042654,4.49506463055989e-09,0.26819126819126815,0.6,0.7034972151363096,0.8895383493281837,0.9804793433618318,0.12947368321163036,0.615544736736156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.823855485782929e-09,0.8555241319910412,1e-12,1e-12,1e-12,1e-12,2.1370527907091905e-05,1e-12
1,2,5,0.0,0.5865456847090592,0.16385554843741623,0.0,0.977703362859706,0.422248943137122,6.638739824102449e-09,4.952982208327129e-09,0.0002394693077764814,0.0,0.00017447892335853277,0.0,0.0,0.0,0.4935571264542067,0.0,0.0,0.0,0.4512477330755833,0.8660412982766514,0.8660412982766514,0.8660412982766514,0.47072380513036066,0.8837074470761137,0.8837074470761137,0.8837074470761137,0.4398948847334089,0.6131471927654585,0.10900473933649278,3.859392118122365e-09,0.24948024948024947,0.8,0.7583501216196267,0.5361428591636406,0.7471803642571998,0.6043499056158113,0.6942215208819867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.958926178435618e-09,0.11175732584096654,1e-12,1e-12,1e-12,1e-12,2.563077384440732e-05,1e-12
1,2,6,0.0,0.5298828590626007,0.07120304058023824,0.0,0.9623411870500999,0.4222489460126165,8.911386136987714e-09,4.632760014045317e-09,0.0001314007080230311,0.0,4.621537448828326e-05,0.0,0.0,0.0,0.2896828374653167,0.0,0.0,0.0,0.23424603171483654,0.0,0.0,0.0,0.2503907714143945,0.0,0.0,0.0,0.1691362205991822,0.4999999999999999,0.10426540284360196,1.359088766183075e-09,0.19334719334719333,0.4,0.8027718133621022,0.9484032573074659,0.9661990814810241,0.10781743001506539,0.40292862052728207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.342090151272019e-09,1.0,1e-12,1e-12,1e-12,1e-12,1.417894821702456e-05,1e-12
1,2,7,0.0,0.3533113322110495,0.2611403654961669,0.0,0.9981743423477903,0.42224893972359767,3.4690304292117684e-09,3.123140000034889e-09,0.00033702788369625484,0.0,0.0004757645209665522,0.0,0.0,0.0,0.24242462507096862,0.0,0.0,0.0,0.2129807517542171,0.44437332875060687,0.44437332875060687,0.44437332875060687,0.21907558714458014,0.5313590948200662,0.5313590948200662,0.5313590948200662,0.18092095210327486,0.4999999999999999,0.10426540284360196,1.0129745454442168e-08,0.20166320166320162,0.20000000000000004,0.10413498601708143,0.5882961778874423,0.8605978894589927,0.3700785107421729,0.4027354100204833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.366366787717972e-09,0.44952638900035513,1e-12,1e-12,1e-12,1e-12,3.095439482926914e-05,1e-12
1,2,8,0.0,0.8182035502296949,0.5980773272785319,1.0,0.9968485366465287,0.42224893704717026,1.6329263945920985e-08,8.520310986448931e-09,0.00012125108423998782,0.0,0.0001842761057390215,0.0,0.0,0.0,0.10186345573705317,0.0,0.0,0.0,0.10516711038072915,0.34445019887673833,0.34445019887673833,0.34445019887673833,0.06850237063144055,0.7666379991456789,0.7666379991456789,0.7666379991456789,0.08840657808454017,0.4999999999999999,0.11848341232227488,1.0795143410316797e-09,0.26195426195426186,0.4,0.7383126996183582,0.8410309326554475,0.9385015523803345,0.2715812584836845,0.4302086065078645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.465327381362384e-09,0.7845911264380261,1e-12,1e-12,1e-12,1e-12,8.900707712853877e-06,1e-12
1,2,9,0.0,0.35406390735968307,0.18784170131064754,0.0,0.9594609221044457,0.4222489447388827,1.6841443703890429e-09,5.441705320150494e-09,0.0014283655185507317,0.0,6.549087350898476e-05,0.0,0.0,0.0,0.1661884775332259,0.0,0.0,0.0,0.155138020848622,0.36292599421330607,0.36292599421330607,0.36292599421330607,0.13641473492532247,0.6150084151252999,0.6150084151252999,0.6150084151252999,0.1251047205431119,0.8065735963827291,0.10189573459715633,7.100200811137636e-09,0.26819126819126815,0.4,0.6925297906449155,0.5945361502846112,0.7568848534809438,0.4221215383929859,0.22068794627380017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.675841878740217e-09,0.5258141313715949,1e-12,1e-12,1e-12,1e-12,4.5024796842478416e-05,1e-12
1,2,10,0.0,0.7428674874801937,0.5436758033882961,1.0,0.9772432668184652,0.42224894018776427,8.880251281647389e-10,4.890202864826842e-09,0.0025380791804274533,0.0,0.002800965869515954,0.0,0.0,0.0,0.6140052524978424,0.0,0.0,0.0,0.580166986212827,0.6178880144963861,0.6178880144963861,0.6178880144963861,0.5902601470038098,0.7943139184529362,0.7943139184529362,0.7943139184529362,0.5708096296915424,0.5565735963827291,0.11611374407582946,9.879085816453601e-09,0.2515592515592515,0.6,0.5360929253245826,0.5921684937394858,0.5394293487323096,0.5520800620618798,0.6502873492565819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.598370681369565e-09,0.4884050971452467,1e-12,1e-12,1e-12,1e-12,2.9413911484726703e-05,1e-12
1,2,11,0.0,0.6876168519540765,0.23262023783644004,0.0,0.9958936768065492,0.422248940726376,1.2911306935513808e-08,7.134235973843534e-09,0.0001383292468737922,0.0,0.000662138667995135,0.0,0.0,0.0,0.20028697100888093,0.0,0.0,0.0,0.17677640439380454,0.9013707283620036,0.9013707283620036,0.9013707283620036,0.20248489670154432,0.8664212471250243,0.8664212471250243,0.8664212471250243,0.1699573079101911,0.6131471927654585,0.10189573459715633,8.483635610782967e-09,0.28274428274428265,0.20000000000000004,0.9211699506491324,0.8401796539302984,0.951617036916171,0.445263939325043,0.492037057337794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.902053944670157e-09,0.09360087786182358,1e-12,1e-12,1e-12,1e-12,4.3278261585608644e-05,1e-12
