fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,15,1,0.2315979205777435,-1.9094928835271887,2,0.7064817123127733,98.0355852229373,2.4116312738332937,7.949994527790265,3.296521576100533,1.0,2.6817392062436864,0.0,0.0,0.0,0.5152070912610764,0.0,0.0,0.0,0.4978065338308103,-5.758878489582218,-5.758878489582218,-5.758878489582218,-2.791863454038582,-5.960176964153781,-5.960176964153781,-5.960176964153781,-2.993161928610146,0.7420981285103057,1.0380380380380387,2.266498079273693,0.641641641641642,0.5,0.940837797971545,0.9521303811926936,0.8995836014783289,0.1110130991143631,-0.7475332680177998,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.87162606108641,1.8830838301478543,0.0,0.0,0.0,0.0,0.0,3.0704e-06
1,1,16,1,1.1465229108394743,-0.0055243639782722,2,0.8975878411071025,96.9579827074504,2.9706364063245383,12.055185449643652,4.058115434113022,1.0,12.340344486937404,0.0,0.0,0.0,0.6540986993808571,0.0,0.0,0.0,0.6845423337674726,-6.204484865551436,-6.204484865551436,-6.204484865551436,-2.146139384666029,-5.928552962604584,-5.928552962604584,-5.928552962604584,-1.870207481719178,0.6666666666666666,0.7077077077077075,4.381689931514194,-0.3273273273273273,0.3333333333333333,1.0821465186841326,0.9549321822787232,0.9631245729944932,0.1012906300368677,-0.6082487137909276,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.667071860624205,2.066231673666464,0.0,0.0,0.0,0.0,0.0,4.2244e-06
1,1,17,1,0.7007635569882232,-1.2236681445867137,1,-0.029702274038355,114.67485099808944,0.134937955280389,7.974444467053956,59.09711949083393,1.0,22.82756017051063,0.0,0.0,0.0,0.7722969405084026,0.0,0.0,0.0,0.7650002303420691,-6.345118771304308,-6.345118771304308,-6.345118771304308,-1.4448029570635563,-6.405639658499946,-6.405639658499946,-6.405639658499946,-1.5053238442591947,0.8710490642551527,0.9279279279279278,1.2333634979137746,-0.2172172172172173,1.0,0.7321619963517658,0.8896167608324683,0.2253105394467651,0.1870301217803083,-0.7007244491601594,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.814950895327218,2.0420023258187747,0.0,0.0,0.0,0.0,0.0,2.6803e-06
1,1,18,1,0.2683580410237812,-1.656709091836453,1,0.8747270754682623,102.87561626209532,3.27542816702933,11.007443401572337,3.360612060546456,1.0,9.821271697088614,0.0,0.0,0.0,0.8441273840966237,0.0,0.0,0.0,0.8656215572540407,-6.099401618102468,-6.099401618102468,-6.099401618102468,-0.950729685658918,-5.947947910142595,-5.947947910142595,-5.947947910142595,-0.799275977699045,0.7043823975884861,0.8178178178178177,1.2333634979137746,0.5315315315315318,0.5,0.8771689372046193,0.9653911919448864,0.9722070778761336,0.064232194833237,-0.7674059975750065,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.32879408781719,1.95567736186091,0.0,0.0,0.0,0.0,0.0,4.063e-06
1,1,19,1,-0.1783049242145582,-1.745330728312014,1,0.7820454394972913,100.61998198228136,1.0735939867391868,7.854841729903853,7.31639877544514,1.0,10.997078714135398,0.0,0.0,0.0,0.7921445201791917,0.0,0.0,0.0,0.7909909945784463,-5.427015651251496,-5.427015651251496,-5.427015651251496,-1.1280349421859164,-5.434930028952724,-5.434930028952724,-5.434930028952724,-1.1359493198871444,0.7043823975884862,0.8838838838838833,2.996512177445874,0.7517517517517519,0.3333333333333333,1.1989189573210717,0.9189986059551596,0.8761410655805288,0.2196199759881108,-0.6302606914273683,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.405545684064238,1.7494281090590604,0.0,0.0,0.0,0.0,0.0,1.8353e-06
1,2,0,1,-0.8872825572613455,-0.7553289883704823,1,0.7405530137455777,467.84509872422046,3.8908752469912073,10.271813579708176,2.639975051282179,1.0,3.7009027093945415,0.0,0.0,0.0,0.6987643773063739,0.0,0.0,0.0,0.710346703590129,-6.299542627525439,-6.299542627525439,-6.299542627525439,-1.8976466460876669,-6.1968274916887225,-6.1968274916887225,-6.1968274916887225,-1.7949315102509509,0.8333333333333333,1.0820820820820811,7.095621178967379,0.8178178178178177,0.8333333333333334,1.1784311111709715,0.9148214778973548,0.9453825713546112,0.1607390819492932,-0.513916772726497,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75528852780792,2.0147295377140937,0.0,0.0,0.0,0.0,0.0,1.3136e-06
1,2,1,1,0.3037327370543034,-1.5317733028688618,1,0.4895938032059401,472.6573160512982,3.583899741004989,12.935694800380093,3.609390813134938,1.0,3.96358141491854,0.0,0.0,0.0,0.8387454870548513,0.0,0.0,0.0,0.8638407726329782,-5.818391650973609,-5.818391650973609,-5.818391650973609,-0.9382419118018692,-5.64936258368205,-5.64936258368205,-5.64936258368205,-0.7692128445103101,0.7043823975884861,0.94994994994995,7.852979529527805,0.7957957957957954,0.6666666666666666,0.8824801661829921,0.9194654469545526,0.8911074103888803,0.1514493089618765,-0.5879916201695319,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.790007794845533,1.861778730710267,0.0,0.0,0.0,0.0,0.0,6.9683e-06
1,2,2,1,0.794490059240679,-0.0429803369852619,2,0.8991650300495693,463.9606218031837,2.9324965935231893,9.687043873554185,3.3033436065874096,1.0,8.372009913132077,0.0,0.0,0.0,1.2073463308041394,0.0,0.0,0.0,1.242342773474116,-6.04859672050288,-6.04859672050288,-6.04859672050288,1.254154336510223,-5.878209470798081,-5.878209470798081,-5.878209470798081,1.424541586215022,0.6666666666666666,1.06006006006006,1.6719497597319883,-0.2172172172172173,0.6666666666666666,0.9128124362030648,0.8463521596322303,0.5930760869481686,0.2582188103315893,-0.4964647564029862,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4001602710646,1.9578292188750652,0.0,0.0,0.0,0.0,0.0,1.89727e-05
1,2,3,1,0.4583906861131905,-1.167126243445181,1,0.7991151990818205,472.24267822178433,0.6883375258524177,9.186034136458836,13.345246759695558,1.0,5.77132017213457,0.0,0.0,0.0,0.7579830035304357,0.0,0.0,0.0,0.818432380337781,-6.1504791669496015,-6.1504791669496015,-6.1504791669496015,-1.4885204948337707,-5.696205067291889,-5.696205067291889,-5.696205067291889,-1.0342463951760583,0.6666666666666666,1.0380380380380387,7.275483529196232,0.641641641641642,0.3333333333333333,1.0676030751414285,0.904705226322582,0.8471043756262115,0.149051398998383,-0.5552746396989646,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.58991579680122,1.9462888837180263,0.0,0.0,0.0,0.0,0.0,1.3408e-06
1,2,4,1,0.3650619318715792,-1.3667427866550714,1,0.8590837698247396,463.54246503130736,1.627364430408378,11.063356770446816,6.79832775235878,1.0,11.867551271460067,0.0,0.0,0.0,0.8184811071813783,0.0,0.0,0.0,0.8034501240920682,-6.55466044265513,-6.55466044265513,-6.55466044265513,-1.1897947063527754,-6.677285341594631,-6.677285341594631,-6.677285341594631,-1.312419605292277,0.8333333333333333,0.971971971971972,2.266498079273693,0.7297297297297298,0.6666666666666666,0.9263841485121224,0.96459682554165,0.9781585428237864,0.0558089252329755,-0.4752558914638951,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.262396208677423,2.105587729352803,0.0,0.0,0.0,0.0,0.0,3.4848e-06
1,2,5,1,0.3594943759754771,-1.504859504931631,1,0.925433743816576,461.5052354900247,3.014113797573006,10.667955516507552,3.53933402418233,1.0,11.444616326942976,0.0,0.0,0.0,1.0620922754922024,0.0,0.0,0.0,1.0505758036434394,-5.607669719475743,-5.607669719475743,-5.607669719475743,0.3481929730909687,-5.669141314611986,-5.669141314611986,-5.669141314611986,0.2867213779547262,0.7420981285103057,1.0820820820820811,1.9466563433422632,0.5315315315315318,0.8333333333333334,0.9798951980290652,0.8513328817657164,0.7171227715472757,0.2605017317838911,-0.4120891019766154,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.831510761666976,1.7959533270490298,0.0,0.0,0.0,0.0,0.0,4.1795e-06
1,2,6,1,0.1544543094561521,-1.860192743199633,1,0.8740582861748608,469.5258982484106,4.045154703878606,10.04051480510702,2.4821089773105336,1.0,4.09661079360542,0.0,0.0,0.0,0.6982251899229828,0.0,0.0,0.0,0.6351116503718315,-6.77559596667836,-6.77559596667836,-6.77559596667836,-2.044704186002966,-7.448913553869863,-7.448913553869863,-7.448913553869863,-2.7180217731944696,0.6666666666666666,1.0380380380380387,0.6886164740817027,-0.0630630630630628,0.5,1.023230209769618,0.9834631433450736,0.9621805081645974,0.0464741153666496,-0.6459578030884898,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.898661198234738,2.165733864765636,0.0,0.0,0.0,0.0,0.0,2.3121e-06
1,2,7,1,-0.4844873105215249,-1.131760817380909,1,0.9938944848345797,451.9838371783273,1.576098551335941,7.082577871161698,4.493740486696296,1.0,28.70476745981201,0.0,0.0,0.0,0.6138805278352604,0.0,0.0,0.0,0.5943978611364417,-6.1763228428245815,-6.1763228428245815,-6.1763228428245815,-2.384798515990452,-6.378765091087367,-6.378765091087367,-6.378765091087367,-2.5872407642532367,0.6666666666666666,1.0380380380380387,5.101615314749834,0.0250250250250249,0.3333333333333333,0.3416840117793714,0.8680481221240771,0.8440244463036197,0.1595203243162667,-0.6461129249270625,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.111368901081363,1.936568532141901,0.0,0.0,0.0,0.0,0.0,5.0476e-06
1,2,8,1,1.1977713876522638,0.160431962838957,2,0.9894606158637717,444.5184352392564,7.410454185643095,17.657749935237106,2.382816153083703,1.0,12.005880622037234,0.0,0.0,0.0,0.3630122928881821,0.0,0.0,0.0,0.3879814923085267,-6.311077208828323,-6.311077208828323,-6.311077208828323,-4.020078600657205,-5.904917254015027,-5.904917254015027,-5.904917254015027,-3.613918645843909,0.6666666666666666,1.17017017017017,0.5479472336900282,0.6636636636636631,0.5,0.9603479479443708,0.9490501039007528,0.9311900344857156,0.1170636207561897,-0.6240556733769171,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22252254284016,2.076057910871516,0.0,0.0,0.0,0.0,0.0,1.4514e-06
1,2,9,1,-0.4817640425451021,-1.412869794440742,1,0.8644258661618154,465.9730522275259,0.7663418684298133,11.62555552811222,15.170194931319957,1.0,5.200872095506833,0.0,0.0,0.0,0.4778171480086107,0.0,0.0,0.0,0.4836541154979681,-6.286161114925572,-6.286161114925572,-6.286161114925572,-3.2825255390692067,-6.210296738122109,-6.210296738122109,-6.210296738122109,-3.2066611622657435,0.8710490642551527,1.0160160160160154,3.5772850993678698,0.7297297297297298,0.5,0.9156850181896332,0.8700480454463222,0.7279810223595455,0.1819531876365634,-0.7922723535822216,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.62977849825974,1.9683275583809088,0.0,0.0,0.0,0.0,0.0,7.342e-06
1,2,10,1,0.9251603566768388,-0.0482042640447168,2,0.923895052620039,453.2785444894188,0.4051631401884718,10.54494619157484,26.026420336927963,1.0,161.9116880990391,0.0,0.0,0.0,1.2770635148923803,0.0,0.0,0.0,1.2974002663513695,-5.942324353190346,-5.942324353190346,-5.942324353190346,1.646401271925508,-5.849178408493274,-5.849178408493274,-5.849178408493274,1.7395472166225794,0.7043823975884861,1.1481481481481488,4.975494691042534,0.5535535535535532,0.6666666666666666,0.7630750402848591,0.8692892069062974,0.4846723477213904,0.237971100705199,-0.4473622845359844,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.15607682798603,1.9527539621170555,0.0,0.0,0.0,0.0,0.0,4.7964e-06
1,2,11,1,0.725230440470514,-1.2411388531354206,1,0.9862672946916518,454.7809027572869,5.859815411037736,14.941886052303772,2.5498902276270954,1.0,39.38183257846429,0.0,0.0,0.0,0.5386748437230702,0.0,0.0,0.0,0.5250822362979083,-5.560025145507388,-5.560025145507388,-5.560025145507388,-2.564979469154855,-5.703955436521904,-5.703955436521904,-5.703955436521904,-2.708909760169371,0.7420981285103057,1.0160160160160154,4.27336709002969,0.8838838838838833,0.3333333333333333,1.1387319943287824,0.9487772674092118,0.9458648120377502,0.1919285933815102,-0.5744158109918487,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.55247264820459,1.7883946932521255,0.0,0.0,0.0,0.0,0.0,7.0572e-06
1,2,12,1,-0.1771091539910883,-1.263528071081102,1,0.4234278462543173,457.38760557367,1.703039060239091,11.406537778970204,6.697754646548642,1.0,3.931073062307752,0.0,0.0,0.0,0.5276327462936621,0.0,0.0,0.0,0.5312688329877149,-5.99152959689459,-5.99152959689459,-5.99152959689459,-2.830202381185339,-5.950522634521557,-5.950522634521557,-5.950522634521557,-2.789195418812307,0.8333333333333333,1.0160160160160154,0.9334897216723712,-0.0190190190190193,0.6666666666666666,0.8828227063203085,0.9335033245854636,0.8742341760858695,0.1173977870475006,-0.5676247006653377,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.461592917497303,1.9642276623138344,0.0,0.0,0.0,0.0,0.0,5.2838e-06
1,2,13,1,-0.1010458740405314,-2.093854442755665,2,0.9901460720954632,466.56685202835234,4.281160333495789,7.882962553126,1.8413144893102271,1.0,2.0999867554777496,0.0,0.0,0.0,1.0633844905661085,0.0,0.0,0.0,1.070751650910703,-6.237087556336802,-6.237087556336802,-6.237087556336802,0.3953346173746235,-6.194174128118666,-6.194174128118666,-6.194174128118666,0.4382480455927595,0.8333333333333333,1.0160160160160154,1.4005083955986373,0.7297297297297298,0.5,0.8320133826978536,0.8690960386218944,0.5741123597463735,0.178651560480654,-0.682654163674676,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.346115605622703,1.9784049923187284,0.0,0.0,0.0,0.0,0.0,5.6367e-06
