fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,10,1,1.3365032620796302,1.3252093322499148,1,0.3434124956367914,101.49985951999057,0.1483971041597149,4.300148222765948,28.97730550144589,0.6044290504162342,0.999999999999973,1.0000003997222555,0.335,0.195,1.717948717948718,0.33,0.235,1.4042553191489362,0.0,0.4888550383311775,0.4904488539413825,0.5517964783024342,0.0,0.5647630641854381,0.5280267337893779,0.5627647006723365,-4.690412770340782,-2.397480855706794,-2.39000520261512,-2.102259521881974,-4.522888409377554,-1.9685280923286848,-2.134682415280089,-1.9775664674998148,0.8089837159884243,0.9279279279279278,1.3312624876018004,0.3553553553553552,0.5434782608695652,1.0159394825131065,0.9326934505655472,0.9507482629820432,0.1366396579039656,-0.4201043807630407,1.360403348,1.7358132365,0.7673939233,1.2117985455,-0.3070460484,1.015471363,-0.259352931,-57.890729865,7.1955234634,2.3621183238,4.509318281583003,0.8587658035943957,6.190340517776441,1.0295887827347694,8.891388163930474,1.4707611529997098,0.0,0.0,0.0,0.0,0.0,2.5295e-06
1,1,11,1,2.179279756804759,5.261823520295902,2,0.4409901622196919,104.3573189609826,0.8641450751630377,3.7360704149686974,4.323429621193889,0.686034741066547,0.999999999999985,1.0000003433693003,0.325,0.19,1.7105263157894737,0.315,0.25,1.2600000000000002,0.0,0.3947204255356121,0.4372713192736465,0.5127157243309759,0.0,0.4172869270843308,0.4444623203401108,0.5463950839172114,-4.900233887878918,-2.966011482431324,-2.757502150976673,-2.387806920663885,-4.679201618734729,-2.726631954044888,-2.599472809932689,-2.122508857600616,0.8342576502987924,0.7517517517517519,0.8648423275731727,0.0910910910910906,0.5434782608695652,1.0394796895632352,0.9397288008360956,0.950312805914022,0.1330854295832355,-0.4219879596365735,1.43479746,1.734955072,0.7704632116,1.9546481239,-0.1344865131,1.5788675047,-0.0948553578,-58.033479852,6.9171173694,2.1874495505,4.418179026304654,1.2017732125090437,4.42893671802227,1.1954221902866824,8.809372965473866,1.5124917186887767,0.0,0.0,0.0,0.0,0.0,1.0467e-06
1,1,12,1,1.910614133449904,3.136394314957428,3,0.5381043893825492,111.38502857679752,0.0515913875663819,3.6115771828193264,70.00348998507475,0.7506266566817643,0.9999999999999916,1.0000002871922993,0.27,0.255,1.0588235294117647,0.42,0.085,4.941176470588236,0.0,0.3684360115950894,0.4601614385050491,0.5697717985907802,0.0,0.4466896670845996,0.4912184363322865,0.6024340473417468,-5.608723186796452,-3.5422675857122674,-3.0278050569835733,-2.413030888857625,-5.221627685931804,-2.889180553263198,-2.656667898939008,-2.075941385384188,0.8242773726171063,0.8398398398398399,0.822081575524054,0.2672672672672673,0.6086956521739131,1.059984630000121,0.9460923406990992,0.964634434567949,0.1236274668318926,-0.3914895388744154,1.6073865869,1.7210556182,0.7577974006,1.6874738599,-0.031665217,1.2090485782,-0.0150186127,-65.9389535557,7.9695563158,2.5637977703,5.048324486697513,1.2507536275174247,6.716051965408064,1.3164289454679965,9.745109777668835,1.647396452934584,0.0,0.0,0.0,0.0,0.0,8.568e-07
1,1,13,1,0.808342421287996,0.2907363917994128,1,0.3780585991912036,103.49005348349368,0.3097669124851418,2.85231179208506,9.207929178755892,0.815319823549304,0.9999999999999616,1.0000005359767432,0.33,0.205,1.6097560975609757,0.45,0.28,1.607142857142857,0.0,0.4187621761834783,0.5473809470788936,0.6637788338533113,0.0,0.4431189829922763,0.5431425587647201,0.678604787087159,-4.86711540566831,-2.828951566654516,-2.202949165371317,-1.636427217464313,-4.68198472003388,-2.6073084125070896,-2.138999559097357,-1.5047674759499574,0.8516798470476902,0.9279279279279278,0.6545689288051284,0.2012012012012007,0.5652173913043478,1.0798196604832129,0.9119928090670472,0.8392398945413261,0.1631286745373587,-0.5665727311471125,1.4328809959,1.8439425101,0.8190930559,0.9938569051,-0.0571006137,0.8461297532,-0.08033311,-59.8908460255,6.405446908,2.191948791,6.818001143241775,1.1880377424144564,6.821009615591411,1.204207807133128,7.071385397078471,1.433010304411471,0.0,0.0,0.0,0.0,0.0,1.4121e-06
1,1,14,1,0.433854745374155,-0.8375324819533554,1,0.2872687251680751,104.61536446004553,0.4206841993857643,2.3394236476699493,5.560997182888523,0.4249543787815052,0.999999999999948,1.0000002345229504,0.31,0.1,3.1,0.43,0.205,2.097560975609756,0.0,0.5090073437112494,0.5264503620650123,0.6123907754524082,0.0,0.446989904862028,0.5160481858407346,0.6168193897892055,-5.356012312605125,-2.629762712481244,-2.536337691409493,-2.0760397791562264,-5.2242684882792805,-2.8890732137296338,-2.5282942125578405,-2.00183838724388,0.8739894512534537,0.7737737737737733,1.6306163126774824,0.3553553553553552,0.5217391304347826,0.9927464890546231,0.8931218217648709,0.7934310753046342,0.1822505926485396,-0.6156429895228066,1.5397795328,1.8043667203,0.7961669571,1.7303694099,-0.3700537044,1.3877897107,-0.2970908563,-64.8721330582,7.2186750227,2.3407745282,11.92544309015657,1.4567764080980632,11.181044197615824,1.3899955354130653,10.692850142551253,1.7191517266676848,0.0,0.0,0.0,0.0,0.0,6.843e-07
1,1,15,1,1.0279927480939277,0.0111808179094485,2,0.7430885091660158,102.55992504300654,0.2162061097980583,6.937769168757509,32.08868230059526,0.8949465520668722,0.9999999999999808,1.0000007185239217,0.13,0.13,1.0,0.125,0.13,0.9615384615384616,0.0,0.4206792415704258,0.3961638293360064,0.593808131464562,0.0,0.4870088576975908,0.451249012151362,0.619633912659024,-4.480301093462974,-2.5955314274578205,-2.705367855698386,-1.819861872755092,-4.343986154019479,-2.228426419296302,-2.3837666932189947,-1.652305016867763,0.8144923488558243,1.0380380380380387,1.5107033044866556,0.5095095095095097,0.4347826086956521,1.0338944506228107,0.9488192299512308,0.966930709262207,0.1299755031701278,-0.4272318342373652,1.425903528,1.771681523,0.7853643079,2.897369946,-0.1056834511,2.2599940873,-0.1293459542,-60.6748009331,7.209026394,2.3695719751,2.323182188575267,0.8733566904837534,5.28630380102675,1.0738094836283785,14.684501449454308,1.3732319428891202,0.0,0.0,0.0,0.0,0.0,5.29e-07
1,1,16,1,3.173870436121564,13.46527435425996,3,0.5575485603824801,104.649943836143,0.4564120111357036,4.880133592807037,10.692386426605328,0.7642078533156209,0.9999999999999836,1.0000001954081574,0.32,0.165,1.93939393939394,0.265,0.185,1.4324324324324325,0.0,0.2543443997267963,0.3493331695954929,0.4793225028763758,0.0,0.2653582233675762,0.3845742718981139,0.4991196604477021,-4.784771163462176,-3.567791414061304,-3.11329188714082,-2.491322673700777,-4.602126014242518,-3.380914031389419,-2.832266753131833,-2.305114440676256,0.8703345831304797,0.8838838838838833,1.1723818032865998,0.2452452452452451,0.5,1.0338880879073746,0.9357691315074194,0.9537619920411649,0.1510683356305739,-0.3638138103058947,1.4785582677,1.744586101,0.7703978413,1.7784453693,0.2884443026,1.3642542587,0.3225358205,-63.9427064346,7.6474349686,2.4261662758,2.1202371653110768,0.8290119670343034,6.603613105365287,1.1177476602161946,7.25254958507994,1.3989272559863974,0.0,0.0,0.0,0.0,0.0,6.784e-07
1,1,17,1,0.7891414446676839,0.2770628210179144,1,0.4890928742116133,111.19179162644522,0.8039484379153463,3.976690027066877,4.946449099868282,0.7184411794933057,0.9999999999999568,1.0000002059751398,0.19,0.08,2.375,0.235,0.15,1.5666666666666669,0.0,0.3113842088018395,0.4509911900227999,0.5754741498628677,0.0,0.369766445973525,0.4701985051822808,0.5620478489559376,-6.075309079265782,-4.183553768391975,-3.335398207851386,-2.5791257517211448,-6.035605829006317,-3.803841312317561,-3.197672990338086,-2.6433065556673982,0.9169956914117208,1.0160160160160154,1.4360089846512607,0.3773773773773774,0.6086956521739131,1.0319742278089266,0.9129065535119116,0.8891228995266636,0.1645487740817038,-0.5447231467663316,1.8414920463,1.8522588721,0.8126936986,1.4179715805,-0.4733877532,1.1603971458,-0.4465703567,-71.1513156105,7.1014199128,2.2894876236,6.698897279249345,1.158180667536018,8.142478350675386,1.4674792071171487,15.161742232015277,1.927960569397636,0.0,0.0,0.0,0.0,0.0,3.769e-06
1,1,18,1,1.9937170160813864,5.918598878689208,2,0.6989922286494794,105.3324794663986,1.3148768250025382,5.443939303046757,4.140265612359734,0.7655159068773518,0.9999999999999888,1.0000002019638845,0.175,0.17,1.0294117647058822,0.19,0.15,1.2666666666666668,0.0,0.4611369998394627,0.4419725201630932,0.58513526687597,0.0,0.4895821531425045,0.4510015531217416,0.5989146907128846,-5.532255982960463,-2.9811280566341574,-3.087150863984077,-2.295137901944711,-5.410415870917204,-2.7615728194371805,-2.9703099100990245,-2.1700383229587445,0.7719455327664021,0.9939939939939944,1.4005083955986373,0.5095095095095097,0.4347826086956521,0.9984440127869348,0.9331939556426124,0.9337880059024356,0.1329601826666732,-0.3689638263028582,1.766349836,1.7943927228,0.7961343907,2.5363933575,-0.5586072373,1.8678170161,-0.3579493445,-63.5583216096,5.9581408228,1.8959166653,3.603256745208255,1.2572207395864885,6.663145158480909,1.2471666942042936,20.99117183842826,1.738800033254201,0.0,0.0,0.0,0.0,0.0,2.6259e-06
1,1,19,1,1.2939616426883085,1.2146103679320088,1,0.5284487026516909,101.97159387331048,0.1580664554547081,3.0413679639264046,19.2410714542648,0.7712186379207794,0.9999999999999666,1.0000002781759487,0.295,0.105,2.8095238095238098,0.28,0.19,1.473684210526316,0.0,0.3424952758194795,0.4556750253078249,0.5494599141735503,0.0,0.466362596551615,0.498764283199643,0.5763234912011859,-4.744966319669046,-3.1198377712598555,-2.582803671869077,-2.137797532907305,-4.602916120051691,-2.456288206595099,-2.3071459608060274,-1.950147432037284,0.8693934369628855,0.8838838838838833,0.822081575524054,0.3553553553553552,0.5,1.0438280533153494,0.9301182339993144,0.9419148525529234,0.1429749103844363,-0.4117896746469213,1.3620533504,1.7635747137,0.7813710098,1.1281982613,-0.0961408537,1.0250796606,-0.0522304073,-73.3231456321,9.6816934694,3.2073710084,1.4414149449013447,0.9476680486314674,6.5183573051798085,1.2992499258924657,7.787568082467875,1.422700058737321,0.0,0.0,0.0,0.0,0.0,2.513e-07
1,2,0,1,1.105624576651023,0.1816511115659005,2,0.7497049059697822,465.0187157782964,1.398152221543165,4.945071425657655,3.5368619735837443,0.8944535178733113,0.9999999999999885,1.0000002820635567,0.125,0.195,0.641025641025641,0.245,0.2799999999999999,0.8750000000000002,0.0,0.4544835127618199,0.4683034614825018,0.6126366212063239,0.0,0.4534232438274322,0.4845186616792731,0.6556452487998592,-6.675885273972579,-3.641805483862617,-3.54954509171116,-2.585993476164965,-6.467259397102724,-3.534853662594964,-3.3337515292858093,-2.227031500636081,0.7935499460249168,1.1041041041041042,1.5499930850548158,0.443443443443443,0.4782608695652174,1.0074370772726993,0.882222516066206,0.8169899790243785,0.1855129301756921,-0.399282263315082,2.5265201186,2.0558638655,0.9066991079,2.0303646348,-0.5133045127,1.6721899584,-0.367619156,-86.0599418306,6.059415274,1.9238243162,7.493116328402408,1.5886070505449972,16.74258328932882,1.8533080416038896,18.210807871808765,2.0286007725496966,0.0,0.0,0.0,0.0,0.0,1.5754e-06
1,2,1,1,1.4858082180972991,1.617037427261799,1,0.7601357326857412,452.9860459692117,1.464374761331407,4.868844678236777,3.324862464721825,0.9060007522228576,0.9999999999999868,1.0000005899771105,0.15,0.065,2.3076923076923075,0.14,0.16,0.8750000000000001,0.0,0.4509574444778985,0.4195711859963676,0.6533015067474783,0.0,0.4365621071969476,0.4178964394961009,0.6558664580514162,-5.407147899615636,-2.968754300890932,-3.138464442516135,-1.8746500295902784,-5.16737297436768,-2.9114937400051666,-3.0079462068310496,-1.7782663642385383,0.8295687661968648,0.971971971971972,1.5107033044866556,0.443443443443443,0.6304347826086957,0.945758628124342,0.8878643678926419,0.8517483652318935,0.1792902880370093,-0.3643699425113449,1.9636157503,1.8660031538,0.8212258556,2.0701936124,-0.5197611028,1.7636253306,-0.4418879591,-67.622378915,5.561083833,1.7318984574,7.259355502581856,1.6358925625180418,9.5752525831526,1.4884443621062968,16.11417059146828,1.643029687734193,0.0,0.0,0.0,0.0,0.0,1.09221e-05
1,2,2,1,1.0777639593145945,1.658528928750047,2,0.7865753713899386,462.8001744703465,3.897744109383944,6.985540662083564,1.792200941376744,0.9201166095042904,0.999999999999984,1.0000003163827362,0.085,0.1,0.85,0.29,0.145,2.0,0.0,0.6283771587923719,0.5496406300853349,0.605161778135406,0.0,0.7384928236245482,0.5750159736627045,0.6356905328970169,-6.027069847648647,-2.239796820940017,-2.714347379018721,-2.3797175416993017,-5.8261399165670085,-1.5235773987497492,-2.476016399747082,-2.122517928271945,0.8007382848687432,1.06006006006006,2.4464027646856312,0.6636636636636631,0.4782608695652174,1.0059660813252678,0.8957849487362891,0.8852514262985893,0.1746033298196709,-0.4549651812806945,2.2077036896,1.828037644,0.7995730078,2.1554243983,-0.0856561833,1.7665586003,-0.1019639321,-81.050006476,7.8703915964,2.4448767668,5.881547106710191,1.2410924990657013,18.304206256825807,1.6095415461669331,18.619742524905707,1.8222329964781143,0.0,0.0,0.0,0.0,0.0,3.666e-07
1,2,3,1,1.9365951508359764,3.7190949756905134,2,0.7480554511526694,461.6684330091389,0.7878685749440468,4.600562847151269,5.8392516130980265,0.9424909474715936,0.9999999999999938,1.000000249971306,0.1649999999999999,0.12,1.3749999999999996,0.24,0.23,1.0434782608695652,0.0,0.3768556062506416,0.4482722098352583,0.4632790491336222,0.0,0.4195132707481462,0.4677817288925351,0.5155063192654842,-6.548210887177655,-4.080480903433267,-3.612829922315232,-3.5145619738395584,-6.054600600694057,-3.5146152996232023,-3.222369063947609,-2.933415730407674,0.7555991442260628,1.28028028028028,1.3650078065460138,0.4654654654654652,0.4782608695652174,1.0714384352722708,0.8979186807085721,0.8795796947962978,0.2589671523024575,-0.3355037369522038,2.3793981479,2.0247390624,0.8784629921,1.4731643329,0.0713026616,1.1325909755,0.083749287,-85.6839186212,6.6676363796,2.1763888323,12.884806504082434,1.44872894532381,23.55909804268797,1.929478673889919,20.108138012473365,2.018117866922777,0.0,0.0,0.0,0.0,0.0,1.4239e-06
