fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,10,1,5.996221061796264,43.09515743889037,9,0.6306199586907134,95.12030996283312,0.1757080480971488,5.681770771678852,32.33642871348389,0.7507172813798364,0.9999999999999888,1.0000004065242605,0.9999999999999972,0.1063157894736842,0.0853333333333333,1.245888157894737,0.2565789473684211,0.0613333333333333,4.183352402745996,0.3955964912280701,0.0368421052631578,10.737619047619049,2.725954877839232e-05,3.9762053681404594e-05,6.370795317588748e-05,0.0001921769317102,0.0001687210838733,0.0002408622555853,0.0003833514951612,0.0012102558277907,-0.8037145086522756,-0.8037044599337669,-0.803685213742278,-0.8035819585456282,-0.1290168794515765,-0.1290075704520978,-0.1289891838328419,-0.1288824812132595,0.5957069699819324,0.6636636636636631,4.28322809092461e-05,-2.309309309309309,0.5293333333333333,0.9731638383833814,0.958297583591705,0.9962828658698392,0.1314872367214949,-0.1217385599848157,0.0009383527,0.0168124899,0.0073901484,0.9157347714,0.0506004718,0.0091916746,0.0008804082,438.7802353391,8.0666800311,2.5812032621,4.131747513283157e-10,6.441270804071751e-06,3.1404648146060973e-10,7.884389177966693e-06,7.146095478354771e-10,1.0951996587279378e-05,0.0,0.0,0.0,3e-10,0.0,3e-10
1,1,11,1,7.777143236652669,79.5011414277439,8,0.4376964211780342,96.7499240279671,1.844905365878532,2.994480726331976,1.623108036712779,0.7300051652888124,0.99999999999999,1.000000310713542,0.9999999999999956,0.1142105263157894,0.0666666666666666,1.713157894736842,0.2789473684210526,0.0506666666666666,5.505540166204987,0.3872105263157894,0.046298245614035,8.363395225464188,2.332915846825848e-05,2.971560468212616e-05,4.435811747269954e-05,0.0001899968768586,0.0001726160226967,0.0002133919869198,0.000329450476273,0.0012957736801784,-0.8074634535555014,-0.8074582966132785,-0.8074464730434979,-0.8073288723243468,-0.1089796861111127,-0.1089752415921356,-0.108962591390768,-0.1088572636100619,0.5668375847588265,0.5975975975975976,6.26320745219868e-05,-2.3533533533533526,0.4986666666666666,0.9650999129084916,0.955276438310294,0.9930399953398792,0.1331299990574899,-0.1314750593676258,0.0008219886,0.0171180121,0.0074310811,1.6984302857,-0.0632857039,0.0111548833,-0.0011524617,444.596141518,7.5314883534,2.4992592019,2.5071247927653857e-10,6.117627390565426e-06,1.9653073537772358e-10,6.504352486293566e-06,2.8101186821199617e-10,8.640729863609439e-06,0.0,0.0,0.0,1e-10,0.0,1e-10
1,1,12,1,7.53843559104132,70.10186472956184,6,0.4686325633834302,102.3082030762072,0.6073562119686271,6.53546250557208,10.760509856956348,0.7841671755198037,0.9999999999999928,1.0000001796193982,0.9999999999999968,0.1102631578947368,0.052,2.1204453441295543,0.2710526315789474,0.0453157894736842,5.981416957026713,0.3794035087719298,0.0407894736842105,9.301505376344084,2.5436257327014835e-05,3.431133159214512e-05,4.948185777774311e-05,0.0003096060714677,0.0001149088352315,0.0001536922029664,0.0002145370400839,0.0012053070754845,-0.9700678242305212,-0.9700592145875416,-0.9700444977738718,-0.969792153225167,-0.2126100726870967,-0.2126018260048469,-0.2125888882929473,-0.2123782163956423,0.5677241932138472,0.6196196196196196,2.927294835042813e-05,-2.0010010010010006,0.5226666666666666,0.9747980229855396,0.9516686002600064,0.994454793421998,0.1328062288492158,-0.1240067848348419,0.0013028362,0.0147574159,0.0064154913,1.7515684952,0.1141232967,0.012904671,0.0012652736,432.0824182636,7.4822622841,2.4030603205,1.8467981666213244e-10,8.308485145007318e-06,4.404532988732162e-10,8.86907489123399e-06,8.036414106169775e-10,1.2399219602887667e-05,0.0,0.0,0.0,1e-10,0.0,1e-10
1,1,13,1,4.818499792035141,26.684741420948622,7,0.6843306209868233,97.82841782961732,0.1846173948195681,5.075744188853891,27.49331499241749,0.867265887250123,0.999999999999988,1.000000355744911,0.9999999999999956,0.1102456140350877,0.0733333333333333,1.5033492822966508,0.2684210526315789,0.0333157894736842,8.056872037914692,0.3968947368421053,0.0342105263157894,11.601538461538462,1.1959361696890177e-05,1.7824783980698957e-05,3.059230375898909e-05,0.0001344907939285,9.608295399813902e-05,0.0001457909846163,0.0002442189647046,0.0009326669212519,-0.8853288777428591,-0.8853236848530275,-0.8853123812638869,-0.8852203958300988,-0.1078983940552691,-0.1078930301232113,-0.1078824088817094,-0.1078081193148463,0.5660372517498722,0.6196196196196196,1.762975375287204e-05,-2.0450450450450446,0.504,0.9448406357866712,0.9434549766115624,0.9919116195037484,0.1324300883342592,-0.1203233599651584,0.0005570003,0.014640482,0.0064533581,0.675753283,0.0320336756,0.0050410665,0.0004627275,465.0967402819,7.8945490065,2.5440558332,5.345320284753384e-11,3.2157186395020186e-06,1.2365866898056324e-10,4.008061690691961e-06,1.3678847807885248e-10,5.753139679209626e-06,0.0,0.0,0.0,0.0,0.0,0.0
1,1,14,1,4.478824099992365,21.51263297788549,6,0.65169357992344,95.15762018867946,0.8938046540159573,5.068171102549054,5.670334205329133,0.7783195751727365,0.9999999999999842,1.000000194964826,0.9999999999999956,0.1194736842105263,0.0746666666666666,1.6000939849624058,0.275,0.0413333333333333,6.653225806451614,0.3702456140350877,0.0502280701754386,7.371288857841424,0.0001184676572665,0.0001659146975426,0.0002600239975799,0.0009288825943548,0.0005490062433152,0.0007609754291903,0.0011757012850619,0.003615516471554,-0.9574382553669766,-0.957392822373172,-0.9573027078534744,-0.9566622411709036,-0.2054675998291162,-0.2054240231053633,-0.2053387635711537,-0.2048371852311184,0.6117026346640722,0.6636636636636631,0.0003094781990997,-1.7807807807807805,0.5,0.939461033892073,0.9411992483132248,0.9854589899991792,0.1271776737211516,-0.1291509067273078,0.0049724148,0.018487903,0.0081559867,1.1906453743,-0.3253988572,0.0107091749,-0.0030466312,367.9684854953,9.8776439296,3.3347424646,7.14102791893645e-09,3.900136168581004e-05,1.360389592263497e-08,5.089184022526019e-05,1.3153379261126414e-08,6.138264959758505e-05,0.0,0.0,0.0,3.8e-09,0.0,3.8e-09
1,1,15,1,5.846884545750091,39.04466969255278,8,0.7944345338241472,100.91650483692597,0.3192769341773359,6.122709034942771,19.176797255081496,0.9172717301217292,0.9999999999999908,1.0000004077966758,0.9999999999999968,0.1023508771929824,0.104,0.9841430499325236,0.2552631578947368,0.064,3.9884868421052633,0.3955438596491228,0.0448245614035087,8.82426614481409,5.044993838686955e-05,6.90475995324967e-05,8.296029428648303e-05,0.0002065255967655,0.0002791960263236,0.0003890986331853,0.0004684409259192,0.0010440546787279,-0.9745244836067986,-0.9745063588162798,-0.9744927998705613,-0.9743723763826134,-0.1717224202505981,-0.1717035422382899,-0.1716899135826869,-0.171591040190867,0.6060291769271298,0.7517517517517519,5.113387538414331e-05,-2.287287287287288,0.5026666666666667,0.9694456691519504,0.9526542724207192,0.9943061660127108,0.1346952978409488,-0.1059663309324085,0.0024525302,0.0176617056,0.007724266,1.2675807287,0.266772707,0.0085971903,0.0007180769,398.9272630656,7.7830394756,2.4251239016,1.4735154787795951e-09,2.166071863905278e-05,2.0230232940082843e-09,2.2775687473771576e-05,2.376076251177386e-09,2.440727658096801e-05,0.0,0.0,0.0,2e-10,0.0,2e-10
1,1,16,1,9.825473746503713,139.02849607746882,6,0.6598491281434887,99.4592523141962,0.3789860354145083,4.848187978268354,12.792524064813485,0.8091339968619584,0.999999999999991,1.000000108509201,0.999999999999998,0.1207894736842105,0.0626666666666666,1.9274916013437848,0.2907894736842105,0.0613157894736842,4.742489270386266,0.4086315789473683,0.0316140350877193,12.925638179800218,3.5981010326342097e-05,4.835790513334452e-05,7.643893779748091e-05,0.0003285202918393,0.0001717676463294,0.0002287532940943,0.0003558421258785,0.0013683483183812,-0.7303679530555457,-0.7303589130429515,-0.7303384028186263,-0.730154284051292,-0.1527895465845777,-0.1527808382774884,-0.1527614170965736,-0.1526066901574249,0.5623422773732438,0.5975975975975976,0.0001094054707205,-2.397397397397397,0.4866666666666667,0.9703900364670712,0.9555124322297118,0.993769200243274,0.1326411469134797,-0.1127663292861157,0.0015774103,0.0139310529,0.0061338535,1.462719021,0.1992173305,0.0095667851,0.0006484454,425.5652458935,6.9426123012,2.2331491613,4.026684039673578e-10,9.93576232940502e-06,3.9701912277866754e-10,1.005179009785158e-05,8.85027887782151e-10,1.4416429968220305e-05,0.0,0.0,0.0,2e-10,0.0,2e-10
1,1,17,1,5.003889356995,28.886272232984528,5,0.6935296830541209,104.64260807480196,1.6447380727073049,5.451881240087934,3.3147413138639874,0.8015927747135813,0.9999999999999868,1.000000082975578,0.9999999999999976,0.1089473684210526,0.0733333333333333,1.485645933014354,0.2684210526315789,0.032,8.388157894736842,0.3887543859649122,0.0448245614035087,8.672798434442269,1.5428824823683067e-05,2.0252694765144787e-05,3.501246293653119e-05,0.0001504369630889,7.621183528443903e-05,0.0001009409909487,0.0001728173234031,0.0006648637400371,-1.0217774105640354,-1.0217724815666491,-1.0217574001362577,-1.0216394601697012,-0.2015577524730847,-0.2015527677401528,-0.2015382794039446,-0.2014390960751519,0.5828276835538678,0.7737737737737733,5.379361503980698e-05,-2.1771771771771773,0.52,0.949691167984624,0.9402346997542332,0.9907562602442236,0.1235450806799582,-0.1310786363225891,0.0008082529,0.0148473043,0.0064727691,1.4468194886,-0.2710475472,0.0103331015,-0.0021557082,450.6111440123,7.2313116968,2.215138077,6.408813886582771e-11,5.571350870099093e-06,1.6124318536942478e-10,5.786089940316038e-06,2.9947447171906873e-10,7.659269544181746e-06,0.0,0.0,0.0,1e-10,0.0,1e-10
1,1,18,1,6.127667410242516,54.29615718310147,7,0.7686197263340897,102.74260946785084,0.9469727823343926,5.120926808327417,5.4076810905840045,0.8378206115778395,0.9999999999999916,1.000000191719827,0.9999999999999964,0.1023684210526315,0.0773333333333333,1.3237295825771325,0.2513157894736842,0.0306666666666666,8.195080091533184,0.3397543859649122,0.0461403508771929,7.363498098859315,3.38333206520298e-05,5.3834642315320384e-05,7.825715891904557e-05,0.0003038730048164,0.0001346643546903,0.0002152468198005,0.000308801828011,0.0010301461023622,-1.2274573100657482,-1.2274327584665994,-1.227402779855788,-1.227125836666567,-0.3044646702281809,-0.3044401324101455,-0.3044116443791002,-0.304191990953002,0.5606808392564365,0.7517517517517519,0.0001094054707205,-1.8248248248248244,0.48,0.957340135352892,0.9526503197403292,0.993704750365708,0.121443680283498,-0.1321943513586587,0.0022456414,0.0178824624,0.0079106356,1.2094545834,0.3530752385,0.0099022625,0.0032206221,400.9267127038,8.5598882287,2.9239991413,1.820320653691693e-09,1.5977387624121087e-05,1.8862554868058107e-09,1.9553017202026157e-05,2.210683603519271e-09,2.486105987345767e-05,0.0,0.0,0.0,2e-10,0.0,2e-10
1,1,19,1,6.209426236860197,46.04436077540623,7,0.5755741652480364,95.09017598862955,0.2375761198329738,4.361762196125982,18.359430228898795,0.8257740475355193,0.9999999999999843,1.000000255645587,0.9999999999999964,0.1036842105263158,0.0639999999999999,1.6200657894736843,0.281578947368421,0.0212807017543859,13.231657048639734,0.4071929824561403,0.0488245614035087,8.3399209486166,2.680447986248781e-05,3.42088595710169e-05,5.331927171283656e-05,0.000261363129304,0.0002370773037216,0.0003122288051792,0.0004682584474404,0.0020809383581494,-0.7383751042594575,-0.7383696369032686,-0.7383555258724721,-0.7382019073497681,-0.0793429319511637,-0.0793369677967318,-0.0793245850117663,-0.0791965999169907,0.5700211924254148,0.641641641641642,2.389892566231053e-05,-2.023023023023023,0.472,0.962376797584165,0.948463912064059,0.9916931115715804,0.1413363999417408,-0.1227808630301767,0.0010995716,0.0140858988,0.0061700538,1.8520244442,-0.2718982189,0.0100024663,-0.0011384173,440.0008972651,6.5808815662,2.204938026,2.4748481768478653e-10,8.636665477171331e-06,1.949331693611968e-10,7.48250975304618e-06,4.0773717369113015e-10,8.61750782137991e-06,0.0,0.0,0.0,1e-10,0.0,1e-10
1,2,0,1,5.974227123577111,40.76216044453447,8,0.8405575978931308,460.93452197096,1.9236977913642084,5.167543447663239,2.686255331196605,0.9392091398794108,0.9999999999999952,1.0000001016414084,0.999999999999999,0.1023684210526315,0.096,1.0663377192982455,0.2631578947368421,0.0306666666666666,8.581235697940505,0.3423684210526315,0.0474912280701754,7.209087550794237,1.3568466902504848e-05,2.120709702611565e-05,3.071125055387844e-05,9.891200985684572e-05,0.0001149850711259,0.0001787032947554,0.0002615875141665,0.0007557263496594,-1.1712133739751125,-1.1712044273879612,-1.1711932958452032,-1.1711134171199604,-0.136940185322289,-0.1369314587335093,-0.1369201072478915,-0.1368524320025413,0.6019772976053586,0.9059059059059056,2.782559402207126e-05,-2.3753753753753752,0.5373333333333333,0.9253859568083954,0.926607718321803,0.9860713228445658,0.1273780261527198,-0.0990135104362987,0.0006624064,0.0175428931,0.0077625008,0.8292994417,-0.0198121978,0.0081371967,-0.0003406987,450.6093058265,7.6869466896,2.6261941576,1.2818024040877924e-10,5.805066859834185e-06,1.1475331124221748e-10,5.816088319596085e-06,3.031447719778622e-10,8.608922085546121e-06,0.0,0.0,0.0,1e-10,0.0,1e-10
