fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,10,1,0.7788240733970375,-0.8797173551248312,1,0.5366543903547922,105.94551468949332,0.2330782197246679,6.9550233931003405,29.839868355422546,0.9999999999999865,1.000000595808181,0.0,0.0,0.6180766860774992,0.4616127311542298,0.0,0.0,0.6278417103757359,0.5081584116882782,-5.434742169301103,-5.434742169301103,-2.075654739613838,-2.925995993410957,-5.350213874253429,-5.350213874253429,-1.991126444566164,-2.6314576897202167,0.8101433278662709,0.8398398398398399,0.5208548550577665,-0.2172172172172173,0.5,1.0023831712826172,0.9137543207335154,0.8847890672669585,0.1852506289422358,-0.4767317178946914,1.9361482825,2.1410970901,0.9540682565,1.8702914983,0.037215248,2.0221044193,0.0402360367,-86.5891324886,7.3609340664,2.3684895116,9.413324846809523,1.5525699818376455,16.711949660312108,1.805830418823541,0.0,0.0,0.0,0.0,0.0,1.923e-06
1,1,11,1,1.122613488462728,0.1032235548137734,2,0.7174439121212943,104.5304524675586,1.9558888461842605,8.44626091991587,4.318374705389656,0.999999999999993,1.0000012522843549,0.0,0.0,0.5749843168219925,0.6678969715136137,0.0,0.0,0.6043733783989452,0.7510133170856691,-5.3553751325723,-5.3553751325723,-2.2761184206447287,-1.7785363002079433,-5.094957557668867,-5.094957557668867,-2.015700845741295,-1.2685765818732715,0.8310026385347143,0.7957957957957954,1.850407019542302,0.4214214214214208,0.5714285714285714,1.0592148960765422,0.9421212844483016,0.9717048319368596,0.1113404451178336,-0.5703181447668749,1.8552104537,2.1240126733,0.9484821896,1.5304362988,-0.2904061357,1.6546629262,-0.313978613,-84.3918153086,7.3036604865,2.2143077487,11.461008237836072,1.6518697472404842,19.370885878093244,1.7472752634583508,0.0,0.0,0.0,0.0,0.0,5.742e-07
1,1,12,1,0.5731113238175753,-1.1487918641865118,1,0.8192553363229313,107.10215762923922,0.4705655802204327,6.806870246461144,14.465295662450533,0.999999999999989,1.000000473901897,0.0,0.0,0.5199962721693273,0.4844727514485432,0.0,0.0,0.5343899467106686,0.5537653154702374,-5.938087307667342,-5.938087307667342,-2.8503040438643263,-3.0612458113800725,-5.778146244721206,-5.778146244721206,-2.690362980918191,-2.57840926668,0.8101433278662709,0.8398398398398399,1.3312624876018004,0.1571571571571572,0.5,1.0046942020748344,0.9723498376202576,0.9913995886835194,0.058756173778526,-0.5991294401447007,1.7601842352,2.0708880252,0.9247164334,1.1119714045,-0.2992165973,1.2022309321,-0.3235042261,-95.5533099364,9.4529959741,2.9952941628,15.425539349967792,1.6895092866117718,26.64426793057178,1.9727069472088143,0.0,0.0,0.0,0.0,0.0,1.186e-07
1,1,13,1,0.1367481981322514,-1.3621261480994358,1,0.6290087945482958,107.53991296007968,0.223982589684393,2.487281430426591,11.104798073508048,0.9999999999999484,1.000000671045365,0.0,0.0,0.4959342322177167,0.5922416414434337,0.0,0.0,0.4983090256899296,0.5924444725195409,-5.658000016479182,-5.658000016479182,-2.8520041224187502,-2.307096799432576,-5.631035661405919,-5.631035661405919,-2.8250397673454875,-2.294959709245565,0.8600847796710673,0.9059059059059056,2.266498079273693,0.4214214214214208,0.4285714285714285,1.0370787619463808,0.9661114748479108,0.9181308873126124,0.0864578158440111,-0.5403884168056902,1.974495449,2.2080365539,0.985037761,2.0263797467,-0.0775166566,2.1908624643,-0.08380874,-92.1449292722,7.4814632126,2.5862302857,7.430099391493178,1.6450943178893134,13.114678592987907,1.85288485568374,0.0,0.0,0.0,0.0,0.0,3.3757e-06
1,1,14,1,0.0426348571180612,-1.0195423856684884,1,0.1631845296536737,109.00834775477728,0.1874170281490256,2.480284981760325,13.23404285222212,0.9999999999998588,1.000000503617593,0.0,0.0,0.9365546791613916,0.7963068325614535,0.0,0.0,0.9554933110014948,0.9205125211545594,-5.883352148061772,-5.883352148061772,-0.3732711646402951,-1.1983986341950787,-5.766739463247646,-5.766739463247646,-0.2566584798261688,-0.4583835810920647,0.7602018760614745,0.6636636636636631,1.2028726506001872,-0.1731731731731728,0.5714285714285714,0.7479379665064165,0.8566236420886608,0.3390236464209815,0.2376286470726891,-0.6907179282661514,1.8445336608,2.1618090605,0.9659026444,1.4845015236,-0.2413194698,1.6049995918,-0.2609075467,-84.3583479244,7.106161235,2.406912227,9.252865812957326,2.0042570579758303,9.483504196580762,1.923536387950072,0.0,0.0,0.0,0.0,0.0,4.9624e-06
1,1,15,1,0.390762677781935,-1.5860519744340478,2,0.58793070633728,102.66135327891848,0.3886991966780837,8.708180790183093,22.40339281533198,0.9999999999999832,1.000001082601582,0.0,0.0,0.6050140346787738,0.682235930368604,0.0,0.0,0.6049858479398555,0.6871578412811001,-5.213964208494045,-5.213964208494045,-2.059442686042344,-1.6568104858035086,-5.214207130949792,-5.214207130949792,-2.059685608498091,-1.6312238148538143,0.9391083726122168,1.0380380380380387,1.1723818032865998,0.0910910910910906,0.7142857142857143,1.040968147837616,0.9420042488395152,0.8555707128866259,0.1371532888179112,-0.5164008098102525,1.6945521879,2.0840857581,0.9312943448,0.8095416279,0.111356648,0.8752527105,0.1203955481,-89.3751026248,8.7527348259,2.7862774237,15.972575185566194,1.461560128528043,17.47462553281542,1.7302321790724229,0.0,0.0,0.0,0.0,0.0,8.471e-07
1,1,16,1,2.0242832865848523,3.832337067219073,2,0.7602153118387324,102.7563132364443,0.6198020151133816,9.436719824841086,15.225377773440778,0.9999999999999944,1.00000052589233,0.0,0.0,0.4378420109052578,0.471884344830468,0.0,0.0,0.4571846893347905,0.4468515307747352,-5.708692547388485,-5.708692547388485,-3.209187122800052,-3.014849904825494,-5.467167827131842,-5.467167827131842,-2.967662402543409,-3.0241555145755954,0.8600847796710673,0.9939939939939944,1.0069386314760271,0.5535535535535532,0.4285714285714285,1.0342908127239412,0.974741587084374,0.9856376664221554,0.090633530736021,-0.5148630796419984,1.8403955648,2.1056371013,0.9387577004,1.4666266552,-0.3509857126,1.5856738074,-0.3794754781,-88.2600207978,8.1398294973,2.5866545424,7.232955048811917,1.5777680362809945,21.663385917003357,1.9141975157646265,0.0,0.0,0.0,0.0,0.0,2.2615e-06
1,1,17,1,0.5478788956245204,-0.967243521755576,2,0.5203580811891155,112.50531034045338,0.2371732499946341,4.593492146698808,19.36766539566639,0.9999999999999374,1.0000007562008753,0.0,0.0,0.7608487100504686,0.8749179722218432,0.0,0.0,0.7387292556491641,0.7954307280205798,-5.892147309635676,-5.892147309635676,-1.4091146296720325,-0.7370017334568413,-6.068573358481848,-6.068573358481848,-1.5855406785182042,-1.2414436338983368,0.8392254690026238,0.971971971971972,2.4464027646856312,0.3113113113113108,0.7857142857142857,0.921151898512719,0.8423426583252963,0.4620289926827783,0.2385742617078527,-0.6051507973974423,1.7945082418,2.1181023374,0.9464079025,1.2656738224,0.0514331615,1.368409487,0.0556080286,-85.2853890211,7.6605154921,2.5640742664,16.385088676691936,1.812283642334109,14.21531989476613,1.9348366341447885,0.0,0.0,0.0,0.0,0.0,1.2973e-06
1,1,18,1,1.8842002217288112,3.637668493420532,2,0.7476072410427619,101.20418765221378,2.2116153930137523,9.626903530404416,4.352883218671174,0.9999999999999908,1.000000918584543,0.0,0.0,0.3372552598325161,0.654116635632645,0.0,0.0,0.3519946132969877,0.7017244633237588,-6.008680354071808,-6.008680354071808,-3.982221300008785,-2.0783025762743867,-5.7570740503157705,-5.7570740503157705,-3.730614996252748,-1.7171943520427977,0.9391083726122168,1.0160160160160154,2.638890814457508,0.4214214214214208,0.6428571428571429,0.9778466917477588,0.8901313922736609,0.7957104473154689,0.1986204472131373,-0.5272332741102865,1.8772858625,2.1461104274,0.9581271235,1.6245787909,0.4354631897,1.7564470328,0.4708100535,-84.8516391648,7.1529406755,2.3972702888,33.61236971240752,1.8721502738695408,24.9630596726424,1.9863161615484808,0.0,0.0,0.0,0.0,0.0,3.4812e-06
1,1,19,1,0.6997538533250447,-0.969384752839678,1,0.7830315519617539,100.58168210973524,0.8263230046839511,6.838891373095407,8.276293089178996,0.9999999999999688,1.000000762523817,0.0,0.0,0.859172709046471,0.6913877300030553,0.0,0.0,0.8876313367106046,0.7464128548716209,-4.816806307316321,-4.816806307316321,-0.6783377833072288,-1.486525528636491,-4.662373164229963,-4.662373164229963,-0.52390464022087,-1.1823179002402435,0.8809440903395108,0.8838838838838833,2.154434690031882,0.5535535535535532,0.5,1.036795707891124,0.895306174803966,0.7413656584467821,0.2106771595506655,-0.7220747195647447,1.7727078306,2.1147551476,0.9448330255,1.1683964265,-0.2544591084,1.2632360141,-0.2751137393,-80.2159689466,7.0116393641,2.3127941346,5.130166339515701,1.3137455113045398,14.34539046928768,1.5838671870747123,0.0,0.0,0.0,0.0,0.0,2.16923e-05
1,2,0,1,0.2542804546978431,-1.609017068494995,2,0.8512967248394123,459.86292867368365,3.440225729015981,8.828284828091926,2.566193477838185,0.9999999999999776,1.0000018234341093,0.0,0.0,0.697265232780536,0.6442347905234206,0.0,0.0,0.6814421800563063,0.6247705492220579,-5.653833243231403,-5.653833243231403,-1.711611890787326,-2.0114371681238685,-5.785114963265611,-5.785114963265611,-1.8428936108215348,-2.1707455103534103,0.8891669208074203,1.0820820820820811,1.8046618049350167,0.443443443443443,0.7142857142857143,1.0765653293628843,0.8840530868720535,0.8744283114736077,0.2079977862421141,-0.5434063669488537,1.9998660023,2.1751700453,0.9681160839,2.127990515,0.2390009534,2.3007210526,0.2584008345,-88.9071465847,7.3530923681,2.4176315342,14.060212038654456,1.32704523560757,31.43176640583969,1.869426607066761,0.0,0.0,0.0,0.0,0.0,1.891e-06
1,2,1,1,0.7328432583886899,-0.9454079952082344,1,0.8786233765108001,467.6696763705294,1.8620817980924629,9.420616533269996,5.059185124370251,0.9999999999999948,1.0000036224745783,0.0,0.0,0.3876542326973833,0.75506707461958,0.0,0.0,0.3833136800591286,0.8225074410176724,-5.45692736971562,-5.45692736971562,-3.341526377323161,-1.3365811842529274,-5.518720312998338,-5.518720312998338,-3.4033193206058794,-0.9795317906618272,0.8756208553965157,0.9279279279279278,2.3843904700937206,-0.3493493493493495,0.5714285714285714,0.8645680616723525,0.8540890429772227,0.6860444886328989,0.2436918666274848,-0.5999087183370058,1.8567951729,2.1390642601,0.9545407095,1.537231698,-0.1808615603,1.6620099129,-0.1955422247,-83.0203494637,7.2167231123,2.3295934988,21.010495450763468,1.5724521487948917,25.25607714298304,1.775226808597521,0.0,0.0,0.0,0.0,0.0,1.06019e-05
1,2,2,1,1.1967110010048687,1.3407015526562356,2,0.7780269841397636,456.077834362035,2.1993980686339856,9.6381192166582,4.382162262534083,0.999999999999969,1.0000011979688006,0.0,0.0,0.6557895078065604,0.5408040908072149,0.0,0.0,0.6765625613949071,0.5411652756139841,-6.090354269870843,-6.090354269870843,-2.096363840864659,-2.796665766259502,-5.903357142274542,-5.903357142274542,-1.9093667132683585,-2.708665247327758,0.8048200929232757,1.06006006006006,0.3561977091617367,-0.2172172172172173,0.7857142857142857,1.038392806226922,0.9193136337067492,0.8948691927155112,0.1381437496258162,-0.5499408098580372,2.1154993962,2.2334964926,0.9925277255,2.5753539263,-0.7717609325,2.7843972773,-0.8344053287,-90.2546248372,6.8689726198,2.32684932,11.327012268610956,1.6438238238943406,26.07038476898166,2.015701633846404,0.0,0.0,0.0,0.0,0.0,1.5856e-06
1,2,3,1,1.0292098612570562,0.3780079220617631,1,0.8369028291016023,466.5995906825703,1.807562722685132,7.388725629854313,4.087673161835497,0.999999999999994,1.0000005655565274,0.0,0.0,0.6175032123676059,0.7905107782178137,0.0,0.0,0.6489031187140197,0.8194089057960364,-6.549126083665843,-6.549126083665843,-2.505019688801707,-1.3719713266205753,-6.232219075905579,-6.232219075905579,-2.188112681041443,-1.125483262236603,0.6758550481773299,1.28028028028028,4.27336709002969,0.641641641641642,0.5,0.8474459138567786,0.9205432021333596,0.6440744876125152,0.1442691367343255,-0.3517544552801991,2.1574687443,2.2360663268,0.9939172526,2.7317002937,-0.6653253275,2.9534343931,-0.7193302681,-91.5881408858,6.8151428335,2.2162207138,20.936857660533768,2.113178134686925,37.099949087734345,2.123928444345011,0.0,0.0,0.0,0.0,0.0,2.1605e-06
1,2,4,1,-0.0274823531229116,-0.3934647917760707,1,0.9384706933673258,464.3529335275148,0.6251963640088618,8.732640747790965,13.967836747795266,0.999999999999967,1.0000008783302694,0.0,0.0,0.6189615562721212,0.8363832596870611,0.0,0.0,0.6335991865037148,0.8804678416951389,-5.51518446149488,-5.51518446149488,-2.1014973040801883,-0.902376503814364,-5.387770739182724,-5.387770739182724,-1.974083581768032,-0.6440118649062878,0.781061186729918,1.0820820820820811,5.792984056612012,0.8838838838838833,0.3571428571428571,1.1043526045765957,0.9253562338886292,0.9175085035926468,0.1812692698084793,-0.4366104822292153,1.8127881186,2.1271182102,0.9503925163,1.3463353457,-0.1792152764,1.4556183648,-0.1937623107,-89.1083331279,8.0186823503,2.6455066354,28.89942951062158,1.5252518496443843,30.011453634818352,1.808416175453864,0.0,0.0,0.0,0.0,0.0,2.2748e-06
1,2,5,1,0.9024163967711168,-0.1786329191345239,1,0.916188257236479,464.6046379009569,2.843359396302725,9.351208258903856,3.2887887022173183,0.9999999999999836,1.0000017967767914,0.0,0.0,0.7385447830769164,0.7682199938822755,0.0,0.0,0.7494400972272971,0.7606870153205003,-5.613571945720107,-5.613571945720107,-1.467697670781587,-1.301113739921293,-5.531962181203018,-5.531962181203018,-1.386087906264498,-1.3238703807178096,0.9308855421443072,1.1261261261261255,3.2322839781813806,0.2672672672672673,0.7142857142857143,1.128975043773679,0.8757474457603439,0.7252281099879332,0.2285516777162049,-0.4116206286796743,1.8160193328,2.1350510562,0.9533365094,1.3605087179,-0.4716495436,1.4709421999,-0.5099336801,-88.1075010306,7.9375807115,2.6230554903,17.172344902943987,1.639552802054533,34.389117769386914,1.8280240328999664,0.0,0.0,0.0,0.0,0.0,2.3072e-06
1,2,6,1,0.6618740463883976,-1.0209586098532448,1,0.8050350781049489,471.8703812085397,0.7152568638952445,10.118151525500418,14.146178857197668,0.99999999999997,1.0000005545893604,0.0,0.0,0.5467215435145345,0.7757492296810815,0.0,0.0,0.5390167127980018,0.6441637409906666,-6.3528599440764335,-6.3528599440764335,-2.879614549719306,-1.4246337361873411,-6.4436692070784405,-6.4436692070784405,-2.970423812721313,-2.292891144940429,0.7839607822548322,1.0380380380380387,2.920555512182745,0.4654654654654652,0.5714285714285714,1.1002591647176028,0.9136974292951604,0.8969165636906925,0.1636223533725053,-0.6334684640528885,1.9302048546,2.1522262514,0.960351979,1.8458230133,-0.1780236911,1.9956498096,-0.1924740036,-97.8478601305,8.5946528809,2.8292440127,18.144532076012567,1.7123712641465052,29.61632377034605,2.0913177320244927,0.0,0.0,0.0,0.0,0.0,5.5154e-06
1,2,7,1,-0.3206347491646977,-0.9929375226105606,1,0.836047131431906,456.5304752793909,2.211394036879329,8.028187297967959,3.6303739469683847,0.99999999999997,1.0000024100986602,0.0,0.0,0.4772289502112511,0.6425664460476191,0.0,0.0,0.4594294475407016,0.5705352135978193,-6.137356128199452,-6.137356128199452,-3.208432106066238,-2.193697012773754,-6.375133413436098,-6.375133413436098,-3.4462093913028844,-2.7378953096867384,0.7892840171978274,1.0820820820820811,0.7244350098351338,0.4654654654654652,0.4285714285714285,0.5699019263164911,0.8437633066304145,0.702120929130384,0.1914104989495881,-0.5723026561100395,2.1211103419,2.2320616983,0.9918590296,2.596434825,-0.4447433408,2.8071893279,-0.4808434812,-87.8950273472,6.5432529572,2.1977488771,17.44242600884637,2.0338068557442,20.64201769914771,1.9700702596397104,0.0,0.0,0.0,0.0,0.0,1.0478e-06
1,2,8,1,1.1707523640457045,1.9731379877073696,2,0.844291206187023,452.8757213214381,0.5898411855906824,16.435233168401574,27.86382770464375,0.999999999999984,1.0000008526310729,0.0,0.0,0.743205084046685,0.7892659067405587,0.0,0.0,0.7586909470974879,0.8360920444150287,-5.947225909060637,-5.947225909060637,-1.5272173774726037,-1.2532832593549497,-5.825835339801524,-5.825835339801524,-1.405826808213491,-0.9549007601215448,0.8891669208074203,1.17017017017017,2.996512177445874,0.5095095095095097,0.7142857142857143,1.0310084975580818,0.895229040350986,0.8974157662158115,0.1946261662357483,-0.453859013599452,1.8391821943,2.0839733628,0.9300283668,1.4613777743,-0.3034791512,1.579998871,-0.3281127746,-90.0997138302,8.4724141522,2.5475228983,28.054684333890627,1.9477984894029536,36.74498866316444,1.9775914199890812,0.0,0.0,0.0,0.0,0.0,6.4997e-06
