fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,best_precision_t+0,best_precision_t+1,best_precision_t+2,best_precision_t+3,best_precision_t+4,best_precision_t+5,best_precision_t+6,best_precision_t+7,best_precision_t+8,best_precision_t+9,best_precision_t+10,best_precision_t+11,best_precision_t+12
8,1.0,0.0,2,0.42265504948649,0.234237701861385,0.5714285714285714,0.3380250370112947,0.0141452669476433,1.03577385070953e-05,7.173819457884179e-06,0.0004852576258631,0.6821136324387436,0.833806863399381,1.087607418425897e-05,0.9961165238181566,0.143646408839779,0.1428571428571428,0.0492495215070011,0.4887640449438203,0.1739130434782606,0.1281034179832682,0.3259911894273127,0.0382978723404253,0.356070356070356,0.0084447095986236,0.010244915197902,0.0145645332357253,0.0287781597379636,0.0067049854012388,0.0112974726095107,0.0223114472870371,0.0455213625036957,0.4757166721521379,0.4802066888247564,0.5075940351799992,0.5774053010979374,0.5135971634228396,0.593259480106594,0.6351496945279986,0.7225170463949142,0.5365362155840205,0.449438202247191,0.0002445612529013,0.5111111111111112,0.6043956043956044,0.7056703496447774,0.9022683807796664,0.9747366259783548,0.0614539187148519,0.7744062043915386,0.2048464828978803,0.2113755796633617,0.2161318981983866,0.22352169458408,0.2297016346195002,0.2354877138039691,0.2427745562003943,0.2485127478935795,0.2535635195846089,0.2554709212949742,0.2570601456893072,0.2572528904643779,0.2575716764990065
8,1.0,1.0,2,0.2915838807802888,0.1141027911303998,0.5714285714285714,0.2111204007086393,0.0141284176290701,1.6609250525919925e-06,4.154891667037671e-06,0.0026254025811385,0.6186078234287,0.8444309464013002,3.863354451276837e-05,0.9926384593199016,0.1767955801104972,0.1148459383753501,0.072607763949559,0.2977528089887641,0.2130434782608695,0.0679910701670104,0.171806167400881,0.0595744680851063,0.1501501501501501,0.0566035654416306,0.0803483656056923,0.1586635949317996,0.2726611533746249,0.0173174309322918,0.0420898921119175,0.0851026926355753,0.2116850197669774,0.4142302573486043,0.4216083378457164,0.4840305618829759,0.5951639844846356,0.364114936982451,0.4298162524060028,0.4687482476443735,0.5777569698920604,0.6593644858631464,0.4269662921348315,0.000709333705248,0.5650793650793651,0.6593406593406593,0.6633549773549123,0.854086391981806,0.9165941635691508,0.111495015559368,0.7658469991169479,0.1480935426984675,0.1481868867790792,0.1482279920980561,0.1483189416489182,0.1483862101331073,0.1484792765878913,0.1485408992493349,0.1485921130656553,0.1486510832842315,0.1486841482387059,0.1486841482387059,0.1486833159284133,0.1486841482387059
8,1.0,2.0,2,0.544471362135712,0.3461365408351614,0.7142857142857142,0.553161576949199,0.0141356635242462,1.2760632501755384e-05,1.3504192240006411e-05,0.0009178265744728,0.8308586257871796,0.9279001834815046,4.806444305775698e-06,0.9995907755685276,0.154696132596685,0.165266106442577,0.0442809931857397,0.4943820224719102,0.0826086956521739,0.2467516319552378,0.2158590308370043,0.0808510638297872,0.137012012012012,0.0114486584141095,0.0181995890317682,0.0205085393118109,0.0310837408211435,0.0073578173007279,0.0151669090735665,0.0238817042079592,0.0385685907078024,0.5308686485595071,0.5427849165430072,0.5724182081939213,0.6481391732783169,0.5218043512277246,0.603761585163852,0.6453276885507497,0.7322855155921464,0.4181776577052709,0.4438202247191011,1.750785477909911e-05,0.419047619047619,0.5824175824175825,0.7324882303720073,0.9171633453473512,0.9736045856599568,0.0654756977217752,0.8400507528414226,0.0763324730444367,0.0765319819934766,0.0766880980736269,0.0769388317594401,0.077178867284927,0.0773996242318221,0.0775813398110458,0.0777760525998395,0.0777950674831341,0.0778213693899424,0.0778762896552786,0.0778733986228255,0.0778762896552786
8,1.0,3.0,2,0.4286008153606405,0.2168243449484032,0.7142857142857142,0.4025320574277803,0.0141333856259736,1.3856829960138194e-08,7.254707470990499e-06,0.6186380957419354,0.6945022142377949,0.8818232111707277,1.3091565238154692e-05,0.9936614155089356,0.149171270718232,0.0952380952380952,0.0776702359657935,0.4943820224719102,0.0608695652173913,0.3110040410320174,0.2907488986784141,0.0468085106382978,0.2796546546546545,0.0100888297460515,0.011875153606121,0.0145564192969731,0.0308969897805038,0.0060165293428433,0.0098597466344296,0.0184871620674028,0.0392618525865146,0.4809156104739182,0.4858846550773306,0.5128434066927656,0.5841151037096004,0.4922443427268917,0.5682636509031624,0.6080644195446917,0.6906042792053805,0.3757259873306151,0.4269662921348315,0.000315135933072,0.5428571428571428,0.521978021978022,0.7018546539962918,0.8895249464485846,0.9634866051549278,0.0881717197810214,0.7851332975405805,0.0549787145036173,0.0550181022515381,0.0550655045351061,0.0551128195108993,0.0551582228643436,0.0552109900633568,0.0552387046678901,0.0552606395585473,0.0552745217360058,0.0552766256411918,0.0552798670141893,0.0552801205372641,0.0552803846759056
8,1.0,4.0,2,0.4761195731879992,0.2561133001673737,0.7142857142857142,0.3844181896778266,0.0141273612502529,3.0189776410921283e-06,9.744756273144512e-06,0.0034844784994586,0.6574103195859837,0.8818855803111686,1.2404390680141563e-05,0.9992244251041524,0.1657458563535911,0.0952380952380952,0.0838009360221509,0.6123595505617978,0.1043478260869565,0.246347528753497,0.0881057268722467,0.0893617021276595,0.0607530607530607,0.0354510631708012,0.0536997175674197,0.0684978133690223,0.1005865420482197,0.0176181277321505,0.0353604027918985,0.0614289024676734,0.098491026194615,0.4545702144299636,0.4632740179840389,0.4935600913141361,0.5669373476929613,0.4170335902884849,0.485151034097656,0.520760593026715,0.593246118479045,0.568451035091724,0.4129213483146068,0.0001549490884503,0.4571428571428571,0.5934065934065934,0.7113103467643342,0.886924347561493,0.9661515858108494,0.0757302947870842,0.8561907642039559,0.0730746935761132,0.0731489107664235,0.073229327247508,0.0732888472638343,0.0733400970482873,0.0733946452680718,0.0734220278179773,0.073443827013264,0.0734673199167846,0.0734771932075282,0.0734873233849784,0.073487391311361,0.073487391311361
8,1.0,5.0,2,0.5969962418988473,0.4044523867903433,0.7142857142857142,0.4946562419898846,0.0141352941286907,1.9836318045911296e-06,9.788232969734058e-06,0.0055034951085665,0.7787371687491015,0.9069928096138088,2.6167256539848144e-06,0.99949624113537,0.143646408839779,0.2661064425770308,0.0234740133587433,0.4719101123595506,0.2695652173913041,0.0806652160397886,0.3127753303964755,0.0510638297872338,0.2783960431019253,0.0265223283449936,0.0454640392388951,0.0742416881182531,0.1096348539348286,0.0184394785563624,0.0400035860199363,0.0936683286053529,0.1382522065605713,0.5536539568433847,0.571228672946863,0.6101045042442443,0.6958523584145299,0.543546854025326,0.6311404848825446,0.680959239494202,0.7777309388977642,0.5303290967495828,0.4466292134831462,3.940860087487714e-05,0.3873015873015872,0.5549450549450549,0.6578415425302415,0.8808417192778395,0.9629691172103192,0.0867423682833225,0.8832087615704745,0.0956865486535431,0.0957589702166784,0.0958063554430192,0.0958541572300215,0.0958831307140236,0.0959115853315245,0.095923755617298,0.0959455088747449,0.0959494499778161,0.095947258107208,0.0959489733109659,0.0959493693301288,0.0959494499778161
8,1.0,6.0,2,0.5345616814674815,0.3489869188827859,0.5714285714285714,0.340230063431055,0.0141286655413425,7.234182261515546e-06,5.015290181520945e-06,0.0004860687947227,0.5724521096675197,0.8581031844002983,1.1232779791738595e-05,0.9981300492749116,0.143646408839779,0.1064425770308123,0.0674524025385313,0.4831460674157304,0.0869565217391304,0.2322039166925707,0.2511013215859028,0.0468085106382978,0.2475600600600599,0.0095657624287078,0.0166455455505945,0.0243275255795437,0.0373746603776033,0.0042765677783668,0.0132307597638053,0.0303522885193816,0.0489234674919875,0.5027380378543976,0.5120546511200035,0.5421414556635598,0.6149957586041466,0.510817578829804,0.5920667530907391,0.6351233153535304,0.7210339315813814,0.3258509672413425,0.4325842696629214,0.0001897917488172,0.4634920634920635,0.5549450549450549,0.7040385197821779,0.8800695605879276,0.9572569023776956,0.1024639758983703,0.8430092146901806,0.0918737962285593,0.0918784250032876,0.0918817602638707,0.0918843823650494,0.0918860276488121,0.091887291859612,0.091887965584189,0.0918881608036941,0.0918882482202328,0.0918882400644919,0.0918882465245121,0.0918882485093648,0.0918882485093648
8,1.0,7.0,2,0.5169194041767908,0.3482577604799541,0.5714285714285714,0.4818450113858463,0.0141300242689365,4.927139573854463e-07,7.3087789452461e-06,0.017214433087278,0.6775377680627777,0.8351850257047629,1.0506842944627905e-05,0.9964290192367986,0.1602209944751381,0.2689075630252101,0.0254457540042308,0.4887640449438203,0.2478260869565217,0.0907677960833074,0.4713656387665198,0.0595744680851063,0.3543543543543542,0.0214263495972356,0.0267839198692862,0.0312116871226463,0.0465713287492279,0.0149713664300191,0.0287605941962939,0.0489389240559803,0.0782474831475478,0.5260704754923181,0.5367016937795146,0.566579706802509,0.6427867820308761,0.5582395271007207,0.6463587605715009,0.6916801220443146,0.7883955897237271,0.5552319389588283,0.4073033707865169,2.8352127802876896e-05,0.4000000000000001,0.5494505494505496,0.691820273497328,0.8998737067320188,0.9711662449005616,0.0943549801577001,0.8259489001498893,0.0743088742185728,0.0744096368642447,0.0744859844121664,0.0745401778969121,0.0745985171041896,0.0746339450888735,0.0746776046577546,0.0747007885307138,0.074729614091517,0.0747393584573954,0.0747384367373297,0.0747404316094901,0.0747404316094901
8,1.0,8.0,2,0.5380555857224939,0.344788935237297,0.7142857142857142,0.4613498232579185,0.0141394928046182,1.2821624281934728e-05,1.0583333736735154e-05,0.0006423787165198,0.8104565425298272,0.8966033265501333,1.913752895989756e-05,0.9994074345679386,0.1657458563535911,0.1232492997198879,0.0642348720124997,0.4550561797752807,0.0478260869565215,0.3427380277569529,0.0881057268722467,0.1319148936170212,0.0363697030363696,0.025597818697288,0.0349228000540171,0.0540700165896384,0.0842209266873999,0.0137710084411597,0.0258476492275269,0.0545577671436568,0.0930754416943357,0.4790551366245802,0.486381292365365,0.5197349568402744,0.5955485112813999,0.4554741739067983,0.52739427692568,0.5683640858572024,0.6487400723142995,0.3600258364803401,0.4747191011235956,9.33185616505772e-05,0.4793650793650794,0.4505494505494506,0.743924010986935,0.8965162657435217,0.9851556151666634,0.0831881229035481,0.86067341739557,0.2503061707714111,0.2504042042571147,0.2504930468855565,0.250584421003286,0.2506515286128383,0.2506958025415073,0.2507280578347872,0.250744431971647,0.2507744025406769,0.2507941021301437,0.2507941021301437,0.2507932802169076,0.2507941021301437
8,1.0,9.0,2,0.7732788904463885,0.6790901517137479,0.4285714285714285,0.395578025107749,0.0141310655039739,8.664215462242386e-06,1.3340404676248426e-05,0.0014873804946205,0.8189114302284141,0.8916992886615811,3.272240090766485e-06,0.9998588669242768,0.138121546961326,0.1260504201680672,0.0548504079782411,0.4719101123595506,0.0869565217391302,0.2275411874417159,0.3215859030837004,0.0425531914893616,0.3267267267267266,0.0238997993555464,0.0334022433998532,0.0407383419510719,0.0671867656670265,0.0144458290540384,0.0271585651954295,0.0472035295949616,0.0808118814091719,0.4975641935002053,0.5068201258522124,0.5361911375727458,0.6127654556498482,0.4995886888774931,0.5784540975470213,0.6194815207540088,0.7061698859841801,0.4189407866723642,0.4382022471910112,4.361496236467068e-05,0.4317460317460317,0.6263736263736263,0.7242599320759688,0.9234419082221126,0.9685364622839668,0.066340992935341,0.8768601295606184,0.0341541888635182,0.0342721256214649,0.0343726301655039,0.0344663766666519,0.0345251457833085,0.0345805492555436,0.0346305468742815,0.034639841084801,0.0346739596915034,0.0346927828119031,0.0346927065685391,0.0346964565891418,0.0346964565891418
8,1.0,10.0,2,0.4458024719486277,0.2380477816458721,0.7142857142857142,0.4589521835860342,0.0141268163374577,3.083248879128641e-06,4.333171305334444e-06,0.0013285602672211,0.83251566189232,0.9139825669572368,5.549148847119972e-06,0.9995093548608274,0.138121546961326,0.0560224089635853,0.1233395088493831,0.5056179775280899,0.0913043478260869,0.2322039166925707,0.2026431718061672,0.0978723404255319,0.1074646074646074,0.0225124904028318,0.0316208669792074,0.0398513871904127,0.1093869484875859,0.0105492573288053,0.0203920612676041,0.0391679867615828,0.1031383076390072,0.4647552307178992,0.4707160512349665,0.4988310832449517,0.5904314025287549,0.4334913254010558,0.5017468028049203,0.5386979751006296,0.6253784045313884,0.3902783106504135,0.4157303370786516,6.883910517952742e-05,0.5047619047619047,0.576923076923077,0.7231657463586019,0.894904092936851,0.9704867059231296,0.0705981039398991,0.8376499639845508,0.0583652126635556,0.0583744201791587,0.0583874357084619,0.0584016741968895,0.0584133170173478,0.0584238446671488,0.0584290953498735,0.0584321463663202,0.0584330674490877,0.0584341820867468,0.0584348002574807,0.0584349901519563,0.0584349901519563
8,1.0,11.0,2,0.7027327356475874,0.5789129753337315,0.4285714285714285,0.4204880730350284,0.0141328802991949,4.427985986187379e-06,8.816936234072963e-06,0.0020215055995047,0.8364599560904651,0.8944256697927322,7.507962951307947e-06,0.9992311121877824,0.2044198895027624,0.1372549019607843,0.0674524025385313,0.5337078651685393,0.2478260869565217,0.0984649999259884,0.4757709251101321,0.0170212765957446,0.784451117784451,0.0191848837933317,0.0240671974219185,0.0376165962056329,0.0789917334747992,0.0141413473507631,0.0239371679191834,0.0549910666012111,0.1169230021369118,0.5246685033522256,0.5350625110327918,0.568112858752853,0.6532683824071215,0.5403460383696851,0.6246923698771569,0.6713309037961712,0.7713642678982784,0.6118218968061726,0.4185393258426967,4.145846944002361e-05,0.3619047619047619,0.5384615384615384,0.7164044577980415,0.8884464599835582,0.9587437622079104,0.0893871657602557,0.8358258217249475,0.0830478161213149,0.0831182470433053,0.0831675449489076,0.08321386844174,0.0832330594774066,0.0832724215137568,0.0832947143334422,0.083319030305801,0.0833255696234799,0.0833306757580297,0.083330199359021,0.0833306757580297,0.0833306757580297
8,1.0,12.0,2,0.6120311590135888,0.4189100208975496,0.2857142857142857,0.2264078443294669,0.0141286701120337,9.46873683816685e-06,4.756760651606489e-06,0.0002602103118656,0.6815428833831096,0.8594980333776524,3.9888502042292844e-06,0.996041307671213,0.154696132596685,0.1596638655462184,0.046029011786038,0.4775280898876405,0.1434782608695652,0.149829033260802,0.277533039647577,0.0340425531914893,0.3372603372603371,0.0129706282837949,0.0149117606180552,0.0243670866447468,0.0419347896686302,0.0077229311785776,0.0126629716826999,0.0300840641039209,0.0540406390016271,0.497858875948157,0.504577561639235,0.5350462781143973,0.6088024773390125,0.4991318098500619,0.5763382574933352,0.6186374232629163,0.703258216358369,0.4965772333100007,0.4129213483146068,3.940860087487714e-05,0.4095238095238095,0.576923076923077,0.6428850908283152,0.895076871862597,0.9562218852955237,0.0520864821261129,0.841755475392082,0.0403306680963476,0.0404779942575338,0.040583817964993,0.0406842282656526,0.0407628448619514,0.0408504215105036,0.0409043147010649,0.0409352237912597,0.0409804290710347,0.0409839505046712,0.0409844916886335,0.0409848925763741,0.0409848925763741
8,1.0,13.0,2,0.4676377578747296,0.2421682410203922,0.5714285714285714,0.4191069950500501,0.0141313710982783,1.4626650933818473e-05,7.166399438750328e-06,0.0002455148944026,0.6774473639242566,0.8263256771471259,7.876724205114984e-06,0.9991844658174206,0.154696132596685,0.0588235294117647,0.1273118766999093,0.5280898876404493,0.1565217391304347,0.1513832763444202,0.330396475770925,0.0638297872340425,0.2439939939939938,0.0110283115822611,0.0109595720086256,0.015014324656328,0.0378003380956397,0.0083309558375447,0.012109039508455,0.0240974815031681,0.061052040112571,0.5490199078888958,0.5606085229550751,0.5918532882237649,0.6738822139098402,0.5565575766366596,0.6428226002059148,0.6880619610620657,0.7861875590476124,0.4148266611816735,0.4073033707865169,0.0001032790576892,0.4571428571428571,0.423076923076923,0.7288646178466835,0.9132648966334538,0.9698029008742342,0.0633723167394049,0.8027183886131976,0.0554944514746289,0.0555019299559976,0.0555106531663303,0.0555168718970661,0.0555229911804031,0.0555264468973847,0.0555288477165532,0.0555300499856511,0.0555304526363999,0.0555304465947952,0.0555304426496883,0.0555304526363999,0.0555304526363999
8,1.0,14.0,2,0.5717051758755913,0.370434847422403,0.4285714285714285,0.3662024895548332,0.0141304122689026,2.644066317490941e-06,5.819299636055208e-06,0.0022696411913012,0.760021143047942,0.871598804020292,5.567155037584553e-06,0.9979948011129016,0.143646408839779,0.0616246498599439,0.1158440616500453,0.5674157303370786,0.1043478260869565,0.2301834006838669,0.224669603524229,0.0936170212765957,0.1230119007896785,0.0120491948621513,0.0151346260723232,0.0203191291796091,0.0570927261344895,0.0059872404865304,0.0113730146448707,0.0222144027057919,0.062159541069299,0.4392429126789491,0.4403122926233016,0.4660163806310056,0.5412879167990574,0.4215743315182702,0.4868539033959,0.5216669583186657,0.597648355545449,0.3262892087017339,0.4101123595505617,9.817256855715032e-05,0.4698412698412699,0.5274725274725275,0.70578232428593,0.8949337161996,0.9738617324575294,0.0636501482575769,0.839340260790082,0.0627926921376783,0.0629642465913169,0.0631308620519674,0.0632843159340927,0.0634149679218532,0.0635805186625743,0.0636312896958074,0.063733506911859,0.0637914435720271,0.0638045378977249,0.0638206830468523,0.0638195118842623,0.0638206830468523
8,1.0,15.0,2,0.3405514343293724,0.1536157404834633,0.7142857142857142,0.5705818985796138,0.0141237490752357,2.119453447140945e-06,8.077464842987974e-06,0.004174531599067,0.7805637328349277,0.86899665415602,1.6242595656858715e-05,0.9961080228839716,0.143646408839779,0.1064425770308123,0.0674524025385313,0.4999999999999998,0.0652173913043476,0.2985922998356942,0.3612334801762114,0.0723404255319148,0.2375102375102374,0.0069544417165256,0.0082563766102714,0.0094314052836575,0.0184058444745725,0.004654344880707,0.0073806603673576,0.0122671100485507,0.0235412981815157,0.3057186695906029,0.2919696227531868,0.3081076142026642,0.3522192221503502,0.3870551314311283,0.4455277853057002,0.4759048336915132,0.5332140214915361,0.3504159396506794,0.4438202247191011,2.6267125502620104e-05,0.4285714285714284,0.4560439560439558,0.6728251279306521,0.8737471436843045,0.9567110695606968,0.0949385578384564,0.7783803280520993,0.1154198929308159,0.1156004158399382,0.1157482683013943,0.1158608287128936,0.115983583663764,0.1161189106860775,0.1161754528721502,0.1162124681819246,0.1162344120947991,0.1162407036507202,0.1162437497076011,0.1162459752729183,0.1162460702591291
8,1.0,16.0,2,0.4490158352970891,0.2475828090791816,0.5714285714285714,0.3837637252029429,0.0141294876729782,2.5912770222115617e-06,2.667166530158752e-06,0.0008836589250314,0.7156570412528744,0.8836981699654113,1.5850482122543805e-05,0.9982612689101,0.138121546961326,0.1092436974789916,0.0638518326641626,0.5449438202247191,0.0260869565217391,0.5706403481504506,0.1806167400881057,0.0978723404255317,0.0972758472758472,0.0068304060669267,0.0117389075688004,0.0194868672933556,0.0357150833913898,0.0031662262223459,0.0080087501445481,0.0186037019671455,0.0362624893249146,0.4260130899599245,0.4268355507604847,0.4532240230631722,0.5175278612483573,0.3908091634398933,0.4518006067403955,0.4850020113953807,0.5462590211865329,0.4005791710682482,0.3932584269662922,0.0001172754480607,0.4857142857142858,0.5439560439560439,0.683087845450236,0.8905104149636409,0.939627168140561,0.0630221596993172,0.8075551430361155,0.0099012339200109,0.0099122551597164,0.0099218418207326,0.0099284743959072,0.0099337014806016,0.0099378823359567,0.009940017472939,0.0099403715821745,0.0099402899653082,0.009940848418667,0.009940848418667,0.0099408361087512,0.009940848418667
8,1.0,17.0,2,0.4017944706601218,0.1862282715581614,0.8571428571428572,0.3690306446277744,0.0141300062414992,1.539060217839462e-06,6.299240705274468e-06,0.0045079659458229,0.5524670354913422,0.8435872256814821,6.971004059949498e-06,0.9991786895061104,0.154696132596685,0.1092436974789916,0.0692526874757155,0.4999999999999998,0.1739130434782608,0.1307388736467948,0.4581497797356828,0.0808510638297872,0.2677677677677676,0.0194240091589915,0.0218917516883638,0.0288380350916007,0.0512864174556175,0.0155045533126739,0.02027355117442,0.0380492068666594,0.0706805485916478,0.46380602009388,0.4668571216131276,0.4944559890976785,0.5655948022226169,0.498358147954526,0.573614673928178,0.6147339484226566,0.7008051082158748,0.6575550479659282,0.449438202247191,4.827029413055692e-05,0.4063492063492064,0.5604395604395603,0.689438090994944,0.8760144168740522,0.9596610371209556,0.1030935508845014,0.798703683093528,0.0955818801898349,0.095680429922748,0.0957542495667406,0.0958082778455985,0.0958602746503789,0.0959053119293548,0.0959228001154887,0.0959595346169462,0.0959725356484976,0.0959794719412466,0.0959794719412466,0.0959787661978054,0.0959794719412466
8,1.0,18.0,2,0.4977941390686508,0.2659955716478873,0.4285714285714285,0.4936801832951062,0.0141364652419019,5.945545113905876e-06,1.1325293901404975e-05,0.0019193363296233,0.7950047729110876,0.8894824109825279,5.274317095101466e-05,0.99784269226233,0.154696132596685,0.1064425770308123,0.0711407911903235,0.5112359550561798,0.0521739130434782,0.3568024038959693,0.1806167400881057,0.0595744680851063,0.156156156156156,0.010758290747498,0.0150461137211254,0.0197930840937786,0.0383445676415285,0.0051470136147388,0.0107567791876239,0.0197850039756447,0.0396198024172955,0.4192532293447846,0.4188977088605201,0.4433500251128964,0.5076770396077785,0.4032032034938062,0.4659542516149119,0.4987587266249993,0.5631469464008008,0.4554289266765663,0.4157303370786516,3.5607909995556054e-05,0.4476190476190477,0.5494505494505496,0.7453119034279856,0.9042846459066518,0.9692454227904964,0.0699931460556204,0.8651063980747745,0.1474153977405781,0.1475907721558227,0.1477492182725837,0.1478237906561715,0.147923316591471,0.1479994657519027,0.1480606400021837,0.1480979187961216,0.1481319425155053,0.1481463539862183,0.1481489836493178,0.1481487847298683,0.1481489836493178
8,1.0,19.0,2,0.5454453804138355,0.3771500444383641,0.7142857142857142,0.61160081485364,0.0141308496361388,6.034549992696097e-07,1.0762454417725596e-05,0.0207644412072653,0.8535947084090189,0.9243964422068318,3.2441912366544304e-05,0.99858906556131,0.138121546961326,0.1092436974789916,0.0638518326641626,0.4662921348314607,0.0565217391304347,0.311961127562456,0.4405286343612334,0.0340425531914893,0.4996534996534994,0.0044432197536835,0.0052907609250239,0.0069691329973756,0.0140507584922135,0.0033800363894342,0.0062045264241987,0.0120723404810908,0.025463399506856,0.5511885045801999,0.5634987157591795,0.5942581490593726,0.6720511830325142,0.5723355425464556,0.6616370995198849,0.7076788080404457,0.8053915355037458,0.3409689259479949,0.4466292134831462,6.350009625701222e-06,0.3714285714285714,0.576923076923077,0.7237106704928022,0.9247628855984124,0.9799512422185525,0.06279300543585,0.8468866776930463,0.0135425307755521,0.0137701488993832,0.0138929501522338,0.0142053211859871,0.0146049189227719,0.0147054134464851,0.0149356361147487,0.0151557474705996,0.015218819426974,0.0152271172281105,0.0152426414774884,0.0152501914355069,0.0152523887062963
8,2.0,0.0,2,0.5538461899622116,0.3459452223218546,0.2857142857142857,0.4630664039034731,0.0141966361129674,2.3974252505119727e-05,3.244699053729641e-05,0.001266958648628,0.6922656421767139,0.8564653143359126,2.284596500698501e-05,0.999387555386273,0.138121546961326,0.0756302521008403,0.0926563916591115,0.4775280898876405,0.0521739130434782,0.3365972438089317,0.2422907488986784,0.0638297872340425,0.1869369369369369,0.0030249391528658,0.0042307704581076,0.0054376234227661,0.0167876661131029,0.0016763546747745,0.0034296496082882,0.0066837682330297,0.0187001559936628,0.4300592860843006,0.4296813950171435,0.4532598534883673,0.5160671170390942,0.4501307541062023,0.5193920319769723,0.5552318006644799,0.6268412951323463,0.295490197119197,0.4887640449438203,0.0002048566191277,0.5269841269841271,0.5384615384615384,0.7102729884819117,0.8745524712758397,0.956711299086719,0.0705082576667813,0.8248616805445558,0.3373976151629297,0.3376320769362121,0.3378329647953901,0.3380248774951938,0.3381898329242535,0.3376649137772315,0.3383398296167274,0.3383835078984495,0.3384225592906481,0.3384456621114661,0.3384590446127387,0.3384590446127387,0.3384590446127387
8,2.0,1.0,2,0.5561294277223856,0.339373732398321,0.7142857142857142,0.5186426364715159,0.0141738151598437,6.181302201938851e-07,2.7837516105218097e-05,0.0529415286990797,0.775034512779438,0.9174694884138056,2.1105082984678782e-05,0.9997878863908574,0.1602209944751381,0.2128851540616246,0.0339534296567474,0.3539325842696628,0.1565217391304347,0.1066432790088369,0.2687224669603522,0.0595744680851063,0.2162162162162161,0.0437878967851132,0.0551050765926502,0.0656250619597219,0.102893595746749,0.0213957500390009,0.0410246285399226,0.0704877574553071,0.1113163513285604,0.4644875935134665,0.4705702951024476,0.4991601390930576,0.5755679909334459,0.4558496289181568,0.5295654622077869,0.5680825816951905,0.6484562454201546,0.4882539160946968,0.4382022471910112,0.0002995545180149,0.523809523809524,0.5274725274725275,0.7132345143865315,0.881056129466836,0.9610993350325944,0.0871391221289153,0.9113225814707784,0.28969780160696,0.2939275975711284,0.2973343684157126,0.2983733099026808,0.299024519069062,0.299741051539221,0.3000883427140588,0.3002724503865207,0.3003465202503202,0.3003369286559642,0.3003420232405647,0.3003457184894437,0.3003465202503202
8,2.0,2.0,2,0.4542487379721828,0.2229315882539237,0.8571428571428572,0.5388043898969725,0.0141551504537021,2.892098557829813e-07,1.4293835120030777e-05,0.058132992728393,0.8394130478611439,0.8945505923681348,5.392481112068647e-06,0.999496307265406,0.1602209944751381,0.2072829131652659,0.0350472736692138,0.4943820224719102,0.1478260869565217,0.1503730183400684,0.4229074889867841,0.0127659574468085,0.8003003003003,0.0143683460894977,0.024356363309179,0.0293415096489534,0.0479689023783445,0.01013149196595,0.022887627631031,0.0398684903645635,0.0637978538998913,0.5137311318053731,0.5250377920891471,0.554583294636669,0.6306760921494337,0.5209305365463182,0.6039080194476928,0.6464189040734752,0.7351170603158635,0.4498095867379925,0.4382022471910112,2.2560325128810008e-05,0.3841269841269842,0.4945054945054946,0.7643646507375188,0.922549443656828,0.9858242016761,0.0725555207817429,0.83681941233507,0.1400986799679663,0.1402258618292652,0.1403491505789423,0.140479069087847,0.1405993277077425,0.1407436058751507,0.1408045944915925,0.1408616409536247,0.1409080082298676,0.1409231580542848,0.1409206672363102,0.1409224168139799,0.1409231580542848
