fid,iid,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
3,1,1,0.6708121015835233,-0.2387853924553493,1.0,0.0021395,0.6059859832546108,-142.24812999352815,1.5165588593115822,39.19158407438477,26.547732662102064,0.612561443653254,0.971394666843972,9.518448297651238,0.9855358705749556,0.0081775,0.5404397964425436,0.5945933198631121,0.6686346208287341,0.7823785298825006,0.5040718496917604,0.5947647088208305,0.6599999617307417,0.7672637980567448,-4.047956877890119,-3.569804801614462,-2.9179384300725992,-1.916878970982748,-4.382323787616436,-3.5809209791497403,-3.0102220844163874,-2.064204764487055,0.003158,0.8282722242104075,1.966966966966967,15.00691856413702,1.406406406406406,0.5262096774193548,0.1251525,0.8661863900023736,0.8660882505756391,0.633476278909058,0.1922143223575781,-0.4084592413079577,0.013667,4016.8348539766,393.7398380697,297.8693642152,198.991614162,153.2600251111,162.29528594890002
3,2,1,1.9397024017907365,2.872203517356619,2.0,0.0021904999999999,0.5890028524774921,1166.947051054757,7.302062760422528,377.1176900600824,51.95611078974748,0.5939651073012902,0.910801751850668,132.0416267263481,0.9878263886234534,0.008193,0.5179573238927635,0.6119278491975304,0.6761975652951018,0.7849676942158402,0.5336013598631767,0.5997203444976753,0.6683791088100972,0.780141402528465,-4.247524476715661,-3.416586061169101,-2.851557858632068,-1.8943940247339683,-4.126726608277117,-3.5421460125847064,-2.941379825571661,-1.9460221262630115,0.003251,0.7479805356658473,3.1481481481481484,20.72199983756435,1.7667667667667668,0.5060483870967742,0.1297725,0.8599786553172102,0.8667920579147306,0.6480629343001261,0.1875094727079096,-0.2947471926920164,0.0139465,6557.2538031078,460.1121897331,287.1026091106,370.3849829071,161.0192977355,160.41486137430002
3,3,1,1.4281449176906984,0.6535102061743909,2.0,0.0022045,0.6946281366670377,1986.4267097227143,4.199731924417623,700.8409631316706,168.48377836695468,0.6994530279770537,0.965493738828805,203.26545684516952,0.9943058693067276,0.0081584999999999,0.5647846181406845,0.6308830909937576,0.7036132517733915,0.8108171822498491,0.5514586170200119,0.6133449381152001,0.6996137913592431,0.8056373234692819,-3.833201959864248,-3.250963814856401,-2.6083762702597464,-1.665844486980255,-3.957506682756375,-3.429711798329702,-2.6590136540353844,-1.718328702033702,0.00323,0.7060621737023596,3.2482482482482484,18.461469463245457,2.037037037037037,0.5,0.131487,0.8358574573313551,0.861559907483987,0.6262486494674004,0.1943115690485848,-0.2851232502198945,0.013573,8787.6055394153,377.8109637604,224.125469979,159.8046480513,170.8347801986,128.6908230267
3,4,1,0.5801667575906952,-0.2196056845147216,1.0,0.0021765,0.8555673479266659,429.46655401482747,4.818706999059684,57.19241935350891,11.986380773117515,0.8560114668277681,0.9925014693856504,8.566375589105272,0.993783563479312,0.0082215,0.5039876231088496,0.614067485153222,0.6849778925002885,0.7868228664777146,0.4967080451041992,0.594938709712852,0.6729004240864755,0.7801111569796968,-4.37045314483717,-3.39714163450543,-2.77410649520775,-1.8772514809685743,-4.454303604178069,-3.584226793100118,-2.899657487814818,-1.9459509641207908,0.003273,0.8161574520025803,2.0470470470470468,17.232630891242025,1.4664664664664666,0.4919354838709677,0.1262815,0.8535821503911751,0.8698332324569715,0.6621438574620009,0.1846494057226491,-0.3629537810720549,0.0136995,6959.4889906751005,354.5077254382,258.37957286,192.2275733263,163.9906520367,177.2843799092
3,5,1,1.8221136367308195,2.59740911214569,2.0,0.0021895,0.5904441317038813,1367.2683413269174,7.144652021294844,384.9686394850745,53.66342187753671,0.59410988310208,0.9115479199152986,338.81702090179385,0.9881178470723632,0.0082085,0.5052240660148719,0.5963461781938632,0.6795948296104393,0.7963021759152595,0.4855216749742141,0.5914551437334402,0.6654412517406245,0.789452245899998,-4.357096601122567,-3.548555133252664,-2.8219217761959605,-1.7943097116716875,-4.540803413334567,-3.6065220846602255,-2.9657971005520194,-1.863297721827588,0.003283,0.7252408854748995,3.1581581581581584,20.97203149152406,2.037037037037037,0.5221774193548387,0.130049,0.8341934390225716,0.8632213482154598,0.6331639235797214,0.1886910671949695,-0.3270863745537924,0.0141395,9397.3343617222,429.5458031869,426.7732639045,368.3583754458,156.21901754,286.3371284554
4,1,1,2.454309876256901,5.788683875436469,2.0,0.0022085,0.3087601826663853,811.6132660466351,9.533753505344354,313.47338762657955,33.501674005298455,0.3086089699007673,0.7192750452726248,40.50330510343845,0.931345487852662,0.008221,0.5341398273499385,0.6050028892411854,0.687667845808496,0.794885258097745,0.5166756475290697,0.6068630056962027,0.687066883120508,0.7919361449243003,-4.101230809327944,-3.4777762371136003,-2.7502260707393544,-1.8055197955012567,-4.286375805738869,-3.482421221713283,-2.774528968808328,-1.838592142884492,0.003255,0.767287535785254,3.3683683683683685,29.963450650496743,2.0470470470470468,0.5383064516129032,0.131444,0.8438675431514069,0.86053825513165,0.6124527133189195,0.1950926450158197,-0.326480161640979,0.0146165,5692.676428007,522.4945842448,461.7560509568,172.22750914769998,310.9200135727,209.8686454836
4,2,1,2.03529254406458,4.248898975677157,2.0,0.002226,0.3544922110380955,1572.8120888274989,13.475153140060758,261.5142656520238,18.318668724712424,0.3659846826139317,0.7578127206012644,49.96219147815158,0.9379876320920212,0.008402,0.5994943317559229,0.611925764041056,0.6791870258078927,0.7869769223886145,0.5915645260159802,0.6333138123223752,0.6703978211233717,0.7804643183362985,-3.5267058248003256,-3.418167129588669,-2.8245738060918573,-1.8762188048475965,-3.614979885158705,-3.2380277961762074,-2.923822940501358,-1.942385802864829,0.0033689999999999,0.7551897019380198,3.338338338338339,34.40740236452726,2.167167167167167,0.5504032258064515,0.13329,0.8255765207460245,0.8601880143218155,0.5994640897091122,0.1936629203778682,-0.3570972620416861,0.0154345,6442.1934775361005,532.6744088441,377.3836483758,309.9235872931,237.0180186172,220.8897214648
4,3,1,1.5921088909001626,1.5589537319319433,2.0,0.0022025,0.5961116245196806,1800.5152832566491,5.880725719043442,509.9427721441268,87.29575975883549,0.6029424543382917,0.9276293726574084,66.75916992335216,0.9874229630357848,0.008174,0.5682205599020222,0.6209548536325009,0.6824383783607045,0.7885372864639977,0.5504296972193419,0.6126147332787326,0.6646453985504384,0.7808117229891911,-3.803189532709163,-3.338126068126198,-2.7986882476036747,-1.8628480478144795,-3.990735443856627,-3.4245305046701207,-2.973694079615144,-1.9441460224011329,0.003296,0.764654231007885,3.2082082082082084,41.9176165998922,2.127127127127127,0.5423387096774193,0.1326345,0.8404544107181023,0.864711989725139,0.6234503961631876,0.1914039978416584,-0.3199106216531853,0.0143019999999999,7395.0973881979,604.1849384164,323.8733440942,345.0109516169,209.548701911,217.8225284503
4,4,1,1.755999700732456,2.781602006253161,3.0,0.002178,0.3104758261892281,989.6994991466112,7.408927857539755,171.22212693544162,21.394955444567717,0.3204943806422962,0.7407359119012702,42.89247435665331,0.9244895919410522,0.0081894999999999,0.5025287022536937,0.6205064622909864,0.6882604279359088,0.7887984278566631,0.481613654643457,0.6128039650060755,0.6777952945132392,0.78330316813717,-4.38046708088107,-3.342486828649923,-2.7440178179025225,-1.860120739977941,-4.574663925330412,-3.4329352581854917,-2.850494700155836,-1.9177008322182587,0.0032685,0.7966232559783144,3.0380380380380387,32.10010895543175,1.9569569569569567,0.5141129032258065,0.131072,0.8463554487183578,0.8642220311678661,0.6309995417774147,0.1902981912631657,-0.3831701290836969,0.014247,8050.747790214799,518.4368882504,376.3161268069,139.0232250647,261.8690222039,290.288162159
4,5,1,2.917471056868668,8.282090626721349,3.0,0.002205,0.2550609349603643,1066.212282334991,4.892789241667099,237.44397171908145,49.06187288220151,0.2648674403653002,0.6768395748558117,62.19546449199319,0.9052603184676276,0.0082285,0.5250736178803126,0.638564317614823,0.703480209984012,0.8048416012679672,0.4939982561505445,0.62114847642025,0.6971311642102542,0.8041961550438679,-4.183293859286554,-3.184541353234482,-2.6128391159287605,-1.7181166707980349,-4.475128200966188,-3.355055614938047,-2.686609257769356,-1.733536871541704,0.003308,0.7996342635841083,3.308308308308309,25.49214654451421,1.7467467467467466,0.5524193548387096,0.131162,0.8411010006836213,0.8664778693337094,0.6188410548252102,0.1873624269838348,-0.2938265107473107,0.0149765,5429.7612155515,580.1833890354,453.82481983,371.7188597802,278.827329296,257.3181492082
5,1,1,0.0239201166095506,-0.6883037653556501,1.0,0.002151,1.0,98.60985161055396,0.9999999999999988,10.0,10.00000000000001,1.0,1.0,8.853846802610928,1.0,0.008189,0.7009336535436392,0.7381399292150146,0.7921670646899253,0.8573636408131786,0.6934738868214556,0.7210242350810014,0.7732084541487168,0.8500340486313942,-2.633317290628645,-2.304591001374199,-1.830131798990596,-1.256327597751945,-2.713503647805529,-2.47367513331769,-2.009228073372436,-1.3333539004980657,0.0032255,0.8190052458704014,1.0460460460460457,2.6633327251749805,0.6256256256256253,0.4758064516129032,0.1210825,0.7261578043518738,0.8461928124821074,0.611214145801827,0.1980208029713354,-0.3522405798945716,0.0147055,1597.2362542595,134.3742791948,0.0,181.6400096078,17.001336131800002,0.0
5,2,1,-0.0184825516077743,-0.6759775547443976,1.0,0.002184,1.0,763.809851610554,0.9999999999999988,10.000000000000002,10.00000000000001,1.0,1.0,10.330582802883706,1.0,0.0082365,0.699688275404774,0.7367346818532647,0.7732087347815124,0.8596024467829823,0.7185471253230322,0.7368951495408218,0.7695987004774993,0.862055923300425,-2.645148739713017,-2.3162043257910496,-1.9972377603818023,-1.236634281546796,-2.491436274875149,-2.329402409322734,-2.0386258081617905,-1.224747837783854,0.003319,0.8168265049043729,1.0460460460460457,2.72615650877771,0.6056056056056053,0.4838709677419355,0.1212565,0.7260862596431017,0.8479753669737989,0.5944528033457003,0.2011986655957598,-0.3469309011819538,0.0148445,1737.5540703932,147.3335668401,0.0,253.2912238704,0.508326754,2.4528216865
5,3,1,-0.026650097914401,-0.6621545379401113,1.0,0.002155,1.0,174.52985161055398,1.000000000000001,10.000000000000002,9.99999999999999,1.0,1.0,7.568176985550127,1.0,0.008142,0.6751639017398097,0.741002436427612,0.7789285694611613,0.8629066385324604,0.671868954049706,0.7352451173343103,0.768187308436856,0.8521963742462073,-2.860839567230263,-2.2810601210635424,-1.9477505915315207,-1.2074283786621756,-2.910311217192595,-2.338059037153046,-2.053917452378819,-1.303803203201992,0.0032325,0.818020962813832,1.0460460460460457,2.7889802923804394,0.6456456456456453,0.4737903225806451,0.1198875,0.7374840476955329,0.846047506257557,0.5943904913832967,0.2034860960394122,-0.3492094725911714,0.014626,1678.9085891956,130.988709764,0.0,234.6198581186,21.4400583025,2.5183570317
5,4,1,-0.0038197912918587,-0.6920097205380025,1.0,0.0021585,1.0,1049.4898516105538,0.9999999999999996,10.000000000000002,10.000000000000009,1.0,1.0,7.276250081767626,1.0,0.008153,0.6864086656308991,0.7657531450634797,0.7955502035902406,0.8682455789105581,0.685605975863369,0.7493534241459607,0.7852395631460571,0.8593871141119462,-2.759085794856017,-2.0626549361598183,-1.800463173943526,-1.1605027814785402,-2.7881763753449933,-2.211077503994287,-1.899241704440727,-1.246704440608681,0.003253,0.8230374466329581,1.0460460460460457,2.72615650877771,0.6456456456456453,0.4798387096774194,0.12048,0.7200970370205618,0.8464111220308024,0.5889780239950503,0.2013771320475976,-0.357118450448089,0.0142805,1750.076241327,62.5199779413,0.0,243.9970824685,2.625995543,1.0703711875000002
5,5,1,0.0045616264498575,-0.6053910240578231,1.0,0.0021384999999999,1.0,70.36985161055397,0.9999999999999996,10.000000000000002,10.000000000000004,1.0,1.0,8.57457274990233,1.0,0.0081575,0.7552804245251734,0.7617663225006955,0.8025738310348413,0.8666758165766839,0.763960753968798,0.7561079108066442,0.7894292065715405,0.8688294196489447,-2.155973442910903,-2.0963320597042534,-1.7384939110277045,-1.1744896302129462,-2.09602822636007,-2.1607351833075485,-1.8693865351782435,-1.1631754550485494,0.003235,0.8190159097903048,1.0660660660660657,2.543345761304648,0.6056056056056053,0.4919354838709677,0.1210695,0.7285985843314993,0.846248540362978,0.596070491493659,0.1996488431175487,-0.3461451627440177,0.014779,1419.0940007545,131.5569649661,0.0,222.5736768114,14.1751404844,1.6893420302
6,1,2,0.8381805958764856,0.3246157221816139,3.0,0.002168,0.6113751398502976,231453.67598973465,4325.479158979022,34519.04036509845,7.927055297151396,0.7916970619114452,0.7548209545143285,4.2514478097937065,0.974906238503741,0.0082155,0.5210957896005379,0.6548684534282139,0.7101167791374117,0.8174102996712994,0.5128937084571727,0.6325704408933712,0.7042389160539549,0.8058200326044981,-4.217282984073957,-3.0375797650491543,-2.5530019617868973,-1.606808388466226,-4.310491903336217,-3.266496002588264,-2.619243833946687,-1.7128979508634583,0.0032535,0.7898079759711146,5.070070070070069,14097.728716289676,4.40940940940941,0.5,0.146498,0.8331231481814905,0.858530252881271,0.6191438291954583,0.194363072602217,-0.3687587583765939,0.0142895,24.0933031831,92.189561775,0.2211037413,369.519423643,0.0820274493,3.0405092414
6,2,2,1.6191950077126815,2.528449138366641,2.5,0.0021765,0.7138839370851829,232909.8740613492,9930.038106897848,49604.743210847606,4.943392966563694,0.8978823212337914,0.8025501111444775,3.988073715977256,0.983081699439154,0.0081775,0.504643301106803,0.6019098638609758,0.7010321235568442,0.8156618114218106,0.5092893535778911,0.5895102684973245,0.6800417950565659,0.8086973568314464,-4.3591643528589765,-3.504173187975667,-2.6305460716876685,-1.6231419082698992,-4.346441381208774,-3.638561002913363,-2.831394461058073,-1.6901254417215077,0.0032415,0.7468030167028934,5.19019019019019,12000.3642563748,4.379379379379379,0.4879032258064516,0.1468275,0.831427962004497,0.8609865315542722,0.6274497155255151,0.190733307424082,-0.2928879709723641,0.0143155,16.5758100803,133.35094958460002,0.0501100035,468.7892626095,0.0442687867,2.1483673745
6,3,2,0.8816172473704156,0.7605451187523551,3.0,0.0021365,0.7277430880078473,327468.8778389073,9856.25536380445,37900.09671832602,3.937353107282387,0.8677547445112843,0.8352301588028213,2.564289978854265,0.9833779613284512,0.0081355,0.5950387180897581,0.6785154720415281,0.7038336093337073,0.796043400125165,0.5862140839475118,0.649425239295742,0.6816533281995144,0.7899787831494279,-3.564484256989265,-2.8316056165393872,-2.609749609514618,-1.7960463517626994,-3.6720111601419614,-3.101393983777005,-2.825500996874063,-1.867203067925109,0.0031799999999999,0.7981455076978894,5.11011011011011,14264.000216990737,4.459459459459459,0.4919354838709677,0.1454625,0.823314429984026,0.8620467519902243,0.6386020471810917,0.1905399228882301,-0.3562201530218131,0.0139815,43233.1617100884,104.574788372,0.6339392866,529.8226444656,0.1068428077,4.2624910533
6,4,2,0.8138064654006143,0.0920881723547253,2.0,0.002164,0.8962722678567379,859848.2991301476,13080.74822837536,135009.57861191424,10.158350988934735,0.9536829841019552,0.9369452799055378,2.7207092504780066,0.9932468720900208,0.0082145,0.562347385500199,0.6544741595293588,0.7280601599987071,0.8333034325648971,0.5671772170849794,0.6551885653175877,0.7220155004934667,0.8250479470244187,-3.853443819877044,-3.0424203184453567,-2.3945688134782896,-1.4663772462556937,-3.829901629411207,-3.050373040591534,-2.4681490052203503,-1.5458521938181846,0.0032325,0.8043331097862922,5.41041041041041,31594.744607593275,4.78978978978979,0.4838709677419355,0.148607,0.8249727100968409,0.860318230239618,0.6281576091803596,0.1930021780945013,-0.3349633463662758,0.0138754999999999,245639.0040009804,96.6769625148,0.0234948585,12158.9545518472,0.0521543358,7.3062332894
6,5,2,0.87009394683808,0.3966738711206821,2.0,0.002172,0.9003285597752664,715370.8978655215,20725.421071027555,122240.19706552048,5.992272086613696,0.9375955332273548,0.9504771432537158,4.619463733878936,0.991842927119136,0.0082215,0.5693381898494497,0.6275086935490304,0.6948738107835276,0.8204581892461271,0.5464218513503059,0.6255724760606347,0.6777730928296384,0.8049633957906608,-3.7929253011942015,-3.2781386085752477,-2.6867806269024337,-1.5815268235144146,-4.02380305203373,-3.32262017267107,-2.8504515612488044,-1.7286371717880784,0.0032294999999999,0.7980558835628614,5.390390390390389,28812.0930781622,4.77977977977978,0.4778225806451612,0.1499585,0.8148421199884761,0.8640759870939692,0.6373155430111412,0.1883265284126135,-0.3377536015172449,0.0135355,142945.95710096322,101.5338090098,0.4627909439,385.4948749007,0.1480075935,2.6754172167
7,1,2,1.7997275080101205,3.9474792379265935,2.0,0.0022164999999999,0.0027585610135838,627.2825544740755,2.4821452459221494,20.4377997355906,6.659482642570495,0.8018448516721817,0.1919029105461574,4.175573415270196,0.9957584957031864,0.0083035,0.6651432923029266,0.7422813156914754,0.7961969464640661,0.8786332620841861,0.6690702365899819,0.72798852845037,0.7876285206397724,0.8684501813744729,-2.9494064748818336,-2.270127197591238,-1.7953580462612724,-1.0679446271577446,-2.9325166039041624,-2.4080875118819853,-1.8805283412529787,-1.1599419317985582,0.003283,0.8018227326105852,2.557557557557557,37.73044489925967,1.836836836836837,0.5221774193548387,0.131043,0.7948388552283423,0.8580726138539947,0.5896777441269334,0.1989931284232984,-0.3612087583607791,0.015638,9526.724594143,48.8749278098,46.4479090036,120.6882507968,27.9013418836,25.528246015
