fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,10,1,4.582715174261468,24.88489046029317,4,0.6176620138120326,95.30914108617004,0.1850276866170017,5.59367987700824,30.231583063495165,0.73958757936216,0.9999999999999885,1.000000405499422,0.9999999999999968,0.1051207729468599,0.06,1.7520128824476653,0.2608212560386473,0.0266183574879227,9.798548094373864,0.3543478260869565,0.0483091787439613,7.335,0.0014947289391066,0.0018801702399601,0.0025617067892773,0.0085614655656611,0.0035493819978071,0.004391932144355,0.0057480524586527,0.0182046491600051,-1.2605284831258188,-1.2600418960717688,-1.259181513800784,-1.2516073256129936,-0.5414575449494854,-0.5409997148015536,-0.5402628176961979,-0.533494074572868,0.629815203965455,0.7957957957957954,0.0122204468663148,-1.1861861861861869,0.5330396475770925,0.9748245622045668,0.9582900302898236,0.9958862395925008,0.1235658307793664,-0.1635379726158912,0.0157476253,0.120259849,0.0524756175,1.6686233036,-0.2699188154,0.0967690814,-0.0188108564,246.8953805953,7.0927336446,2.3483077894,0.0,0.0,0.0,0.0,0.0,8.419e-07
1,1,11,1,6.040769811286301,47.87177798130279,4,0.4349761562318679,97.26061199220396,1.7489745968638737,2.8651917333879124,1.6382123208224713,0.7246763237367947,0.9999999999999896,1.0000003107546018,0.9999999999999952,0.1181642512077294,0.1444444444444444,0.8180602006688962,0.291256038647343,0.0733333333333333,3.97167325428195,0.3276328502415458,0.0414492753623188,7.904428904428904,0.0017285073800598,0.0024178350114788,0.0032055573260555,0.0059641855025864,0.0035285529128064,0.0047927463584574,0.0062448040498269,0.0114030626476259,-1.2699115815380837,-1.269034680665841,-1.2680326108905222,-1.2645233312041515,-0.6362088158932574,-0.635401676845301,-0.6344745936788587,-0.6311812433232918,0.6325983163328308,0.6636636636636631,0.0032697497445117,-1.2742742742742743,0.4933920704845815,0.9662222173607484,0.9552622250702988,0.9922588376781531,0.1281321360490228,-0.1782121430068829,0.0191770477,0.1230862368,0.0540289798,1.8999900366,-0.0085087321,0.1006317173,0.0061426293,237.939339722,5.8455828324,1.9907175099,0.0,0.0,0.0,0.0,0.0,8.087e-07
1,1,12,1,5.852012085222105,41.91285253585195,6,0.4598903625172379,102.52868618213812,0.5706253804952466,6.326390231912822,11.086766288632552,0.778820327447221,0.9999999999999926,1.0000001790773896,0.9999999999999964,0.1051207729468599,0.0688888888888888,1.5259467040673214,0.2673429951690821,0.06,4.455716586151369,0.3104830917874396,0.0480676328502415,6.459296482412061,0.003571543409571,0.0043266956025886,0.0056397416580133,0.015692613963509,0.006745318897759,0.0079829356977999,0.0104168457676011,0.0279977241887816,-1.509330660591125,-1.5081868008882076,-1.5061978766888704,-1.4909703826351466,-0.8017232355683163,-0.8007242710890132,-0.7987596971550874,-0.7845689774936201,0.6432767735444014,0.7737737737737733,0.0183342548256228,-1.098098098098098,0.5330396475770925,0.9775679515480106,0.9516509881150824,0.9938388233434284,0.1313138981782355,-0.1566566939385356,0.0380043064,0.1166523623,0.0508961974,0.6409371688,0.0555166429,0.0342595809,0.0079378279,211.6033093541,10.049143463,3.3866028853,0.0,0.0,0.0,0.0,0.0,5.0421e-06
1,1,13,1,3.6269774014637344,14.752290540590042,4,0.6721931956093767,97.97202710298626,0.2307297343250236,4.976286636040313,21.56760007806507,0.8592692612843863,0.9999999999999872,1.000000355777493,0.9999999999999952,0.1007729468599033,0.08,1.2596618357487923,0.2564734299516907,0.1,2.564734299516908,0.3585990338164251,0.0416908212560386,8.601390498261877,0.0018892212742244,0.0023094234866085,0.0033873212148688,0.0101742794916437,0.0045499015519973,0.0056061173838631,0.0082219134376416,0.0229110101685031,-1.389851072040927,-1.3892659481170058,-1.387764995171597,-1.37831427944151,-0.5639152497575697,-0.563316911161237,-0.5618350816980816,-0.5535138151025872,0.6373309170859801,0.6636636636636631,0.0183342548256228,-1.23023023023023,0.5044052863436124,0.9450301158057228,0.9434312411066176,0.990852536491588,0.1329523920613589,-0.1646248412417031,0.0192972408,0.1205987402,0.0535179571,0.9455648249,-0.0052666664,0.0552734234,-0.0003083538,237.1035909855,7.2660542915,2.2711468394,0.0,0.0,0.0,0.0,0.0,1.8963e-06
1,1,14,1,3.343553513110788,11.452697867291224,3,0.6375314448515499,95.43798226472776,0.8923730953700165,5.008254211252386,5.612287323807927,0.7635216164486739,0.9999999999999832,1.0000001955187423,0.9999999999999952,0.1159903381642512,0.1133333333333333,1.0234441602728046,0.2782125603864734,0.06,4.636876006441224,0.3040579710144928,0.0348309178743961,8.729542302357837,0.0050634844849311,0.0061975771293377,0.0091934208660112,0.0160841501197385,0.0124248570650377,0.0146014824580951,0.0212408262625346,0.038032937671512,-1.4885664916297998,-1.486869727783522,-1.4823875195913114,-1.4720780088737542,-0.6164627545231958,-0.6151040645085993,-0.6109596627390818,-0.6004777147804946,0.6976945824750876,0.7297297297297298,0.0165660595894991,-0.8998998998998998,0.5044052863436124,0.9392440908493808,0.9411981447508364,0.9836405157975344,0.1222380212014519,-0.1626963250547506,0.0570383144,0.1262968793,0.0552461545,1.4818883859,-0.1659960818,0.0918879725,-0.011140924,192.8894737603,7.8874374436,2.5796831029,0.0,0.0,0.0,0.0,0.0,3.4056e-06
1,1,15,1,4.466194371156136,22.342647338198688,4,0.7869563748999094,101.0363347010612,0.3093502274015853,6.047456484052202,19.54889942977689,0.915453231697137,0.9999999999999905,1.000000407319335,0.9999999999999964,0.1029468599033816,0.1111111111111111,0.9265217391304348,0.2564734299516907,0.06,4.274557165861513,0.3542995169082125,0.0304347826086956,11.64126984126984,0.0010021667952022,0.0014252338297615,0.0024542242579986,0.0058057426492747,0.0018987879354044,0.0028635706793234,0.0049117967991805,0.0117574620779324,-1.5259162056768694,-1.5252699932200806,-1.5236982649162305,-1.51857899833037,-0.7363062160754715,-0.7355944891254155,-0.7340834984505726,-0.729033403493278,0.6267042716720292,0.9059059059059056,0.0034398264890229,-1.098098098098098,0.4823788546255506,0.9717710660619524,0.9526584846524724,0.993548614642856,0.1252845318567729,-0.1426720996076075,0.0170220932,0.1028767522,0.0449473485,0.6884560945,0.1018740856,0.0253049966,0.0041654568,250.3070518525,6.3743831145,2.0624081727,0.0,0.0,0.0,0.0,0.0,3.73e-07
1,1,16,1,7.671372771868525,84.93845101101886,4,0.6562321215040299,99.65209501155064,0.3552464252445624,4.857860040703489,13.674620476079925,0.8062950686401928,0.9999999999999906,1.0000001079335727,0.9999999999999978,0.1116425120772946,0.0666666666666666,1.67463768115942,0.2847342995169081,0.039951690821256,7.126964933494558,0.3302415458937198,0.0414009661835748,7.9766627771295235,0.0008482387312643,0.0013190822286246,0.0017127821749238,0.0055358073784044,0.0019112308086435,0.0029450745170426,0.0038595146592162,0.0115334162066856,-1.1498913196797191,-1.1493494411868517,-1.1488963447020564,-1.1444965491286423,-0.4979908097024081,-0.497474979165743,-0.4970187243706968,-0.4931898741089139,0.616143741654107,0.7957957957957954,0.001825579842442,-0.9439439439439444,0.4823788546255506,0.9718037167964382,0.9555036023370752,0.9931952750441728,0.1390470077486877,-0.1461780408560229,0.0095227044,0.0992269206,0.0435187203,1.0782998274,-0.1850177161,0.0543536014,-0.0091089109,273.6967944752,9.1820469458,2.9843687913,0.0,0.0,0.0,0.0,0.0,1.4506e-06
1,1,17,1,3.7755966288742657,16.082656166948933,4,0.684082037758295,104.77870280438556,1.6232979867466963,5.3514387630696,3.296645968122335,0.7931028127256279,0.999999999999986,1.000000083227849,0.9999999999999972,0.1051207729468599,0.1022222222222222,1.0283553875236295,0.2542995169082125,0.0511111111111111,4.975425330812855,0.3428502415458937,0.0414009661835748,8.281213535589266,0.0019881456885032,0.0024359462068853,0.0031506434551324,0.0072361483836734,0.005076422925541,0.006114357178964,0.0079854744992315,0.0170475885956806,-1.6047378232772886,-1.6040177893157417,-1.6028686028591883,-1.5962993779970864,-0.6224315239609293,-0.6217821846407887,-0.6206115998521677,-0.6149422744714721,0.6579867167916275,0.7957957957957954,0.0055703863278726,-1.1641641641641642,0.5,0.9508986137838032,0.9402231637229994,0.9895933619577229,0.1235771201358437,-0.1693588802999903,0.0267801376,0.1172826987,0.0520581814,1.6407778293,-0.3840800981,0.0796316742,-0.0175473693,225.4536716468,6.3752098843,2.1432895516,0.0,0.0,0.0,0.0,0.0,2.6436e-06
1,1,18,1,4.7377641575135145,32.809012395134,4,0.7555360169897118,102.91471680299507,0.9630611095145506,5.102610440798613,5.298324675752593,0.8275467061453363,0.999999999999991,1.0000001904715587,0.999999999999996,0.1007729468599033,0.0911111111111111,1.1060445387062567,0.2542995169082125,0.0577777777777777,4.401337792642141,0.2798067632850242,0.0479227053140096,5.838709677419356,0.0025781053944363,0.0037205283599644,0.0051781661472885,0.0123179901047517,0.0041593884224892,0.0061611919649079,0.0085987475865507,0.0197254431670237,-1.900086657510332,-1.897910344110984,-1.8951335471245163,-1.8815321971722845,-1.129925299385966,-1.1276539635510112,-1.1248882039168548,-1.1122633574416478,0.6486522952008873,0.861861861861862,0.0165660595894991,-1.01001001001001,0.5352422907488987,0.958088591707976,0.9526397552472564,0.9927107826282592,0.1174668781003559,-0.1689993769224583,0.0533816384,0.1272126971,0.0559553714,2.1348448368,0.1372879651,0.1077503153,0.012604419,195.7554422185,5.2325396558,1.7159888,0.0,0.0,0.0,0.0,0.0,5.816e-06
1,1,19,1,4.749871839400775,26.64155167051957,6,0.5674949364860563,95.3119982466972,0.1783515609234479,4.303143742636821,24.127311924585943,0.8209580063734373,0.9999999999999836,1.0000002555778569,0.999999999999996,0.1159903381642512,0.1133333333333333,1.0234441602728046,0.2716908212560386,0.0911111111111111,2.981972428419936,0.3714975845410628,0.0352657004830917,10.534246575342468,0.0040185610329213,0.0046289530812371,0.0055323001829105,0.0109103033658142,0.0126198077798733,0.0145837915499505,0.0169477489655886,0.0339474574016187,-1.1634711474593855,-1.1627581085320833,-1.1617028496208048,-1.1554204518878284,-0.3673663301188551,-0.3666356070238293,-0.3657560690634946,-0.3594311290348793,0.6666287348634772,0.6196196196196196,0.0128560960694329,-1.2962962962962965,0.4911894273127753,0.9637680877795312,0.94843293958491,0.9908851912754112,0.1402374178707366,-0.155478808640958,0.0347381525,0.1167297779,0.0506019577,1.3105465665,-0.0908002747,0.0840954725,-0.0035400506,216.5583073372,8.6585702482,2.6668464649,0.0,0.0,0.0,0.0,0.0,4.9109e-06
1,2,0,1,4.559210680868325,23.30975399810937,6,0.8349596231500884,460.9264564562985,1.8727664753388489,5.025933093148973,2.683694501867675,0.9363566048920582,0.999999999999995,1.000000101305153,0.999999999999999,0.1007729468599033,0.1155555555555555,0.8720735785953178,0.2586473429951691,0.0644444444444444,4.013493253373314,0.2821739130434783,0.0503381642512077,5.605566218809981,0.0013631174342466,0.0020843813138074,0.0029238304382131,0.0058760348305322,0.0032890177126016,0.0051869957607121,0.0071946110758288,0.0140746171430319,-1.8412368691380483,-1.839907038775672,-1.8383593043542767,-1.832916177160333,-0.7322124723920974,-0.7308181632855965,-0.7293433114984512,-0.7242890617288958,0.6471529479299191,0.94994994994995,0.0077426368268112,-1.2082082082082075,0.4779735682819383,0.9252467758845824,0.9265812067683072,0.9843912972217076,0.1293117944431319,-0.1301715944181909,0.0225858134,0.1247882136,0.0550001876,0.8717940927,-0.0908067252,0.0537893194,-0.006898628,229.7600572641,8.2100681556,2.611360263,0.0,0.0,0.0,0.0,0.0,1.4079e-06
1,2,1,1,4.985760885537356,29.61018176054938,7,0.8225530322366019,448.41918371005727,1.859873902462985,4.583495469050972,2.464411949101045,0.9196438472860432,0.9999999999999928,1.0000004223640633,0.9999999999999972,0.1051207729468599,0.1088888888888888,0.9653948535936114,0.2738647342995169,0.08,3.423309178743961,0.3542995169082125,0.0241545893719806,14.667999999999996,0.0035607390731223,0.0042503199581019,0.005904457660597,0.0126209690249886,0.0087413525763132,0.0101712815155891,0.0139937825233388,0.0286702227554763,-1.6397980730696042,-1.6386632588859849,-1.6359411142219735,-1.6248880346967505,-0.673768181860922,-0.6727962451982656,-0.670198053938248,-0.6602223342034459,0.650657220307942,0.7517517517517519,0.0104959323055822,-1.1861861861861869,0.5330396475770925,0.9395885886038292,0.9431578561301992,0.988751608011284,0.1281912194669972,-0.1337666282739477,0.0407940048,0.1276823424,0.0560038297,1.2618551177,0.1561980155,0.0667964088,0.0027529665,205.1485434382,8.580829742,2.7756066306,0.0,0.0,0.0,0.0,0.0,3.6914e-06
1,2,2,1,4.157225517996553,20.88376705688696,5,0.8660365848171289,456.13990859448575,2.672799074804304,6.332533581962995,2.3692516364802496,0.9191717789955816,0.999999999999994,1.0000001747205944,0.9999999999999972,0.1007729468599033,0.1155555555555555,0.8720735785953178,0.2521256038647343,0.0755555555555555,3.336956521739131,0.3303864734299517,0.0465700483091787,7.094398340248962,0.0069120779805661,0.0088152236139076,0.0107315406163267,0.0188938361583422,0.0187169624583476,0.0234537970609524,0.0280560065069275,0.0465030862964433,-1.9176213808553,-1.9139464668054385,-1.910246119258302,-1.89448498461838,-0.7213942720221689,-0.7179119685285752,-0.7145286352740943,-0.700967188488026,0.6696826471347717,0.971971971971972,0.0165660595894991,-0.9659659659659656,0.4933920704845815,0.9617892455431988,0.9486733095262904,0.9921488985136796,0.1546054535763692,-0.1300863807075662,0.0853423083,0.1355940134,0.0603331598,1.3219128042,0.0794065447,0.0736634969,0.0039364632,172.091382392,8.2715322264,2.7016291067,0.0,0.0,0.0,0.0,0.0,2.8997e-06
1,2,3,1,5.967583052024112,44.95912833704446,7,0.7114258050258621,454.0077736656039,1.095835428021843,6.594341556593667,6.017638586934082,0.9415869478612916,0.9999999999999952,1.0000002966929538,0.9999999999999984,0.1007729468599033,0.1088888888888889,0.9254658385093169,0.2695169082125604,0.06,4.491948470209341,0.3019323671497584,0.0457487922705314,6.599788806758184,0.0009888252832021,0.0012443290025545,0.0017837446374029,0.0039801088789461,0.0020458841973714,0.0025502070575727,0.0035197754700958,0.0077213277328964,-1.8390650713865304,-1.8385947183236595,-1.837601715964811,-1.833558461131541,-0.8976581223178497,-0.8972044847161187,-0.8963323594882527,-0.8925530699845339,0.6319993551912567,0.8398398398398399,0.0042133217438472,-1.2082082082082075,0.5044052863436124,0.9534604022377032,0.9229362694409434,0.983696952435042,0.1474660766335797,-0.1352105752016114,0.0147458996,0.1146808964,0.0503173034,1.8206754528,0.3129861255,0.1124603496,0.0177673769,250.434022369,8.3794226233,2.8857086261,0.0,0.0,0.0,0.0,0.0,2.281e-07
