fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,10,1,0.9980786596739244,0.1680217575641047,1,0.3086507953431568,103.06867291829468,0.1912941515408852,4.559239157834,23.833656811298564,0.7274988992717051,0.99999999999997,1.0000003865581282,0.3166666666666666,0.25,1.2666666666666666,0.0,0.6453832658395688,0.4925305867036871,0.5720454315034708,0.0,0.6575536303711026,0.4815186607933103,0.5730364231315661,-5.204794743658997,-1.845707313971732,-2.6412741348923645,-2.2274156886355896,-5.108461537641427,-1.7493741079541616,-2.648641979322192,-2.181127010406203,0.8277031642049189,0.9279279279279278,0.4473533054498463,0.3333333333333329,0.5,1.050116825541479,0.9222944647819856,0.8447740465138371,0.1704740993756683,-0.5258898134852136,1.6329648752,1.9463379525,0.8601097854,0.8607474226,0.0695183713,1.0588455675,0.025014416,-76.2517305815,7.9723622797,2.531004924,0.0,0.0,0.0,0.0,0.0,7.993e-07
1,1,11,1,1.6770686896019609,2.663239663074376,2,0.5320752903422855,105.64532753385964,1.6869433299767804,4.822962907635761,2.858995214558953,0.7834483796483566,0.999999999999988,1.0000006020927736,0.45,0.2333333333333333,1.9285714285714288,0.0,0.3871546385422722,0.4662894656733659,0.4877670562423406,0.0,0.402165912968987,0.456800927076662,0.5262039832682542,-5.043384400718336,-3.090814736028495,-2.6917073833219947,-2.5833876380814123,-4.855134663887871,-2.902564999198029,-2.6373046483418534,-2.3003434644462963,0.7486809860009633,0.971971971971972,2.266498079273693,0.4214214214214208,0.5,1.0639216663508544,0.917901854177982,0.9379484876883049,0.1675475489776223,-0.5350617606065842,1.5547979428,1.9010642654,0.8467867875,1.506872641,-0.3644509419,1.3789835414,-0.3651583283,-82.625079107,9.2019746323,2.8663438103,0.0,0.0,0.0,0.0,0.0,6.672e-07
1,1,12,1,1.418102022521079,1.0336265977250916,1,0.6034085254821233,112.29825238600633,0.2092438829770512,3.9415342517168592,18.83703454379665,0.8390429408235439,0.999999999999992,1.0000002553271623,0.2833333333333333,0.225,1.2592592592592593,0.0,0.2417179183618953,0.5172097449806065,0.5136497598954626,0.0,0.2563566875493321,0.5735929850403562,0.5572555936785537,-5.8481618395795305,-4.434556333472894,-2.823435545925287,-2.8442549148496976,-5.514213495345654,-4.100607989239018,-2.3512993164005245,-2.441387180326519,0.8567734616462772,0.8398398398398399,1.6719497597319883,0.3333333333333329,0.6,1.0354399128906064,0.9536340147588924,0.9606653180747924,0.1171990052330168,-0.3970345717957064,1.7983032364,1.9008570776,0.8395489988,3.1581816962,0.4144961808,2.7933398397,0.3390931072,-71.4805613011,6.5946172942,2.119044913,0.0,0.0,0.0,0.0,0.0,1.3675e-06
1,1,13,1,0.6975056401323503,-0.4015153384365897,1,0.3827887169716757,106.67538437115056,0.2989150956085135,2.064300398911335,6.905975741067728,0.8062634369151438,0.9999999999999554,1.0000005368970508,0.4083333333333333,0.3833333333333333,1.065217391304348,0.0,0.5227436147089023,0.6842508094147576,0.6096619619990672,0.0,0.536227574237519,0.671089371699381,0.6273255266942842,-5.367824331289046,-2.561828437228614,-1.694886187808286,-2.095266017809035,-5.232845211383202,-2.42684931732277,-1.7211384062759345,-1.950147833042572,0.8243225580149446,0.9279279279279278,2.154434690031882,0.4214214214214208,0.4666666666666667,1.0132409898621242,0.8828050255668766,0.6943899570073473,0.1998968493722279,-0.5863227921087143,1.8588720655,2.0274156947,0.901700621,1.8356180391,0.3057305055,1.724163258,0.2990680074,-70.9027703677,5.6504970603,1.8992961379,0.0,0.0,0.0,0.0,0.0,4.161e-07
1,1,14,1,0.4222884626624449,-0.8556065803424189,1,0.213164168322279,106.3304945381798,0.2969033516116826,2.089890188669888,7.0389578875594445,0.4384067300379216,0.9999999999999236,1.0000001927302744,0.4749999999999999,0.3166666666666666,1.4999999999999998,0.0,0.47507832649789,0.6601775508759539,0.6703196058802164,0.0,0.4869250217191138,0.7121630842265659,0.7121630842265659,-5.641200072658003,-2.961188182699863,-1.9170064246893896,-1.8597930632624424,-5.503951882563397,-2.8239399926052577,-1.5842405344424346,-1.5842405344424346,0.856332246795277,0.7737737737737733,1.8046618049350167,0.3113113113113108,0.5666666666666667,1.015087959396419,0.8820030871695338,0.7560372352947691,0.2018481576127196,-0.5976909993725432,1.7710477693,1.9981708876,0.8868422697,2.2172705166,-0.645009817,2.15106381,-0.6279738217,-74.9859215084,7.024932053,2.2808483169,0.0,0.0,0.0,0.0,0.0,2.7112e-06
1,1,15,1,0.6652980586547749,-0.7846890105632442,2,0.7444134850758012,101.16332950534412,0.297351903589912,8.513811449872488,28.6321067633526,0.8990604753378941,0.999999999999974,1.0000010459384068,0.1999999999999999,0.1999999999999999,1.0,0.0,0.4996941649227391,0.4658283093204585,0.5081579891287026,0.0,0.5123673060121237,0.4722401043425975,0.4796431730675521,-4.476234855110616,-2.239486417188058,-2.39107794043313,-2.201600352269796,-4.36551749433761,-2.1287690564150523,-2.303945057302182,-2.271626831271609,0.7998201454479018,1.0160160160160154,1.8046618049350167,0.3993993993993996,0.5,1.0555415353336493,0.9313003153806934,0.9434695106782968,0.1623225844475126,-0.5536187164070973,1.3064537715,1.8598977451,0.8279739396,1.3044537565,-0.1607121472,1.252625996,-0.1426101156,-70.8161129198,8.8097397794,2.8891153619,0.0,0.0,0.0,0.0,0.0,9.432e-07
1,1,16,1,2.968478431353894,10.479689937858533,2,0.5587463650618237,106.70330000312414,0.7637289908973621,5.6419666812996265,7.387393628557244,0.8297560699302056,0.9999999999999886,1.0000002983776812,0.3166666666666666,0.275,1.1515151515151514,0.0,0.3287168264197407,0.3266704805493869,0.5791477865897403,0.0,0.3456474734101822,0.3469060812783189,0.6027351191305067,-5.139966073634305,-3.4503727380041007,-3.460890886352641,-2.16316609894264,-4.888198137138276,-3.1986048015080715,-3.192452476871658,-1.9419094506167165,0.8457513420857435,0.8398398398398399,1.1723818032865998,0.3113113113113108,0.5666666666666667,1.0507817961254728,0.937547567683359,0.9494545421029386,0.1528392927548927,-0.3777546281141267,1.6291956502,1.9230835279,0.8510373203,1.7277938804,-0.23860951,1.6670774237,-0.2280687907,-75.6151398585,7.8716760233,2.6138435167,0.0,0.0,0.0,0.0,0.0,1.5576e-06
1,1,17,1,0.7970003878677736,0.0735639337309019,1,0.2730535790261352,113.24558330611966,0.6051534761647869,2.9011854002564346,4.794131595579605,0.6290377216991915,0.9999999999999216,1.000000262116573,0.3666666666666666,0.3916666666666667,0.9361702127659572,0.0,0.4694414516278286,0.4387251180700549,0.6672159328126036,0.0,0.4704894186749067,0.4269918310401077,0.683622314091074,-6.4298580028215095,-3.411416128216169,-3.6089177913599553,-2.1397542976163715,-6.415536151921385,-3.397094277316045,-3.6761546233084665,-2.029732481609944,0.8902297850503188,1.0160160160160154,2.3843904700937206,0.5095095095095097,0.7,0.95740351746758,0.9018720474074112,0.720049927314953,0.1678368356789168,-0.631873716424021,2.0626805394,2.065191103,0.906894425,3.1057096139,0.2909246038,3.1738652905,0.2833198596,-86.6876011613,7.6031171492,2.471968948,0.0,0.0,0.0,0.0,0.0,5.5718e-06
1,1,18,1,1.9029227128762385,5.23963568051955,2,0.7245584023025569,103.0083410414615,2.572355734205238,7.31381366988716,2.84323570516846,0.7291252729066093,0.9999999999999882,1.0000002451095686,0.3416666666666667,0.275,1.2424242424242424,0.0,0.6622449523060197,0.5556729472614207,0.640877669834314,0.0,0.6704165512470603,0.6233279307800261,0.6485041684328083,-5.721324627025546,-1.9324062722737576,-2.5421393092869127,-2.0546554316917383,-5.651588326248684,-1.8626699714968948,-2.1287954692275406,-1.9865097384102133,0.8410507197169652,0.9939939939939944,1.8985316814422828,0.5975975975975976,0.5,0.997862192353244,0.9060342702494724,0.8644860971561465,0.1656332278002089,-0.5593588919474379,1.6824327516,1.8891049931,0.8387546926,1.4935312051,-0.0272236121,1.3512963426,-0.0493726363,-84.4097029751,9.0130485698,2.9246141488,0.0,0.0,0.0,0.0,0.0,2.3788e-06
1,1,19,1,1.041078373290762,0.2292073151789466,1,0.5542178970515057,101.8321664992296,0.1749943594045469,3.852762735579864,22.016496695605813,0.85893910028248,0.9999999999999666,1.000000514383058,0.2416666666666667,0.2666666666666666,0.90625,0.0,0.5067251511831009,0.4938746741443808,0.5264482777763706,0.0,0.5270671247679584,0.556159080833457,0.5237344865370368,-4.8474809306489455,-2.39114042320866,-2.453432865603597,-2.29553294315501,-4.660394078878836,-2.2040535714385503,-2.0684735916478973,-2.2195849789169824,0.8326041493202851,0.8838838838838833,2.154434690031882,0.4874874874874874,0.4333333333333333,1.0297424450598225,0.9478923349863742,0.9341490323692088,0.1149049531301798,-0.5241774395383876,1.6855601522,1.9924096985,0.8860651633,1.8381306328,-0.1334639056,1.7208420686,-0.1140344455,-78.5027880186,7.7584570631,2.5621035585,0.0,0.0,0.0,0.0,0.0,1.5422e-06
1,2,0,1,0.81050073875831,-0.6184675807231241,2,0.7426192424692133,467.72511874257935,2.766927197522502,7.005485215349864,2.5318646698122578,0.875773805257937,0.9999999999999856,1.0000005613424592,0.1916666666666666,0.275,0.6969696969696969,0.0,0.8436560916558097,0.6642931475766519,0.6684404103154195,0.0,0.8634081539376491,0.6826562334769979,0.7028197264896304,-6.720913312615308,-1.050773854936776,-2.256256653588263,-2.2283832602363667,-6.567159960001954,-0.8970205023234215,-2.084047277066068,-1.9516303930997283,0.7805164345820276,1.0820820820820811,1.5107033044866556,0.3773773773773774,0.5666666666666667,0.9079749777377648,0.8568062225579426,0.8097599209704682,0.1917972921893229,-0.3968947043089521,2.4559960512,2.1987362729,0.9694317823,3.4735920287,-0.9922238772,3.3429184382,-0.9085436301,-89.1645015881,5.8579393441,1.9502603478,0.0,0.0,0.0,0.0,0.0,2.6656e-06
1,2,1,1,1.1846853742893857,0.3575449565570547,1,0.8023876263614079,460.9411281770657,0.7497488573821914,6.370633788204047,8.497023670629693,0.9370441694895024,0.9999999999999882,1.0000008119268855,0.1333333333333333,0.1999999999999999,0.6666666666666667,0.0,0.5739027782071209,0.5227954828464754,0.6532421108606464,0.0,0.5961087732321413,0.5849700028496325,0.6883944749764577,-5.346084201016602,-2.277951625523978,-2.551175529808214,-1.8537968727057643,-5.1469341054267765,-2.0788015299341525,-2.136132047108404,-1.6038131041830868,0.8243225580149446,0.9279279279279278,2.0479120966650832,0.443443443443443,0.4666666666666667,0.9245382465025712,0.8912822575326249,0.8730577067021438,0.1641643752085173,-0.4060379536883346,1.9786051191,2.0488759607,0.9083842265,2.1997961531,-0.3372222129,2.018364221,-0.3130138271,-69.9503099626,4.7390099902,1.6176655855,0.0,0.0,0.0,0.0,0.0,1.883e-07
1,2,2,1,1.245573646135385,2.526463618572424,2,0.7560439108738117,461.13789247291777,3.7429870141219,6.954311575898451,1.8579577085521688,0.9283225926709536,0.9999999999999744,1.000000341135782,0.3,0.3083333333333333,0.9729729729729728,0.0,0.5740783611113673,0.6227250685796982,0.7367490997819401,0.0,0.5908354838403981,0.6235484644811514,0.7162748736934,-5.996202661014327,-2.553912464487602,-2.262216947716412,-1.5785057484019474,-5.8261399165670085,-2.3838497200402835,-2.1932593177393067,-1.653022283707898,0.7543870281424504,1.1041041041041042,3.152376410445192,0.5755755755755753,0.4333333333333333,1.0377972931051302,0.8893153069912314,0.8710843858331302,0.1893488290608616,-0.468178062999751,2.0059577791,1.9996711228,0.8856230003,1.9257060322,-0.611275813,1.7785601279,-0.5511732053,-75.7181787375,6.2649712141,2.0978147697,0.0,0.0,0.0,0.0,0.0,3.9011e-06
1,2,3,1,1.7071077006133186,2.8463564997562214,2,0.7816044548157727,461.7399246510668,0.2044963782628358,5.421502884690737,26.511486074939526,0.9496848691452284,0.999999999999994,1.0000004288887403,0.2583333333333333,0.25,1.0333333333333334,0.0,0.5948673874388376,0.3939793549684833,0.4949996851162521,0.0,0.6279197147405908,0.4392397365350496,0.6069559855302837,-6.83076539229866,-2.767365829174329,-4.139584849099794,-3.449538674007831,-6.471208767195694,-2.407809204071364,-3.6287967332293545,-2.54346987233022,0.894930407419097,1.28028028028028,1.1144152514667882,0.2672672672672673,0.4666666666666667,1.0690441099106314,0.8467495124432153,0.8327073565526908,0.3124800877573438,-0.3469757682240274,2.7920551049,2.2914860105,0.9876903636,3.0362592376,-0.426633628,3.205954275,-0.5085625402,-88.7836863647,5.1394526058,1.5599871539,0.0,0.0,0.0,0.0,0.0,2.416e-06
1,2,4,1,0.5950665799895009,-0.4122599535541025,1,0.89086048420789,464.7115386082464,0.6201399475421366,7.257278746097477,11.702646757173092,0.9483149709201354,0.9999999999999823,1.0000011243697071,0.125,0.1583333333333333,0.7894736842105263,0.0,0.3531270903761582,0.5326200197627639,0.549555355518785,0.0,0.3584852281524626,0.5951162414544222,0.5880943902557217,-5.691940628566884,-3.681962195807219,-2.6602990984911115,-2.5639041728429937,-5.606865429626092,-3.596886996866427,-2.270128748806278,-2.30949932354425,0.818001060823189,1.0380380380380387,4.381689931514194,0.7957957957957954,0.4666666666666667,1.01527244124384,0.8865957631055327,0.864999240963686,0.1992562302994683,-0.3349817912130918,1.7290982216,1.9797060631,0.8799444083,2.2144210781,-0.3142592971,2.1106252509,-0.297571556,-72.6295026599,6.7411091905,2.0945480749,0.0,0.0,0.0,0.0,0.0,5.503e-07
1,2,5,1,1.2853203526431374,1.3226117250536733,2,0.8330269272662745,460.8053793630456,0.3709736479284712,8.040592069467703,21.674294425942723,0.9545179617594162,0.999999999999992,1.000000511085375,0.1416666666666666,0.2083333333333333,0.6799999999999999,0.0,0.3015148356748941,0.5567272768103707,0.6800943193953377,0.0,0.3139686263961896,0.5914491925338838,0.7215027495899706,-6.109017347064254,-4.267057985529098,-2.707960755445857,-1.9543093522382788,-5.86669879305339,-4.024739431518233,-2.3968445290624514,-1.633859482849207,0.7887980258873681,1.1261261261261255,1.6719497597319883,0.3773773773773774,0.5666666666666667,1.009026809835503,0.8669397386271145,0.754592160125038,0.2277381030243055,-0.3370959829151806,1.9838552703,2.0095675568,0.8919588166,2.5942258725,-0.1442017134,2.3522675936,-0.0756520369,-81.2546530661,6.9562957624,2.1674650602,0.0,0.0,0.0,0.0,0.0,9.888e-07
1,2,6,1,0.9743620247707978,0.0325327277386793,1,0.8078566784724793,464.8530083885556,1.7603323392001018,6.885498696015666,3.911476567626116,0.8997887587940148,0.999999999999981,1.0000003601114418,0.2166666666666666,0.1166666666666666,1.8571428571428568,0.0,0.7359622865253252,0.6066608633505999,0.577761166383094,0.0,0.7728429789362854,0.6346580870555034,0.5729197403234945,-5.676503886749482,-1.4988111067874377,-2.232791138001005,-2.3968403801629345,-5.405616527321084,-1.2279237473590392,-1.974898282735872,-2.3086321101998983,0.8017802395614868,1.1261261261261255,3.9591102664684574,0.8178178178178177,0.5,1.0385088272082608,0.916556668736468,0.8729924989373824,0.1545988862219262,-0.5814355627330716,1.8691301701,2.032121001,0.9020124013,2.3098445663,-0.5397993559,2.2814175563,-0.5163141188,-75.6857291488,6.281845635,2.127901673,0.0,0.0,0.0,0.0,0.0,2.1529e-06
1,2,7,1,0.2374694381313102,-1.2557650759707522,2,0.8323861406163897,454.2642438012065,2.272902889688885,7.056173912526486,3.104476634059951,0.9154456718340084,0.9999999999999712,1.0000006185491788,0.1666666666666666,0.225,0.7407407407407407,0.0,0.6857337669579783,0.4769261963123483,0.5960616126330601,0.0,0.6795413935515031,0.5189278024931222,0.6194315701334666,-6.069983718991154,-1.907590917993752,-3.175049472214821,-2.451899434792867,-6.12529691420767,-1.962904113210268,-2.9467100468999816,-2.3310946291063352,0.8520728392774991,0.971971971971972,1.6306163126774824,0.3333333333333329,0.4666666666666667,0.8895722581245187,0.882343829593496,0.8577916521739273,0.1728714907479236,-0.5660064499659956,2.274109325,2.1665149994,0.9475892533,1.8921893898,-0.4015817564,1.7596663771,-0.3937058067,-78.8564337907,5.1912870889,1.7532443009,0.0,0.0,0.0,0.0,0.0,1.5738e-06
