fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,10,1,1.809911094088232,3.318452505893452,3,0.4621467591549173,98.10771854891172,0.0563640708040928,4.506156782090844,79.9473266888954,0.6289973506936937,0.9999999999999796,1.000000386738409,0.9999999999999912,0.2847222222222222,0.1041666666666666,2.7333333333333334,0.25,0.125,2.0,0.19645692978849,0.2675441882352161,0.311508135430295,0.3815857449448143,0.2063015571432585,0.2974176747152429,0.3428491337737913,0.3986625982986806,-3.155239416141744,-2.8761040117663126,-2.7034725944577493,-2.428301736881939,-2.967860840151259,-2.6271521494863337,-2.457271196002924,-2.2485690154614293,0.7694792231191121,0.9279279279279278,0.822081575524054,0.3553553553553552,0.4883720930232558,1.0095798623435432,0.9543066119677326,0.9856350073446326,0.1132228173135812,-0.3508166541004875,0.9268272038,1.35525353,0.5988173898,0.862511222,-0.093060121,0.4316576597,-0.016730225,-27.3009934691,6.7259053905,2.2271043209,0.0,0.0,0.0,0.0,0.0,1.0891e-06
1,1,11,1,2.8685840522891706,10.132313759263177,2,0.381149090701532,101.1580357822384,1.122407783388686,2.6502531159221103,2.361221255897453,0.6767234038585976,0.9999999999999848,1.00000030170939,0.9999999999999882,0.25,0.1125,2.2222222222222223,0.4472222222222222,0.1277777777777777,3.5000000000000004,0.2158783973916903,0.2696342428135843,0.3362420134074953,0.438874031789831,0.2327909781644087,0.2917795097120556,0.3646933170918472,0.4580552650838274,-3.1587229324203205,-2.9421751149377333,-2.67385513529106,-2.2604165704224326,-2.866057214636685,-2.6456941823844566,-2.373310597546656,-2.024539041165908,0.781465564452956,0.7517517517517519,1.05931476351837,0.1791791791791794,0.4883720930232558,0.9972651609367268,0.9405099575221064,0.9665660148288392,0.1301454663913773,-0.3878830648303816,0.9017087137,1.3550341158,0.5995981731,1.3405550002,0.2259754165,0.8701632907,0.1381288647,-27.3591705179,7.39663,2.3873567826,0.0,0.0,0.0,0.0,0.0,2.2934e-06
1,1,12,1,2.7388705808672,7.892952758344238,3,0.5440277483209901,109.03559745151176,0.50471074448171,3.213125428112329,6.3662711032869,0.7730449499441497,0.9999999999999892,1.0000001728713774,0.9999999999999936,0.2611111111111111,0.1986111111111111,1.3146853146853146,0.4111111111111111,0.1569444444444444,2.6194690265486726,0.3176117082042919,0.2992374520199792,0.3800971231895366,0.4253831529828512,0.3543937751747668,0.3257088242401842,0.4012464805837313,0.4638191657286774,-3.030321669751713,-3.1119173057705694,-2.7528390262923152,-2.551734700398068,-2.5694211365986623,-2.6835831697382337,-2.382954019406271,-2.1339236141794937,0.8595415001921076,0.8398398398398399,0.8648423275731727,0.1571571571571572,0.6046511627906976,1.022744951955186,0.939718495985769,0.9772499392040828,0.1485761274951602,-0.3477422422821127,1.0453923372,1.3027445693,0.5777639837,1.6009268916,0.098330989,0.9881267661,0.04664617,-27.8862000919,6.4641473344,2.1472213251,0.0,0.0,0.0,0.0,0.0,3.3482e-06
1,1,13,1,1.2499531399764303,1.2153690012815446,1,0.5078827450110855,100.1516683112661,0.4020052749459407,3.713950924769595,9.23856266629592,0.7442900812659283,0.9999999999999728,1.0000003737331402,0.999999999999984,0.3694444444444444,0.0902777777777777,4.092307692307693,0.2125,0.0791666666666666,2.6842105263157894,0.1820678144594857,0.2339346213901141,0.3302294580842333,0.4602147444251944,0.1874110066652701,0.2314008001230376,0.342280190761499,0.4675181366812982,-3.464849906413752,-3.245136457895022,-2.837221031890283,-2.286589188351788,-3.3440760784251182,-3.1630433334536576,-2.7067374754296942,-2.1913413495939347,0.854346698978892,0.9059059059059056,0.7814350607844542,0.0690690690690694,0.6046511627906976,0.9840211963472516,0.93157220227188,0.9436890894403543,0.1298886611896314,-0.4156972728545987,1.0389817025,1.4433924912,0.6357290567,1.2037486463,-0.439722403,0.7770486863,-0.2654232865,-44.4942369192,9.2053132698,2.7603632116,0.0,0.0,0.0,0.0,0.0,1.6971e-06
1,1,14,1,0.9402999843762844,-0.0881033799515353,1,0.4536264559370591,100.98236738771044,0.1676146984019899,3.628919442985572,21.6503652578388,0.5423704260482962,0.9999999999999628,1.0000001948233783,0.999999999999986,0.3069444444444444,0.0944444444444444,3.2500000000000004,0.2847222222222222,0.0555555555555555,5.124999999999999,0.200666898352844,0.2506062974352319,0.3224278458969957,0.4176510187903698,0.2053925095015879,0.2449035347831873,0.3288536640290324,0.4168110276317412,-3.5633537730120555,-3.340728504803492,-3.020554618388156,-2.596058433119996,-3.460787511794721,-3.288703477214332,-2.923071939151007,-2.539987524309022,0.8554789158039235,0.7957957957957954,1.1144152514667882,0.2232232232232229,0.5232558139534884,0.9551710717226576,0.9240375067999,0.9306329972114764,0.1379909999044636,-0.4678462043014433,1.1469101876,1.3929373756,0.6126620323,1.5056824417,0.1133092514,0.8831944906,0.0180122105,-38.1978680756,7.4774346272,2.3481112251,0.0,0.0,0.0,0.0,0.0,1.7581e-06
1,1,15,1,1.741242518878088,2.330559992230369,2,0.6767381004774591,102.67977879806077,0.206740791580816,5.188872533788764,25.098445711234525,0.896476899905451,0.9999999999999838,1.000000458532615,0.99999999999999,0.2972222222222222,0.1930555555555555,1.539568345323741,0.1527777777777777,0.1291666666666666,1.1827956989247312,0.2812160780055542,0.41205749437391,0.4472989593950989,0.5224739491505329,0.300026123852631,0.4801258263862901,0.4976198162871632,0.5539544724710627,-3.082858336106382,-2.5216805762590093,-2.3705302223171567,-2.048105308872804,-2.813961311193776,-2.089943440874675,-2.0196159437537577,-1.793145287658127,0.8399666992286553,1.0380380380380387,1.0069386314760271,0.1791791791791794,0.4883720930232558,1.039700143035824,0.9306012576108994,0.9587153683769352,0.1557352896283763,-0.3455717462281431,1.2136127554,1.3835472536,0.6088467816,1.7257144827,0.2552078301,1.1142175263,0.1750647619,-44.2783771949,8.4094580134,2.5550927329,0.0,0.0,0.0,0.0,0.0,2.1394e-06
1,1,16,1,3.757821038084922,20.105809586707,3,0.5849555811071285,101.50427665834404,0.0773569335227529,4.996745779366475,64.59337969875429,0.764201634246599,0.9999999999999865,1.000000119595542,0.9999999999999954,0.2833333333333333,0.0930555555555555,3.044776119402985,0.3111111111111111,0.0819444444444444,3.7966101694915255,0.2172959988421116,0.2256590836015655,0.2385172327335641,0.3378004563596878,0.2266255294280851,0.2204832038727185,0.2299235656215206,0.3550073741215013,-2.8991736724361323,-2.868196399905147,-2.8205691904050028,-2.4528193033140546,-2.746688491509643,-2.768503350360046,-2.7349753067566054,-2.2907322261348417,0.8326078762165087,0.9939939939939944,0.8434619515486134,-0.0630630630630628,0.6046511627906976,0.9994609795194191,0.9532990883217766,0.9821277939562716,0.1280471361756698,-0.3009083263372686,0.7232328583,1.3017554757,0.5770756602,0.597313258,-0.0848016153,0.4666079724,-0.052902081,-21.1881788573,8.3235555329,2.7572948485,0.0,0.0,0.0,0.0,0.0,9.095e-07
1,1,17,1,1.289872278683633,1.3370414312906205,2,0.6246515295736719,108.33603282219906,1.376132543714572,4.330643246352165,3.146966668386848,0.7683446883564914,0.9999999999999708,1.0000000922866106,0.9999999999999908,0.2972222222222222,0.1138888888888888,2.609756097560976,0.1972222222222222,0.1138888888888888,1.731707317073171,0.2845125923058706,0.2729938847295944,0.3261809782878851,0.420992480286335,0.2878592717484397,0.2828615478031899,0.3334565148816474,0.4199971133703442,-3.643218376983816,-3.7018709356028943,-3.431045489080487,-2.94827108562396,-3.584019004548868,-3.6091712488858,-3.354539943091897,-2.91900362654105,0.7920527158170992,0.971971971971972,1.143398527376694,0.3553553553553552,0.5232558139534884,1.0112769765083178,0.9259333901349314,0.9500815235874928,0.1452062778045197,-0.3708776715901751,1.1902999865,1.4135237948,0.6245285835,1.2444812481,-0.2878036731,0.7563646642,-0.1281556954,-39.9501587412,6.886580864,2.1503939678,0.0,0.0,0.0,0.0,0.0,2.5702e-06
1,1,18,1,2.437209336406897,9.45549003924104,2,0.6299859481721485,106.98021803659113,1.5337194604607267,4.941325624249787,3.2217923496683163,0.7079068384095764,0.9999999999999852,1.0000001868654445,0.999999999999992,0.2388888888888888,0.0791666666666666,3.017543859649123,0.25,0.1458333333333333,1.7142857142857142,0.2253139880480964,0.2984777415054634,0.4217375093903624,0.5114267606334315,0.2358196579524268,0.3240496010592341,0.4136535254146546,0.5409248108427747,-3.9910114317556937,-3.614087914442159,-2.979080782372338,-2.5170215461215086,-3.761501753963224,-3.327210177109667,-2.8861554939679746,-2.2596919001986064,0.8580923679164133,0.9279279279279278,1.2333634979137746,0.3553553553553552,0.5348837209302325,0.992949842229808,0.9360797527731178,0.9573320531741022,0.1282263838683022,-0.3794353625826239,1.3633026593,1.4299729635,0.6286558505,1.697481954,-0.0906107768,1.4020582527,-0.0037214956,-51.0010089852,8.0769618177,2.7337554457,0.0,0.0,0.0,0.0,0.0,1.3294e-06
1,1,19,1,1.89067602596111,3.576850601202304,3,0.5081349793953455,98.59966308447687,0.4386490202553406,3.630141647384043,8.275731803232828,0.7938627861823684,0.9999999999999712,1.000000240982139,0.9999999999999872,0.2722222222222222,0.1166666666666666,2.333333333333334,0.2444444444444444,0.0805555555555555,3.034482758620689,0.1406247823073822,0.1888756075239129,0.2365267229224376,0.3746064769970841,0.1460683765877845,0.1704795984758639,0.2279779271030809,0.3881513151469705,-3.379530368981952,-3.189781903130763,-3.0023918221861923,-2.459387192043672,-3.232974547383751,-3.140553963731703,-2.922866003861918,-2.3164515410213227,0.8408636360389333,0.8838838838838833,0.4828622504698816,-0.0190190190190193,0.4651162790697674,1.0083997777034297,0.9393608588894236,0.9681880695198276,0.1487297926653791,-0.4078036284098506,0.759190644,1.3152097631,0.5849358574,0.957888964,-0.296690963,0.5803827494,-0.1527774058,-23.3789727645,8.2325872279,2.6914064358,0.0,0.0,0.0,0.0,0.0,1.3235e-06
1,2,0,1,1.7293626059643428,2.3832754071964635,2,0.7974470506589766,462.1960899702668,1.412813279751158,4.519306465981815,3.19879953759906,0.9153425866648668,0.9999999999999916,1.000000162432901,0.9999999999999976,0.2972222222222222,0.1263888888888888,2.351648351648352,0.1361111111111111,0.1138888888888888,1.1951219512195124,0.2067859633004477,0.2347963081728032,0.3199006754449866,0.3782962328724982,0.2132330864627272,0.2285123354425111,0.3348290456569601,0.3913877822857362,-4.556939726481533,-4.396022940600659,-3.90710638822429,-3.5716294259170103,-4.383241946792655,-4.29811807606127,-3.70580559336954,-3.3907051200486,0.8649396595868343,1.1041041041041042,0.9098272894455568,0.2892892892892895,0.5697674418604651,0.942545815955937,0.9071365756938058,0.9298013431376452,0.1581991033924512,-0.2838177769947232,1.2425094025,1.549028672,0.683051225,1.2539468534,-0.1154907829,0.9501096421,-0.0781920232,-46.6350759396,7.1737838798,2.2752582031,0.0,0.0,0.0,0.0,0.0,4.373e-07
1,2,1,1,2.1057436438749795,4.470922602180387,1,0.7441461877834041,448.3747874156876,1.9469093281144068,4.445349809900506,2.283285485208422,0.897070794202805,0.999999999999988,1.000000470946665,0.999999999999992,0.2736111111111111,0.0791666666666666,3.456140350877193,0.2097222222222222,0.1152777777777777,1.8192771084337351,0.1963171025935462,0.3539500071265219,0.4092168859091729,0.4614879870475324,0.2066649663886618,0.3859456882006016,0.4566272518009743,0.4980005972026621,-3.936461356373436,-3.1643709719825104,-2.893672250736419,-2.637646932354936,-3.691213563414381,-2.857059764610689,-2.5281939825748365,-2.3356928988708288,0.7751185314811191,0.9279279279279278,0.8017583181542541,0.3553553553553552,0.4534883720930232,0.9497498601094804,0.929847813955846,0.9407272317757892,0.1337069539641669,-0.3128988625398303,1.2794321269,1.4164706981,0.6251128248,2.1318940581,0.3370584195,1.3508069534,0.2663090309,-41.7138940405,6.7960416141,2.2389904191,0.0,0.0,0.0,0.0,0.0,4.058e-07
1,2,2,1,1.5188696782818356,2.6940705390881456,2,0.7903070124420792,457.4780903972784,2.1571734792475485,6.040256975005199,2.8000793784615423,0.8682603937639372,0.9999999999999888,1.000000183031908,0.9999999999999908,0.1402777777777777,0.1013888888888888,1.3835616438356164,0.1055555555555555,0.1152777777777777,0.9156626506024096,0.2211598018916264,0.2406150090432941,0.2748471097517425,0.4254597795911509,0.2289950822460134,0.2318332535226957,0.2700499118052336,0.427888176481921,-4.369723651376206,-4.260569194480498,-4.068508203708184,-3.223487945133137,-4.17775337128573,-4.1623745074855005,-3.9552944107148447,-3.1000348304104217,0.7708433777991568,1.06006006006006,1.05931476351837,0.3553553553553552,0.4418604651162791,1.0092707196831583,0.93270623488249,0.9621023012981716,0.1362418738709476,-0.3350909132495306,1.5038039834,1.3824435833,0.6016828504,1.1522808658,0.2530676533,0.752518712,0.1209252448,-43.5585963733,6.1971728206,1.9301405093,0.0,0.0,0.0,0.0,0.0,1.7299e-06
1,2,3,1,2.812520669602668,8.948378422045185,3,0.7147866372731987,456.7259322062614,0.2011019791987378,4.384610243931983,21.80291940139941,0.9262308504435738,0.9999999999999928,1.000000298727182,0.999999999999998,0.3069444444444444,0.2388888888888888,1.2848837209302326,0.2138888888888889,0.1138888888888888,1.8780487804878048,0.2646205266365125,0.3993525734503724,0.3905661952122202,0.4986968557217904,0.2950429681645957,0.4521905074919197,0.4344363579506072,0.5551902130897073,-3.994952151448347,-3.263019727734881,-3.310751765298289,-2.7233314870785867,-3.434796302091655,-2.669118732270176,-2.7556231352867853,-2.1672682762463364,0.7113682992215746,1.28028028028028,0.9334897216723712,0.4654654654654652,0.4418604651162791,1.0648923184071286,0.8975547465635215,0.9323068605784136,0.260489143909722,-0.2603748182542015,1.3065763392,1.5621515625,0.6725850286,1.6364023471,0.1683359176,1.2270396898,0.206357049,-46.8426768652,7.3516944775,2.4878637549,0.0,0.0,0.0,0.0,0.0,1.8297e-06
1,2,4,1,1.6343388480116894,2.244371262555439,2,0.8072223405070719,459.95721025620446,0.5524429679340409,5.431590404642989,9.83194776640092,0.9311312944623898,0.9999999999999885,1.0000002905587495,0.9999999999999946,0.3486111111111111,0.0930555555555555,3.746268656716418,0.1625,0.0791666666666666,2.052631578947368,0.3196087238498425,0.2630692603020407,0.3146269825410172,0.3896104208960155,0.3371238876087733,0.2971930790326735,0.320492970748113,0.4092230578972705,-3.895402869059745,-4.219104827387911,-3.923924530150281,-3.494626402530604,-3.597949892668277,-3.814685789082272,-3.688218955642856,-3.206611002713124,0.7755584959688724,1.1041041041041042,1.3650078065460138,0.2232232232232229,0.4651162790697674,1.0013180900713952,0.9237844404793736,0.9332203792823092,0.146609227154113,-0.2321254991511618,1.4096053204,1.4879616488,0.6415996795,0.5477415447,0.1156162727,0.3256904414,0.1087869415,-50.1037409433,7.9277713848,2.5505032377,0.0,0.0,0.0,0.0,0.0,9.798e-07
