fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,best_precision_t+1,best_precision_t+2,best_precision_t+3
1,1.0,12.0,1,0.2770233973391793,0.0967403006886283,0.7142857142857142,0.4605262538891103,0.0146290141604175,4.201450686135126e-09,9.173012503962358e-09,0.0001739485100864,0.7812904767728847,0.999999999999996,9.160624986841821e-14,0.9999999999999972,0.1518361581920904,0.074864376130199,0.1552520690361783,0.4891548242333582,0.1442239040411251,0.142892977085209,0.3322396576319544,0.0303375587523144,0.4921465544060561,0.0140774773160032,0.0180597176426772,0.0223220528281634,0.0387641792975662,0.0158522986247513,0.020217697056431,0.0260621325166227,0.0514190605810488,0.4820264594407764,0.5478937692470333,0.5689958145058152,0.6322518665787531,0.5477107052996151,0.5913878693337211,0.6474936378387003,0.7292680748698375,0.4305281033740735,0.0249307479224376,4.90201603335305e-07,0.0870967741935483,0.5131578947368423,0.8232233262477395,0.9412526487562172,0.9905968897536204,0.0517160569850123,0.7714183175557312,1e-12,1e-12,1e-12
1,1.0,13.0,1,0.1679424284562485,0.0347010765525103,0.4285714285714285,0.6667909882233638,0.0146290103954742,2.088754354359528e-09,7.229653927897653e-09,0.0002899388983527,0.8568219483023255,0.9999999999999906,2.465587291294817e-13,0.999999999999996,0.145656779661017,0.1887884267631104,0.0609984824405138,0.463163799551234,0.1185206340139938,0.1630627909074712,0.4572039942938658,0.0702179176755449,0.3519556245209822,0.009813040389586,0.0135448201874965,0.0162622052080419,0.0240641226102635,0.0129136450024414,0.0181084489463733,0.0231664027657078,0.0377596563702667,0.4992375616108019,0.5675236117133035,0.5888173811560384,0.6511152006545289,0.5834012732024373,0.6304223091895806,0.6901610648528512,0.7761193340545927,0.4527757534519403,0.0221606648199445,1.4501957520154024e-07,0.064516129032258,0.5263157894736845,0.7520347791607356,0.9223318558891572,0.9839105912355136,0.0574536542715035,0.7571949581027713,1e-12,1e-12,1e-12
1,1.0,14.0,1,0.1538203866020016,0.0270406153667816,0.2857142857142857,0.6307410249055616,0.0146290084136105,6.93881118046677e-09,7.323139679926017e-09,7.432123992186449e-05,0.7580353528755713,0.9999999999999865,1.0679136484416742e-13,0.9999999999999962,0.1703742937853107,0.0683544303797469,0.1820323880657351,0.4891548242333582,0.1185206340139938,0.1705312229386882,0.3480741797432239,0.0817547357926221,0.2441901079482211,0.0108658677558657,0.0133329443829295,0.0188390995393292,0.0395342285601059,0.0164202420114773,0.0189008852289463,0.0260546889998725,0.0675960137177485,0.4836735679330259,0.5493978640882067,0.5710543592901638,0.6360999678651807,0.5833477309399412,0.6296687118784812,0.6897966258504322,0.7812131930434734,0.5772222094955679,0.0304709141274237,2.951467279728222e-07,0.0580645161290323,0.4802631578947371,0.7394087246036207,0.917293549083201,0.9685273038449592,0.0479808244795016,0.7517384467350458,1e-12,1e-12,1e-12
1,1.0,15.0,1,0.208988159313941,0.0517705989816396,0.2857142857142857,0.7837981038369987,0.0146290128804772,2.3479943816839784e-09,8.907015852567576e-09,0.0003173129140535,0.9166048424729648,0.999999999999994,2.913043846745371e-13,0.9999999999999972,0.145656779661017,0.0683544303797469,0.1626263597834476,0.456619296933433,0.0671140939597315,0.2573286116691954,0.4008559201141227,0.090727816550349,0.2510320320061793,0.0038913797228015,0.0059343666835307,0.0084277158704428,0.0197642632842423,0.0048762397605947,0.0069454866704334,0.0098686561918856,0.0264683634653338,0.4754574686249775,0.5403172662795098,0.5607207979990181,0.6217450280933519,0.5504694331698522,0.5941022187583078,0.6499355570134213,0.7308027240726006,0.3224836993382498,0.044321329639889,1.245267247710215e-07,0.0580645161290323,0.5657894736842108,0.8107440791163294,0.9436770396366176,0.98970826263962,0.0603042586260879,0.7876868768772467,1e-12,1e-12,1e-12
1,1.0,16.0,1,0.3642288889715472,0.1948483447673693,0.4285714285714285,0.6579992953005946,0.0146290117948991,2.620111672994657e-09,7.184564347944116e-09,0.0002256231838636,0.809681285360876,0.9999999999999944,2.9401441100274015e-14,0.9999999999999988,0.1765536723163842,0.0618444846292947,0.2024833563324536,0.476065818997756,0.0671140939597315,0.2660208874785095,0.4045649072753209,0.0656601623700327,0.3347785779380854,0.0051717956481213,0.0074470942641693,0.0111302444837876,0.0273579901680594,0.0074672024811006,0.0112037284073538,0.0169714525720806,0.0479542863652599,0.5376710762536832,0.6108322783794958,0.6339388961274125,0.7031709924056521,0.6150756563735145,0.6646305496200926,0.7279207783981949,0.8227562806345096,0.3550315992393451,0.0277008310249307,1.869262422803104e-07,0.0677419354838709,0.4605263157894739,0.8087656407394386,0.9503035863002088,0.989415615381616,0.0389689355640303,0.7845100685169317,1e-12,1e-12,1e-12
1,1.0,17.0,1,0.1750950000220899,0.0376506264422737,0.2857142857142857,0.680961491106437,0.0146290159439919,1.2540382961948054e-08,7.807375512329093e-09,3.536150477655114e-05,0.7924819746246606,0.9999999999999892,8.409180046498347e-15,0.9999999999999984,0.145656779661017,0.0716094032549729,0.1564699646042392,0.456432311144353,0.077395401970584,0.2303324089152678,0.486305278174037,0.040877367896311,0.5556621421581474,0.0060436452501672,0.0098585438953785,0.0125986434190417,0.027038530222633,0.0088584053609905,0.013801692040688,0.0185679006663507,0.044880114274149,0.4619346417669294,0.5255429896508867,0.5454730955345035,0.6061266026590488,0.5726254725894568,0.6187879377789764,0.677400368544697,0.7642038034730043,0.3860763352695946,0.044321329639889,4.3195197230281497e-07,0.064516129032258,0.5592105263157896,0.7658004079663707,0.9155374569238024,0.981271738380312,0.0348165262553192,0.7426215841764028,1e-12,1e-12,1e-12
1,1.0,18.0,1,0.2240646373547423,0.0774627870993181,0.2857142857142857,0.7480390199634315,0.0146290144533197,7.617682777118896e-09,7.524815932914493e-09,6.817005837213294e-05,0.8241872267491169,0.9999999999999948,1.0107943543380773e-13,0.9999999999999968,0.145656779661017,0.084629294755877,0.1355755324808649,0.456619296933433,0.0772526060259887,0.2307446108252366,0.3134094151212553,0.0649480131035465,0.2731850289392367,0.0093409781312318,0.0126469660157235,0.0180563529361838,0.0379139843628333,0.0106694164585743,0.013855151207388,0.0204240787397489,0.047373811040416,0.4175694469819733,0.4749033161774284,0.4942478345252817,0.5524964802864243,0.5008678540203284,0.5402847396278594,0.5919030090431212,0.6665026732082566,0.3750322569624598,0.044321329639889,2.805438216967188e-07,0.0838709677419354,0.5657894736842108,0.7799428452434853,0.9431771402847248,0.9875864213372798,0.0438141207700574,0.7268895945930237,1e-12,1e-12,1e-12
1,1.0,19.0,1,0.2223741438107979,0.0614457864432845,0.5714285714285714,0.5672122425648364,0.0146290082812815,1.025495244594782e-09,6.248341254892288e-09,0.0005280696855725,0.8225224244599235,0.9999999999999872,1.5886496626668292e-13,0.9999999999999968,0.145656779661017,0.1106690777576854,0.1060175553307258,0.4956993268511593,0.1596458660574039,0.1314577715843193,0.4760342368045649,0.0357498931776099,0.5953343008199075,0.0050896012012872,0.0079555503130455,0.0106991711647661,0.0206896878241594,0.0084387084290337,0.0127531800152591,0.0171047049814636,0.0386362694639579,0.5339967338942935,0.6068368778261433,0.6295473305894583,0.6966457577209259,0.6190655368110431,0.6690361003976342,0.7325020983419883,0.8265577321165538,0.4707611862596343,0.0138504155124653,1.6051964267517537e-07,0.0096774193548387,0.4736842105263159,0.7922679691423777,0.9342784109940112,0.9845100865021694,0.0604557358414045,0.7539270315921563,1e-12,1e-12,1e-12
1,2.0,0.0,1,0.2130945644131731,0.0537830068907948,0.4285714285714285,0.8327141437259376,0.0146293061941773,1.4287966448619322e-08,7.249361561587277e-09,2.517264390207961e-05,0.9359245227129156,0.9999999999999986,2.3786949807364363e-14,1.0,0.145656779661017,0.0911392405063292,0.1269192677440384,0.456619296933433,0.0722547479651576,0.2431596742290127,0.3489300998573467,0.0450078336419313,0.3953787539784635,0.0045825600278801,0.0062360935395739,0.0079348387723925,0.016994919220345,0.0072524745622237,0.0089692261630889,0.0115141761465019,0.0268153465753958,0.4219670626428221,0.4794800510632693,0.4974637374881377,0.5515239958876785,0.5532061608085217,0.5969079118497653,0.6528713079177115,0.7337526533184956,0.4103299415812471,0.0526315789473684,1.245267247710215e-07,0.0387096774193548,0.4605263157894739,0.7106431898325292,0.8848943514139411,0.9702015893380416,0.0562957843143205,0.8088956666581071,1e-12,1e-12,1e-12
1,2.0,1.0,1,0.2342473525669433,0.0683704807636339,0.5714285714285714,0.8198479876251928,0.0146292959077957,1.4548250026881409e-08,6.682283579079988e-09,2.0992753804245964e-05,0.9205508134134618,0.9999999999999964,3.064916761014443e-13,0.9999999999999982,0.1518361581920904,0.1367088607594936,0.0888834523107548,0.4826103216155571,0.1699271740682563,0.1211422924482658,0.4057061340941512,0.0505625979205241,0.4110819761864724,0.0116075059806667,0.0160585246867387,0.0201663324238287,0.0325221280843274,0.0157639490870371,0.0208421630701501,0.0261476745452957,0.0472850411460357,0.4587159517325839,0.5218199252913018,0.5420489116087335,0.6013508529759701,0.5510286459978602,0.5951955707708578,0.6515016448110387,0.7327450032650767,0.4089235458481401,0.0415512465373961,2.666629328734624e-07,0.0451612903225805,0.5526315789473686,0.7398344034754327,0.921525458589985,0.9793910948686952,0.0485403241154015,0.8132000010780803,1e-12,1e-12,1e-12
1,2.0,2.0,1,0.1936784214060947,0.0486076767862766,0.5714285714285714,0.8627586642062606,0.0146293022699032,2.0628736134570524e-08,9.394708679157794e-09,2.01481031441819e-05,0.9182819042751048,0.9999999999999972,8.829954600359852e-14,0.9999999999999982,0.145656779661017,0.1920433996383363,0.0598332160336334,0.456806282722513,0.2161930601170925,0.0912524393885779,0.4068473609129814,0.0810425865261359,0.2814376259719381,0.0146205417801403,0.0216710266050556,0.0262183600436108,0.0381413886550126,0.0194085392375696,0.0292322376130893,0.0356217540840561,0.060154407105555,0.4140583105352804,0.4722658708006454,0.4909756495040631,0.5450445560967395,0.5384368449379757,0.5828531732887301,0.6380877648136013,0.7175782855284591,0.4479435542654268,0.0581717451523546,4.90201603335305e-07,0.0741935483870968,0.3815789473684212,0.7884134062776953,0.9347852856360775,0.9868563084284953,0.0723021084125583,0.815989805318316,1e-12,1e-12,1e-12
1,2.0,3.0,1,0.2825502863613654,0.1037551510884099,0.7142857142857142,0.7088434170508601,0.0146293004797308,9.562276818296752e-09,9.754887187690844e-09,7.02971711022345e-05,0.9411381623004322,0.999999999999999,1.9483576663048202e-13,0.9999999999999996,0.145656779661017,0.0683544303797469,0.1626263597834476,0.456432311144353,0.056832785948879,0.2908858110676534,0.3226818830242509,0.0548354935194417,0.3205559655581254,0.0037215933297997,0.0044455762199354,0.0062133554146973,0.0149914189607456,0.0043724478386467,0.0050986229765197,0.0071320896446826,0.0183736897467489,0.4227827297226781,0.4800571010254582,0.4981253294283067,0.552186812897935,0.5091001429870753,0.548636729986448,0.5996694820010751,0.6712547220083904,0.2457213355094332,0.0360110803324099,3.2667076994135005e-07,0.032258064516129,0.506578947368421,0.7754483321718788,0.8766519369651968,0.9686112164916936,0.0921113433911376,0.8064920779522635,1e-12,1e-12,1e-12
1,2.0,4.0,1,0.2097147229105105,0.052702328875827,0.4285714285714285,0.859031005786034,0.0146293052145431,5.759590166188136e-09,7.770658633524491e-09,0.000100403197647,0.9514608108985814,0.999999999999997,1.7704544660666454e-13,0.9999999999999992,0.1580155367231637,0.0911392405063292,0.1346816790569535,0.4826103216155571,0.0105668999000428,0.7102463290795165,0.3643366619115548,0.0202250391682097,0.6567405257117359,0.0021207982143164,0.0034406988047911,0.0049946844077163,0.0108512251528223,0.0030349272875884,0.0048244415485423,0.0073684744175662,0.017332452555254,0.4154384446486907,0.4720979822943727,0.4898141231302071,0.541798047105787,0.5489872837426233,0.5924718655575417,0.6480831675244899,0.7270890485800436,0.2899334907586732,0.0692520775623267,8.725942932884362e-08,0.0419354838709677,0.4210526315789473,0.7529665611947154,0.8961637223572949,0.9721381634808433,0.0430086093527375,0.8527949400372208,1e-12,1e-12,1e-12
1,2.0,5.0,1,0.2507582639522989,0.0812581326444602,0.7142857142857142,0.8167891386558185,0.0146292994393496,5.529111302518253e-10,8.974543657391155e-09,0.0014157136840418,0.9503297298324146,1.0,1.4527170550793886e-13,0.9999999999999996,0.1518361581920904,0.1041591320072333,0.1157533376246914,0.4891548242333582,0.0722547479651576,0.2569371073437759,0.4828815977175462,0.0746332431277595,0.3509050031803468,0.004312855086049,0.005796142531042,0.0073496205877308,0.0137349442452809,0.0057086895539339,0.0076843051909386,0.0101440046063681,0.02092909926076,0.427042920212337,0.4851806032642711,0.5033101337765167,0.556798286732676,0.5439945220955507,0.5870009666831612,0.6419723385253151,0.7200158871396263,0.313174446798425,0.0581717451523546,1.4501957520154024e-07,0.0451612903225805,0.4802631578947371,0.6933932680184265,0.8382649291065185,0.9515135798955376,0.0723535813250106,0.8522823923903273,1e-12,1e-12,1e-12
1,2.0,6.0,1,0.2328524225044332,0.066498742151475,0.4285714285714285,0.7947453664138288,0.0146293007311826,5.382078885019084e-09,8.444673920067082e-09,0.0001196748137011,0.9328078708894598,0.9999999999999966,1.4245493513481084e-13,0.999999999999998,0.1765536723163842,0.1497287522603979,0.0912268217637103,0.456432311144353,0.1647865200628302,0.1190450752298023,0.3855920114122683,0.0347528842045293,0.5095508714841624,0.0076656413937393,0.0104431123225453,0.01370723766683,0.0225194099309572,0.0095060078354135,0.0121666445726677,0.0172373036369138,0.0318212863950162,0.4311551128598442,0.4901754905173813,0.5091176073252613,0.5640041665256958,0.5270400381464696,0.5686209412258307,0.6224750285235988,0.6979535321838946,0.4537164175743866,0.0609418282548475,2.2900411921619117e-07,0.0451612903225805,0.4078947368421053,0.7918543688172652,0.9157432052280536,0.9878905822829448,0.0740873523643529,0.7930884758541259,1e-12,1e-12,1e-12
