fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,optimal_budget
1,1,10,1,0.08045124061312262,0.005929539042014957,0.1111111111111111,0.8982746276891985,2.251952380759676e-07,6.290487276709897e-08,1.7054324223174407e-08,5.471383803766475e-05,0.9991541305429747,1.0,0.15025041736227046,0.04604051565377537,0.4960294468491191,0.05864637712526871,0.07356193980947281,0.08664657464005629,0.09538989456183572,0.06277217329597937,0.07661848891197784,0.08839337572122435,0.11355757380637532,0.3360394533036335,0.35413865431957736,0.36040356631783177,0.3758200922031206,0.3696657305314155,0.38507814875125523,0.390419314708109,0.43428687625207396,0.7662914776963055,0.11197916666666667,4.153557668114377e-07,0.11384615384615385,0.37499999999999956,0.8550162242183958,0.9595901081118186,0.9939422448645994,0.05175897230624338,0.7404295096947044,0.0,0.40512820512820497,0.09137055837563453,0.5460858585858585,0.2063882063882063,0.07363420427553438,0.29919517102615695,0.003784822002752429,0.00328967916536971,0.5028528873179839,0.5202638123914431,True
1,1,11,1,0.07384253493321337,0.0045472082080987835,0.2222222222222222,0.9370801348343368,2.2707879086274678e-07,2.9365652967642147e-09,1.459462108884178e-08,0.0019661487142136175,0.9993968407667526,1.0,0.17028380634390644,0.060773480662983534,0.4720238633282111,0.033126559569657266,0.05353614904119533,0.054455598269305766,0.052305669393365506,0.02749605095846311,0.0420014694380009,0.03962212810158744,0.0440966072075869,0.3127509451258744,0.33437854234104203,0.332207439898213,0.34014246340545173,0.315045287217974,0.3269687021171328,0.32320408828543556,0.35438717845044554,0.7861532112945486,0.11197916666666667,3.692296749153442e-07,0.11076923076923086,0.39843749999999956,0.7970448929552152,0.8977361397193313,0.988843669122903,0.1294112681495499,0.7772650652825223,0.0,0.4871794871794874,0.08629441624365479,0.6484111952861954,0.2334152334152335,0.09263657957244659,0.2772950201207244,0.0009419945014264623,0.0023019206209095176,0.40725261062357804,0.4488281669296891,True
1,1,12,1,0.07916415641532445,0.006013089431696639,0.0,0.909904055069482,2.2862678657490695e-07,7.580112826192608e-09,1.490251226659335e-08,0.000744329657139731,0.9988357958222955,1.0,0.12353923205342239,0.05156537753222845,0.37844334719334716,0.05172522674258778,0.06724959071666611,0.07278547899055668,0.07365163387576629,0.0414523070947998,0.05548298491896367,0.05797314884171578,0.06616759527917454,0.3325873406843495,0.35115171234133524,0.35224054966772245,0.36230368013409986,0.3316566832569937,0.34421995473818323,0.3437310928728815,0.37721061002252765,0.7493354151728808,0.10416666666666662,4.153557668114377e-07,0.10461538461538467,0.40624999999999956,0.8377826029580611,0.9341604942312003,0.9937009716942375,0.07421363152846161,0.7554673902015048,0.0,0.4512820512820514,0.14213197969543173,0.45830032349640193,0.18181818181818185,0.05463182897862238,0.3316398390342052,0.0009968393418412211,0.0021986985719749568,0.43527981497376195,0.44616359170746667,True
1,1,13,1,0.07614747138100632,0.0050336411426302845,0.0,0.9022909313543497,2.2851761535617234e-07,1.2047717342725767e-08,1.7171216015352358e-08,0.0005229326273031856,0.9996153160385575,1.0,0.1736227045075125,0.06813996316758748,0.44353942984079964,0.009759320117956716,0.017849068685943464,0.020900910833175163,0.0213453269826972,0.01113913968347538,0.01224015448552776,0.013843400524270355,0.01973492537898519,0.3199559710912555,0.33421898699037833,0.3335758153245022,0.3435519109379519,0.3391318968949333,0.346191589184768,0.3450391034303347,0.3777119289224917,0.6161605833737758,0.11197916666666667,2.898939686825376e-07,0.10769230769230778,0.2734375,0.8610342689979635,0.9720827903446789,0.9958747285743881,0.10316591654255919,0.6985240283919973,0.0,0.3692307692307693,0.06091370558375621,0.612974987974988,0.1670761670761672,0.03087885985748213,0.418045112781955,0.011434251533801863,0.014677186937367274,0.2739382202971418,0.3132985679887056,True
1,1,14,1,0.08585272721854438,0.00651400076273061,0.2222222222222222,0.9347599873189888,2.276901059129553e-07,2.857113942875948e-09,1.5508027626621254e-08,0.002149719336512981,0.9992459437105109,1.0,0.08848080133555926,0.055248618784530495,0.2532602532602535,0.042853713042610125,0.05966747834036748,0.06644153763129731,0.07242674586541187,0.04542961108375018,0.06280421401483263,0.06866474047444177,0.08554514292647908,0.3187435913678227,0.337873254291693,0.339762553336866,0.3532937293637126,0.35316640884043216,0.3700412232678739,0.3716625973269869,0.41060808220224476,0.7357513835825049,0.11979166666666664,3.692296749153442e-07,0.11076923076923086,0.45312500000000044,0.8098076483163155,0.9266160462795483,0.9919434561838267,0.03453568453906164,0.7516889195928732,0.0,0.3692307692307693,0.08629441624365479,0.5243844696969697,0.11056511056511048,0.016627078384798176,0.40139587525150905,0.007066363580847255,0.0027724112638556394,0.4236548553604023,0.4387407318549301,True
1,1,15,1,0.072158408759103,0.004411252389370179,0.1111111111111111,0.9371607921679862,2.2899471677828944e-07,1.1806362945580581e-08,1.3808171161998064e-08,0.00042118111729428124,0.9993723665775658,1.0,0.09181969949916528,0.0865561694290977,0.16521804473611704,0.05031538938257826,0.07395546777041603,0.07884148615370765,0.0900212118954109,0.042934227197642144,0.060492527366530685,0.0640492164242169,0.08038774675482624,0.2948504749551524,0.3177562226920204,0.31824036854471427,0.3354231722074822,0.2986670782014863,0.30993535796753735,0.31030978800094855,0.3492110382083443,0.705302879030151,0.11458333333333326,4.939382144118526e-07,0.11692307692307694,0.34374999999999956,0.8044317120241509,0.896936675106776,0.9872286055101727,0.09195433072278808,0.8242070518966541,0.0,0.3641025641025642,0.11675126903553311,0.43880837359098235,0.12530712530712526,0.03087885985748213,0.3483744572699355,0.0012169670063749264,0.0024400153602971843,0.4548168255593279,0.49320976649815584,True
1,1,16,1,0.06908021804429836,0.004137412753093183,0.0,0.9436189385299293,2.2767669906550257e-07,3.605758644078666e-08,1.515724282168551e-08,0.00011564717189016795,0.9990755310288617,1.0,0.08347245409015021,0.06813996316758748,0.1944009341269615,0.02286862227268907,0.037050517040445985,0.04254510048872798,0.0571341314146826,0.01836094800345131,0.026720424093562567,0.03148838756297595,0.050310603589689695,0.2659832483693596,0.28167438739220285,0.2824433223630163,0.3021935031086108,0.2776313960227147,0.28166782902096443,0.2829045963237199,0.3239690639721876,0.727039012454441,0.11718749999999996,3.4786264978848774e-07,0.10769230769230778,0.36718749999999956,0.7765648205066906,0.8835061312211785,0.984591953714097,0.087226364615347,0.7846993844470551,0.0,0.2461538461538461,0.07614213197969537,0.4207923533581427,0.14004914004914007,0.052256532066508356,0.2842844299841603,0.003427889789576267,0.008599310521429426,0.3538548009593111,0.36662984546345145,True
1,1,17,1,0.07903464360156737,0.005257804685797901,0.2222222222222222,0.9420880820366424,2.280951465864753e-07,2.2081199980144117e-08,1.8390649649229363e-08,0.0002822302940374298,0.9987319937169434,1.0,0.1419031719532554,0.04419889502762436,0.47983367983367975,0.09801880266639648,0.11672867642710325,0.12033183393188332,0.13204484399406852,0.09965654610214084,0.11950305892806576,0.12046662198834901,0.1467381423996239,0.33306882902179225,0.35257406637365296,0.3522891349117431,0.36980155624216093,0.3636680980886619,0.3799873852182879,0.378524022249224,0.42322925362167285,0.7198436692699173,0.12239583333333333,3.692296749153442e-07,0.12307692307692314,0.28906250000000044,0.8423896162115323,0.8590830346569014,0.9840201704847251,0.2095406038600111,0.8318395221651995,0.0,0.22564102564102545,0.09137055837563453,0.3619528619528618,0.13513513513513511,0.09501187648456061,0.17580560284785635,0.006221896873037523,0.005334275488222712,0.6278660582212789,0.5982041895159209,True
1,1,18,1,0.08593174305683904,0.006707441548763663,0.1111111111111111,0.9332387828946305,2.2953561869730258e-07,2.098504336782103e-09,1.5477412619219673e-08,0.002940273645865207,0.9994324278616575,1.0,0.06844741235392325,0.055248618784530495,0.192024192024192,0.06456633807465698,0.08864102924328296,0.08935965390730252,0.07757502081097245,0.05829081452450435,0.07991005177736646,0.08206305847326795,0.07875848390919815,0.35584163381694345,0.3806809507160457,0.378691000330618,0.3804761083728403,0.3650494254724742,0.3851606784409948,0.3844005094672045,0.41053928219989044,0.7623193064708387,0.11197916666666667,4.402334611078348e-07,0.10769230769230778,0.49999999999999956,0.835157238249522,0.9403737811720099,0.9936293103029241,0.10041593856165226,0.7774877735574468,0.0,0.4410256410256412,0.19289340101522845,0.36040045261356746,0.18181818181818185,0.059382422802850436,0.3147686116700201,0.002624696756775763,0.003065967028464742,0.4718872512024241,0.4759281956474396,True
1,1,19,1,0.07958668080769386,0.0057514794066596585,0.0,0.9321517658351292,2.2917104404465204e-07,7.4093788449319764e-09,1.631129322599773e-08,0.0008385502793592363,0.999180162217424,1.0,0.03171953255425711,0.05156537753222845,0.0890072765072765,0.036385541681090705,0.04649475445844789,0.054857876642964126,0.057426152695424504,0.02809524096698285,0.03266915533364631,0.04035029991217898,0.04993723470551309,0.31658769313533175,0.33120803760076645,0.3341582155309242,0.34535843716414383,0.3170285871830951,0.32244630725106893,0.3254596828835826,0.3600345290776634,0.7144138085923886,0.11718749999999996,4.664051740868482e-07,0.11384615384615385,0.39062499999999956,0.7977873740073633,0.9164460733265329,0.9901161101585698,0.06466797655343842,0.7602331974276866,0.0,0.24102564102564095,0.08121827411167508,0.40201696451696445,0.15724815724815736,0.04275534441805225,0.344466800804829,0.001086706807515391,0.0030821350018403653,0.4276199158734144,0.47272488312269223,True
1,2,0,1,0.08027927457540653,0.005778945861320278,0.2222222222222222,0.9534568075088039,3.0289849937780735e-07,2.623593547097287e-09,1.42176629231631e-08,0.0021498569605443887,0.9995361310988298,1.0,0.09515859766277131,0.06261510128913443,0.24567864567864575,0.045835107287322735,0.0640215773274728,0.07971422780688772,0.0834132794706744,0.05151675589503166,0.06731955970650846,0.08142422127150822,0.10325733550414434,0.2889002370560142,0.30776226706888155,0.3160762247640929,0.3278218977827422,0.33049875156036923,0.34347959497453673,0.35087739272670015,0.39310677927769766,0.745055785229741,0.12760416666666669,3.9170811050398395e-07,0.11076923076923086,0.42187499999999956,0.7822752630134104,0.8908171849266502,0.9902319536306594,0.07272238687063848,0.8172970819976408,0.0,0.19487179487179496,0.1725888324873096,0.21076998050682252,0.12776412776412774,0.08788598574821854,0.18113844356461345,0.0506633963377017,0.13832476582922223,0.48577622344490884,0.4864534463317034,True
1,2,1,1,0.07382737491271693,0.004347122165175342,0.1111111111111111,0.9550451056678667,3.036230650962338e-07,5.83060543711596e-08,1.4367831688825367e-08,4.5018276625417215e-05,0.9994224196117232,1.0,0.12186978297161936,0.10128913443830571,0.19830481368942907,0.03385628908555563,0.054000238490105074,0.06267025494130704,0.05399615576330119,0.03139680125456315,0.04887075256413412,0.05525736051996555,0.05603434795265799,0.22170026958820022,0.23991562206955852,0.2430456731415831,0.24462488623078715,0.2500353162420793,0.25680233285751863,0.2594997836744355,0.287063064020026,0.6636703723692432,0.125,3.9170811050398395e-07,0.12000000000000002,0.35937499999999956,0.7323010484374493,0.8607385133175356,0.983209379722978,0.08608264957270334,0.8290786801601712,0.0,0.3179487179487179,0.10659898477157369,0.4189862641567188,0.20393120393120387,0.021377672209026234,0.5465380518404545,0.08899221742061136,0.1607085220472046,0.4756206268759128,0.49850304102418797,True
1,2,2,1,0.07380601543119518,0.004434024312595668,0.1111111111111111,0.9448229635688005,2.9990949544232713e-07,8.358131684771928e-09,1.3719226731688644e-08,0.0006134714898391016,0.9988279318206832,1.0,0.0751252086811353,0.049723756906077415,0.23284823284823283,0.03874960335369296,0.061162293892594394,0.06344669628338992,0.06478762565543206,0.03484501264451856,0.051086743089659686,0.05284225370650153,0.058061309387329174,0.24542887376804545,0.2660959165861033,0.26432521053122804,0.27403801319360344,0.26296550494724935,0.26995631555621113,0.2691089507322859,0.30011963561541766,0.7266388733905744,0.12760416666666669,4.402334611078348e-07,0.12000000000000002,0.32031249999999956,0.8014278792644625,0.8962529764504552,0.9884235537035524,0.09197046242934154,0.8103968343762815,0.0,0.47179487179487206,0.14720812182741144,0.4642377298627298,0.17936117936117943,0.0831353919239905,0.2446881287726358,0.06223773280241452,0.14189204921879445,0.48045361888022425,0.5182434598290814,True
1,2,3,1,0.08228172628088155,0.0061619061856279436,0.1111111111111111,0.9511850335370174,3.0418931212539493e-07,1.3632934594484524e-08,1.2814821106725538e-08,0.00032829792431351697,0.9992121833635852,1.0,0.06677796327212022,0.04604051565377537,0.219965236358679,0.07711964415055475,0.09055890011903203,0.09069359609445574,0.09138932028379865,0.081033985269611,0.0875775473970786,0.08602399135253602,0.09468092283586182,0.2718121272726337,0.2854394662302687,0.28207323135060347,0.29122597523045146,0.3051827718037704,0.3064798582618995,0.30319799388305324,0.33635514678813294,0.786453845687137,0.12239583333333333,4.939382144118526e-07,0.12615384615384626,0.30468749999999956,0.7655675381878773,0.8611195275558252,0.9809590891694855,0.1748944957519047,0.8431573717421836,0.0,0.5076923076923077,0.1675126903553299,0.451200998075998,0.1326781326781327,0.03087885985748213,0.3606692788308802,0.0911018274928119,0.15116404937278222,0.46826034187967125,0.5245291482933838,True
1,2,4,1,0.07106931913679372,0.004187092897140849,0.2222222222222222,0.9591654732257746,3.0170188956054505e-07,4.2259870174795255e-08,1.619208303548949e-08,0.00010032279722987732,0.9989710983028409,1.0,0.060100166944908176,0.060773480662983534,0.1498689324776281,0.09468128016468122,0.11242742901183742,0.11805676900916864,0.13521942203764387,0.08324582861834876,0.09949320627226207,0.10354888840263338,0.12543960201047455,0.26496301197059513,0.28109135148124675,0.2819857870005984,0.30408952665777234,0.2733274254727065,0.27796420656395604,0.2790027540526552,0.32190134173075147,0.6649228001510354,0.12760416666666669,4.939382144118526e-07,0.13230769230769232,0.5390625000000004,0.7780463261787443,0.7873338543997406,0.9755299865056406,0.24703244615856995,0.853975287376717,0.0,0.3179487179487179,0.11675126903553311,0.3966064631825502,0.15724815724815736,0.06650831353919232,0.262465358186857,0.10359058799767956,0.17371743649205018,0.4322842846710303,0.40706712832188807,True
1,2,5,1,0.09325251215446381,0.00855752583699704,0.2222222222222222,0.9377372410473618,3.019423660189999e-07,2.0306713535399026e-08,1.3644742216093746e-08,0.00021853510008550456,0.998873827747825,1.0,0.12854757929883143,0.049723756906077415,0.40392040392040374,0.06036567266173601,0.07424048038466838,0.07667075530669745,0.09519612560819607,0.06180484811687037,0.06981531273225125,0.07037172589320961,0.10076766085535627,0.2918962361362495,0.3073031084249822,0.30592565260962146,0.32854921590887776,0.31719244502786514,0.322540361745155,0.3207872576704579,0.36929647983826064,0.7201227328443927,0.11718749999999996,4.153557668114377e-07,0.11692307692307694,0.25781249999999956,0.826894267103194,0.9319176524702257,0.9898722035129479,0.08917799231274898,0.8123198314540496,0.0,0.46666666666666684,0.025380710659898595,0.936522967772968,0.15233415233415246,0.08788598574821854,0.20625689621600563,0.06467666464117917,0.13522141317353586,0.4938091334134026,0.5035896253159907,True
1,2,6,1,0.07645162774773467,0.005275907415074294,0.1111111111111111,0.9515125543011674,3.0087478537497223e-07,6.565216468964481e-09,1.5457045151798758e-08,0.000901577540905686,0.9992739534087922,1.0,0.09015025041736228,0.06261510128913443,0.23124443124443114,0.04042445168228748,0.055835313161092776,0.06142252583375371,0.07684195217494288,0.03335914504051235,0.04546425727355116,0.05019911228213725,0.07035503237589441,0.25630059653286086,0.27197168796605253,0.2727760933508412,0.2932870019190421,0.2675900154545837,0.27212195601956823,0.27346625694281723,0.3154356504669761,0.7252547900764958,0.11979166666666664,5.229033918209967e-07,0.12000000000000002,0.42968749999999956,0.7992044413193184,0.8995070945490902,0.9838616203963246,0.1306748962630307,0.8071493759428602,0.0,0.23076923076923106,0.09137055837563453,0.3672138047138048,0.14496314496314502,0.08551068883610449,0.2034568064122439,0.0620460072622792,0.14325618492576764,0.5035236789264717,0.5336671979842262,True
