fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,optimal_budget
1,1,10,1,0.23983958925353419,0.06789421421758013,0.7272727272727273,0.7081948910792255,0.0003184183067689508,4.356411108672143e-09,1.496816433855091e-08,0.0011965772256143366,0.8559042957748545,1.0,2.202285662861181e-20,0.576923076923077,0.05426356589147284,0.2991408027227157,1.5121499391303792e-06,2.40437979399067e-06,3.841237106393887e-06,1.9158926568615554e-05,5.034399620442808e-06,2.1484075818471747e-05,2.572392343769038e-05,8.955463113236159e-05,0.7477976671084399,0.8188092205193495,0.8493410471673422,0.7794990874140744,0.7761816863922593,0.8942097478340039,0.8180146319844555,0.7660967060881212,0.4163144898444424,0.04571428571428573,8.451366330684723e-10,0.23774509803921556,0.6590476190476191,0.6240918741968899,0.9784583846690488,0.9908136789098325,0.0008152219495042995,0.8509450413575103,1.0,0.20474137931034475,0.06086956521739136,0.08580733187373805,0.521551724137931,0.04615384615384615,0.17521894173789918,0.3110842601649652,0.31224204750760925,0.31201140159711777,True
1,1,11,1,0.2810185612695938,0.10466966818118076,0.6363636363636364,0.5106665556239229,0.0003184169299740866,1.273612443803851e-08,1.3004334328397091e-08,0.0002816522734258176,0.853380718670984,1.0,4.2351647362715017e-20,0.5618729096989965,0.04457364341085261,0.3384137575033957,9.956025149532933e-07,1.7831878262522456e-06,3.0288836720426727e-06,1.2878359453760974e-05,3.3089014095101935e-06,1.6484837645984012e-05,2.0785738116552635e-05,5.223440393550818e-05,0.7373948624685601,0.8074185646238787,0.8375250294004556,0.7685825123800056,0.7756735865110964,0.8936243974881121,0.8174791472773915,0.765593936101852,0.4795822039957409,0.04571428571428573,3.5690493456752303e-10,0.196078431372549,0.6685714285714286,0.6597743249174941,0.9862148711998312,0.9956601605761692,0.006721790211178039,0.8098967422781458,1.0,0.18318965517241373,0.08571428571428573,0.05631924839146352,0.5043103448275862,0.08547008547008553,0.09847014907584421,0.27019249762395253,0.2520020410445675,0.2736621192725579,True
1,1,12,1,0.28233936768797496,0.09683929602526116,0.8181818181818182,0.8190345236815499,0.0003184226100474937,4.40527259296123e-09,1.455087773206302e-08,0.0011471900286431555,0.912591419934934,1.0,1.6940658945086007e-20,0.5434782608695653,0.05813953488372087,0.2682946353037927,9.982179645122143e-07,1.519902812929492e-06,2.6513811312454278e-06,1.658317285966894e-05,2.420539592814153e-06,1.029646254905275e-05,1.3395607298085277e-05,6.51575018196627e-05,0.737305184662664,0.8073203380738508,0.8374231228635627,0.7684888956205365,0.7739281912259924,0.8916135654950746,0.8156396114480927,0.7638690280124246,0.4409523078116103,0.05714285714285725,1.4762814719093913e-09,0.23039215686274506,0.6438095238095238,0.640859777173933,0.9788953857155925,0.9942375430556303,0.0058549617638995605,0.8567009904211883,1.0,0.1853448275862068,0.04720496894409935,0.09878023238805919,0.4806034482758619,0.07008547008547014,0.11253183518891346,0.3698123830556932,0.3792739344212774,0.3793091188192043,True
1,1,13,1,0.19201363270565597,0.04342849685004369,0.7272727272727273,0.575627689632676,0.0003184187759328001,3.035136805754445e-10,1.2252003612417553e-08,0.015096496177574525,0.8973005047865504,1.0,1.5246593050577406e-20,0.4916387959866221,0.05620155038759686,0.25129515009097464,1.8426521607755299e-06,3.3691331156730833e-06,5.588011356063793e-06,2.4821923622063297e-05,3.4603205468980137e-06,1.713154792053232e-05,2.1746655591532177e-05,7.34330086873208e-05,0.7312740556934404,0.8007166019253846,0.8305729190688924,0.762161341116264,0.7712136065354667,0.8884862833612835,0.8127788484388926,0.7611861234825187,0.4696077744981457,0.0514285714285715,3.949995461220648e-10,0.24019607843137247,0.6857142857142857,0.6134866278547604,0.9518019210392209,0.9816824678359874,0.01320572572256537,0.8290409450165994,1.0,0.1874999999999999,0.05714285714285713,0.08397361911937812,0.5021551724137931,0.04444444444444446,0.174434439277395,0.2548835778107771,0.2643628983994931,0.2638713949430539,True
1,1,14,1,0.16936937082199957,0.0319423164499079,0.5454545454545454,0.7413451728957697,0.0003184208036588614,9.004624842177808e-09,1.0911411838771272e-08,0.0003572724707046925,0.8544274736130256,1.0,3.3881317890172014e-21,0.5434782608695653,0.06976744186046512,0.2317727730797879,2.6795490272491386e-06,4.697985480903267e-06,1.0052824305677166e-05,5.709397426791923e-05,4.0523976724935055e-06,1.9489518639682588e-05,3.1860153177836934e-05,0.00011729530158529039,0.720623626413665,0.7890548644104777,0.8184761652425014,0.7509906075406401,0.7677096284363703,0.8844495414667704,0.8090863406317865,0.7577247586023438,0.42226324255835224,0.05428571428571436,2.2148552337263593e-09,0.2647058823529411,0.6914285714285715,0.6013264642403626,0.9425117511273468,0.973363009284002,0.013194192248260503,0.8585234419009845,1.0,0.20474137931034475,0.06335403726708078,0.08270173940817734,0.5000000000000001,0.042735042735042764,0.17952698096386804,0.2966029616382122,0.30820783735398927,0.3031710318309802,True
1,1,15,1,0.21629963125614202,0.055492894890737256,0.6363636363636364,0.745449742008338,0.00031842121323405627,8.802392842797e-09,1.2511010514511258e-08,0.00043500878461557034,0.8660618223079427,1.0,1.6940658945086007e-20,0.5869565217391304,0.03294573643410838,0.43492563170081466,4.0526663388000055e-06,7.703506603524874e-06,1.442435321088753e-05,0.00010787964487513752,9.268323610604315e-06,4.6944914099314495e-05,6.631157140419934e-05,0.00039378993244356026,0.7212822288969613,0.7897762059693534,0.8192246098526192,0.7516892308176347,0.771876140538986,0.889249773089078,0.8134777425215238,0.7618503898433938,0.43619545936034465,0.0514285714285715,2.9408201705850487e-08,0.27205882352941174,0.6647619047619049,0.6325028492175999,0.9611022798954091,0.9870009457957432,0.015302200284182443,0.854706204525827,1.0,0.18103448275862064,0.038509316770186396,0.1157499309284837,0.521551724137931,0.08034188034188029,0.1076051747298273,0.3261392184631671,0.3431739123275927,0.32354071596948875,True
1,1,16,1,0.35926546162137735,0.1863940226279183,0.5454545454545454,0.6592012645793535,0.000318421798603154,4.051518002619817e-09,1.2240035102845988e-08,0.0010463348618557386,0.793768591747082,1.0,2.286988957586611e-20,0.5451505016722408,0.07364341085271313,0.2223023433807441,1.6553739192936134e-06,2.8882503059434515e-06,5.5301757562302165e-06,2.7803083170939856e-05,3.1516976305680397e-06,1.4889502948955542e-05,2.1454220919109945e-05,7.218909199509981e-05,0.7492836197340751,0.8204363129158283,0.8510290217542479,0.7810592867207894,0.772935187483709,0.8904696075070253,0.8145932068953577,0.7628876894913589,0.4072290571787941,0.048571428571428606,1.6763465103135048e-09,0.2696078431372549,0.6438095238095238,0.6387550950883341,0.9737453338471972,0.9891475333153219,0.015038432591801307,0.8488082553498905,1.0,0.20043103448275856,0.06335403726708078,0.08111964513326904,0.5301724137931034,0.03076923076923077,0.2478755640272055,0.23008541850495692,0.2333245743568665,0.25237063871905935,True
1,1,17,1,0.17852976247069274,0.03787417060257651,0.6363636363636364,0.5806434637838906,0.00031842059990397684,7.494171083767726e-09,1.0338666066141898e-08,0.0004227905143693108,0.7027519864114743,1.0,8.470329472543003e-21,0.6053511705685619,0.05232558139534865,0.321619090391272,5.181075468877522e-06,8.333572564871703e-06,1.4109818089377052e-05,4.983827301924747e-05,2.077109738063928e-05,9.408331946058915e-05,0.00011762274412526483,0.0002859716820848818,0.7150627152288639,0.7829659965812047,0.8121599909203898,0.7451541286655523,0.7755557747323572,0.8934889169697199,0.8173556599796451,0.7654810845634226,0.4618048967030983,0.07714285714285718,4.070142453219438e-09,0.2745098039215686,0.6647619047619049,0.6353060422883261,0.9727718920466292,0.9930787667320784,0.01048117655792119,0.8168662937731501,1.0,0.21551724137931033,0.08571428571428573,0.06529870238418622,0.5021551724137931,0.05982905982905984,0.1350568986312864,0.20463957247392625,0.2267195661737116,0.24737047147263647,True
1,1,18,1,0.2376707577390114,0.07549354845668214,0.5454545454545454,0.7090051469938686,0.0003184214826135327,8.452897697046848e-09,9.837818574820932e-09,0.0003407605627686187,0.8300879654409867,1.0,6.776263578034403e-21,0.5501672240802675,0.0639534883720929,0.2515554484511238,1.1830446458313084e-06,2.3038436372410106e-06,4.030808969888438e-06,1.4396772952122656e-05,2.830507882920579e-06,1.5183464858302075e-05,1.9999869026051887e-05,5.332122999704765e-05,0.712323332953106,0.7799662887957153,0.8090477119283405,0.74227457558087,0.7718613713395425,0.8892325419337485,0.813461515668318,0.7618257860727918,0.5054779021866092,0.06285714285714289,8.451366330684723e-10,0.24019607843137247,0.6952380952380954,0.6345625755756092,0.9752796962201339,0.9884755635516436,0.008346781252922014,0.8337836638786661,1.0,0.1874999999999999,0.08695652173913045,0.05673429870934937,0.5064655172413793,0.05641025641025646,0.14336578243553189,0.2800109464952063,0.2954683525072019,0.2743117203164367,True
1,1,19,1,0.2291931151218677,0.06395485029199277,0.5454545454545454,0.6957875991586475,0.0003184189110201092,3.4162810177137585e-09,1.0931327612511389e-08,0.001119448029339074,0.8332328687984865,1.0,1.0164395367051604e-20,0.5083612040133778,0.07364341085271313,0.20841237982214658,8.884993305624629e-06,1.565687214625131e-05,2.7274475834204294e-05,0.00010328842442905419,2.6786786818095294e-05,0.00012527718732876817,0.00016848955972105167,0.0004650372940560814,0.7424702324529183,0.8129764143785797,0.8432915160941388,0.7739183315259652,0.7753501265330661,0.8932521508887636,0.8171394363422614,0.7652810658076961,0.46928661997212606,0.0514285714285715,3.677609101601031e-09,0.286764705882353,0.6704761904761907,0.6307281741171169,0.9754118369125818,0.9878708097617677,0.012124330466613667,0.8400127309551373,1.0,0.18103448275862064,0.06956521739130431,0.06784042761272739,0.47198275862068956,0.04444444444444446,0.16439280778294105,0.27541670179968375,0.29271744449969517,0.28367497102533346,True
1,2,0,1,0.22499559371758152,0.05807889690879632,0.9090909090909091,0.8885792989207151,0.0003187248558575875,9.71710800790897e-09,1.1973917544565842e-08,0.00036352274940485314,0.935332207369588,1.0,2.710505431213761e-20,0.6003344481605352,0.05620155038759686,0.3020533303200604,5.169075600135069e-07,9.001473105878964e-07,1.791840243701191e-06,9.802067073466327e-06,1.4799450989598625e-06,6.9837923551640155e-06,1.0447444666046306e-05,3.680119009176231e-05,0.7061653477862995,0.7732234426093502,0.8020529580481025,0.7358121868872955,0.7728313370382416,0.8903499223125929,0.8144836276397677,0.762784166157061,0.4212567227287395,0.08000000000000004,1.6338538778098642e-09,0.24509803921568624,0.6571428571428573,0.5719862220980163,0.9332330389818847,0.9711899484923108,0.005076595500524916,0.8756837093159419,1.0,0.21767241379310343,0.05962732919254655,0.09246296257600772,0.5387931034482759,0.05811965811965815,0.14822688455285862,0.33835513923148824,0.34759572686880474,0.35327007407122374,True
1,2,1,1,0.20214567783570514,0.050845418206534744,0.5454545454545454,0.8495768912494616,0.00031871636823473413,2.4001489007808394e-08,1.0533081846075165e-08,6.0800216074130404e-05,0.9551041222789233,1.0,3.218725199566341e-20,0.528428093645485,0.062015503875968894,0.24841917064835106,2.1609647492582257e-06,4.137153182000451e-06,7.107496620769401e-06,1.9395255357380572e-05,9.499059835088358e-06,4.816086662122856e-05,6.454958663865254e-05,0.00013086756469084625,0.6949110639985338,0.7609006781441716,0.7892703737760651,0.7240042518805075,0.7750172879962415,0.8928684579114416,0.8167878829274131,0.7649465392507716,0.4831609466212061,0.07714285714285718,2.5787628875938045e-09,0.2916666666666666,0.6514285714285715,0.5989718859053512,0.9507366911886798,0.9782940274755263,0.007088417623648785,0.8782104697301956,1.0,0.17672413793103448,0.10062111801242235,0.04675508576665658,0.4849137931034483,0.06153846153846154,0.12741021374239125,0.4765747396142044,0.45648630595839185,0.45634759747911274,True
1,2,2,1,0.19613893380424854,0.049134363395703956,0.5454545454545454,0.8160324377258554,0.00031872123222207257,3.0849266409880056e-08,1.2864746360876251e-08,5.123765033237798e-05,0.9436019241068663,1.0,4.573977915173222e-20,0.6354515050167223,0.04844961240310064,0.35657818093718663,1.9727383886473603e-06,3.390796555782771e-06,6.2122778335949095e-06,3.108519574771427e-05,5.242781781180787e-06,2.4656690737903384e-05,3.28129359997641e-05,0.00013145296493380655,0.6830235213903572,0.7478842069187717,0.7757678513525137,0.7115329336311276,0.7705644415865084,0.8877384534794136,0.8120948684158674,0.7605464129322421,0.4527297175976551,0.0971428571428572,1.0890229622637307e-09,0.27696078431372545,0.700952380952381,0.5673768136409572,0.9260176788516609,0.9760461661643383,0.01016204430064957,0.8587772939667335,1.0,0.23922413793103448,0.05093167701863359,0.11633843942687953,0.564655172413793,0.03076923076923077,0.2633434187515818,0.47006190977092255,0.4905490215499424,0.4705520420439096,True
1,2,3,1,0.2846728166098703,0.106783782868364,0.6363636363636364,0.7321788190586496,0.0003187198177019028,3.5151564726382697e-09,1.3235907067799166e-08,0.0013266831891353347,0.8760535174889773,1.0,3.8963515573697816e-20,0.5702341137123746,0.062015503875968894,0.26651308104896326,4.3332034770849563e-07,7.219891471964783e-07,1.4094172700846588e-06,1.0037998896346195e-05,1.5775614635564835e-06,7.057235959623832e-06,1.055686807573507e-05,4.6386240018729304e-05,0.7021853686613643,0.7688655094507028,0.797532258593928,0.7316359440183166,0.7741854316445528,0.8919099135530427,0.8159107062810752,0.7641228980414958,0.3901527795191687,0.060000000000000005,1.2305240043592617e-10,0.23529411764705882,0.6304761904761906,0.6293482109856869,0.9572691624979982,0.9807036918784371,0.010933230980721409,0.8521476100202324,1.0,0.18965517241379315,0.05590062111801242,0.08656204943895354,0.5043103448275862,0.03760683760683769,0.20118555809992175,0.2849177523377431,0.28603565177715135,0.3021167238941209,True
1,2,4,1,0.22750267342190564,0.06024213801380118,0.6363636363636364,0.8895204046013941,0.0003187235010604975,1.0744944678403625e-08,1.4535717134148237e-08,0.0004064197146567337,0.9625726287052264,1.0,1.3552527156068805e-20,0.5250836120401338,0.07170542635658912,0.21951611551276456,1.6271827373487095e-05,2.8607547714429633e-05,5.129344996132811e-05,0.0001977873474077964,2.9186620684645226e-05,0.00013784975006207913,0.00018494081878959293,0.0005439806181085093,0.6927596863197883,0.7585464158538497,0.7868315080382267,0.7217784783564936,0.7665218945799411,0.8830823911693352,0.8078377802619057,0.7565696130207733,0.4624983586775735,0.08857142857142858,7.10970943231244e-09,0.32352941176470584,0.6190476190476191,0.6036735650502318,0.9584333933204775,0.9797819064722473,0.01139533660011588,0.8985807176622056,1.0,0.20905172413793108,0.06086956521739136,0.0874480222329022,0.49784482758620696,0.052991452991452914,0.14889203535697848,0.4586141192563192,0.4490559183702391,0.44799799207596924,True
1,2,5,1,0.255362513477051,0.0818894704051858,0.6363636363636364,0.8607165563711562,0.00031872393103615847,1.4183012144928415e-08,1.4500993461832957e-08,0.00028086054881298596,0.9453996315348715,1.0,1.5246593050577406e-20,0.5418060200668897,0.05426356589147284,0.28229879531198376,9.483565855371426e-07,1.6427505670370061e-06,3.0781857459415545e-06,1.6267238440037383e-05,3.2611352680513866e-06,1.5064479523439377e-05,2.1512082748394488e-05,6.527841769298718e-05,0.7053894594497689,0.7723739136851165,0.8011717881097178,0.7349990835741333,0.7739203723807572,0.8916045888968083,0.8156314733155315,0.7638612672669931,0.4197740589505029,0.07714285714285718,2.378901041078896e-10,0.22058823529411753,0.6114285714285714,0.5517069883124264,0.9240012828588632,0.9636637483163777,0.01149615225107066,0.8939857043216239,1.0,0.1724137931034483,0.06583850931677018,0.06835378098400911,0.4698275862068966,0.04444444444444446,0.16367554839048004,0.41520283470526853,0.4010245954314962,0.4136056888816927,True
