fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,optimal_budget
1,1,10,1,0.36241771624968,0.062059968692857015,0.5,0.6255810657968096,4.395029575447671e-06,6.221565229951534e-09,1.1643646512170655e-08,0.0004495474464232307,0.8232805766308082,1.0,5.421010862427522e-20,0.26865671641791045,0.06666666666666651,0.3188775510204084,0.04348652885281118,0.1204588995975572,0.17105850435631642,0.17641513672622428,0.044269482195593825,0.09009860463918794,0.1736371461260195,0.20474500747043814,0.27081723464092555,0.4263730775758705,0.4373953641252505,0.45104604926133446,0.2768112032240502,0.285657261201956,0.4021197446360892,0.4902513318849973,0.6733171575205248,0.04260651629072684,2.2776917671649647e-07,0.060317460317460256,0.12499999999999978,0.8322747611466973,0.9146197216298733,0.9777491949855764,0.09482364525092057,0.6834615058146256,1.0,0.3529411764705882,0.03409090909090909,0.2980935875216637,0.764705882352941,0.186046511627907,0.2420042643923242,0.24388278797900922,0.23632161882019523,0.24159207109836078,0.27232457904683516,0.22886563480694458,0.21008596538290372,0.19833695812427496,0.21032963671496607,0.23886515183076132,0.215188416231311,0.2157200269717295,0.2510566750045495,0.2446520535642945,0.21344694356944746,0.22106837079962877,0.233246986423911,0.24793209789028114,0.2493818191859173,0.24000886319613612,True
1,1,11,1,0.4419934668940708,0.1377865773774375,0.25,0.4857521232784989,4.396618317200275e-06,9.412854604810038e-09,8.890027245162583e-09,0.00020119937337433644,0.8584750011805489,1.0,1.0842021724855044e-19,0.5074626865671643,0.16666666666666652,0.3134110787172012,0.11458945375476064,0.15803580942345197,0.21599368489601442,0.2663210213272025,0.11637002463728503,0.13972100322406908,0.2252255715283794,0.3016906943144557,0.2877557593373178,0.4172253242663625,0.427415902916589,0.4673133350324927,0.2947061172147267,0.290451682015299,0.40147834625591416,0.5127324430841251,0.5660439799715216,0.040100250626566414,2.3606012050614167e-07,0.05396825396825386,0.375,0.9187804704881718,0.946320594930933,0.9848133280403658,0.15217034497922216,0.507421232008732,1.0,0.3529411764705882,0.02272727272727273,0.3760831889081455,0.7647058823529408,0.06976744186046513,0.5394456289978679,0.28858983703459773,0.3236455808980774,0.29310510084910935,0.2959334007898041,0.33514329526333453,0.27508961865923653,0.33027604538222194,0.3136650430453852,0.3503896356545785,0.2961656896283526,0.2828040200103345,0.23535280778216258,0.2786234735435439,0.30018318540950356,0.28290195208986096,0.26200148865278344,0.24991163604928054,0.27578788729941156,0.28732750746299573,True
1,1,12,1,0.4104154812761528,0.09880958268969563,0.25,0.7580680265409712,4.39807611977508e-06,4.4158418961768875e-09,1.3227301550340325e-08,0.000750525157638499,0.8872165754492856,1.0,4.87890977618477e-19,0.19402985074626866,0.049999999999999836,0.2696793002915453,0.10569403361129778,0.15158553423080875,0.23831016599727364,0.2586182416846384,0.10875423012292929,0.12758084623320146,0.23141226534311643,0.29602530352232415,0.2896293655871863,0.4237296687877075,0.45332722436695566,0.4753390543977928,0.2991873897168895,0.29303769831836946,0.41755162786833544,0.5255590306903262,0.5131042417055045,0.040100250626566414,3.328402276961471e-07,0.05714285714285707,0.24999999999999978,0.8721469532883278,0.923000621680254,0.9835100687921686,0.12017501426773347,0.7044446193348759,1.0,0.3529411764705882,0.045454545454545456,0.24610051993067578,0.7352941176470587,0.3023255813953488,0.13646055437100219,0.2855537946120126,0.2757826401773024,0.29560013701742904,0.30095156320809474,0.26752283467282945,0.27133952509465414,0.2517645001053419,0.31894486409664885,0.3127713361736525,0.30028773340008524,0.3084305518613942,0.2786966632243183,0.28423354054633626,0.30225402558558445,0.25966446413620137,0.2784926164928304,0.28513514834451015,0.299660437131276,0.30190162924949276,True
1,1,13,1,0.3171235368284589,0.038870145122176375,0.0,0.4591087879069473,4.394956623371041e-06,2.1565346373096924e-09,7.278755283549673e-09,0.0008855852954090869,0.87973170659762,1.0,3.7269449679189215e-20,0.4029850746268655,0.20000000000000004,0.19451530612244902,0.10582133010418954,0.1499620303571216,0.19758352486035244,0.253885674095704,0.10144055082131188,0.11850466834414344,0.17720720256358155,0.25247157056669034,0.27734988564658014,0.4037782429967125,0.4060667135094107,0.44873921565007596,0.2691158668947774,0.26202145793549614,0.34701108310381956,0.44578387960911203,0.6330847298661044,0.037593984962406,3.328402276961471e-07,0.05714285714285707,0.2749999999999997,0.8818794770207056,0.825689418295382,0.9495252303274052,0.27145046936251327,0.5969645347227118,1.0,0.3529411764705882,0.09090909090909091,0.14211438474870014,0.7058823529411763,0.13953488372093026,0.2923773987206824,0.279924062777412,0.2962691558809932,0.2992664737508737,0.2957086424066877,0.2875658305513568,0.2772848385127966,0.31219001102570076,0.3281066610787212,0.30824650338013554,0.29643872455496095,0.2696387685464502,0.2976969453128897,0.2719476909588516,0.3409511823540021,0.30035357674216717,0.279523714820524,0.28952819087536963,0.26196992298084437,0.2930255003623954,True
1,1,14,1,0.2792492739654312,0.020397407909271463,0.0,0.5957888109811825,4.39779625650822e-06,6.695918876015659e-09,8.128167124787655e-09,0.0002776458572161873,0.772032515976091,1.0,4.743384504624082e-20,0.2238805970149254,0.09999999999999984,0.18877551020408165,0.09607197369876005,0.1733644542809397,0.24211850380990538,0.29839394881338815,0.09356825374370945,0.1281829379320769,0.2244894131750917,0.3170724166450417,0.26613996856792127,0.41132936683677146,0.4260659709686772,0.4697198440879866,0.2629318911265684,0.26591965770868287,0.37392321443261667,0.48881527475595,0.6773293518979961,0.037593984962406,2.0371621038038541e-07,0.0412698412698412,0.5249999999999999,0.9040618824199523,0.763881733470285,0.9126333638704546,0.35970767060774733,0.6657234272804087,1.0,0.4117647058823529,0.045454545454545456,0.2720970537261698,0.7352941176470587,0.09302325581395349,0.4243070362473348,0.30524247865291965,0.30409022139350683,0.3264652736142856,0.32877800197917983,0.3068022804739422,0.3137683257013947,0.32363939821220883,0.30054498731255275,0.29359598365947653,0.31132836394976315,0.2980601555347376,0.32115582346064897,0.31119354336252736,0.2993524491802741,0.30482399549953065,0.3031444068317558,0.31851986631365503,0.3019828037599032,0.3101059946126881,True
1,1,15,1,0.3479843681374831,0.05319185136981045,0.25,0.7162162433182084,4.398417359958597e-06,6.2321271770769426e-09,1.0999495890611092e-08,0.0004219449739149376,0.8622651054484776,1.0,7.792703114739563e-20,0.1940298507462685,0.1166666666666667,0.13450834879406307,0.1308789299519189,0.19029457699822044,0.2632863017487205,0.328338417836005,0.1307095885731803,0.1505277323093556,0.2587788646084643,0.3602694995522554,0.2723280847229305,0.400474320435067,0.41486323418573146,0.46423637450740407,0.2772661546709242,0.2702687972396032,0.38348367695248103,0.5051757063727098,0.4501456764242817,0.052631578947368515,2.2776917671649647e-07,0.0476190476190476,0.40000000000000013,0.9453452084897865,0.8108025466625683,0.9431026994598742,0.34802198657030026,0.6846250551877751,1.0,0.3529411764705882,0.0568181818181817,0.2089626145085417,0.9411764705882352,0.16279069767441862,0.33901918976545853,0.3307529211767609,0.3391658308953345,0.3588526858554043,0.3358526333378228,0.3341231854792235,0.34255071134221443,0.3563867048832004,0.32647684997289067,0.34121671468181364,0.35992732607313016,0.36449924180701054,0.36121227117993976,0.345032893549254,0.34983817148673296,0.37662305996774037,0.3662162312990502,0.39054923567489774,0.37662284442892796,0.3761514220733351,True
1,1,16,1,0.5133385975129249,0.24727001893175832,0.5,0.6297586630826466,4.398200366739389e-06,3.7861899010594555e-09,1.0513995991934102e-08,0.0006998641706543674,0.7942733944895997,1.0,3.7269449679189215e-20,0.3880597014925373,0.06666666666666668,0.47193877551020413,0.03169810204841555,0.08684493561941307,0.12808711411004456,0.1608151577481577,0.031311085090723674,0.07095322968802656,0.1141115694563227,0.1750145211573552,0.26280606906471876,0.40397517363547414,0.40940863047305137,0.438122335383194,0.2618041384625951,0.2686631127878282,0.35896972906890284,0.45646024456366147,0.5130990318350308,0.035087719298245584,3.198695741489869e-08,0.0412698412698412,0.5249999999999999,0.8596251511186649,0.9200837041906667,0.9765771771493047,0.16876215892433954,0.6561349199472473,1.0,0.3529411764705882,0.03409090909090909,0.2980935875216637,0.588235294117647,0.06976744186046513,0.4243070362473349,0.2179677855278834,0.19790960896971463,0.187144624395755,0.23407979913855292,0.2201767604108898,0.1961604727369546,0.22219865845355538,0.2501051417509258,0.21834728706891787,0.21091357750244633,0.22119532292156857,0.22840670920728393,0.23733548285744976,0.2177781565791795,0.2025004221125454,0.20817487834729026,0.24234175880150677,0.2540660501647347,0.2572080037098589,True
1,1,17,1,0.29964216091717927,0.03456670602347892,0.25,0.45707023655426005,4.400248462980166e-06,8.524123376722843e-09,7.21955451190776e-09,0.0001777057609051112,0.6237469672955914,1.0,7.115076756936123e-20,0.298507462686567,0.08333333333333334,0.30612244897959173,0.11899830201825709,0.18035843890356826,0.24172240707894974,0.2558175817695322,0.11329598862056334,0.14298986125457877,0.21610906517233935,0.2631066032379423,0.22620446430641816,0.3356314973047782,0.3329597576510829,0.33447271146575397,0.21855295981803402,0.2187795288638249,0.2837913218649091,0.33594558774676775,0.7334446973197142,0.050125313283208,6.948343227700692e-07,0.0857142857142856,0.5,0.9073679898365402,0.8984714385763048,0.9709568086884267,0.1756878471992187,0.5066760490134464,1.0,0.47058823529411764,0.02272727272727273,0.4540727902946273,0.8823529411764705,0.04651162790697675,0.7841151385927508,0.3387429468432892,0.34814605724862163,0.3556610788352305,0.3428943082836918,0.3689295123013079,0.31817393537313043,0.2905827256711801,0.34243776120479325,0.35288593371505955,0.3368983484379249,0.32284270174032004,0.33669554549536396,0.36179874776300136,0.3429841354970176,0.3237958302386676,0.3225333847994855,0.32102937522664005,0.31950136721688127,0.3386223667110805,True
1,1,18,1,0.38500680361740525,0.09616687528117863,0.25,0.6370997836200517,4.400601947389762e-06,1.1607336059499312e-08,7.326357757640681e-09,0.0001170042276111071,0.8018417442746988,1.0,1.0164395367051604e-19,0.4029850746268655,0.25,0.14769065520945218,0.12884375078423974,0.1551925937048289,0.24863649566912555,0.3039735778679229,0.12814676320806995,0.11574214317910156,0.23446062297311704,0.3197757709995792,0.2492113547962635,0.3401529319915645,0.3662291277437239,0.40533885046743096,0.2551714319128018,0.22767308835496536,0.33670504576830695,0.4356931752036243,0.5592925324194666,0.037593984962406,6.555690751330107e-07,0.07619047619047613,0.47499999999999987,0.8604501538682651,0.9348995569170411,0.9631774574713873,0.14940590222900352,0.6711702085748428,1.0,0.3529411764705882,0.03409090909090909,0.2980935875216637,0.7352941176470587,0.13953488372093026,0.30437100213219626,0.26110761032529173,0.24652582043179888,0.27337943190137076,0.2753936231101049,0.3005954961800264,0.29663675253365634,0.28194622434888333,0.2949607550390834,0.3122366680919961,0.31316009304343756,0.3080527683868739,0.32281488410853515,0.2871851755547702,0.29905722236907223,0.2984523848372441,0.2806584729071375,0.29299801472624937,0.3160407231334322,0.28901384584818207,True
1,1,19,1,0.3647706345629624,0.0664657260776679,0.5,0.5343712108641492,4.394739009243432e-06,1.890455485145385e-09,8.179628119040849e-09,0.0011417383213755182,0.7465979224995067,1.0,1.2536087619363645e-19,0.43283582089552225,0.03333333333333334,0.7397959183673468,0.0981783181398357,0.17101692487141185,0.1817672339700869,0.23396661369413213,0.09809803448379184,0.13734017533422535,0.18028974497097322,0.25480445433444643,0.2978176853751351,0.4537700798074584,0.44077432886621437,0.4831455025614281,0.2987370777922975,0.30274646606117167,0.3978351919460459,0.5100506924938589,0.629495936737192,0.035087719298245584,3.114732017917561e-07,0.060317460317460256,0.32499999999999996,0.8621515443647193,0.905621898989275,0.9655733472442231,0.18899039592343725,0.5873067146844435,1.0,0.3529411764705882,0.06818181818181819,0.18110918544194105,0.8235294117647055,0.20930232558139536,0.23240938166311298,0.24762088715380073,0.2769444149889628,0.265553654250574,0.29668495615341806,0.248732548515367,0.2415372996686641,0.30352770638808496,0.2840039502212989,0.27562834052731944,0.26374873077769484,0.26187905019709395,0.2530045612249004,0.2498771402425729,0.24966588447667853,0.2380616437761422,0.22993945053672174,0.2698078792690998,0.221882512118952,0.23093370001582922,True
1,2,0,1,0.3431179879209893,0.04793501941459765,0.25,0.8563988161462859,4.696511738619901e-06,4.062549092690215e-09,1.0339253935433693e-08,0.0006370814529238092,0.9326584798336783,1.0,2.642742795433417e-19,0.14925373134328343,0.10000000000000003,0.11224489795918366,0.08688929163260219,0.12720678082126005,0.18223817766894376,0.20509773614210303,0.08405597791311996,0.0983756598282393,0.15825488364480458,0.21973365598121883,0.18365696234072537,0.26282664826370195,0.2512446547763746,0.253904332326217,0.18350988175847482,0.17441160850364368,0.21874314215409696,0.2709848306459389,0.7067919736541126,0.060150375939849676,3.114732017917561e-07,0.07936507936507933,0.2999999999999998,0.8094387734526961,0.756896574364923,0.921803500853385,0.2965551138650715,0.7442365232655117,1.0,0.3529411764705882,0.03409090909090909,0.2980935875216637,0.7058823529411763,0.23255813953488372,0.17643923240938172,0.2633508594956934,0.2725826704264017,0.2616448008995805,0.2956698094480768,0.32739114403953695,0.3389765358249924,0.3415774159893346,0.34555076006796637,0.31686035078240904,0.30485518501064723,0.2938751714803301,0.29355521458072154,0.2743012325274127,0.3140651683604186,0.26987314645467736,0.28530194355549393,0.2938052911786653,0.27153002801218984,0.2839576148437878,False
