fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,optimal_budget
1,1,10,1,0.22891330197947413,0.06583280760645027,0.625,0.6997770187618594,0.0003275685649647758,4.4543140690406535e-09,1.470122203101976e-08,5.8632508900287244e-05,0.8509437285035731,1.0,5.421010862427522e-20,0.47079037800687284,0.043137254901960694,0.44172234595397186,0.0012047022865661109,0.0019330984738411005,0.0027325443579256756,0.007778312577113004,0.0020837288134196636,0.004014317321318377,0.00551132499206397,0.016815466023846103,0.6057050176480966,0.7013360061081318,0.7269747108128058,0.7611800554476298,0.6299157848244216,0.753622973161135,0.7863054778239478,0.8580833196725896,0.36410496876309817,0.022160664819944553,3.423652508433321e-08,0.12391930835734857,0.5450450450450448,0.7441567223713911,0.9661401937134495,0.989437408504141,0.005804077061635965,0.7976412495265286,1.0,0.12135922330097093,0.08229426433915218,0.10406416391453799,0.4731707317073168,0.10408921933085498,0.21138710180395776,0.30565853856023933,0.2839790144024148,0.2670372987459598,0.26721920796888904,0.2740169241391905,0.27719911809350806,0.27102019544566347,0.2872454167422676,0.27343654324490807,0.26757375832257213,0.2756894190459002,0.25853857208721887,True
1,1,11,1,0.2748717867973345,0.10587380766139569,0.5,0.5039083742530311,0.000327567510448112,1.3387004688343708e-08,1.2559563174192694e-08,1.2822950847984339e-05,0.8498306535954904,1.0,4.912791094074942e-20,0.4673539518900345,0.03137254901960788,0.5306978470675575,0.0004695398728008163,0.000985163198606881,0.0016358746139949925,0.0045391334828781965,0.0007346422860619209,0.0018042207394985386,0.0029993126305542968,0.00878966391453523,0.5876201804513594,0.6796776343991315,0.703668437780026,0.7352388872233072,0.6166030532560379,0.7372535502038019,0.768881106774424,0.8360683413617682,0.3550236182839175,0.013850415512465367,4.193590326131856e-08,0.11815561959654172,0.6801801801801801,0.7851526466332969,0.9783477045951048,0.9949388330324572,0.012169195390116502,0.734590486083494,1.0,0.12135922330097093,0.10224438902743152,0.08379052369077307,0.48292682926829256,0.08550185873605946,0.2537445406604063,0.20666289033105792,0.23799968842340033,0.20419676337572326,0.19187601119781333,0.25497124126981746,0.24267518433602397,0.2523983692195629,0.2554233721537093,0.28118350281353444,0.26724026701730985,0.26826821707743115,0.2813015995753212,True
1,1,12,1,0.27375978603583495,0.09573460306004673,0.875,0.8116291471003271,0.00032757273726721124,4.3206919483406845e-09,1.4465593789554413e-08,5.959201956454322e-05,0.9090409768437746,1.0,4.743384504624082e-20,0.429553264604811,0.015686274509803942,0.6788317473172708,0.0008344570927662602,0.0013383782709787805,0.0020105251670729726,0.005693386517724143,0.0012583202874411753,0.0024979319627512573,0.0035889371186280266,0.010894668737832913,0.588293528518738,0.6804568344483535,0.7045026583591601,0.736331469291857,0.6166354938883651,0.7372808419070961,0.7688909629942933,0.8362508749228665,0.31260467437505035,0.03324099722991683,1.7269823041090496e-08,0.1354466858789625,0.5405405405405406,0.7640093025308913,0.966840224337846,0.9932767229601601,0.0006986044864599888,0.8149269333746876,1.0,0.11165048543689338,0.07980049875311729,0.10224438902743142,0.4390243902439024,0.04832713754646842,0.3625616420907057,0.31348707274402793,0.3059029296126124,0.30027711015252967,0.29958937920011247,0.3106966267220641,0.34499464779738853,0.3108095957609052,0.296317409721315,0.3059658659090179,0.3283290147171944,0.32899122927508,0.31212972616780776,True
1,1,13,1,0.1789377192845677,0.04114297646593781,0.375,0.5588389284563129,0.00032756887826923883,1.7642092204521316e-09,1.1822579625415455e-08,0.00012572472200858794,0.8927513701153671,1.0,2.0328790734103208e-20,0.3127147766323025,0.02745098039215694,0.4018453706649698,0.0016535711337362228,0.003210902012130768,0.005123971076193194,0.014055511754066337,0.0024075545491036433,0.0059657543561021,0.009240696729557824,0.026341793722801,0.5796207232004595,0.6702793847779703,0.6938108281159534,0.7259100663515586,0.6127488917585229,0.7327234596211676,0.7642769148299169,0.8316841984495131,0.42128796818973835,0.024930747922437643,7.325611798690966e-08,0.1354466858789625,0.6351351351351351,0.7370255179693038,0.9242762656225203,0.9783926013079699,0.02928508457025948,0.76497865434954,1.0,0.1310679611650487,0.07980049875311718,0.11221945137157109,0.48780487804878037,0.05576208178438656,0.35692059467557913,0.20636449568845439,0.21350004711171658,0.2047930253398598,0.20165576497873983,0.24376450907720443,0.25085672824617844,0.2167400653400896,0.23539946303287335,0.19928382314574083,0.1975681034138222,0.22119714664593026,0.2240909126725722,True
1,1,14,1,0.15422764580339562,0.029040234357115193,0.375,0.7268640454771144,0.0003275710572431354,9.0284924116229e-09,1.068973254589508e-08,1.7792170811440555e-05,0.8460753694501346,1.0,1.5246593050577406e-20,0.4089347079037801,0.05882352941176464,0.3148410609435109,0.0017082278394165281,0.0029569439556115865,0.0042748255769033735,0.010379540358850229,0.002381104475781435,0.004837773518395631,0.007037139858707024,0.017719555775758306,0.5618555296685908,0.6489340232276054,0.670722855736122,0.7000303367839086,0.5960861003349227,0.712130625438628,0.7422703482556876,0.8038510468292933,0.35893773677455676,0.022160664819944553,1.0990743379783635e-07,0.15561959654178661,0.5900900900900901,0.724967474588753,0.9096837397198798,0.9679091551401161,0.03179347766007691,0.813635211948581,1.0,0.11165048543689338,0.09226932668329185,0.08855909007967885,0.4487804878048778,0.04832713754646842,0.3691428640750199,0.31555552634932554,0.31018665189496003,0.2968818565033556,0.3045536089905932,0.3097051432024067,0.29639592574654483,0.30503258696259555,0.28053507904663216,0.29037049232179896,0.2875238016856474,0.2978431246885944,0.2958073172191897,True
1,1,15,1,0.20497150105601444,0.053591128125265695,0.375,0.7383797206070929,0.0003275714849574858,8.87402828538627e-09,1.2312723382278236e-08,2.163190880124684e-05,0.8632689770548138,1.0,1.8634724839594607e-20,0.5017182130584192,0.01960784313725488,0.7121380846325169,0.0014692195138367326,0.002744502877326107,0.00402454055255638,0.00760623060584959,0.0021654606694734083,0.004809983491333334,0.006913380156982555,0.014456648486196086,0.5613692887537599,0.6483781171436939,0.6701211230695762,0.698673987150604,0.6013431934512076,0.7186284452704331,0.7491621446254771,0.8118578727413429,0.3894261593023667,0.036011080332409934,7.706673484689377e-08,0.14697406340057628,0.47747747747747754,0.7584593578485787,0.9389099200652926,0.9844507438975038,0.04190258998515388,0.7991447888983501,1.0,0.11650485436893215,0.13965087281795516,0.05885286783042394,0.4585365853658534,0.06319702602230487,0.3087673058710935,0.32771043511488906,0.3199323115070602,0.3089249705458394,0.31329591179496435,0.3210715822992103,0.331380449743711,0.31450715338362134,0.29959494717429647,0.3147922415726148,0.29965686772165945,0.308139027183329,0.3059383752854636,True
1,1,16,1,0.3557871283760914,0.19050474906371895,0.375,0.6534437480017602,0.00032757200906155005,4.349444096719767e-09,1.2064210701299424e-08,4.879880850510125e-05,0.7899160601485833,1.0,5.251604272976662e-20,0.40206185567010316,0.047058823529411827,0.36229633102801556,0.0013553393600332993,0.00232017834087465,0.003175622621979081,0.006228544716270022,0.0023623263934522197,0.004948356145128822,0.006661982518128355,0.01357990205810879,0.6087490751434952,0.7050219973648222,0.7309421855550416,0.7650909464030061,0.6334928893811946,0.758062090966189,0.7910390951350104,0.8634793995279609,0.47871781856578033,0.013850415512465367,3.2543579759931515e-08,0.14985590778097974,0.572072072072072,0.7617447640790188,0.9587350244529405,0.9877861029133735,0.044326903064760295,0.7978023904041904,1.0,0.1456310679611651,0.1246882793017457,0.07647547797173733,0.48292682926829256,0.044609665427509354,0.41448017107807367,0.2144681817487014,0.1724176861052767,0.18943328204911,0.18112675077126397,0.2056101117011178,0.19600061850826328,0.20168694497470338,0.20703928886271505,0.20547540193877029,0.17922868213466944,0.18064112882813504,0.19926084243748235,True
1,1,17,1,0.16413312770825622,0.035390942701247756,0.375,0.5700772795225812,0.00032757119293517074,7.2218717206324294e-09,1.007258573611732e-08,2.2020152268442683e-05,0.6939642474015755,1.0,3.049318610115481e-20,0.4914089347079037,0.03137254901960788,0.5551224944320714,0.001691332924571825,0.0025928540986484955,0.0035016751539681855,0.007020634700737795,0.0034941213535751112,0.0062561807325966735,0.008118538523914216,0.017028999584931804,0.5486960802524652,0.6330804720314903,0.6535710012982738,0.680566612419234,0.618278116742845,0.7393400195809143,0.7711337249682786,0.839105002824825,0.5242048109862776,0.04155124653739613,6.291792480082396e-08,0.12391930835734857,0.6081081081081079,0.7586863778629215,0.9571907169473848,0.9918862303420896,0.026019270286152155,0.7423755701715767,1.0,0.11165048543689338,0.1296758104738155,0.06216601353758461,0.4634146341463413,0.137546468401487,0.16229352659128252,0.2264197422913161,0.2211087029515151,0.2215056345495022,0.22920647721716547,0.24074849300933862,0.23300015061648252,0.23475379741124347,0.24953309259195855,0.2427776195695575,0.2508882378914261,0.2529518160770277,0.24190199081973532,True
1,1,18,1,0.22854487234413787,0.07539048471166578,0.5,0.7019177724170846,0.00032757215240772396,9.688197494311494e-09,9.236137988214996e-09,1.3387353964315545e-05,0.8245656388532476,1.0,2.202285662861181e-20,0.4089347079037801,0.054901960784313704,0.33081450843143495,0.0005754471430388523,0.0009462168408553407,0.0014446251535890741,0.004112271381748662,0.0008153657045144305,0.0015692780079366376,0.0023884028541113025,0.00741859650906151,0.5451755477655837,0.6287972866362552,0.6488954069378732,0.6752381922736332,0.59182079682818,0.7067495520757141,0.7363737174693825,0.7958031403646275,0.3413895920721812,0.03878116343490301,3.601752932819664e-08,0.14697406340057628,0.644144144144144,0.7576194330168365,0.9611569286221289,0.9862738559581775,0.027207761762575153,0.7800763137605226,1.0,0.12621359223300974,0.08478802992518708,0.10342564641029006,0.49268292682926806,0.05204460966542748,0.3783565748530598,0.2712786188626653,0.2694495936506643,0.26967063042382544,0.2334789050334706,0.28233624070488117,0.24412325807346416,0.2500969978514525,0.26346454616994813,0.24945847150081654,0.256751040719932,0.28730989298890425,0.296478828390626,True
1,1,19,1,0.21855250744638363,0.06238357340548581,0.5,0.6793343704049247,0.00032756904540448344,3.144133223083321e-09,1.0782589048615252e-08,6.195952934682909e-05,0.8227480684156779,1.0,5.082197683525802e-21,0.3883161512027492,0.043137254901960874,0.3719376391982183,0.0022912639151475224,0.003921064829276587,0.005616907631610455,0.012125028131988225,0.0042286047846564635,0.008439793488915059,0.0119485030116155,0.028961378978195694,0.5980749520673402,0.6923348263351639,0.7174426223861005,0.7510574823814837,0.6307469363958331,0.7547535155063007,0.7876600564705437,0.8601814875855456,0.4544212071483116,0.022160664819944553,8.107556177210212e-08,0.13256484149855904,0.48648648648648646,0.7525449465237076,0.9614122079289422,0.9859638961456495,0.02604973579899024,0.7812239615065933,1.0,0.11165048543689338,0.11720698254364093,0.06923866803579287,0.4585365853658534,0.1561338289962825,0.1431190215512274,0.2551372627666078,0.23870776573319183,0.23251494950463558,0.2215917763222034,0.2521740847156314,0.24900742541189833,0.2543718076180513,0.2575116692701183,0.26276680923763085,0.25795920448350484,0.2784594184082421,0.2766300446141467,True
1,2,0,1,0.21302685737283947,0.055571145983760506,0.625,0.8848416269834474,0.0003278749288043807,9.072392311686185e-09,1.1909766438201299e-08,2.020424752379659e-05,0.934135007161121,1.0,4.2351647362715017e-20,0.4914089347079039,0.043137254901960874,0.45916852264291025,0.000638492734414395,0.0012208800875463364,0.0018667466353842364,0.005053342330616131,0.0013485256961912255,0.002895896097682856,0.004336414833516106,0.012279976591596464,0.533415760477602,0.6147746735968344,0.6338464374337445,0.6589245815229114,0.6133026970151199,0.7332186222953472,0.764607540796953,0.8310309425880565,0.2928340564911269,0.05540166204986148,2.010789009616139e-08,0.13832853025936584,0.5630630630630631,0.6907848521301047,0.895164740467703,0.9666570072315416,0.021343232119573355,0.8386731771976712,1.0,0.1310679611650487,0.09226932668329185,0.09731768140624047,0.4731707317073168,0.07063197026022301,0.29082632246168033,0.2533531949557231,0.2718502558016662,0.29104745413921795,0.298829994725901,0.28460987292190965,0.28920001089405906,0.2937897062880966,0.2814351550396409,0.2960754591604514,0.31409482503154346,0.3214608972603148,0.31390020384455125,True
1,2,1,1,0.19024906367198968,0.04924744510438187,0.625,0.8411971926801078,0.0003278663514545078,2.2990922389720235e-08,1.0399170119631366e-08,3.3923710754485964e-06,0.9522445730837373,1.0,1.6940658945086007e-20,0.436426116838488,0.01960784313725488,0.6292687453600595,0.0011251341310668402,0.0022730706388213173,0.003433105753894955,0.007533525566726946,0.0017851499505759309,0.004275402429296882,0.0062457675724919785,0.014840181405528913,0.5161749347153545,0.5942799643387897,0.6119364423065274,0.635236629118868,0.5869437709096996,0.7009679150120904,0.7303766277427728,0.7888852892644014,0.42749449333392464,0.049861495844875287,5.98068733285194e-08,0.13256484149855904,0.5585585585585584,0.720182320455382,0.9225565052532825,0.97373520611819,0.029361272430509996,0.8445659801593888,1.0,0.11165048543689338,0.1271820448877806,0.06347766946270686,0.4487804878048778,0.14869888475836435,0.14702662210441397,0.4187633754227423,0.4126292847728512,0.4425797679709773,0.45048846671419823,0.464696086842175,0.4562592623559601,0.4504663757972242,0.44824642405930815,0.47051775963632636,0.4677228208893536,0.4557734119947286,0.46072627128211524,True
1,2,2,1,0.18357071746505277,0.047527383959679065,0.5,0.8117705696656333,0.00032787136869548325,2.8756393237243618e-08,1.2593510274514262e-08,3.0365063440902215e-06,0.9421773099168139,1.0,2.710505431213761e-20,0.4914089347079039,0.02745098039215694,0.5962456251988547,0.0017100239595270422,0.0025723916136393813,0.003773587330658401,0.008588948318351924,0.002729678452136553,0.004868744638997169,0.007065854455577843,0.016933949273963515,0.49540619470646935,0.5692531175266434,0.5850311172895926,0.6060920210565026,0.5813111941298486,0.6939014367702772,0.7228969776983462,0.7798771073491538,0.5218857695072203,0.0581717451523546,8.529290870221034e-08,0.14985590778097974,0.6081081081081079,0.6871948507594415,0.8837684343374845,0.9711873994274455,0.032418332209921505,0.8053133894350637,1.0,0.11165048543689338,0.08728179551122195,0.09361212353731058,0.4731707317073168,0.08178438661710039,0.2586723521954593,0.4869876317715716,0.5047956888286372,0.5276606988741237,0.520747913191398,0.5457103148140358,0.5260653811875119,0.5435040327294751,0.526950590360465,0.5174625888865291,0.5326196991444525,0.5270860501273237,0.5124178713754516,True
