evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
477 708.4126840721 0.0000000000 1.0000000000 0.9220517287 31.0000000000 5.9329124903 0.9370922525 5.7086895585 0.2079158085 5.1991001462 0.2122850061 32.5891364748 -751.3349001289 24.7903293460 6.2718978749 -0.493380 -0.948814 -0.230325 1.143830 2.123805 -0.765356 -0.235366 -0.078744 0.782824 -1.403067 -0.273698 -0.721958 -0.421632 -1.693036 -1.036117 -3.866935 -1.633480 1.393025 2.732643 -0.121327 0.030569 2.987720 -0.691118 0.549589 0.415932 -3.775260 0.056193 -2.304513 0.815749 3.723838 -0.024612 -2.299432 1.222411 2.700007 0.595920 -4.273135 1.917035 3.118374 1.161969 -0.949383
586 587.6767843913 0.0000000000 1.0000000000 0.9080005231 39.0000000000 5.8407945328 0.9220945257 5.2429005039 0.0567161292 4.8476934593 0.0903574392 27.4880056936 -754.8101777166 25.9866291825 6.6179832629 0.116790 0.298571 -0.561299 1.828252 0.498948 -1.078222 1.967981 1.594996 0.279300 -0.827218 1.423884 -1.311618 -0.399012 -4.714537 -0.157767 -3.877346 -0.549829 2.657050 2.662235 0.432458 -1.503224 2.274326 1.240942 1.469684 0.676935 -1.622796 -0.730342 -2.833640 0.726235 5.000000 -0.663442 -2.025677 1.582287 0.333539 0.214076 -4.738926 -0.130116 3.648501 1.030775 -2.014698
688 566.2762144713 0.0000000000 1.0000000000 0.8331855710 45.0000000000 5.7695445504 0.9106334982 5.0382838617 0.1314426000 4.3279737433 0.1283671635 25.3843042707 -709.5240362613 26.7648687494 6.7903699776 1.774794 -1.407982 -0.790963 -0.170105 0.960584 -2.238394 1.836179 2.016668 1.639851 0.052177 2.165355 -0.793265 -0.140872 -3.730870 0.018296 -3.224973 -0.462373 0.106150 1.553569 3.632915 -1.569684 2.225940 1.979011 2.427609 1.957235 -1.531532 -1.203133 -3.513335 0.987354 3.856191 -1.169924 -3.396699 1.374036 1.686903 1.103825 -3.489798 0.612766 5.000000 1.500200 -2.119132
878 538.3818601644 0.0000000000 1.0000000000 0.6497063096 58.0000000000 5.6149192850 0.8857603580 4.4378805014 -0.1093584766 3.7838537568 -0.0801326461 19.6947833446 -536.2523467055 26.8242012651 6.8353021834 2.168531 -0.505619 0.522845 -0.878660 1.057424 -0.689703 2.431937 -0.088239 0.841535 0.135445 2.636515 -2.534262 -0.553592 -3.105530 -0.573401 -5.000000 -1.774589 -0.171626 3.112233 2.320881 -0.289870 3.440617 2.194153 1.522409 1.584935 -1.552552 -0.312661 -3.161808 0.865704 3.463649 -0.730670 -2.350937 0.568776 1.044232 -0.525160 -3.730399 -0.469232 2.790362 0.915709 -3.016545
934 536.5428201850 0.0000000000 1.0000000000 0.5913469734 62.0000000000 5.5701504410 0.8785943524 5.3336184147 0.0726954560 4.3840557945 0.0630213703 28.4474853938 -438.2097051489 25.2836770338 6.4310098958 1.363876 -0.499261 0.643858 1.380293 0.753194 0.797672 1.605862 -0.678711 0.975768 0.714660 1.815031 -1.554509 -0.838171 -3.558133 -0.979771 -5.000000 -1.317056 0.116293 1.040654 2.258503 -0.428840 2.695806 1.708619 0.653035 1.963585 0.051822 0.258482 -3.747405 0.763382 4.321515 -0.241225 -1.859870 1.516670 2.009382 -0.070126 -5.000000 1.039258 2.467747 0.712510 -2.958660
947 506.5846391465 0.0000000000 1.0000000000 0.5799764195 63.0000000000 5.5600672817 0.8769506059 5.2389246703 0.1121359817 4.3953099554 0.0932599109 27.4463317008 -416.9783183061 24.8753655865 6.3446142172 1.364307 0.133385 0.088054 1.402642 0.691136 0.049739 1.876464 -0.081720 0.263192 0.936464 1.942307 -2.837630 -1.399854 -2.672158 -0.392363 -4.106360 -1.295292 -0.230018 1.119397 2.747441 -0.525840 3.362733 1.926865 1.051177 2.243559 -1.824610 0.125389 -2.913713 1.697201 5.000000 -0.606151 -1.882205 1.807441 1.593615 1.135697 -4.502128 0.994297 2.820064 1.884672 -3.677615
1005 684.0429057886 0.0000000000 1.0000000000 0.5725058790 67.0000000000 5.5211781695 0.8705978912 6.2949881589 0.1788763139 5.2961855059 0.1545449205 39.6268759201 -417.0439942236 25.5060999487 6.5046902904 1.877523 0.148461 0.558838 1.345619 0.338721 -0.537384 1.489870 -0.205039 -0.969847 0.558894 2.120130 -2.879873 -1.792691 -3.274903 0.345421 -4.491179 -0.845769 0.300975 0.742064 2.286354 -0.516732 3.556420 1.387070 0.590792 1.100388 -2.011191 0.406898 -3.194331 1.441798 4.106481 -1.071345 -3.224426 1.608723 2.590918 0.741710 -5.000000 1.569817 1.591502 1.999298 -3.006388
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 3631.2119652216 1.0000000000 1.0000000000 0.5725058790 67.0000000000 5.5211781695 0.8705978912 6.2949881589 0.1788763139 5.2961855059 0.1545449205 39.6268759201 -417.0439942236 25.5060999487 6.5046902904 3.248691 -1.223513 -1.056344 -2.145937 1.730815 -4.603077 3.489624 -1.522414 0.638078 -0.498741 2.924216 -4.120281 -0.644834 -0.768109 2.267539 -2.199783 -0.344856 -1.755717 0.084427 1.165630 -2.201238 2.289447 1.803181 1.004989 1.801712 -1.367456 -0.245780 -1.871539 -0.535776 1.060711 -1.383322 -0.793507 -1.374345 -1.690411 -1.342492 -0.025329 -2.234621 0.468831 3.319604 1.484088
3 1945.9460971753 1.0000000000 1.0000000000 0.5725058790 67.0000000000 5.5211781695 0.8705978912 6.2949881589 0.1788763139 5.2961855059 0.1545449205 39.6268759201 -417.0439942236 25.5060999487 6.5046902904 -0.444656 -0.401516 0.373123 0.820103 0.396599 0.238017 -1.341325 0.755128 0.243643 2.258968 2.397836 0.370313 -0.750570 -1.277461 0.846989 0.154680 -0.687707 0.087194 -1.240002 1.396064 -0.894257 2.449015 0.806983 1.187157 -2.189824 0.338765 1.481113 -1.907401 -0.532437 0.065229 -2.746235 0.630319 1.692321 -1.719032 0.701092 -2.624567 -0.077391 -3.231545 2.242835 0.817801
4 1504.7206529007 1.0000000000 1.0000000000 0.5725058790 67.0000000000 5.5211781695 0.8705978912 6.2949881589 0.1788763139 5.2961855059 0.1545449205 39.6268759201 -417.0439942236 25.5060999487 6.5046902904 -0.049234 -1.550323 2.547512 3.934203 -3.715964 2.472328 3.255302 0.676023 -2.398536 1.726691 -0.361841 -1.207841 -2.460116 1.101075 1.585614 -1.247061 1.041153 -2.288683 1.603722 0.093135 -0.373140 -0.203492 1.737772 1.500823 1.058931 0.275402 0.155642 1.236761 0.464989 1.365103 -0.620234 -4.869676 2.077649 4.373959 0.882729 -0.200310 -0.272889 -0.238108 0.034819 -2.244037
46 1399.6691734580 1.0000000000 1.0000000000 1.7857623355 3.0000000000 6.2823360582 0.9932537191 5.1402349892 -0.1261933303 4.5290079109 -0.1062084033 26.4220157439 -1277.8349224800 27.7484992413 7.0471691029 -0.715503 -1.512333 -0.613418 0.796583 -2.021778 2.009607 -1.351047 0.291659 -0.253226 3.037748 -0.608570 0.672437 -3.956516 -3.617035 -3.217028 -0.511465 0.199413 -4.128773 -0.881892 0.090263 -0.953964 1.428030 0.521174 0.097265 -5.000000 -3.542661 -0.473207 -1.628632 0.623268 1.223909 -2.191193 -0.883815 -0.940565 2.436336 -1.364093 -4.647466 0.478948 0.633864 -0.301787 -0.527849
71 1202.8699984693 1.0000000000 1.0000000000 1.7375611456 4.0000000000 6.2699974917 0.9912827605 4.8106425543 -0.2490779683 4.2838004237 -0.2121352827 23.1422817851 -1181.9305148542 24.7652010043 6.3146574264 1.854333 1.267635 2.248998 2.064637 -0.637907 2.115888 1.290058 4.259152 -0.545565 5.000000 1.948645 -1.404395 -4.558957 -1.661416 -1.893068 -0.117441 0.391967 3.025962 1.792693 0.090473 -2.221353 2.393763 0.511792 -3.191265 -2.034360 -1.157676 0.611981 -1.918352 -1.493941 1.457950 -2.859957 -0.877009 2.206903 4.752338 -0.321991 -2.573342 -0.060414 1.896565 0.098221 -1.710996
177 1181.2935293440 1.0000000000 1.0000000000 1.5125230156 11.0000000000 6.1788397167 0.9766262646 5.0438112171 0.0229395320 4.7188669191 0.0153955503 25.4400315939 -1108.9072219035 25.7445241378 6.5383999659 0.778602 1.642940 1.114296 -1.209525 -2.729813 1.254059 0.849467 2.459835 -1.737691 2.305872 0.582232 -1.791016 -2.261457 -1.101115 -3.911028 -2.193461 -2.490930 -0.941373 1.725961 4.033524 -0.398365 1.750966 1.590113 -1.069013 -4.272637 1.612662 -1.957731 -5.000000 2.438412 5.000000 -1.119687 -2.878290 -1.229743 1.929765 -0.409867 -3.769383 0.919520 2.281944 -1.432946 -3.857276
229 1176.4761143351 1.0000000000 1.0000000000 1.3090575872 15.0000000000 6.1257698938 0.9681429961 4.3874401825 -0.0632897823 4.0052546355 -0.0582769043 19.2496313549 -1055.9374560317 27.3818671033 6.9592872884 0.669414 0.757769 -2.703904 3.033315 -3.398562 2.203746 0.828989 3.559703 -1.169805 2.897562 2.543917 -3.014739 -1.771879 0.903587 -1.101559 -1.565088 -2.085743 -0.575347 -0.513822 3.721682 -2.105298 -1.366675 0.247342 1.609877 -0.976613 0.179724 -3.022705 -2.825023 0.435030 5.000000 -0.303900 -4.423468 -0.199853 1.555369 -0.189460 -2.579811 -0.871803 3.980836 0.740020 1.355160
232 1170.0974868823 1.0000000000 1.0000000000 1.3090575872 15.0000000000 6.1257698938 0.9681429961 4.3874401825 -0.0632897823 4.0052546355 -0.0582769043 19.2496313549 -1055.9374560317 27.3818671033 6.9592872884 0.627628 3.811612 -1.108451 1.607820 0.171395 3.657086 2.688388 2.719533 2.572600 3.972036 -0.830495 -1.250998 -4.098505 -1.747673 0.726708 -3.290330 -2.206544 -0.931592 0.870204 4.936042 -2.597912 0.468073 0.705086 2.101742 -1.212815 0.108070 -1.027025 -3.483269 0.015524 2.466689 -1.020367 -2.604010 0.935955 0.979310 -0.683107 -3.319317 -1.873760 3.543120 -1.698798 -2.613401
234 1103.2306631386 1.0000000000 1.0000000000 1.3090575872 15.0000000000 6.1257698938 0.9681429961 4.3874401825 -0.0632897823 4.0052546355 -0.0582769043 19.2496313549 -1055.9374560317 27.3818671033 6.9592872884 2.345073 4.880377 2.317019 2.242204 -2.204005 2.232919 1.640436 2.443254 -0.301127 1.211815 -0.139155 -4.670511 -2.441383 -0.806793 -0.399112 -4.995215 -4.603372 0.271608 1.095957 4.475940 -1.508929 -0.053794 -0.879884 -1.517458 -0.009447 1.412678 -1.666979 -5.000000 0.911178 4.310161 -2.124316 -1.869371 1.391122 1.878846 -1.841137 -4.182504 -1.281607 5.000000 -0.290577 -3.415805
236 1102.1180125286 1.0000000000 1.0000000000 1.3090575872 15.0000000000 6.1257698938 0.9681429961 4.3874401825 -0.0632897823 4.0052546355 -0.0582769043 19.2496313549 -1055.9374560317 27.3818671033 6.9592872884 0.762457 0.644798 -0.799744 4.382661 -1.739772 3.367879 1.692188 3.604484 -1.212681 3.161598 -0.881512 -3.768566 -1.056330 0.107311 -2.006172 -1.175289 -2.064299 -1.697223 -0.920989 3.943443 -1.010854 -0.472793 0.028334 -0.460497 -0.679204 0.398422 -0.452862 -3.020678 -0.215262 5.000000 -1.864734 -3.818049 0.420979 2.685222 -0.309447 -3.562764 -0.893099 3.426393 -0.607855 -1.907282
247 1030.2253071380 1.0000000000 1.0000000000 1.2612675680 16.0000000000 6.1128540969 0.9660852340 4.2810523046 0.0525057130 3.9243460910 0.0357432062 18.3274088347 -948.4361810593 24.0139944586 6.1377377380 -0.732872 3.639079 -0.228293 2.598262 0.567698 0.747265 2.243109 3.725074 0.754901 2.791040 0.056756 -3.895506 -0.192975 0.088502 -0.546442 -1.011432 -3.517879 -0.275441 1.529943 3.584429 -0.525426 -0.382656 -0.300218 1.427407 -0.478861 0.877242 -0.910361 -3.833452 1.752796 3.501602 0.578739 -4.660226 0.106278 2.641135 -0.626299 -4.667512 -0.038426 2.952409 -0.037788 -3.257413
252 990.3473570065 1.0000000000 1.0000000000 1.2612675680 16.0000000000 6.1128540969 0.9660852340 4.2810523046 0.0525057130 3.9243460910 0.0357432062 18.3274088347 -948.4361810593 24.0139944586 6.1377377380 2.352669 4.198266 1.574770 3.389017 -3.186926 2.118027 1.526349 3.709273 -2.031531 4.324163 -0.234000 -2.477959 -1.330424 -1.341262 0.075849 -2.021344 -3.732115 -0.635344 1.793424 4.085563 -1.910859 -0.578893 1.374716 0.119815 -1.214881 0.049265 -2.399565 -4.568886 -0.465633 4.052642 -2.067436 -3.143586 -0.597409 2.278819 -1.169618 -3.261859 1.061329 4.786427 1.489272 -0.371520
280 972.6340487678 1.0000000000 1.0000000000 1.2064494147 18.0000000000 6.0864551483 0.9618435500 5.2982245068 0.1202815669 4.7471344883 0.1019484687 28.0711829245 -954.5376834039 25.5818098790 6.5224902699 0.246040 3.187702 1.810918 5.000000 -2.058578 1.996074 2.201363 3.743365 -1.192564 1.691711 -0.271780 -2.312235 -2.195411 0.387883 -2.940837 -1.978965 -2.750505 1.383278 -0.585019 4.369064 -1.572315 1.781840 1.419257 0.541494 -2.261361 0.079662 -1.273579 -4.418870 -0.087729 1.749426 -0.143586 -4.748735 1.482399 3.943424 -0.312824 -2.143533 -0.216663 4.511917 1.721391 -2.833991
286 956.0764001391 1.0000000000 1.0000000000 1.1804052492 19.0000000000 6.0748566059 0.9599802511 5.1091387572 0.1681142894 4.4679272704 0.1420498772 26.1032988398 -916.3252328186 24.5543081638 6.2624606873 -0.472065 4.146352 1.389297 4.280017 -1.404561 1.554320 2.607947 3.492072 -0.373122 1.900176 -0.311862 -1.826110 -4.696000 -0.671667 -1.993718 -3.342408 -4.789360 2.302667 -1.024847 4.866334 -2.217838 0.393571 0.935395 0.915915 0.548742 -0.961098 -1.258136 -4.937162 0.102547 1.977185 -0.161089 -3.299628 0.510839 3.766545 0.245966 -4.665043 0.914015 2.341196 1.291204 -2.404506
308 865.8652226397 1.0000000000 1.0000000000 1.1525071630 20.0000000000 6.0608644728 0.9577345852 4.9962816696 0.0686973500 4.4869924514 0.0678549719 24.9628305218 -921.2162240464 25.4725152443 6.4642530845 1.077479 2.696303 -0.428451 2.257832 -2.753247 1.452493 0.480925 3.633172 -1.120323 3.273156 2.684150 -3.848482 -1.742581 0.080477 -0.927108 -2.419456 -4.557721 3.507062 -0.203139 5.000000 -1.163101 1.522451 -0.242946 1.403771 0.201262 -1.500247 -0.399887 -5.000000 0.457903 3.460150 -1.289516 -2.932945 0.228536 3.057284 -0.755782 -3.400247 1.054452 2.967700 1.588210 -2.345205
384 818.9297151486 1.0000000000 1.0000000000 0.9844782472 25.0000000000 5.9980081103 0.9476361817 3.6034313841 0.0481535824 3.3229620723 0.0515680089 12.9847177400 -835.1054820829 26.2023113680 6.6558303338 0.793461 2.805546 1.660384 2.752425 -0.649432 0.669213 1.093340 3.939816 -0.038040 0.911163 1.483723 -4.308797 -3.414412 -1.665287 -1.430727 -2.704292 -4.682959 3.196401 -0.383541 3.606608 -1.311009 -0.004999 -0.327168 1.802908 1.026526 1.315474 0.300213 -2.134054 1.467363 3.983288 -0.639152 -1.774070 1.791529 2.990127 -0.022818 -3.718101 0.795793 2.394057 1.322930 -1.709015
