fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4
1,1,10,1,0.2230214292391228,0.0591709364341329,0.8,0.6338618634324081,0.0125875404160704,1.335213012521277e-09,8.528756828557342e-09,0.0021618122280756,0.754911091954514,1.0,5.421010862427522e-20,0.5903614457831328,0.0431965442764578,0.3497466254092113,1.13518435321384e-05,1.351095073095868e-05,2.5717955516504595e-05,0.0001032670730532,4.613603521115813e-05,6.44431614491543e-05,0.0001070808789221,0.0003054580385223,0.7040936735363771,0.6996264198033862,0.7694604182648836,0.7358545496492269,0.7692910018204996,0.740801970024443,0.849545105759551,0.7032403250103089,0.4376984904344912,0.0141643059490085,1.2419213527017848e-08,0.1728723404255319,0.675268817204301,0.6365248066861015,0.9744807998978036,0.9961309705056882,0.016606253033857,0.8206542962372756,1.0,0.1502057613168723,0.0670391061452514,0.074921803385371,0.3975155279503104,0.1203883495145629,0.0568622838998,0.03125000000096876,0.046875000000953126,0.046875000000953126,0.046875000000953126,0.046875000000953126
1,1,11,1,0.2876977991659891,0.1078146817917727,0.7000000000000001,0.4411593521803341,0.012587541731115,1.4186399970008218e-08,4.368401837461677e-09,1.4715038086138082e-05,0.7339836333049002,1.0,8.131516293641283e-20,0.5843373493975905,0.0712742980561555,0.2399544457619853,6.05657158356876e-06,8.833236429625376e-06,1.7870762174929083e-05,8.480719990274073e-05,3.6644434047170056e-05,5.918690399539803e-05,0.0001099912273328,0.000313246130928,0.7036185199652523,0.6991453206696532,0.768912004730371,0.7353181904740074,0.7735252921671434,0.7448812307073459,0.854228405386266,0.707144431529355,0.3772247246861202,0.0283286118980169,3.2547116055318555e-08,0.1861702127659573,0.6193548387096771,0.6233785159406585,0.970481923727065,0.9901700673452404,0.0187218233864342,0.7999438944981521,1.0,0.1666666666666666,0.0628491620111731,0.0876661771776844,0.4244306418219461,0.0679611650485437,0.1033049170177242,0.07031250000092971,0.08593750000091407,0.08593750000091407,0.08593750000091407,0.08593750000091407
1,1,12,1,0.2790028556444511,0.095260423497155,0.5000000000000001,0.472460629540993,0.0125875463210298,4.670597185761705e-09,9.869050677279526e-09,0.0006476491126878,0.7874505380179286,1.0,1.1519648082658485e-19,0.5722891566265064,0.0367170626349892,0.3780239273310712,8.686809784326659e-06,1.1734992478163289e-05,2.210371913276375e-05,0.0001194936194856,3.23516880346942e-05,4.909674956634106e-05,8.136518642852545e-05,0.0002465253908037,0.681700522617205,0.6769514769182797,0.743628822489135,0.7106747698283314,0.7631717588851478,0.7349068862250007,0.8427769892385573,0.6975962655201877,0.430674661249058,0.0226628895184136,8.708431497690743e-09,0.2393617021276595,0.6623655913978493,0.6390567276961813,0.9657066872052296,0.9927711901116324,0.0145419184156527,0.8148076543819416,1.0,0.1563786008230452,0.0656424581005586,0.0793196383438301,0.41407867494824,0.0388349514563106,0.1648160126491303,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187
1,1,13,1,0.1802199119225749,0.0372013845102022,0.8,0.6871942488620955,0.012587542645051,1.3787083038599767e-09,7.590671277508801e-09,0.0018579568099656,0.8696700121302511,1.0,9.486769009248164e-20,0.6004016064257032,0.0475161987041036,0.3327895869769945,3.2466824831392533e-06,4.625447317809933e-06,9.913737640745113e-06,5.5649672145980274e-05,1.946482690355422e-05,3.085229654792929e-05,5.950567230503528e-05,0.0002167656036884,0.6931553817735003,0.6885501703719029,0.7568414721347902,0.7235466568392792,0.7726362156203664,0.7440245042022533,0.8532444006471124,0.706322330798798,0.4186055122762274,0.0226628895184136,1.521185517986108e-08,0.2127659574468084,0.6387096774193548,0.5902929215287182,0.9548349363930582,0.9881152759405448,0.013323258756337,0.8169005780634376,1.0,0.1584362139917695,0.062849162011173,0.0837156112331223,0.4120082815734987,0.0427184466019417,0.1513251733174113,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,14,1,0.1679049278828635,0.0302968386636789,0.5000000000000001,0.6549180297318276,0.0125875404402839,6.83989340965986e-09,7.573432368190877e-09,0.0002962637897319,0.7824482420959495,1.0,6.098637220230962e-20,0.562248995983936,0.0496760259179263,0.303168915034918,3.3644113813746485e-05,5.349974077480871e-05,0.0001032320007132,0.0004071254786296,0.0001154151111773,0.000213657726496,0.0003641025226654,0.0009626158053666,0.6833953138852289,0.6786711992087932,0.745593614735082,0.7126290910475473,0.7626455833189492,0.7344032164971664,0.8422033753094411,0.697146968949112,0.4721794726477341,0.0226628895184136,1.8249932448157405e-07,0.2712765957446807,0.6344086021505375,0.5815270210130014,0.9518493111891082,0.9762548151274106,0.0144909005234023,0.812730706377955,1.0,0.1728395061728394,0.0656424581005586,0.086910921923577,0.434782608695652,0.0543689320388347,0.1290831177231565,0.27343750000072653,0.27343750000072653,0.27343750000072653,0.27343750000072653,0.27343750000072653
1,1,15,1,0.2175760520049939,0.0537558837245015,0.7000000000000001,0.7962621616419555,0.0125875451847161,2.447314486981387e-09,9.210642095168134e-09,0.0012318597734345,0.9185125570660996,1.0,3.3881317890172014e-20,0.5983935742971891,0.0518358531317492,0.3118921186125466,1.725004573838533e-05,2.467483627619989e-05,4.8454507846661846e-05,0.000107006029436,7.859825335738474e-05,0.0001263549055555,0.0002292791027922,0.0003240347063809,0.6811434288949452,0.6763883526862566,0.7429893261380062,0.7100441935295058,0.7673711801850088,0.7389533932045519,0.8474248002458974,0.7014701108938729,0.5107946399017315,0.0396600566572238,3.2547116055318555e-08,0.1914893617021275,0.6731182795698925,0.6303470155428911,0.967011582277922,0.9925143892265618,0.0156209011872414,0.8443456066962408,1.0,0.1481481481481481,0.1270949720670391,0.0386063858819248,0.3995859213250516,0.0796116504854369,0.0844137798859661,0.10156250000089845,0.10156250000089845,0.05468750000094533,0.10156250000089845,0.10156250000089845
1,1,16,1,0.3622690870191791,0.1874493327333584,0.5000000000000001,0.6621136451845758,0.0125875439815032,2.913901878296059e-09,7.222929094977453e-09,0.0007855252600761,0.8118613968352937,1.0,1.9651164376299768e-19,0.6104417670682734,0.0129589632829373,0.6817402125655861,1.235025406517612e-05,1.6577905311163204e-05,3.11832169363452e-05,0.0001405669841509,4.5701019421364746e-05,6.766092283641694e-05,0.0001169372310648,0.0003272300075691,0.7139630180715573,0.7096203328861876,0.7808457445598611,0.7469587486230443,0.7684573082349653,0.7399989340568359,0.8486234051012438,0.7024726157094211,0.4063359763020125,0.0198300283286119,8.708431497690743e-09,0.1781914893617019,0.6451612903225805,0.6320077808956029,0.9707942798159676,0.9914936973353798,0.0194312310400364,0.83732361572038,1.0,0.1687242798353909,0.0712290502793296,0.0785260041514021,0.445134575569358,0.0504854368932038,0.1408653155095587,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,17,1,0.1869640791383541,0.0401540266897117,0.5000000000000001,0.6961089477185269,0.012587548245774,1.2602079629990972e-08,8.174162154332624e-09,0.0001324155867139,0.8049049075676372,1.0,4.0657581468206416e-20,0.5883534136546188,0.036717062634989,0.3879894962903171,3.5592335009210985e-06,5.057245850655136e-06,1.1340865280263828e-05,6.559711833008202e-05,1.3149199231205214e-05,2.161222858302833e-05,4.319578083607213e-05,0.0001733265211942,0.6748515079678207,0.6700158444367208,0.735727190403954,0.7029629713689535,0.7629351373497122,0.7346786363778687,0.8425145836049104,0.6973749257993386,0.4277040460855298,0.0509915014164306,4.193943955667195e-08,0.2074468085106382,0.664516129032258,0.5981085067046935,0.9505723939632618,0.9859871052809472,0.0119932287677166,0.803599329106808,1.0,0.1522633744855966,0.0460893854748603,0.1082998763340798,0.41407867494824,0.0563106796116504,0.1195133743646033,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187
1,1,18,1,0.2276152279069473,0.0739805879653711,0.6000000000000001,0.771065961646018,0.0125875466820147,7.2351287506894365e-09,7.649569399389528e-09,0.0002783477469177,0.8408021111850482,1.0,8.809142651444725e-20,0.5120481927710846,0.038876889848812,0.3282850608291211,1.1054092708242834e-05,1.528155919924723e-05,3.1321327404101166e-05,0.0001262696448749,3.383504623252514e-05,5.2030374462637386e-05,9.54641203734008e-05,0.0002465116443418,0.6470525872669671,0.6418676991451036,0.7036624350831272,0.6717116242899188,0.7523073108295256,0.7244405461549401,0.8307618484236021,0.6875786630683713,0.4420183658522033,0.0396600566572238,3.986581073580447e-08,0.2579787234042552,0.6451612903225805,0.6107117484879293,0.967006103189745,0.9914304507310164,0.006348894585312,0.8064753226201831,1.0,0.1419753086419751,0.0782122905027933,0.0611480032748112,0.3850931677018632,0.0310679611650485,0.1850582147477361,0.01562500000098438,0.01562500000098438,0.01562500000098438,0.01562500000098438,0.01562500000098438
1,1,19,1,0.2307929057706388,0.0631314298277642,0.6000000000000001,0.5787119943322931,0.0125875403886306,1.8561165084767886e-09,6.478290945627802e-09,0.001150709764388,0.8284600772435478,1.0,7.453889935837843e-20,0.6104417670682734,0.0539956803455723,0.3085852664757549,8.695912895505526e-06,1.1382215117931122e-05,2.195878769178335e-05,0.0001060489819071,6.108666922959193e-05,9.059655673198236e-05,0.0001556031632061,0.0004317948034782,0.7129242363323257,0.7085682073352287,0.7796467427790074,0.7457862139552469,0.7759712783732076,0.7472376711326939,0.8569338208484405,0.7094014728913428,0.4256189578953112,0.0254957507082154,3.322932516398982e-09,0.2207446808510637,0.636559139784946,0.6188755019368045,0.9614650280095344,0.9876761610260952,0.0218318987803067,0.8193831733396788,1.0,0.1440329218106995,0.0754189944134078,0.0642352343340746,0.4285714285714283,0.0446601941747572,0.1511666906233529,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187
1,2,0,1,0.222243975848095,0.0560729250287666,0.7000000000000001,0.8419593676174708,0.0125878410752086,1.4757079118265857e-08,7.738576162114448e-09,8.866475595475751e-05,0.9402447018279227,1.0,8.131516293641283e-20,0.5120481927710846,0.0583153347732181,0.2470574974274692,5.066264032427216e-06,6.056005496375808e-06,1.1647138105882405e-05,4.49232072614306e-05,3.13923916944708e-05,4.343606624889926e-05,7.434385497567445e-05,0.000186394589385,0.6548059497362118,0.6497177844658943,0.7126032970889045,0.6804138119513966,0.769854910892307,0.7413450673684491,0.8501683023185183,0.7037562454361547,0.4592673765686371,0.0594900849858357,7.86857150693686e-09,0.1941489361702126,0.6344086021505375,0.5584434277294142,0.9325356862765076,0.9773702108172072,0.0098204185786849,0.8524735418038336,1.0,0.1460905349794238,0.0921787709497206,0.0531974893113799,0.4016563146997928,0.0524271844660194,0.1237185104814366,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876
1,2,1,1,0.2408993177153814,0.0692959622414647,0.8,0.830297712550956,0.0125878309209256,1.4181477144014124e-08,6.9101467560020324e-09,7.620719916762426e-05,0.9226917333160762,1.0,1.4230153513872246e-19,0.6004016064257032,0.0518358531317494,0.3128813478842365,1.023531048799982e-05,1.255397307864826e-05,2.3268148017766912e-05,0.0001032862900499,4.746791195695655e-05,6.664432106042332e-05,0.0001075292027523,0.0003323609061237,0.6710190492948557,0.6661354063635947,0.7313071566163891,0.6986590343684858,0.7664026535388963,0.7380194692121149,0.8463506438631899,0.7005786685163395,0.4172345523549522,0.0368271954674221,5.8331794381222666e-08,0.2579787234042552,0.6666666666666666,0.582416563432432,0.9545353326528204,0.9846926076028616,0.0070469460599329,0.8528451771453731,1.0,0.1707818930041151,0.062849162011173,0.0896414601499655,0.4265010351966872,0.0543689320388349,0.1267653083225528,1e-12,1e-12,1e-12,1e-12,1e-12
1,2,2,1,0.2040471610011804,0.0504297074664648,0.5000000000000001,0.8734013378425777,0.0125878371669284,2.0799360865492137e-08,9.591655283110329e-09,6.501666011899265e-05,0.924450083960176,1.0,1.1519648082658485e-19,0.5662650602409641,0.0518358531317494,0.2960644502655091,2.191609864244988e-05,2.992317214882174e-05,5.459653346202072e-05,0.0002664359554257,8.987812859571247e-05,0.0001453806928733,0.0002373424601901,0.0006374359850573,0.6458559892633324,0.6406571813075452,0.7022847683656396,0.6703967765847136,0.7613935872067377,0.733195434576136,0.8408145763135915,0.6959768616630992,0.4114911691745985,0.0651558073654391,2.463377451911724e-08,0.2659574468085105,0.6387096774193548,0.6154839688427792,0.9619085226348144,0.9901202047051816,0.0270183267553107,0.8500697250634937,1.0,0.1440329218106995,0.0670391061452514,0.0721298168764738,0.4099378881987576,0.0407766990291262,0.1566882276843467,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876
1,2,3,1,0.2843047783481653,0.101703262868332,0.6000000000000001,0.7219638823021542,0.012587835485593,7.070897528847237e-09,1.0044249899533729e-08,0.0004031733377141,0.9452246330632936,1.0,1.0164395367051604e-19,0.562248995983936,0.0539956803455723,0.2855220925986431,5.429677572850492e-06,6.65663787467427e-06,1.37953984087529e-05,5.370203998318139e-05,3.400941410740653e-05,4.8054301002251896e-05,8.653165826212138e-05,0.0002337316203133,0.654564699778232,0.6494735589301905,0.7123253932260513,0.6801443891804262,0.7694715639909074,0.7409758144993434,0.8497446007751004,0.7034044360770251,0.4690071671136987,0.0453257790368272,2.657201105324507e-08,0.204787234042553,0.6344086021505375,0.598222153546604,0.9276902082754432,0.9763133430400412,0.0262068406200042,0.846297689833269,1.0,0.1563786008230452,0.0824022346368715,0.0634140917957892,0.393374741200828,0.0601941747572815,0.1073122651389145,1e-12,1e-12,1e-12,1e-12,1e-12
1,2,4,1,0.2195498260298086,0.0551560214826272,0.6000000000000001,0.865311255701536,0.0125878401022939,5.679960981501412e-09,7.74500552115036e-09,0.0003870673455567,0.9539503403872308,1.0,1.0164395367051604e-19,0.5983935742971891,0.0453563714902807,0.3426220472782665,4.938432335745068e-06,7.344465922760191e-06,1.36010652560837e-05,4.195345057336434e-05,3.454260439847758e-05,5.603762286919697e-05,9.64886183851101e-05,0.0002053546702527,0.6526571048080516,0.6475422165118405,0.7101249645278906,0.6779964072298477,0.7708240386807347,0.7422789434149153,0.8512406729294631,0.7046505373914166,0.459099776308593,0.0623229461756374,1.96016347431919e-08,0.1728723404255319,0.6021505376344084,0.5871500571010554,0.9390500144601508,0.9789778626515582,0.0186422134100848,0.8869431892460197,1.0,0.162551440329218,0.0963687150837988,0.0561428256337469,0.4389233954451345,0.0679611650485437,0.10663305359295,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876
1,2,5,1,0.2563901624002963,0.0813995934761829,0.7000000000000001,0.8162562312155814,0.0125878339231847,4.168126121009976e-10,9.163792222075662e-09,0.0076166803798912,0.949249143645668,1.0,8.131516293641283e-20,0.6807228915662654,0.0323974082073434,0.4813668774384502,2.46857713149996e-05,2.8407587080425243e-05,4.918887145524636e-05,0.0002125163058073,0.0001778664562515,0.0002306176306336,0.0003524423051153,0.0011180769753658,0.6580700933678555,0.6530239968891046,0.7163721124701204,0.6841174684559679,0.7719200795794262,0.743335370635349,0.8524551750171389,0.7056865697871789,0.4733171521321332,0.0481586402266289,1.0447659715607312e-07,0.1728723404255319,0.6537634408602149,0.5405338804243186,0.9052268387311216,0.9634639499096588,0.0234945022266008,0.877547014752428,1.0,0.1995884773662551,0.0516759776536312,0.1244738891489706,0.4368530020703932,0.1339805825242718,0.0561118101212733,1.0,1.0,1.0,1.0,1.0
