fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12
1,1,10,1,0.215670567743632,0.0580048207987778,0.4285714285714285,0.6173206434512565,0.0141210510699774,1.457615937258944e-09,8.226340522186079e-09,0.006570015504896,0.7420480144610772,1.0,1.694065894508601e-21,0.5066079295154186,0.0638297872340425,0.358108108108108,0.0032854324118574,0.0046549829933729,0.0066553058097337,0.0199403948174288,0.0027407677762707,0.0056786315013531,0.0114985973191328,0.036636719536766,0.5614492230053534,0.5750403958131763,0.6065068069663374,0.6875843536392106,0.5677002434611144,0.656347257657829,0.7020600250383147,0.8006180989608307,0.4034214921481998,0.0254957507082152,9.18822883423358e-08,0.0509554140127387,0.5635359116022101,0.7716895127362038,0.96233457140746,0.9947525327169529,0.0325013119871296,0.7570831675510645,1.0,0.143646408839779,0.0616246498599439,0.1158440616500453,0.4887640449438203,0.1130434782608693,0.1886365402548958,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.046875000000953126,0.03125000000096876,0.046875000000953126,0.046875000000953126,0.046875000000953126,0.046875000000953126
1,1,11,1,0.2857048581749407,0.1099304141096275,0.2857142857142857,0.4407128398502569,0.0141210527593018,1.3314665719483409e-08,4.002929400694914e-09,5.117299484637156e-05,0.7297538843106328,1.0,1.905824131322176e-21,0.4449339207048457,0.025531914893617,0.6006006006006005,0.0022317062016277,0.0032266690873816,0.0045696443273461,0.0096356408635696,0.0017312355902808,0.0035318090911525,0.0075166429335392,0.0157870098202127,0.5593427564353691,0.5726307470202029,0.6038043589420303,0.6822607239905016,0.557015534559487,0.6437878069734085,0.6885264363585835,0.782240758392001,0.3423262091103469,0.0141643059490084,4.864560618312685e-08,0.0445859872611464,0.4806629834254143,0.7539686913000829,0.956440094626661,0.9866683702309116,0.0389483920049306,0.7402741904398527,1.0,0.1602209944751381,0.134453781512605,0.0570742893712335,0.5617977528089888,0.0521739130434782,0.3871101440265257,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.08593750000091407,0.07031250000092971,0.08593750000091407,0.08593750000091407,0.08593750000091407,0.08593750000091407
1,1,12,1,0.2767598819639142,0.0964492457161937,0.7142857142857142,0.4631957722934344,0.0141210569769618,4.313072034972718e-09,9.285084630070746e-09,0.002298509531886,0.7825710052764948,1.0,2.4352197233561135e-21,0.4140969162995593,0.0553191489361702,0.3343343343343342,0.0057920951808102,0.0084930229921122,0.0125265965446147,0.0274788906166247,0.0043455428105088,0.0088234982670605,0.0191637975166031,0.0438129641461158,0.5220605126659756,0.5318647702913519,0.561726212855579,0.6380372604733164,0.5330867668121678,0.6163075998423532,0.659853254202598,0.7515554145257004,0.4056268690847642,0.0169971671388102,5.029702799020274e-07,0.0987261146496814,0.5414364640883977,0.778123053048362,0.949354124801652,0.9901915462088348,0.0390559878122921,0.7765229382132977,1.0,0.149171270718232,0.1092436974789916,0.0674524025385312,0.4999999999999998,0.1130434782608695,0.1924250077712154,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187
1,1,13,1,0.1699295229976579,0.0353106432653319,0.4285714285714285,0.6714771682093401,0.0141210532303131,1.9211518959047602e-09,7.268679108343163e-09,0.0043253590146724,0.8598037301404614,1.0,9.52912065661088e-22,0.5242290748898678,0.0212765957446808,0.7660660660660659,0.0039983759950107,0.0056828061061458,0.0082334343754807,0.0177460345613264,0.0038325143910023,0.0075582880075942,0.0156446500446169,0.035401840105581,0.5405321409587068,0.5519893120721346,0.5824201625059959,0.6594976598743258,0.5654325007507564,0.653751154094582,0.6994776916177053,0.7966994744876879,0.3970322409057103,0.0141643059490084,1.48810892618125e-07,0.0732484076433119,0.5138121546961325,0.7106945593367278,0.9332387206598112,0.9834015174289004,0.0397792534444966,0.76315008206933,1.0,0.138121546961326,0.1512605042016806,0.0449014649043279,0.4662921348314607,0.1869565217391304,0.1146841080230662,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,14,1,0.1562186877153379,0.0278271166537599,0.2857142857142857,0.6364556292642748,0.0141210512028818,6.919027180635042e-09,7.339741903259177e-09,0.0009762752799385,0.7638431481277641,1.0,2.646977960169689e-21,0.4185022026431717,0.0595744680851063,0.3183183183183182,0.0071924979657817,0.0092121516959754,0.0120253669249346,0.0243817999068187,0.0066928010344555,0.0118311213060395,0.0227993649640281,0.0459229971241657,0.5254763536913926,0.5353546907509066,0.5649552306881103,0.6407660498574523,0.5591563998986657,0.6464133173669235,0.6917403648711564,0.7880845580226012,0.5560591058704374,0.0226628895184135,1.6471407978288224e-07,0.0796178343949044,0.580110497237569,0.6987402104080527,0.9288749523718504,0.967355599397349,0.0320138168469925,0.7556099745802872,1.0,0.1602209944751381,0.1120448179271708,0.0692108203841531,0.5337078651685393,0.0739130434782606,0.2875484856266302,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.25000000000075,0.27343750000072653,0.27343750000072653,0.27343750000072653,0.27343750000072653,0.27343750000072653
1,1,15,1,0.2101803178537717,0.0522741556146706,0.4285714285714285,0.7866733234774562,0.0141210557270472,2.3682916316347764e-09,8.932531124017325e-09,0.0042766317441268,0.9169747769531618,1.0,0.0,0.4977973568281938,0.0595744680851063,0.3723723723723722,0.0023929107918573,0.0035950151477122,0.0046352954529004,0.0103576112007227,0.0019326979142314,0.0039724266226649,0.0074332983499684,0.0163285186624452,0.518493410758645,0.5275108511009725,0.5562026514088865,0.6290130904873139,0.5347342532480517,0.6178953210032262,0.6606728464761098,0.7496190903414267,0.3638104763779297,0.0311614730878187,5.1185520748329996e-08,0.0828025477707006,0.5027624309392265,0.7662100993011027,0.951262840969206,0.9894265714021092,0.0473089717046326,0.8014317631035386,1.0,0.138121546961326,0.1176470588235294,0.0590510728316712,0.4719101123595506,0.0565217391304347,0.3151514159972514,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.0781250000009219,0.10156250000089845,0.10156250000089845,0.05468750000094533,0.10156250000089845,0.10156250000089845
1,1,16,1,0.3631994589166085,0.1932215874865498,0.4285714285714285,0.6589681595344662,0.0141210546173472,2.6842773467407303e-09,7.1501097808119035e-09,0.0029531393039139,0.8101724906939944,1.0,5.293955920339377e-22,0.4537444933920704,0.0680851063829787,0.307164307164307,0.0014847243238727,0.0028466276130678,0.0043412580868925,0.0131669212119235,0.0012842701435944,0.0037614936917923,0.0081872963074021,0.0237544368712093,0.5787804637822206,0.5942501644650091,0.6266045266741518,0.7088697618893252,0.5799958318755217,0.6707065268065082,0.717361692116703,0.8170905052841158,0.3098679058002194,0.0141643059490084,3.5836450935553815e-08,0.0828025477707006,0.5856353591160222,0.7653644784346907,0.9570091993338498,0.9888587913113344,0.0323352610474262,0.7907201311869494,1.0,0.1657458563535911,0.0840336134453781,0.0949476633973461,0.5168539325842697,0.0347826086956521,0.4660064834140059,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,17,1,0.177005700079121,0.0382646120310361,0.4285714285714285,0.6843460631523124,0.014121058788472,1.2549130459005641e-08,7.846304431187704e-09,0.00043655601227,0.7952475233775148,1.0,2.646977960169689e-21,0.5198237885462554,0.0978723404255319,0.2541827541827541,0.0027611928422462,0.0040306014655588,0.0054280518058822,0.0145029156377247,0.0025155941324118,0.005174916815642,0.0102184657087504,0.0277255841807536,0.505191100371884,0.5128111991836806,0.5408480889116287,0.612969246845178,0.5482098827372776,0.6336512953772664,0.6777121787078022,0.7711415404245289,0.3403403410121,0.036827195467422,4.1754824869747707e-08,0.0859872611464968,0.5414364640883977,0.7232717219756399,0.9271275206186264,0.9806252835351604,0.0219300366693669,0.7438853212656903,1.0,0.138121546961326,0.0812324929971987,0.0863553943789664,0.4662921348314607,0.0739130434782606,0.2559230176643105,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187
1,1,18,1,0.2240117827162069,0.0766449013488936,0.2857142857142857,0.7534289202249757,0.0141210572796721,7.527431563903978e-09,7.510045390868239e-09,0.0008972222743243,0.8280390752110431,1.0,1.905824131322176e-21,0.3788546255506608,0.0595744680851063,0.2912912912912912,0.0057911198119897,0.007498078649847,0.0097875375372379,0.0224407832838203,0.0039420508438168,0.007249117330632,0.0136046937001142,0.0314454748059219,0.4600432981373375,0.4629458040034431,0.4886657385279639,0.5559033222951731,0.4844797226734005,0.5594852513911671,0.5984450555196228,0.6787974814887525,0.3587352244632715,0.0339943342776204,1.732913212607522e-07,0.1178343949044585,0.5248618784530386,0.737412505150647,0.9512269856244272,0.9874019322359882,0.0213486076629623,0.7444324529383377,1.0,0.138121546961326,0.1008403361344537,0.069391170932422,0.4719101123595506,0.0739130434782606,0.2585584733278371,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.01562500000098438,0.01562500000098438,0.01562500000098438,0.01562500000098438,0.01562500000098438,0.01562500000098438
1,1,19,1,0.2235638941822891,0.0618844363755923,0.5714285714285714,0.5696469936591395,0.0141210510803425,1.2116935214079455e-09,6.256457766612215e-09,0.0060526593440135,0.8238029054037493,1.0,1.5881867761018133e-21,0.5374449339207048,0.0468085106382978,0.4793543543543542,0.0041171373334785,0.005487711260177,0.0075572354207841,0.0140402236060802,0.0045484791766739,0.0089642058803062,0.0176982995112333,0.0333597054309574,0.5763662626371849,0.5915141591884354,0.6238384305485714,0.7050385128203709,0.5954518164539729,0.6886772558994128,0.7367306659838971,0.839529503894798,0.4769820590929012,0.0198300283286119,1.1544339844741717e-07,0.0127388535031846,0.5911602209944751,0.7492316771305878,0.9431015181146648,0.9837302737938334,0.0529001937215924,0.7645602238350896,1.0,0.154696132596685,0.1428571428571428,0.0520499647426211,0.5224719101123594,0.1434782608695652,0.1622629779297482,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187
1,2,0,1,0.2144406315555393,0.0543606838269584,0.7142857142857142,0.8348311326170422,0.0141213496356459,1.4397237235145329e-08,7.319518268145168e-09,0.000294466547169,0.9369158427232688,1.0,3.3881317890172014e-21,0.3920704845814978,0.025531914893617,0.5383565383565382,0.0020591584787355,0.0028663622608144,0.0041826590159047,0.0097670491299588,0.001903473643844,0.0039309118791384,0.008591478455829,0.0203780386498155,0.4666927264054566,0.4700681637345431,0.4958572482282133,0.5612387763543586,0.5416909551519749,0.6259902771946086,0.6695772694460569,0.7606071289959513,0.3774115678386289,0.0453257790368272,5.666856445456636e-08,0.0509554140127387,0.5469613259668509,0.6706654098341951,0.9004158715623548,0.9690692748792094,0.0484787138722526,0.8122539098446466,1.0,0.138121546961326,0.0868347338935573,0.0807956908964855,0.4775280898876405,0.0739130434782608,0.2611939289913638,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876
1,2,1,1,0.2350296046132683,0.0686328799848586,0.5714285714285714,0.8222805819651436,0.0141213393784587,1.4462563002584678e-08,6.689485773012171e-09,0.0002401479044869,0.9210115495913934,1.0,1.905824131322176e-21,0.4933920704845813,0.0680851063829787,0.3316173316173315,0.0058328939638883,0.0075350110952859,0.0098230495633883,0.0217072640220903,0.0047514385791097,0.0086834712195499,0.0164678219643451,0.0373207107268716,0.5006380287601567,0.5078270463310917,0.535860731755043,0.6082330312555664,0.5327573982496236,0.6156900815279289,0.6586744441570255,0.7494755088628088,0.4478003175700487,0.0198300283286119,2.736179031486667e-07,0.0859872611464968,0.5469613259668509,0.6992389040096714,0.9327775869872996,0.9787103265971506,0.0277730079846554,0.8140041944521198,1.0,0.149171270718232,0.1148459383753501,0.0640154949311794,0.4943820224719102,0.1434782608695652,0.1544917625116568,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,2,2,1,0.1952727572749939,0.049067576837626,0.5714285714285714,0.8653024270833556,0.0141213457168659,2.064591281063629e-08,9.3926089791143e-09,0.0002230285894843,0.919751539996942,1.0,1.905824131322176e-21,0.4801762114537444,0.0212765957446808,0.7090090090090089,0.0054879092489915,0.0093624033920784,0.0128502249448114,0.029170814934485,0.0053308320566742,0.0119836206395649,0.0242112261137438,0.0560548953632278,0.4550052379777268,0.4583560169449765,0.484322268451299,0.5525053962418964,0.524491567271043,0.6068581509081887,0.6498305946964926,0.7414153699037629,0.3998364196877293,0.0481586402266289,4.544449323425042e-07,0.0987261146496814,0.4806629834254143,0.7452456171464181,0.9438217077045116,0.98637032452352,0.0655730933948002,0.8125294714585698,1.0,0.138121546961326,0.0924369747899159,0.0758537322453913,0.4662921348314607,0.1999999999999998,0.1074759092322039,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876
1,2,3,1,0.2822448240189569,0.1033319777657937,0.8571428571428572,0.7118074920020895,0.0141213439503368,8.975653515431985e-09,9.778838175617803e-09,0.0009973724749095,0.9420736340550954,1.0,3.3881317890172014e-21,0.4052863436123348,0.0595744680851063,0.3093093093093092,0.0017529012945358,0.0022266808470427,0.0031202713769089,0.0072851651344242,0.0013502200487577,0.0023312825398458,0.0048547168889221,0.011191393791893,0.4673486706481925,0.4706645460477552,0.4963219758860842,0.5612233753559625,0.5044987364523342,0.582448058463444,0.6227092459160809,0.7044666122741027,0.2841894411315353,0.0509915014164306,4.864560618312685e-08,0.0668789808917197,0.4917127071823204,0.7303773747611133,0.8933601184890209,0.967470727322501,0.0645358490665149,0.8089151386110527,1.0,0.143646408839779,0.103641456582633,0.0693427017225748,0.4719101123595506,0.0391304347826086,0.4019272614236867,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
