fid,iid,rep,vbs_auc,switch_budget,selected_algorithm,achieved_auc,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,no_switch
1,6,19,576.68869565638,50,Elitist,603.2626078851775,603.2626078851775,623.7055111151882,624.3625555387985,625.0251372701381,624.6664287120475,624.5525688041523,624.5571172295412,624.5526966543181,624.5526328920186,624.5525877477972,624.5525740808423,624.5525688052062,624.5525688864574,624.5525688041523,624.5525688056626,624.5525688041502,624.5525688041432,624.552568804169,624.5525688041528,624.5525688041523
1,7,0,303.91661342697324,50,BFGS,303.91661342697324,303.91661342697324,331.324359405504,332.78154178096594,333.495863851461,333.5341285981096,333.54885076005723,333.5631442556362,333.5536928935364,333.5529239407769,333.55293101167865,333.5529452910108,333.5529270122636,333.5529239957196,333.55292393649165,333.55292396696626,333.5529239407769,333.55292394228763,333.5529239407769,333.5529239407859,333.5529239407769
1,7,1,370.2167177170716,50,BFGS,370.2167177170716,370.2167177170716,405.3522766153888,414.4027998130284,415.13096985948215,415.1441434590415,415.13096985948215,415.1308163628257,415.13096985948215,415.1310359296672,415.13096985948215,415.13097245878487,415.1309702412424,415.13096991134535,415.1309698925054,415.1309698696732,415.1309698593205,415.13096986004064,415.13096985948215,415.13096985948215,415.13096985948215
1,7,2,640.0319075730728,50,BFGS,640.0319075730728,640.0319075730728,737.0394322131498,734.9343900255116,737.0770375416002,737.0307555096692,737.0890058356285,737.1013263959541,737.0394322131498,737.0395040370711,737.0396852459616,737.0395122246861,737.0394528018121,737.0394323216749,737.0394322131498,737.0394322586676,737.039432216623,737.0394322131224,737.039432213148,737.0394322131517,737.0394322131498
1,7,3,627.040193570682,50,BFGS,627.040193570682,627.040193570682,672.3167459419376,670.5981664062859,672.2599642092209,672.6849810197934,672.1947005052182,672.1956914624218,672.1909611264969,672.1909495026782,672.1909611264969,672.1909700273661,672.1909612217714,672.1909614030028,672.1909611261516,672.1909611264969,672.1909611268089,672.1909611264815,672.1909611264915,672.1909611264969,672.1909611264969
1,7,4,346.8514372198792,50,BFGS,346.8514372198792,346.8514372198792,414.6155544056225,427.047547050352,426.9293173298463,427.638146520835,427.6697603806005,427.6770568039247,427.6783173346131,427.6789950090366,427.6791208465096,427.6792716152517,427.6791517272857,427.6791206974048,427.679121882197,427.6791209013125,427.67912086003616,427.6791208477133,427.6791208464849,427.6791208465096,427.6791208465096
1,7,5,410.42696198134377,50,BFGS,410.42696198134377,410.42696198134377,444.9621612875509,444.157700465098,444.9621612875509,445.0148986798974,444.9619223262412,444.9618818563522,444.9620544425294,444.9621612875509,444.9621799110707,444.9621604057253,444.962161563712,444.9621612875509,444.9621612875509,444.9621612969056,444.9621612875509,444.9621612875621,444.9621612875509,444.9621612875509,444.9621612875509
1,7,6,238.34836166560532,50,BFGS,238.34836166560532,238.34836166560532,263.16410885357544,263.16410885357544,263.13309095349626,263.15945262969126,263.17038262023607,263.16418398479766,263.16453414785263,263.1641070817662,263.16410913382526,263.16410879934506,263.1641090048266,263.1641088694616,263.1641088565086,263.16410885373307,263.164108853768,263.16410885357544,263.16410885357544,263.16410885357544,263.16410885357544
1,7,7,357.3576420162642,50,BFGS,357.3576420162642,357.3576420162642,400.55320839808365,399.8820074122291,400.515868728218,400.55320839808365,400.55320839808365,400.5596085595759,400.5551760916896,400.55320839808365,400.5532049440512,400.5532082693374,400.5532102927065,400.55320839808365,400.55320839808365,400.55320839772736,400.5532083982413,400.5532083981407,400.5532083980881,400.55320839808365,400.55320839808365
1,7,8,511.4248869337064,50,BFGS,511.4248869337064,511.4248869337064,545.739313182138,545.9469721795905,547.6816134408903,547.683300482918,547.6705621830399,547.6808792148477,547.6934860049827,547.682896424227,547.6816384796301,547.6820595064987,547.6816341488163,547.6816189338081,547.6816143292147,547.6816135492735,547.6816134408912,547.6816134414394,547.6816134409115,547.6816134408903,547.6816134408903
1,7,9,184.8053406650292,50,BFGS,184.8053406650292,184.8053406650292,214.33367239710608,213.44573474139548,214.2111121826008,214.32157860800567,214.33367239710608,214.33711591158948,214.33366138610316,214.3336918222003,214.33367239710608,214.33367239710608,214.33367258523288,214.33367240821423,214.33367241653968,214.33367240226232,214.333672398362,214.33367239718572,214.3336723971121,214.33367239710608,214.33367239710608
1,7,10,255.9527769229929,50,BFGS,255.9527769229929,255.9527769229929,263.78222388079524,263.78222388079524,263.6379767676852,263.78222388079524,263.7845512462557,263.78222388079524,263.78231966370885,263.7822501752692,263.7822251411868,263.78222407166925,263.78222408131296,263.78222387954503,263.78222388547243,263.78222388079524,263.7822238808791,263.78222388079524,263.78222388080474,263.78222388079524,263.78222388079524
1,7,11,421.3612763804911,50,BFGS,421.3612763804911,421.3612763804911,450.3339033025841,453.8555998952169,454.9576563805197,454.9256299529072,454.9622013867153,454.95749635506655,454.9576563805197,454.9576563805197,454.9576443471428,454.9576543874202,454.95766451043136,454.95765742446247,454.95765661543777,454.9576563800936,454.9576563798013,454.9576563805197,454.9576563805111,454.9576563805319,454.9576563805197
1,7,12,326.8631975710536,50,BFGS,326.8631975710536,326.8631975710536,334.15373502774213,340.72371519355335,342.4672217440039,342.6068822017657,342.891029708208,342.52170155350365,342.4511872423884,342.4514792247371,342.45186160659586,342.4516934909461,342.4515694390863,342.4515196751411,342.4515193036073,342.45152019223315,342.45151962821006,342.4515195201184,342.4515195072147,342.4515195078103,342.4515195074986
1,7,13,214.9792521628456,50,Elitist,264.7608671357151,264.7608671357151,240.6007663743261,240.24047616500167,240.5938574979887,240.666264677953,240.59901656517752,240.6007663743261,240.60068831940487,240.60101673607423,240.60076538922272,240.6007660339314,240.60076838585056,240.6007677965941,240.60076658046472,240.6007663719505,240.60076637433625,240.6007663743261,240.6007663743333,240.6007663743261,240.6007663743261
1,7,14,547.8361312295093,50,BFGS,547.8361312295093,547.8361312295093,604.1047340681868,601.2047709889642,603.80824935091,603.983835874621,604.3144887239232,604.1547953547005,604.1052531253865,604.1047340681868,604.104695239553,604.1048295311114,604.1047458607541,604.10473396816,604.1047363073917,604.1047340618421,604.104734065572,604.1047340682105,604.1047340685643,604.1047340682046,604.1047340681868
1,7,15,272.09016258461253,50,BFGS,272.09016258461253,272.09016258461253,318.9048555261322,320.54053323874393,323.28003256095155,323.2258322993808,323.2684339317839,323.2808621998476,323.2802206402773,323.28003256095155,323.28003313605325,323.28005112516405,323.2800392923447,323.28003263071486,323.2800326859665,323.2800325612799,323.2800325649779,323.2800325616189,323.28003256102056,323.2800325609604,323.28003256095155
1,7,16,372.805804860458,50,BFGS,372.805804860458,372.805804860458,381.0030802721124,381.86483337490887,382.17169216281417,382.1294498889944,382.1540783490999,382.13653697769297,382.13653697769297,382.1366020927963,382.1365372810073,382.1365375563316,382.1365372915821,382.1365369770853,382.13653697769297,382.13653697769297,382.1365369778348,382.13653697769297,382.13653697770087,382.13653697769297,382.13653697769297
1,7,17,361.8658893071326,50,BFGS,361.8658893071326,361.8658893071326,375.9810631520419,377.6502121648292,377.7659748521582,377.8015896142769,377.7811822680094,377.7800872584706,377.7785902706008,377.77858847598674,377.7785909369673,377.7785924965977,377.77859170729846,377.7785914213246,377.7785913972116,377.7785913810249,377.7785913782927,377.7785913778355,377.7785913778389,377.7785913778356,377.7785913778355
1,7,18,279.5366309123048,50,BFGS,279.5366309123048,279.5366309123048,296.86792882822266,299.58678246869835,300.127179087386,300.10652579427415,300.1105134856901,300.11100636851205,300.11100937494683,300.11100111775903,300.11100134978585,300.11100117255984,300.11100111775903,300.11100117081486,300.11100112611626,300.11100111775903,300.111001117827,300.11100111782287,300.11100111775903,300.11100111775903,300.11100111775903
1,7,19,453.35560040458745,50,BFGS,453.35560040458745,453.35560040458745,488.756133672638,491.5640764827834,493.2300907742729,494.416876172108,493.1981916355442,493.2245186755188,493.2300907742729,493.23012325815546,493.2302271376906,493.2301494128554,493.2301038617798,493.230099463581,493.2300908226919,493.2300907742729,493.230090850575,493.230090773752,493.2300907750819,493.2300907742729,493.2300907742729
2,6,0,112447115.2662766,50,Elitist,113836931.52424432,113836931.52424432,112888180.99012806,113733741.41804712,113840766.4581378,113720229.5251364,113503544.69588764,113389248.50528076,113360978.64237715,113401702.97798017,113380751.65998843,113380231.75422709,113380751.65998843,113378483.1161215,113391464.14700922,113380751.65998843,113380751.65998843,113380768.95570092,113380761.46339265,113380751.73970611,113380751.65998843
2,6,1,166878181.0651835,50,BFGS,166878181.0651835,166878181.0651835,169840407.39507586,169086511.25324893,169052468.54435098,169073300.45103967,169074295.98554483,169070893.64620695,169071316.55918476,169077155.4308317,169074875.64871418,169074295.98554483,169074254.07346115,169074295.98554483,169074252.68581977,169074615.57639778,169074214.64261064,169074322.74611837,169074295.98554483,169074298.68215942,169074295.98554483
2,6,2,8665908.869944254,150,BFGS,11155016.827096868,9239829.238359928,10205656.522917438,11155016.827096868,11678182.040897204,11448801.528818369,11713738.05397963,11742744.441751124,11577906.560840089,11527159.21540721,11577906.560840089,11577788.456234485,11628480.042586792,11592725.969170174,11578924.98201988,11576998.616847277,11578687.306804616,11578027.443560325,11577830.022129113,11577936.102725,11577906.560840089
2,6,3,50782222.81018864,150,BFGS,51809022.13527424,50782222.81018864,52402600.98347017,51809022.13527424,52230227.32705976,52201073.26819255,52270485.23204949,52288684.70437835,52321194.73299488,52172120.864696346,52349521.65788399,52223152.34488932,52288655.79803508,52237545.00113747,52228675.624260806,52230227.32705976,52229963.69510732,52230315.71831902,52230101.53584303,52230265.28004225,52230227.32705976
2,6,4,34170258.40400389,50,BFGS,34170258.40400389,34170258.40400389,36074824.03731402,36658720.06496238,42269571.251739904,39007598.316666126,39495597.0379883,39385345.72533347,39587908.44276262,39489180.15224636,39437698.4704403,39383222.470355965,39416965.547241405,39384897.16946905,39389295.21722901,39385336.9127191,39385332.36195114,39385364.03123121,39385345.72533347,39385345.80046418,39385345.72533347
2,6,5,35976390.84755962,150,BFGS,36739610.939239234,37242053.221852034,47731268.61884909,36739610.939239234,37354025.71426677,36985907.644460745,37043738.15848927,37295813.88069942,37242053.221852034,37185953.55250436,37232292.66134265,37424446.11293644,37238985.35006758,37240121.76310271,37243829.19265436,37242053.221852034,37242165.713619374,37242112.29580708,37242066.684452936,37242053.05219468,37242053.221852034
2,6,6,28766693.386021096,50,MLSL,42111843.51864935,42111843.51864935,36739593.51759764,34236276.5884087,36664603.39192908,40705630.321008176,36403448.587220095,36538834.30801961,36725760.0369177,36775996.80052137,36731950.54932255,36664603.39192908,36664603.39192908,36705604.95284487,36670624.85300327,36667944.89931331,36659804.561693184,36665128.33189163,36664917.54719161,36664655.933835685,36664603.39192908
2,6,7,35338931.82080155,150,Elitist,40645087.01888437,40549013.66992313,36488057.08266011,40645087.01888437,40740951.58584779,40318489.01959173,43722386.36046787,40672038.26007192,40552831.75718452,40549013.66992313,40542779.5848146,40578070.6826689,40554647.80747999,40549013.66992313,40549096.7965308,40549013.66992313,40549237.94707431,40549034.77031624,40549021.35554458,40549017.239682615,40549013.66992313
2,6,8,18998199.81731861,150,DE,24086180.834946133,22158272.921736777,26929616.61637611,24086180.834946133,22732779.27307159,22468272.822297376,22406045.271485694,22131585.18696058,22158272.921736777,22100437.43375435,22303336.639826477,22142825.82965325,22161684.6961051,22168381.17215276,22158281.000293728,22158097.589524843,22158254.79902869,22158294.72007104,22157972.43818891,22158278.50717686,22158272.921736777
2,6,9,73196435.95816009,50,BFGS,74065568.24358752,74065568.24358752,82528759.66684589,73196435.95816009,73224542.77531411,73441126.50746086,73353922.71876545,73359387.59458134,73412052.20940448,73445048.67051835,73361429.63846086,73361137.93232588,73384785.9351276,73390387.19309774,73367949.27829759,73359189.99118748,73359551.90856828,73359411.55443795,73359402.64590698,73359395.09075727,73359387.59458134
2,6,10,71507088.3417532,50,Elitist,73616699.74109328,73616699.74109328,71744837.6014126,72367235.86568007,72367235.86568007,72213554.30437393,72331000.44959076,72356314.20760716,72381078.59344071,72367235.86568007,72390613.03883944,72380780.21534786,72367235.86568007,72368052.03506795,72367503.40214793,72367148.92368442,72367212.36664279,72367446.11074886,72367306.26223287,72367234.82124075,72367235.86568007
2,6,11,28432606.329414938,150,Non-elitist,29296913.13024083,38261031.59334088,29285654.478351373,29296913.13024083,30039135.060466565,29463948.939900763,29282020.71643205,29303002.36177556,29282652.98038079,29292917.52739685,29299428.691960264,29296913.13024083,29288616.31756414,29298839.02370136,29296949.39998208,29292678.297732797,29293913.6852614,29298125.82528764,29296913.13024083,29296989.386930484,29296913.13024083
2,6,12,125489550.32672548,50,BFGS,125489550.32672548,125489550.32672548,125641647.49739824,126160850.21846452,126246120.98407078,126229153.35346033,126165696.9059505,126303750.62875365,126181698.83915274,126291793.1157009,126260611.74443048,126296587.3771682,126229153.35346033,126247495.584906,126231560.77220546,126229768.73981428,126230230.02373987,126229607.65329628,126229407.64838032,126229235.33987984,126229153.35346033
2,6,13,47586456.082671136,100,DE,48205454.14883344,50523339.58742903,48205454.14883344,48329631.88015451,48534592.15461659,48221928.18283499,48685113.456121296,48672502.67715996,48429545.54675464,48412288.363280185,48432337.30361098,48450282.36050543,48448208.42048966,48426399.887315065,48429498.23232087,48430323.18017197,48429662.98497924,48429566.26656035,48429558.094780646,48429543.07069679,48429545.54675464
2,6,14,16144682.979425456,150,Elitist,16744255.592465438,17486250.867408123,16938600.907784436,16744255.592465438,16926119.35718965,17049002.221855544,16938600.907784436,16974984.599042162,16914481.030414592,17017663.953098893,16938600.907784436,16918359.355283298,16933865.211845778,16929403.567281123,17019552.69125631,16938600.907784436,16955746.53134978,16940823.714268003,16938600.907784436,16938600.907784436,16938600.907784436
2,6,15,88475261.71855628,50,Non-elitist,89620274.33819103,89620274.33819103,104418948.76073968,89458980.19228171,89499315.06474723,89826034.87464873,89620274.33819103,89636002.80275232,89620274.33819103,89669013.58823708,89620274.33819103,89643789.75768562,89620274.33819103,89624496.23469342,89622169.92767322,89620274.33819103,89620173.99228919,89620161.45508344,89620372.04695529,89620248.30802608,89620274.33819103
2,6,16,54166316.17593473,100,PSO,57339263.92921104,54166316.17593473,57339263.92921104,55935349.098156765,55666154.52968995,56419825.12733017,55816930.59384827,55987746.497642346,55944047.4639948,55987746.497642346,55987059.93215106,55982785.83804699,55987746.497642346,55988765.14415927,55987399.39014263,55987922.93150543,55987746.497642346,55987640.037692,55987742.63665445,55987752.27350856,55987746.497642346
2,6,17,92833648.13697536,50,BFGS,98726759.67261297,98726759.67261297,93418994.20589069,92971804.91043846,93037229.04419892,92981622.75059302,92984218.54667202,92999518.99476832,92982490.77990058,92991204.91609904,92985383.2452367,92984191.91253649,92984218.54667202,92984025.88141043,92984205.6919981,92984228.92242824,92984124.64641564,92984164.82441828,92984217.34282856,92984218.54667202,92984218.54667202
2,6,18,73294735.46977772,50,BFGS,73294735.46977772,73294735.46977772,87655232.86684601,84214695.52061656,83586998.6882298,83938429.50796644,84223916.33667482,83753644.8045607,83938429.50796644,83824069.44300818,83923453.2105407,84064185.04702932,84068583.72085853,83932049.29299653,83938314.53383699,83938225.16412322,83938381.06700793,83938533.27224109,83938432.01110725,83938429.32714215,83938429.50796644
2,6,19,23807080.01505193,150,Elitist,25468150.6577144,25699288.469342805,25222970.002855204,25468150.6577144,25178399.032920644,25305371.32897349,25222970.002855204,25243154.475442182,25180057.960212868,25194708.464266133,25286746.10611543,25222970.002855204,25268945.362518504,25253499.737643253,25222980.777389105,25222528.28552892,25222733.566491783,25222973.522193037,25222973.522193037,25222970.39678132,25222970.002855204
2,7,0,8453668.261045119,100,PSO,11802229.07911001,10741328.802404046,11802229.07911001,9713595.616839414,10047677.378635664,10012939.136843128,10361078.78320538,10174012.989922475,10168431.619233914,10132180.733715115,10234314.891612718,10170315.297870563,10206716.449852755,10187452.54292324,10169346.828428453,10167539.570631858,10168460.980893549,10169632.442773929,10168429.494691605,10168497.026439544,10168431.619233914
2,7,1,17077812.0685652,150,BFGS,17181293.342396278,23354215.984494485,17485236.560142953,17181293.342396278,17214040.522083882,17282006.85830005,17285087.386007734,17282006.85830005,17328114.88409087,17319501.30485024,17303008.03432357,17293198.716320936,17284402.98472186,17282006.85830005,17282006.85830005,17280917.31335968,17282006.85830005,17282836.748872682,17282370.299656715,17282070.8855832,17282006.85830005
2,7,2,88729231.03585435,150,DE,93765919.33627222,93864963.7095863,92189503.0008184,93765919.33627222,93897597.26912495,93864963.7095863,94241835.00463285,94222100.53589092,93865407.82226758,94074132.52464788,93860333.36876298,93864963.7095863,93864963.7095863,93868950.96723218,93862782.10261084,93865475.35679364,93863759.69493625,93865071.43813556,93864946.90280268,93864963.7095863,93864963.7095863
2,7,3,78731401.11664392,150,PSO,81373686.7223054,80658005.0385202,80658005.0385202,81373686.7223054,80747309.52473505,80658005.0385202,80707235.8737028,80653001.50484413,80948120.73785469,80654297.14819936,80742170.04815447,80732866.53151594,80658005.0385202,80665684.08769464,80657900.70707859,80658005.0385202,80658143.920309,80658026.62072045,80658020.99976096,80658005.0385202,80658005.0385202
2,7,4,57008953.894413166,150,BFGS,57558318.15848197,57008953.894413166,59749578.451586656,57558318.15848197,57553516.0515319,57613424.43835839,57579694.05885141,57579694.05885141,57581697.91576629,57579694.05885141,57595529.21721578,57579814.05833266,57578594.83440065,57579660.1882404,57582363.599959984,57579639.18432689,57579667.9706629,57579690.115951136,57579694.63019482,57579694.98583825,57579694.05885141
2,7,5,28654230.158436127,100,BFGS,29249415.427521896,28654230.158436127,29249415.427521896,29388549.16695041,29618424.671521343,29784809.02723861,29671825.97760728,29618424.671521343,29621050.473566107,29612166.15999151,29616835.49460337,29595478.38625464,29620562.68479033,29615200.88276232,29616205.377774708,29618983.41231277,29611362.88278104,29618424.671521343,29618367.67584236,29618186.51133059,29618424.671521343
2,7,6,66230518.03813793,50,BFGS,66230518.03813793,66230518.03813793,66472745.84515009,66472664.89952451,66640128.90714452,66550290.704941474,66595034.58896767,66550290.704941474,66530274.67327295,66586437.49833945,66541699.74395789,66551346.04685842,66552395.3432639,66544036.43011608,66550803.96815981,66545913.95163944,66550693.80763576,66548137.30297374,66550207.79501864,66550316.41193948,66550290.704941474
2,7,7,34878417.47597708,150,Non-elitist,35133608.85480416,34878417.47597708,35114914.32064227,35133608.85480416,35186125.93475967,35153963.595145255,35197614.4072719,35178281.0231307,35146747.679481685,35115566.410973534,35128868.418085195,35120723.26081661,35141885.42110246,35125724.74747487,35138153.52749247,35136629.010282815,35133608.85480416,35133608.85480416,35134630.47979665,35133615.356045224,35133608.85480416
2,7,8,44685837.377987966,150,MLSL,47196976.86432222,45601273.9096204,45601273.9096204,47196976.86432222,46580799.84947249,45447322.01365041,45647421.61527191,45818888.10164728,45601273.9096204,45587508.62491773,45601273.9096204,45652276.54696405,45629350.51759719,45601273.9096204,45598337.56494515,45602059.27697341,45601882.05742445,45601648.72193752,45600651.18429764,45601344.64294704,45601273.9096204
2,7,9,24274095.235665675,150,Elitist,24869869.77570463,24564492.53007439,24503061.887742,24869869.77570463,24776603.019047115,24853638.076624703,24860639.34226151,24880102.474912908,24852646.780998915,24859802.658138912,24882650.224718437,24847311.597193,24867587.376764342,24860450.7764176,24853638.076624703,24853638.076624703,24853713.28093068,24853664.23639583,24853644.96653549,24853641.853333056,24853638.076624703
2,7,10,17743969.193170357,150,Elitist,17884139.02570726,20900851.822998904,18137947.315845776,17884139.02570726,17868342.54904071,17765764.61364962,17828945.73235841,17828945.73235841,17828945.73235841,17828945.73235841,17829079.668738816,17847680.535894983,17828001.081698924,17830542.795584828,17828945.73235841,17829107.793946784,17829062.120605886,17828852.73866511,17828951.61846368,17828946.121352196,17828945.73235841
2,7,11,49917516.898549326,100,Non-elitist,52984422.12714211,49917516.898549326,52984422.12714211,52666436.95591106,52880813.60922207,53029360.17037307,52984422.12714211,52950997.19212584,53061819.26369037,52971023.844183214,52984422.12714211,52978213.02592683,52989039.73933606,52986021.37474989,52985254.9289918,52983938.46993423,52985036.05506504,52984885.514757,52984422.12714211,52984488.158860736,52984422.12714211
2,7,12,18200766.685957573,150,BFGS,23494560.56758954,18200766.685957573,24742232.06719424,23494560.56758954,24547337.523083683,24972279.616200466,24740412.455276623,24732660.42085857,24763166.377364997,24739054.133378237,24745143.88764759,24740870.360943124,24741662.311037023,24742232.06719424,24742336.6697075,24742129.198708966,24742334.14425993,24742250.152229827,24742235.635359947,24742232.06719424,24742232.06719424
