fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18
1,1,10,1,0.3187085394229949,0.012230922410206124,0.25,0.7410171513617227,1.5832269787298688e-07,1.6180935910991188e-08,8.34446318804857e-09,9.84905809485183e-05,0.0,1.0,0.4285714285714285,0.5714285714285714,0.35787886403618996,0.15587979853339862,0.14996727660015408,0.18631405223205877,0.30114341965659674,0.16087925528920355,0.19575040104119368,0.1759796472110251,0.33605999035452294,0.16181924160145633,0.1314402689811106,0.2030480756840516,0.3231611061097547,0.17087249841746172,0.185933904445593,0.20288263214117652,0.34622325600172765,0.8841648516987566,0.16597510373443988,1.0654731410992131e-07,0.23404255319148937,0.6666666666666667,0.7875756239546283,0.8790115752010976,0.9091704252193942,0.22353334712938755,0.545917208358264,0.0,0.19999999999999996,0.0,0.2,0.36065573770491793,0.0,0.360655737704918,0.265980632923285,0.3398525170496317,0.48017173724004725,0.5111155358417493,0.5429845326826913,0.5757895460066312,0.5890047877587722,0.6158828851924191,0.65713918304903,0.6709830622352425,0.6863477995036508,0.7045983033355706,0.7103309868059012,0.717270233753846,0.7269656864661979,0.734041387773758,0.7395671043038695,0.7428088229142377,0.7427368682172509
1,1,11,1,0.3564575159725243,0.022988523547539982,0.25,0.8695886223518059,1.5978900881403575e-07,5.926398256591916e-09,7.077141485713723e-09,0.000273187626430168,0.0,1.0,0.39682539682539686,0.48979591836734687,0.36994219653179194,0.25130444244323835,0.2831665966417489,0.20212275686078285,0.3173202944702065,0.25674481607273325,0.2913508575935797,0.23395111597081453,0.32261828045577046,0.25484951556252805,0.2652038015574021,0.2149061078837866,0.3353595165063594,0.2638778839030523,0.28001488146454934,0.25603120416704006,0.3298675455899761,0.669684919621774,0.1701244813278008,1.8192173122757839e-07,0.24822695035460995,0.4242424242424243,0.8667881520874761,0.7803418059876748,0.8612848430841618,0.34277903455061154,0.3731991598885829,0.0,0.14285714285714285,0.0,0.14285714285714285,0.44262295081967223,0.0,0.4426229508196722,0.19723764296065815,0.2636751482659212,0.2753312503035642,0.32571470812383874,0.37706158703484727,0.36717961803005095,0.3906208784205919,0.4076869347894898,0.42050129553683624,0.4277380076274149,0.43157658924851916,0.43951064625121095,0.44331146200530036,0.4468469874300661,0.4510214998071723,0.4538009600428653,0.4544811410398276,0.4562778292002855,0.45634425321107275
1,1,12,1,0.35447884106421346,0.010318864880894247,0.0,0.8616100296115277,1.6112895280104827e-07,1.8859518096580176e-09,6.985033379689296e-09,0.0009185926478763631,0.0,1.0,0.31746031746031755,0.38775510204081626,0.34494610217153576,0.1900777605425158,0.16182590763293714,0.09117094026696182,0.11694170573383422,0.1980897407409381,0.21754401309457227,0.1511925233446476,0.12085412544637197,0.19561155550795095,0.14327385988847885,0.1091947539104654,0.14460101060592256,0.20895269948015682,0.21006676465951601,0.18127205187307016,0.13650646285580492,0.5070881475790552,0.16597510373443988,1.0654731410992131e-07,0.2151300236406619,0.5757575757575759,0.8043462043730809,0.9326841852894319,0.9721642153989605,0.15451396233216835,0.6061233169232052,0.0,0.45714285714285713,0.0,0.45714285714285713,0.5081967213114755,0.0,0.5081967213114754,0.11517115420257995,0.16063724401101587,0.2708236364945754,0.2681499732166257,0.30011934489236913,0.3131481285292027,0.33264932761023314,0.3418240012940573,0.3647815162899998,0.372565286081607,0.37362041928127787,0.38466959360727215,0.39065952201054666,0.3929899086750148,0.39575040835832564,0.39733451769571404,0.3996082768818865,0.40221365395445463,0.4021772427332443
1,1,13,1,0.3493763401319343,0.012897314938920195,0.0,0.8415282008535088,1.5838041045707568e-07,3.1104669999451254e-09,6.1610651268312805e-09,0.00047600618258723814,0.0,1.0,0.33333333333333337,0.4489795918367347,0.3283236994219654,0.28485265915498437,0.20178417425745954,0.20731696848035708,0.18665220874341992,0.2876535380934234,0.19942756099006664,0.17460879664635032,0.18979471866094055,0.2964171386236764,0.19786710062931667,0.23789289077228926,0.22858401758939062,0.3015319526857506,0.20109452998955268,0.21416178933421204,0.21557994795310087,0.7042209259748318,0.1701244813278008,1.3063591505112507e-07,0.23877068557919617,0.6666666666666667,0.9017053817213676,0.7944421782183646,0.8346867606856885,0.4382632215397049,0.5174258434933832,0.0,0.5714285714285714,0.0,0.5714285714285716,0.49180327868852464,0.0,0.4918032786885246,0.09486561286690998,0.1656189455862136,0.190817712197053,0.25662119961481256,0.30301271362658566,0.3664243967157187,0.3643474470708039,0.3690386231715076,0.3960649367047968,0.4085140884050751,0.42549808910161324,0.44249359877668326,0.4409020014852224,0.44453982609175,0.4511094517496651,0.45485903751365775,0.45807000409903365,0.46004952281176015,0.46004952281176015
1,1,14,1,0.3466472648703989,0.02402747077403402,0.25,0.7597546462442852,1.6263749929495684e-07,1.7269658583721808e-09,7.190823618193468e-09,0.0010366745047225734,0.0,1.0,0.5714285714285715,0.6122448979591835,0.4605009633911369,0.34002986150271075,0.21050535091714617,0.24527731158030286,0.16178739062261327,0.34218495761118595,0.18823901825448286,0.24273568695173253,0.16268166538448137,0.33727755609579446,0.1746182032510245,0.24148944328585997,0.1642076266727639,0.3415419505543448,0.15673345420523188,0.24658566131359694,0.14843829464752412,0.6927586785673272,0.18049792531120332,1.0125069360403509e-07,0.2364066193853428,0.6363636363636362,0.8373714056660009,0.6666887217050892,0.8358991981846906,0.43657147120835693,0.4158870526099381,0.0,0.45714285714285713,0.0,0.45714285714285724,0.4262295081967212,0.0,0.42622950819672123,0.42891157877857444,0.47601293741256046,0.5636364741114638,0.6145566099483343,0.6215075461833505,0.6849163034084594,0.7160863739216125,0.7280485367561486,0.7445931405992668,0.7567572950706126,0.7625392222101296,0.7785037129682623,0.7860070323081004,0.7941385142324214,0.799210798003745,0.800530569288462,0.8026113399691136,0.8047485296542866,0.8049786172330816
1,1,15,1,0.33522048861607046,0.01530635820517248,0.25,0.7592840900961826,1.6078336704708015e-07,1.234887540613088e-09,8.836079565794119e-09,0.0018031611055331035,0.0,1.0,0.39682539682539675,0.510204081632653,0.3591880629116817,0.1300244532742998,0.17038079143607865,0.12697977242679115,0.11637231375042578,0.13189286272630563,0.1970576838664162,0.13572432949883484,0.12364481528118221,0.13520768213880185,0.15107923758982522,0.14326979537971196,0.14281392254045733,0.1392889785883259,0.1831819146613557,0.15908488346830918,0.13109323413332874,0.6511089412140842,0.17219917012448138,1.8192173122757839e-07,0.2505910165484634,0.4545454545454546,0.8030658347577027,0.8982596044414599,0.962412012647978,0.16899300755040597,0.46574179889083667,0.0,0.4857142857142856,0.0,0.4857142857142857,0.44262295081967223,0.0,0.4426229508196722,0.27346572489769105,0.3367065990004373,0.429258956976052,0.44484037740048044,0.48072828568894066,0.49762501812739346,0.5199931804718608,0.5351200669001938,0.5545836618677599,0.5717916389195342,0.5846997495841951,0.590134802020064,0.5935376236191928,0.5971846695291109,0.6033993700221084,0.6059860379350227,0.6081624954224046,0.6096950057425622,0.6097489149556737
1,1,16,1,0.30762155738451147,0.007171109290540971,0.0,0.7415307493335067,1.581763841835173e-07,1.4415828170159141e-09,5.707218676167709e-09,0.0009856382731677027,0.0,1.0,0.4761904761904763,0.34693877551020397,0.554913294797688,0.3404930281276919,0.32348623670362153,0.22653844678680524,0.14039032708341992,0.34159755867301533,0.3628187812892514,0.2784704202917685,0.16409980433880023,0.34512308193966895,0.3091109648192648,0.2420238263605855,0.16703439917143148,0.3479790277096252,0.35249915581612346,0.2992358413266468,0.1722116353008759,0.5895977225961841,0.1701244813278008,1.5219470556452203e-07,0.23404255319148937,0.4545454545454546,0.5654881934002258,0.7055880975825346,0.7281916322411772,0.43133449749564856,0.42989153311785977,0.0,0.5142857142857142,0.0,0.5142857142857143,0.2786885245901638,0.0,0.2786885245901639,0.40783305184145047,0.48548168469399033,0.5995030030670964,0.5699490589566126,0.6332550299885792,0.7170374933927434,0.7739536840441573,0.8033785515503827,0.8112760051425901,0.8322556318052045,0.8473836115135295,0.8700296961557025,0.8889621050285553,0.9031509896141002,0.9096028862899476,0.9166731509791045,0.9210942895849453,0.9240151013939965,0.9240151013939965
1,1,17,1,0.33739108817189045,0.010953171891364204,0.0,0.8007835579980092,1.5940830025179716e-07,5.636890835405031e-09,8.063235440716394e-09,0.0003336696022771076,0.0,1.0,0.4126984126984128,0.4693877551020407,0.39701113774143526,0.22150953033366927,0.18723569090088965,0.10774333541425052,0.15491612593469695,0.2287167280308161,0.21331804608585925,0.1576813171554825,0.17341437428158812,0.2452895083931979,0.20163619989294868,0.1642622649602784,0.2213130446415218,0.2565488949170117,0.23547901342131106,0.22183006234340896,0.22571466084931158,0.8438586944466047,0.18049792531120332,1.3404846464820287e-07,0.24349881796690306,0.39393939393939403,0.810145244151653,0.8141104605237501,0.9148845491911273,0.30550226825105364,0.4599721698424364,0.0,0.5142857142857142,0.0,0.5142857142857143,0.39344262295081966,0.0,0.39344262295081966,0.3214680297305441,0.29956561516942337,0.4316384684841382,0.45314890052771994,0.5190352857782591,0.5113089440596382,0.5465512765893853,0.5790802463462951,0.5970382587896023,0.5994344014055345,0.6105509046744136,0.6200100401728371,0.6282359216834664,0.6367288425815626,0.6434105896239358,0.6451155910848881,0.6470259129367694,0.6487212343042593,0.6488837714895402
1,1,18,1,0.3378832758838328,0.01027781019781521,0.0,0.8859141969657107,1.6104252217074618e-07,4.1056396093027936e-10,8.409860904819847e-09,0.005216876433162162,0.0,1.0,0.3492063492063493,0.3673469387755101,0.39306358381502904,0.16690857674196635,0.2619951746166971,0.19469133068421152,0.24825756505433283,0.1701543270049405,0.31632469329652646,0.2226417990621501,0.2759056187019757,0.17606026882640413,0.25080623489985365,0.2166090936785171,0.27749332809970073,0.18225706785845086,0.3105948269264946,0.25159273475311794,0.2903700309366991,0.6009810644335518,0.18049792531120332,1.5219470556452203e-07,0.23877068557919617,0.5151515151515154,0.8379220290934244,0.7882467095739898,0.8964630226898034,0.3503110514722021,0.6424493221055624,0.0,0.17142857142857143,0.0,0.17142857142857149,0.37704918032786894,0.0,0.37704918032786894,0.19993488281109106,0.19164119149276793,0.2990610528397034,0.32519414171599037,0.3857524248045766,0.41246024565950745,0.4485796872716573,0.46823975390551265,0.48545337213450834,0.48832364240143955,0.495856720592731,0.5097878986424568,0.5190586797746276,0.5243408480943069,0.5308107909815117,0.5346838593751843,0.5379786222640838,0.5407941520028289,0.5410851858753108
1,1,19,1,0.3012982678136491,0.003922832534931168,0.25,0.8854069294139388,1.58529361124596e-07,2.098729512625136e-09,6.8990217745679555e-09,0.0008115912704655758,0.0,1.0,0.39682539682539675,0.4081632653061224,0.4186188013386066,0.12136042127563385,0.14738419640462985,0.11507841276910535,0.03399944398629984,0.11755599150406426,0.11064955121966324,0.07334483786115809,0.0,0.13423160415304097,0.13862869876562833,0.1440795302683714,0.07795810332293862,0.12879972968782716,0.10091010943166967,0.10442877149880803,0.01571131763718614,0.7749145172221277,0.16390041493775936,1.772956729012547e-07,0.23877068557919617,0.6363636363636362,0.7550285514827677,0.9061655365523364,0.9808276859582736,0.07081136925582787,0.5437840864087863,0.0,0.45714285714285713,0.0,0.45714285714285713,0.39344262295081966,0.0,0.39344262295081966,0.1424163286422373,0.23820310910677478,0.33665613854518206,0.36030135945927144,0.4197309943096875,0.42393578526309594,0.45401625534216705,0.4771046154444104,0.5075441046653825,0.5140295928223523,0.524923918257718,0.5347507122545484,0.5378989020713557,0.5409687304201446,0.5454716578982802,0.5486864520785716,0.5516447972820574,0.5536319061864362,0.5538280827447829
1,2,0,1,0.3768750066474756,0.016998599154576445,0.25,0.9091043881502383,2.121016857545759e-07,7.236961672297304e-09,6.985331214456115e-09,0.00021431042165168655,0.0,1.0,0.33333333333333337,0.30612244897959157,0.4175862672972501,0.3227108845897182,0.25377629350340514,0.23972159055143405,0.2576201916850227,0.33747837174048145,0.28113120339945374,0.2715192822779091,0.2924505094548584,0.3223169754328436,0.2264373114549052,0.2426079032554982,0.2670761901426626,0.3429496459326364,0.2673818573047596,0.2902224498796362,0.29721927157422356,0.6305347389218614,0.18879668049792536,1.9141447331077458e-07,0.24822695035460995,0.4545454545454546,0.7399237619698442,0.7537097055530069,0.8491130498118806,0.29368540522410636,0.6596154080366565,0.0,0.5142857142857142,0.0,0.5142857142857143,0.44262295081967223,0.0,0.4426229508196722,0.17297988240504947,0.2969963800746832,0.3142168704446895,0.37181673883168354,0.40813270878302166,0.47383870056254074,0.4774162064373647,0.5030165656932207,0.5088157300398711,0.5200436533613003,0.526408658562136,0.5359279218847145,0.5397554426344157,0.5453251538461811,0.547792546698174,0.5508383071176867,0.5530041952192325,0.5545755580169162,0.5546837764666522
1,2,1,1,0.3212965967857308,0.0046721029079755064,0.0,0.9273775768861787,2.0981658089673005e-07,1.6674149329471628e-09,9.304162661449412e-09,0.0013986171350503303,0.0,1.0,0.2698412698412699,0.510204081632653,0.2387417663664472,0.25613812941303193,0.37265184443377763,0.3441350475365954,0.2139660476220948,0.2614932267623624,0.37458372698594355,0.35298603793703487,0.2327807024226991,0.2551832357524277,0.35144595677517587,0.3478838431170026,0.22485907723091536,0.2641543976409382,0.3585963673091615,0.36519418570732787,0.23102331475968108,0.7580559060197944,0.18879668049792536,2.4054772394592655e-07,0.2576832151300237,0.6666666666666667,0.9497898615479454,0.6557307236616161,0.7967403241868987,0.46117807531631927,0.5442764094021242,0.0,0.2857142857142854,0.0,0.28571428571428564,0.3278688524590164,0.0,0.3278688524590164,0.5016172270986364,0.5471741799477271,0.5953082827255699,0.6334023522802096,0.6637005202615193,0.6820596815900516,0.7081573942444844,0.7249857821234519,0.7491073092216535,0.7651416247902735,0.7766456155102365,0.7911299911265935,0.7963916251069793,0.804653027009148,0.8096229244256138,0.8143033342019727,0.8159702028892285,0.8188927282523047,0.8191899201293987
