fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14
1,1,10,1,0.14182065576576747,0.0072069426131945915,0.0,0.8702159832278773,2.1257627704428358e-07,2.5895796202898944e-08,1.3766150230939641e-08,0.00013756610779007522,0.0,1.0,0.20786516853932582,0.27108433734939763,0.29716820197884675,0.21141138585153274,0.17705204374128125,0.15570940192534644,0.1586611343270521,0.18487156665225724,0.17852753376834207,0.15901370156118388,0.17488817892162078,0.285444578632722,0.18623395767992224,0.18551146218201098,0.18138635591870078,0.20181643559015172,0.18311726506673454,0.14759830413391473,0.15624094777547615,0.7204045818763891,0.13002364066193858,2.81620383489375e-07,0.1707988980716253,0.5,0.8749163114267811,0.8866437428650897,0.9540470219016819,0.23385539274232792,0.628915908736754,0.0,0.4307692307692309,0.0,0.4307692307692308,0.24799999999999986,0.37209302325581395,0.26357075212647735,0.07805642713986849,0.13992065232651596,0.1783839978282289,0.18814041605705145,0.20856411480851755,0.21537958897872356,0.23019264322799904,0.2439396809926746,0.24859471703912006,0.25371413830600087,0.258947281910068,0.260359880048187,0.26366628984155627,0.264285361084746,0.26450962739437434
1,1,11,1,0.1335287008136516,0.005557513917622476,0.0,0.8802755862109483,2.1480099150991996e-07,2.156508868037687e-08,1.031384704786502e-08,0.0001231749167516464,0.0,1.0,0.1292134831460673,0.18674698795180716,0.27017044190289696,0.21989306060844638,0.1650052534015911,0.18506452813774388,0.20063713531304983,0.1990613492877349,0.15143861941603132,0.17999368123027382,0.20231646176926277,0.28994841059771426,0.1701335934933943,0.20972220624433113,0.2182756915419306,0.21094788818556176,0.15000505655983698,0.16248903552172322,0.178183269462592,0.905953770558944,0.13238770685579201,2.4097237797730213e-07,0.17355371900826444,0.4857142857142853,0.7857586780665677,0.8170021291900333,0.9411551475003823,0.27928494766154177,0.6323079856911251,0.0,0.36923076923076914,0.0,0.36923076923076925,0.13600000000000004,0.2325581395348837,0.17013980480084406,0.28398648124194215,0.2892978771690935,0.31874230192142905,0.33509973805935744,0.3567899153145868,0.36115570692548493,0.36908102821321953,0.37896814020990943,0.3855249385731614,0.38973430413092003,0.3940001927344967,0.3961851150004858,0.39796306014633687,0.4005400655367972,0.40046851079298573
1,1,12,1,0.1569129403949937,0.01051943117754365,0.0,0.8792439244199303,2.1703006896999562e-07,1.7682440824141895e-09,1.0677657063201373e-08,0.0017320467896747341,0.0,1.0,0.19101123595505612,0.27710843373493976,0.25499605684849924,0.15887660195043063,0.14560379714312766,0.14831128620594058,0.23670784467425166,0.13626568882535006,0.14389606465438054,0.18013307416676283,0.25811924692730814,0.2295848830411722,0.1440844336447712,0.167313830023195,0.2476346173682883,0.15194537244433592,0.14418826621744218,0.16431750947386037,0.23703139289292618,0.8124165582932532,0.13002364066193858,2.287402562594765e-07,0.16528925619834714,0.6285714285714286,0.837998006801139,0.8934856829832114,0.9549220919013144,0.20496963177629257,0.6467368353888472,0.0,0.2615384615384616,0.0,0.2615384615384616,0.31199999999999994,0.37209302325581395,0.3377758366450308,0.21247996887181198,0.23232918240805622,0.24957060080660232,0.2721329025143431,0.2861588614707924,0.2989232840773801,0.3085609679385981,0.3167394917266886,0.3239322895124137,0.3284982062488848,0.3322590071948881,0.33622645619804237,0.3381992086040768,0.3403567812960189,0.34056073271584575
1,1,13,1,0.1383946465049872,0.005849260750152684,0.0,0.8719530185579831,2.1456434800329266e-07,3.47760315280407e-08,1.0454839450542186e-08,7.144497200739755e-05,0.0,1.0,0.20224719101123598,0.283132530120482,0.2678376861359659,0.13490750318855516,0.12134697078664014,0.12125029931314768,0.14140424763199233,0.13578544882812138,0.08806922500947445,0.11330255527268385,0.13809244853892477,0.21870434231070457,0.13370088898401944,0.154646114158289,0.1668725967391963,0.1510965611654378,0.08812097613729897,0.0957462713655074,0.1133819998523955,0.6329854368195331,0.13238770685579201,2.4097237797730213e-07,0.16804407713498618,0.19999999999999973,0.8846235491802208,0.8981501512489345,0.9645249473084028,0.254084302616155,0.5845553751609505,0.0,0.2769230769230768,0.0,0.2769230769230768,0.19199999999999998,0.25581395348837255,0.2342531182876738,0.08666281495394856,0.1155258923064052,0.14211984097020047,0.16661927340583116,0.17944482741196377,0.19122346294702952,0.2001577316579879,0.20661171704601888,0.20932073232799797,0.21084050220282124,0.21472774433934871,0.21688610514815498,0.21872930610062324,0.22009858698531848,0.22021136610148373
1,1,14,1,0.14600598706449672,0.006239731395538853,0.33333333333333337,0.9126912223286137,2.17854693002165e-07,8.92983267985606e-09,1.092789427895323e-08,0.00033939041500204435,0.0,1.0,0.15730337078651682,0.1987951807228916,0.31657284203343583,0.1106927115032712,0.08455624182417443,0.10637795310602804,0.14579635726233597,0.12461370009789907,0.09559773759381873,0.12705039737842294,0.17304079595640043,0.19573352540228695,0.0958476349902685,0.13870588217702717,0.16960655941160385,0.14947357485509827,0.10803515908506311,0.12215991927888359,0.16074989381331062,0.7536124787634186,0.1394799054373524,1.8556803409202976e-07,0.15977961432506887,0.4857142857142853,0.8062831086794331,0.8814904396657042,0.9732180151926584,0.16581429804073178,0.6869159910078948,0.0,0.36923076923076914,0.0,0.36923076923076925,0.2879999999999999,0.27906976744186074,0.3457496286218052,0.27930351897204564,0.3306948620270107,0.3374785097372097,0.36238959755490097,0.38029082905034706,0.38597679808326424,0.4004583106758255,0.4083080594197661,0.41705396350593804,0.4235260297155665,0.427610498783334,0.4306161430333897,0.4322952442978356,0.434823720222953,0.43498071254624304
1,1,15,1,0.13061698695625923,0.00577144809380117,0.16666666666666666,0.8831939313375403,2.163521915749788e-07,9.254947005898179e-09,9.66141751650704e-09,0.00028827653038570765,0.0,1.0,0.14044943820224715,0.16265060240963858,0.35419408295559796,0.2056519311774201,0.18012535386287154,0.18033769366835717,0.23219552430232748,0.16549178105661622,0.1735457420410651,0.17401350499343815,0.2293387333673793,0.27238501220846023,0.1789431471808206,0.19898745630787995,0.24351884325648665,0.1729799368563263,0.16443942788152832,0.1485026140366541,0.19879263172880812,0.5982415263167251,0.1205673758865249,2.6737848585104054e-07,0.1763085399449036,0.2857142857142856,0.8381671482849367,0.8457120452088027,0.9436972170793179,0.24087551020099307,0.6578017021825668,0.0,0.23076923076923073,0.0,0.23076923076923073,0.12799999999999986,0.2325581395348837,0.15985228171986288,0.3824946059032299,0.415011846378637,0.42289340983683,0.45656888678652363,0.49040280539753067,0.48993000107886053,0.5001582803616249,0.5125096165167076,0.521681709329584,0.5276314003996387,0.532614382618994,0.5348727493993934,0.5383307628439913,0.5405108612515519,0.5406133234897372
1,1,16,1,0.13799997071764644,0.006802898341939273,0.0,0.8937979622221259,2.146234830953985e-07,4.12122203407701e-08,1.1152496023972833e-08,6.256743690725758e-05,0.0,1.0,0.22471910112359547,0.22891566265060237,0.4109808617060311,0.12747925766863155,0.17751852474688357,0.17633884514282783,0.19139041151086555,0.11998296329799985,0.1817585823825072,0.17576105298062616,0.19574846514123068,0.17331341870874106,0.14338172901573198,0.16219593941303412,0.1718989730881133,0.10097567216485737,0.13871959061230266,0.11472988864719003,0.12996339246386734,0.7106133804378381,0.13238770685579201,2.81620383489375e-07,0.17355371900826444,0.5142857142857138,0.7988615599503301,0.8162822290072391,0.9193537911954164,0.2738595058929263,0.655851514820029,0.0,0.40000000000000013,0.0,0.4,0.15999999999999978,0.46511627906976805,0.13927723555790023,0.4392234365007355,0.4975812862088105,0.5065110344895776,0.5324119949863484,0.5477283312240688,0.560767386595054,0.5774965320858407,0.5914378945116581,0.5977146851735364,0.6038620380541648,0.6063739083144908,0.6092424024384802,0.6121188832372331,0.6148926951820322,0.6149034047718802
1,1,17,1,0.13146296454725373,0.004763767193438858,0.16666666666666666,0.9213220047588909,2.1752782619537018e-07,1.9384369473433325e-08,1.3244904318053703e-08,0.00018154689708720756,0.0,1.0,0.07303370786516847,0.12650602409638556,0.2380302513362903,0.19723551166762276,0.19458280608129042,0.20111504651873657,0.2095986213636971,0.17989113537168955,0.1964742806349995,0.20548171379471003,0.21176828515224377,0.2747088970008754,0.20602674505659846,0.23179103264256096,0.23329509735689713,0.19625775574198656,0.199787695963751,0.1935145691992709,0.19278096182463555,0.7986094956943077,0.13711583924349882,2.4097237797730213e-07,0.1763085399449036,0.5142857142857138,0.8967979577098797,0.8307464134753957,0.9440244339973893,0.29978414677815646,0.701377218955676,0.0,0.6307692307692307,0.0,0.6307692307692311,0.21599999999999994,0.5813953488372094,0.17160945095526997,0.32549856767703456,0.3891150711819982,0.41271301520388404,0.42472181442187407,0.4537283527456988,0.4645538396433502,0.4754097306545164,0.4916888197460352,0.4978865426537733,0.5038621228959093,0.5142600411686347,0.5176629689333458,0.5233154297321017,0.5256641261637254,0.5256517435761912
1,1,18,1,0.15463651952294116,0.007834862898463558,0.16666666666666666,0.8963421003098361,2.1659382516504306e-07,5.733441910349189e-08,1.156858960528428e-08,4.2515340041461564e-05,0.0,1.0,0.252808988764045,0.2409638554216867,0.44635712291802365,0.11372979155961194,0.13075531637311233,0.16368804540772963,0.20265227035589817,0.11097362172873171,0.16588077923520528,0.19069402694791004,0.23973575463311048,0.20708504716512743,0.15189349746355407,0.20402962469977226,0.2341932953474274,0.14814062902453795,0.19113335450675029,0.20029044928826356,0.24125911860318006,0.6159263727818916,0.12765957446808515,1.9555454327884302e-07,0.16804407713498618,0.24285714285714244,0.8281396225160158,0.86582385422642,0.95910663765487,0.258510269031459,0.6593855965176314,0.0,0.4307692307692309,0.0,0.4307692307692308,0.4159999999999998,0.5116279069767442,0.39938266987405363,0.1816018796771297,0.22335748756624696,0.24938837988836204,0.25202985117768817,0.27779143097550896,0.27514635674924937,0.2836375820398529,0.29144266859007706,0.2958390239016653,0.3008032427778806,0.3072064550546991,0.30955199481954976,0.31157323396907377,0.3134199218943716,0.3135940009201501
1,1,19,1,0.15071827665298793,0.0074261849630879555,0.0,0.8932806928459142,2.1569090596364693e-07,4.886146681769259e-08,1.1276642782041483e-08,5.098041630201199e-05,0.0,1.0,0.252808988764045,0.325301204819277,0.2990966134128433,0.15899054189281658,0.1316882444446721,0.14830894930319838,0.17199443351770438,0.15864527568232534,0.14900050441496115,0.16493675780395578,0.184762068648326,0.22471977589234182,0.12373707860503835,0.161021954263172,0.177912311295103,0.16582448921560755,0.1390361082073882,0.13844243946103552,0.15183530771479592,0.7281902704250793,0.13711583924349882,3.463913801039247e-07,0.1763085399449036,0.5714285714285712,0.7371677201545177,0.8398732795706643,0.9441826408517389,0.22555655717921363,0.6551456051711239,0.0,0.32307692307692293,0.0,0.32307692307692304,0.21599999999999994,0.348837209302326,0.23357953046689528,0.16196780322763638,0.22749494794995218,0.23747067609869466,0.24608734955259237,0.26388388666635754,0.2824379611293708,0.29108733979249446,0.3029088270383846,0.3053562875600946,0.3123454399286325,0.3144832685956209,0.317264274962644,0.31969510841908044,0.3221802213985303,0.3223444846439294
1,2,0,1,0.14036637874288171,0.007490870910908567,0.0,0.9242056085137464,2.8547299963047886e-07,8.846443046368088e-09,1.0603689854501922e-08,0.00033238995040647167,0.0,1.0,0.06179775280898864,0.09036144578313254,0.29716820197884686,0.1619081481369582,0.1830760084794436,0.19992443161694928,0.203825112427362,0.1660699609534826,0.18493499310697104,0.2240885376873749,0.2102577382943034,0.20621941466966665,0.1495744277834936,0.18659399970093338,0.18503980223509875,0.1532195594730107,0.1493432025609842,0.17389813437911394,0.15285898881528526,0.76666469853315,0.13475177304964547,2.9660307653263447e-07,0.17355371900826444,0.38571428571428523,0.7980129434025702,0.7761543054082267,0.9272399071879547,0.2735140988490645,0.7309316514362421,0.0,0.5076923076923076,0.0,0.5076923076923079,0.1839999999999998,0.3953488372093028,0.183082172547885,0.43496391725811967,0.4940227369548926,0.5211519751655866,0.5421277219020466,0.5640239313618121,0.5755781559722182,0.5838745588371324,0.5901305949742512,0.5976988192161601,0.6038213980257714,0.609014628572359,0.6125486544650445,0.6169169360163835,0.6183739656378655,0.6186024838825044
1,2,1,1,0.125575290677066,0.0036869831365384355,0.16666666666666666,0.9407503490343198,2.860832144039171e-07,3.3749534952925504e-08,9.498829461362916e-09,6.610146487644898e-05,0.0,1.0,0.0,0.03614457831325282,0.19578885802017854,0.19899690186562158,0.21678349567715616,0.23698908448775535,0.22789846965377047,0.18110319607614156,0.21249122272260967,0.24188513395275812,0.24930790229293343,0.22191737693477132,0.1606756977257715,0.20103751516046198,0.1868444795678078,0.15355033504779259,0.15898405436893093,0.17384325972328052,0.1764055958915055,0.7850263725762368,0.14184397163120574,2.81620383489375e-07,0.17906336088154273,0.2285714285714282,0.755847109694157,0.7562675022038441,0.9085111298623212,0.24908933894689955,0.710050519501443,0.0,0.46153846153846134,0.0,0.4615384615384618,0.06400000000000006,0.348837209302326,0.05440517013980478,0.8109645656165854,0.8409339425617366,0.8555065393050931,0.8787753815323449,0.9056839334048479,0.9182793133619429,0.9326915774676618,0.9381911483037548,0.9472298304286002,0.9506047650502367,0.9553457931964149,0.9595627157853996,0.9621287431651471,0.9649610861434446,0.9651911035082672
1,2,2,1,0.1307354698746085,0.004037870796837357,0.0,0.9217520637435512,2.8491078773730303e-07,4.592208957820787e-08,8.44364960896071e-09,3.7837343574211586e-05,0.0,1.0,0.12359550561797747,0.22289156626506024,0.1939611054247698,0.15817503821483703,0.17385760430010944,0.21450027951150008,0.22904114416353072,0.14661743999710397,0.1715894933395692,0.2127852707409641,0.23763691965213596,0.19030956184793246,0.12475478949926821,0.18698247907929832,0.19711313885659254,0.12097453957801885,0.1190474381981036,0.14571782759128438,0.16702101357309096,0.7181337792576112,0.1394799054373524,2.5384075616818834e-07,0.19008264462809918,0.4857142857142853,0.8145525514825644,0.8683579929709744,0.9485091737302107,0.17126332003398326,0.691628653178641,0.0,0.41538461538461535,0.0,0.41538461538461546,0.21599999999999994,0.3255813953488369,0.24093191278183396,0.5429903955349098,0.5865066371547429,0.6124269123873751,0.6227732980328458,0.6599980569998962,0.6617187275260488,0.6785944051999622,0.6916261834731472,0.6992764336375488,0.7048566014178352,0.7085925213038007,0.7105837222061564,0.7134757413347714,0.71515904354991,0.7151521965491616
