fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16
7,4,7,2,0.2795467767977291,0.031640812148461664,0.2,0.6380862477354545,5.461926040061334e-07,1.3913978692305419e-07,7.119424477539277e-08,9.241648612207149e-05,0.0,0.8208736714647978,0.6048387096774194,0.5688073394495409,0.49671941723185153,0.2689816581322726,0.3148575546405523,0.2806789231012379,0.36517872775413274,0.2916555964526355,0.2958964530502033,0.2681356413370486,0.3499856995443078,0.25760210536663264,0.31092698257456,0.2425425703110088,0.34866571261141743,0.2829600052544052,0.29770141966867203,0.23368428317386591,0.3051051679563169,0.7125927360831303,0.25467289719626174,1.6978762213406662e-06,0.34090909090909094,0.4406779661016951,0.9388659755839233,0.7656842611662817,0.8897339513915696,0.32700284333225055,0.5446170655693036,0.0,0.6904761904761906,0.0,0.6904761904761906,0.8804347826086956,0.6000000000000032,0.8804347826086956,0.3141804659589469,0.21044214647932535,0.33826002317082837,0.2734352042057724,0.28200587708890223,0.2470267255345422,0.2612929151264962,0.2585494111731532,0.259391841458942,0.26648552794905833,0.2940435026035364,0.28542479574711166,0.2905841899004602,0.28461232374829026,0.2868324926238859,0.2876863204756288,0.2881301790110291
7,4,8,2,0.2748638921913182,0.02200621933694703,0.2,0.741402185387346,5.901587350274568e-07,1.756664356032673e-08,9.669533432434375e-08,0.001193959181373635,0.0,0.8742256139227171,0.556451612903226,0.4862385321100914,0.5318444429220618,0.29772319125161417,0.2970153101098054,0.25191786004067884,0.3343423084611876,0.2713128029856494,0.26722546598098806,0.20932245644967562,0.2809167372069854,0.26584259081212147,0.267869076541579,0.1781248821535082,0.2893494524129824,0.24368396130772774,0.2472121323169979,0.1427216244280608,0.20590370256201074,0.5732715548367615,0.28037383177570085,1.6978762213406662e-06,0.3333333333333332,0.593220338983051,0.7906735270057541,0.6796357708307212,0.8244680907267479,0.4782572554068049,0.5341363708478546,0.0,0.4285714285714288,0.0,0.4285714285714285,0.3804347826086956,0.6000000000000032,0.3804347826086957,0.7773903260706438,0.7166291306682471,0.6078033391639273,0.5944597814251267,0.5947604105431838,0.6164618027484192,0.6274822132618025,0.7003559927585532,0.6781534706085006,0.6931055802751793,0.678243312374778,0.6893662339451319,0.6694731271944434,0.6730965010302288,0.6731248015549955,0.673467222069746,0.6755167107735769
7,4,9,2,0.28714429305189504,0.03744311177617213,0.2,0.7082359036864365,6.071921317202609e-07,9.040323631587956e-08,1.4117004590497851e-07,0.0003238758601298577,0.0,0.8896936785781071,0.4919354838709678,0.49541284403669716,0.4413051547087471,0.12110057398897645,0.29060645612605174,0.3600476560120407,0.3218945214690425,0.1052601635947058,0.26273319978762655,0.3030107652537435,0.3083041732294467,0.07899363972624573,0.26002854175312573,0.2955475005052106,0.2747710344627394,0.07058133134922218,0.24257745604758796,0.24444010181950748,0.23603497388779593,0.8342717486484963,0.27102803738317743,2.0799536197768385e-06,0.3484848484848485,0.5254237288135593,0.7281442137551828,0.7866700972864074,0.907789209360296,0.2148173960808088,0.5218597486530001,0.0,0.45238095238095266,0.0,0.45238095238095244,0.45652173913043476,0.6000000000000032,0.45652173913043476,0.5480984045137645,0.5914575168528993,0.6121092006516917,0.6089361202751398,0.5217819116016762,0.6423366509561019,0.627162108246702,0.6464039622186,0.621372191448281,0.6526353460559895,0.654975745246106,0.6617096768909541,0.6499806446390257,0.6497992378776334,0.6592462677298583,0.6601522776114817,0.6606255964211343
7,4,10,2,0.2521157137689361,0.015037259046404622,0.0,0.7928635360436052,6.032562551653483e-07,4.382050491456219e-08,8.478782067496048e-08,0.0004064574835490589,0.0,0.907100905914569,0.29032258064516137,0.3577981651376144,0.3074604370761116,0.35386864645821914,0.3514236379348852,0.30382434062944785,0.2185033310711213,0.3671721483095606,0.35975225636847274,0.2889369466351821,0.20441086872727232,0.33032472363620824,0.3313350262072935,0.24472980761848995,0.17582809874408434,0.3473231092692475,0.34659931880061057,0.2356612503546769,0.1288067023764523,0.7099791733886782,0.2686915887850467,2.0799536197768385e-06,0.33585858585858586,0.6610169491525424,0.771727132524521,0.741369101691383,0.8433685335125731,0.3182309452671895,0.6911247561738785,0.0,0.4761904761904764,0.0,0.47619047619047616,0.576086956521739,0.6000000000000032,0.576086956521739,0.3106218136833341,0.41853065093721753,0.34354987765018263,0.38851505990893553,0.36695870910898787,0.3471042104638786,0.40593150544420564,0.3794215880895868,0.3761806187085137,0.3906926017839958,0.3886085981984442,0.38428027779403817,0.39818578808387617,0.40544088156497615,0.40583070819673317,0.4049361734989432,0.40581065873076905
7,4,11,2,0.25037355820047236,0.01672625410819316,0.4000000000000001,0.6756111819023096,5.932838230584927e-07,4.059411697881613e-08,1.5088060637995274e-07,0.0007991725274856457,0.0,0.8104658097555063,0.6129032258064518,0.47706422018348593,0.6149208741522232,0.21106691091528063,0.1627462599930929,0.1009450895529036,0.22881345872033387,0.23699868851082617,0.16669516953735597,0.10586473907553828,0.19440530198187322,0.20769004358365484,0.17010328444410872,0.06742966770833003,0.22051065667649639,0.23527619619880114,0.17952089812256555,0.07594226822688233,0.15058303911517446,0.8239272382815965,0.2663551401869159,2.3020949232142873e-06,0.3484848484848485,0.5084745762711864,0.8204627629183023,0.7778893487385297,0.9295431359849347,0.27417418643136554,0.31787689649701245,0.0,0.23809523809523792,0.0,0.23809523809523814,0.4673913043478261,0.6000000000000032,0.4673913043478261,0.3912848682085803,0.29311041820478256,0.45283792354952723,0.5270384020295333,0.5854493679953687,0.5528190894053462,0.5655808769114383,0.6385190417116895,0.6000715604385451,0.6281390379353666,0.633540751222605,0.6125148677582548,0.6167736997728779,0.6178415923888729,0.6196158665050533,0.6148225722513834,0.6141885672893441
7,4,12,2,0.2707728951786914,0.024716022227963666,0.2,0.7754634518210721,6.091598538407541e-07,1.532882229168313e-08,8.60359846825471e-08,0.0012180229374322753,0.0,0.8735469928078563,0.26612903225806456,0.4495412844036696,0.19257602644820962,0.20581066191109054,0.256526713905193,0.27365511447424407,0.3025676751449127,0.21965635372648873,0.2612836236779361,0.2682896483537238,0.27814490262721514,0.17672106118603825,0.2339198008452371,0.2119623510037284,0.2642642357664349,0.19599073614746576,0.24773162331314869,0.21473747782701458,0.21052577293887031,0.5383183869981867,0.2616822429906542,2.680544660005036e-06,0.3333333333333332,0.5423728813559321,0.8564269060887271,0.846661767973643,0.9422459519823052,0.1414922487311086,0.5557204917925173,0.0,0.357142857142857,0.0,0.3571428571428571,0.3043478260869565,0.6000000000000032,0.30434782608695654,0.31302892909929203,0.4838389714215463,0.5180278851269036,0.5261019997024592,0.5167459131320971,0.5937685252641725,0.601477716060473,0.6382304812290196,0.5676380562925831,0.5915589947991662,0.5788483116667977,0.5789265506549996,0.5917812264321403,0.5996729594113517,0.5951831425470528,0.5986792823466656,0.5986792823466656
7,4,13,2,0.2567016852023565,0.017297231844457944,0.0,0.7799334307580401,5.887284947726728e-07,1.8913609747974887e-08,9.920022151352759e-08,0.001136652909295835,0.0,0.8765143598534353,0.3306451612903226,0.47706422018348593,0.2562170308967596,0.4567543593140365,0.36124376774384004,0.35103729400164596,0.22947229645010303,0.43659248229627157,0.37024575988164354,0.3127008933264417,0.22019488085036643,0.43933437547714455,0.3451778641697252,0.3008882363061547,0.19281070254983812,0.4221448680502054,0.3618580089020377,0.26760782537983663,0.15320857491128814,0.8051286640895645,0.2663551401869159,1.7862575753223355e-06,0.33838383838383834,0.4915254237288136,0.8209857169044414,0.664887816394657,0.7959572707036116,0.43641880141043193,0.5556836015662039,0.0,0.5714285714285711,0.0,0.5714285714285715,0.576086956521739,0.6000000000000032,0.576086956521739,0.33065297874580546,0.3117616870884077,0.38685767085307976,0.3354374201701211,0.3372645226688933,0.32405090932915903,0.3129184210810769,0.3446172959274454,0.34841547412657614,0.3899741272183006,0.37899429653844674,0.382118769433488,0.37801557279617737,0.37820236453324463,0.3761390248662928,0.37934170983053717,0.37998160439808526
7,4,14,2,0.25938610024743136,0.01858856757719251,0.4000000000000001,0.7159004443545705,6.249100874807141e-07,3.374920570101462e-07,7.41576576058033e-08,2.7969809229911202e-05,0.0,0.8540428426443798,0.5161290322580647,0.4495412844036696,0.5256581666139972,0.17731395106522385,0.33508141339630493,0.3611532097336765,0.3734750125926247,0.17607936562412352,0.37513587884035093,0.35870301647061087,0.3853539372750092,0.11219415328777005,0.2827097062862741,0.26764212498139794,0.30379311796371977,0.12055973002543974,0.3386240320160031,0.28020658453377234,0.29803060713579343,0.6352236454596385,0.2757009345794393,1.7862575753223355e-06,0.3434343434343434,0.45762711864406747,0.7865503809833405,0.6223439705267815,0.7771987133781857,0.4624116519245402,0.5620191049837852,0.0,0.6666666666666667,0.0,0.6666666666666666,0.7065217391304348,0.6000000000000032,0.7065217391304348,0.6510152546137882,0.644993600841381,0.6135999284644118,0.7158262242416757,0.6671429924455425,0.591532269567568,0.644866855512757,0.6729730727724916,0.6318353283799514,0.6703003075677967,0.6823421588845728,0.683021091522926,0.6770852778064982,0.6684896010476034,0.6700417001670624,0.6714994674227881,0.6714994674227881
7,4,15,2,0.2636728935527777,0.024061857492739706,0.2,0.6481084027948663,5.371795605966521e-07,6.770362250968303e-08,8.387174713462401e-08,0.0002528524899588402,0.0,0.8448193617953402,0.3467741935483871,0.3761467889908256,0.37483602668229643,0.2487859202997642,0.22321383378918047,0.24911770156127733,0.2377828359770895,0.2385656644512606,0.2387805281059281,0.23399726949497035,0.2394039981068048,0.23585372287018602,0.2178947857134752,0.20719327347872385,0.21654440704121247,0.23079166102001958,0.24264772349222907,0.19954258217004406,0.18935316714345718,0.627800114041082,0.26401869158878494,1.8792361046645795e-06,0.3434343434343434,0.4406779661016951,0.8677132091411122,0.8471442241799387,0.9288355097847205,0.22329137379797676,0.48472053513877034,0.0,0.5952380952380953,0.0,0.5952380952380952,0.576086956521739,0.6000000000000032,0.576086956521739,0.17678212426620976,0.35343750194966717,0.28539102643674497,0.30734181669530214,0.2635135215741118,0.25242947835398066,0.26447924615588847,0.2771295120471653,0.2415807582523195,0.26963572906148525,0.28393077887216234,0.2769794379051602,0.2813194134372736,0.27992637638454965,0.28147962487236344,0.28271153686022954,0.28272228300205726
7,4,16,2,0.2407252571651638,0.011470917982838641,0.0,0.7373121796711011,5.672990054327891e-07,1.1529285231256292e-07,1.0046445011216791e-07,0.00017172319458650282,0.0,0.8535421681978872,0.5000000000000002,0.6422018348623851,0.3247473692811941,0.22002852665221506,0.2103126384798708,0.2116150950376825,0.29578436663705343,0.2260613345546718,0.2202680144322322,0.17318259079803133,0.280380345699615,0.1965741224200146,0.1926500618639997,0.15229815786948908,0.2633811575572428,0.2025835532165593,0.206166845118403,0.1125614662373885,0.21294936926579533,0.8055181120978014,0.2593457943925233,2.54794670483531e-06,0.3484848484848485,0.5084745762711864,0.731746255072609,0.7710755050799811,0.8909705844434499,0.25350596571718004,0.4551438707397516,0.0,0.642857142857143,0.0,0.6428571428571429,0.6847826086956521,0.6000000000000032,0.6847826086956521,0.3937848694313566,0.3648857427093668,0.3878403366650989,0.33440426531583944,0.3438374636344197,0.3436815183304398,0.3912313424837497,0.39406374579594683,0.3768429959033315,0.37277988409396134,0.3772041159882802,0.38239570431498215,0.38995651988305347,0.38035297461923134,0.3819285810051851,0.38111447629863493,0.3819917399357666
7,4,17,2,0.28367651170982217,0.027422965168833573,0.4000000000000001,0.7882827824956793,6.259410101305571e-07,2.9941757925803733e-07,1.2117232717494827e-07,6.873872528219855e-05,0.0,0.9145146249343513,0.4919354838709678,0.623853211009174,0.3296026496227451,0.3840477267244452,0.3071304994485542,0.3733026899740455,0.37080426181369086,0.38493174903572835,0.29664495782516975,0.36716309080764686,0.3640460534713925,0.3621007961551833,0.2865812571790528,0.3208833421170746,0.33685984810282543,0.36986173502329706,0.2886795727674222,0.3265485012000685,0.3095828456811094,0.6098043798158024,0.2663551401869159,1.9770509324441828e-06,0.3308080808080808,0.45762711864406747,0.8687113623112634,0.666740201210235,0.7895167319451146,0.43997429619666556,0.5596306469265934,0.0,0.45238095238095266,0.0,0.45238095238095244,0.6739130434782608,0.6000000000000032,0.6739130434782608,0.28613203459192205,0.25146403345352697,0.17612613321726345,0.24381286081170384,0.25459314952437895,0.27110399303881616,0.32251124165447864,0.3346627487886402,0.3144732806355972,0.32465226231541844,0.32335134184140246,0.32391849611197654,0.3232780846406069,0.32455315113296535,0.32217559686151653,0.32003105254427777,0.3206480590614209
7,4,18,2,0.30193591907955125,0.04647455293085982,0.2,0.7069222777470114,5.969961709304097e-07,3.2362651320270763e-07,1.0633017687785222e-07,5.1954636201465896e-05,0.0,0.8453034957261684,0.29838709677419356,0.4678899082568806,0.22178786737000752,0.2307291097165869,0.20639779544590842,0.18777758449259863,0.23348079204439198,0.25478966335659714,0.2079364944766946,0.18390526959375064,0.2189763786417449,0.19077540158475137,0.16789309021572452,0.10030851273284358,0.17542035698666558,0.220943212116534,0.17955034576939122,0.10648589440223288,0.1296091802142676,0.6988761622326605,0.27803738317757015,1.6978762213406662e-06,0.34090909090909094,0.5084745762711864,0.5977782566536431,0.6790982866110404,0.867550703506442,0.3119767005657564,0.5568324602537292,0.0,0.7857142857142854,0.0,0.7857142857142857,0.5108695652173914,0.6000000000000032,0.5108695652173914,0.5257806012467712,0.6929530481927559,0.6416106356785543,0.6420860567072972,0.6008882820566313,0.6614157136303362,0.6021263027075032,0.608552385253947,0.6118582775036574,0.6076427150643149,0.6056578291024262,0.6037608239968704,0.6030633649248922,0.5991112808652665,0.6004221241862449,0.6015265794106315,0.6022344630014891
7,4,19,2,0.4056435315383923,0.1470964152202873,0.4000000000000001,0.6031161500911352,5.720924166168124e-07,9.995124938643286e-08,1.0944395107593411e-07,0.0002210293927202203,0.0,0.8384918170269593,0.5967741935483872,0.5596330275229356,0.4971995356320903,0.2681602071566789,0.2815523580380137,0.2560128229850698,0.2552094527088693,0.28437810285282883,0.2860559146044701,0.24067768330904826,0.24879728792265854,0.2344562775202661,0.2514081274749871,0.1821109790565003,0.20452543084052965,0.25619785458517724,0.26520990863178207,0.17508240283010812,0.16888406284925916,0.7333439566110798,0.2686915887850467,1.4580978481577704e-06,0.33585858585858586,0.40677966101694896,0.8376850946476826,0.7876649893298939,0.9046628438673165,0.23401844468355132,0.5292821703714157,0.0,0.6190476190476192,0.0,0.6190476190476191,0.6086956521739131,0.20000000000000107,0.63768115942029,0.33547825362511485,0.4150337130330839,0.42592958638648537,0.45782172850231895,0.4409794363559545,0.41878596993048345,0.43084845916615855,0.42647284952911857,0.4264199610573278,0.4603539348580956,0.45244646049782933,0.4362694172501025,0.44063754558533796,0.44384803979134446,0.44517569466595797,0.4452198697821068,0.445763589792453
7,5,0,2,0.2784907551364481,0.03432659910472746,0.2,0.7820367587350072,6.691788046091408e-07,6.435135181356697e-08,1.0905640235440822e-07,0.00035333516491718785,0.0,0.9302195003394745,0.3629032258064517,0.3669724770642201,0.4109141061551804,0.28358724232247534,0.3276983851062125,0.33320297974249447,0.28521891838047964,0.2852059163437215,0.33259755698993265,0.3414467094421305,0.31228240769752236,0.22939146434366564,0.27547055753736793,0.23657639117924512,0.20656957234984208,0.2406726404710976,0.2953594303279178,0.2632083877568433,0.21690510414124464,0.7272607490032872,0.2593457943925233,2.3020949232142873e-06,0.3459595959595958,0.6610169491525424,0.9224349037519448,0.672319347425308,0.7609345335184914,0.4026001568126912,0.63424850636005,0.0,0.8333333333333333,0.0,0.8333333333333334,0.5108695652173914,0.6000000000000032,0.5108695652173914,0.5147824871692148,0.526155088432352,0.6634596005131539,0.5083979701997308,0.5842063562973534,0.5677833037098299,0.5855776805859445,0.6014615452592731,0.5588091555032075,0.5926285172100205,0.5880033469296659,0.5917410769318683,0.6058355336739449,0.5889008955207089,0.5926109946584559,0.5953367960922644,0.5956213043938643
7,5,1,2,0.250728030010825,0.013384312694246968,0.0,0.7881387253637784,6.375982325842083e-07,2.892918993971526e-08,1.1457772323692939e-07,0.0008531637301655569,0.0,0.9335704969750902,0.37096774193548393,0.5688073394495411,0.23913589550364225,0.3515939698832714,0.3784146241294324,0.36494006315411087,0.252478664432783,0.33508561633356393,0.3984551884992127,0.34930008753022723,0.23976472915069924,0.33457527696528583,0.366878284280187,0.3214579001508038,0.22293594185165977,0.32194269235869194,0.39401919541084984,0.3118790030189055,0.18047719536420515,0.6174637186602183,0.2593457943925233,1.8792361046645795e-06,0.3459595959595958,0.40677966101694896,0.926878660947041,0.7407311829171412,0.8481381323462696,0.35709233111992417,0.4955892418682687,0.0,0.5476190476190478,0.0,0.5476190476190476,0.5652173913043477,0.6000000000000032,0.5652173913043477,0.41524056897439365,0.31223687689689994,0.31202371032289955,0.3697385032699898,0.39210338243169796,0.43511152307215184,0.4273407075177045,0.4089334821618207,0.39962039432335983,0.406460500273117,0.4018951316551751,0.4093536345269877,0.40652359357515966,0.4086930832985418,0.4078117035901643,0.40984858654112477,0.4103815147688321
7,5,2,2,0.27004770522375565,0.02768800879009982,0.2,0.7819442519713347,6.570995745409317e-07,4.1885334147701546e-07,8.924395516685756e-08,2.6485810740065683e-05,0.0,0.917957490430483,0.3387096774193547,0.39449541284403644,0.3422327484121003,0.2611745129357461,0.1997378135361476,0.21994610082660437,0.28371523456017433,0.2279889803613243,0.18572249712737543,0.20024189793388159,0.2827035611797848,0.22250504577696018,0.1602292732826165,0.13510879981863277,0.2287138008398757,0.19261414570443303,0.15642928297474934,0.12426938439457902,0.20041938949920712,0.47632813215597114,0.27102803738317743,1.4580978481577704e-06,0.3484848484848485,0.5084745762711864,0.8651993867907293,0.7748255548681939,0.8921389406604958,0.26529240490795963,0.5840195590049501,0.0,0.45238095238095266,0.0,0.45238095238095244,0.47826086956521713,0.6000000000000032,0.47826086956521724,0.274315341315885,0.34666131427754565,0.3692379661797869,0.4571677599036239,0.4230930275193512,0.41494660379636805,0.4175677876064623,0.4205081680782832,0.4345306009408725,0.4183465108431532,0.4366924530369145,0.43525129624989023,0.43606800136148616,0.4403519248636085,0.43885668431676916,0.439611322675465,0.4401839364191209
7,5,3,2,0.2561389467520311,0.016440610336515102,0.2,0.7478914339974168,6.719762248759676e-07,4.175575128898657e-08,7.919913251343889e-08,0.0003980774377376021,0.0,0.9063760653786905,0.435483870967742,0.4954128440366973,0.37170590153977656,0.30428671012461905,0.30966752471082626,0.30682655210388665,0.3177099855964878,0.3068586788012727,0.2769179806219255,0.281540707658414,0.3144856117300725,0.26073241140491576,0.2664598491257194,0.2198270061050569,0.25481517862637837,0.2676809743602603,0.24083458785917,0.20134688803093714,0.22453209631273752,0.7222754592260916,0.2686915887850467,1.9770509324441828e-06,0.34090909090909094,0.5254237288135593,0.8779887119117729,0.6993310619838411,0.8049425678906967,0.367200406967594,0.576939770251133,0.0,0.5714285714285716,0.0,0.5714285714285715,0.652173913043478,0.6000000000000032,0.6521739130434783,0.5705211867581734,0.5070954325535042,0.5828940713970003,0.6099638131479439,0.5818256967006685,0.63707040573337,0.6777412206242637,0.6715637623338542,0.6514847874810024,0.6717838363442528,0.6472644757590209,0.6541052704068113,0.6696056635969347,0.676688367543081,0.6639842368552358,0.6680783062109532,0.6687683066839638
7,5,4,2,0.2641953677471959,0.020818627357731524,0.0,0.7676620722719656,6.228625589333764e-07,2.835499003688987e-07,1.467612770574411e-07,9.36209730629499e-05,0.0,0.8958856794745832,0.44354838709677424,0.422018348623853,0.4611906556141673,0.18662723705587292,0.33610113239726447,0.3784206147237781,0.3873453715716897,0.19714061494853408,0.29145846717898194,0.36571465227292577,0.3756196736875481,0.15986362217826677,0.3183848528951374,0.32896355334915217,0.356527018798502,0.17540468233023565,0.2808694801860948,0.32217819656707236,0.3193769037579621,0.7149000938358983,0.27336448598130836,1.8792361046645795e-06,0.3434343434343434,0.42372881355932224,0.8350692673717925,0.5689099021256503,0.6535029636118113,0.5243403014859616,0.5896535328802492,0.0,0.4999999999999998,0.0,0.4999999999999998,0.41304347826086957,0.6000000000000032,0.41304347826086957,0.08913341487688164,0.1512529178916091,0.18413830670398545,0.1771427448147398,0.18766171697429024,0.23582134778406294,0.2084641519695256,0.18992977124351862,0.22090677722071628,0.21321915591374352,0.20582332393907787,0.2112635953372224,0.2127953174545254,0.21790743523540157,0.22047133852818157,0.22351691763009285,0.2245462178090818
7,5,5,2,0.24661216541719905,0.013723460997344155,0.0,0.716807721080853,6.024726082597311e-07,5.911348504693828e-08,1.0431649784583853e-07,0.000368792725815688,0.0,0.8920741244870708,0.39516129032258074,0.44036697247706413,0.37382484835756735,0.2992493520295051,0.3505225996562493,0.3492498813674465,0.2467385241803024,0.2577671190893104,0.3359182878931577,0.3273198817431753,0.23034465645415847,0.2701932040063915,0.3265355000004795,0.28898834980254584,0.20019402318612722,0.22971206036630076,0.317727094161671,0.27106593331202933,0.1504085412272893,0.583714091835029,0.2663551401869159,1.6978762213406662e-06,0.34090909090909094,0.5254237288135593,0.746340002155311,0.6769321386636982,0.8053636543131555,0.39124682453991183,0.4820922105637897,0.0,0.642857142857143,0.0,0.6428571428571429,0.6630434782608694,0.6000000000000032,0.6630434782608694,0.48976807277240986,0.47209391910412424,0.5184009190941805,0.5027090258961175,0.48011576898775976,0.4595083666796542,0.47669334993623225,0.48101999206958324,0.4808480107065207,0.48829674869810513,0.4931956029929605,0.48584867834883827,0.4816785100091412,0.5005064250486944,0.5050259075145889,0.5072616569010571,0.507984404667152
7,5,6,2,0.30441719238137976,0.04011410831167802,0.2,0.7843666988452778,6.443231827328683e-07,4.3464008183213095e-08,1.263249641074811e-07,0.0006205521187416882,0.0,0.8974636672225031,0.4274193548387097,0.5871559633027521,0.2881609724111608,0.31937933416201714,0.3160696790909241,0.3900807897115117,0.3796830806809326,0.3171124427268789,0.2988394901043985,0.342580428285439,0.36090554795815843,0.2954922490128455,0.2962227457157901,0.3396035483651011,0.3466996022397053,0.2977429791249425,0.2873745795465882,0.2963654792638337,0.30240690676850646,0.7915729318156712,0.27336448598130836,2.1882088127843795e-06,0.34090909090909094,0.4915254237288136,0.8736382034235874,0.7343703567033373,0.8163313465611357,0.33305163200980553,0.6825410203414302,0.0,0.7619047619047621,0.0,0.761904761904762,0.793478260869565,0.8000000000000043,0.7762148337595907,0.36827153448234906,0.2885151081776314,0.3593484089186141,0.29209673066316544,0.3417216049162952,0.3239583895673759,0.3550115969101695,0.36775248738639643,0.36281280077928657,0.36212693328304724,0.3642801989338198,0.36867250376469873,0.3648482311548651,0.36618112090663457,0.36676927752371813,0.3678301826150785,0.3684862772713011
7,5,7,2,0.2412894596827097,0.013617350612362807,0.0,0.8456344055326739,6.527122269419432e-07,2.985266443000655e-09,1.266638615227289e-07,0.009337203721947672,0.0,0.9265778714325017,0.29032258064516137,0.39449541284403644,0.27085800409086025,0.25796198479571364,0.16499733970335506,0.20761812240620814,0.22356086945399634,0.2698361460560922,0.17307168804737927,0.19805808910378397,0.23087154218047368,0.24567601264110073,0.16053978921718204,0.16430032194578081,0.20279711967346215,0.2634890077780064,0.1798817708021051,0.1642420867896467,0.18238143161979858,0.8207439983023237,0.27102803738317743,2.1882088127843795e-06,0.3434343434343434,0.6101694915254239,0.8119769522095548,0.7953950436871651,0.8794103218499258,0.2823803260687318,0.557310887748364,0.0,0.357142857142857,0.0,0.3571428571428571,0.32608695652173914,0.6000000000000032,0.32608695652173914,0.3982470475379174,0.42666184967470633,0.4878428813823308,0.5511257604855411,0.5613633881594764,0.5818235801809026,0.6272618330093511,0.5892748759316797,0.5755274838767306,0.5710819571757495,0.5774454039719124,0.5957691143221713,0.6037313946061011,0.6065376912493565,0.6076798485129389,0.6066293449369533,0.607230638859269
7,5,8,2,0.3315221900032486,0.06384484579655614,0.4000000000000001,0.7292406504092019,6.872204040432345e-07,2.1961093064872097e-07,1.4510066370654318e-07,0.0001251894283045791,0.0,0.8934437979379586,0.5645161290322582,0.5137614678899081,0.5094634295512378,0.4514034137127344,0.42249405434340104,0.4477984097810297,0.3911394729641562,0.46870019901637183,0.3868446493966986,0.42415090676026046,0.37756652991238426,0.4237317984603798,0.3932249434334417,0.3868820343108412,0.3434607616672952,0.4478807187331684,0.36733990789068094,0.3732163825231777,0.30936422034881605,0.6414031705216203,0.28971962616822433,2.1882088127843795e-06,0.34090909090909094,0.5762711864406778,0.7686410956421681,0.6829517954670408,0.8209203554591125,0.37056997673579445,0.6032796103812719,0.0,0.4999999999999998,0.0,0.4999999999999998,0.7065217391304348,0.6000000000000032,0.7065217391304348,0.4103632998317941,0.4418257933777239,0.4150353307118586,0.4275591843836384,0.46240044464247165,0.4667378956806727,0.4905226799715934,0.44256008896607657,0.4759825291285391,0.4605664661416473,0.46217533485320716,0.46962794179663114,0.4786932557586048,0.47366311848633136,0.4777189236849617,0.4788660281072261,0.4790364668560918
7,5,9,2,0.2638388135651612,0.02370266840519536,0.2,0.8139040139605886,6.89605822436964e-07,1.894164849220275e-07,1.0226322217485629e-07,9.858208733531858e-05,0.0,0.9276125562499486,0.29032258064516137,0.4678899082568806,0.21137905048982672,0.2619907923541377,0.24631363319625676,0.27132003215956857,0.22514805715401032,0.2576090367480688,0.2646162406923409,0.28328910381230354,0.24454942703652782,0.20394852042447187,0.18509286737342912,0.16304254868058032,0.1371886125466465,0.21053569767653224,0.22283700665205952,0.1973146859447089,0.1391425954331833,0.7000152604010124,0.2686915887850467,1.6978762213406662e-06,0.3459595959595958,0.322033898305085,0.8261341398570239,0.7094666933507945,0.8123104921416311,0.3642708346264109,0.6276778685958592,0.0,0.642857142857143,0.0,0.6428571428571429,0.40217391304347827,0.6000000000000032,0.40217391304347827,0.3174858730784291,0.34570856338843625,0.4205704251042788,0.3986403126234843,0.3952631648050615,0.3981486345418017,0.3922917723290078,0.41084524986384485,0.40875858275937205,0.41710011589149065,0.43510912351078246,0.42313196516935303,0.4282583337404411,0.43251272277561115,0.4352821337788333,0.43268063225494235,0.4327176423555772
