fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4
1,1,10,1,0.08306764111000646,0.006009856100479752,0.1111111111111111,0.898197901348027,2.2452561801846357e-07,4.909160467505754e-08,1.6996058420197455e-08,8.490465481924802e-05,0.0,0.9999999999999999,0.18277680140597527,0.054989816700610844,0.6893736108072003,0.06649542030047556,0.0858858812613921,0.08623974775043614,0.0974833451028424,0.06880670896841329,0.09152377202401779,0.09857122378357674,0.12532800957615625,0.3278316703582471,0.3469356536109063,0.3487373509327355,0.3629145548940894,0.32985376514732345,0.37111035030250006,0.3750932583189267,0.42567270877156904,0.7684197415957743,0.1122715404699738,3.659568024155001e-07,0.11585365853658532,0.44444444444444464,0.8420351687516128,0.9611863430689063,0.9931983723330671,0.08227753198491183,0.7345147086022223,0.0,0.2972972972972975,0.1317365269461078,0.5512607803954565,0.19799498746867167,0.07651715039577835,0.2987901403718144,0.15910185395631649,0.16070477791361704,0.16445667544726494,0.1651591569954185,0.1654136397324535
1,1,11,1,0.07578015558892026,0.004531474640160505,0.2222222222222222,0.9375409887098802,2.266272558130818e-07,1.6143570427099288e-08,1.4762365800731081e-08,0.00030996904055598934,0.0,0.9999999999999999,0.16520210896309315,0.07535641547861507,0.5012495537308104,0.04314824834474401,0.04499618648497336,0.04741997056889807,0.04432991453489388,0.033511918897586396,0.038518812894696,0.04203375345358207,0.04759111956027329,0.30565543099060655,0.3120863679719089,0.3151287473985809,0.31926488378187323,0.27622478240602266,0.3017963901697257,0.30281813771734933,0.34110784317313214,0.8105041301490243,0.10966057441253264,3.445897772187121e-07,0.125,0.4930555555555558,0.7779403170725896,0.9053425027638653,0.988147492721831,0.1295279362009118,0.7687421518575033,0.0,0.2810810810810812,0.1437125748502994,0.5000651080794117,0.19799498746867167,0.058047493403694125,0.3574292120027377,0.31235106222152775,0.31483036907496653,0.31684786491624384,0.31977208204990215,0.319690886407618
1,1,12,1,0.08160663337468395,0.006100558827017579,0.0,0.9124523219810091,2.2856035269907602e-07,7.159544070163282e-09,1.5062487282867046e-08,0.0007798676617758125,0.0,0.9999999999999999,0.09314586994727592,0.07739307535641546,0.2528695720217338,0.05732878124402313,0.05822114167245754,0.05798028961263313,0.06186989636927298,0.044367437696998635,0.04662967269361806,0.0513260407580135,0.06397994995099449,0.3225592839440182,0.32883275354834907,0.3301744842829857,0.3392221640490414,0.289512381566562,0.3139877749330071,0.31594591578475817,0.3587828625262789,0.7438191724952121,0.09921671018276755,3.659568024155001e-07,0.11280487804878052,0.4583333333333339,0.8219972357980332,0.9399132833082682,0.9934056253747734,0.0823665056400224,0.7495348897192984,0.0,0.31351351351351364,0.1437125748502994,0.5377551735881564,0.2656641604010025,0.04749340369393161,0.5131108317450017,0.24229120387755598,0.24679320546237493,0.24903175583853887,0.2514800281845131,0.2517114589135676
1,1,13,1,0.07838856839306964,0.005057471869630231,0.0,0.9014236284944026,2.2807483107655167e-07,2.2443436347163824e-09,1.677929495015963e-08,0.002895288322959924,0.0,0.9999999999999999,0.1616871704745167,0.07942973523421587,0.4697260630855776,0.02176923929850516,0.025294691864947677,0.021355945356798967,0.030013562084784673,0.018673975036615137,0.025578490994480896,0.024788305252744447,0.047356598331397604,0.31238270750330766,0.3213272945677228,0.32036775501622294,0.33265344996578905,0.29991919159506386,0.33059409722407984,0.3293347430546155,0.3785166739238799,0.6480721549255333,0.1122715404699738,3.2427921056625903e-07,0.11585365853658532,0.2777777777777777,0.8453574305759819,0.9808676744455767,0.9957062628289908,0.07926605732782899,0.6938013192289589,0.0,0.3351351351351354,0.12574850299401197,0.6160345404140103,0.15288220551378445,0.04749340369393161,0.32313962447787814,0.10892441549017162,0.11137358213960602,0.1134651260013051,0.11501889637316376,0.11514687073636432
1,1,14,1,0.08836705166750536,0.006556694638367922,0.2222222222222222,0.9329573646123026,2.272926152097212e-07,8.982233466051203e-09,1.5356169980452028e-08,0.0006238514295341474,0.0,0.9999999999999999,0.10720562390158156,0.03054989816700611,0.547904319885755,0.0610728070188053,0.0660688629030747,0.0661966041463179,0.08418133362103619,0.06440209420807086,0.07416088363583384,0.07933086574538706,0.10921064406856557,0.31798302766121944,0.3266541531695204,0.32812222326894935,0.34712864395329046,0.3248742382649603,0.35727886133908426,0.3599553882696278,0.4129912717834321,0.7233005469539866,0.12010443864229764,4.3696058884037705e-07,0.1189024390243902,0.3333333333333335,0.7944195612681018,0.9310619243473788,0.991360552508814,0.06695898608452822,0.7463256727178688,0.0,0.37297297297297305,0.16766467065868215,0.542944385506027,0.20551378446115287,0.058047493403694125,0.36906010224358193,0.35048983879504303,0.3539004472657241,0.35580578153658604,0.3586749306076906,0.35885307522598175
1,1,15,1,0.07429431776518927,0.004424299502258564,0.1111111111111111,0.9353869858484151,2.2860164882487543e-07,2.1458775046339718e-08,1.3832938809599457e-08,0.00020360773043057197,0.0,0.9999999999999999,0.06326889279437611,0.06109979633401205,0.20272430176036044,0.06932811173106901,0.08321414662706814,0.08061099997938809,0.09956122039975224,0.05572999207109039,0.07304969642122566,0.0726815583677507,0.10024228361240656,0.2965113833458439,0.3099720559767145,0.3088890008067563,0.3291116265674352,0.2647402305510561,0.2962816217252351,0.2940269811823416,0.3477040789516256,0.6592278255441371,0.10704960835509138,4.631323019050472e-07,0.12195121951219509,0.31944444444444464,0.7942405709846536,0.8942684944436117,0.9852451845658017,0.163455230230435,0.8135315794619896,0.0,0.11351351351351352,0.11377245508982034,0.36390550205232564,0.15037593984962405,0.007915567282322108,0.534218743663571,0.4696413769911114,0.47220402387488414,0.4761279513142862,0.4786017843687491,0.4787180518137315
1,1,16,1,0.07120421962166007,0.00416653906335774,0.0,0.941844171962739,2.2724456713705982e-07,3.625670846818481e-08,1.4929650822590177e-08,0.00011115128131403295,0.0,0.9999999999999999,0.059753954305799516,0.06313645621181246,0.18314887540164226,0.04619627293812037,0.047198393354874274,0.044857452693537914,0.06606873535380425,0.04111715478867736,0.0427019281571695,0.04195420922241594,0.07037930153315164,0.2690821882679225,0.2722793040107767,0.27105144623898836,0.2931880476516272,0.2507469418016235,0.2701506673434336,0.26748141754065846,0.32254964233970584,0.8032455462584882,0.1122715404699738,4.3696058884037705e-07,0.125,0.5625000000000004,0.7607317395194233,0.8845668850591863,0.9829101984617257,0.12456698046816322,0.7850780336350183,0.0,0.3297297297297299,0.10179640718562871,0.693540777690967,0.15789473684210525,0.08443271767810044,0.22640099087141835,0.5533388615240236,0.5565938410037794,0.5598578832395815,0.5630054235763438,0.5630175761182996
1,1,17,1,0.0811723776859037,0.005251525103746654,0.2222222222222222,0.9406485396808729,2.2762003090740675e-07,2.323537598068071e-08,1.8524682922625327e-08,0.00026238571229182054,0.0,0.9999999999999999,0.1195079086115993,0.07739307535641546,0.3400204427968484,0.08666866002010803,0.1041989019820869,0.10686501880322047,0.12402341684007467,0.08595891760877294,0.10653511874428684,0.11486643454174689,0.1516279121655239,0.3149002280148544,0.33137687510859837,0.3343479586798759,0.35313461467349094,0.31449969716372095,0.35168394445840023,0.3562307977319118,0.4142494221624443,0.6632137678001673,0.12010443864229764,4.3696058884037705e-07,0.125,0.34722222222222276,0.8291169008569259,0.8696542020683822,0.9830549130493988,0.2208919552131035,0.8231266738906882,0.0,0.15135135135135142,0.059880239520957584,0.5880085942664823,0.15789473684210525,0.06596306068601603,0.2719123459370427,0.4488140710239443,0.4526754908374251,0.45908953357720406,0.4617546806399695,0.46174062968968443
1,1,18,1,0.08826765674813657,0.006742945164578503,0.1111111111111111,0.9316450843120551,2.290221215569447e-07,6.312031013198449e-09,1.52633414798278e-08,0.0009038099328562107,0.0,0.9999999999999999,0.09841827768014061,0.04480651731160895,0.41381837313741343,0.0709264148672234,0.07682159128757463,0.06852849604333883,0.06433477395647302,0.06323884450627026,0.07569937948047312,0.06921024131061837,0.07985050572766916,0.34800902620937013,0.35882277711907606,0.3550945751753054,0.35863556848965783,0.3300085147304094,0.36486762453574373,0.3599724271239273,0.40066676539478807,0.679467364386134,0.1122715404699738,3.8843523807770817e-07,0.10365853658536582,0.3402777777777781,0.8140458678066267,0.955308957007226,0.9936300168087637,0.0769411612642063,0.7660961759955158,0.0,0.3891891891891893,0.2395209580838323,0.41775347076146396,0.21804511278195488,0.06860158311345667,0.35069938871872713,0.21386320660544955,0.21652477168926487,0.21881834165001823,0.22091384230037225,0.2211113757908636
1,1,19,1,0.08209838853177151,0.005817454594123448,0.0,0.9306113530357065,2.2870825184744836e-07,6.535834995406146e-09,1.5851418051962793e-08,0.0009059830707040279,0.0,0.9999999999999999,0.03690685413005273,0.02240325865580431,0.2476910420191547,0.04453502096250875,0.05128965117640108,0.050809160668808584,0.051987217065708025,0.03400458872766163,0.046429789827281964,0.046896240963068936,0.05326650400032118,0.30882196300742226,0.3188432210009686,0.31989719937341865,0.3270479804028559,0.28138450934232484,0.31268487303759784,0.3116837962105389,0.35038009389437075,0.7128977743009255,0.11488250652741509,4.1208289446255764e-07,0.12195121951219509,0.4236111111111116,0.7813928518582944,0.9177021611621115,0.9894770481206336,0.09067338814849674,0.7500342511105205,0.0,0.4054054054054056,0.1497005988023952,0.626575172926593,0.15037593984962405,0.06332453825857541,0.26825905348959805,0.22212045857456553,0.22527616267102002,0.2280345134562749,0.23085445709336794,0.23104085227841664
1,2,0,1,0.0824027090214055,0.0057951272060521725,0.2222222222222222,0.9522442619002968,3.0228473554145147e-07,4.1877219610699e-09,1.4045348118123811e-08,0.0012754924536066054,0.0,0.9999999999999999,0.11599297012302284,0.057026476578411395,0.41877900749732244,0.06336298911006116,0.08402317354460434,0.07672534326470953,0.07359925940119832,0.060865748421463195,0.09014649882731257,0.08801955092466535,0.09795537955958294,0.2890402214388412,0.3073367646783469,0.3026916187393963,0.306576062115572,0.29225012711461007,0.3348099154248185,0.3318919970057169,0.3722936102176967,0.6769769378684112,0.1227154046997389,3.659568024155001e-07,0.1189024390243902,0.38194444444444464,0.7648829733381746,0.895939369851682,0.9895653513193441,0.09749477088961978,0.8097872825859644,0.0,0.18378378378378385,0.09580838323353294,0.5081943378950233,0.13032581453634084,0.06332453825857541,0.23845964842808848,0.5563353781210953,0.5603455595139781,0.5653023996526738,0.5669557415506605,0.5672150491053907
1,2,1,1,0.07575675623478395,0.0043146015051596705,0.1111111111111111,0.9547159865534739,3.0278047895070226e-07,4.3577408917418994e-08,1.4176863935432842e-08,7.71001959811364e-05,0.0,0.9999999999999999,0.09841827768014061,0.11608961303462323,0.1647082563680673,0.04450352311854208,0.05248575678325282,0.0502224229549878,0.05043000066743003,0.035510664146112814,0.049901414016842616,0.05377888962234301,0.06346098924864485,0.21640514917951892,0.221743647152447,0.2193857306764564,0.22558673685526076,0.20832355283018644,0.23300325818718692,0.23312885909866998,0.27500179473513875,0.7142635665840498,0.12532637075718017,3.445897772187121e-07,0.13109756097560968,0.2361111111111116,0.7095560205103073,0.8669471753256346,0.9816656899984828,0.10317550881236137,0.8156757078556924,0.0,0.4108108108108105,0.09580838323353244,0.834102551411814,0.24310776942355888,0.039577836411609696,0.5170308725298787,0.9493293273237424,0.9541144152136116,0.9570261752188767,0.9602401327434493,0.9605011414016937
1,2,2,1,0.07584478660518347,0.004418585344307766,0.1111111111111111,0.9450450376574399,2.9936440023515517e-07,6.867787643439264e-09,1.376659451737895e-08,0.0007420341441792025,0.0,0.9999999999999999,0.08260105448154659,0.06313645621181263,0.2666904676901106,0.045927852886492176,0.05230465047876656,0.05293686289530264,0.0608716062140805,0.0363289523123361,0.04569691167756906,0.04843550286975434,0.06817467900913965,0.23699154061022143,0.24223843565715042,0.24262176585196804,0.25497668384470507,0.21813162030025612,0.23990945201044023,0.23929499405411236,0.2887629177836071,0.7611474699657284,0.11749347258485636,3.8843523807770817e-07,0.1189024390243902,0.4027777777777781,0.7904805405415853,0.8946604035256556,0.9871422380095165,0.134816657412618,0.7960012731102282,0.0,0.23783783783783746,0.10179640718562871,0.5653945549612357,0.17293233082706744,0.05540897097625351,0.32762505576057416,0.6693298565714723,0.6715893410943914,0.6748710152104294,0.6767811164453179,0.6767733469167883
1,2,3,1,0.08461690224592867,0.006204942195773517,0.1111111111111111,0.9514135872167865,3.0387631927885006e-07,6.931477933169654e-09,1.2177379305254194e-08,0.0006458647586918593,0.0,0.9999999999999999,0.06151142355008788,0.03462321792260693,0.30549529014362997,0.08193719282778306,0.08092383649865884,0.08089230768784755,0.09178925468585908,0.07679491625913559,0.08116284791210288,0.08474805943490693,0.10809471947361687,0.26238373968626194,0.26169721549279923,0.261573777657374,0.27628427441395553,0.25810001509551805,0.27755373381155124,0.2778309231100323,0.32894071997048946,0.7817788210561685,0.11749347258485636,4.3696058884037705e-07,0.1280487804878049,0.4652777777777781,0.7403342800220063,0.8648109955429888,0.9794220685054604,0.16311052778016916,0.8398643247587949,0.0,0.31891891891891866,0.17964071856287425,0.46001941347637054,0.15288220551378445,0.06860158311345667,0.25750596628579864,0.668645030835944,0.6741865179575677,0.6779391525330649,0.6804928049843129,0.6804928049843129
1,2,4,1,0.07320874521517282,0.004194466809174029,0.2222222222222222,0.9578149110761395,3.010713831593659e-07,3.856785339748726e-08,1.6170388360920156e-08,0.00011386906648400805,0.0,0.9999999999999999,0.05272407732864661,0.05906313645621167,0.16989468047126027,0.09620749016220997,0.11891761977960955,0.11657810723080392,0.13988088627614415,0.08675355422367903,0.11087824257050649,0.11103800792306978,0.1470706995425704,0.2558413228103825,0.2731386308089866,0.27085046178870154,0.29584227693164633,0.23786006725266884,0.26971720063979676,0.2667892134921106,0.3281202493504931,0.7751098757748132,0.12532637075718017,7.279508855014146e-07,0.14024390243902438,0.5138888888888893,0.7617337346545057,0.7959119295127621,0.9734181994281403,0.2560584228047756,0.8472910654561238,0.0,0.18378378378378385,0.16766467065868215,0.34220381920945286,0.19799498746867167,0.06332453825857541,0.33903264051068327,0.9843284855042023,0.9898430279734853,0.9954462406776066,0.9999814430270026,1.0
1,2,5,1,0.09602719907184873,0.008685987431781152,0.2222222222222222,0.9369877330582064,3.012915358916489e-07,2.3899931876647704e-08,1.3169513697692754e-08,0.00016677208841215957,0.0,0.9999999999999999,0.10369068541300513,0.024439918533604887,0.5802107150181922,0.06210749495720663,0.07020969709163102,0.07459936041707954,0.09395034661926505,0.06086368383157048,0.07062613348918034,0.07922384041195762,0.10716335697368445,0.27960374898950036,0.28807632566743624,0.29194811735335957,0.3127026400768995,0.27511571573959204,0.30193193934060836,0.3063548763200439,0.35991725053610313,0.736685603270435,0.11488250652741509,3.8843523807770817e-07,0.12195121951219509,0.36805555555555625,0.8085443883352958,0.9412307543939207,0.9892485495851755,0.1015637821246293,0.8065880040001729,0.0,0.3567567567567569,0.12574850299401197,0.6430940746254168,0.20551378446115265,0.09762532981530363,0.25638585303540284,0.4510287587915942,0.4549828944587311,0.4591059074254451,0.46363082974490344,0.4635072140440841
1,2,6,1,0.0786649935571687,0.005313524808152873,0.0,0.9499545373353903,3.002500760845457e-07,6.463595415711897e-10,1.5259373151397174e-08,0.009244793098432793,0.0,0.9999999999999999,0.12126537785588754,0.0733197556008145,0.3623605251645541,0.050210679821841575,0.06461649363484326,0.07300848623830941,0.07928639829232204,0.04179097326824954,0.059117543381002835,0.06967728495656489,0.08345389472120507,0.25067146035143917,0.26279179526967544,0.2694481753013219,0.2804430993436223,0.23065882734043774,0.25955137606222045,0.2651240175444959,0.3094517693259101,0.7208708263405166,0.12793733681462133,3.445897772187121e-07,0.11585365853658532,0.4722222222222223,0.7807887772361486,0.9079484008295502,0.9823947586590727,0.13838472271725238,0.7944405272353712,0.0,0.3945945945945948,0.12574850299401197,0.6904482594953778,0.15037593984962405,0.07651715039577835,0.23433562362046895,0.5097751271533428,0.5158516393131711,0.5202742395272406,0.5220553759477982,0.5220916183224411
