fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15
1,1,10,1,0.16928539377165885,0.007775329736791469,0.0,0.8523737393639066,2.1312884867542858e-07,2.8104572172899694e-10,1.3453971087367503e-08,0.017081898631310558,0.0,1.0,0.1708860759493671,0.295774647887324,0.1779183438757907,0.1406712385430987,0.109555048208001,0.13762038595529735,0.1220110112625521,0.15504863033327043,0.11116686481304283,0.16638884711499813,0.14871459487923788,0.1464349738295544,0.2076672956005935,0.16483566749914536,0.08838722306313107,0.14210739245845905,0.154412267848122,0.12452442367807903,0.09736029393267154,0.7161271675054155,0.12499999999999994,1.6979832744624445e-07,0.18766756032171583,0.3103448275862073,0.8591351971864953,0.9255949491507636,0.9468989425879264,0.18500232686254053,0.6014212740658349,0.0,0.4821428571428571,1.1102230246251565e-16,0.48214285714285726,0.2843137254901961,0.5652173913043477,0.2600954096550225,0.08434506170165035,0.12080387774570689,0.17979966500590883,0.21647959337627942,0.2257836390102883,0.24526035892349607,0.25175982227262494,0.26588604456874954,0.27899567801159775,0.2834348755519548,0.28831692631788697,0.29330742649526986,0.29465452716595963,0.2978076297575808,0.2983979967306082,0.29861186455894606
1,1,11,1,0.1612833222933801,0.005893747304896007,0.0,0.8737017969007862,2.1563417020367798e-07,9.59332839931014e-10,1.0368172384313313e-08,0.0038136945293509735,0.0,1.0,0.1455696202531644,0.1901408450704224,0.3052520605712096,0.201569819403152,0.16941059156751592,0.1571318749679167,0.16678484681891548,0.12509516149136635,0.1662452415632003,0.1801350286760841,0.17349171433930333,0.21100361759366082,0.26612225959364655,0.1896710982621218,0.14091750736573272,0.11511256060148989,0.20957039496852414,0.14289602335512563,0.12739399118162142,0.7957257028624602,0.13443396226415094,1.612210859384139e-07,0.18498659517426272,0.24137931034482785,0.8164582476669682,0.8333850716061448,0.9318760808837969,0.2470558601875606,0.5573686016412666,0.0,0.2857142857142857,1.1102230246251565e-16,0.28571428571428564,0.2843137254901961,0.5652173913043477,0.2600954096550226,0.28899831135416176,0.3171856416105846,0.3222507658116479,0.3503299507274359,0.36592894707151113,0.3866134231014763,0.39077678750670153,0.39833463806167535,0.4077633176291423,0.414016099106311,0.41803029041310735,0.4220983839804807,0.4241819986834122,0.42587750643879885,0.4283350246785457,0.4282667876897105
1,1,12,1,0.1889273784550397,0.011627498197630318,0.0,0.8692808190236802,2.177539380075549e-07,1.972001589547175e-09,9.268887025927107e-09,0.001613235495461346,0.0,1.0,0.20253164556962022,0.32394366197183105,0.20606361861320383,0.14406717115175693,0.1868877151776791,0.22871695628217004,0.17416131168332916,0.1842849810248003,0.192476674558681,0.2665669639086894,0.20906877466709162,0.14522432370571225,0.27167981858846424,0.24816021541782374,0.13716681792556618,0.17146448796608182,0.23133672242891412,0.22985525785142613,0.16150080459817995,0.8562958282809192,0.1320754716981132,1.7882171603765113e-07,0.18766756032171583,0.6206896551724137,0.8679390169012486,0.8895908550582377,0.9284176181053057,0.22742744799957032,0.6287597859246361,0.0,0.5178571428571428,1.1102230246251565e-16,0.5178571428571428,0.31372549019607854,0.5217391304347827,0.29646604086140255,0.21833106263318502,0.2489946478855437,0.2679235195481814,0.28436551084179096,0.3058816738202238,0.3192572958088363,0.33142987468338914,0.34062069126667394,0.3484200041659945,0.35527929589222274,0.3596335062879715,0.36321993142897957,0.36700342304549316,0.36888470549770724,0.37094223873518317,0.3711367336074495
1,1,13,1,0.16733321459311445,0.005965431727241708,0.0,0.8554594823451793,2.1522850507363012e-07,3.3798875166267057e-10,9.817230840151877e-09,0.010410939835027888,0.0,1.0,0.15822784810126583,0.22535211267605637,0.2647455966604903,0.21249575210603688,0.1810305808544459,0.17331213579061755,0.17723354745798048,0.21998427505135665,0.1561173812072194,0.1867252631105507,0.18398124764697932,0.2208510080086904,0.2754145648846342,0.2041611823737145,0.15060513813965726,0.20640646758273506,0.1960553127882252,0.1448864887502851,0.13380376945138317,0.8071224156719947,0.12971698113207544,1.7882171603765113e-07,0.18766756032171583,0.4655172413793105,0.8836469859423928,0.9145171040256486,0.9422187612519513,0.19757613333764373,0.5589646986812961,0.0,0.4285714285714285,1.1102230246251565e-16,0.42857142857142844,0.4117647058823528,0.5217391304347827,0.3942020982882384,0.09345077318478257,0.12901121604221644,0.1565360086994081,0.18189688460215248,0.20526036001314207,0.2174912358279958,0.22872373529187306,0.23724375174091006,0.24339848733783986,0.24598189461042874,0.2474311978215985,0.25113820149655897,0.25319648630854696,0.25495422417629754,0.25626001607022697,0.2563675659946719
1,1,14,1,0.16985488253226566,0.005637664513951008,0.4000000000000001,0.9047317363206965,2.1854325069998928e-07,8.539273507568354e-09,1.1003706110245771e-08,0.0003746368778187541,0.0,1.0,0.11392405063291138,0.23239436619718312,0.13423506763007237,0.18603444191778162,0.12585374145266592,0.14059315180979315,0.12495452300630605,0.19247328255542173,0.12581462227354234,0.17934683558185105,0.16144895600853615,0.19180959431732014,0.22298982400859457,0.1686332178350961,0.09240698225324073,0.18116152141901098,0.17030615299443697,0.14057160992377304,0.11323199012904339,0.7971238290548777,0.14150943396226423,2.437188018833831e-07,0.18766756032171583,0.3793103448275863,0.8189249706404031,0.8960256034806768,0.9609728545939418,0.1688179918687322,0.6568885705651459,0.0,0.5,1.1102230246251565e-16,0.49999999999999994,0.3921568627450982,0.4782608695652173,0.38376587520706795,0.27592616341193443,0.3127198126926788,0.3617283104591903,0.3681974230351842,0.3919534667402288,0.4090246777966132,0.4144470073969925,0.4282570605179855,0.4357428425761355,0.4440832282402124,0.450255206311306,0.45415029216206826,0.4570165747061584,0.4586178216414706,0.461029060565432,0.4611787736779517
1,1,15,1,0.16202850553613862,0.006789111014191865,0.2,0.8688101305771113,2.1667785448332923e-07,4.141347916090239e-09,1.0770617480754002e-08,0.0008484961740721677,0.0,1.0,0.12658227848101267,0.22535211267605637,0.17946883053266044,0.192747114972173,0.164164078329869,0.22634291033754494,0.21187088410414656,0.19209234268113473,0.14827102932342506,0.24237238049585375,0.22633859215286867,0.19944202350305307,0.2581522410353534,0.2527821647881885,0.18383607561922333,0.17962412596486588,0.19003359626537508,0.20494841338366532,0.18027381101572582,0.6652300723081583,0.13443396226415094,1.5714450921014833e-07,0.18498659517426272,0.39655172413793105,0.8764279554289014,0.8521315853570286,0.93223021921956,0.23518230727927086,0.5878751799036667,0.0,0.3392857142857143,1.1102230246251565e-16,0.33928571428571436,0.23529411764705888,0.3913043478260869,0.23833880670754742,0.3773170887042535,0.4111262728620876,0.44213579727766195,0.449651918907804,0.4817659762327918,0.5140311288073495,0.5135802468490639,0.5233342749126714,0.5351129207776449,0.5438597342176698,0.5495335579433186,0.5542854958856028,0.5564391497256046,0.5597368266124468,0.5618158411231872,0.5619135525288977
1,1,16,1,0.1673707889021421,0.007479463602062803,0.0,0.8799797872238001,2.1512552672529662e-07,1.3896257441067468e-08,1.0696216409480486e-08,0.00018764519084668737,0.0,1.0,0.2341772151898734,0.32394366197183105,0.27110521989714204,0.12729665221491837,0.13525727951397926,0.18849541088839805,0.16128073186469227,0.14421037233722955,0.11667130773555323,0.20586229092409458,0.15736732979250423,0.10830173266895005,0.2038204807761469,0.1864850957029619,0.09984954950107883,0.10491489878894489,0.1286263254551302,0.13091024438047383,0.07110487563561807,0.5913621735849159,0.13679245283018873,1.7882171603765113e-07,0.19302949061662206,0.48275862068965525,0.8186382867419302,0.8325929184084551,0.8990226763344684,0.24339583168947182,0.6267191850110224,0.0,0.4285714285714285,1.1102230246251565e-16,0.42857142857142844,0.16666666666666646,0.4782608695652173,0.15516289342904466,0.43155727162856483,0.4652247766638101,0.5208767673895184,0.5293924730056455,0.5540924922929183,0.5686986610691388,0.5811331389021638,0.5970866096753248,0.6103815575924679,0.6163673143921008,0.6222296350089801,0.6246250382174793,0.6273605298297228,0.6301036378012409,0.6327488373313644,0.6327590503532267
1,1,17,1,0.15387665021495264,0.004631543156066077,0.2,0.9167827938288684,2.178846983929065e-07,9.128302072090017e-09,1.2806568832526381e-08,0.00041409844265132597,0.0,1.0,0.0759493670886076,0.07042253521126761,0.4345575918193865,0.20368217953137413,0.13625532979206878,0.16003880847003327,0.14552888665149988,0.21839762350009317,0.13957824482014347,0.18389033736491123,0.15197080202167235,0.22373556704477326,0.24966688481009625,0.20618418876689393,0.13334696666744816,0.21602406930751605,0.19499431409579016,0.15941517213902578,0.11714978543009003,0.7520610637701881,0.14150943396226423,2.1985935629793585e-07,0.19302949061662206,0.44827586206896575,0.9002092219162088,0.8587068230688786,0.9169725230660339,0.3390777104988027,0.6495386129916028,0.0,0.1607142857142857,1.1102230246251565e-16,0.16071428571428575,0.215686274509804,0.21739130434782616,0.24649156621485047,0.355344450606928,0.3567729509588057,0.4174397692321038,0.4399435552424037,0.4513955464663709,0.4790571482878484,0.489380693439753,0.4997332329677667,0.5152575149568411,0.5211678701105579,0.5268663826136678,0.5367821840726842,0.5400273294190138,0.5454177044503655,0.5476574996567359,0.5476456912085143
1,1,18,1,0.17865389464675102,0.007067826438606387,0.0,0.8921803487626394,2.1727286506289008e-07,5.929281728009958e-09,1.118643979910528e-08,0.000590101962155465,0.0,1.0,0.20886075949367083,0.295774647887324,0.26164462334675104,0.12654825550937976,0.11810292465986372,0.1260450277214269,0.14567485832841864,0.16403446031874735,0.1444183178145706,0.18058059451049902,0.1699317813586867,0.14457175239258824,0.22837501730827992,0.16798294881600428,0.12737707265013953,0.16566358682172344,0.20287089116947543,0.16013700283840948,0.13977333442977402,0.6328631587673113,0.13679245283018873,1.9830096730966064e-07,0.18498659517426272,0.3103448275862073,0.8239401770828043,0.8888585526217696,0.9535714397508017,0.1999070468912592,0.62726823846872,0.0,0.3392857142857143,1.1102230246251565e-16,0.33928571428571436,0.53921568627451,0.5217391304347827,0.5212589729431252,0.2085447157928665,0.21954827276915068,0.25936781229323846,0.28419173890018146,0.2867107339699305,0.31127783517670327,0.3087554042261976,0.3168529197016038,0.3242961104030996,0.32848862137208357,0.33322266596491057,0.3393289826305662,0.3415657675342806,0.34349328856129635,0.34525435172256846,0.34542035928413284
1,1,19,1,0.1775734428772643,0.00712584556158856,0.0,0.8843660410283813,2.1605799453421147e-07,2.4889737609412783e-09,1.0989383594348345e-08,0.0015025372107059197,0.0,1.0,0.20253164556962022,0.30985915492957755,0.2261466393605251,0.1145669559775605,0.1647164670697503,0.1365053207735023,0.1876872754701029,0.08465678985740577,0.14891891138123192,0.16358973364893603,0.20645430834548129,0.10632117362644578,0.24206955914923167,0.1470606225898491,0.14053540659002794,0.05834041074296814,0.17637775501217856,0.10449824149122766,0.1432663385298103,0.6318418195906124,0.13915094339622636,2.843668072838192e-07,0.18230563002680963,0.5517241379310347,0.7689262234137968,0.8329796791633193,0.9147495823609533,0.26042151585389434,0.6074708805248243,0.0,0.4464285714285714,1.1102230246251565e-16,0.44642857142857134,0.5000000000000001,0.43478260869565233,0.504407928559188,0.1606665068978541,0.20082456300360985,0.2633134324292403,0.27282661931314955,0.2810437663386408,0.2980151373428733,0.31570892121436567,0.3239572570175385,0.3352306213012354,0.3375646012360186,0.3442296899042977,0.34626839458144987,0.34892045495241797,0.35123857876352604,0.35360846533708046,0.3537651122432851
1,2,0,1,0.16953579552899165,0.008579950511189895,0.2,0.9146438911984214,2.859914694193306e-07,2.5142795650509652e-09,1.0233011601089109e-08,0.0013807203414822062,0.0,1.0,0.15822784810126583,0.18309859154929564,0.36182991502140455,0.18817314626126314,0.19736710867019047,0.17492776091343565,0.17598541894800568,0.20652132003561796,0.1985130949206173,0.20829585777139448,0.20421564986244412,0.16670353379257408,0.2569833006259282,0.1683235297944219,0.11101716896769742,0.17311995008239545,0.21300246480283747,0.1382438863145211,0.12739123765468519,0.5964860657442341,0.13443396226415094,2.3148668019915205e-07,0.19571045576407503,0.2586206896551726,0.8268213124169947,0.7900228991083615,0.898079668545559,0.2619311820385429,0.6995386681856731,0.0,0.39285714285714235,1.1102230246251565e-16,0.39285714285714274,0.10784313725490197,0.43478260869565233,0.09998286334469425,0.4684861483703152,0.46116275713135935,0.5174832162037454,0.5433545620612358,0.5633577333343672,0.5842386885422562,0.5952571822680813,0.6031689085843278,0.609134873177339,0.6163521840862861,0.6221908793232488,0.6271433170785962,0.63051348196966,0.6346792208650868,0.6360686928793476,0.6362866154946413
1,2,1,1,0.1499606065895575,0.0036148279303772606,0.2,0.9404308213403456,2.8683439560390986e-07,1.5293080353384735e-08,1.1261520479620074e-08,0.0001752635850840308,0.0,1.0,0.08860759493670885,0.10563380281690145,0.3463676442399846,0.2006553126509001,0.1497253944970709,0.1993952224013873,0.22134655305957351,0.19451995825551427,0.14876213569525687,0.23497341593772458,0.2575315769422648,0.17144670773743054,0.20344355189356877,0.18319373429881036,0.1503508147896967,0.15463984514946694,0.15683021049534274,0.15891139844454216,0.17839342779836276,0.6920218740604489,0.14858490566037738,2.437188018833831e-07,0.19034852546916894,0.36206896551724155,0.8074809886133765,0.7533816696643498,0.8653870526040488,0.2899606839968007,0.6548081825741834,0.0,0.10714285714285715,1.1102230246251565e-16,0.1071428571428571,0.18627450980392163,0.43478260869565233,0.18086787638759305,0.769880281894792,0.8197295086477402,0.8483093054728453,0.8622062194761478,0.8843961630451241,0.9100570550543711,0.9220684292236635,0.9358124446793418,0.9410570187460122,0.9496766073069479,0.9528950574589449,0.9574162599319848,0.9614376578756573,0.9638847071184581,0.9665857237931424,0.9668050760194135
