fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10
1,1,13,1,0.10678030428114166,0.005153217944416713,0.0,0.8824190599348497,2.1967057315458258e-07,3.0953118239771576e-09,1.524155230669051e-08,0.0017163686777953403,0.0,1.0,0.11838006230529596,0.08633093525179857,0.267814726840855,0.034198073330401424,0.07011963469816485,0.07198373864975505,0.10334285797461751,0.03964810127001589,0.09544968239127039,0.09547639675977848,0.13227274099521125,0.2211590908083294,0.2476633372367314,0.23510072923577163,0.2533808840169408,0.2304979375673324,0.24545938320639193,0.22679475915768477,0.26420064133571697,0.5680899478542054,0.11576354679802957,3.459089904149881e-07,0.13274336283185847,0.2359550561797752,0.8572985513460596,0.9065862757014322,0.9837389784494865,0.2051429974036479,0.6672754101266865,0.0,0.35135135135135137,0.5,0.3434650455927051,0.21145374449339205,0.05952380952380951,0.7870680945645583,0.11556371711722147,0.12825933220573282,0.13788914342741276,0.14484557857895353,0.14776549363927693,0.14940357924744685,0.15359344740104386,0.15591983894012773,0.1579065350861839,0.15938241597309943,0.15950397506579672
1,1,14,1,0.11757118915996555,0.006579550781292697,0.2857142857142857,0.9220400127493709,2.2138716523682534e-07,1.3006334290774744e-08,1.2628964977099446e-08,0.00031533903963105856,0.0,1.0,0.14330218068535824,0.10791366906474821,0.2772967588690522,0.07973150364324483,0.07861980184145512,0.08550928062293928,0.11252089713328906,0.11486543124614512,0.10737266699383885,0.11526816949973206,0.15662131914059307,0.24753361318603273,0.24452033174844168,0.2357194850098948,0.2505210943621379,0.2884113324594423,0.25454881044750466,0.24283385571872507,0.2840468775181195,0.7420925205943245,0.123152709359606,3.1011282276355746e-07,0.13864306784660765,0.25842696629213524,0.7840015393788384,0.861727407983043,0.9817298251587463,0.15112471157862223,0.7264941794243875,0.0,0.2252252252252253,0.25,0.23746200607902745,0.15859030837004406,0.07738095238095236,0.5422467058735949,0.3320457978536777,0.33817442574374246,0.3537833398006591,0.3622441999994408,0.37167098220596384,0.3786469057906767,0.383049355206055,0.38628899212139256,0.38809881324070417,0.39082413375939185,0.3909933481053496
1,1,15,1,0.10004080376645143,0.004334063819656642,0.14285714285714285,0.9223455059170335,2.2141505458932705e-07,3.4667960432320815e-09,1.2759325472961307e-08,0.0012800240484099937,0.0,1.0,0.05607476635514019,0.035971223021582746,0.22022395656599913,0.11476249656255083,0.0971092198595338,0.12426527224600836,0.13260671488189146,0.11109605922793742,0.10385489510482604,0.12422384570180633,0.15097004071074016,0.25780334247811776,0.24028456531337683,0.24814632424712502,0.2471885794268035,0.2520837521136966,0.21536668505296352,0.21186562416991261,0.24076144159518142,0.5809645509457164,0.10591133004926112,4.0689292278673217e-07,0.13569321533923312,0.303370786516854,0.7858731036014133,0.8381348842491931,0.9654503896048743,0.23373518551994338,0.762176692895037,0.0,0.27027027027027034,0.5,0.2613981762917933,0.10572687224669605,0.11309523809523805,0.28854314002828857,0.4507301110050046,0.45022049835724487,0.46124506027744205,0.47455796135048356,0.4844441115383993,0.490856992512269,0.49622790530276095,0.4986620883868096,0.5023893119291982,0.5047391333626796,0.5048495723972553
1,1,16,1,0.09762902684590011,0.004411701904234244,0.0,0.9245232526003843,2.200541644247373e-07,1.658818950826977e-08,1.2141771563069648e-08,0.00023031608989913338,0.0,1.0,0.12772585669781933,0.14388489208633087,0.16983372921615209,0.04988417453640759,0.07389636233053154,0.08515850999287966,0.11993299576399241,0.05614822171751366,0.09589857142013858,0.10505874592369835,0.14482197011798437,0.1873034418971541,0.20274145546238242,0.1957153380646519,0.21733965699627156,0.19390954516352277,0.19516115272006684,0.1803944767105914,0.2211623410068111,0.6320691807425751,0.11822660098522172,4.530190129455666e-07,0.14454277286135697,0.303370786516854,0.7457020845153668,0.8162981686462558,0.961363210640461,0.19158027883626422,0.7185452341288652,0.0,0.21621621621621584,0.5,0.20668693009118544,0.14977973568281916,0.0357142857142857,0.7053885112013503,0.512518491201809,0.5265726511777242,0.5446041787921445,0.5596308914059007,0.5663963370296432,0.5730222680004562,0.575729690085335,0.5788214995885161,0.581921917537755,0.5849116737513882,0.5849232170944234
1,1,17,1,0.10752518300851144,0.004931854816799875,0.14285714285714285,0.9335600406902106,2.2176688639742102e-07,1.921241436526544e-08,1.5905868070844318e-08,0.0002629721819208526,0.0,1.0,0.14641744548286603,0.13309352517985595,0.22947433646597126,0.05709533600431521,0.06416314405468193,0.0800820789350194,0.1236053933639385,0.07645995825910312,0.08987090407291276,0.10615907883126252,0.1617774547725388,0.2171372903940776,0.21963581968368628,0.2175163128546641,0.24638856424537747,0.24229206683671634,0.22308142605328496,0.21681463397887113,0.27072658121564486,0.6454904965332089,0.123152709359606,3.1011282276355746e-07,0.14749262536873162,0.35955056179775324,0.813538227706097,0.8445477345346006,0.9697580718458321,0.20541315609588112,0.7691752080588923,0.0,0.2522522522522523,0.5,0.24316109422492416,0.16740088105726852,0.17857142857142852,0.29306930693069294,0.41120051243109934,0.4228687752268321,0.4345698091292982,0.4521162429655625,0.45879646532473495,0.46523725097081603,0.4764446584603612,0.4801125078429289,0.4862050188464542,0.4887365638430612,0.48872321725765544
1,1,18,1,0.11850862513500299,0.007073120766840591,0.14285714285714285,0.9168799029958977,2.2170534786110209e-07,6.69561171514616e-09,1.2530545272903276e-08,0.0006364336343159694,0.0,1.0,0.19626168224299068,0.06834532374100717,0.5502305435238228,0.028367278602248525,0.04840007686357428,0.05280283141826092,0.0815663349117508,0.051836529179600854,0.08022184317070336,0.0911522384206126,0.12825151830550985,0.23214445135674144,0.24652516481507292,0.23649639378519205,0.25242251920783987,0.2648718917677393,0.25891637748597573,0.2509025418342795,0.28821620032385376,0.7845140701854234,0.11822660098522172,2.3500659386311666e-07,0.13274336283185847,0.41573033707865203,0.7901870151470058,0.9015852260964756,0.9844306123260811,0.1788608952782907,0.6917891011505624,0.0,0.12612612612612611,0.375,0.12406178276781837,0.1806167400881057,0.05357142857142824,0.7171977701971879,0.22156671045104992,0.21871571432699466,0.22786799071744768,0.23628071172228426,0.24101932806388793,0.24637001676462278,0.25327172606316606,0.2557998686430678,0.2579784634529496,0.2599689180364526,0.26015654930322274
1,1,19,1,0.1122274367028247,0.006257064717884876,0.0,0.9133356601174252,2.2112346140098457e-07,8.569540335781913e-11,1.3373025651734843e-08,0.051865209785907855,0.0,1.0,0.14641744548286603,0.11870503597122302,0.2596747670381873,0.04631554016998968,0.05149437336308238,0.04732922883570123,0.06976980764736862,0.047184856857770074,0.0724546896101591,0.0704047547027592,0.1023890055330452,0.22585811928322141,0.22768983039171664,0.20950839854820458,0.2200967921854191,0.23295122450549977,0.22314157072055796,0.20173370310031524,0.23516847598927382,0.7299660495623099,0.12561576354679813,3.8552589846462757e-07,0.14159292035398233,0.2808988764044944,0.7394653749743609,0.887568297633262,0.9818499458717715,0.08953188769808612,0.6745851830962466,0.0,0.20720720720720726,0.5,0.19756838905775087,0.09251101321585903,0.05357142857142824,0.4243281471004244,0.20657644873102687,0.22657497801777882,0.23589772019236177,0.24863952304386916,0.2512775210221114,0.25881078648412137,0.26111504743187464,0.26411255816130597,0.26673263463920716,0.2694112163598681,0.2695882676771084
1,2,0,1,0.10894535461698006,0.00588575264031959,0.2857142857142857,0.9413431194295809,2.913913066367136e-07,1.3404163041691462e-08,1.323026536647127e-08,0.00032070968564510425,0.0,1.0,0.0809968847352025,0.12949640287769787,0.09144893111638952,0.07461008218154203,0.072763291533406,0.08387821260019468,0.05895262618855379,0.06568173368294844,0.08485947076012224,0.09246008920900384,0.07338856450221787,0.20863898887449406,0.20243863864319855,0.1952913407734861,0.16398106776690347,0.19368486612358593,0.1768321712151638,0.15963252703270603,0.14654163505509965,0.6266572191654793,0.12561576354679813,3.8552589846462757e-07,0.13864306784660765,0.1797752808988764,0.7342032748798841,0.8359271542316762,0.9757249827381278,0.15953053052522354,0.7782243859832614,0.0,0.37837837837837834,0.5,0.3708206686930091,0.12334801762114517,0.04166666666666666,0.57991513437058,0.5300827214871573,0.542536455017091,0.5514787418446783,0.5582218171813953,0.5663792358902744,0.5729784641017674,0.5785759932798369,0.582385146921852,0.5870935039305176,0.5886639648885654,0.5889102735264378
1,2,1,1,0.10009007720317067,0.00375506171824608,0.14285714285714285,0.9548059036604328,2.9258246193481666e-07,1.0283864324490043e-08,1.1487895020068814e-08,0.00036829742286666217,0.0,1.0,0.09968847352024923,0.11151079136690646,0.16423481506616894,0.12803771525167634,0.1359488008615204,0.1358620045392528,0.14148079185252005,0.15429540638848138,0.1663881865228406,0.16805456948785014,0.1842478762339259,0.20099419706478738,0.20080169222309263,0.1816520454302739,0.17639676068080712,0.23796597496477778,0.21659134336813535,0.19358156756290812,0.21222635194825323,0.5322626087002211,0.13300492610837455,4.2937135752876067e-07,0.14454277286135697,0.32584269662921317,0.6737420920690935,0.7807068513162854,0.9504495896323215,0.17362430538433543,0.8111374022560703,0.0,0.3153153153153149,0.375,0.3194590906271323,0.06607929515418504,0.0714285714285714,0.283038342444283,0.8983413253097356,0.9119172692595059,0.9274515437597615,0.9333792621511809,0.9431216154842832,0.9467592924272217,0.9518694147574769,0.9564146293443803,0.9591804247391753,0.9622332686907571,0.9624811931569457
1,2,2,1,0.10162831942443395,0.004044809847199253,0.0,0.9392424142335128,2.905509738287163e-07,7.067588293365522e-08,1.1372759666350223e-08,2.6480260034655366e-05,0.0,1.0,0.1090342679127726,0.05755395683453239,0.326603325415677,0.06323993400306877,0.09127725066677406,0.10533261882912448,0.14009778947816343,0.07633549266111883,0.11315434293705273,0.1279849526060438,0.1712780267651367,0.15944107544264874,0.17721258057395306,0.17123068012557874,0.19340731770394093,0.17721691892710556,0.1757684399454328,0.16431824530075323,0.20900476609537622,0.7814827162067175,0.1305418719211823,4.2937135752876067e-07,0.15044247787610626,0.5505617977528092,0.7868442295146343,0.8358282991542829,0.9676630954676835,0.18977322046342154,0.7645866087993215,0.0,0.24324324324324326,0.125,0.2683825907003815,0.16740088105726852,0.2023809523809523,0.25133651379665783,0.6335285369154486,0.6353831635085838,0.6535726309955401,0.6676189473436973,0.6758647777821141,0.6818793676772612,0.6859061329789409,0.688052351031528,0.6911695169864642,0.6929838661050369,0.6929764860578529
1,2,3,1,0.11336443611201794,0.006502648304516715,0.14285714285714285,0.940038245194046,2.9419659649885594e-07,8.49928176146548e-09,1.067077652354814e-08,0.0004185697763114269,0.0,1.0,0.12772585669781933,0.12589928057553956,0.20200659410784555,0.05713201604218332,0.07072204065712617,0.07606877952618718,0.10416177429920137,0.06451430076610365,0.08489240950575239,0.0969736127399643,0.12235272277381248,0.15994117399158925,0.16485375428497961,0.15070026413693594,0.16628015499926407,0.16828639461126105,0.15123828393607963,0.13633562921439446,0.16403750980633824,0.6734968225533047,0.12561576354679813,3.8552589846462757e-07,0.14454277286135697,0.19101123595505642,0.7154234406718745,0.8044890899894419,0.9573937060601212,0.2183906858983768,0.7945570970680229,0.0,0.2612612612612613,0.5,0.25227963525835884,0.09691629955947137,0.06547619047619044,0.39666823825239667,0.6328926291688297,0.6391012339181887,0.656104188168875,0.6588032837464164,0.6671859278006775,0.6745619910575671,0.6852556371062946,0.6905193331298649,0.6940838506067493,0.6965094901432489,0.6965094901432489
