fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7
1,1,10,1,0.09446003075394342,0.006294466925452123,0.125,0.8872238282049222,2.214750895280806e-07,2.7489654182764172e-08,1.6254561141521472e-08,0.00040146385905496975,0.0,0.9999999999999999,0.2347629796839729,0.10236220472440943,0.5723125344162099,0.08007377644922764,0.07792564188187873,0.09348515602763724,0.12118976668019299,0.0682567089497092,0.07649876931918276,0.08587181162594554,0.11772853384989757,0.28873878362298544,0.30336111353520767,0.32355658662375586,0.34229146073043626,0.26083903107059603,0.29104259857386927,0.32736401337311205,0.3571235796535527,0.727888455178598,0.11311053984575829,2.9550521624504297e-07,0.1317365269461077,0.27884615384615374,0.8358823357985967,0.9440558447199159,0.9905450013047528,0.08296928364265449,0.6980728996434878,0.0,0.49677419354838714,0.29032258064516114,0.5836546065638587,0.13898305084745763,0.09191176470588218,0.3868481895018101,0.15877504733664427,0.1639544389531209,0.1696505253692815,0.175473144107416,0.17704486103528194,0.18072371357123362,0.18141251863632601,0.18166204689611987
1,1,11,1,0.08449205122572817,0.004457773842929507,0.125,0.9302169412818367,2.2388180976749874e-07,1.9975148369794044e-08,1.4181197204355814e-08,0.00050704764853539,0.0,0.9999999999999999,0.054176072234762944,0.06036745406824148,0.11770663083695143,0.045924265298751155,0.03470358110643079,0.03921888522003614,0.05969562434498721,0.03994622679644688,0.02906203807082658,0.03054083704250221,0.05325940036791177,0.25366988505223054,0.26138735918248135,0.2731121701209662,0.2857988959992618,0.22848192389003352,0.24270027027141772,0.27426318612602196,0.2969650471997195,0.7839228622892676,0.10796915167095117,3.313013844193699e-07,0.12874251497005978,0.2596153846153846,0.7704726183911701,0.885634887055069,0.9838541653532165,0.17571487954473736,0.7470598745003949,0.0,0.2903225806451611,0.17741935483871019,0.4173828272885588,0.23050847457627108,0.10661764705882347,0.5210728698697936,0.30901346926885465,0.31630884273851634,0.320992362363931,0.32573877194051426,0.3281698096283445,0.33014802721701586,0.333015313309281,0.33293569844990745
1,1,12,1,0.09256008245184219,0.006470971157674345,0.0,0.909835754127096,2.2615601024770715e-07,4.1560379103724806e-10,1.419690874141135e-08,0.029523762728736136,0.0,0.9999999999999999,0.0722347629796839,0.05774278215223089,0.19795607326565595,0.02212050462644416,0.04363699376516772,0.052774103184337895,0.06644197944430175,0.014540161857785228,0.03399558390370705,0.03785728023693208,0.05255189539775118,0.2418565887953822,0.2741273023232632,0.28949327115595835,0.2973124964137479,0.20948646089362133,0.24630889776989795,0.27950220763559164,0.2963361077562423,0.798934255689562,0.10282776349614392,3.7091829304771844e-07,0.125748502994012,0.5192307692307692,0.8108143279395916,0.9289572131953072,0.9910226974638547,0.07059276468495723,0.7260370108492047,0.0,0.5096774193548388,0.17741935483871019,0.7292061028242598,0.2542372881355932,0.047794117647058834,0.9619636602451836,0.23977522126328155,0.24777823481219796,0.2528584684839581,0.2570428959935669,0.26145724894394373,0.2636522173977327,0.26605282478317216,0.2662797498302567
1,1,13,1,0.08878405666007941,0.005170197175555816,0.0,0.8976071253416145,2.2497095967591442e-07,4.178316464713277e-09,1.5929383938069924e-08,0.0032204242133772112,0.0,0.9999999999999999,0.12866817155756208,0.07349081364829382,0.3501680811706073,0.05793935503341657,0.037023134464952034,0.05067812602839589,0.05694262580991738,0.05089879104797751,0.03370865065308676,0.046619064376601016,0.04944974485789422,0.27940252561238677,0.2806388331295885,0.2996576306408596,0.30230343253410286,0.2553047805049491,0.2676739768319949,0.3074404963105908,0.3166568460231448,0.6560778276092925,0.10796915167095117,2.631613080419739e-07,0.12874251497005978,0.13461538461538458,0.8549781156103373,0.9424379916759911,0.9917079662695798,0.17365627605167638,0.6705358489714446,0.0,0.27741935483870983,0.16129032258064502,0.4135946928670894,0.18983050847457636,0.08088235294117636,0.5510824528788956,0.11724236282111078,0.12025652874816162,0.12194748952055856,0.1262726008907531,0.12867408516862433,0.13072490915053225,0.13224842945500082,0.1323739123090435
1,1,14,1,0.09926405399744698,0.006673693345399322,0.25,0.9277653515973252,2.253737967808031e-07,7.727878559804091e-10,1.4367947955213909e-08,0.016103224905055526,0.0,0.9999999999999999,0.162528216704289,0.0708661417322834,0.48562880048971085,0.05999750622720479,0.07975334631403258,0.0967441844152635,0.1066147012261297,0.05311001401258586,0.09070593752239453,0.10538169052705076,0.121053559924311,0.26490981226732924,0.29572924292570735,0.3167588554551286,0.32197067560660997,0.2586937603736915,0.3110794328333416,0.3508633320478929,0.36940283428645737,0.6890124228558947,0.12082262210796915,2.631613080419739e-07,0.13473053892215564,0.2884615384615383,0.7926676976595841,0.899240798543314,0.987545109043829,0.12050529009992877,0.7200038219599156,0.0,0.5225806451612901,0.24193548387096775,0.6677046263345194,0.10508474576271185,0.07720588235294114,0.3652231021091905,0.3416583145648808,0.35138938041495504,0.35859047727714355,0.36313503174165884,0.3664792397081551,0.3683474793792372,0.3711607695188519,0.37133544587258727
1,1,15,1,0.08396350638286774,0.004470006589426543,0.125,0.9293151593650714,2.2610262063877753e-07,3.334217120803779e-09,1.377156783690186e-08,0.0035085147226995963,0.0,0.9999999999999999,0.09706546275395025,0.05511811023622046,0.30868217322780084,0.07336915120126503,0.07982558892001046,0.10878776941048823,0.13517502595421738,0.05735434225932756,0.06896085091747023,0.0942166650237724,0.11878505389568239,0.2506792411130966,0.2711156644578845,0.30083282491958374,0.3183610939500492,0.21382175338248532,0.24203974856509525,0.29056653168944,0.3140265199705088,0.6736892101959722,0.10539845758354754,4.3841140851456944e-07,0.12275449101796407,0.38461538461538414,0.7817473359559832,0.8816373242728126,0.9799413234753551,0.15550766425626722,0.7932116944392497,0.0,0.23870967741935506,0.22580645161290358,0.3071441281138789,0.12881355932203395,0.11764705882352931,0.28464442961377046,0.45759741060342485,0.4678026722053912,0.4744225522109178,0.47996683072444024,0.4824795859110005,0.48632711913435567,0.48875278959158774,0.48886679344723305
1,1,16,1,0.08065910667448753,0.004275743053322867,0.0,0.9349822006221198,2.2465260525447174e-07,4.073979376487758e-08,1.3458026455407543e-08,0.00017406094539697346,0.0,0.9999999999999999,0.0722347629796839,0.07611548556430445,0.138811020693284,0.09653390359010106,0.08708372700374223,0.09974495788638599,0.11282068598824058,0.08474797214489704,0.07672943549619515,0.08789421661969038,0.102043313429938,0.25467402113677484,0.26214844414254523,0.2787853049733282,0.285380674780615,0.22717792996835007,0.2389856816028294,0.27650744343317624,0.29157856944124294,0.6581562857852234,0.11311053984575829,4.3841140851456944e-07,0.13473053892215564,0.38461538461538414,0.7627225285770267,0.8502472404817283,0.9756545037229651,0.17099695817523036,0.7740067488980222,0.0,0.3290322580645162,0.22580645161290358,0.42783807829181464,0.09830508474576263,0.062499999999999875,0.4117046117921773,0.5454163785493662,0.55240020350972,0.5592400104748592,0.5620348244436884,0.5652264333312389,0.5684269285337182,0.5715131899910373,0.5715251059374062
1,1,17,1,0.09082559938210066,0.005210650805508657,0.125,0.9408647025793863,2.2622484604230255e-07,1.3174045346164254e-08,1.694111476956101e-08,0.0010087721372439885,0.0,0.9999999999999999,0.09480812641083516,0.0708661417322834,0.23715055795170997,0.09159260394156404,0.07445239571857032,0.08359348908119563,0.10270061968644673,0.08461323692479739,0.0791738377928215,0.08472135189132851,0.10564079895124545,0.2718620227865305,0.2742300592096131,0.28882116979769,0.30054118542295183,0.2596052092439932,0.2780281743717755,0.31142960087432836,0.33288580211091157,0.7022151097220193,0.12082262210796915,3.313013844193699e-07,0.13772455089820357,0.3461538461538458,0.8230642155227992,0.865855031229124,0.9781967735975838,0.2496600029569636,0.7942418173495682,0.0,0.2580645161290325,0.24193548387096775,0.32117437722419917,0.17627118644067793,0.07352941176470594,0.5568278773182449,0.4344313042260679,0.44132715503136866,0.4479758404337806,0.4595450077169616,0.4633312502637792,0.46962041919425257,0.4722336790028183,0.4722199016078801
1,1,18,1,0.09912364366178598,0.006924402436534737,0.125,0.9267200863708557,2.262925865705049e-07,6.5728246883306975e-09,1.4071905953722423e-08,0.0017630481482620993,0.0,0.9999999999999999,0.11512415349887137,0.05774278215223089,0.36937647987371763,0.049916173115315876,0.03545772864068164,0.04303384258376264,0.06993839354796172,0.05033249775991466,0.03927805973415549,0.044572482467054975,0.07653366304523801,0.28259784585575876,0.28893114934380926,0.3038486858178181,0.3217143241090371,0.2701142453504737,0.28909644276565516,0.323484532151012,0.3536147711522115,0.6844984433384074,0.11568123393316192,3.313013844193699e-07,0.11976047904191611,0.37499999999999956,0.7998927244164848,0.9475862375927022,0.991748227490068,0.07787341314317842,0.7442369963584178,0.0,0.3354838709677418,0.14516129032258107,0.5150059311981017,0.1661016949152542,0.12132352941176476,0.3444010683597982,0.21162889707373878,0.2165204694733296,0.22204387109112345,0.229168358131433,0.2317781056979329,0.23402702257021635,0.23608172630679425,0.23627541405437058
1,1,19,1,0.09306955133198003,0.006049283620189642,0.0,0.9251229175038829,2.256841795499974e-07,4.7783043950248305e-09,1.4747622014455252e-08,0.0025895464239699597,0.0,0.9999999999999999,0.10383747178329575,0.03412073490813647,0.45038365970417876,0.05530604976986947,0.05306228049978673,0.06869660905579167,0.08166243090030079,0.045666859038259344,0.05180059836827744,0.059703456613436956,0.07693764187435881,0.26310974867763104,0.27756434496200033,0.2976433713830676,0.3049853731653589,0.23629711877045567,0.263797123805112,0.2995652028989325,0.3184559273873975,0.6709162988114779,0.12082262210796915,3.7091829304771844e-07,0.125748502994012,0.20192307692307665,0.7751675660677444,0.897163928213395,0.9856408292080117,0.1386268663457479,0.712729355154327,0.0,0.3032258064516128,0.24193548387096775,0.38033807829181476,0.10847457627118634,0.13970588235294124,0.19728526371895624,0.22438663393072966,0.22710978287766026,0.23488621185107839,0.2372648511923825,0.24035911747066963,0.24306376643572603,0.24582880911280425,0.24601157540454222
1,2,0,1,0.09185318604441514,0.005851105981209583,0.25,0.9482131620698531,2.9811651112218643e-07,3.3061552156438455e-09,1.3508292864406516e-08,0.003470899029734074,0.0,0.9999999999999999,0.10158013544018052,0.05249343832020986,0.3393027243284437,0.04007423333080795,0.03928254190328995,0.049368456046837705,0.06781613763414307,0.0341900053433315,0.0360110495544092,0.04280558387561256,0.06268185784632252,0.21784139623361853,0.23262106264150717,0.24750857741871313,0.25810116132551586,0.19928306236136994,0.21998077325312815,0.2551337230633175,0.2749546560233286,0.595739562050833,0.12339331619537276,2.631613080419739e-07,0.12874251497005978,0.27884615384615374,0.7462945489075699,0.8848292998984952,0.9859934952057081,0.1290839536993162,0.7890167762849236,0.0,0.26451612903225813,0.22580645161290358,0.34162811387900327,0.16949152542372872,0.09191176470588218,0.4539605296858018,0.5439618213350481,0.552382550368949,0.5591947926461993,0.5649730024145136,0.5689051103291158,0.5737654466658648,0.5753865999568744,0.5756408591008819
1,2,1,1,0.08478997309494783,0.004187634016632808,0.125,0.9555451593005128,2.9863917719859356e-07,2.0184188843029808e-08,1.162780153717944e-08,0.00039189213528906903,0.0,0.9999999999999999,0.06772009029345377,0.05511811023622046,0.18926202393529507,0.062364308168627924,0.05901355803946795,0.06149753966314969,0.10301936702933134,0.05643863911565583,0.05544867829064809,0.05797655167293858,0.10114388964451482,0.17224290937140563,0.1831599119623506,0.1894472031681509,0.21888792596175644,0.16437976091140916,0.17635122254854319,0.20716387245003032,0.24468215289089235,0.7154829455552965,0.1285347043701799,4.6328910223739595e-07,0.13772455089820357,0.2884615384615383,0.6937235246782434,0.8320773117310587,0.9717607446268675,0.1433795744256781,0.8002905198254988,0.0,0.4193548387096774,0.22580645161290358,0.5485320284697508,0.30508474576271194,0.09558823529411765,0.7306953645185579,0.9312288358015963,0.9412856589828413,0.9450407551649231,0.9503158252586437,0.9550077531592658,0.9578628246486611,0.9610142102298711,0.9612701373589243
1,2,2,1,0.08513064976211268,0.00434373444304853,0.0,0.942958230550282,2.9676427801811695e-07,1.856470662920185e-08,1.2507382478704728e-08,0.0004769317874929866,0.0,0.9999999999999999,0.04063205417607225,0.0367454068241469,0.13931224995237185,0.059820676359185365,0.05678285784251397,0.05606256409274635,0.07436699486173903,0.043305266003410836,0.05190100964433364,0.048920447461846206,0.06280127487679288,0.19309201566094703,0.20492239784677768,0.20950288000720374,0.21918593083064752,0.1653965594344069,0.18683239228077642,0.21338432484998682,0.22693393444113863,0.7300092216244658,0.12339331619537276,3.922853176819432e-07,0.13473053892215564,0.4423076923076925,0.7902224522511103,0.8761340648788867,0.9814997383787603,0.1913227726906787,0.7688152040600935,0.0,0.21935483870967737,0.19354838709677435,0.3042704626334518,0.2033898305084745,0.11397058823529412,0.43904667631158145,0.6568901413170096,0.665402135890222,0.6716108685254545,0.6757676123066274,0.6779831073441485,0.6812008911550553,0.6830738049830252,0.6830661867180061
1,2,3,1,0.09531084334322161,0.006399760216251427,0.125,0.9470939106254809,3.004399798989626e-07,6.357022019204134e-09,1.1547259539762416e-08,0.0014857392706397752,0.0,0.9999999999999999,0.10835214446952587,0.06036745406824148,0.33043888058878385,0.0650627863148584,0.07871570387143262,0.08911279360136998,0.09909659113068059,0.05411534021200587,0.0714938721468465,0.07985689177602268,0.08944238186765108,0.1971390166379966,0.2228382940608873,0.23663854238426296,0.23964079093726853,0.17560995728372475,0.20466503592372898,0.239991448784031,0.25017515471364493,0.7927830085573984,0.12082262210796915,4.1476375275232804e-07,0.13473053892215564,0.24999999999999956,0.7418004323757268,0.8213104852337416,0.9691385317555579,0.26926519828359535,0.818399159192951,0.0,0.2903225806451611,0.2580645161290329,0.3512438406788939,0.15593220338983052,0.12132352941176476,0.3254719467694416,0.6477899201495065,0.6564431444950636,0.6640572969910699,0.6750961193164169,0.680529720252343,0.684209295480813,0.686713231345788,0.686713231345788
1,2,4,1,0.0834623617187755,0.0042491679883731375,0.25,0.9526631289388738,2.9742667078034417e-07,1.1746008568236528e-08,1.5498209862336802e-08,0.0010399747325159075,0.0,0.9999999999999999,0.07449209932279913,0.0682414698162728,0.1708896932749096,0.12987711404061775,0.1259125583969773,0.1375392638327288,0.1569573839504259,0.11671599549853279,0.11696847449352243,0.1293040479844702,0.15294926115737928,0.24025211864034857,0.25064402042503686,0.2650600238097709,0.27626988610102465,0.2198236545737028,0.23407882482400622,0.27149897934130574,0.2930785379075077,0.783886861816923,0.13367609254498714,5.169938543032157e-07,0.14670658682634724,0.48076923076923084,0.7765917270747087,0.766587607782224,0.9625706751758054,0.29352683860904943,0.8213655457994747,0.0,0.432258064516129,0.3870967741935487,0.4264012455516012,0.08135593220338977,0.11029411764705867,0.2113821390887887,0.9629094621507002,0.9618632322357066,0.9709354791255806,0.9846335913153224,0.9900407721793505,0.9955348969738489,0.9999818043092705,1.0000000000000002
1,2,5,1,0.10768008010282093,0.009122844652216015,0.25,0.9337801849279189,2.978636683209148e-07,4.944775980100364e-09,1.2723315686658082e-08,0.002147051022080684,0.0,0.9999999999999999,0.08803611738148981,0.04986876640419943,0.2948162632954347,0.0752073074331816,0.07396850811173122,0.08331411569164332,0.07580590341773363,0.07062793545793372,0.07285315027856865,0.08360817273206383,0.08002108196133562,0.23612483958220276,0.25016657749621485,0.26413068500892223,0.25396104639704165,0.22966312072814998,0.25128322467861397,0.2886057289934507,0.2907207458965664,0.6867322345260005,0.1259640102827764,3.922853176819432e-07,0.12874251497005978,0.4134615384615383,0.7978874759653953,0.9288814297773733,0.985214138382049,0.14596002220937182,0.7749296920215978,0.0,0.3870967741935484,0.3064516129032262,0.43489162083468136,0.11864406779660999,0.062499999999999875,0.46638874083098536,0.447892645875144,0.4496485281574314,0.45613659336916434,0.4617165781389392,0.4655937314716423,0.469636474263077,0.47407330170855855,0.47395209265890736
