evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
89 1078.3456814557 0.0000000000 1.0000000000 1.7184559865 5.0000000000 6.2563120253 0.9890808463 4.9861017894 -0.0584095349 4.5524720432 -0.0510772927 24.8612110541 -1132.9756201634 23.0902331636 5.9084968794 1.655689 -2.034963 1.961543 0.492781 -3.938971 -0.536428 -4.330337 -2.541827 0.770440 2.122584 0.352325 1.587775 1.309555 0.696402 -2.339375 -2.743048 5.000000 -1.113678 2.536554 3.216967 -3.632135 3.434373 -0.920810 -1.701660 -1.496401 -2.128378 -5.000000 -2.935233 -1.375157 -0.401791 3.987870 1.033631 -1.163800 -3.241522 0.020815 0.322451 -1.561217 -1.780014 3.524142 2.709964
93 927.1580338035 0.0000000000 1.0000000000 1.6755804110 6.0000000000 6.2436611588 0.9870505366 4.9236124826 -0.0151246972 4.4995419284 -0.0169909078 24.2419598786 -1198.0446773938 26.4423872460 6.7232833144 -0.889569 -1.748684 0.118730 -0.436919 -2.956359 -0.581681 -0.002596 -5.000000 1.416005 -0.764905 -0.774704 -0.917844 0.062840 -0.954726 1.160903 -1.669578 5.000000 -2.112887 -0.479559 -1.239249 -2.657690 2.080483 0.910635 -0.191697 -0.279615 -2.287853 -4.728466 -1.257883 2.734626 -2.185064 0.909469 1.472739 0.763715 -3.850358 1.324111 0.231881 -1.434100 -0.695046 1.400004 3.341576
119 887.0800682829 0.0000000000 1.0000000000 1.6282557662 7.0000000000 6.2307604269 0.9849823684 4.7412681653 -0.2007721633 4.3684829880 -0.1726080160 22.4796238151 -1151.7911208098 25.3645388552 6.4808450731 -2.466522 -5.000000 2.783220 2.513603 -0.577484 2.348785 -2.430583 -1.256789 1.939239 2.006915 -1.065503 0.635973 -0.940597 3.075736 2.289311 0.437764 5.000000 -2.572603 1.158062 -1.143160 -1.669602 3.627794 0.756781 -3.009045 -4.002837 1.211408 -5.000000 -4.669000 2.120175 0.725962 3.464864 0.224708 2.228211 -3.929042 2.006339 0.598098 -0.383219 -1.129923 2.091622 3.695023
136 797.0676460998 0.0000000000 1.0000000000 1.5744867698 9.0000000000 6.2047781162 0.9808180229 5.6115631344 0.0168523633 5.0061990718 0.0017872994 31.4896408119 -1125.5101900536 25.2369456491 6.4152589287 -0.900846 -3.597239 0.541423 2.452242 -0.415872 -0.212934 -1.366267 -1.658421 1.156772 2.471821 -3.123681 -1.114976 -0.102380 -1.559848 1.544672 -0.477573 5.000000 -3.865558 2.279025 0.811739 -1.924404 2.387675 3.756591 0.082098 -3.717695 -0.636865 -5.000000 -5.000000 -0.282786 -2.076817 1.603557 -0.863983 3.748497 -2.230753 2.831782 0.361828 -0.353767 -0.825140 -0.236193 0.685487
165 728.8348075192 0.0000000000 1.0000000000 1.5461208242 10.0000000000 6.1924802270 0.9788368946 5.3054908085 0.0442634693 4.7347191561 0.0288224488 28.1482327195 -1096.9307681841 24.6411754635 6.2821650124 -0.257463 -4.924818 0.193765 1.964366 -2.861200 4.026463 -3.022742 -2.461525 5.000000 -0.090093 2.475379 -0.867968 -0.150767 -3.037225 2.604190 1.751610 4.899922 -2.516497 0.096161 -0.879247 -2.801195 2.136983 1.763631 1.774069 -3.096831 1.901995 -4.652309 -3.886206 -0.228855 -1.940122 2.593291 2.506927 1.945162 -2.178637 5.000000 -1.998381 -0.034084 -2.467735 1.897406 1.714692
191 479.2101767547 0.0000000000 1.0000000000 1.4741716263 12.0000000000 6.1664236756 0.9746467073 4.8946808000 0.1184867862 4.5014256169 0.0951302129 23.9579001336 -1045.3311764192 23.8552482839 6.0455470284 -1.168148 -5.000000 0.125229 0.636027 -0.999753 4.726125 -2.143897 -1.363927 4.061149 2.795791 1.791304 -0.172660 2.491318 1.485518 -0.658197 1.383203 3.241184 0.342207 5.000000 0.944647 -2.180274 5.000000 0.687557 0.354978 -1.927203 2.511860 -4.905103 -3.829061 -1.483847 -2.425695 1.533553 -0.952093 2.839426 -3.935845 2.180928 -1.197776 0.228859 -1.658722 -0.866138 -0.059059
285 428.8311555421 0.0000000000 1.0000000000 1.3307919690 18.0000000000 6.0896532958 0.9622605881 4.9199075110 0.1758159562 4.5175759340 0.1659818116 24.2054899170 -1008.7373792406 25.3906535238 6.4486943555 -0.534697 -1.537749 0.805463 2.819905 1.786851 5.000000 -0.933342 -4.303583 2.378023 1.908568 2.518333 1.032308 3.142346 -3.048143 3.701868 4.369688 3.357902 -2.236941 2.498576 0.087484 -2.572807 1.508310 3.784705 1.761040 -0.885211 3.494583 -4.062064 -1.828368 -1.607738 0.179946 3.727628 -3.265560 1.852263 -4.462635 2.166635 -1.718608 -0.549871 -0.304882 -0.203419 1.613007
355 397.9554296947 0.0000000000 1.0000000000 1.1668327936 23.0000000000 6.0245965948 0.9518208155 4.6636917265 0.0153115530 4.2606945048 0.0395541667 21.7500205201 -905.8617591954 24.7799905913 6.3082618348 -0.097817 0.935878 0.837080 2.799818 1.683392 3.111310 -1.580826 -2.694456 2.834151 0.486621 1.420371 2.788143 1.097284 -2.519767 2.403381 3.687895 3.134136 -2.675847 2.342500 -2.511422 -0.829603 1.848317 1.929681 2.292100 -4.577772 1.067069 -3.626545 -3.814971 -2.666882 0.779367 3.594006 -2.561901 1.768545 -3.926689 3.163186 -0.313168 -3.680030 -1.636106 1.484518 -0.977670
360 366.8475275353 0.0000000000 1.0000000000 1.1668327936 23.0000000000 6.0245965948 0.9518208155 4.6636917265 0.0153115530 4.2606945048 0.0395541667 21.7500205201 -905.8617591954 24.7799905913 6.3082618348 0.612575 -0.008127 0.804916 1.289001 3.269496 3.345314 -0.930508 -3.102569 1.805144 1.877095 2.777308 -0.851246 1.586775 -3.396445 4.250286 3.819601 2.503196 -2.121762 1.894380 -2.875406 -1.344102 2.333537 2.179594 2.720700 -1.263536 1.846373 -2.729466 -1.939719 -3.973997 1.937867 2.286959 -1.694689 1.702321 -2.159682 0.493126 -0.028049 -2.653163 0.039932 -1.363626 -1.327818
424 351.7023568519 0.0000000000 1.0000000000 1.0195004778 28.0000000000 5.9587740963 0.9412384141 4.1361381077 -0.0075316427 4.0281737353 0.0024260522 17.1076384463 -805.8367347305 24.4135259627 6.2079869932 0.952943 2.198191 1.920650 1.421405 3.338317 4.315573 -0.780259 -3.790769 3.310004 1.323910 3.805365 1.842476 -0.255717 -3.189297 4.475583 5.000000 3.536208 -3.263381 1.131000 -2.333084 -0.206210 1.321788 0.704902 2.263217 -0.737440 1.700544 -4.315236 -3.153849 -5.000000 -1.055711 3.109305 -3.642069 1.342470 -4.966739 1.998025 1.154417 -2.495500 0.932705 1.705474 -0.721615
455 343.5840982238 0.0000000000 1.0000000000 1.0095273418 30.0000000000 5.9364574936 0.9375667661 6.0422814637 0.1596367825 5.6044846084 0.1379810153 36.5091652861 -791.2168557311 24.1089277972 6.1288708453 0.361653 0.106404 0.903911 3.608916 3.912782 5.000000 -2.578885 -2.149097 3.423575 1.676795 4.196414 1.880583 0.459931 -1.224934 4.010435 3.438960 4.831957 -3.637507 1.543889 -2.817024 -1.144508 2.864838 0.700886 2.321621 -1.179530 0.549352 -5.000000 -4.930520 -2.280258 -1.192926 2.046318 -3.140096 1.648201 -3.692496 1.888688 -0.569319 -3.133087 0.620109 0.623618 -0.963525
490 312.4703828545 0.0000000000 1.0000000000 0.9702062529 32.0000000000 5.9114979044 0.9335371837 4.9168997239 0.1464209069 4.7272586707 0.1375360447 24.1759028947 -767.0196967956 24.3198709751 6.1970689976 2.606667 2.790401 2.096353 2.895910 2.527352 5.000000 0.052630 -3.431935 3.747510 0.936651 3.404232 1.348263 0.268696 -2.543038 4.879684 3.497146 4.561057 -2.569602 0.300548 -2.475282 -1.855522 3.714833 1.350552 2.313364 -0.422972 1.908723 -3.927630 -3.038017 -3.774403 -2.361231 2.207730 -4.214670 1.712026 -5.000000 1.497675 -1.199824 -1.116769 -0.734568 0.668547 -0.728372
492 273.3119884706 0.0000000000 1.0000000000 0.9702062529 32.0000000000 5.9114979044 0.9335371837 4.9168997239 0.1464209069 4.7272586707 0.1375360447 24.1759028947 -767.0196967956 24.3198709751 6.1970689976 0.925967 0.323159 2.131184 3.553806 2.821583 5.000000 -1.954306 -2.577235 5.000000 1.278209 2.950648 1.345564 1.879738 -2.206871 4.191080 3.629685 3.195289 -2.981727 2.527314 -2.443420 -0.185812 3.043917 0.487366 3.588520 -2.077411 2.226553 -3.889392 -4.355629 -3.172356 -1.966011 2.002657 -3.984946 1.894255 -5.000000 2.223617 0.750624 -1.473154 -0.996146 0.488215 -0.137251
530 263.9183567531 0.0000000000 1.0000000000 0.8563874261 35.0000000000 5.8714397685 0.9270944333 4.1471288832 0.0974838802 3.7114009118 0.1018765820 17.1986779739 -738.9631312163 26.5802213491 6.7432902955 0.357653 1.460516 0.935683 4.026649 1.530907 4.349338 -1.047346 -3.300017 4.397242 1.382209 3.317924 0.361714 0.984243 -2.457232 4.554469 2.483528 5.000000 -3.097241 2.435421 -2.172758 0.066583 3.375856 1.853350 1.469146 -2.642508 2.478333 -3.614282 -3.074146 -2.832364 0.020400 1.980416 -3.965144 0.542887 -4.766228 1.928782 0.053084 -0.938470 0.750614 -0.224822 0.649297
571 238.9068146094 0.0000000000 1.0000000000 0.7507549937 38.0000000000 5.8315670526 0.9207087824 3.7746733252 0.0631310234 3.1169871369 0.0731932156 14.2481587124 -658.9579027176 26.7237572689 6.8261828213 1.210241 1.190218 2.295616 3.676870 2.381655 3.453564 -1.189527 -2.971576 3.283687 1.691788 4.277467 1.391526 0.055996 -1.420536 4.009079 3.356572 5.000000 -3.551316 2.265281 -1.975733 -2.139423 3.082753 2.345702 1.206684 -1.520623 3.310492 -3.655592 -3.744996 -2.687136 -0.067270 2.410214 -2.869978 0.899590 -5.000000 1.801982 -0.841884 -0.937459 0.143130 -1.578876 -1.066844
599 226.4030751120 0.0000000000 1.0000000000 0.7183724186 39.0000000000 5.8196164418 0.9187983787 3.9091623851 0.0944298724 3.3207511548 0.0997573097 15.2815505528 -617.7788286979 26.2228855599 6.6937287079 0.031859 0.785016 1.621137 2.756306 3.143548 4.635530 0.088738 -1.994345 3.654108 1.457095 2.805574 1.308507 0.365146 -0.966891 3.559402 2.644820 4.424005 -3.201322 3.007422 -2.619501 -1.210340 2.808287 1.657454 1.110924 -3.031136 2.796225 -3.523424 -3.944607 -2.096990 -0.551315 3.160354 -2.568936 2.038580 -4.751992 1.825000 -1.635340 -1.236974 -0.330415 -0.026637 -0.205184
601 214.3948508278 0.0000000000 1.0000000000 0.6931218000 40.0000000000 5.8063973280 0.9166869314 4.3569219515 0.0633096143 3.6853234115 0.0775702774 18.9827688917 -573.8597232023 25.4788826724 6.4964705350 -0.340919 1.933703 0.555971 2.570175 2.387596 4.646468 -1.109862 -1.709330 4.669013 1.206466 3.189392 0.865029 0.203940 0.665602 3.382901 1.503480 4.269184 -2.291769 1.956175 -1.970713 -0.731958 3.167497 1.698391 1.796363 -1.860733 2.622347 -3.691773 -2.455886 -3.505660 -0.567347 1.982336 -2.796794 1.856848 -3.896210 1.566806 -0.503208 -1.078090 0.553179 0.021336 -1.306559
612 209.3149800993 0.0000000000 1.0000000000 0.6931218000 40.0000000000 5.8063973280 0.9166869314 4.3569219515 0.0633096143 3.6853234115 0.0775702774 18.9827688917 -573.8597232023 25.4788826724 6.4964705350 -0.047949 0.501136 1.406425 2.666460 2.449540 5.000000 -0.609987 -2.432033 4.365427 0.938677 2.827725 1.475322 -0.454903 -1.478407 4.906890 1.511339 5.000000 -1.667927 2.383874 -2.248755 -1.149022 3.988612 1.716283 2.380476 -2.289873 3.643162 -4.771271 -3.833909 -2.187206 -0.114855 1.502712 -2.652270 1.417800 -4.981524 1.588021 -0.585652 -1.108035 0.427746 0.170518 0.240496
624 154.3864448634 0.0000000000 1.0000000000 0.6698883166 41.0000000000 5.7930169238 0.9145137023 4.4478683647 0.1520577126 3.8258178398 0.1472099920 19.7835329899 -551.2378830859 25.4359206488 6.4356717882 0.461549 0.843447 1.011797 2.516222 1.719871 4.097075 -1.467479 -2.425300 4.713871 1.764001 2.619436 0.884620 -0.297918 -0.294205 3.620578 2.011604 4.010642 -3.208586 2.508212 -2.401651 -1.277798 3.167829 0.984489 1.531677 -1.580740 2.033202 -4.683537 -3.661276 -1.589612 -0.500780 2.014805 -3.147748 1.730487 -3.983459 2.228631 0.415499 -0.891488 -0.709329 0.208864 0.361589
826 154.1491466892 0.0000000000 1.0000000000 0.5075451843 55.0000000000 5.6259073032 0.8875261732 4.8221586250 -0.0325477521 4.3247241794 -0.0024910097 23.2532138044 -395.5756197631 27.0152815735 6.8441175166 1.676063 0.702325 0.797989 1.624806 1.765739 3.824159 -1.599111 -3.043714 2.860951 1.209108 2.358120 0.717534 0.415787 -0.328322 2.592624 2.203788 4.564153 -1.588293 3.480412 -2.836119 -0.255244 3.353765 0.711677 2.079496 -1.399811 2.558907 -4.510606 -3.610647 -1.161383 0.023287 1.872203 -1.564172 0.390575 -3.938232 1.284381 0.373100 -0.064113 0.182510 -0.144325 0.588615
851 143.8499743701 0.0000000000 1.0000000000 0.4936605628 56.0000000000 5.6161937905 0.8859277780 4.7904520275 -0.0741431029 4.2369206641 -0.0426078308 22.9484306282 -350.9209820297 25.8685930242 6.6036013469 1.687294 1.405387 0.584025 2.264470 1.593033 3.369459 -1.892798 -2.550800 2.353424 1.703196 2.110363 0.466629 -0.253405 -0.798401 3.113191 1.790139 4.621489 -2.343105 3.190540 -1.772863 -0.899746 4.352528 0.197971 1.954228 -1.148107 2.417822 -5.000000 -3.659121 -1.340016 0.665300 1.975696 -1.916847 0.608620 -3.690583 1.113470 0.356727 0.184582 0.091906 0.312138 0.737337
885 143.2009053834 0.0000000000 1.0000000000 0.4692667553 58.0000000000 5.5909530057 0.8818449653 4.9294653319 -0.0446979565 4.1367993096 -0.0288375729 24.2996284582 -329.0331561476 26.5004608005 6.7733013788 1.426436 1.911765 0.969013 2.375537 1.218541 3.997968 -1.069169 -3.384786 2.632523 1.021870 2.272627 0.646709 -0.069923 -0.461834 3.728988 1.894450 4.311523 -2.447602 3.195809 -2.524465 -0.629283 4.263888 0.789916 1.959001 -2.160230 3.141325 -4.931241 -3.242440 -1.626942 0.246186 1.994320 -2.135423 0.496187 -4.478425 1.399397 1.127951 -0.337230 -0.125457 0.273568 0.170724
895 141.8856327619 0.0000000000 1.0000000000 0.4548307265 59.0000000000 5.5782419029 0.8798011379 4.6013818179 -0.0957999117 3.8282575577 -0.0679298531 21.1727146344 -301.7207580075 26.0796668182 6.6555888910 1.152265 1.508440 0.935266 2.260712 1.627059 4.359239 -1.305416 -3.324452 3.060498 1.635056 1.356184 0.881062 -0.214447 -0.730010 3.156844 1.812047 4.211717 -1.952222 3.710231 -2.700468 -0.859750 4.100279 0.454832 2.185608 -2.466973 3.143696 -5.000000 -3.522167 -0.769956 0.830220 1.735610 -1.070294 0.195436 -3.441741 0.909118 1.066231 -0.070362 0.692908 -0.185156 0.086029
918 140.5663557277 0.0000000000 1.0000000000 0.4498456088 61.0000000000 5.5546264423 0.8759839577 6.0479361036 -0.0255847384 5.1891412745 -0.0219307550 36.5775311131 -253.3718769059 24.4951642763 6.2055645777 1.146858 1.130982 0.817109 2.583901 1.498334 3.678892 -1.046885 -2.945420 2.501805 1.041182 1.494742 0.464865 0.230707 -0.768836 2.593739 2.048114 4.660756 -2.283861 3.558213 -1.922679 -0.915075 4.175031 0.834812 1.995753 -1.476362 3.546838 -5.000000 -4.045105 -0.792592 0.906386 2.677106 -1.933851 -0.264284 -3.787743 1.203617 1.700686 0.559487 0.634066 0.474455 0.394376
939 140.1875898095 0.0000000000 1.0000000000 0.4479633260 62.0000000000 5.5437563100 0.8742144442 6.0592530973 0.0566765727 5.3387921550 0.0390289619 36.7145480967 -254.6258251185 24.6349173257 6.2486189924 1.697821 0.359135 0.439327 2.737238 2.236802 3.799801 -1.037556 -3.536751 2.090086 0.950358 2.101321 1.195975 -0.265623 -0.419003 3.305974 2.314377 5.000000 -3.170391 3.366756 -2.324684 -1.041160 3.665792 1.112439 2.212077 -2.284953 3.926205 -4.543821 -3.468423 -0.344158 0.378306 1.590816 -1.060336 -0.117141 -3.056370 2.122844 0.974812 -0.245189 0.363468 0.296881 0.701858
942 135.8176674164 0.0000000000 1.0000000000 0.4479633260 62.0000000000 5.5437563100 0.8742144442 6.0592530973 0.0566765727 5.3387921550 0.0390289619 36.7145480967 -254.6258251185 24.6349173257 6.2486189924 1.580568 1.486154 -0.003303 2.137973 1.486700 4.085312 -0.733627 -3.265373 3.415616 0.233800 1.877006 0.146235 -0.541647 -0.532147 3.092407 2.191619 4.575787 -2.110303 3.402972 -2.468393 -0.817008 4.284750 0.586453 1.709691 -2.042851 3.544949 -4.309430 -3.556504 -0.422520 0.603906 1.814063 -1.757255 0.244613 -3.934572 1.266120 1.340590 -0.353559 0.161942 -0.032300 0.022299
974 131.1864680800 0.0000000000 1.0000000000 0.4267796602 64.0000000000 5.5224140849 0.8707741681 4.6605924199 0.1654185438 4.0944841643 0.1211115224 21.7211217045 -260.0683204833 26.5674038409 6.7903487362 1.565132 0.672991 0.307660 2.590560 1.263348 4.106367 -0.685763 -3.203866 2.486056 0.413995 1.745757 0.803965 -0.603750 -0.628862 2.836506 2.253903 5.000000 -1.931424 3.425033 -2.224197 -0.542638 3.824804 0.989893 2.688390 -2.480710 3.128715 -4.361929 -4.016334 -1.010415 -0.059608 2.011862 -1.435921 0.454347 -3.655873 1.513393 1.240257 0.767496 1.091490 -0.326374 0.389293
977 125.3020731101 0.0000000000 1.0000000000 0.4157569926 65.0000000000 5.5099780463 0.8687750733 4.8750937344 0.0687816878 4.1634880463 0.0580305117 23.7665389191 -229.3471153411 25.9570201177 6.5914684698 2.001667 1.185724 -0.122489 2.109347 2.194527 4.313361 -0.666811 -4.029362 2.604352 1.036177 1.604692 1.182487 -0.798104 -0.553322 2.737718 2.272356 5.000000 -2.976778 3.205501 -2.277636 -1.415179 3.722567 0.019541 2.730886 -2.251401 3.948441 -4.270242 -3.790196 -0.379432 -0.433428 2.172353 -2.299800 -0.246267 -3.797825 1.257947 1.096159 0.085291 1.010912 -0.338231 0.559361
1000 122.8152535847 0.0000000000 1.0000000000 0.4106894967 66.0000000000 5.4995607827 0.8670773155 5.6243422245 0.0570537422 4.8497807420 0.0531412682 31.6332254582 -226.3795039472 26.0252801643 6.6595107752 1.445921 1.236786 0.573951 2.376601 2.250959 4.425943 -0.532542 -3.156938 2.059184 0.252109 1.602333 0.495118 -0.578027 -0.074944 3.048211 2.411709 4.776480 -2.889570 2.771254 -2.079061 -0.544687 3.089709 0.944533 2.623399 -2.360035 3.365683 -3.970704 -3.772839 -0.905144 0.380600 2.263278 -1.760019 -0.110954 -3.357932 1.061337 1.136864 0.046084 1.366857 -0.688013 -0.091380
1005 117.0801734605 0.0000000000 1.0000000000 0.4106894967 66.0000000000 5.4995607827 0.8670773155 5.6243422245 0.0570537422 4.8497807420 0.0531412682 31.6332254582 -226.3795039472 26.0252801643 6.6595107752 1.768583 0.695429 0.109150 2.243533 1.732405 4.874886 -1.626534 -3.702809 2.360631 0.577688 1.274163 0.535039 -0.478236 0.158056 2.756108 2.644156 5.000000 -2.747092 3.642142 -1.652541 -1.021782 3.691134 0.397845 2.747584 -1.610520 3.169141 -4.818366 -4.067731 -0.488015 -0.414799 2.385659 -0.829423 0.468909 -3.391254 1.043563 0.835238 0.653504 1.342917 -0.190693 0.380714
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 2362.8598660485 1.0000000000 1.0000000000 0.4095200974 67.0000000000 5.4909554205 0.8656669042 6.1315510970 0.0259800839 5.1268546915 0.0297580596 37.5959188557 -215.3088931617 25.7524186192 6.5581314309 3.248691 -1.223513 -1.056344 -2.145937 1.730815 -4.603077 3.489624 -1.522414 0.638078 -0.498741 2.924216 -4.120281 -0.644834 -0.768109 2.267539 -2.199783 -0.344856 -1.755717 0.084427 1.165630 -2.201238 2.289447 1.803181 1.004989 1.801712 -1.367456 -0.245780 -1.871539 -0.535776 1.060711 -1.383322 -0.793507 -1.374345 -1.690411 -1.342492 -0.025329 -2.234621 0.468831 3.319604 1.484088
