fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_4,mean_std_x_last_4,BFGS,DE,MLSL,Non-elitist,PSO,Elitist,switch
1,1,10,0.0,0.4747237820807893,0.0674753114949851,0.0,0.4139366349597192,0.2071165606372546,1.0435917607804504e-09,5.099922669438875e-09,0.0054772910823865,0.8370980884714722,0.9999999999999812,1.1061435926560618e-11,0.3689320388349514,0.2842105263157895,0.0844444444444444,0.0,0.2802248855545398,0.2351121772159952,0.2395923885700016,0.0,0.2749208258178982,0.1868714627469776,0.2607001711887794,0.6467436999289158,0.3416195714869126,0.3075720187369792,0.3734167972194415,0.6523928370210341,0.3385496054728409,0.2894598070899315,0.3887843069608297,0.5924443241725659,0.0401002506265664,1.730566546385851e-08,0.1012987012987012,0.3888888888888889,0.8536362663115368,0.7493423571985782,0.7918030525445425,0.4377627673478816,0.4544980462075144,0.2391872541060665,0.3411871288127091,0.3587163002386924,0.1600723041120786,0.5090987240170987,0.2240657381327493,0.4819367889360499,0.4964323083953332,0.6159267169421532,0.6361098098393791,1.6633962728469722e-08,0.4139924523417005,1.7649000464734673e-08,0.4749499196660114,3.691036238304863e-09,0.3559734721707619,1e-12,1e-12,1e-12,1e-12,0.0408913945443393,1e-12,False
1,1,11,0.0,0.5609301843403512,0.1605453282302305,0.5,0.6033357266048873,0.2071165618628426,9.231041407403262e-09,5.419653086978266e-09,0.0003981330244876,0.8705448425507232,0.9999999999999942,2.014690993787198e-11,0.5242718446601943,0.2631578947368421,0.1285714285714286,0.0,0.1603463118042906,0.2115278688551406,0.1357887617590612,0.0,0.1605674311889137,0.1673074804169476,0.2071090483280678,0.6957862413491127,0.2531941302308346,0.3003969994840719,0.3081763223993433,0.7287008147378615,0.2573619122851031,0.2909599159390975,0.3682478377506087,0.3604807806171941,0.0451127819548872,1.878507653582441e-07,0.1116883116883115,0.3888888888888889,0.8731920806255248,0.7322318647375128,0.923577936040158,0.4276118725210137,0.4412708583385675,0.1996653085389778,0.2620966553282819,0.3007385295583051,0.3353117242559723,0.3547614999665555,0.314549103002249,0.341230109370065,0.3399477378196147,0.7916447353074962,0.7954584710451833,1.0348956438265944e-08,0.2181099942008483,1.4884106723632329e-08,0.2840682687731437,4.859459698252751e-09,0.3184124200999378,1e-12,1e-12,1e-12,1e-12,0.0341332896786129,1e-12,False
1,1,12,0.0,0.5280510790660681,0.0997618131195467,0.0,0.6638055955852297,0.2071165650273119,1.1418517835337146e-09,4.3510365805014096e-09,0.0042673247553872,0.9037794249499256,0.9999999999999972,5.529631392803703e-12,0.3300970873786408,0.2526315789473685,0.0839506172839506,0.0,0.0928296047349959,0.2572926655501889,0.1676678588885709,0.0,0.0952793270288105,0.2597479033328468,0.2426419113046335,0.451264544905535,0.1577638552334446,0.2816563446133568,0.2603660805308919,0.5301708599828843,0.1730165125427816,0.328802961193568,0.3439513599548908,0.6777779527812566,0.0300751879699248,1.321117697558536e-07,0.1012987012987012,0.5555555555555556,0.8328450828081267,0.871418994978467,0.9557059277923572,0.2529752858493155,0.640324726973527,0.3227839043885593,0.261734710405042,0.2692418006215171,0.7831729639521832,0.6317869322792563,0.7143008582705226,0.5952019270237139,0.6135786362636779,0.4190397727333198,0.4403517903997522,1.0081102453078936e-08,0.3972530560163719,1.3791427282066992e-08,0.366744999644611,6.988437420388242e-09,0.5714312575532237,1e-12,1e-12,1e-12,1e-12,0.0699599424982058,1e-12,False
1,1,13,0.0,0.4365622222803923,0.0462319455592602,0.0,0.476784063631123,0.20711656235279,1.6327279520610735e-09,2.075137030203942e-09,0.0013781370954268,0.8841837468724283,0.9999999999999708,1.739870189788233e-11,0.4757281553398059,0.4526315789473684,0.0710144927536231,0.0,0.2232913587932086,0.4074214640869707,0.2859237550847063,0.0,0.2205954004726498,0.3369158835249069,0.3228240756344825,0.5972091709860983,0.2907618501409216,0.4422123988925892,0.3976364226294382,0.6149255661247843,0.2908535563120732,0.4121832523146271,0.4285732505452037,0.5825208139756219,0.0401002506265664,1.7734480553154222e-07,0.1116883116883115,0.3333333333333333,0.8013982865205024,0.5955195368088133,0.5791176248186576,0.5398171317393924,0.3673455200148372,0.3534080813039693,0.4828251846106068,0.5397073915022039,0.4244726969242037,0.5931054129017597,0.412110232230937,0.5807678104063191,0.6277651138639357,0.2841200671458305,0.3359300411055954,7.316800017238708e-09,0.381741081771446,1.0497156849073004e-08,0.3083723060336201,2.624607393644981e-09,0.4079255912995225,1e-12,1e-12,1e-12,1e-12,0.0212872629429285,1e-12,False
1,1,14,0.0,0.4016199084555096,0.0292946354388997,0.0,0.3329917035542091,0.2071165621887428,1.621715307576373e-09,2.106161290136533e-09,0.0014103396336081,0.6642779903131578,0.999999999999948,2.8909725497848135e-12,0.5533980582524272,0.3684210526315789,0.0999999999999999,0.0,0.2011634993535495,0.3857855304706555,0.3606343010481348,0.0,0.1985194983826666,0.3694255543273456,0.4199050729556773,0.5141473245448642,0.2623999906839467,0.4106118769015066,0.4407925403680052,0.5332618976920889,0.2628973210024339,0.430297013774496,0.4916051871348435,0.6764828004248751,0.0225563909774435,1.4455354422703177e-07,0.0987012987012986,0.5,0.8040146870828134,0.5923957541340035,0.6663042267638797,0.5465853475668926,0.3509510280686906,0.3090032806125163,0.4317362234798101,0.4750482141289169,0.5279829097266027,0.2549832975715823,0.532768828082714,0.2464518452420702,0.5275116677685698,0.4805339961199113,0.5172386557272075,6.791330031454613e-09,0.5139555418312527,1.611853759869649e-08,0.4206006334467709,2.50463515638599e-09,0.4668946234877971,1e-12,1e-12,1e-12,1e-12,0.13870230062142,1e-12,False
1,1,15,0.0,0.4324730610228142,0.031939815000811,0.5,0.7833368549693467,0.2071165597309764,1.6241707608929635e-09,9.894322305700716e-09,0.0066392686250034,0.9396580730415732,0.9999999999999842,3.885642160675676e-11,0.233009708737864,0.2210526315789472,0.0666666666666666,0.0,0.2125910147027293,0.211113402810913,0.1609037782873766,0.0,0.2099116342520687,0.1795275243207914,0.1538287557094708,0.8681076339883556,0.3136540398849823,0.3431668409652947,0.3781480823804406,0.8761849545380636,0.3118391962019212,0.3350686813390166,0.3731946234754622,0.5105958610840753,0.050125313283208,1.4455354422703177e-07,0.1090909090909091,0.3888888888888889,0.8613208618000198,0.7844227575951495,0.9313862164238368,0.4094888067249584,0.4145092190267555,0.0741001300336182,0.190181161124292,0.2188705453720132,0.2804125082281681,0.4272193421433131,0.2788355769086093,0.4214869200002932,0.6298928107045467,0.7355923290839625,0.8062792151022644,1.1663872562865862e-08,0.0505708172705737,2.6780722645516345e-08,0.1069860413966683,5.188798522284842e-09,0.1514577185600942,1e-12,1e-12,1e-12,1e-12,0.0482531756963305,1e-12,False
1,1,16,0.0,0.7248910420442314,0.4520938764663837,0.5,0.6259450529685908,0.2071165623660681,4.177201895280752e-09,6.4125876206208485e-09,0.001494715736335,0.8982277078500671,0.9999999999999948,7.344348321506027e-12,0.3689320388349514,0.3157894736842106,0.0767676767676767,0.0,0.133217477779747,0.0860447694712122,0.2483401867396933,0.0,0.1352605155375784,0.080326171935901,0.2946848721936268,0.6664410915395085,0.2276589238553663,0.1909670774562618,0.3851920894723568,0.7187413234977522,0.2365199260850719,0.2175050462156055,0.4299924110830075,0.6454233661466862,0.0300751879699248,8.527719767453175e-08,0.0987012987012986,0.5,0.8545782577074835,0.8087576174458508,0.9398507353279316,0.3765955079631913,0.6681290125635276,0.2372814980439274,0.3005630142324342,0.3192355988964204,0.3952290727628051,0.3995158562752482,0.3959755690701707,0.3906682465047819,0.5120624948699268,0.6015381257623211,0.6754736277030455,8.564240292777962e-09,0.3096815445485909,9.915624103944289e-09,0.3214779488541996,4.9704260834336305e-09,0.3473053624647539,1e-12,1e-12,1e-12,1e-12,0.0796852697879453,1e-12,False
1,1,17,0.0,0.4491943433247949,0.063952095656594,0.0,0.383760532578614,0.2071165654779106,3.30913132045651e-09,3.089750204457904e-09,0.0008667395618308,0.7782377242562643,0.9999999999999464,5.815826742720451e-12,0.4271844660194174,0.4631578947368422,0.0624113475177304,0.0,0.1985466689621862,0.1867543055271446,0.3568115823512517,0.0,0.1911602290333099,0.1437137062134283,0.3872454053548719,0.2745233419564028,0.2304255569581137,0.1699076389618781,0.3894828686680137,0.2586714009062991,0.2225457412512751,0.1535035743093136,0.4148638368734932,0.7759864242195642,0.050125313283208,1.9890319497159855e-07,0.122077922077922,0.7222222222222222,0.7222994213478918,0.6697911176223013,0.615408044757471,0.4286152787434428,0.3016549283062457,0.4564555869981704,0.5488166052323784,0.5623092998362789,0.7689417019395896,0.587839829141716,0.821852058109197,0.5750886090304572,0.2402007968547557,0.5631596619550117,0.6080566847086362,1.9712754999974745e-08,0.5268641605477624,2.9537379658131865e-08,0.5745674723219734,4.034886083302277e-09,0.7004253870440327,1e-12,1e-12,1e-12,1e-12,0.2850477569340394,1e-12,False
1,1,18,0.0,0.5896052192070435,0.2566432361246538,0.5,0.7665055104840128,0.2071165606085577,1.4077946403999322e-08,8.439482567036841e-09,0.000394316751279,0.8380703391276252,0.9999999999999944,5.098927166992742e-12,0.3980582524271845,0.3157894736842106,0.0828282828282828,0.0,0.288052657966058,0.2918616163998296,0.3243713838712067,0.0,0.2806803771462567,0.2991129038134751,0.3470591399348881,0.4898024671785079,0.3354623568494518,0.3216756964595277,0.4050792953758431,0.4887903487876948,0.3305732765939111,0.3582437520372448,0.4223094746593985,0.6316250496947753,0.0476190476190477,1.5335385946107124e-07,0.1324675324675324,0.3888888888888889,0.7796128191899531,0.6860041829223418,0.8196814400519719,0.4209719482778692,0.4062311097803652,0.2641986835989842,0.2412045087123679,0.2657852135185794,0.3316933149686946,0.4746933208861665,0.3067236305013912,0.455110837393452,0.2961299396054651,0.7646462156115361,0.8231477752306728,1.1546776105256856e-08,0.2982488215287974,3.3972218071567334e-08,0.4750804719023715,7.0143126536246405e-09,0.5201659761918256,1e-12,1e-12,1e-12,1e-12,0.1216970465913862,1e-12,False
1,1,19,0.0,0.4801831414906645,0.0697574932870415,0.0,0.6221062271151329,0.2071165600491093,9.543637992432066e-10,4.243412773614766e-09,0.0050372533062563,0.9156734040908346,0.9999999999999788,1.644966515703273e-11,0.2815533980582525,0.3052631578947368,0.0604166666666666,0.0,0.2158550393531774,0.2363201809681461,0.1834314823533869,0.0,0.2164936820978301,0.2459490414405252,0.2042831630418632,0.7553090939135882,0.3028838266784207,0.334295752892593,0.3609326617834699,0.7873612324079109,0.3065389669389909,0.3662252939462234,0.3821594589684238,0.6068307901003751,0.0350877192982455,1.7734480553154222e-07,0.1194805194805194,0.2777777777777778,0.8247741007158841,0.8490534867834123,0.91820443687333,0.2450182448091879,0.4569675209653643,0.2657799271310598,0.4216717643438472,0.4716664754998456,0.4251541522373635,0.4369099304888177,0.4111715357413579,0.4317920674378919,0.4411621854801211,0.5853585458437705,0.6508874749875551,3.388064152602366e-09,0.2201085285336093,1.6680958187822163e-08,0.2599980088062967,3.530543570381513e-09,0.2406710058434367,1e-12,1e-12,1e-12,1e-12,0.0788974210753625,1e-12,False
1,2,0,0.0,0.4509083842211512,0.03813976700613,0.5,0.7818158582680668,0.2071167340864016,1.514306520428227e-08,8.065674801969841e-09,0.0003189161210504,0.9257372372760636,0.9999999999999925,1.8429153975172814e-11,0.2233009708737863,0.3157894736842106,0.0464646464646464,0.0,0.372269922625189,0.3894844388201129,0.3583197415361774,0.0,0.367095045506397,0.3460710059979181,0.4092133166885872,0.1860897767580551,0.3980744127633963,0.3623475473233912,0.3732394663068362,0.212998764612653,0.3985575569289687,0.3641646481601525,0.4283178617298657,0.4539312983247512,0.0576441102756891,1.1699488999282837e-07,0.1064935064935064,0.5,0.6522793930030969,0.4942466576522513,0.7422832244026307,0.5117233893036677,0.6405264348006193,0.6553196561227667,0.7821121770204629,0.8344534964886576,0.8687172550596616,0.1314997871651921,0.8696330116128715,0.1452709024336348,0.1793855600768163,0.3137646514389544,0.3601475683556601,1.6310712054905983e-08,0.7138599302737041,3.99474179096945e-08,0.762115081939569,1.0644701047538817e-08,0.8305352971688258,1e-12,1e-12,1e-12,1e-12,0.136369449888058,1e-12,False
1,2,1,0.0,0.4984158729737596,0.074544404443957,0.0,0.8324820917010908,0.2071167308595908,4.100672157653227e-09,7.296000807764201e-09,0.0017634202559996,0.9623648304369556,0.9999999999999944,2.8992088244028654e-11,0.1553398058252427,0.2210526315789472,0.0444444444444444,0.0,0.2470411948149194,0.2623128689210485,0.339600365422483,0.0,0.2474080383283185,0.2687527651029694,0.3927062666951334,0.6038146413663872,0.3109223052893503,0.320390134687628,0.441891487404811,0.6408040000304129,0.3153570424146204,0.3572730063281563,0.4882335764030847,0.5825208139756219,0.0401002506265664,1.6735829616287729e-07,0.1142857142857142,0.3333333333333333,0.6757427717460994,0.628540814294333,0.8318041084045373,0.4158771553830025,0.6273406329557811,0.4139462536700699,0.5203150094462292,0.5687924780499674,0.5232435848404658,0.3644451488340222,0.4952627953454973,0.3600348047996236,0.6511508359668636,0.153863810867225,0.202102879052451,3.3285494404947455e-08,0.4343307425350752,3.105129313021401e-08,0.3455434121453922,7.903070852135031e-09,0.3894883644040576,1e-12,1e-12,1e-12,1e-12,0.0096332410775805,1e-12,False
1,2,2,0.0,0.5061464118981709,0.1554436700853984,0.5,0.7931960786932195,0.2071167309531819,2.0486190260424564e-08,8.003633483654333e-09,0.0001557249316827,0.9571510476981434,0.9999999999999843,9.146738901499255e-12,0.3495145631067961,0.3578947368421052,0.0648648648648648,0.0,0.2471227064132123,0.3521249680909572,0.4424538944236431,0.0,0.2450468498226968,0.2992874553108514,0.4246102605379949,0.4062841676581792,0.2913240292510893,0.3614995903415575,0.4923452484140704,0.4362113283818087,0.2938808418533258,0.349714161627341,0.4797567029017838,0.377230429701777,0.0601503759398496,2.709019939673557e-07,0.1298701298701298,0.2777777777777778,0.8361845265858042,0.6208789713849874,0.8290132773103447,0.5032307654551019,0.537726193493533,0.4277760191021219,0.4343570463000041,0.4697423120938491,0.4489059913123477,0.2669804880989007,0.427484890122843,0.2741481922579346,0.5095325854089261,0.371931628581552,0.4302635034450566,3.162577635480932e-08,0.5995149950836314,3.3581867842193295e-08,0.54152574586842,8.133184968749535e-09,0.6130158209430827,1e-12,1e-12,1e-12,1e-12,0.1995764034202684,1e-12,False
