fid,iid,rep,budget,algorithm,precision
1,2,6,50,DE,0.0
1,2,6,50,MLSL,0.0
1,2,6,50,Non-elitist,0.0
1,2,6,50,PSO,4.6905e-06
1,2,6,50,Elitist,0.0
1,2,7,50,BFGS,0.0
1,2,7,50,DE,0.0
1,2,7,50,MLSL,0.0
1,2,7,50,Non-elitist,0.0
1,2,7,50,PSO,3.9992e-06
1,2,7,50,Elitist,0.0
1,2,8,50,BFGS,0.0
1,2,8,50,DE,0.0
1,2,8,50,MLSL,0.0
1,2,8,50,Non-elitist,0.0
1,2,8,50,PSO,1.5243e-06
1,2,8,50,Elitist,0.0
1,2,9,50,BFGS,0.0
1,2,9,50,DE,0.0
1,2,9,50,MLSL,0.0
1,2,9,50,Non-elitist,0.0
1,2,9,50,PSO,1.11127e-05
1,2,9,50,Elitist,0.0
1,2,10,50,BFGS,0.0
1,2,10,50,DE,0.0
1,2,10,50,MLSL,0.0
1,2,10,50,Non-elitist,0.0
1,2,10,50,PSO,4.3006e-06
1,2,10,50,Elitist,0.0
1,2,11,50,BFGS,0.0
1,2,11,50,DE,0.0
1,2,11,50,MLSL,0.0
1,2,11,50,Non-elitist,0.0
1,2,11,50,PSO,1.6874e-06
1,2,11,50,Elitist,0.0
1,2,12,50,BFGS,0.0
1,2,12,50,DE,0.0
1,2,12,50,MLSL,0.0
1,2,12,50,Non-elitist,0.0
1,2,12,50,PSO,8.5539e-06
1,2,12,50,Elitist,0.0
1,2,13,50,BFGS,0.0
1,2,13,50,DE,0.0
1,2,13,50,MLSL,0.0
1,2,13,50,Non-elitist,0.0
1,2,13,50,PSO,7.1499e-06
1,2,13,50,Elitist,0.0
1,2,14,50,BFGS,0.0
1,2,14,50,DE,0.0
1,2,14,50,MLSL,0.0
1,2,14,50,Non-elitist,0.0
1,2,14,50,PSO,9.658e-07
1,2,14,50,Elitist,0.0
1,2,15,50,BFGS,0.0
1,2,15,50,DE,0.0
1,2,15,50,MLSL,0.0
1,2,15,50,Non-elitist,0.0
1,2,15,50,PSO,2.9924e-06
1,2,15,50,Elitist,0.0
1,2,16,50,BFGS,0.0
1,2,16,50,DE,0.0
1,2,16,50,MLSL,0.0
1,2,16,50,Non-elitist,0.0
1,2,16,50,PSO,2.9567e-06
1,2,16,50,Elitist,0.0
1,2,17,50,BFGS,0.0
1,2,17,50,DE,0.0
1,2,17,50,MLSL,0.0
1,2,17,50,Non-elitist,0.0
1,2,17,50,PSO,2.6573e-06
1,2,17,50,Elitist,0.0
1,2,18,50,BFGS,0.0
1,2,18,50,DE,0.0
1,2,18,50,MLSL,0.0
1,2,18,50,Non-elitist,0.0
1,2,18,50,PSO,2.5596e-06
1,2,18,50,Elitist,0.0
1,2,19,50,BFGS,0.0
1,2,19,50,DE,0.0
1,2,19,50,MLSL,0.0
1,2,19,50,Non-elitist,0.0
1,2,19,50,PSO,3.3777e-06
1,2,19,50,Elitist,0.0
1,3,0,50,BFGS,0.0
1,3,0,50,DE,0.0
1,3,0,50,MLSL,0.0
1,3,0,50,Non-elitist,0.0
1,3,0,50,PSO,1.9339e-06
1,3,0,50,Elitist,0.0
1,3,1,50,BFGS,0.0
1,3,1,50,DE,0.0
1,3,1,50,MLSL,0.0
1,3,1,50,Non-elitist,0.0
1,3,1,50,PSO,8.8709e-06
1,3,1,50,Elitist,0.0
1,3,2,50,BFGS,0.0
1,3,2,50,DE,0.0
1,3,2,50,MLSL,0.0
1,3,2,50,Non-elitist,0.0
1,3,2,50,PSO,7.852e-06
1,3,2,50,Elitist,0.0
1,3,3,50,BFGS,0.0
1,3,3,50,DE,0.0
1,3,3,50,MLSL,0.0
1,3,3,50,Non-elitist,0.0
1,3,3,50,PSO,3.3584e-06
1,3,3,50,Elitist,0.0
1,3,4,50,BFGS,0.0
1,3,4,50,DE,0.0
1,3,4,50,MLSL,0.0
1,3,4,50,Non-elitist,0.0
1,3,4,50,PSO,6.8233e-06
1,3,4,50,Elitist,0.0
1,3,5,50,BFGS,0.0
1,3,5,50,DE,0.0
1,3,5,50,MLSL,0.0
1,3,5,50,Non-elitist,0.0
1,3,5,50,PSO,6.9448e-06
1,3,5,50,Elitist,0.0
1,3,6,50,BFGS,0.0
1,3,6,50,DE,0.0
1,3,6,50,MLSL,0.0
1,3,6,50,Non-elitist,0.0
1,3,6,50,PSO,2.4436e-06
1,3,6,50,Elitist,0.0
1,3,7,50,BFGS,0.0
1,3,7,50,DE,0.0
1,3,7,50,MLSL,0.0
1,3,7,50,Non-elitist,0.0
1,3,7,50,PSO,3.0414e-06
1,3,7,50,Elitist,0.0
1,3,8,50,BFGS,0.0
1,3,8,50,DE,0.0
1,3,8,50,MLSL,0.0
1,3,8,50,Non-elitist,0.0
1,3,8,50,PSO,3.962e-06
1,3,8,50,Elitist,0.0
1,3,9,50,BFGS,0.0
1,3,9,50,DE,0.0
1,3,9,50,MLSL,0.0
1,3,9,50,Non-elitist,0.0
1,3,9,50,PSO,1.2464e-06
1,3,9,50,Elitist,0.0
1,3,10,50,BFGS,0.0
1,3,10,50,DE,0.0
1,3,10,50,MLSL,0.0
1,3,10,50,Non-elitist,0.0
1,3,10,50,PSO,9.895e-07
1,3,10,50,Elitist,0.0
1,3,11,50,BFGS,0.0
1,3,11,50,DE,0.0
1,3,11,50,MLSL,0.0
1,3,11,50,Non-elitist,0.0
1,3,11,50,PSO,8.1068e-06
1,3,11,50,Elitist,0.0
1,3,12,50,BFGS,0.0
1,3,12,50,DE,0.0
1,3,12,50,MLSL,0.0
1,3,12,50,Non-elitist,0.0
1,3,12,50,PSO,8.4339e-06
1,3,12,50,Elitist,0.0
1,3,13,50,BFGS,0.0
1,3,13,50,DE,0.0
1,3,13,50,MLSL,0.0
1,3,13,50,Non-elitist,0.0
1,3,13,50,PSO,4.0025e-06
1,3,13,50,Elitist,0.0
1,3,14,50,BFGS,0.0
1,3,14,50,DE,0.0
1,3,14,50,MLSL,0.0
1,3,14,50,Non-elitist,0.0
1,3,14,50,PSO,5.3841e-06
1,3,14,50,Elitist,0.0
1,3,15,50,BFGS,0.0
1,3,15,50,DE,0.0
1,3,15,50,MLSL,0.0
1,3,15,50,Non-elitist,0.0
1,3,15,50,PSO,4.5179e-06
1,3,15,50,Elitist,0.0
1,3,16,50,BFGS,0.0
1,3,16,50,DE,0.0
1,3,16,50,MLSL,0.0
1,3,16,50,Non-elitist,0.0
1,3,16,50,PSO,1.8906e-06
1,3,16,50,Elitist,0.0
1,3,17,50,BFGS,0.0
1,3,17,50,DE,0.0
1,3,17,50,MLSL,0.0
1,3,17,50,Non-elitist,0.0
1,3,17,50,PSO,3.4226e-06
1,3,17,50,Elitist,0.0
1,3,18,50,BFGS,0.0
1,3,18,50,DE,0.0
1,3,18,50,MLSL,0.0
1,3,18,50,Non-elitist,0.0
1,3,18,50,PSO,1.03371e-05
1,3,18,50,Elitist,0.0
1,3,19,50,BFGS,0.0
1,3,19,50,DE,0.0
1,3,19,50,MLSL,0.0
1,3,19,50,Non-elitist,0.0
1,3,19,50,PSO,4.3734e-06
1,3,19,50,Elitist,0.0
1,4,0,50,BFGS,0.0
1,4,0,50,DE,0.0
1,4,0,50,MLSL,0.0
1,4,0,50,Non-elitist,0.0
1,4,0,50,PSO,1.17041e-05
1,4,0,50,Elitist,0.0
1,4,1,50,BFGS,0.0
1,4,1,50,DE,0.0
1,4,1,50,MLSL,0.0
1,4,1,50,Non-elitist,0.0
1,4,1,50,PSO,2.8084e-06
1,4,1,50,Elitist,0.0
1,4,2,50,BFGS,0.0
1,4,2,50,DE,0.0
1,4,2,50,MLSL,0.0
1,4,2,50,Non-elitist,0.0
1,4,2,50,PSO,5.73096e-05
1,4,2,50,Elitist,0.0
1,4,3,50,BFGS,0.0
1,4,3,50,DE,0.0
1,4,3,50,MLSL,0.0
1,4,3,50,Non-elitist,0.0
1,4,3,50,PSO,2.978e-07
1,4,3,50,Elitist,0.0
1,4,4,50,BFGS,0.0
1,4,4,50,DE,0.0
1,4,4,50,MLSL,0.0
1,4,4,50,Non-elitist,0.0
1,4,4,50,PSO,1.0962e-06
1,4,4,50,Elitist,0.0
1,4,5,50,BFGS,0.0
1,4,5,50,DE,0.0
1,4,5,50,MLSL,0.0
1,4,5,50,Non-elitist,0.0
1,4,5,50,PSO,6.7932e-06
1,4,5,50,Elitist,0.0
1,4,6,50,BFGS,0.0
1,4,6,50,DE,0.0
1,4,6,50,MLSL,0.0
1,4,6,50,Non-elitist,0.0
1,4,6,50,PSO,2.48841e-05
1,4,6,50,Elitist,0.0
1,4,7,50,BFGS,0.0
1,4,7,50,DE,0.0
1,4,7,50,MLSL,0.0
1,4,7,50,Non-elitist,0.0
1,4,7,50,PSO,3.4956e-06
1,4,7,50,Elitist,0.0
1,4,8,50,BFGS,0.0
1,4,8,50,DE,0.0
1,4,8,50,MLSL,0.0
1,4,8,50,Non-elitist,0.0
1,4,8,50,PSO,9.2133e-06
1,4,8,50,Elitist,0.0
1,4,9,50,BFGS,0.0
1,4,9,50,DE,0.0
1,4,9,50,MLSL,0.0
1,4,9,50,Non-elitist,0.0
1,4,9,50,PSO,1.0555e-06
1,4,9,50,Elitist,0.0
1,4,10,50,BFGS,0.0
1,4,10,50,DE,0.0
1,4,10,50,MLSL,0.0
1,4,10,50,Non-elitist,0.0
1,4,10,50,PSO,3.04822e-05
1,4,10,50,Elitist,0.0
1,4,11,50,BFGS,0.0
1,4,11,50,DE,0.0
1,4,11,50,MLSL,0.0
1,4,11,50,Non-elitist,0.0
1,4,11,50,PSO,1.42721e-05
1,4,11,50,Elitist,0.0
1,4,12,50,BFGS,0.0
1,4,12,50,DE,0.0
1,4,12,50,MLSL,0.0
1,4,12,50,Non-elitist,0.0
1,4,12,50,PSO,3.2037e-06
1,4,12,50,Elitist,0.0
1,4,13,50,BFGS,0.0
1,4,13,50,DE,0.0
1,4,13,50,MLSL,0.0
1,4,13,50,Non-elitist,0.0
1,4,13,50,PSO,8.5881e-06
1,4,13,50,Elitist,0.0
1,4,14,50,BFGS,0.0
1,4,14,50,DE,0.0
1,4,14,50,MLSL,0.0
1,4,14,50,Non-elitist,0.0
1,4,14,50,PSO,3.9567e-06
1,4,14,50,Elitist,0.0
1,4,15,50,BFGS,0.0
1,4,15,50,DE,0.0
1,4,15,50,MLSL,0.0
1,4,15,50,Non-elitist,0.0
1,4,15,50,PSO,1.204e-06
1,4,15,50,Elitist,0.0
1,4,16,50,BFGS,0.0
1,4,16,50,DE,0.0
1,4,16,50,MLSL,0.0
1,4,16,50,Non-elitist,0.0
1,4,16,50,PSO,3.6072e-06
1,4,16,50,Elitist,0.0
1,4,17,50,BFGS,0.0
1,4,17,50,DE,0.0
1,4,17,50,MLSL,0.0
1,4,17,50,Non-elitist,0.0
1,4,17,50,PSO,2.0025e-06
1,4,17,50,Elitist,0.0
1,4,18,50,BFGS,0.0
1,4,18,50,DE,0.0
1,4,18,50,MLSL,0.0
1,4,18,50,Non-elitist,0.0
1,4,18,50,PSO,8.0351e-06
1,4,18,50,Elitist,0.0
1,4,19,50,BFGS,0.0
1,4,19,50,DE,0.0
1,4,19,50,MLSL,0.0
1,4,19,50,Non-elitist,0.0
1,4,19,50,PSO,1.2632e-06
1,4,19,50,Elitist,0.0
1,5,0,50,BFGS,0.0
1,5,0,50,DE,0.1083630976
1,5,0,50,MLSL,0.0
1,5,0,50,Non-elitist,0.0
1,5,0,50,PSO,7.4833e-06
1,5,0,50,Elitist,0.0
1,5,1,50,BFGS,0.0
1,5,1,50,DE,0.0989784394
1,5,1,50,MLSL,0.0
1,5,1,50,Non-elitist,0.0
1,5,1,50,PSO,5.4492e-06
1,5,1,50,Elitist,0.0
1,5,2,50,BFGS,0.0
1,5,2,50,DE,0.1601992412
1,5,2,50,MLSL,0.0
1,5,2,50,Non-elitist,0.0
1,5,2,50,PSO,2.0828e-06
1,5,2,50,Elitist,0.0
1,5,3,50,BFGS,0.0
1,5,3,50,DE,0.2528099729
1,5,3,50,MLSL,0.0
1,5,3,50,Non-elitist,0.0
1,5,3,50,PSO,2.21643e-05
1,5,3,50,Elitist,0.0
1,5,4,50,BFGS,0.0
1,5,4,50,DE,0.0
1,5,4,50,MLSL,0.0
1,5,4,50,Non-elitist,0.0
1,5,4,50,PSO,4.9689e-06
1,5,4,50,Elitist,0.0
1,5,5,50,BFGS,0.0
1,5,5,50,DE,0.0235570904
1,5,5,50,MLSL,0.0
1,5,5,50,Non-elitist,0.0
1,5,5,50,PSO,5.371e-07
1,5,5,50,Elitist,0.0
1,5,6,50,BFGS,0.0
1,5,6,50,DE,0.1647067988
1,5,6,50,MLSL,0.0
1,5,6,50,Non-elitist,0.0
1,5,6,50,PSO,8.0205e-06
1,5,6,50,Elitist,0.0
1,5,7,50,BFGS,0.0
1,5,7,50,DE,0.0333048527
1,5,7,50,MLSL,0.0
1,5,7,50,Non-elitist,0.0
1,5,7,50,PSO,7.8704e-06
1,5,7,50,Elitist,0.0
1,5,8,50,BFGS,0.0
1,5,8,50,DE,0.0336103246
1,5,8,50,MLSL,0.0
1,5,8,50,Non-elitist,0.0
1,5,8,50,PSO,4.392e-06
1,5,8,50,Elitist,0.0
1,5,9,50,BFGS,0.0
1,5,9,50,DE,0.0605380305
1,5,9,50,MLSL,0.0
1,5,9,50,Non-elitist,0.0
1,5,9,50,PSO,4.2551e-06
1,5,9,50,Elitist,0.0
1,5,10,50,BFGS,0.0
1,5,10,50,DE,0.2089996389
1,5,10,50,MLSL,0.0
1,5,10,50,Non-elitist,0.0
1,5,10,50,PSO,1.01521e-05
1,5,10,50,Elitist,0.0
1,5,11,50,BFGS,0.0
1,5,11,50,DE,0.0
1,5,11,50,MLSL,0.0
1,5,11,50,Non-elitist,0.0
1,5,11,50,PSO,3.5705e-06
1,5,11,50,Elitist,0.0
1,5,12,50,BFGS,0.0
1,5,12,50,DE,0.016908674
1,5,12,50,MLSL,0.0
1,5,12,50,Non-elitist,0.0
1,5,12,50,PSO,4.9766e-06
1,5,12,50,Elitist,0.0
1,5,13,50,BFGS,0.0
1,5,13,50,DE,0.0253206665
1,5,13,50,MLSL,0.0
1,5,13,50,Non-elitist,0.0
1,5,13,50,PSO,1.4286e-06
1,5,13,50,Elitist,0.0
1,5,14,50,BFGS,0.0
1,5,14,50,DE,0.0633725284
1,5,14,50,MLSL,0.0
1,5,14,50,Non-elitist,0.0
1,5,14,50,PSO,1.34742e-05
1,5,14,50,Elitist,0.0
1,5,15,50,BFGS,0.0
1,5,15,50,DE,0.0
1,5,15,50,MLSL,0.0
1,5,15,50,Non-elitist,0.0
1,5,15,50,PSO,5.409e-06
1,5,15,50,Elitist,0.0
1,5,16,50,BFGS,0.0
1,5,16,50,DE,0.2528257018
1,5,16,50,MLSL,0.0
1,5,16,50,Non-elitist,0.0
1,5,16,50,PSO,1.6502e-06
1,5,16,50,Elitist,0.0
1,5,17,50,BFGS,0.0
1,5,17,50,DE,0.0
1,5,17,50,MLSL,0.0
1,5,17,50,Non-elitist,0.0
1,5,17,50,PSO,2.7101e-06
1,5,17,50,Elitist,0.0
1,5,18,50,BFGS,0.0
1,5,18,50,DE,0.1079161237
1,5,18,50,MLSL,0.0
1,5,18,50,Non-elitist,0.0
1,5,18,50,PSO,1.983e-06
1,5,18,50,Elitist,0.0
1,5,19,50,BFGS,0.0
1,5,19,50,DE,0.0
1,5,19,50,MLSL,0.0
1,5,19,50,Non-elitist,0.0
1,5,19,50,PSO,6.789e-06
1,5,19,50,Elitist,0.0
2,1,0,50,BFGS,1e-10
2,1,0,50,DE,134.5242132522
2,1,0,50,MLSL,3.2682e-06
2,1,0,50,Non-elitist,1.4538848823
2,1,0,50,PSO,6.647440292
2,1,0,50,Elitist,292.2371396839
2,1,1,50,BFGS,0.0
2,1,1,50,DE,64.5312403624
2,1,1,50,MLSL,3.2622e-06
2,1,1,50,Non-elitist,0.5578707311
2,1,1,50,PSO,13.2825542283
2,1,1,50,Elitist,1.6746175421
2,1,2,50,BFGS,1e-10
2,1,2,50,DE,202.0074858226
2,1,2,50,MLSL,3.2622e-06
2,1,2,50,Non-elitist,0.0845499095
2,1,2,50,PSO,0.7857646788
2,1,2,50,Elitist,10.8981948598
2,1,3,50,BFGS,0.0
2,1,3,50,DE,261.520008435
2,1,3,50,MLSL,3.2622e-06
2,1,3,50,Non-elitist,0.1321819295
2,1,3,50,PSO,8.8994814805
2,1,3,50,Elitist,11.2191288791
2,1,4,50,BFGS,0.0
2,1,4,50,DE,181.5530474169
2,1,4,50,MLSL,3.2622e-06
2,1,4,50,Non-elitist,6.7498870939
2,1,4,50,PSO,1.2434489268
2,1,4,50,Elitist,12.4398507113
2,1,5,50,BFGS,0.0
2,1,5,50,DE,98.5266022833
2,1,5,50,MLSL,3.2622e-06
2,1,5,50,Non-elitist,12.3851549855
2,1,5,50,PSO,2.9112764728
2,1,5,50,Elitist,12.4604307624
2,1,6,50,BFGS,1e-10
2,1,6,50,DE,226.8281236823
2,1,6,50,MLSL,3.2622e-06
2,1,6,50,Non-elitist,0.4212291211
2,1,6,50,PSO,0.7643968713
2,1,6,50,Elitist,20.4826541046
2,1,7,50,BFGS,1e-10
2,1,7,50,DE,133.8371725355
2,1,7,50,MLSL,3.2638e-06
2,1,7,50,Non-elitist,22.9682819979
2,1,7,50,PSO,5.3192526559
2,1,7,50,Elitist,91.5712044879
2,1,8,50,BFGS,1e-10
2,1,8,50,DE,31.2794702252
2,1,8,50,MLSL,3.2622e-06
2,1,8,50,Non-elitist,5.8395932887
2,1,8,50,PSO,34.4916961399
2,1,8,50,Elitist,73.9555095637
2,1,9,50,BFGS,0.0
2,1,9,50,DE,65.6089235597
2,1,9,50,MLSL,3.2622e-06
2,1,9,50,Non-elitist,0.0629382468
2,1,9,50,PSO,0.8783331487
2,1,9,50,Elitist,4.1057817323
2,1,10,50,BFGS,0.0
2,1,10,50,DE,85.8850113493
2,1,10,50,MLSL,3.2622e-06
2,1,10,50,Non-elitist,0.5222555001
2,1,10,50,PSO,1.8585496773
2,1,10,50,Elitist,18.7069680922
2,1,11,50,BFGS,1e-10
2,1,11,50,DE,189.317743057
2,1,11,50,MLSL,3.2622e-06
2,1,11,50,Non-elitist,0.0428446064
2,1,11,50,PSO,2.2171671111
2,1,11,50,Elitist,6.0522283732
2,1,12,50,BFGS,0.0
2,1,12,50,DE,89.4562440642
2,1,12,50,MLSL,3.2622e-06
2,1,12,50,Non-elitist,0.1160562817
2,1,12,50,PSO,4.4924703402
2,1,12,50,Elitist,20.8044717607
2,1,13,50,BFGS,0.0
2,1,13,50,DE,175.3796412697
2,1,13,50,MLSL,3.2634e-06
2,1,13,50,Non-elitist,0.5149955335
2,1,13,50,PSO,0.0491669027
2,1,13,50,Elitist,7.2507129622
2,1,14,50,BFGS,1e-10
2,1,14,50,DE,9.8968572089
2,1,14,50,MLSL,3.2625e-06
2,1,14,50,Non-elitist,4.3203760758
2,1,14,50,PSO,4.813402525
2,1,14,50,Elitist,4.4385440497
2,1,15,50,BFGS,0.0
2,1,15,50,DE,69.7107736348
2,1,15,50,MLSL,3.2629e-06
2,1,15,50,Non-elitist,0.4483918459
2,1,15,50,PSO,2.5698490175
2,1,15,50,Elitist,585.862966548
2,1,16,50,BFGS,0.0
2,1,16,50,DE,133.2858183139
2,1,16,50,MLSL,3.2624e-06
2,1,16,50,Non-elitist,0.0522550719
2,1,16,50,PSO,28.586868881
2,1,16,50,Elitist,10.2453470298
2,1,17,50,BFGS,0.0
2,1,17,50,DE,99.4816179454
2,1,17,50,MLSL,3.2659e-06
2,1,17,50,Non-elitist,2.0153086414
2,1,17,50,PSO,0.4545736334
2,1,17,50,Elitist,48.8439055229
2,1,18,50,BFGS,1e-10
2,1,18,50,DE,133.3334427963
2,1,18,50,MLSL,3.2622e-06
2,1,18,50,Non-elitist,0.0602119082
2,1,18,50,PSO,15.9205265376
2,1,18,50,Elitist,32.9811002418
2,1,19,50,BFGS,1e-10
2,1,19,50,DE,144.9911810439
2,1,19,50,MLSL,3.2661e-06
2,1,19,50,Non-elitist,0.0040354571
2,1,19,50,PSO,29.8267549078
2,1,19,50,Elitist,70.7560934036
2,2,0,50,BFGS,0.0
2,2,0,50,DE,63.1940822827
2,2,0,50,MLSL,2.69838e-05
2,2,0,50,Non-elitist,1.1886469825
2,2,0,50,PSO,4.4694970324
2,2,0,50,Elitist,0.8185954689
2,2,1,50,BFGS,0.0
2,2,1,50,DE,86.8567864587
2,2,1,50,MLSL,2.69737e-05
2,2,1,50,Non-elitist,0.9308809884
2,2,1,50,PSO,20.8288773146
2,2,1,50,Elitist,7.7814409561
2,2,2,50,BFGS,1e-10
2,2,2,50,DE,421.366722892
2,2,2,50,MLSL,2.39263e-05
2,2,2,50,Non-elitist,0.3500446416
2,2,2,50,PSO,2.822774604
2,2,2,50,Elitist,3.7465921
2,2,3,50,BFGS,0.0
2,2,3,50,DE,482.1239959184
2,2,3,50,MLSL,2.69849e-05
2,2,3,50,Non-elitist,15.9488736111
2,2,3,50,PSO,5.0906447021
2,2,3,50,Elitist,12.4494533215
2,2,4,50,BFGS,1e-10
2,2,4,50,DE,38.4152694925
2,2,4,50,MLSL,2.69782e-05
2,2,4,50,Non-elitist,0.275908152
2,2,4,50,PSO,9.4937244579
2,2,4,50,Elitist,1.4041360612
2,2,5,50,BFGS,1e-10
2,2,5,50,DE,180.6328169956
2,2,5,50,MLSL,2.69885e-05
2,2,5,50,Non-elitist,19.5160820287
2,2,5,50,PSO,0.4230158598
2,2,5,50,Elitist,4.8734319769
2,2,6,50,BFGS,0.0
2,2,6,50,DE,53.4680642277
2,2,6,50,MLSL,3.9205e-06
2,2,6,50,Non-elitist,2.7763137819
2,2,6,50,PSO,0.7211942008
2,2,6,50,Elitist,3.1545918189
2,2,7,50,BFGS,0.0
2,2,7,50,DE,139.7725382778
2,2,7,50,MLSL,2.6983e-05
2,2,7,50,Non-elitist,0.6830465985
2,2,7,50,PSO,8.9026742916
2,2,7,50,Elitist,5.3273543643
2,2,8,50,BFGS,0.0
2,2,8,50,DE,180.545755752
2,2,8,50,MLSL,2.69841e-05
2,2,8,50,Non-elitist,7.8344421718
2,2,8,50,PSO,0.5465587136
2,2,8,50,Elitist,4.4213850257
2,2,9,50,BFGS,1e-10
