fid,iid,rep,budget,algorithm,precision
1,1,0,850,MLSL,1e-12
1,1,0,850,Non-elitist,1e-12
1,1,0,850,PSO,1e-12
1,1,0,850,Elitist,1e-12
1,1,0,900,BFGS,1e-12
1,1,0,900,DE,1e-12
1,1,0,900,MLSL,1e-12
1,1,0,900,Non-elitist,1e-12
1,1,0,900,PSO,1e-12
1,1,0,900,Elitist,1e-12
1,1,0,950,BFGS,1e-12
1,1,0,950,DE,1e-12
1,1,0,950,MLSL,1e-12
1,1,0,950,Non-elitist,1e-12
1,1,0,950,PSO,1e-12
1,1,0,950,Elitist,1e-12
1,1,0,1000,BFGS,1e-12
1,1,0,1000,DE,1e-12
1,1,0,1000,MLSL,1e-12
1,1,0,1000,Non-elitist,1e-12
1,1,0,1000,PSO,1e-12
1,1,0,1000,Elitist,1e-12
1,1,1,50,BFGS,1e-12
1,1,1,50,DE,1e-12
1,1,1,50,MLSL,1e-12
1,1,1,50,Non-elitist,1e-12
1,1,1,50,PSO,0.009010754993729032
1,1,1,50,Elitist,1e-12
1,1,1,100,BFGS,1e-12
1,1,1,100,DE,1e-12
1,1,1,100,MLSL,1e-12
1,1,1,100,Non-elitist,1e-12
1,1,1,100,PSO,0.06723865504542793
1,1,1,100,Elitist,1e-12
1,1,1,150,BFGS,1e-12
1,1,1,150,DE,1e-12
1,1,1,150,MLSL,1e-12
1,1,1,150,Non-elitist,1e-12
1,1,1,150,PSO,0.012412588609405074
1,1,1,150,Elitist,1e-12
1,1,1,200,BFGS,1e-12
1,1,1,200,DE,1e-12
1,1,1,200,MLSL,1e-12
1,1,1,200,Non-elitist,1e-12
1,1,1,200,PSO,0.018723765183259817
1,1,1,200,Elitist,1e-12
1,1,1,250,BFGS,1e-12
1,1,1,250,DE,1e-12
1,1,1,250,MLSL,1e-12
1,1,1,250,Non-elitist,1e-12
1,1,1,250,PSO,0.015447334281298377
1,1,1,250,Elitist,1e-12
1,1,1,300,BFGS,1e-12
1,1,1,300,DE,1e-12
1,1,1,300,MLSL,1e-12
1,1,1,300,Non-elitist,1e-12
1,1,1,300,PSO,0.03247702280374097
1,1,1,300,Elitist,1e-12
1,1,1,350,BFGS,1e-12
1,1,1,350,DE,1e-12
1,1,1,350,MLSL,1e-12
1,1,1,350,Non-elitist,1e-12
1,1,1,350,PSO,0.059447726449740904
1,1,1,350,Elitist,1e-12
1,1,1,400,BFGS,1e-12
1,1,1,400,DE,1e-12
1,1,1,400,MLSL,1e-12
1,1,1,400,Non-elitist,1e-12
1,1,1,400,PSO,0.01200901987617809
1,1,1,400,Elitist,1e-12
1,1,1,450,BFGS,1e-12
1,1,1,450,DE,1e-12
1,1,1,450,MLSL,1e-12
1,1,1,450,Non-elitist,1e-12
1,1,1,450,PSO,0.025620914437562783
1,1,1,450,Elitist,1e-12
1,1,1,500,BFGS,1e-12
1,1,1,500,DE,1e-12
1,1,1,500,MLSL,1e-12
1,1,1,500,Non-elitist,1e-12
1,1,1,500,PSO,0.002519454521993315
1,1,1,500,Elitist,1e-12
1,1,1,550,BFGS,1e-12
1,1,1,550,DE,1e-12
1,1,1,550,MLSL,1e-12
1,1,1,550,Non-elitist,1e-12
1,1,1,550,PSO,0.00025080542842919874
1,1,1,550,Elitist,1e-12
1,1,1,600,BFGS,1e-12
1,1,1,600,DE,1e-12
1,1,1,600,MLSL,1e-12
1,1,1,600,Non-elitist,1e-12
1,1,1,600,PSO,2.5080543742919875e-05
1,1,1,600,Elitist,1e-12
1,1,1,650,BFGS,1e-12
1,1,1,650,DE,1e-12
1,1,1,650,MLSL,1e-12
1,1,1,650,Non-elitist,1e-12
1,1,1,650,PSO,4.560099680530887e-06
1,1,1,650,Elitist,1e-12
1,1,1,700,BFGS,1e-12
1,1,1,700,DE,1e-12
1,1,1,700,MLSL,1e-12
1,1,1,700,Non-elitist,1e-12
1,1,1,700,PSO,2.280050340265443e-06
1,1,1,700,Elitist,1e-12
1,1,1,750,BFGS,1e-12
1,1,1,750,DE,1e-12
1,1,1,750,MLSL,1e-12
1,1,1,750,Non-elitist,1e-12
1,1,1,750,PSO,1e-12
1,1,1,750,Elitist,1e-12
1,1,1,800,BFGS,1e-12
1,1,1,800,DE,1e-12
1,1,1,800,MLSL,1e-12
1,1,1,800,Non-elitist,1e-12
1,1,1,800,PSO,1e-12
1,1,1,800,Elitist,1e-12
1,1,1,850,BFGS,1e-12
1,1,1,850,DE,1e-12
1,1,1,850,MLSL,1e-12
1,1,1,850,Non-elitist,1e-12
1,1,1,850,PSO,1e-12
1,1,1,850,Elitist,1e-12
1,1,1,900,BFGS,1e-12
1,1,1,900,DE,1e-12
1,1,1,900,MLSL,1e-12
1,1,1,900,Non-elitist,1e-12
1,1,1,900,PSO,1e-12
1,1,1,900,Elitist,1e-12
1,1,1,950,BFGS,1e-12
1,1,1,950,DE,1e-12
1,1,1,950,MLSL,1e-12
1,1,1,950,Non-elitist,1e-12
1,1,1,950,PSO,1e-12
1,1,1,950,Elitist,1e-12
1,1,1,1000,BFGS,1e-12
1,1,1,1000,DE,1e-12
1,1,1,1000,MLSL,1e-12
1,1,1,1000,Non-elitist,1e-12
1,1,1,1000,PSO,1e-12
1,1,1,1000,Elitist,1e-12
1,1,2,50,BFGS,1e-12
1,1,2,50,DE,1e-12
1,1,2,50,MLSL,1e-12
1,1,2,50,Non-elitist,1e-12
1,1,2,50,PSO,0.008949193661541866
1,1,2,50,Elitist,1e-12
1,1,2,100,BFGS,1e-12
1,1,2,100,DE,1e-12
1,1,2,100,MLSL,1e-12
1,1,2,100,Non-elitist,1e-12
1,1,2,100,PSO,0.07425208681608443
1,1,2,100,Elitist,1e-12
1,1,2,150,BFGS,1e-12
1,1,2,150,DE,1e-12
1,1,2,150,MLSL,1e-12
1,1,2,150,Non-elitist,1e-12
1,1,2,150,PSO,0.023192661890180086
1,1,2,150,Elitist,1e-12
1,1,2,200,BFGS,1e-12
1,1,2,200,DE,1e-12
1,1,2,200,MLSL,1e-12
1,1,2,200,Non-elitist,1e-12
1,1,2,200,PSO,0.04240891772993724
1,1,2,200,Elitist,1e-12
1,1,2,250,BFGS,1e-12
1,1,2,250,DE,1e-12
1,1,2,250,MLSL,1e-12
1,1,2,250,Non-elitist,1e-12
1,1,2,250,PSO,0.16411339141462608
1,1,2,250,Elitist,1e-12
1,1,2,300,BFGS,1e-12
1,1,2,300,DE,1e-12
1,1,2,300,MLSL,1e-12
1,1,2,300,Non-elitist,1e-12
1,1,2,300,PSO,0.20911928534212568
1,1,2,300,Elitist,1e-12
1,1,2,350,BFGS,1e-12
1,1,2,350,DE,1e-12
1,1,2,350,MLSL,1e-12
1,1,2,350,Non-elitist,1e-12
1,1,2,350,PSO,0.13888236541524868
1,1,2,350,Elitist,1e-12
1,1,2,400,BFGS,1e-12
1,1,2,400,DE,1e-12
1,1,2,400,MLSL,1e-12
1,1,2,400,Non-elitist,1e-12
1,1,2,400,PSO,0.06671424369716687
1,1,2,400,Elitist,1e-12
1,1,2,450,BFGS,1e-12
1,1,2,450,DE,1e-12
1,1,2,450,MLSL,1e-12
1,1,2,450,Non-elitist,1e-12
1,1,2,450,PSO,0.04460916534329339
1,1,2,450,Elitist,1e-12
1,1,2,500,BFGS,1e-12
1,1,2,500,DE,1e-12
1,1,2,500,MLSL,1e-12
1,1,2,500,Non-elitist,1e-12
1,1,2,500,PSO,0.01419558719349265
1,1,2,500,Elitist,1e-12
1,1,2,550,BFGS,1e-12
1,1,2,550,DE,1e-12
1,1,2,550,MLSL,1e-12
1,1,2,550,Non-elitist,1e-12
1,1,2,550,PSO,0.002138686282168986
1,1,2,550,Elitist,1e-12
1,1,2,600,BFGS,1e-12
1,1,2,600,DE,1e-12
1,1,2,600,MLSL,1e-12
1,1,2,600,Non-elitist,1e-12
1,1,2,600,PSO,0.0016119948845676685
1,1,2,600,Elitist,1e-12
1,1,2,650,BFGS,2.280050340265443e-06
1,1,2,650,DE,1e-12
1,1,2,650,MLSL,1e-12
1,1,2,650,Non-elitist,1e-12
1,1,2,650,PSO,0.00010944236933274127
1,1,2,650,Elitist,1e-12
1,1,2,700,BFGS,1e-12
1,1,2,700,DE,1e-12
1,1,2,700,MLSL,1e-12
1,1,2,700,Non-elitist,1e-12
1,1,2,700,PSO,2.5080543742919875e-05
1,1,2,700,Elitist,1e-12
1,1,2,750,BFGS,1e-12
1,1,2,750,DE,1e-12
1,1,2,750,MLSL,4.560099680530887e-06
1,1,2,750,Non-elitist,1e-12
1,1,2,750,PSO,4.560099680530887e-06
1,1,2,750,Elitist,1e-12
1,1,2,800,BFGS,1e-12
1,1,2,800,DE,1e-12
1,1,2,800,MLSL,1e-12
1,1,2,800,Non-elitist,1e-12
1,1,2,800,PSO,1e-12
1,1,2,800,Elitist,1e-12
1,1,2,850,BFGS,1e-12
1,1,2,850,DE,1e-12
1,1,2,850,MLSL,1e-12
1,1,2,850,Non-elitist,1e-12
1,1,2,850,PSO,1e-12
1,1,2,850,Elitist,1e-12
1,1,2,900,BFGS,1e-12
1,1,2,900,DE,1e-12
1,1,2,900,MLSL,1e-12
1,1,2,900,Non-elitist,1e-12
1,1,2,900,PSO,1e-12
1,1,2,900,Elitist,1e-12
1,1,2,950,BFGS,1e-12
1,1,2,950,DE,1e-12
1,1,2,950,MLSL,1e-12
1,1,2,950,Non-elitist,1e-12
1,1,2,950,PSO,1e-12
1,1,2,950,Elitist,1e-12
1,1,2,1000,BFGS,1e-12
1,1,2,1000,DE,1e-12
1,1,2,1000,MLSL,1e-12
1,1,2,1000,Non-elitist,1e-12
1,1,2,1000,PSO,1e-12
1,1,2,1000,Elitist,1e-12
1,1,3,50,BFGS,1e-12
1,1,3,50,DE,1e-12
1,1,3,50,MLSL,1e-12
1,1,3,50,Non-elitist,1e-12
1,1,3,50,PSO,0.09358918527087565
1,1,3,50,Elitist,1e-12
1,1,3,100,BFGS,1e-12
1,1,3,100,DE,1e-12
1,1,3,100,MLSL,1e-12
1,1,3,100,Non-elitist,1e-12
1,1,3,100,PSO,0.015180568508487322
1,1,3,100,Elitist,1e-12
1,1,3,150,BFGS,1e-12
1,1,3,150,DE,1e-12
1,1,3,150,MLSL,1e-12
1,1,3,150,Non-elitist,1e-12
1,1,3,150,PSO,0.01903385189353592
1,1,3,150,Elitist,1e-12
1,1,3,200,BFGS,1e-12
1,1,3,200,DE,1e-12
1,1,3,200,MLSL,1e-12
1,1,3,200,Non-elitist,1e-12
1,1,3,200,PSO,0.012617793050028962
1,1,3,200,Elitist,1e-12
1,1,3,250,BFGS,1e-12
1,1,3,250,DE,1e-12
1,1,3,250,MLSL,1e-12
1,1,3,250,Non-elitist,1e-12
1,1,3,250,PSO,0.017360295677781083
1,1,3,250,Elitist,1e-12
1,1,3,300,BFGS,1e-12
1,1,3,300,DE,1e-12
1,1,3,300,MLSL,1e-12
1,1,3,300,Non-elitist,1e-12
1,1,3,300,PSO,0.022868894883862394
1,1,3,300,Elitist,1e-12
1,1,3,350,BFGS,1e-12
1,1,3,350,DE,1e-12
1,1,3,350,MLSL,1e-12
1,1,3,350,Non-elitist,1e-12
1,1,3,350,PSO,0.1903202785316371
1,1,3,350,Elitist,1e-12
1,1,3,400,BFGS,1e-12
1,1,3,400,DE,1e-12
1,1,3,400,MLSL,1e-12
1,1,3,400,Non-elitist,1e-12
1,1,3,400,PSO,0.16383294534577345
1,1,3,400,Elitist,1e-12
1,1,3,450,BFGS,1e-12
1,1,3,450,DE,1e-12
1,1,3,450,MLSL,1e-12
1,1,3,450,Non-elitist,1e-12
1,1,3,450,PSO,0.018324756548713367
1,1,3,450,Elitist,1e-12
1,1,3,500,BFGS,1e-12
1,1,3,500,DE,1e-12
1,1,3,500,MLSL,1e-12
1,1,3,500,Non-elitist,1e-12
1,1,3,500,PSO,0.001853680114635805
1,1,3,500,Elitist,1e-12
1,1,3,550,BFGS,1e-12
1,1,3,550,DE,1e-12
1,1,3,550,MLSL,1e-12
1,1,3,550,Non-elitist,1e-12
1,1,3,550,PSO,0.0017624781410251877
1,1,3,550,Elitist,1e-12
1,1,3,600,BFGS,1e-12
1,1,3,600,DE,1e-12
1,1,3,600,MLSL,1e-12
1,1,3,600,Non-elitist,1e-12
1,1,3,600,PSO,0.0005380916453026446
1,1,3,600,Elitist,1e-12
1,1,3,650,BFGS,1e-12
1,1,3,650,DE,1e-12
1,1,3,650,MLSL,1e-12
1,1,3,650,Non-elitist,1e-12
1,1,3,650,PSO,9.804212263141405e-05
1,1,3,650,Elitist,1e-12
1,1,3,700,BFGS,1e-12
1,1,3,700,DE,1e-12
1,1,3,700,MLSL,1e-12
1,1,3,700,Non-elitist,1e-12
1,1,3,700,PSO,4.560099680530887e-06
1,1,3,700,Elitist,1e-12
1,1,3,750,BFGS,1e-12
1,1,3,750,DE,1e-12
1,1,3,750,MLSL,4.560099680530887e-06
1,1,3,750,Non-elitist,1e-12
1,1,3,750,PSO,4.560099680530887e-06
1,1,3,750,Elitist,1e-12
1,1,3,800,BFGS,1e-12
1,1,3,800,DE,1e-12
1,1,3,800,MLSL,1e-12
1,1,3,800,Non-elitist,1e-12
1,1,3,800,PSO,1e-12
1,1,3,800,Elitist,1e-12
1,1,3,850,BFGS,1e-12
1,1,3,850,DE,1e-12
1,1,3,850,MLSL,1e-12
1,1,3,850,Non-elitist,1e-12
1,1,3,850,PSO,1e-12
1,1,3,850,Elitist,1e-12
1,1,3,900,BFGS,1e-12
1,1,3,900,DE,1e-12
1,1,3,900,MLSL,1e-12
1,1,3,900,Non-elitist,1e-12
1,1,3,900,PSO,1e-12
1,1,3,900,Elitist,1e-12
1,1,3,950,BFGS,1e-12
1,1,3,950,DE,1e-12
1,1,3,950,MLSL,1e-12
1,1,3,950,Non-elitist,1e-12
1,1,3,950,PSO,1e-12
1,1,3,950,Elitist,1e-12
1,1,3,1000,BFGS,1e-12
1,1,3,1000,DE,1e-12
1,1,3,1000,MLSL,1e-12
1,1,3,1000,Non-elitist,1e-12
1,1,3,1000,PSO,1e-12
1,1,3,1000,Elitist,1e-12
1,1,4,50,BFGS,1e-12
1,1,4,50,DE,1e-12
1,1,4,50,MLSL,1e-12
1,1,4,50,Non-elitist,1e-12
1,1,4,50,PSO,0.02634369007842693
1,1,4,50,Elitist,1e-12
1,1,4,100,BFGS,1e-12
1,1,4,100,DE,1e-12
1,1,4,100,MLSL,1e-12
1,1,4,100,Non-elitist,1e-12
1,1,4,100,PSO,0.012118462244510832
1,1,4,100,Elitist,1e-12
1,1,4,150,BFGS,1e-12
1,1,4,150,DE,1e-12
1,1,4,150,MLSL,1e-12
1,1,4,150,Non-elitist,1e-12
1,1,4,150,PSO,0.04193922756584256
1,1,4,150,Elitist,1e-12
1,1,4,200,BFGS,1e-12
1,1,4,200,DE,1e-12
1,1,4,200,MLSL,1e-12
1,1,4,200,Non-elitist,1e-12
1,1,4,200,PSO,0.2094590126938252
1,1,4,200,Elitist,1e-12
1,1,4,250,BFGS,1e-12
1,1,4,250,DE,1e-12
1,1,4,250,MLSL,1e-12
1,1,4,250,Non-elitist,1e-12
1,1,4,250,PSO,0.006876628811240577
1,1,4,250,Elitist,1e-12
1,1,4,300,BFGS,1e-12
1,1,4,300,DE,1e-12
1,1,4,300,MLSL,1e-12
1,1,4,300,Non-elitist,1e-12
1,1,4,300,PSO,0.08256514671069223
1,1,4,300,Elitist,1e-12
1,1,4,350,BFGS,1e-12
1,1,4,350,DE,1e-12
1,1,4,350,MLSL,1e-12
1,1,4,350,Non-elitist,1e-12
1,1,4,350,PSO,0.12718799234902722
1,1,4,350,Elitist,1e-12
1,1,4,400,BFGS,1e-12
1,1,4,400,DE,1e-12
1,1,4,400,MLSL,1e-12
1,1,4,400,Non-elitist,1e-12
1,1,4,400,PSO,0.1700688802913994
1,1,4,400,Elitist,1e-12
1,1,4,450,BFGS,1e-12
1,1,4,450,DE,1e-12
1,1,4,450,MLSL,1e-12
1,1,4,450,Non-elitist,1e-12
1,1,4,450,PSO,0.027903243827168495
1,1,4,450,Elitist,1e-12
1,1,4,500,BFGS,1e-12
1,1,4,500,DE,1e-12
1,1,4,500,MLSL,1e-12
1,1,4,500,Non-elitist,1e-12
1,1,4,500,PSO,0.009380122986852034
1,1,4,500,Elitist,1e-12
1,1,4,550,BFGS,1e-12
1,1,4,550,DE,1e-12
1,1,4,550,MLSL,1e-12
1,1,4,550,Non-elitist,1e-12
1,1,4,550,PSO,0.0006406938656145896
1,1,4,550,Elitist,1e-12
1,1,4,600,BFGS,1e-12
1,1,4,600,DE,1e-12
1,1,4,600,MLSL,1e-12
1,1,4,600,Non-elitist,1e-12
1,1,4,600,PSO,0.000601933026830077
1,1,4,600,Elitist,1e-12
1,1,4,650,BFGS,1e-12
1,1,4,650,DE,1e-12
1,1,4,650,MLSL,1e-12
1,1,4,650,Non-elitist,1e-12
1,1,4,650,PSO,0.00015276330679778467
1,1,4,650,Elitist,1e-12
1,1,4,700,BFGS,1e-12
1,1,4,700,DE,1e-12
1,1,4,700,MLSL,1e-12
1,1,4,700,Non-elitist,1e-12
1,1,4,700,PSO,4.7881037145574314e-05
1,1,4,700,Elitist,1e-12
1,1,4,750,BFGS,1e-12
1,1,4,750,DE,1e-12
1,1,4,750,MLSL,4.560099680530887e-06
1,1,4,750,Non-elitist,1e-12
1,1,4,750,PSO,4.560099680530887e-06
1,1,4,750,Elitist,1e-12
1,1,4,800,BFGS,1e-12
1,1,4,800,DE,1e-12
1,1,4,800,MLSL,1e-12
1,1,4,800,Non-elitist,1e-12
1,1,4,800,PSO,1e-12
1,1,4,800,Elitist,1e-12
1,1,4,850,BFGS,1e-12
1,1,4,850,DE,1e-12
1,1,4,850,MLSL,1e-12
1,1,4,850,Non-elitist,1e-12
1,1,4,850,PSO,1e-12
1,1,4,850,Elitist,1e-12
1,1,4,900,BFGS,1e-12
1,1,4,900,DE,1e-12
1,1,4,900,MLSL,1e-12
1,1,4,900,Non-elitist,1e-12
1,1,4,900,PSO,1e-12
1,1,4,900,Elitist,1e-12
1,1,4,950,BFGS,1e-12
1,1,4,950,DE,1e-12
1,1,4,950,MLSL,1e-12
1,1,4,950,Non-elitist,1e-12
1,1,4,950,PSO,1e-12
1,1,4,950,Elitist,1e-12
1,1,4,1000,BFGS,1e-12
1,1,4,1000,DE,1e-12
1,1,4,1000,MLSL,1e-12
1,1,4,1000,Non-elitist,1e-12
1,1,4,1000,PSO,1e-12
1,1,4,1000,Elitist,1e-12
1,1,5,50,BFGS,1e-12
1,1,5,50,DE,1e-12
1,1,5,50,MLSL,1e-12
1,1,5,50,Non-elitist,1e-12
1,1,5,50,PSO,0.07445501120736805
1,1,5,50,Elitist,1e-12
1,1,5,100,BFGS,1e-12
1,1,5,100,DE,1e-12
1,1,5,100,MLSL,1e-12
1,1,5,100,Non-elitist,1e-12
1,1,5,100,PSO,0.007923171458422416
1,1,5,100,Elitist,1e-12
1,1,5,150,BFGS,1e-12
1,1,5,150,DE,1e-12
1,1,5,150,MLSL,1e-12
1,1,5,150,Non-elitist,1e-12
1,1,5,150,PSO,0.05663870566253387
1,1,5,150,Elitist,1e-12
1,1,5,200,BFGS,1e-12
1,1,5,200,DE,1e-12
1,1,5,200,MLSL,1e-12
1,1,5,200,Non-elitist,1e-12
1,1,5,200,PSO,0.0396204173867926
1,1,5,200,Elitist,1e-12
1,1,5,250,BFGS,1e-12
1,1,5,250,DE,1e-12
1,1,5,250,MLSL,1e-12
1,1,5,250,Non-elitist,1e-12
1,1,5,250,PSO,0.06203330240160192
1,1,5,250,Elitist,1e-12
1,1,5,300,BFGS,1e-12
1,1,5,300,DE,1e-12
1,1,5,300,MLSL,1e-12
1,1,5,300,Non-elitist,1e-12
1,1,5,300,PSO,0.021893033766228785
1,1,5,300,Elitist,1e-12
1,1,5,350,BFGS,1e-12
1,1,5,350,DE,1e-12
1,1,5,350,MLSL,1e-12
1,1,5,350,Non-elitist,1e-12
1,1,5,350,PSO,0.05495374920007771
1,1,5,350,Elitist,1e-12
1,1,5,400,BFGS,1e-12
1,1,5,400,DE,1e-12
1,1,5,400,MLSL,1e-12
1,1,5,400,Non-elitist,1e-12
1,1,5,400,PSO,0.024800096675067225
1,1,5,400,Elitist,1e-12
1,1,5,450,BFGS,1e-12
1,1,5,450,DE,1e-12
1,1,5,450,MLSL,1e-12
1,1,5,450,Non-elitist,1e-12
1,1,5,450,PSO,0.002638017087687118
1,1,5,450,Elitist,1e-12
1,1,5,500,BFGS,1e-12
1,1,5,500,DE,1e-12
1,1,5,500,MLSL,1e-12
1,1,5,500,Non-elitist,1e-12
1,1,5,500,PSO,0.0006361337669340587
1,1,5,500,Elitist,1e-12
1,1,5,550,BFGS,1e-12
1,1,5,550,DE,1e-12
1,1,5,550,MLSL,1e-12
1,1,5,550,Non-elitist,1e-12
1,1,5,550,PSO,0.0004765303131154776
1,1,5,550,Elitist,1e-12
1,1,5,600,BFGS,1e-12
1,1,5,600,DE,1e-12
1,1,5,600,MLSL,1e-12
1,1,5,600,Non-elitist,1e-12
1,1,5,600,PSO,5.244113582610519e-05
1,1,5,600,Elitist,1e-12
1,1,5,650,BFGS,1e-12
1,1,5,650,DE,1e-12
1,1,5,650,MLSL,1e-12
1,1,5,650,Non-elitist,1e-12
1,1,5,650,PSO,1.1400247701327217e-05
1,1,5,650,Elitist,1e-12
1,1,5,700,BFGS,1e-12
1,1,5,700,DE,1e-12
1,1,5,700,MLSL,1e-12
1,1,5,700,Non-elitist,1e-12
1,1,5,700,PSO,2.280050340265443e-06
1,1,5,700,Elitist,1e-12
1,1,5,750,BFGS,1e-12
1,1,5,750,DE,1e-12
1,1,5,750,MLSL,1e-12
1,1,5,750,Non-elitist,1e-12
1,1,5,750,PSO,1e-12
1,1,5,750,Elitist,1e-12
1,1,5,800,BFGS,1e-12
1,1,5,800,DE,1e-12
1,1,5,800,MLSL,1e-12
1,1,5,800,Non-elitist,1e-12
1,1,5,800,PSO,1e-12
1,1,5,800,Elitist,1e-12
1,1,5,850,BFGS,1e-12
1,1,5,850,DE,1e-12
1,1,5,850,MLSL,1e-12
1,1,5,850,Non-elitist,1e-12
1,1,5,850,PSO,1e-12
1,1,5,850,Elitist,1e-12
1,1,5,900,BFGS,1e-12
1,1,5,900,DE,1e-12
1,1,5,900,MLSL,1e-12
1,1,5,900,Non-elitist,1e-12
1,1,5,900,PSO,1e-12
1,1,5,900,Elitist,1e-12
1,1,5,950,BFGS,1e-12
1,1,5,950,DE,1e-12
1,1,5,950,MLSL,1e-12
1,1,5,950,Non-elitist,1e-12
1,1,5,950,PSO,1e-12
1,1,5,950,Elitist,1e-12
1,1,5,1000,BFGS,1e-12
1,1,5,1000,DE,1e-12
1,1,5,1000,MLSL,1e-12
1,1,5,1000,Non-elitist,1e-12
1,1,5,1000,PSO,1e-12
1,1,5,1000,Elitist,1e-12
1,1,6,50,BFGS,1e-12
1,1,6,50,DE,1e-12
1,1,6,50,MLSL,1e-12
1,1,6,50,Non-elitist,1e-12
1,1,6,50,PSO,0.010878115403406429
1,1,6,50,Elitist,1e-12
1,1,6,100,BFGS,1e-12
1,1,6,100,DE,1e-12
1,1,6,100,MLSL,1e-12
1,1,6,100,Non-elitist,1e-12
1,1,6,100,PSO,0.016167829872822257
1,1,6,100,Elitist,1e-12
1,1,6,150,BFGS,1e-12
1,1,6,150,DE,1e-12
1,1,6,150,MLSL,1e-12
1,1,6,150,Non-elitist,1e-12
1,1,6,150,PSO,0.0716414303214805
1,1,6,150,Elitist,1e-12
1,1,6,200,BFGS,1e-12
1,1,6,200,DE,1e-12
1,1,6,200,MLSL,1e-12
1,1,6,200,Non-elitist,1e-12
1,1,6,200,PSO,0.10504187310702898
1,1,6,200,Elitist,1e-12
1,1,6,250,BFGS,1e-12
1,1,6,250,DE,1e-12
1,1,6,250,MLSL,1e-12
1,1,6,250,Non-elitist,1e-12
1,1,6,250,PSO,0.06608723012859387
1,1,6,250,Elitist,1e-12
1,1,6,300,BFGS,1e-12
1,1,6,300,DE,1e-12
1,1,6,300,MLSL,1e-12
1,1,6,300,Non-elitist,1e-12
