fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6
1,1,10,1,0.23456305815849596,0.06711923373140255,0.7000000000000001,0.7056647906427769,0.0003320151807445767,4.3854035212989715e-09,1.4989146401450286e-08,0.0009668423233575724,0.8544872431672672,0.9999999999999999,5.421010862427522e-20,0.58719646799117,0.05223880597014926,0.3988864426789189,2.3423899700292338e-05,4.2459170822498095e-05,6.806436477899183e-05,0.00025583449040922124,0.000107211424939567,0.0001895980589563748,0.0003012445085621347,0.000706671581856915,0.6643644126676806,0.7521406044895788,0.7749600430384656,0.7400760251062828,0.6861951835815351,0.8093885206159963,0.8631933800341395,0.7400377789932023,0.3716065944425986,0.014245014245014245,6.758181168161109e-09,0.3151927437641723,0.6718749999999999,0.6713760346998661,0.9756984147312054,0.9879860860189389,0.00010202285205408723,0.8365374297712209,0.9999999999999999,0.16481069042316254,0.06420545746388448,0.1390777316266848,0.39639639639639646,0.061503416856492056,0.15930656426524203,0.04494355495778911,0.04494355495952214,0.04494355495969517,0.044943554959778434,0.044943554959784845,0.0449435549597854,0.04494355495978551
1,1,11,1,0.27714997610110603,0.10478933716634213,0.6000000000000001,0.5084183282149,0.0003320138942920219,1.2927147142359886e-08,1.2975346635163775e-08,0.00022575849676049884,0.8523215033778109,0.9999999999999999,7.115076756936123e-20,0.5849889624724061,0.049751243781094585,0.41102209033959763,1.9097117537643477e-05,2.8078312285874373e-05,3.9903062792029884e-05,0.00010178286763331454,9.032067901461122e-05,0.0001309688015398569,0.000180406444251073,0.0002815636682774197,0.6513830270836471,0.7368785547079584,0.7586459533377989,0.7242393112058393,0.6849923226317068,0.807965607672625,0.8616208518652022,0.7385969027874062,0.4788542017381785,0.02849002849002849,4.281851798652406e-09,0.29478458049886624,0.640625,0.7076300447756168,0.9844375352120772,0.9944159743471572,0.010970393153694413,0.7888316524960061,0.9999999999999999,0.13808463251670366,0.0979133226324238,0.08109913288024372,0.38513513513513514,0.04100227790432798,0.2142766044281196,0.06393858899610137,0.06393858899611589,0.06393858899617429,0.06393858899619019,0.06393858899619158,0.06393858899619119,0.06393858899619136
1,1,12,1,0.2778389500802264,0.09633746227614501,0.9,0.8168776164489021,0.00033201944754861375,4.383292739265096e-09,1.462229840847385e-08,0.0009422304037713608,0.9115890245327695,0.9999999999999999,2.0667603913004928e-19,0.5474613686534217,0.049751243781094585,0.38574348829541705,1.7283769713282214e-05,2.8048053806658463e-05,4.373588454153885e-05,0.00013692117767074257,5.951488417272132e-05,9.564682560465703e-05,0.00014910902914688496,0.0002634775090392303,0.6514160847872186,0.7369178108487572,0.7586885948310472,0.7242864107114833,0.6800693358416098,0.8021464359551082,0.8551971653120107,0.7327740077608264,0.41491394902610734,0.03133903133903136,3.495775574363271e-09,0.30612244897959184,0.6666666666666665,0.688558051901824,0.9761907111726477,0.9925143228578817,0.0036002553233199786,0.8454172736572312,0.9999999999999999,0.1358574610244988,0.07865168539325852,0.09783722253841776,0.36036036036036034,0.03416856492027345,0.23069074584226107,0.1521930033360837,0.15219300333701286,0.1521930033369216,0.15219300333690516,0.15219300333691427,0.1521930033369131,0.15219300333691327
1,1,13,1,0.18598207808952252,0.04257703997951793,0.7000000000000001,0.5706370090360419,0.0003320156065005441,7.030413716290806e-10,1.2230627357245991e-08,0.00526230203317301,0.8959784024215868,0.9999999999999999,1.1519648082658485e-19,0.4746136865342163,0.044776119402985225,0.36142079977391545,2.9975094926613482e-05,5.337961870375435e-05,8.316075264379833e-05,0.00032291251849870444,8.862598745556767e-05,0.0001603692311025419,0.0002493492654852066,0.0005314341070547233,0.6441878936931883,0.7284222465989912,0.7496109927797657,0.7155152138053179,0.6760925223731014,0.7974469915079786,0.850011052570988,0.7280890698350189,0.4217036234293088,0.01709401709401713,1.0666649582795366e-08,0.32653061224489793,0.640625,0.6618366677894076,0.9456640393378931,0.9756676995207973,0.015482191809139942,0.8152415419421566,0.9999999999999999,0.14699331848552338,0.06902086677367583,0.11789641434262951,0.38738738738738737,0.027334851936218763,0.28816787402646005,0.1468732130359467,0.14687321303587697,0.14687321303626427,0.1468732130363714,0.14687321303637763,0.14687321303637862,0.1468732130363789
1,1,14,1,0.16270770292550493,0.03091895450591853,0.5000000000000001,0.7372099855037447,0.0003320176755165441,9.01485542893121e-09,1.0945802427169658e-08,0.00029264668311706967,0.8520761791383196,0.9999999999999999,8.809142651444724e-20,0.5298013245033114,0.0398009950248757,0.43286920794339184,7.326988195839867e-05,0.00014563273813775427,0.00021627110646268115,0.0005073447827844516,0.00016272818738521174,0.0003357053786452751,0.0004987369372237117,0.0007303598979291581,0.6310119159569345,0.7129408059122442,0.7330722834982245,0.6994979505533266,0.6656723640844896,0.7851362864595698,0.8364267513578316,0.7157878742063258,0.506626685437171,0.02564102564102562,2.7954159990670585e-08,0.3605442176870748,0.6875000000000001,0.6499340417706387,0.9351960791794934,0.9643250336916962,0.014514897860997411,0.8439166511884889,0.9999999999999999,0.14699331848552338,0.12359550561797761,0.06872509960159363,0.3648648648648649,0.03416856492027345,0.23334353637383948,0.21880775009746622,0.21880775010880443,0.21880775011024162,0.2188077501100983,0.21880775011008607,0.21880775011009412,0.21880775011009412
1,1,15,1,0.21082308547880282,0.05475263615225359,0.5000000000000001,0.7433206052832224,0.00033201809117864065,8.82571684555417e-09,1.2550785924461874e-08,0.00035533009212078447,0.8652237493616073,0.9999999999999999,3.7269449679189215e-20,0.5849889624724061,0.03731343283582102,0.49518496538081097,0.00011114960452489035,0.0001722800859838275,0.00024889294534730685,0.0007343658918591028,0.0003724082402220889,0.0005858045053631026,0.0008360105283216642,0.0015582121074147978,0.6315372465594292,0.7135540077393903,0.7337285726300595,0.7001760894187944,0.6766987710949267,0.7981668649772921,0.8508127555912125,0.7288663713328262,0.4563666038039196,0.04558404558404559,5.137013543351002e-08,0.31972789115646255,0.6249999999999999,0.6810429336946155,0.9561420298317934,0.9827304720533228,0.024475239252676986,0.8411380370168295,0.9999999999999999,0.13808463251670366,0.07865168539325852,0.09924587364826408,0.4031531531531532,0.07517084282460143,0.13651668197122746,0.18528249829249271,0.18528249832755206,0.18528249832046767,0.185282498320617,0.18528249832043114,0.18528249832045113,0.18528249832045224
1,1,16,1,0.3563938221053935,0.18734632834670778,0.6000000000000001,0.65736952746711,0.00033201865962682176,4.137848085493105e-09,1.2285777693191812e-08,0.0008335915985699405,0.792626083488811,0.9999999999999999,1.4907779871675686e-19,0.5452538631346578,0.02487562189054729,0.5812809099901086,3.349125258428255e-05,6.405658245807232e-05,0.00010945941030577483,0.00047825141983068146,0.00010629963446076591,0.00019997015343441472,0.0003320485963849226,0.0009378468307797934,0.6663124935309415,0.7544320580895478,0.7774119763956134,0.7424818741736762,0.6808619932393284,0.8030852018320838,0.8562365163505304,0.7337510244009441,0.37159201240734574,0.02564102564102562,2.8804441533962115e-07,0.32199546485260766,0.5989583333333333,0.6864714930428191,0.9703880834569575,0.9858487398696107,0.020783161183010143,0.8321329088416856,0.9999999999999999,0.17817371937639198,0.03852327447833066,0.22797840894486573,0.4211711711711712,0.05011389521640101,0.1991888582797674,0.019301921319316254,0.019301921320188167,0.019301921320381762,0.019301921320312068,0.019301921320315232,0.01930192132031565,0.01930192132031565
1,1,17,1,0.17210042030702624,0.03696546930430609,0.30000000000000004,0.5774183167409231,0.0003320175673690564,7.421316297016117e-09,1.035919228152038e-08,0.0003498024551503405,0.7002011329048593,0.9999999999999999,1.2536087619363645e-19,0.5827814569536424,0.0472636815920399,0.4239946792182543,6.147289171778246e-05,0.00010794701696786921,0.00015804113633836514,0.0004531062676846869,0.0003770239499958834,0.0006211186982893695,0.0009188510256565674,0.00163168568889901,0.6233603111360781,0.7039413402958238,0.7234502133540961,0.6901726651596899,0.6851834976845027,0.8081954776909853,0.8618816531310495,0.7388759236900203,0.4540995708832136,0.04558404558404559,2.9408201705864543e-08,0.3378684807256236,0.6484374999999999,0.6831725451705011,0.9692906196899517,0.9909539104282734,0.013531173436306693,0.7942353754601332,0.9999999999999999,0.13808463251670366,0.07383627608346718,0.10506652634744044,0.4099099099099099,0.07744874715261961,0.1351239669421488,0.2599501392138689,0.2599501392141927,0.25995013921907834,0.25995013921863713,0.2599501392186438,0.25995013921863563,0.2599501392186341
1,1,18,1,0.2328517157406439,0.07524354255119572,0.4,0.706800971378175,0.0003320184698765967,8.801252185302665e-09,9.766885038773036e-09,0.00026156638479421794,0.8284619193236279,0.9999999999999999,1.0503208545953324e-19,0.5408388520971303,0.029850746268656823,0.5234915924826902,1.6737579920404384e-05,2.7174567058117067e-05,4.472049664865409e-05,0.0001916526501605753,5.785549506026402e-05,9.076023605669849e-05,0.00015340925198008523,0.0003606954512164081,0.620237791140594,0.7002652766491777,0.7195150596075148,0.6863228555024018,0.6748527235725557,0.7959799250153553,0.8483903769593555,0.7266115789756553,0.4445480047936836,0.039886039886039865,6.106407542232035e-09,0.2993197278911564,0.6666666666666665,0.6823575058777342,0.972116772021404,0.9847329101773203,0.009837882587688085,0.8173655086136652,0.9999999999999999,0.14476614699331838,0.05457463884430179,0.14263919930035954,0.39639639639639646,0.0455580865603645,0.20293847566574846,0.22204804027446123,0.2220480402757874,0.22204804027609315,0.22204804027604147,0.22204804027604452,0.22204804027604774,0.22204804027604802
1,1,19,1,0.22394840055969778,0.06330833053297606,0.6000000000000001,0.6910857230582013,0.000332015750333511,3.3435051764997755e-09,1.0985802872548612e-08,0.0009346894880156945,0.8303351754546623,0.9999999999999999,0.0,0.5077262693156732,0.05223880597014926,0.34708209693372893,0.00010363046853612493,0.00018206878655580285,0.00030919568409764996,0.0011919067676723675,0.0005271125463877279,0.0008945302174834999,0.001484382484844396,0.0037075023712351248,0.6579881901047416,0.7446512668342959,0.7669712779121184,0.7324546039188202,0.6866528459373709,0.8099342183321763,0.8638082278011844,0.7406911179279887,0.4618736022148897,0.019943019943019988,4.193943955666251e-08,0.31746031746031744,0.6640624999999999,0.6783134190071338,0.9722647533627126,0.984039606489822,0.018418314103168867,0.8229379629970623,0.9999999999999999,0.1358574610244988,0.043338683788122015,0.16346379189125854,0.36711711711711703,0.07517084282460143,0.12508927660442812,0.07108136344964953,0.07108136347959072,0.07108136348460935,0.0710813634860507,0.07108136348604997,0.07108136348606207,0.07108136348607082
1,2,0,1,0.21938902261753934,0.05717850370929916,0.9,0.8874705563820596,0.00033232167558227155,9.541580502707536e-09,1.2051113209337226e-08,0.0003066357762122412,0.9349644847912676,0.9999999999999999,1.3213713977167085e-19,0.5894039735099338,0.03731343283582102,0.49875370919881296,1.29816106645589e-05,2.1628313093717792e-05,3.181305860628867e-05,0.00012654032402581642,7.069314637934519e-05,0.00011253828547503089,0.00016358826450421415,0.00034657307364571087,0.6123201276187271,0.6909572592898088,0.7095650639956975,0.6766647228515259,0.6822001359794088,0.8046652782238581,0.8579776279405378,0.7352987019748556,0.41343390080611764,0.06267806267806271,6.424033659394177e-09,0.3015873015873015,0.640625,0.6200379281312065,0.9247417118574192,0.9618006393553888,0.008900123723426051,0.8635187263377238,0.9999999999999999,0.17371937639198212,0.0802568218298556,0.11958481862025581,0.4346846846846848,0.061503416856492056,0.17365574941332526,0.4134705237747759,0.41347052377425975,0.4134705237742471,0.41347052377427707,0.4134705237742765,0.4134705237742765,0.4134705237742765
1,2,1,1,0.1964602125336081,0.050180678102832194,0.6000000000000001,0.8471826165578014,0.0003323131639549027,2.3736366688064552e-08,1.0591410611666725e-08,5.4409499056059756e-05,0.9543101851014478,0.9999999999999999,1.8295911660692887e-19,0.543046357615894,0.049751243781094585,0.38276953511374867,2.1967964387254717e-05,3.285538752433502e-05,5.141423686011697e-05,0.00020643473847867347,0.00010679171227317999,0.00016089671578907019,0.0002483389451497275,0.0005307369769642942,0.5986662903157999,0.674906071682555,0.6924115699692569,0.6600519937979111,0.6793508327055909,0.8012973609826578,0.8542612287790932,0.7319394736070232,0.41289291885968904,0.051282051282051336,7.868571506936842e-09,0.3356009070294784,0.6744791666666665,0.6470365482058946,0.9444631246004797,0.9709375800027895,0.011067493011830465,0.8656229608442934,0.9999999999999999,0.1314031180400891,0.07865168539325842,0.09501992031872511,0.3738738738738738,0.04100227790432798,0.2084736251402918,0.6195958606939896,0.6195958607018883,0.6195958607015393,0.619595860702118,0.6195958607021081,0.6195958607021224,0.6195958607021214
1,2,2,1,0.19025525555620246,0.04846536641953017,0.6000000000000001,0.8147073409792281,0.0003323180698788984,3.0278875201908434e-08,1.288464027989371e-08,4.7189792702256305e-05,0.9431729474122019,0.9999999999999999,2.913793338554793e-19,0.6225165562913907,0.0398009950248757,0.5049303811915086,3.4679411909299466e-05,6.817674695496855e-05,0.00011979075289155574,0.00044839339471314927,0.00013600151108816264,0.00026868435489774925,0.00047061337120606414,0.0010763026627307114,0.5837302954301113,0.6573529903486275,0.6736597949879748,0.6419265122780096,0.6727800022065169,0.7935343616590103,0.8456984998652046,0.7242188207443803,0.4438149098588864,0.06267806267806271,4.4120928631911704e-08,0.3151927437641723,0.7109375,0.6157573414597031,0.9166116890896455,0.9679534544884953,0.011054609652631997,0.8425334290323404,0.9999999999999999,0.1670378619153674,0.043338683788122015,0.195945629247715,0.41441441441441446,0.061503416856492056,0.16605912198198702,0.7285183648366946,0.7285183648436322,0.7285183648435772,0.7285183648441579,0.7285183648441639,0.7285183648441526,0.728518364844153
1,2,3,1,0.2807861932879126,0.10686213611508269,0.7000000000000001,0.7313806448726423,0.0003323166750246963,3.6454624444584775e-09,1.3264353332605488e-08,0.001037942191074966,0.8762246317523642,0.9999999999999999,1.7279472123987727e-19,0.607064017660044,0.05970149253731346,0.3746348984697735,1.2456880061880652e-05,2.07884743314065e-05,3.907584153249841e-05,0.00014776384816002843,6.22447782184264e-05,0.00010401844614477463,0.00019289049570794868,0.0004758479568466811,0.6073595599377591,0.6851256780874219,0.7033342700979728,0.6706280411808629,0.6813054309705328,0.8036077686188371,0.8568117697633373,0.7342488333100824,0.40315747973134886,0.042735042735042736,2.1693835183843673e-08,0.3038548752834467,0.6223958333333333,0.6779184354251511,0.9518237937584749,0.9743387112444899,0.01930248665502432,0.8295244644521633,0.9999999999999999,0.13808463251670366,0.06260032102728741,0.12160055430452103,0.38738738738738737,0.054669703872437365,0.17179879604122034,0.3561467475794089,0.35614674757919457,0.3561467475792191,0.356146747579216,0.3561467475792157,0.35614674757921644,0.35614674757921644
