fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7
1,1,10,1,0.23323623081315661,0.06682018018168462,0.7000000000000001,0.7050271945448738,0.00033353569172089355,4.387179405962495e-09,1.4836564782704189e-08,0.0005032829669678065,0.8542042836613093,1.0,4.446922973085077e-21,0.5753768844221105,0.07379134860050887,0.22507225433526012,5.040052484148962e-05,9.176733632138807e-05,0.00015593276037867825,0.0005355937170065136,0.0002023780390538184,0.00038821160239274063,0.0004843244538355628,0.0019208786813937797,0.6311279705409061,0.7296945547000573,0.7772949963595381,0.7846402131599864,0.659883862638943,0.7682433111286294,0.8597880506605836,0.7882353816486019,0.43971155349855195,0.05219780219780227,3.25471160553161e-08,0.29723502304147464,0.6740947075208913,0.6872367262362358,0.9745781551352628,0.9885281948175917,0.002107785943047641,0.8304256678739169,1.0,0.17520215633423178,0.09106529209621989,0.060706706849510496,0.43561643835616426,0.058968058968058915,0.15263031851201406,0.04494355495444986,0.04494355495778911,0.04494355495952214,0.04494355495969517,0.044943554959778434,0.044943554959784845,0.0449435549597854,0.04494355495978551
1,1,11,1,0.2762977771914985,0.1048095232109839,0.5000000000000001,0.508058023572675,0.00033353443686647943,1.2983640505900435e-08,1.2805339038702914e-08,0.00011545451383218779,0.8521732743877412,1.0,3.1763735522036263e-21,0.5728643216080402,0.05089058524173033,0.30154142581888255,2.412165601025171e-05,4.462592646057259e-05,6.516041852887339e-05,0.00022866679333610358,9.15699844198631e-05,0.00018012446060550338,0.00019395528797824587,0.0006842041013812403,0.6173286410849766,0.7136500275129098,0.7601413062966481,0.7670727113175372,0.6569705656822089,0.7648448570959832,0.8559561284501933,0.7845711288865331,0.4108486232137504,0.04395604395604396,1.4459729217920193e-08,0.2741935483870967,0.6462395543175486,0.7235928621488505,0.9837213115835224,0.9946635595612932,0.0103931182413671,0.7823288127762545,1.0,0.1455525606469003,0.09965635738831612,0.047221955057697315,0.42465753424657526,0.06388206388206387,0.13904898752028952,0.06393858899353806,0.06393858899610137,0.06393858899611589,0.06393858899617429,0.06393858899619019,0.06393858899619158,0.06393858899619119,0.06393858899619136
1,1,12,1,0.27675603059108944,0.09613505111719108,0.9,0.816272758673041,0.00033353994573613187,4.367217723789068e-09,1.4487447760497162e-08,0.0004932329492964552,0.9113661003451843,1.0,4.870439446712227e-21,0.5402010050251256,0.05089058524173033,0.2858863198458574,2.4708924222220868e-05,4.2572317617837825e-05,6.97812619522935e-05,0.0003049150810131885,7.723605786819329e-05,0.000137941067529042,0.00016465859960560882,0.000803176450737941,0.6174190250926314,0.7137545727547596,0.760254305506436,0.7672011546964705,0.6525115465426419,0.7596451802034282,0.8501021741409867,0.7790258703504506,0.4229394126045617,0.06318681318681324,1.8632463119302933e-08,0.2903225806451612,0.6406685236768802,0.7045180647705436,0.9750945603173817,0.9928440445568845,0.0,0.8356706497744846,1.0,0.14824797843665763,0.07216494845360824,0.06577206341280739,0.40273972602739727,0.03685503685503688,0.2103078403280493,0.15219300333649616,0.1521930033360837,0.15219300333701286,0.1521930033369216,0.15219300333690516,0.15219300333691427,0.1521930033369131,0.15219300333691327
1,1,13,1,0.184425629592281,0.042252014360691564,0.7000000000000001,0.5692557509621183,0.00033353610221677194,8.368512051102101e-10,1.2062722132060117e-08,0.0022836986309129857,0.8956720560005248,1.0,3.1763735522036263e-21,0.4472361809045225,0.06361323155216292,0.20237987716763006,5.4766677940830166e-05,9.750640261631098e-05,0.000158403897410722,0.0008010597766210377,0.00014150646641146643,0.00025998381370242974,0.00030932239764699216,0.0017030691657322274,0.6098530355752881,0.7049621360394474,0.7508632583177557,0.7576807607730655,0.645459118075546,0.7514250211920569,0.8408512716229378,0.7702990286481437,0.4293309015811574,0.054945054945055034,4.4120928631911704e-08,0.32718894009216587,0.6908077994428968,0.6781067893970714,0.9431590563030283,0.9767028302526379,0.019106914026147642,0.8040959233801757,1.0,0.16172506738544473,0.05670103092783498,0.08915345566512713,0.4383561643835616,0.061425061425061475,0.14814896375552944,0.14687321302195644,0.1468732130359467,0.14687321303587697,0.14687321303626427,0.1468732130363714,0.14687321303637763,0.14687321303637862,0.1468732130363789
1,1,14,1,0.1609431685880364,0.030532839617133985,0.5000000000000001,0.73597152373644,0.00033353818591624494,9.009274766532893e-09,1.0797813339259896e-08,0.0001514642599760723,0.851467139364283,1.0,2.964615315390051e-21,0.5201005025125628,0.043256997455470805,0.31177745664739887,0.00015275863206878963,0.00023288455258380948,0.00037365731268904935,0.0010499174135305245,0.00032687182862805436,0.0005258605290601201,0.0006319479721304701,0.0018614041284614519,0.5959043016635034,0.6887488579002756,0.7335510304735474,0.7400004428565551,0.6365312414513202,0.741018088732682,0.8291476878321955,0.7591920192088932,0.4775879178641568,0.06868131868131877,6.61943345877325e-08,0.32949308755760365,0.6740947075208913,0.6663335135034023,0.932205172241898,0.9657722243233919,0.01908467193710986,0.842733196778492,1.0,0.16442048517520208,0.10652920962199315,0.04916989139932593,0.40821917808219177,0.07616707616707617,0.1146962560868524,0.21880775003349096,0.21880775009746622,0.21880775010880443,0.21880775011024162,0.2188077501100983,0.21880775011008607,0.21880775011009412,0.21880775011009412
1,1,15,1,0.2094456187581042,0.05446669112082568,0.30000000000000004,0.742792603501457,0.00033353860354108455,8.824566637911354e-09,1.24048121303559e-08,0.00018422529742916595,0.8651332014819227,1.0,8.682087709356578e-21,0.5954773869346734,0.030534351145038226,0.4472543352601156,0.00016065144625199206,0.00027625935298010657,0.00047377007100341207,0.001331450513282965,0.00048269334836928586,0.000831526145429001,0.0010735118899699212,0.003674721207912154,0.5963408408414586,0.6892637218779692,0.734112635724616,0.7406118151934259,0.6470956582929382,0.7533397818282257,0.8430319335212711,0.772425052190998,0.46664277796830433,0.07692307692307696,7.325965428213868e-08,0.3110599078341013,0.6016713091922005,0.6973304669942204,0.9541162069969968,0.9834443192122719,0.029779943849794682,0.8336947133959828,1.0,0.1455525606469003,0.09965635738831612,0.047221955057697315,0.43287671232876723,0.09582309582309581,0.09814707209172378,0.1852824983190241,0.18528249829249271,0.18528249832755206,0.18528249832046767,0.185282498320617,0.18528249832043114,0.18528249832045113,0.18528249832045224
1,1,16,1,0.35583366292378366,0.18766021090816146,0.4,0.6570208075970118,0.00033353916604065187,4.159587490532186e-09,1.2141991654741643e-08,0.0004315305635216137,0.7925336591883093,1.0,1.1434944787933055e-20,0.5402010050251257,0.025445292620865166,0.4587300238014281,8.29483667346867e-05,0.00015508716222360186,0.0002967380492061388,0.0009862924339127394,0.00023427930798825797,0.00046646248788665014,0.0006348275362340174,0.002494211377556498,0.6332369830572588,0.732149911559858,0.7799304969848162,0.7873813173970374,0.653971273423913,0.7613524558992657,0.8520372825704532,0.7809115685815945,0.44887531350480125,0.04670329670329674,6.61943345877325e-08,0.3317972350230415,0.6044568245125347,0.7024415244129336,0.969023943142796,0.9865139899672453,0.02339123384107905,0.8271511567763316,1.0,0.20215633423180593,0.08419243986254298,0.07442891024840845,0.4657534246575342,0.056511056511056534,0.16837113316717375,0.01930192133916943,0.019301921319316254,0.019301921320188167,0.019301921320381762,0.019301921320312068,0.019301921320315232,0.01930192132031565,0.01930192132031565
1,1,17,1,0.17041165825109358,0.036620357460624864,0.30000000000000004,0.5766467850638061,0.0003335381110184009,7.386831419412672e-09,1.0206584064428534e-08,0.00018214186579150983,0.6997512513069687,1.0,5.717472393966527e-21,0.5703517587939698,0.083969465648855,0.20014450867052025,9.748113877295839e-05,0.00016714997376458381,0.00026364304359914083,0.0008692499885369668,0.0004536563372119517,0.0008326660134005092,0.00096273867593669,0.0037590768781920157,0.5874950169774906,0.6789741708855772,0.7230970625661419,0.7293064360159647,0.6569116052939573,0.7647827118603825,0.8558993148936587,0.7846012938646829,0.45390768731999753,0.07967032967032975,2.473964100886673e-07,0.32027649769585254,0.7130919220055709,0.6992082878745169,0.9678757252769477,0.9913471044492812,0.016243000042004976,0.7893883255591241,1.0,0.15633423180592984,0.08419243986254298,0.059309075021844966,0.45753424657534225,0.07371007371007376,0.13114261430604013,0.25995013927492633,0.2599501392138689,0.2599501392141927,0.25995013921907834,0.25995013921863713,0.2599501392186438,0.25995013921863563,0.2599501392186341
1,1,18,1,0.2316940449123465,0.07513297079099633,0.4,0.7062839471677185,0.0003335390208234368,8.914196590996201e-09,9.581875513395377e-09,0.0001321148038034285,0.8281515736495689,1.0,5.717472393966527e-21,0.5226130653266333,0.0356234096692113,0.35900082576383163,3.0208064093809957e-05,6.0046904479692146e-05,0.00010110782276724319,0.00042332734059911985,8.246026497269496e-05,0.00016191496494094695,0.0002074313284353735,0.0009965473508388126,0.5842857073247343,0.6752382285919973,0.7190939832975807,0.7251531039255007,0.6407895550044376,0.7459797433889246,0.834718876499137,0.7644475475478809,0.445409887837814,0.07142857142857142,1.0991097009293764e-07,0.29953917050691237,0.7075208913649025,0.6983714403251515,0.9708319553209093,0.9853710788302983,0.013083829907542158,0.8128702522285125,1.0,0.16172506738544473,0.06701030927835053,0.07612300943345758,0.4493150684931506,0.10073710073710077,0.09697808289649912,0.22204804026594865,0.22204804027446123,0.2220480402757874,0.22204804027609315,0.22204804027604147,0.22204804027604452,0.22204804027604774,0.22204804027604802
1,1,19,1,0.2226431117464067,0.06305556141470345,0.5000000000000001,0.6896844804503004,0.00033353624916001597,3.3097072484026233e-09,1.0844932116310619e-08,0.0004921593915198134,0.829557186214011,1.0,6.1409888675936775e-21,0.4899497487437185,0.05343511450381677,0.25216763005780346,0.0002413351405706003,0.0004406479922913851,0.0007933161539385775,0.002155249921969863,0.0010364366483589875,0.0018597942508114791,0.00247614873671143,0.008359763893597608,0.6244718050686013,0.7219754762946504,0.7690903777894853,0.7764192571875107,0.6592200841346826,0.7674817869294007,0.8589694315685963,0.7875973843468203,0.46679728196986303,0.04945054945054952,3.7116718194756676e-07,0.30414746543778803,0.6518105849582172,0.6942615833513375,0.9709872552545908,0.9847479352924926,0.018191163388484505,0.8129450751640919,1.0,0.14824797843665763,0.07903780068728515,0.06023477921938967,0.41369863013698616,0.1081081081081081,0.08413826135547217,0.07108136368611147,0.07108136344964953,0.07108136347959072,0.07108136348460935,0.0710813634860507,0.07108136348604997,0.07108136348606207,0.07108136348607082
1,2,0,1,0.21795570067726935,0.05683495634779663,0.8,0.8871765546776462,0.00033384216868762517,9.470718799780455e-09,1.1918331983109967e-08,0.00016047151339667638,0.9349343412010949,1.0,8.046812998915853e-21,0.592964824120603,0.06361323155216292,0.2613123193641619,2.20872399816022e-05,4.0799163168571055e-05,6.9579872537373e-05,0.00027565894967942947,9.513684605727204e-05,0.00018069412376551212,0.00022999078022372925,0.0010802869747840547,0.5757827294479216,0.6653510441195909,0.7085249077169894,0.7143241855523467,0.653134865992342,0.7603727965173479,0.8509234017390669,0.7798140050084668,0.43785360097958026,0.09340659340659346,8.708431497690723e-09,0.3064516129032258,0.7298050139275767,0.6363171851822043,0.9212728988964547,0.9634898188581744,0.00787479511875902,0.8599111386053055,1.0,0.19407008086253372,0.07216494845360824,0.08324387300794742,0.4657534246575342,0.05159705159705158,0.18199409275963918,0.4134705237780575,0.4134705237747759,0.41347052377425975,0.4134705237742471,0.41347052377427707,0.4134705237742765,0.4134705237742765,0.4134705237742765
1,2,1,1,0.1950206400210975,0.04992255113804151,0.6000000000000001,0.8464658764950661,0.00033383364844702265,2.3630619048520207e-08,1.0451903681479897e-08,2.71461054144543e-05,0.9540964018179272,1.0,1.0587911840678754e-20,0.5150753768844221,0.07633587786259549,0.19768395563193247,3.650464979542504e-05,6.197703274094806e-05,0.0001044263919382508,0.0004728249725009001,0.0001594830021773203,0.0002756565533115886,0.00033893453958813783,0.001762527656146173,0.5614207839278456,0.648655495117854,0.6906852286227991,0.6961330867633104,0.65127565562272,0.7582056583509981,0.8484859005122903,0.7775315416875523,0.41043604556602087,0.07417582417582422,3.602106562355713e-08,0.3179723502304147,0.6128133704735375,0.6632474383147786,0.9419028275357375,0.9721062722772496,0.014196056999987619,0.8614511615068073,1.0,0.1455525606469003,0.05670103092783498,0.0814453043731536,0.4054794520547944,0.046683046683046625,0.17446836572134625,0.6195958606778285,0.6195958606939896,0.6195958607018883,0.6195958607015393,0.619595860702118,0.6195958607021081,0.6195958607021224,0.6195958607021214
1,2,2,1,0.18874896781976985,0.048205938031886345,0.6000000000000001,0.814404908514079,0.0003338385692894266,3.0065740689751465e-08,1.2731678094973739e-08,2.3467915381463287e-05,0.9431095089387483,1.0,1.3129010682441655e-20,0.5954773869346733,0.06870229007633596,0.24642978578714714,8.986497184525652e-05,0.00015756792975523122,0.00029098645124359454,0.0008672078861720495,0.0003108154874612203,0.0005670550894985431,0.0007841543942279336,0.0027773030241950596,0.545522056431122,0.6301809669131075,0.6709655552284959,0.6760393403222368,0.6424945532428603,0.7479744241568071,0.8369885431590413,0.7666732105306991,0.43354628916774784,0.09340659340659346,9.440064789416452e-08,0.3064516129032258,0.6657381615598885,0.6321688101069602,0.9127660821706403,0.9692585118550203,0.016717145398554345,0.839707471826468,1.0,0.16442048517520208,0.09621993127147761,0.054379677096534615,0.46849315068493136,0.06633906633906628,0.1471917432539264,0.7285183648305745,0.7285183648366946,0.7285183648436322,0.7285183648435772,0.7285183648441579,0.7285183648441639,0.7285183648441526,0.728518364844153
1,2,3,1,0.27992395766675254,0.10686724488284843,0.7000000000000001,0.731333200310007,0.0003338371812642669,3.6824218253778755e-09,1.311454565763186e-08,0.0005346223394560087,0.8764750698620754,1.0,1.079967007749233e-20,0.5954773869346734,0.04834605597964388,0.3246998666073811,3.0910865128688964e-05,5.566733200881861e-05,9.508451330781115e-05,0.0002953623209490195,0.0001280072899715515,0.0002480074688088735,0.00031205369502682766,0.0010973596272825191,0.5705160363678372,0.659229256344448,0.7019848102443891,0.7076379411329192,0.6522218439162887,0.7593094836450061,0.8497281996575913,0.7786764529053881,0.42044062486337996,0.065934065934066,1.6003103137386985e-08,0.2903225806451612,0.6044568245125347,0.6942231111643435,0.94960391364645,0.9754239750063707,0.015543420358182902,0.8318539713063695,1.0,0.14824797843665763,0.10652920962199315,0.044900761453002105,0.4164383561643836,0.05159705159705158,0.16429153029456378,0.3561467475749,0.3561467475794089,0.35614674757919457,0.3561467475792191,0.356146747579216,0.3561467475792157,0.35614674757921644,0.35614674757921644
