fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17
1,1,10,1,0.297263788198445,0.06365204077410966,0.4000000000000001,0.6622418146738356,0.00027170836199593367,4.765591618706342e-09,1.3273683206951614e-08,9.634087828465756e-05,0.834513004660343,0.9999999999999999,3.049318610115481e-20,0.3020833333333335,0.06741573033707865,0.25154639175257726,0.07613100329821088,0.10395119700866859,0.13825433949469862,0.16651058322301862,0.07451361691443208,0.100236324590953,0.14536630777294654,0.19033398687552028,0.40244718689523795,0.4807673611573924,0.5299121534080824,0.5470986273968617,0.3414060718836224,0.46146940086110433,0.5642474175315254,0.5950748813072178,0.5112558580928528,0.023498694516971272,4.9270687023440705e-08,0.012987012987012957,0.48275862068965514,0.8542444475144977,0.9036149678779481,0.9825010638706819,0.0905396205822665,0.7594974500590876,1.0,0.4375000000000002,0.0671641791044776,0.10760437375745525,0.6499999999999997,0.11818181818181822,0.10590050134978785,0.044740426071679884,0.04511366191563032,0.04514300990289313,0.045150660503590734,0.045152956971817176,0.04515299898378358,0.04515304793712907,0.04515304516196622,0.045153045924054336,0.04515304594305794,0.04515304592944999,0.04515304593278849,0.04515304593452116,0.04515304593469413,0.0451530459347774,0.04515304593478381,0.045153045934784364,0.045153045934784475
1,1,11,1,0.3620893245805072,0.12199035672162885,0.2,0.5063767152374589,0.0002717090829037668,1.5218480068547066e-08,1.0691831912898479e-08,1.7132662981428916e-05,0.854469238615671,0.9999999999999999,9.317362419797304e-21,0.29166666666666674,0.04494382022471917,0.3195876288659793,0.0512395118789269,0.10777292972030411,0.14797062823415272,0.1924064225719437,0.04620715835868053,0.11925791317880786,0.1621509885266651,0.2068282483398938,0.3616026097689846,0.44884069770123747,0.49629527900824494,0.5197802592319722,0.30034711298910655,0.43053691255465487,0.5242477896455442,0.5531211821283494,0.45218349892252463,0.026109660574412538,3.3900157303058143e-07,0.048701298701298676,0.3793103448275864,0.9266758014951442,0.9528718684087987,0.9914194586208485,0.05782906663621984,0.5943271076175054,1.0,0.31250000000000056,0.0671641791044776,0.0941848906560636,0.6499999999999997,0.12727272727272723,0.09834168916313146,0.06404490727461237,0.06408932904843556,0.06413608879349089,0.06414374295056302,0.06414382498417476,0.06414389991313918,0.06414391112167084,0.06414391117236817,0.06414391112698878,0.06414391115220436,0.06414391115604653,0.06414391115860926,0.06414391115862378,0.06414391115868218,0.06414391115869808,0.06414391115869944,0.06414391115869908,0.06414391115869922
1,1,12,1,0.3450679182672377,0.09754799863660887,0.4000000000000001,0.7789132809172657,0.00027171191503764933,4.245831733405501e-09,1.402895283267469e-08,0.00011584988278098546,0.8968502059102699,0.9999999999999999,3.8116482626443515e-21,0.2708333333333334,0.07865168539325851,0.19793814432989681,0.06585532222638446,0.10454889115663958,0.14741352976959632,0.1891878093374349,0.07319389048942303,0.11831327099517258,0.17662732599874437,0.23885100485410934,0.376926168626839,0.45577669410316735,0.5057995017631598,0.5282979559502125,0.3379095208968864,0.46498969750331887,0.572922685812294,0.610877309939016,0.43275591289369353,0.04177545691906007,8.635057254579559e-08,0.025974025974026035,0.34482758620689646,0.8872155736154925,0.9216945839950834,0.9885958321024366,0.06866221849514653,0.7912566950288092,1.0,0.31250000000000056,0.0671641791044776,0.0941848906560636,0.6000000000000003,0.13636363636363635,0.08659059458723714,0.15153484969143838,0.1522392269667746,0.15236614708278556,0.1523773497272064,0.15237870438060497,0.15237892676072295,0.1523789542524263,0.1523789569881389,0.15237895627804504,0.15237895642972005,0.1523789564310577,0.15237895643064536,0.1523789564315743,0.15237895643148303,0.15237895643146665,0.15237895643147575,0.15237895643147453,0.1523789564314747
1,1,13,1,0.24801296471653167,0.03920478813927977,0.0,0.49251695863963985,0.00027170817093894535,1.126701993729557e-09,9.20154553981864e-09,0.0003076037745341877,0.8824440032464101,0.9999999999999999,1.6940658945086007e-21,0.3958333333333334,0.06741573033707865,0.33319587628865976,0.05620565912976178,0.0875510743854733,0.14724791991268227,0.17987850022138846,0.048582434487310304,0.0916340251485586,0.15493341880378778,0.19531203767121985,0.3613878020626413,0.4338343095508757,0.49172317277080535,0.5086360422861358,0.3021096706051345,0.41733510504277127,0.5214062328530933,0.5482369333954442,0.6085348113407447,0.039164490861618786,3.165231362571806e-07,0.025974025974026035,0.44827586206896564,0.8688067315237167,0.8245633822484799,0.9623515324411807,0.19407303839962292,0.6799664562814647,1.0,0.31250000000000056,0.07462686567164183,0.08503524308693296,0.7250000000000001,0.13636363636363635,0.09929448061523105,0.14587826885323124,0.14689244976325072,0.14702176702694797,0.14704614213379125,0.14706160098855497,0.14706012005793323,0.1470603109842401,0.14706033233595434,0.14706033334624852,0.14706033361448,0.1470603336431605,0.1470603336571477,0.147060333657078,0.14706033365746518,0.14706033365757232,0.14706033365757853,0.14706033365757953,0.1470603336575798
1,1,14,1,0.21627986974926827,0.023788892533117376,0.0,0.6598149486287231,0.0002717110133302376,9.364196471000446e-09,9.45510915778434e-09,2.924599621938484e-05,0.81148360472504,0.9999999999999999,2.0328790734103208e-20,0.22916666666666674,0.08988764044943817,0.14570446735395193,0.06533402871315673,0.10040216850278072,0.1543478574110712,0.21711310354424446,0.06373697308260141,0.10250125296250741,0.15430927806347305,0.23011861691871024,0.3457288761930449,0.41472995895225034,0.4664256934399299,0.49928431745698365,0.2867618185483412,0.38745848563753177,0.47909273858859014,0.5240506719765397,0.5832216501764191,0.031331592689295085,3.3900157303058143e-07,0.048701298701298676,0.48275862068965514,0.8730104412564768,0.7782654531209832,0.9386493324113454,0.2812738025212544,0.7498763830368287,1.0,0.3749999999999999,0.0671641791044776,0.10089463220675941,0.8250000000000002,0.11818181818181822,0.12605733384753826,0.21687020235791082,0.21830326769485792,0.21894662151380095,0.21897377380135075,0.21897874478582474,0.21897887618436918,0.21897903279321929,0.21897908276842687,0.21897908277175948,0.21897908261141202,0.21897908328648824,0.21897908335044947,0.21897908336178518,0.21897908336322203,0.21897908336307875,0.21897908336306654,0.2189790833630746,0.2189790833630746
1,1,15,1,0.27788405697441637,0.05316860648268116,0.2,0.7188804499683691,0.00027171148021996026,7.967737276133e-09,1.1263958299024862e-08,4.440876483207056e-05,0.8624947155739936,0.9999999999999999,5.929230630780102e-21,0.28125,0.06741573033707865,0.23340206185567003,0.0693469565482513,0.09454223775370367,0.15523848509373434,0.21792141945178484,0.08540796745238911,0.10306780071766525,0.15883611015316365,0.2397895871185687,0.33455696489222597,0.3937281234494991,0.4478220095380285,0.48034613601303194,0.2984791315062571,0.3858634584472689,0.4794190589320471,0.5272410226099307,0.29516317755411303,0.04699738903394264,2.748455423476626e-07,0.042207792207792263,0.3793103448275864,0.9247471510378207,0.8405053953323152,0.968567176412592,0.24475925823183559,0.7493518353136066,1.0,0.31250000000000056,0.04477611940298507,0.13731894348196533,0.7250000000000001,0.09999999999999995,0.13447447269275262,0.18455393899002842,0.18532283129544885,0.18543677827191712,0.18545789885467046,0.18546044314034965,0.18546108960568136,0.18546111862030168,0.18546119096208558,0.18546118749139034,0.18546118827236663,0.18546118931025157,0.185461189283726,0.1854611893187777,0.18546118931169486,0.18546118931184413,0.18546118931165834,0.18546118931167827,0.18546118931167938
1,1,16,1,0.4385466870286553,0.2186568192740757,0.4000000000000001,0.6391704383976636,0.000271711638355048,5.397339346538717e-09,1.1326588235265213e-08,7.07234601187765e-05,0.7895460592031821,0.9999999999999999,1.0587911840678754e-20,0.4583333333333334,0.022471910112359494,0.6900343642611683,0.06089014031523745,0.07686265704869497,0.1120760063456483,0.1192978250476888,0.05946217246261361,0.08599430490663935,0.1253648478090385,0.14012607594295284,0.4001208124367303,0.4744162222744743,0.5256100820598839,0.5331207011623176,0.34260047858069986,0.46773738773342405,0.5704258264857264,0.5894622375342051,0.575028954025999,0.026109660574412538,9.685653332847943e-08,0.0,0.5862068965517241,0.88495928448954,0.8884099990946752,0.9830006409464571,0.21022079193952264,0.7227934764575943,1.0,0.31250000000000056,0.12686567164179108,0.04945328031809145,0.625,0.12727272727272723,0.09564211338218279,0.018907391216531982,0.019329430864343328,0.019502888610848923,0.019516228124116686,0.019516409904338755,0.019516923279490506,0.019517021001362683,0.01951703847669181,0.01951704016098224,0.019517040035241462,0.01951703984620251,0.019517039826353694,0.019517039827225413,0.019517039827418953,0.019517039827349286,0.01951703982735245,0.019517039827352867,0.019517039827352867
1,1,17,1,0.22944393012114805,0.03307566286960098,0.2,0.5045486033713097,0.0002717119623475053,6.725947766396149e-09,8.654979074964985e-09,4.027890707886864e-05,0.6497671367130152,0.9999999999999999,2.117582368135751e-21,0.3958333333333334,0.056179775280898986,0.37754868270332187,0.07477569435440637,0.08059067720300148,0.1062906610041573,0.14624819273772177,0.07463331517165649,0.08342316638151728,0.10510121889050658,0.148190520298474,0.3041913860693615,0.3400876088082764,0.3673791812802225,0.38295575773302415,0.25016588522451677,0.30749984286443977,0.365616815112936,0.3900230079227547,0.4086536452495493,0.04177545691906007,4.006127833712535e-07,0.06818181818181818,0.4655172413793104,0.8975742827006961,0.8915332194775956,0.9840570121326837,0.14221773471823046,0.545856587495033,1.0,0.3749999999999999,0.022388059701492536,0.26192842942345923,0.7999999999999996,0.09999999999999995,0.14444213711471712,0.2597518308467766,0.26007143898572593,0.26009576803688805,0.2601046197552812,0.2601113883611661,0.26011220428780835,0.26011239026473343,0.26011244282702334,0.2601124410892816,0.26011244272539635,0.26011244306759973,0.2601124430065557,0.2601124430068794,0.260112443011764,0.26011244301132286,0.2601124430113296,0.2601124430113214,0.2601124430113198
1,1,18,1,0.309142749244079,0.08532885710746697,0.2,0.6735045044907744,0.00027171353468549323,1.3681282821587895e-08,7.885785843585961e-09,1.2685502036290608e-05,0.8145039619998727,0.9999999999999999,1.6940658945086007e-21,0.3645833333333335,0.033707865168539325,0.4653902798232695,0.06588845447613036,0.11079449364755314,0.1660974102313435,0.20420642770878678,0.06893887165471395,0.11018278001910685,0.17405045444383804,0.22855379283199725,0.30673915209787145,0.3723657035984029,0.41934872224257685,0.4352334762478705,0.272664253126205,0.3657966230959746,0.45998813301206887,0.49211924742647184,0.6561869443472468,0.036553524804177534,2.3718742584286197e-07,0.048701298701298676,0.5862068965517241,0.8828717817781515,0.9140822566395745,0.9742769224205514,0.10993117773813793,0.7030174537503293,1.0,0.31250000000000056,0.08208955223880604,0.07741053677932405,0.8250000000000002,0.10909090909090907,0.13613575009641343,0.22111711137636347,0.22203919388759885,0.22220287188736482,0.22221815581756382,0.22221844028403948,0.22221857154260138,0.2222186569414356,0.22221866294170017,0.22221866271799917,0.22221866237611615,0.2222186623771617,0.22221866238567245,0.22221866238699828,0.22221866238730398,0.2222186623872523,0.22221866238725535,0.22221866238725857,0.22221866238725885
1,1,19,1,0.29219435612937056,0.06365175083000885,0.4000000000000001,0.5967513572376381,0.00027170830207968343,1.875668471223513e-09,9.833863196052603e-09,0.0001931266499271191,0.7759716957657851,0.9999999999999999,8.470329472543003e-21,0.29166666666666674,0.06741573033707865,0.24247422680412356,0.04432846213221305,0.0791985335783194,0.11370492961778696,0.15913453998054233,0.04454448295727187,0.08251412264401757,0.12191632110564643,0.17621836034133875,0.38118685164716626,0.4623255794703611,0.5114263731188446,0.5363263849494657,0.31999506287515156,0.44246937998398994,0.5403095257885193,0.575134781468884,0.3912153686734563,0.02088772845953009,1.1372262654899118e-07,0.06168831168831175,0.17241379310344807,0.8722785438645986,0.9040642594194286,0.9760921212332494,0.1389698169676154,0.6714423369769507,1.0,0.31250000000000056,0.059701492537313494,0.10536779324055663,0.675,0.05454545454545455,0.21712302352487467,0.07088913742514663,0.07119902414140614,0.07125724986599927,0.07128653388005052,0.07128347483623212,0.07128459640946264,0.07128503333768307,0.07128512450080032,0.07128512060961109,0.0712851167039445,0.07128511823424755,0.07128511799783752,0.07128511802777213,0.07128511803278964,0.07128511803423068,0.07128511803422996,0.07128511803424206,0.07128511803425078
1,2,0,1,0.278996524037351,0.051255797669522866,0.2,0.8670193695596872,0.00027201503095632183,6.039052600087259e-09,1.1437672913209523e-08,6.28222047502851e-05,0.9330190531220754,0.9999999999999999,1.7364175418713157e-20,0.3020833333333335,0.06741573033707865,0.25154639175257726,0.073806180598225,0.09079435400492346,0.12987881247485444,0.13383734039575565,0.06459033389646933,0.10274033465963496,0.15201143012390364,0.16150355893004595,0.28165117196428874,0.31887300814741243,0.35110240777171264,0.339488842413173,0.2579786895930448,0.3432883522894884,0.42494101360007747,0.4283439988561344,0.4266630209490303,0.060052219321148737,2.9515611000414186e-07,0.06168831168831175,0.3793103448275864,0.8020959791428268,0.7426750548594767,0.9427396420929433,0.251091851079081,0.7977952532290087,1.0,0.31250000000000056,0.11194029850746268,0.05644259443339961,0.625,0.06363636363636367,0.18172858550799156,0.4130172122862562,0.4134609340917176,0.4135769007199045,0.41359899280293044,0.4135989226727209,0.41359910728668436,0.41359913151639716,0.41359913394371306,0.41359913451737895,0.4135991346900947,0.41359913467524434,0.4135991346719635,0.4135991346714475,0.41359913467143483,0.4135991346714647,0.41359913467146425,0.41359913467146425,0.41359913467146425
