fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14
1,1,10,1,0.2167469120760251,0.0573784841035649,0.33333333333333337,0.6050607320246515,0.015312194186245255,1.251673784589685e-09,8.015915067755418e-09,0.0006889154239605017,0.7333692593994106,0.9999999999999999,1.0164395367051604e-20,0.3820224719101124,0.06111111111111116,0.16425054983964432,0.018679084899948867,0.02590167838289151,0.02892744863870184,0.04462040745411919,0.021488827853127824,0.036944398649312565,0.04078122713253391,0.06615131712696844,0.4610426375609207,0.6059860038078928,0.6102632132161353,0.6746520382313178,0.536023986423048,0.6812091938097222,0.6991734771397309,0.77904622937551,0.38850991275924973,0.027100271002710022,2.3497719947989568e-07,0.02265372168284782,0.48305084745762694,0.8911650783213414,0.9417192087664075,0.9954449562434042,0.04845104327156641,0.753864888849988,1.0,0.14728682170542629,0.12734082397003743,0.0734892195566353,0.5426356589147286,0.19254658385093162,0.15815643303794957,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.046875000000953126,0.03125000000096876,0.046875000000953126,0.046875000000953126,0.046875000000953126,0.046875000000953126
1,1,11,1,0.2902134894661703,0.11174215797920095,0.33333333333333337,0.44088590988711074,0.015312196132796026,1.2708142338453929e-08,3.916881875164321e-09,8.389990408264143e-06,0.7280217788263847,0.9999999999999999,5.590417451878382e-20,0.3764044943820224,0.09444444444444448,0.10314801787153553,0.007113177505274787,0.013153448367774455,0.019224501136687104,0.03758276794122664,0.00734868307128456,0.017583004381576048,0.02450502255592595,0.05336322492148833,0.45532987681216497,0.598834260087326,0.6041247632133102,0.6689968136737796,0.5200734937223972,0.6615183189266991,0.6796567229682285,0.7591174417556577,0.4020334014621205,0.005420054200541952,1.365762954544381e-07,0.07443365695792874,0.4576271186440679,0.8727489206641168,0.9326966987726644,0.9883601506933752,0.06095847765597551,0.717958259516448,1.0,0.17829457364341073,0.10861423220973776,0.09936797752808989,0.6124031007751937,0.09937888198757758,0.31534213309310255,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.08593750000091407,0.07031250000092971,0.08593750000091407,0.08593750000091407,0.08593750000091407,0.08593750000091407
1,1,12,1,0.2811910444037664,0.09756258550709133,0.6666666666666666,0.45630473238001434,0.015312200083131784,4.100415965782031e-09,8.867203603340228e-09,0.0002139360346584278,0.7801339787088534,0.9999999999999999,3.8963515573697816e-20,0.2977528089887641,0.06666666666666665,0.11985482871558821,0.016847017743807004,0.028140275761358528,0.03647638887757069,0.058048745236394174,0.015614795396567495,0.03143878813405197,0.040986799466905185,0.07012749992459512,0.4237484828641895,0.5589496584836774,0.5647609518077231,0.6264818466852187,0.4763572609325851,0.6070094035363676,0.6246277098009534,0.6982146142947849,0.49350746752768315,0.010840108401084,2.906078983687435e-07,0.08414239482200649,0.4661016949152541,0.9000493387006221,0.9218966708948784,0.9914988709412429,0.05807125641161115,0.7664277160347148,1.0,0.14728682170542629,0.12359550561797752,0.0758426966292135,0.5503875968992247,0.07453416149068323,0.3542055627363685,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187
1,1,13,1,0.1693086471082186,0.034204905792954376,0.5,0.6597337654828748,0.015312196297829045,2.3273674990982743e-09,7.042501646185952e-09,0.0003135051830272385,0.8527948593898586,0.9999999999999999,1.0164395367051604e-20,0.398876404494382,0.06111111111111116,0.1709099080082527,0.008941022160890362,0.012878627158391255,0.015896154691492397,0.032498278123478545,0.009639569495631656,0.016748884619484067,0.019954783737550733,0.04471660913733678,0.4377412549013926,0.5750401675949948,0.5791808547561128,0.6410939333676777,0.5068397684596551,0.6437718302583284,0.6604748525153963,0.7374396532852636,0.24563498243197723,0.0027100271002709064,1.6105672439657338e-07,0.06148867313915855,0.47457627118644075,0.8281914573260383,0.8977232057671192,0.9851985598927098,0.03999503283446454,0.7469112384396119,1.0,0.13953488372093026,0.0898876404494382,0.10112359550561797,0.4961240310077519,0.09316770186335385,0.2729939886337991,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,14,1,0.15462901002838422,0.026275521084689762,0.33333333333333337,0.6219728739137177,0.015312194383802326,6.971125189348869e-09,7.167380489025894e-09,8.825912600153795e-05,0.7499415167623791,0.9999999999999999,3.218725199566341e-20,0.32584269662921356,0.07777777777777782,0.11083694786226432,0.018963817784694366,0.026455812610155102,0.03431463465804004,0.06456856306218438,0.022052009268647983,0.035526336827094086,0.04495980761867181,0.09319460758724306,0.42704731637664695,0.5616746035334069,0.5673312615758876,0.6325861209166868,0.5061834592769446,0.6429799305194894,0.6613443646759622,0.7429222620093944,0.4175040113679438,0.016260162601625938,3.403962022385244e-07,0.0711974110032363,0.48305084745762694,0.8160554895633088,0.8895529973962935,0.9712986132992496,0.047590277850759866,0.7282357380203346,1.0,0.14728682170542629,0.09363295880149809,0.1007223113964687,0.5348837209302323,0.10559006211180114,0.26502819249573834,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.25000000000075,0.27343750000072653,0.27343750000072653,0.27343750000072653,0.27343750000072653,0.27343750000072653
1,1,15,1,0.21132086942223022,0.05141348886335716,0.33333333333333337,0.7796631217663758,0.015312198768049259,2.306705486114791e-09,8.74057391384412e-09,0.0003955774199127717,0.9165118672399251,0.9999999999999999,2.541098841762901e-20,0.3370786516853934,0.06111111111111116,0.1464922613900219,0.00881003275482867,0.014218619040024978,0.020708807700508265,0.04423262856054788,0.008833282108128572,0.017414593947568564,0.024763374228928596,0.05695684170445877,0.418070167692118,0.549876921329808,0.5550979805680771,0.6171001495042335,0.4825149069380401,0.6135600110942874,0.6306195444984879,0.7065658836894079,0.17841739291203385,0.024390243902439004,6.696584680761831e-07,0.08414239482200649,0.423728813559322,0.8877576225933448,0.9256824639823795,0.9904446748128666,0.0466572127527114,0.7800432164689137,1.0,0.13953488372093026,0.09737827715355798,0.09337466098411466,0.5038759689922478,0.03726708074534162,0.5020106276030446,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.0781250000009219,0.10156250000089845,0.10156250000089845,0.05468750000094533,0.10156250000089845,0.10156250000089845
1,1,16,1,0.3690388264306099,0.19762391912386143,0.5,0.6569595925975492,0.015312197717275555,2.501920320391051e-09,7.10663928063439e-09,0.00029249652527809934,0.8098719866451038,0.9999999999999999,9.317362419797304e-20,0.38764044943820236,0.07777777777777782,0.1306762857395769,0.012048541171268773,0.02006547006442941,0.027844610157278713,0.056101012481768964,0.01583754483289097,0.03150285724636687,0.04371495123253242,0.09708282186384778,0.47540941889574295,0.6253335973277541,0.6311768980489183,0.7013582934902649,0.559419807180686,0.7112222614153382,0.7315425476439492,0.8189514771527227,0.43026658583623,0.013550135501355004,3.983648804169258e-07,0.045307443365695754,0.48305084745762694,0.8842362052615025,0.9337358191594267,0.9905586439027796,0.052286717659639825,0.7774512388442155,1.0,0.16279069767441862,0.07490636704119844,0.13385442110405474,0.5426356589147286,0.08695652173913032,0.31236535975872465,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,17,1,0.176525819912069,0.037142136857875,0.33333333333333337,0.6762435745920776,0.015312201840536943,1.2508273884023615e-08,7.62219241124497e-09,4.082485969113329e-05,0.7893539236426441,0.9999999999999999,1.1180834903756764e-19,0.4438202247191012,0.08333333333333333,0.13852714671776475,0.013510366352167664,0.020607703487415092,0.027426798679658488,0.05508722365391084,0.014744462391369168,0.027574294160612713,0.03616982555306926,0.07950089111311379,0.4058178594881114,0.5342086845789158,0.5394356116544061,0.601475870073803,0.49295544290134247,0.6271092620588508,0.6448739052882089,0.7244056641633343,0.5032677908531207,0.03523035230352299,5.169073987286222e-07,0.0679611650485437,0.47457627118644075,0.8433070183828708,0.8874766521743986,0.982830707715278,0.04686788774842593,0.7462336506301688,1.0,0.13953488372093026,0.09363295880149809,0.0971107544141252,0.4961240310077519,0.12422360248447192,0.21602094587876572,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187
1,1,18,1,0.2283102397017767,0.07917117450944253,0.33333333333333337,0.7400473990172988,0.015312200382209385,7.78483575761241e-09,7.4150310989374995e-09,7.955899509124728e-05,0.8190329698982122,0.9999999999999999,2.1345230270808369e-19,0.26404494382022475,0.06666666666666665,0.10748744925960117,0.023537408373273953,0.02602936893863773,0.03564418122648654,0.0728386634703707,0.020286061800346283,0.028529848240103028,0.036737114524157,0.08649688847545839,0.37030015128196103,0.48484575548155723,0.4911141067437028,0.5531543759219351,0.42722281092727676,0.5413410885130682,0.5569867149238514,0.6322962543117506,0.3990423183062972,0.02981029810298093,5.169073987286222e-07,0.10032362459546926,0.4067796610169492,0.8566041842060914,0.9232587209707266,0.9882411987838182,0.046587552286602996,0.7197345793301662,1.0,0.13953488372093026,0.09363295880149809,0.0971107544141252,0.5038759689922478,0.08695652173913032,0.29190004308487716,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.01562500000098438,0.01562500000098438,0.01562500000098438,0.01562500000098438,0.01562500000098438,0.01562500000098438
1,1,19,1,0.2246133692271484,0.06117817703544749,0.6666666666666666,0.5640875697845886,0.015312194244104778,7.581841056710768e-10,6.1069088917256276e-09,0.0008831771057415093,0.8213940976034327,0.9999999999999999,1.8634724839594607e-20,0.4382022471910114,0.06666666666666665,0.17138557644886765,0.010736455278683098,0.013759680910198097,0.016618061252551466,0.02950260797700404,0.012193742604638513,0.02076075920648946,0.023882137452786927,0.04621105984396051,0.47106131828379644,0.6182596666793996,0.62269786425364,0.687827677771371,0.5458444326206067,0.693153644988377,0.7113402558699203,0.7925179019003028,0.4729457548659004,0.013550135501355004,1.7957285526246448e-07,0.006472491909385009,0.4406779661016951,0.8685101692278729,0.9125178732731702,0.9861244422522906,0.06403580639210538,0.7468952742011541,1.0,0.13953488372093026,0.11235955056179776,0.08069458631256385,0.5193798449612402,0.09937888198757758,0.27069053307743524,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187,0.007812500000992187
1,2,0,1,0.21515017543981407,0.05330816133869184,0.33333333333333337,0.8295728064569525,0.015312491282479196,1.4129223586875481e-08,7.017370362632447e-09,2.8353998301905024e-05,0.9346961172735601,0.9999999999999999,6.945670167485263e-20,0.3820224719101124,0.06666666666666665,0.15077327735555585,0.006992549828885706,0.012648308453141579,0.017291480069207957,0.03372375323661729,0.006641323393616892,0.017678138784908797,0.023748603305804753,0.05057547748937446,0.36680159950849406,0.4832010318348658,0.4873375399584797,0.5399747814656882,0.4713549577055185,0.6006045788356683,0.6169276665512655,0.6901650733452491,0.3140614010410452,0.03794037940379402,2.906078983687435e-07,0.06472491909385111,0.3898305084745761,0.7886014572109674,0.8468782155123626,0.9728127366277735,0.07123246434930225,0.7998146256355139,1.0,0.13953488372093026,0.08614232209737821,0.10544511668107175,0.511627906976744,0.08695652173913032,0.2959931064196467,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876
1,2,1,1,0.2370508081077948,0.06836758175908615,0.6666666666666666,0.8163193755405435,0.015312480952140661,1.4669373239064856e-08,6.541518117920427e-09,2.2799230800900567e-05,0.9202363654564067,0.9999999999999999,1.3552527156068805e-20,0.37078651685393255,0.033333333333333326,0.27496237939275914,0.01587548409852534,0.021388260930921527,0.025848917605736106,0.04132305723174605,0.016127856934885918,0.028799122209618375,0.03406361943699008,0.05954604963447302,0.40230695883593615,0.5287968094739133,0.5330441725308664,0.5895701863309661,0.488786279205197,0.6216098756189505,0.6382454483016402,0.7125098355301182,0.42320127428584065,0.027100271002710022,2.2274507768873582e-07,0.0711974110032363,0.6186440677966101,0.8159616634654909,0.8958843893059016,0.9811003322803931,0.05636606880864953,0.8131912767443557,1.0,0.13953488372093026,0.1385767790262172,0.0646067415730337,0.511627906976744,0.043478260869565154,0.46790176647996545,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,2,2,1,0.195472778953131,0.048323562053652715,0.6666666666666666,0.8589891309624968,0.015312487352532074,2.0599983231513223e-08,9.271954497075396e-09,2.249946884159988e-05,0.9164462513667867,0.9999999999999999,8.639736061993863e-20,0.36516853932584276,0.06111111111111116,0.1575911916710359,0.01868457121010747,0.02481534721081982,0.0293208628255161,0.044982751645049245,0.01878836732058499,0.03403200822659438,0.03914566870246763,0.0663878408387843,0.36127613780599677,0.4751816581711126,0.4790488249968022,0.5300201895505687,0.4660947263251912,0.5934126297210787,0.609216896010514,0.6808786241987614,0.474742828812156,0.04336043360433607,3.229518056840831e-07,0.07766990291262132,0.3813559322033897,0.8650038922153016,0.9129529434089882,0.9880282333599268,0.09334931237036459,0.801676676154776,1.0,0.13953488372093026,0.16479400749063663,0.05331102079847,0.5038759689922478,0.10559006211180114,0.2507914504617575,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876,0.03125000000096876
1,2,3,1,0.2867523048208011,0.10477784505805678,0.6666666666666666,0.7046378062029263,0.015312485521143268,1.0451992722151516e-08,9.586997102592924e-09,7.452885905523823e-05,0.9399867759914856,0.9999999999999999,3.218725199566341e-20,0.2808988764044944,0.08333333333333333,0.08930012653020845,0.006361160148057234,0.010015554462279364,0.01480658363461928,0.032337148099173874,0.0061333387691003115,0.011521987590993318,0.0164237816822806,0.04049205151785498,0.3681586466868184,0.4841019964642289,0.48834307234851365,0.5416786146119399,0.43730565301264357,0.5558129376521087,0.5705006599336016,0.6389988906892472,0.4452027538599064,0.048780487804878106,3.146608626148517e-07,0.07766990291262132,0.4915254237288136,0.8562467271960241,0.8359078682024881,0.971272286089707,0.11936167327040037,0.812053716681684,1.0,0.13953488372093026,0.08614232209737821,0.10544511668107175,0.5193798449612402,0.0496894409937887,0.43866559980304054,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
