fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1
1,1,10,1,0.22164076243531622,0.05976948372359923,0.8181818181818182,0.6363447031000894,0.012393893306231463,1.3172418554019378e-09,8.580132334871531e-09,0.0012792892006412652,0.7567534272957304,0.9999999999999999,1.6940658945086007e-20,0.6275510204081634,0.034965034965035016,0.3735634886171598,1.546991318069195e-06,2.464490706370918e-06,4.277988987589042e-06,1.7006853712635015e-05,9.688283359033765e-06,1.5102474120551246e-05,1.3786446196055601e-05,5.711519746745421e-05,0.6381189825475062,0.6816240474412926,0.7377032762144977,0.7111318066247251,0.6212984484163655,0.7222155495703316,0.7446134355529321,0.7510717214149765,0.42470459892443113,0.03977272727272723,2.3300614106969203e-09,0.08310249307479223,0.6774774774774774,0.6107235769403394,0.9757551857757104,0.9964867504097138,0.011380874866685348,0.8346473618025526,1.0,0.14499999999999993,0.07403055229142184,0.060668893171093356,0.39036544850498334,0.047385620915032706,0.1974053414469236,0.046875000000953126,0.046875000000953126
1,1,11,1,0.28574177136603757,0.10791142050568622,0.7272727272727273,0.4413534821335858,0.012393894562533205,1.4316848520586103e-08,4.4312447278937805e-09,1.4195805333501772e-05,0.7346133446628641,0.9999999999999999,1.6940658945086007e-20,0.6190476190476191,0.04895104895104892,0.2921181821979215,1.2843068392363902e-06,1.7660770432433803e-06,2.64743936694562e-06,1.0831161507106248e-05,1.4196753962528565e-05,1.962132298564335e-05,1.4073174083255305e-05,5.8290620788509024e-05,0.6378080662774109,0.6812915952470504,0.7373426810325718,0.7107581170479195,0.624141323661182,0.7255201593654135,0.7480204096321381,0.7545077371283628,0.43555720457322467,0.025568181818181802,9.839952296278208e-10,0.09418282548476464,0.6306306306306306,0.5975028411916956,0.9719551334478796,0.9910734937008593,0.012945995036406213,0.8154094789106254,1.0,0.16500000000000006,0.07990599294947126,0.06337038152769628,0.41528239202657796,0.045751633986928074,0.2157925239061142,0.08593750000091407,0.08593750000091407
1,1,12,1,0.2770614118075139,0.09549770866258932,0.5454545454545454,0.47401292526302985,0.012393899210635244,4.720314014616829e-09,9.962560751632215e-09,0.0003788495041817595,0.788210805108774,0.9999999999999999,0.0,0.6190476190476191,0.05244755244755253,0.27765102481685877,5.58255780542137e-07,9.096992481387915e-07,1.5986391364937418e-06,1.2080196604877851e-05,3.0210221611795204e-06,4.609033103302055e-06,3.9284615864594535e-06,2.983110559937219e-05,0.6208176619004951,0.6631269174124097,0.7176467005883882,0.6903870462522492,0.6178553039025353,0.7182130966523455,0.7404867249656463,0.7469090292205717,0.411998014696189,0.03409090909090912,6.558685659571422e-10,0.1689750692520775,0.7027027027027029,0.6129469348729215,0.9674173677062629,0.993436739690755,0.015679788351125004,0.8276999774984568,1.0,0.16333333333333333,0.045828437132784984,0.10623981168509611,0.4086378737541529,0.03594771241830064,0.2570819052948171,0.007812500000992187,0.007812500000992187
1,1,13,1,0.17914603752725525,0.03792307678845989,0.7272727272727273,0.6895435047613868,0.012393895545394905,1.3004909661762837e-09,7.644874916285662e-09,0.001154131424766382,0.8710636838255824,0.9999999999999999,1.1011428314305904e-20,0.629251700680272,0.05244755244755253,0.2821053864315544,2.9561610765461e-07,4.756970418795955e-07,7.612246932495595e-07,5.414104294755032e-06,3.0746010054656787e-06,4.787176803788057e-06,3.8005694967849776e-06,2.3079885961863535e-05,0.6297568559064326,0.6726839099576591,0.7280092886091614,0.7011039933727263,0.6233525320499679,0.7246032224477259,0.7470749827617542,0.7535537138910163,0.4237790926052668,0.03125000000000002,1.754867149648149e-10,0.1357340720221607,0.682882882882883,0.5640878815966854,0.9570862392919556,0.9892494277118892,0.015090368332724785,0.8315757776585578,1.0,0.15833333333333335,0.06462984723854293,0.0748373705286133,0.4086378737541529,0.026143790849673207,0.3250463003792222,1e-12,1e-12
1,1,14,1,0.16699074797351923,0.031104502926009796,0.4545454545454545,0.6576713406870723,0.012393893314915475,6.826912676943775e-09,7.6141400621308e-09,0.0001780948328775317,0.7850479215175763,0.9999999999999999,9.317362419797304e-21,0.6173469387755102,0.057692307692307765,0.25772450562384536,3.837945545445333e-06,6.453838764149568e-06,9.984143655666924e-06,5.998906113132346e-05,2.1779448035780533e-05,3.6373956095762e-05,2.7544805176724905e-05,0.00015828969133163762,0.6221285002441606,0.6645286296617795,0.7191670109196004,0.6919668832604841,0.618804310494765,0.7193164864274624,0.7416246930206295,0.7480613083238916,0.4163711770753138,0.03693181818181825,2.8540097698292374e-09,0.19944598337950148,0.6432432432432433,0.5552821602142766,0.9542493203187227,0.9784797794901124,0.011818666936900729,0.8256497702630463,1.0,0.1766666666666666,0.05757931844888371,0.09224943557171117,0.4302325581395349,0.029411764705882457,0.3141135902636918,0.27343750000072653,0.27343750000072653
1,1,15,1,0.2161907999810437,0.054402925567429476,0.6363636363636364,0.7977006162560967,0.012393898091546411,2.4585047081548858e-09,9.258338336840794e-09,0.0007171198641359181,0.9187622482831912,0.9999999999999999,1.6940658945086007e-20,0.6462585034013605,0.06468531468531463,0.24665609191460172,1.259452349156744e-06,1.9373770696973915e-06,3.5295793422548196e-06,2.6358712379799973e-05,1.2652321142036166e-05,1.9863767634919367e-05,1.7894403496249805e-05,0.00013246459861274406,0.6204691536406525,0.6627543611806814,0.7172428768002633,0.6899717035632775,0.6229590083816485,0.7241458342667358,0.7466035779263035,0.7530805229389417,0.45901898294043575,0.05113636363636368,2.0621218039991406e-08,0.12742382271468145,0.6936936936936939,0.6042303679187266,0.9686573986700039,0.993239137473214,0.011237648051483778,0.8505361179054969,1.0,0.16500000000000006,0.0552291421856639,0.09014304140898163,0.40697674418604646,0.09640522875817002,0.11057993730407528,0.10156250000089845,0.10156250000089845
1,1,16,1,0.3600954511333134,0.18696003265216957,0.5454545454545454,0.662645113328849,0.012393896873462597,2.947292113148297e-09,7.264652240391119e-09,0.0004558836776127647,0.8120964804544083,0.9999999999999999,1.3552527156068805e-20,0.6581632653061225,0.0769230769230769,0.21856999212739583,1.0725158167421418e-06,1.6330568146447504e-06,3.2658162256932507e-06,1.7605151189010582e-05,7.524287085015112e-06,1.1416880495979533e-05,1.1059448549810617e-05,5.719872253676446e-05,0.6457383053177359,0.6897699284596044,0.7465358177261822,0.720267398551065,0.6224214699310754,0.7235209543349098,0.7459592653864188,0.7524290933245179,0.3918278013504669,0.03125000000000002,3.868900739327968e-09,0.12188365650969529,0.6288288288288288,0.606191001916752,0.9722520079131164,0.992238759555755,0.015996959977048877,0.8453401305816798,1.0,0.1916666666666666,0.07168037602820213,0.0807539244538816,0.43355481727574746,0.03758169934640526,0.26315415821501015,1e-12,1e-12
1,1,17,1,0.18585751775825204,0.04087196042347695,0.7272727272727273,0.6979004190144578,0.012393901152299767,1.2608609005546416e-08,8.22979466619253e-09,8.274182623287255e-05,0.8063113024816271,0.9999999999999999,1.6093625997831706e-20,0.6275510204081634,0.0472027972027973,0.30392785100881314,4.156404806496749e-07,6.61292109321114e-07,1.2127895825461943e-06,6.848997149322877e-06,3.2700238332041154e-06,5.3281493031290206e-06,4.815019499771392e-06,2.4931961763701356e-05,0.6157338473791284,0.6576917294507431,0.7117533055429777,0.6842906080247652,0.6212689092261877,0.7221811693340218,0.7445778520603319,0.7510351012124314,0.44583655523270715,0.04829545454545459,6.234401888627853e-10,0.12188365650969529,0.7081081081081082,0.5717228849287677,0.9530357050237855,0.9873071640125511,0.010532234079784167,0.8193263953620433,1.0,0.15166666666666664,0.07050528789659222,0.06622595963279479,0.41528239202657796,0.02450980392156874,0.3453439055873133,0.007812500000992187,0.007812500000992187
1,1,18,1,0.22576244860661512,0.07404987279997396,0.6363636363636364,0.7736225641716777,0.012393899581899832,7.192715666641538e-09,7.676540561851243e-09,0.00016816726798188705,0.8426118747008585,0.9999999999999999,2.286988957586611e-20,0.5748299319727891,0.057692307692307765,0.2404301092031521,7.487323487232734e-07,1.1406499730523742e-06,2.3881332763337713e-06,1.734948912060198e-05,4.31333701743591e-06,6.516696639798547e-06,6.5651796712384685e-06,4.450799625434271e-05,0.5940479789999631,0.6345070964596076,0.6866143444395736,0.6582915958788143,0.6164683364877568,0.7166008620914035,0.7388245955197679,0.7452332803799314,0.41447844246513554,0.0539772727272727,8.451366330684706e-10,0.19390581717451522,0.6684684684684685,0.5847267678530821,0.9686522076112077,0.9923010004344538,0.007746796796303024,0.8187955836141494,1.0,0.13999999999999993,0.052878965922444204,0.08097903270010895,0.3853820598006644,0.05065359477124195,0.1845041101740152,0.01562500000098438,0.01562500000098438
1,1,19,1,0.22941227793911145,0.06373740944529209,0.5454545454545454,0.5801353013363459,0.012393893272017864,1.95268289550693e-09,6.518424386243721e-09,0.0006380310281726978,0.8291554738744306,0.9999999999999999,1.2705494208814505e-20,0.6547619047619047,0.05069930069930073,0.30068378633284737,7.134819927877393e-07,1.209227777212853e-06,2.3461650249208415e-06,1.3012133641699956e-05,6.980851188123441e-06,1.2387096250099958e-05,1.184764900416422e-05,6.0306289906690974e-05,0.6450080708744426,0.6889892209459981,0.7456892404886896,0.7193912651740513,0.624098538353896,0.7254704298559841,0.7479691628697199,0.7544561338704714,0.3920509832623198,0.022727272727272783,4.5989920905224296e-10,0.16343490304709135,0.6288288288288288,0.5928164022097431,0.963386698205822,0.9887690562275634,0.01474155071577088,0.8322580245428348,1.0,0.15666666666666665,0.06345475910693302,0.07542895007760819,0.41362126245847175,0.03758169934640526,0.25134888438133884,0.007812500000992187,0.007812500000992187
1,2,0,1,0.22092155835534869,0.05674995766019333,0.6363636363636364,0.8430380115737376,0.012394194275149548,1.4805567751249578e-08,7.806419675848229e-09,5.723072266907094e-05,0.940725756431811,0.9999999999999999,2.879912020664621e-20,0.5748299319727891,0.03846153846153845,0.32205966030882427,6.898958979454339e-07,1.0019073004796723e-06,1.6870993439619693e-06,7.667929627156505e-06,7.887320835673813e-06,1.1790313007893676e-05,9.58188793885996e-06,4.410586330460316e-05,0.6003753961510478,0.641271809904405,0.6939492134158523,0.6658759298767991,0.622667116141054,0.7238064987344736,0.7462536162864347,0.7527256552910689,0.4286998671578407,0.06250000000000003,3.2248424984084395e-10,0.10526315789473689,0.6882882882882884,0.5317298340399186,0.9358959498302054,0.9794705817497037,0.014640745422318052,0.8592812454797801,1.0,0.14166666666666666,0.07285546415981203,0.060335081723675514,0.3953488372093023,0.06372549019607847,0.15566628450480643,0.03125000000096876,0.03125000000096876
1,2,1,1,0.23935935647711512,0.06981489146564833,0.7272727272727273,0.8314923224009678,0.012394184136528671,1.4137949876576038e-08,6.949705389218831e-09,5.032971908393054e-05,0.9229536081931938,0.9999999999999999,3.134021904840911e-20,0.6530612244897958,0.05244755244755253,0.2924988968658442,1.2786454358091876e-06,1.962370271774224e-06,3.4667435520101307e-06,1.3860143999949639e-05,9.498785504561584e-06,1.45323438741962e-05,1.2241478591272373e-05,5.085874462229927e-05,0.6127011179494898,0.654449454050376,0.7082378648890588,0.680655600110446,0.620403686433459,0.7211754547389072,0.7435410648131516,0.7499900465055911,0.44497737117790925,0.04829545454545459,1.1456687286348705e-09,0.1523545706371191,0.6936936936936939,0.5562544333249144,0.9568016303407886,0.9861464589890551,0.005416365737901066,0.8608842729226609,1.0,0.1716666666666666,0.07990599294947126,0.06571341997290531,0.41196013289036537,0.027777777777777832,0.31381845841784994,1e-12,1e-12
1,2,2,1,0.20281657843343026,0.05106455679360547,0.4545454545454545,0.8745883660798842,0.012394190368264882,2.081755236324349e-08,9.62735163572724e-09,4.331541870102043e-05,0.9251219294773475,0.9999999999999999,1.1011428314305904e-20,0.6411564625850339,0.045454545454545484,0.31884383740681416,1.455988193168001e-06,2.1859118149965076e-06,3.4562842833264928e-06,2.95853072231524e-05,8.121150537597323e-06,1.2429240995024146e-05,9.126547206839273e-06,7.95159439062596e-05,0.5932818973016023,0.6336881193165171,0.6857263355390122,0.6573757949057004,0.6159350745860449,0.7159810339008248,0.7381855355077419,0.7445906114332899,0.43071862371634617,0.06818181818181815,1.1456687286348705e-09,0.18282548476454297,0.6594594594594596,0.5893542934457092,0.9638081876881152,0.991051011306432,0.020554600332472903,0.8581475095612152,1.0,0.14166666666666666,0.041128084606345476,0.10324709352788819,0.4003322259136212,0.02450980392156874,0.33327033007560397,0.03125000000096876,0.03125000000096876
1,2,3,1,0.2823503106540866,0.1018734084247741,0.5454545454545454,0.7235394695403069,0.012394188699190466,6.799904515363771e-09,1.0089275083269634e-08,0.00025113750050609904,0.9456787540022561,0.9999999999999999,2.286988957586611e-20,0.6054421768707483,0.04020979020979025,0.32857049190249715,3.076881860248609e-07,4.23661956696469e-07,8.779018609101108e-07,7.633393381793851e-06,4.20103372566204e-06,5.610351113737822e-06,5.809839364699674e-06,4.7600001759833034e-05,0.6001168955768349,0.6409954151629336,0.6936494752054413,0.6655660555930317,0.623346442803771,0.7245961399837465,0.7470677169826141,0.7535468825442557,0.389249616826412,0.0539772727272727,1.7711210643450835e-08,0.11357340720221609,0.6414414414414416,0.5710953787377322,0.9312915310019628,0.9785245020942493,0.02039861643563494,0.8592054299631273,1.0,0.15333333333333338,0.03877790834312578,0.11689614492804548,0.41196013289036537,0.04084967320261436,0.23450177484787021,1e-12,1e-12
1,2,4,1,0.21829145573647407,0.055851697456175305,0.7272727272727273,0.8660544123424123,0.01239419330278315,5.670293298286083e-09,7.754994743244358e-09,0.00022972503266956282,0.9542315956699704,0.9999999999999999,7.623296525288703e-21,0.6768707482993197,0.057692307692307765,0.2819366606128159,4.374422041955179e-07,6.009089330435772e-07,9.949167915921199e-07,7.523238033370047e-06,8.198628403641035e-06,1.1442288248270564e-05,8.949475779678811e-06,7.019810883596206e-05,0.5987816480512573,0.6395678903082349,0.6921015992904559,0.6639650433936934,0.6246159732345311,0.7260718884428657,0.7485892202706504,0.7550816688707254,0.383196250547165,0.06534090909090914,3.7546942240733293e-10,0.07479224376731303,0.6144144144144144,0.5604764112917797,0.9420864071214309,0.9809397972578339,0.017724817386905498,0.8974173067474109,1.0,0.17333333333333334,0.051703877790834296,0.10027323703973826,0.42524916943521585,0.052287581699346414,0.19784677796848185,0.03125000000096876,0.03125000000096876
1,2,5,1,0.2547755197849826,0.08182300221950514,0.7272727272727273,0.8162635835037074,0.012394187076294375,5.307605027605977e-10,9.199005450688521e-09,0.00346947303870204,0.9491475391706429,0.9999999999999999,2.202285662861181e-20,0.7142857142857142,0.034965034965035016,0.42363913451139934,2.779514504272908e-06,4.8382374512761905e-06,8.274742094198082e-06,3.7947932307680175e-05,4.230084612016296e-05,7.596517874516354e-05,6.281337596987372e-05,0.00034037023680018894,0.6029264140045075,0.643999397688853,0.6969072345327506,0.668940752742181,0.6240840880647323,0.7254538590319489,0.7479524622615178,0.7544435395246695,0.45230893804133965,0.0539772727272727,4.504573251759455e-09,0.10803324099723,0.6594594594594596,0.5130727624252449,0.909945460770274,0.9668795011487025,0.01922601818539031,0.887623422405428,1.0,0.20500000000000002,0.052878965922444204,0.11454664471106257,0.4451827242524917,0.026143790849673207,0.3532763030249581,1.0,1.0
1,2,6,1,0.2382175115042688,0.06822819896620627,0.8181818181818182,0.8034531810359354,0.012394188898345466,4.2572610309066715e-09,8.707657562664248e-09,0.0003671727514147457,0.9367099346637452,0.9999999999999999,3.134021904840911e-20,0.6598639455782311,0.03671328671328665,0.3798229443539397,5.283561341858153e-07,6.811656945408096e-07,1.054680747142081e-06,5.64928163671853e-06,5.2283142076213605e-06,6.869926843985208e-06,5.140052939585242e-06,2.6112437727901672e-05,0.6031234444301092,0.6442097612387071,0.6971347771049353,0.6691704357017607,0.6217852797530603,0.7227814035873583,0.7451966836356232,0.7516592858034536,0.409219844395322,0.06250000000000003,2.913831704832783e-10,0.14681440443213306,0.6756756756756759,0.5881132708557137,0.9534345320814682,0.9917795433596869,0.0064500154757341915,0.8478295352234091,1.0,0.1699999999999999,0.06580493537015282,0.07848297949929442,0.40531561461794025,0.03758169934640526,0.2464300202839757,1e-12,1e-12
