fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8
1,1,10,1,0.21783293039193727,0.058343899587093746,0.6666666666666665,0.6285008913171762,0.013040640898656666,1.3780488911635075e-09,8.474720074311218e-09,0.0004751479640413956,0.7509285529119749,1.0,7.453889935837843e-20,0.5466321243523317,0.06451612903225812,0.2967991528711169,9.75173701208634e-05,0.00013666196499876094,0.00018391053590337747,0.00080389351469921,0.00011880404795579965,0.0004559578712259467,0.0004682524498859054,0.002351692326813503,0.6625793877102677,0.6909108032594917,0.7046481884175451,0.7571405864805811,0.7324970341673545,0.7532405070694711,0.7736352335192007,0.8642382348865933,0.420715701665883,0.019943019943019863,1.3739209480599533e-08,0.20320855614973257,0.691131498470948,0.6847112514058666,0.9714017301892355,0.9955468019036564,0.0190377089818949,0.7977409842745826,1.0,0.11594202898550733,0.06554307116104865,0.08135326514555469,0.3872832369942198,0.045454545454545414,0.21765445808750386,1e-12,1e-12,1e-12,1e-12,0.02272727272825,0.007575757576750001,0.007575757576750001,0.007575757576750001,0.045454545455500005
1,1,11,1,0.28445167237058844,0.10805758722530703,0.7777777777777777,0.4408362537144941,0.013040642337826624,1.3907820282388106e-08,4.291488064814675e-09,4.686607714658089e-06,0.7326911784044634,1.0,4.0657581468206416e-20,0.49999999999999994,0.03812316715542528,0.4006688963210702,0.00012668253704597866,0.00018108524301764406,0.0002640702394461154,0.0009612181336298477,0.00011968610830021986,0.00043246108246710035,0.0005029155689117938,0.0021836856419689137,0.66172538963781,0.6900092374320974,0.7037314933090126,0.7561658237841337,0.7201081169866201,0.7403800438738799,0.7603927191899243,0.8492767576911541,0.4009189818496842,0.019943019943019863,1.770562919729477e-08,0.1711229946524063,0.581039755351682,0.6703840708957187,0.966920195163854,0.9886867942110902,0.022213269873353467,0.778901463594869,1.0,0.13333333333333341,0.07865168539325833,0.07580645161290325,0.43063583815028916,0.02406417112299466,0.3689222450873582,1e-12,1e-12,1e-12,1e-12,1e-12,0.02272727272825,0.015151515152500005,0.015151515152500005,0.08333333333425001
1,1,12,1,0.27563794498370453,0.09520254905412981,0.5555555555555556,0.46923853759176437,0.013040646804657887,4.565066194900524e-09,9.724049042684577e-09,0.00015030657975819857,0.785886177681671,1.0,8.470329472543003e-20,0.5000000000000001,0.05865102639296199,0.29371755458711984,0.00020152758125857833,0.0003428427498083975,0.0005393502602778827,0.0018370808387934046,0.0001817234328990158,0.000840227506692712,0.0010771216399792988,0.004401165890020547,0.6322858047015584,0.6588623932060325,0.6718501281947977,0.7219310052071599,0.713447424724569,0.7334860794339427,0.7533186420098124,0.8414136440472497,0.4050784395163761,0.039886039886039865,1.2163684794016302e-07,0.2433155080213903,0.6483180428134556,0.6882414825553667,0.9615672920681986,0.9916772943807954,0.020357643992835878,0.7966592429181332,1.0,0.11304347826086959,0.08239700374531832,0.06438709677419353,0.39595375722543363,0.045454545454545414,0.2219491271190455,1e-12,1e-12,1e-12,0.015151515152500005,1e-12,1e-12,0.007575757576750001,0.007575757576750001,0.007575757576750001
1,1,13,1,0.17392002659959535,0.0361233420550265,0.6666666666666665,0.6821199135410766,0.013040643105777334,1.5536519210605452e-09,7.530453675512545e-09,0.0003715665945093014,0.8666283943735436,1.0,1.0164395367051604e-20,0.533678756476684,0.09090909090909095,0.21857547486838108,9.628692957393472e-05,0.0001581866721380488,0.00024622882808525675,0.0011925582375783153,0.00011543470908844655,0.0004897653939516322,0.0006027553549185812,0.0036321819040810474,0.6474248342871636,0.6748722533856447,0.6882260820893347,0.739504394388462,0.7272187663726187,0.7477649338822098,0.7680034244745488,0.8579523842595059,0.3300370606474602,0.017094017094017117,4.4115347185906245e-08,0.20588235294117646,0.5535168195718654,0.6346574205722635,0.949387984744924,0.9862004989268756,0.020613984637183752,0.7975420862314909,1.0,0.1275362318840581,0.056179775280898875,0.10000000000000002,0.39884393063583834,0.05080213903743306,0.20517128676915625,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12
1,1,14,1,0.16112151322691656,0.02903322330354289,0.4444444444444445,0.6489835911994959,0.013040640957693668,6.870852510479302e-09,7.542252952612085e-09,6.798394439560763e-05,0.776750351696623,1.0,1.6940658945086007e-20,0.48186528497409326,0.03225806451612914,0.43137056180534444,0.0007517907564901894,0.0010294056467804278,0.001470653946810651,0.0038445235004173095,0.0007275715636414482,0.002692053860451574,0.002985008964727548,0.010163390353720875,0.6346940704998252,0.6614318017765134,0.6745352211826187,0.7250520088722847,0.7156417397123346,0.7357839358961694,0.7557271668399289,0.8443848316849125,0.49769309439795595,0.03418803418803412,8.972757670008515e-08,0.2272727272727272,0.6391437308868502,0.6250785737035569,0.9460371808864185,0.9725492875686916,0.020407042681671178,0.7915275032941386,1.0,0.13913043478260873,0.09363295880149809,0.06612903225806452,0.4104046242774567,0.06417112299465241,0.1746600492272929,1e-12,1e-12,1e-12,0.06818181818275003,0.037878787879750006,0.15151515151600004,0.060606060607000016,0.26515151515225,0.26515151515225
1,1,15,1,0.21234535395485035,0.05282574924801302,0.5555555555555556,0.7931535612430656,0.01304064563125048,2.4259639305734646e-09,9.16453193280359e-09,0.00028320183915907406,0.9180114981084442,1.0,7.453889935837843e-20,0.5310880829015544,0.023460410557184872,0.5693118475727171,0.00014053853963667741,0.0002210104264783688,0.00029455625658291975,0.0007274345331329648,0.00013040648088623593,0.0005366126442214874,0.0005610309133180719,0.0017525950912665451,0.631188161360245,0.6576870264884773,0.6706172541579778,0.7204035296243134,0.7109969148496988,0.7309296590863256,0.7506558422622986,0.8382378386837728,0.42002121388940494,0.03418803418803412,1.0661068136604658e-08,0.19518716577540104,0.6055045871559633,0.678665256180301,0.9630309683024159,0.9912785227429377,0.019467483390141274,0.8290861718804581,1.0,0.11304347826086959,0.11985018726591753,0.04414746543778802,0.3786127167630059,0.04812834224598914,0.20429326554493,1e-12,1e-12,1e-12,0.007575757576750001,0.007575757576750001,0.02272727272825,0.030303030304000007,0.045454545455500005,0.09848484848575001
1,1,16,1,0.36026234227304094,0.1889164331753342,0.4444444444444445,0.6610162867135608,0.013040644459489503,2.8450239813036806e-09,7.242531193807249e-09,0.00018554755381442744,0.8113924640486037,1.0,1.2536087619363645e-19,0.5414507772020726,0.03812316715542528,0.4318029796290666,0.00025673580458654524,0.0003677107506235384,0.0005020765643677697,0.0011467628096420912,0.00023888409229030108,0.0009164111042119311,0.0009760564560565343,0.0028261078833787933,0.675995831684914,0.7051247717599697,0.7192245216729116,0.7728543336000742,0.7257352904512386,0.746229638814307,0.7664245491199624,0.8560843130911723,0.4569701371960161,0.019943019943019863,2.0615636593855326e-08,0.21390374331550793,0.5932721712538226,0.6797538792678859,0.9672682708341651,0.9903141769908239,0.02456062053940751,0.8177961311981731,1.0,0.13333333333333341,0.1441947565543071,0.04111931597357172,0.41618497109826613,0.11497326203208547,0.10663580285037391,1e-12,1e-12,1e-12,1e-12,0.007575757576750001,0.060606060607000016,0.007575757576750001,0.015151515152500005,1e-12
1,1,17,1,0.18080215122128332,0.0390807119197672,0.3333333333333333,0.6922512210864615,0.013040648692705485,1.258979061395018e-08,8.111413449364913e-09,3.112406243895842e-05,0.8018803818954233,1.0,5.082197683525802e-20,0.5077720207253886,0.043988269794721396,0.3684734238093922,0.0001060730687970309,0.00015550834263292244,0.00024847217944200825,0.0011064348428645573,0.00011443048675685172,0.00044581921411272464,0.0005318257694461363,0.0027362584699057516,0.6221775565036786,0.6481411149661822,0.6608435413606677,0.7099709132431669,0.716042098622407,0.7361620817537433,0.7560501123525105,0.8444168519286833,0.3967677484544393,0.03703703703703698,2.2816663295742034e-08,0.22994652406417102,0.7003058103975535,0.6437123070540864,0.9446099147198939,0.9837794464331222,0.016326384694892296,0.7826659005752407,1.0,0.12173913043478264,0.06928838951310855,0.07996999249812452,0.40462427745664753,0.06417112299465241,0.1724649961667272,1e-12,1e-12,1e-12,0.007575757576750001,1e-12,1e-12,1e-12,0.007575757576750001,0.007575757576750001
1,1,18,1,0.22355903032437321,0.07433325931483867,0.5555555555555556,0.765466948342982,0.013040647144631509,7.3311865026394865e-09,7.648240282726145e-09,6.353165366721031e-05,0.836850046830381,1.0,4.0657581468206416e-20,0.43523316062176154,0.04985337243401752,0.2913752913752914,0.00022757677639777092,0.0003444573561896737,0.0005748458191027981,0.0023724213057920406,0.000168498863151225,0.0006464497855841327,0.0008438364310088377,0.004636330585897436,0.5853845343852538,0.609207149216379,0.6209993079079967,0.6672943975279368,0.6772670336117577,0.6959236587477132,0.7146339063966237,0.7979118230096439,0.4389537040777992,0.04558404558404559,2.1247895380481965e-07,0.23262032085561493,0.6085626911314985,0.6566799191519745,0.963026187462592,0.9898937999286348,0.009611663258748487,0.7880164134882613,1.0,0.11014492753623202,0.04868913857677899,0.10241935483870968,0.3757225433526012,0.07486631016042772,0.14199249485534443,1e-12,1e-12,1e-12,0.007575757576750001,0.08333333333425001,0.007575757576750001,0.015151515152500005,0.02272727272825,0.015151515152500005
1,1,19,1,0.22568050715141955,0.062283844963283465,0.5555555555555556,0.5756789617482477,0.013040640884840105,1.6510602640421928e-09,6.449356262836213e-09,0.0002971946469811923,0.8269942377784822,1.0,4.743384504624082e-20,0.5699481865284974,0.03519061583577712,0.4776847866092717,0.00020215671051052462,0.00030286715931362844,0.0005585282248295288,0.0024433091846585513,0.0003713630136616341,0.0013284591016579127,0.0018845239448044785,0.010702675867389964,0.6742975223497474,0.703326013900871,0.717404721427011,0.7711150187027529,0.7425874414186862,0.7637184271483243,0.7844626743178819,0.8767011638598451,0.4096887562806141,0.014245014245014231,1.3462047648439236e-07,0.20588235294117646,0.5871559633027523,0.6658391218556567,0.9568155116841544,0.9859294204728934,0.02402234699195903,0.7925832643371862,1.0,0.11594202898550733,0.05430711610486888,0.09640552995391706,0.44508670520231214,0.0775401069518716,0.16039220433361576,1e-12,1e-12,1e-12,0.015151515152500005,1e-12,0.007575757576750001,0.007575757576750001,0.007575757576750001,0.007575757576750001
1,2,0,1,0.21691530152132057,0.055073790345838716,0.6666666666666665,0.8396355204064682,0.01304094088969609,1.465080049373308e-08,7.648189865531105e-09,2.1322558357724233e-05,0.9392065382223423,1.0,1.0164395367051604e-20,0.44559585492227977,0.04985337243401772,0.29786155873112397,7.305732622914336e-05,0.00011043998891382677,0.00017421292582528206,0.0006996968284659767,9.201298277811628e-05,0.00037642065086489446,0.0004577683804731689,0.0021286347977496375,0.5945187078915902,0.6188573125024704,0.6308367906009076,0.6775352685133529,0.718637743240126,0.7388558054764531,0.7588227848440534,0.8475051497528318,0.32483757234474,0.05128205128205124,3.3388007271451176e-08,0.19518716577540104,0.5932721712538226,0.6007137766654229,0.9244010338516848,0.9738955428928171,0.011506765260495613,0.8373921753982874,1.0,0.11304347826086959,0.08239700374531832,0.06438709677419355,0.3815028901734106,0.013368983957219197,0.453731113336488,1e-12,1e-12,1e-12,1e-12,0.030303030304000007,1e-12,0.030303030304000007,1e-12,0.030303030304000007
1,2,1,1,0.2362481009218446,0.06863613666539019,0.8888888888888888,0.8277133973226922,0.013040930701571729,1.4277926285831017e-08,6.881947711278856e-09,1.822537227327949e-05,0.922158686287491,1.0,6.098637220230962e-20,0.5259067357512954,0.05865102639296199,0.30813148204452556,0.000146607304571083,0.000246192861081061,0.0004490738502579242,0.0019463150657449894,0.0001590335439847538,0.0007305869339230513,0.001065144287567461,0.005482882825611557,0.6172756604718045,0.6429638979605209,0.6555679871282163,0.7044427589811447,0.7179534817315185,0.7381580349984039,0.7581361044335442,0.8469290629746903,0.3621217385656096,0.02849002849002849,3.601548417751831e-08,0.23262032085561493,0.6085626911314985,0.6258617230844545,0.9490521913930989,0.9822464867364151,0.006397129593185946,0.8335562079913993,1.0,0.13913043478260873,0.050561797752808994,0.11671554252199413,0.43641618497109846,0.04812834224598931,0.23173142880200137,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.030303030304000007,1e-12,1e-12
1,2,2,1,0.19833228080096021,0.049531213859299664,0.5555555555555556,0.8708149388949479,0.013040936978287263,2.075835967571997e-08,9.571145768536194e-09,1.613522306544254e-05,0.922994369364463,1.0,1.2536087619363645e-19,0.5129533678756478,0.0967741935483871,0.19927029492246884,0.0005772253153350333,0.000778785358342772,0.0011486767482807476,0.0035317695669146144,0.000714251759108169,0.0025403804980332254,0.0028533193647988114,0.010077626905228957,0.5832450651928072,0.6069582916559773,0.6187347539328033,0.6650144151134127,0.7131966018013662,0.7332381883115093,0.7531074482398266,0.8414546956726754,0.4550059180490088,0.05698005698005698,6.963186586041746e-08,0.2433155080213903,0.6085626911314985,0.6622783983505645,0.9573168997926376,0.9885641253453104,0.03775523030402998,0.8342417277799277,1.0,0.11304347826086959,0.0842696629213482,0.06299810246679317,0.3843930635838151,0.05080213903743306,0.19858612758745914,1e-12,1e-12,1e-12,1e-12,0.030303030304000007,1e-12,0.030303030304000007,0.060606060607000016,0.030303030304000007
1,2,3,1,0.28102160489186523,0.10178863805981044,0.6666666666666665,0.7186049485415158,0.01304093527000681,7.672339747389088e-09,1.0003203725998636e-08,8.380287826653713e-05,0.9442430980142259,1.0,1.7279472123987727e-19,0.466321243523316,0.03225806451612914,0.4183980270936793,8.881380979120617e-05,0.00012707093004840668,0.00017839406605508898,0.0005668852254280757,8.923961675179046e-05,0.000343034497766077,0.0003714166678219515,0.0014032835529916036,0.5944788888776764,0.6188149730160359,0.6307896213743119,0.6774451413888789,0.7062883444705194,0.7260358167773556,0.745610863478809,0.8325304354632851,0.4090986743716759,0.059829059829059825,1.520627373369628e-08,0.22192513368983954,0.5871559633027523,0.645601633435051,0.9189711829255245,0.9726397304363539,0.0349323257732891,0.8309550163647808,1.0,0.11014492753623202,0.0955056179775281,0.05466893039049236,0.39595375722543363,0.045454545454545414,0.2219491271190455,1e-12,1e-12,1e-12,0.030303030304000007,1e-12,1e-12,1e-12,1e-12,1e-12
1,2,4,1,0.2140492663678743,0.05411650408875719,0.5555555555555556,0.8637213440615346,0.013040939915588917,5.703854574579644e-09,7.780699405776519e-09,8.945025668600205e-05,0.9533498751717427,1.0,1.6940658945086007e-20,0.528497409326425,0.04985337243401752,0.3497516975777847,5.410127921931774e-05,7.954361707594126e-05,0.00013303180911251137,0.00044740300784601103,8.814359005578651e-05,0.0003312746766471684,0.00042923152581190896,0.0018336004666925656,0.5913425969972015,0.6154918400239116,0.6273862806599729,0.6737548151046616,0.7263726398460403,0.7468817134654395,0.7670901001702626,0.8568213037653454,0.40884876229736167,0.06552706552706546,2.010584494545429e-08,0.1737967914438502,0.5779816513761468,0.6322999415606267,0.931699853675712,0.9757189069156853,0.021685362960895363,0.8720769279288377,1.0,0.13333333333333341,0.0898876404494382,0.06666666666666668,0.4421965317919077,0.061497326203208504,0.19331800024210144,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,1e-12,0.030303030304000007
